	word	killer_gold	medion_time
597	that	N	00:03:10.812
598	was	N	00:03:10.812
599	nothing	N	00:03:10.812
600	new	N	00:03:10.812
601	so	N	00:03:13.574
602	nothing	N	00:03:13.574
603	unusual	N	00:03:13.574
604	there	N	00:03:16.214
605	was	N	00:03:16.214
606	some	N	00:03:16.214
607	turbulence	N	00:03:16.214
608	but	N	00:03:16.214
609	nothing	N	00:03:16.214
610	outrageous	N	00:03:16.214
611	we	N	00:03:19.475
612	had	N	00:03:19.475
613	an	N	00:03:19.475
614	emergency	N	00:03:19.475
615	call	N	00:03:19.475
616	button	N	00:03:19.475
617	down	N	00:03:19.475
618	there	N	00:03:19.475
619	if	N	00:03:19.475
620	something	N	00:03:19.475
621	went	N	00:03:19.475
622	wrong	N	00:03:19.475
623	lori	N	00:03:22.354
624	never	N	00:03:22.354
625	used	N	00:03:22.354
626	it	N	00:03:22.354
669	where	N	00:03:56.649
670	's	N	00:03:56.649
671	the	N	00:03:56.649
672	horse	N	00:03:56.649
673	usda	N	00:03:59.296
674	facility	N	00:03:59.296
675	mandatory	N	00:04:01.251
676	48-hour	N	00:04:01.251
677	quarantine	N	00:04:01.251
678	a	N	00:04:06.115
679	hundred-pound	N	00:04:06.115
680	woman	N	00:04:06.115
681	trampled	N	00:04:06.115
682	by	N	00:04:06.115
683	a	N	00:04:06.115
684	1,400-pound	N	00:04:06.115
685	horse	N	00:04:06.115
686	does	N	00:04:08.894
687	n't	N	00:04:08.894
688	seem	N	00:04:08.894
689	very	N	00:04:08.894
690	fair	N	00:04:08.894
694	tranquilizer	N	00:04:17.414
695	dart	N	00:04:17.414
696	changes	N	00:04:19.054
697	the	N	00:04:19.054
698	odds	N	00:04:19.054
699	a	N	00:04:19.054
700	little	N	00:04:19.054
708	mmm	N	00:04:20.874
709	yeah	N	00:04:33.355
710	heavy	N	00:04:33.355
711	artillery	N	00:04:33.355
712	more	N	00:04:35.594
713	than	N	00:04:35.594
714	one	N	00:04:35.594
715	way	N	00:04:35.594
716	to	N	00:04:35.594
717	handicap	N	00:04:35.594
718	a	N	00:04:35.594
719	horse	N	00:04:35.594
872	what	N	00:06:16.214
873	have	N	00:06:16.214
874	you	N	00:06:16.214
875	got	N	00:06:16.214
876	trainer	N	00:06:26.200
877	had	N	00:06:26.200
878	all	N	00:06:26.200
879	these	N	00:06:26.200
880	small	N	00:06:26.200
881	syringes	N	00:06:26.200
882	why	N	00:06:28.534
883	go	N	00:06:28.534
884	for	N	00:06:28.534
885	the	N	00:06:28.534
886	big	N	00:06:28.534
887	guns	N	00:06:28.534
888	instead	N	00:06:28.534
889	mmm	N	00:06:30.203
890	i	N	00:06:31.409
891	do	N	00:06:31.409
892	n't	N	00:06:31.409
893	know	N	00:06:31.409
894	maybe	N	00:06:32.616
895	she	N	00:06:32.616
896	did	N	00:06:32.616
897	n't	N	00:06:32.616
898	want	N	00:06:32.616
899	to	N	00:06:32.616
900	get	N	00:06:32.616
901	too	N	00:06:32.616
902	close	N	00:06:32.616
903	to	N	00:06:32.616
904	a	N	00:06:32.616
905	spooked	N	00:06:32.616
906	horse	N	00:06:32.616
907	what	N	00:06:35.294
908	about	N	00:06:35.294
909	this	N	00:06:35.294
910	food	N	00:06:35.294
911	steward	N	00:06:37.474
912	said	N	00:06:37.474
913	he	N	00:06:37.474
914	brought	N	00:06:37.474
915	her	N	00:06:37.474
916	some	N	00:06:37.474
917	dinner	N	00:06:37.474
936	guess	N	00:06:42.474
937	she	N	00:06:42.474
938	was	N	00:06:42.474
939	n't	N	00:06:42.474
940	very	N	00:06:42.474
941	hungry	N	00:06:42.474
942	looks	N	00:06:44.675
943	like	N	00:06:44.675
944	someone	N	00:06:44.675
945	stepped	N	00:06:44.675
946	in	N	00:06:44.675
947	horse	N	00:06:44.675
948	crap	N	00:06:44.675
949	and	N	00:06:49.975
950	what	N	00:06:49.975
951	was	N	00:06:49.975
952	the	N	00:06:49.975
953	vic	N	00:06:49.975
954	wearing	N	00:06:49.975
955	work	N	00:06:51.974
956	boots	N	00:06:51.974
957	i	N	00:06:51.974
958	think	N	00:06:51.974
959	that	N	00:06:56.209
960	's	N	00:06:56.209
961	a	N	00:06:56.209
962	funky	N	00:06:56.209
963	print	N	00:06:56.209
969	oh	N	00:06:58.649
970	a	N	00:06:58.649
971	j.p	N	00:06:58.649
972	tod	N	00:06:58.649
973	's	N	00:06:58.649
974	driving	N	00:06:58.649
975	loafer	N	00:06:58.649
976	hmm	N	00:07:01.129
977	i	N	00:07:03.474
978	may	N	00:07:03.474
979	shop	N	00:07:03.474
980	the	N	00:07:03.474
981	outlets	N	00:07:03.474
982	but	N	00:07:03.474
983	i	N	00:07:03.474
984	read	N	00:07:03.474
985	vogue	N	00:07:03.474
994	this	N	00:07:07.349
995	is	N	00:07:07.349
996	death	N	00:07:07.349
997	valley	N	00:07:07.349
998	huh	N	00:07:07.349
999	you	N	00:07:09.855
1000	get	N	00:07:09.855
1001	lost	N	00:07:09.855
1002	out	N	00:07:09.855
1003	here	N	00:07:09.855
1004	you	N	00:07:09.855
1005	're	N	00:07:09.855
1006	toast	N	00:07:09.855
1007	that	N	00:07:12.234
1008	may	N	00:07:12.234
1009	have	N	00:07:12.234
1010	been	N	00:07:12.234
1011	the	N	00:07:12.234
1012	idea	N	00:07:12.234
1017	helicopter	N	00:07:25.475
1018	tour	N	00:07:25.475
1019	pilot	N	00:07:25.475
1020	noted	N	00:07:25.475
1021	it	N	00:07:25.475
1022	and	N	00:07:25.475
1023	called	N	00:07:25.475
1024	it	N	00:07:25.475
1025	in	N	00:07:25.475
1026	deathbed	N	00:07:28.306
1027	casket-ready	N	00:07:28.306
1028	laying	N	00:07:31.161
1029	in	N	00:07:31.161
1030	the	N	00:07:31.161
1031	hell	N	00:07:31.161
1032	's	N	00:07:31.161
1033	gate	N	00:07:31.161
1034	section	N	00:07:31.161
1035	of	N	00:07:31.161
1036	death	N	00:07:31.161
1037	valley	N	00:07:31.161
1038	poetic	N	00:07:33.414
1039	more	N	00:07:35.534
1040	like	N	00:07:35.534
1041	suicidal	N	00:07:35.534
1046	is	N	00:07:39.274
1047	that	N	00:07:39.274
1048	bird	N	00:07:39.274
1049	crap	N	00:07:39.274
1056	could	N	00:07:50.915
1057	be	N	00:07:50.915
1077	tobywellstone	N	00:08:01.354
1078	mckinley	N	00:08:02.695
1079	high	N	00:08:02.695
1080	school	N	00:08:02.695
1081	12/12/87	N	00:08:04.574
1082	what	N	00:08:09.154
1083	's	N	00:08:09.154
1084	that	N	00:08:09.154
1085	on	N	00:08:09.154
1086	his	N	00:08:09.154
1087	hand	N	00:08:09.154
1088	looks	N	00:08:14.454
1089	like	N	00:08:14.454
1090	a	N	00:08:14.454
1091	transdermal	N	00:08:14.454
1092	patch	N	00:08:14.454
1093	fetanyl	N	00:08:16.395
1094	pores	N	00:08:18.309
1095	in	N	00:08:18.309
1096	the	N	00:08:18.309
1097	hand	N	00:08:18.309
1098	make	N	00:08:18.309
1099	for	N	00:08:18.309
1100	faster	N	00:08:18.309
1101	absorption	N	00:08:18.309
1102	intentional	N	00:08:21.557
1103	overdose	N	00:08:21.557
1104	i	N	00:08:23.231
1105	'll	N	00:08:23.231
1106	notify	N	00:08:23.231
1107	the	N	00:08:23.231
1108	parents	N	00:08:23.231
1111	we	N	00:08:25.674
1112	're	N	00:08:25.674
1113	85	N	00:08:25.674
1114	miles	N	00:08:25.674
1115	from	N	00:08:25.674
1116	lasvegas	N	00:08:25.674
1117	one	N	00:08:25.674
1118	mile	N	00:08:25.674
1119	from	N	00:08:25.674
1120	the	N	00:08:25.674
1121	closest	N	00:08:25.674
1122	road	N	00:08:25.674
1123	if	N	00:08:28.394
1124	this	N	00:08:28.394
1125	was	N	00:08:28.394
1126	a	N	00:08:28.394
1127	solo	N	00:08:28.394
1128	job	N	00:08:28.394
1129	how	N	00:08:28.394
1130	did	N	00:08:28.394
1131	he	N	00:08:28.394
1132	get	N	00:08:28.394
1133	here	N	00:08:28.394
1143	i	N	00:08:33.275
1144	see	N	00:08:33.275
1145	some	N	00:08:33.275
1146	tracks	N	00:08:33.275
1147	over	N	00:08:33.275
1148	there	N	00:08:33.275
1149	but	N	00:08:33.275
1150	they	N	00:08:33.275
1151	could	N	00:08:33.275
1152	be	N	00:08:33.275
1153	from	N	00:08:33.275
1154	anything	N	00:08:33.275
1155	a	N	00:08:33.275
1156	surveyor	N	00:08:33.275
1157	's	N	00:08:33.275
1158	tool	N	00:08:33.275
1159	a	N	00:08:33.275
1160	remote-controlled	N	00:08:33.275
1161	car	N	00:08:33.275
1173	anything	N	00:08:39.734
1174	with	N	00:08:39.734
1175	wheels	N	00:08:39.734
1185	oh	N	00:08:50.486
1186	i	N	00:08:50.486
1187	'll	N	00:08:50.486
1188	tell	N	00:08:50.486
1189	you	N	00:08:50.486
1190	some	N	00:08:51.941
1191	days	N	00:08:51.941
1192	it	N	00:08:51.941
1193	's	N	00:08:51.941
1194	tough	N	00:08:51.941
1195	to	N	00:08:51.941
1196	be	N	00:08:51.941
1197	me	N	00:08:51.941
1198	you	N	00:08:54.294
1199	know	N	00:08:54.294
1200	i	N	00:08:54.294
1201	wish	N	00:08:54.294
1202	that	N	00:08:54.294
1203	the	N	00:08:54.294
1204	seats	N	00:08:54.294
1205	were	N	00:08:54.294
1206	as	N	00:08:54.294
1207	organized	N	00:08:54.294
1208	as	N	00:08:54.294
1209	that	N	00:08:54.294
1210	bar	N	00:08:54.294
1211	we	N	00:08:56.664
1212	have	N	00:08:56.664
1213	the	N	00:08:56.664
1214	passenger	N	00:08:56.664
1215	manifest	N	00:08:56.664
1216	no	N	00:08:58.354
1217	assigned	N	00:08:58.354
1218	seating	N	00:08:58.354
1219	12	N	00:08:58.354
1220	passengers	N	00:08:58.354
1221	24	N	00:08:58.354
1222	shoes	N	00:08:58.354
1223	36	N	00:08:58.354
1224	lawyers	N	00:08:58.354
1225	what	N	00:08:59.914
1226	was	N	00:08:59.914
1227	this	N	00:08:59.914
1228	a	N	00:08:59.914
1229	smoking	N	00:08:59.914
1230	flight	N	00:08:59.914
1231	yeah	N	00:09:01.194
1232	i	N	00:09:01.194
1233	think	N	00:09:01.194
1234	we	N	00:09:01.194
1235	've	N	00:09:01.194
1236	established	N	00:09:01.194
1237	the	N	00:09:01.194
1238	fact	N	00:09:01.194
1239	that	N	00:09:01.194
1240	these	N	00:09:01.194
1241	people	N	00:09:01.194
1242	do	N	00:09:01.194
1243	whatever	N	00:09:01.194
1244	it	N	00:09:01.194
1245	is	N	00:09:01.194
1246	they	N	00:09:01.194
1247	want	N	00:09:01.194
1259	now	N	00:09:01.772
1260	please	N	00:09:01.772
1261	do	N	00:09:01.772
1262	n't	N	00:09:01.772
1263	make	N	00:09:01.772
1264	me	N	00:09:01.772
1265	als	N	00:09:01.772
1266	hey	N	00:09:01.787
1267	man	N	00:09:01.787
1268	i	N	00:09:01.787
1269	do	N	00:09:01.787
1270	n't	N	00:09:01.787
1271	want	N	00:09:01.787
1272	to	N	00:09:01.787
1273	go	N	00:09:01.787
1274	blind	N	00:09:01.787
1275	any	N	00:09:01.787
1276	more	N	00:09:01.787
1277	than	N	00:09:01.787
1278	you	N	00:09:01.787
1279	do	N	00:09:01.787
1302	oh	N	00:09:01.832
1303	looky	N	00:09:01.832
1304	here	N	00:09:01.832
1305	little	N	00:09:24.294
1306	dna	N	00:09:24.294
1307	party	N	00:09:24.294
1325	ooh	N	00:09:29.449
1326	bloody	N	00:09:33.067
1327	towels	N	00:09:33.067
1328	well	N	00:09:34.561
1329	at	N	00:09:34.561
1330	least	N	00:09:34.561
1331	something	N	00:09:34.561
1332	made	N	00:09:34.561
1333	it	N	00:09:34.561
1334	into	N	00:09:34.561
1335	the	N	00:09:34.561
1336	trash	N	00:09:34.561
1337	can	N	00:09:34.561
1362	i	N	00:09:37.494
1363	'm	N	00:09:37.494
1364	sorry	N	00:09:37.494
1365	ma'am	N	00:09:37.494
1366	you	N	00:09:38.724
1367	may	N	00:09:38.724
1368	not	N	00:09:38.724
1369	enter	N	00:09:38.724
1370	the	N	00:09:38.724
1371	quarantine	N	00:09:38.724
1372	area	N	00:09:38.724
1373	i	N	00:09:41.114
1374	know	N	00:09:41.114
1375	it	N	00:09:41.114
1376	's	N	00:09:41.114
1377	48	N	00:09:41.114
1378	hours	N	00:09:41.114
1379	i	N	00:09:41.114
1380	know	N	00:09:41.114
1381	the	N	00:09:41.114
1382	rules	N	00:09:41.114
1383	but	N	00:09:41.114
1384	i	N	00:09:41.114
1385	need	N	00:09:41.114
1386	to	N	00:09:41.114
1387	see	N	00:09:41.114
1388	my	N	00:09:41.114
1389	horse	N	00:09:41.114
1414	you	N	00:09:43.554
1415	can	N	00:09:43.554
1416	go	N	00:09:43.554
1417	in	N	00:09:43.554
1418	i	N	00:09:44.967
1419	want	N	00:09:44.967
1420	to	N	00:09:44.967
1421	talk	N	00:09:44.967
1422	to	N	00:09:44.967
1423	dr	N	00:09:44.967
1424	stevens	N	00:09:44.967
1425	i	N	00:09:46.261
1426	'm	N	00:09:46.261
1427	sorry	N	00:09:46.261
1428	ma'am	N	00:09:46.261
1429	he	N	00:09:47.277
1430	's	N	00:09:47.277
1431	my	N	00:09:47.277
1432	vet	N	00:09:47.277
1433	sorry	N	00:09:47.832
1434	hi	N	00:09:51.594
1435	dr	N	00:09:51.594
1436	stevens	N	00:09:51.594
1457	how	N	00:09:53.454
1458	's	N	00:09:53.454
1459	she	N	00:09:53.454
1460	doing	N	00:09:53.454
1461	shaken	N	00:09:55.574
1462	up	N	00:09:55.574
1463	horses	N	00:09:58.484
1464	are	N	00:09:58.484
1465	incredibly	N	00:09:58.484
1466	sensitive	N	00:09:58.484
1467	to	N	00:09:58.484
1468	change	N	00:09:58.484
1469	travel	N	00:10:00.254
1470	's	N	00:10:00.254
1471	hard	N	00:10:00.254
1472	on	N	00:10:00.254
1473	them	N	00:10:00.254
1474	how	N	00:10:01.894
1475	about	N	00:10:01.894
1476	losing	N	00:10:01.894
1477	a	N	00:10:01.894
1478	trainer	N	00:10:01.894
1479	like	N	00:10:03.494
1480	losing	N	00:10:03.494
1481	a	N	00:10:03.494
1482	best	N	00:10:03.494
1483	friend	N	00:10:03.494
1484	i	N	00:10:05.395
1485	just	N	00:10:05.395
1486	do	N	00:10:05.395
1487	n't	N	00:10:05.395
1488	understand	N	00:10:05.395
1489	how	N	00:10:05.395
1490	this	N	00:10:05.395
1491	could	N	00:10:05.395
1492	've	N	00:10:05.395
1493	happened	N	00:10:05.395
1494	we	N	00:10:08.195
1495	're	N	00:10:08.195
1496	going	N	00:10:08.195
1497	to	N	00:10:08.195
1498	need	N	00:10:08.195
1499	to	N	00:10:08.195
1500	pull	N	00:10:08.195
1501	some	N	00:10:08.195
1502	samples	N	00:10:08.195
1503	from	N	00:10:08.195
1504	that	N	00:10:08.195
1505	horse	N	00:10:08.195
1506	okay	N	00:10:10.794
1542	thank	N	00:10:26.884
1543	you	N	00:10:26.884
1563	this	N	00:10:34.287
1564	looks	N	00:10:34.287
1565	recent	N	00:10:34.287
1566	what	N	00:10:35.662
1567	happened	N	00:10:35.662
1568	here	N	00:10:35.662
1569	high	N	00:10:38.450
1570	folly	N	00:10:38.450
1571	is	N	00:10:38.450
1572	what	N	00:10:38.450
1573	we	N	00:10:38.450
1574	call	N	00:10:38.450
1575	a	N	00:10:38.450
1576	dirty	N	00:10:38.450
1577	mare	N	00:10:38.450
1578	prone	N	00:10:38.450
1579	to	N	00:10:38.450
1580	serious	N	00:10:38.450
1581	uterine	N	00:10:38.450
1582	infections	N	00:10:38.450
1598	caslick	N	00:10:49.284
1599	stitching	N	00:10:49.284
1600	keeps	N	00:10:49.284
1601	out	N	00:10:49.284
1602	fluids	N	00:10:49.284
1603	and	N	00:10:49.284
1604	bacteria	N	00:10:49.284
1605	so	N	00:10:52.435
1606	you	N	00:10:52.435
1607	stitch	N	00:10:52.435
1608	her	N	00:10:52.435
1609	up	N	00:10:52.435
1610	until	N	00:10:52.435
1611	it	N	00:10:52.435
1612	's	N	00:10:52.435
1613	time	N	00:10:52.435
1614	to	N	00:10:52.435
1615	breed	N	00:10:52.435
1616	i	N	00:10:57.074
1617	know	N	00:10:57.074
1618	it	N	00:10:57.074
1619	sounds	N	00:10:57.074
1620	bad	N	00:10:57.074
1621	but	N	00:10:57.074
1622	i	N	00:10:57.074
1623	promise	N	00:10:57.074
1624	having	N	00:10:57.074
1625	an	N	00:10:57.074
1626	acute	N	00:10:57.074
1627	infection	N	00:10:57.074
1628	is	N	00:10:57.074
1629	worse	N	00:10:57.074
1630	and	N	00:11:02.134
1631	there	N	00:11:02.134
1632	's	N	00:11:02.134
1633	no	N	00:11:02.134
1634	greater	N	00:11:02.134
1635	tragedy	N	00:11:02.134
1636	than	N	00:11:02.134
1637	a	N	00:11:02.134
1638	champion	N	00:11:02.134
1639	who	N	00:11:02.134
1640	ca	N	00:11:02.134
1641	n't	N	00:11:02.134
1642	breed	N	00:11:02.134
1643	is	N	00:11:05.035
1644	this	N	00:11:05.035
1645	some	N	00:11:05.035
1646	kind	N	00:11:05.035
1647	of	N	00:11:05.035
1648	food	N	00:11:05.035
1659	i	N	00:11:07.636
1660	do	N	00:11:07.636
1661	n't	N	00:11:07.636
1662	know	N	00:11:07.636
1663	it	N	00:11:08.592
1664	could	N	00:11:08.592
1665	be	N	00:11:08.592
1666	we	N	00:11:10.084
1667	'll	N	00:11:10.084
1668	need	N	00:11:10.084
1669	a	N	00:11:10.084
1670	blood	N	00:11:10.084
1671	sample	N	00:11:10.084
1672	we	N	00:11:11.934
1673	found	N	00:11:11.934
1674	a	N	00:11:11.934
1675	tranquilizer	N	00:11:11.934
1676	gun	N	00:11:11.934
1677	in	N	00:11:11.934
1678	the	N	00:11:11.934
1679	container	N	00:11:11.934
1680	we	N	00:11:13.747
1681	want	N	00:11:13.747
1682	to	N	00:11:13.747
1683	double-check	N	00:11:13.747
1684	it	N	00:11:13.747
1685	you	N	00:11:15.322
1686	'd	N	00:11:15.322
1687	never	N	00:11:15.322
1688	use	N	00:11:15.322
1689	a	N	00:11:15.322
1690	tranq	N	00:11:15.322
1691	gun	N	00:11:15.322
1692	on	N	00:11:15.322
1693	a	N	00:11:15.322
1694	horse	N	00:11:15.322
1695	the	N	00:11:18.075
1696	impact	N	00:11:18.075
1697	energy	N	00:11:18.075
1698	would	N	00:11:18.075
1699	cause	N	00:11:18.075
1700	an	N	00:11:18.075
1701	immediate	N	00:11:18.075
1702	adrenaline	N	00:11:18.075
1703	response	N	00:11:18.075
1704	make	N	00:11:21.114
1705	the	N	00:11:21.114
1706	horse	N	00:11:21.114
1707	more	N	00:11:21.114
1708	agitated	N	00:11:21.114
1709	we	N	00:11:23.114
1710	'll	N	00:11:23.114
1711	still	N	00:11:23.114
1712	need	N	00:11:23.114
1713	that	N	00:11:23.114
1714	sample	N	00:11:23.114
1733	hey	N	00:11:28.366
1734	nobody	N	00:11:29.342
1735	's	N	00:11:29.342
1736	here	N	00:11:29.342
1737	to	N	00:11:29.342
1738	claim	N	00:11:29.342
1739	the	N	00:11:29.342
1740	body	N	00:11:29.342
1741	nope	N	00:11:31.136
1742	i	N	00:11:33.571
1743	do	N	00:11:33.571
1744	n't	N	00:11:33.571
1745	know	N	00:11:33.571
1746	what	N	00:11:33.571
1747	's	N	00:11:33.571
1748	worse	N	00:11:33.571
1749	consoling	N	00:11:33.571
1750	a	N	00:11:33.571
1751	grieving	N	00:11:33.571
1752	parent	N	00:11:33.571
1753	or	N	00:11:33.571
1754	finding	N	00:11:33.571
1755	a	N	00:11:33.571
1756	kid	N	00:11:33.571
1757	with	N	00:11:33.571
1758	no	N	00:11:33.571
1759	parents	N	00:11:33.571
1760	at	N	00:11:33.571
1761	all	N	00:11:33.571
1762	no	N	00:11:35.394
1763	parents	N	00:11:35.394
1764	no	N	00:11:37.834
1765	this	N	00:11:37.834
1766	kid	N	00:11:37.834
1767	has	N	00:11:37.834
1768	been	N	00:11:37.834
1769	through	N	00:11:37.834
1770	seven	N	00:11:37.834
1771	foster	N	00:11:37.834
1772	homes	N	00:11:37.834
1773	in	N	00:11:37.834
1774	seven	N	00:11:37.834
1775	years	N	00:11:37.834
1776	system	N	00:11:40.734
1777	lost	N	00:11:40.734
1778	track	N	00:11:40.734
1779	of	N	00:11:40.734
1780	him	N	00:11:40.734
1781	a	N	00:11:40.734
1782	year	N	00:11:40.734
1783	ago	N	00:11:40.734
1784	mckinley	N	00:11:42.886
1785	high	N	00:11:42.886
1786	school	N	00:11:42.886
1787	said	N	00:11:42.886
1788	the	N	00:11:42.886
1789	same	N	00:11:42.886
1790	thing	N	00:11:42.886
1791	he	N	00:11:45.061
1792	was	N	00:11:45.061
1793	out	N	00:11:45.061
1794	more	N	00:11:45.061
1795	than	N	00:11:45.061
1796	he	N	00:11:45.061
1797	was	N	00:11:45.061
1798	in	N	00:11:45.061
1799	kid	N	00:11:45.061
1800	was	N	00:11:45.061
1801	a	N	00:11:45.061
1802	ghost	N	00:11:45.061
1814	treated	N	00:11:49.995
1815	himself	N	00:11:49.995
1816	to	N	00:11:49.995
1817	a	N	00:11:49.995
1818	hamburger	N	00:11:49.995
1819	with	N	00:11:49.995
1820	pickles	N	00:11:49.995
1821	and	N	00:11:49.995
1822	ketchup	N	00:11:49.995
1823	chocolate	N	00:11:49.995
1824	shake	N	00:11:49.995
1825	and	N	00:11:49.995
1826	what	N	00:11:49.995
1827	i	N	00:11:49.995
1828	can	N	00:11:49.995
1829	only	N	00:11:49.995
1830	assume	N	00:11:49.995
1831	was	N	00:11:49.995
1832	super-size	N	00:11:49.995
1833	fries	N	00:11:49.995
1834	so	N	00:11:54.647
1835	that	N	00:11:54.647
1836	's	N	00:11:54.647
1837	what	N	00:11:54.647
1838	killed	N	00:11:54.647
1839	him	N	00:11:54.647
1840	that	N	00:11:56.262
1841	's	N	00:11:56.262
1842	a	N	00:11:56.262
1843	five-course	N	00:11:56.262
1844	meal	N	00:11:56.262
1845	to	N	00:11:56.262
1846	a	N	00:11:56.262
1847	teenager	N	00:11:56.262
1848	more	N	00:11:58.174
1849	like	N	00:11:58.174
1850	a	N	00:11:58.174
1851	last	N	00:11:58.174
1852	supper	N	00:11:58.174
1853	i	N	00:11:58.174
1854	'm	N	00:11:58.174
1855	afraid	N	00:11:58.174
1856	he	N	00:12:00.096
1857	took	N	00:12:00.096
1858	a	N	00:12:00.096
1859	synthetic	N	00:12:00.096
1860	narcotic	N	00:12:00.096
1861	fentanyl	N	00:12:00.096
1862	by	N	00:12:01.731
1863	patch	N	00:12:01.731
1864	and	N	00:12:01.731
1865	by	N	00:12:01.731
1866	pill	N	00:12:01.731
1867	yeah	N	00:12:03.656
1868	that	N	00:12:03.656
1869	's	N	00:12:03.656
1870	a	N	00:12:03.656
1871	painkiller	N	00:12:03.656
1872	used	N	00:12:05.692
1873	in	N	00:12:05.692
1874	hospitals	N	00:12:05.692
1875	post-surgery	N	00:12:05.692
1876	what	N	00:12:08.154
1877	is	N	00:12:08.154
1878	cisapride	N	00:12:08.154
1879	that	N	00:12:10.895
1880	what	N	00:12:10.895
1881	separates	N	00:12:10.895
1882	the	N	00:12:10.895
1883	attempts	N	00:12:10.895
1884	from	N	00:12:10.895
1885	the	N	00:12:10.895
1886	corpses	N	00:12:10.895
1887	it	N	00:12:15.449
