	word	killer_gold	medion_time
637	of	N	00:03:48.145
638	identification	N	00:03:48.145
639	on	N	00:03:48.145
640	removable	N	00:03:48.145
641	bridgework	N	00:03:48.145
642	it	N	00:03:51.602
643	's	N	00:03:51.602
644	better	N	00:03:51.602
645	than	N	00:03:51.602
646	a	N	00:03:51.602
647	license	N	00:03:51.602
648	plate	N	00:03:51.602
732	pulled	N	00:04:18.522
733	a	N	00:04:18.522
734	couple	N	00:04:18.522
735	of	N	00:04:18.522
736	likely	N	00:04:18.522
737	palm	N	00:04:18.522
738	prints	N	00:04:18.522
739	on	N	00:04:18.522
740	the	N	00:04:18.522
741	newspaper	N	00:04:18.522
742	the	N	00:04:18.522
743	head	N	00:04:18.522
744	was	N	00:04:18.522
745	on	N	00:04:18.522
746	but	N	00:04:18.522
747	i	N	00:04:18.522
748	do	N	00:04:18.522
749	n't	N	00:04:18.522
750	think	N	00:04:18.522
751	that	N	00:04:18.522
752	's	N	00:04:18.522
753	going	N	00:04:18.522
754	to	N	00:04:18.522
755	be	N	00:04:18.522
756	our	N	00:04:18.522
757	best	N	00:04:18.522
758	bet	N	00:04:18.522
759	okay	N	00:04:23.402
760	start	N	00:04:23.402
761	with	N	00:04:23.402
762	those	N	00:04:23.402
763	but	N	00:04:23.402
764	make	N	00:04:23.402
765	sure	N	00:04:23.402
766	you	N	00:04:23.402
767	run	N	00:04:23.402
768	the	N	00:04:23.402
769	partials	N	00:04:23.402
770	off	N	00:04:23.402
771	the	N	00:04:23.402
772	box	N	00:04:23.402
773	as	N	00:04:23.402
774	well	N	00:04:23.402
775	cause	N	00:04:23.402
776	i	N	00:04:23.402
777	got	N	00:04:23.402
778	ecklie	N	00:04:23.402
779	looking	N	00:04:23.402
780	over	N	00:04:23.402
781	my	N	00:04:23.402
782	shoulder	N	00:04:23.402
783	so	N	00:04:23.402
784	uh	N	00:04:23.402
785	cover	N	00:04:27.344
786	your	N	00:04:27.344
787	ass	N	00:04:27.344
794	yes	N	00:04:28.765
795	my	N	00:04:30.064
796	pleasure	N	00:04:30.064
804	large	N	00:04:32.644
805	elevated	N	00:04:32.644
806	vertebral	N	00:04:32.644
807	scales	N	00:04:32.644
808	definitely	N	00:04:34.959
809	not	N	00:04:34.959
810	your	N	00:04:34.959
811	typical	N	00:04:34.959
812	u.s	N	00:04:34.959
813	crotalus	N	00:04:34.959
814	herpetologists	N	00:04:37.646
815	always	N	00:04:37.646
816	throwing	N	00:04:37.646
817	the	N	00:04:37.646
818	latin	N	00:04:37.646
819	around	N	00:04:37.646
820	what	N	00:04:40.196
821	's	N	00:04:40.196
822	wrong	N	00:04:40.196
823	with	N	00:04:40.196
824	just	N	00:04:40.196
825	calling	N	00:04:40.196
826	him	N	00:04:40.196
827	rattlesnake	N	00:04:40.196
828	my	N	00:04:42.255
829	specialty	N	00:04:42.255
830	my	N	00:04:42.255
831	jargon	N	00:04:42.255
832	stripes	N	00:04:46.484
833	at	N	00:04:46.484
834	the	N	00:04:46.484
835	base	N	00:04:46.484
836	of	N	00:04:46.484
837	the	N	00:04:46.484
838	neck	N	00:04:46.484
839	makes	N	00:04:46.484
840	it	N	00:04:46.484
841	crotalus	N	00:04:46.484
842	simus	N	00:04:46.484
843	indigenous	N	00:04:46.484
844	to	N	00:04:46.484
845	southern	N	00:04:46.484
846	coastal	N	00:04:46.484
847	mexico	N	00:04:46.484
848	apparent	N	00:04:51.325
849	mexican	N	00:04:51.325
850	vic	N	00:04:51.325
851	on	N	00:04:51.325
852	a	N	00:04:51.325
853	mexican	N	00:04:51.325
854	newspaper	N	00:04:51.325
855	with	N	00:04:51.325
856	a	N	00:04:51.325
857	mexican	N	00:04:51.325
858	snake	N	00:04:51.325
859	you	N	00:04:54.765
860	do	N	00:04:54.765
861	n't	N	00:04:54.765
862	find	N	00:04:54.765
863	a	N	00:04:54.765
864	whole	N	00:04:54.765
865	lot	N	00:04:54.765
866	of	N	00:04:54.765
867	these	N	00:04:54.765
868	buzz-worms	N	00:04:54.765
869	around	N	00:04:54.765
870	vegas	N	00:04:54.765
871	anyway	N	00:04:54.765
872	do	N	00:04:54.765
873	you	N	00:04:54.765
874	nowhere	N	00:04:57.605
875	outside	N	00:04:57.605
876	a	N	00:04:57.605
877	zoo	N	00:04:57.605
878	these	N	00:04:59.681
879	snakes	N	00:04:59.681
880	like	N	00:04:59.681
881	to	N	00:04:59.681
882	burrow	N	00:04:59.681
883	in	N	00:04:59.681
884	damp	N	00:04:59.681
885	soil	N	00:04:59.681
886	they	N	00:05:01.646
887	like	N	00:05:01.646
888	it	N	00:05:01.646
889	hot	N	00:05:01.646
890	and	N	00:05:01.646
891	humid	N	00:05:01.646
892	we	N	00:05:03.164
893	're	N	00:05:03.164
894	hot	N	00:05:03.164
895	and	N	00:05:03.164
896	dry	N	00:05:03.164
897	for	N	00:05:05.082
898	a	N	00:05:05.082
899	snake	N	00:05:05.082
900	big	N	00:05:05.082
901	difference	N	00:05:05.082
902	what	N	00:05:07.527
903	are	N	00:05:07.527
904	the	N	00:05:07.527
905	chances	N	00:05:07.527
906	that	N	00:05:07.527
907	thing	N	00:05:07.527
908	just	N	00:05:07.527
909	crawled	N	00:05:07.527
910	in	N	00:05:07.527
911	their	N	00:05:07.527
912	on	N	00:05:07.527
913	its	N	00:05:07.527
914	own	N	00:05:07.527
915	in	N	00:05:09.854
916	a	N	00:05:09.854
917	newspaper	N	00:05:09.854
918	dispenser	N	00:05:09.854
919	in	N	00:05:09.854
920	the	N	00:05:09.854
921	middle	N	00:05:09.854
922	of	N	00:05:09.854
923	a	N	00:05:09.854
924	desert	N	00:05:09.854
925	city	N	00:05:09.854
926	no	N	00:05:11.628
927	way	N	00:05:11.628
928	i	N	00:05:14.484
929	think	N	00:05:14.484
930	it	N	00:05:14.484
931	was	N	00:05:14.484
932	dead	N	00:05:14.484
933	when	N	00:05:14.484
934	it	N	00:05:14.484
935	was	N	00:05:14.484
936	shoved	N	00:05:14.484
937	down	N	00:05:14.484
938	the	N	00:05:14.484
939	victim	N	00:05:14.484
940	's	N	00:05:14.484
941	throat	N	00:05:14.484
948	the	N	00:05:28.964
949	only	N	00:05:28.964
950	car	N	00:05:28.964
951	up	N	00:05:28.964
952	here	N	00:05:28.964
953	security	N	00:05:30.158
954	called	N	00:05:30.158
955	it	N	00:05:30.158
956	in	N	00:05:30.158
957	is	N	00:05:31.774
958	that	N	00:05:31.774
959	a	N	00:05:31.774
960	handicap	N	00:05:31.774
961	van	N	00:05:31.774
962	dead	N	00:05:33.469
963	guy	N	00:05:33.469
964	's	N	00:05:33.469
965	in	N	00:05:33.469
966	the	N	00:05:33.469
967	driver	N	00:05:33.469
968	's	N	00:05:33.469
969	seat	N	00:05:33.469
970	any	N	00:05:34.953
971	witnesses	N	00:05:34.953
972	nope	N	00:05:35.885
973	and	N	00:05:36.818
974	no	N	00:05:36.818
975	surveillance	N	00:05:36.818
976	either	N	00:05:36.818
977	we	N	00:05:38.234
978	ai	N	00:05:38.234
979	n't	N	00:05:38.234
980	on	N	00:05:38.234
981	the	N	00:05:38.234
982	strip	N	00:05:38.234
983	baby	N	00:05:38.234
984	five	N	00:05:39.810
985	hundred	N	00:05:39.810
986	bucks	N	00:05:39.810
987	and	N	00:05:39.810
988	a	N	00:05:39.810
989	nevada	N	00:05:39.810
990	license	N	00:05:39.810
991	vincentdecarlo	N	00:05:41.802
992	28	N	00:05:41.802
1022	it	N	00:05:48.386
1023	's	N	00:05:48.386
1024	an	N	00:05:48.386
1025	expensive-looking	N	00:05:48.386
1026	italian	N	00:05:48.386
1027	suit	N	00:05:48.386
1028	just	N	00:05:48.386
1029	to	N	00:05:48.386
1030	be	N	00:05:48.386
1031	a	N	00:05:48.386
1032	chauffeur	N	00:05:48.386
1040	it	N	00:05:53.805
1041	's	N	00:05:53.805
1042	a	N	00:05:53.805
1043	wheelchair	N	00:05:53.805
1044	any	N	00:05:55.643
1045	indication	N	00:05:55.643
1046	he	N	00:05:55.643
1047	's	N	00:05:55.643
1048	handicapped	N	00:05:55.643
1051	he	N	00:06:00.823
1052	's	N	00:06:00.823
1053	not	N	00:06:00.823
1054	wearing	N	00:06:00.823
1055	prosthetics	N	00:06:00.823
1056	and	N	00:06:00.823
1057	his	N	00:06:00.823
1058	soles	N	00:06:00.823
1059	are	N	00:06:00.823
1060	worn	N	00:06:00.823
1061	somebody	N	00:06:04.005
1062	's	N	00:06:04.005
1063	missing	N	00:06:04.005
1064	their	N	00:06:04.005
1065	wheels	N	00:06:04.005
1066	gunshot	N	00:06:05.843
1067	wound	N	00:06:05.843
1068	to	N	00:06:05.843
1069	the	N	00:06:05.843
1070	head	N	00:06:05.843
1071	looks	N	00:06:08.121
1072	like	N	00:06:08.121
1073	it	N	00:06:08.121
1074	came	N	00:06:08.121
1075	through	N	00:06:08.121
1076	the	N	00:06:08.121
1077	windshield	N	00:06:08.121
1102	crater	N	00:06:13.046
1103	on	N	00:06:13.046
1104	the	N	00:06:13.046
1105	windshield	N	00:06:13.046
1106	faces	N	00:06:13.046
1107	out	N	00:06:13.046
1108	which	N	00:06:16.125
1109	means	N	00:06:16.125
1110	that	N	00:06:16.125
1111	the	N	00:06:16.125
1112	shot	N	00:06:16.125
1113	came	N	00:06:16.125
1114	from	N	00:06:16.125
1115	inside	N	00:06:16.125
1116	the	N	00:06:16.125
1117	van	N	00:06:16.125
1197	swing	N	00:06:27.384
1198	's	N	00:06:27.384
1199	tapped	N	00:06:27.384
1200	out	N	00:06:27.384
1201	catherine	N	00:06:29.166
1202	asked	N	00:06:29.166
1203	if	N	00:06:29.166
1204	i	N	00:06:29.166
1205	could	N	00:06:29.166
1206	lend	N	00:06:29.166
1207	a	N	00:06:29.166
1208	hand	N	00:06:29.166
1209	thanks	N	00:06:31.562
1230	you	N	00:06:37.526
1231	see	N	00:06:37.526
1232	that	N	00:06:37.526
1233	blood	N	00:06:37.526
1234	spot	N	00:06:37.526
1235	on	N	00:06:37.526
1236	the	N	00:06:37.526
1237	lapel	N	00:06:37.526
1238	it	N	00:06:39.044
1239	's	N	00:06:39.044
1240	inconsistent	N	00:06:39.044
1241	with	N	00:06:39.044
1242	the	N	00:06:39.044
1243	head	N	00:06:39.044
1244	wound	N	00:06:39.044
1245	to	N	00:06:41.503
1246	avoid	N	00:06:41.503
1247	cross-contamination	N	00:06:41.503
1248	you	N	00:06:41.503
1249	think	N	00:06:41.503
1250	you	N	00:06:41.503
1251	could	N	00:06:41.503
1252	cut	N	00:06:41.503
1253	that	N	00:06:41.503
1254	out	N	00:06:41.503
1255	for	N	00:06:41.503
1256	me	N	00:06:41.503
1257	oh	N	00:06:44.202
1258	sure	N	00:06:44.202
1276	possible	N	00:06:46.362
1277	gsr	N	00:06:46.362
1289	which	N	00:06:51.244
1290	means	N	00:06:51.244
1291	the	N	00:06:51.244
1292	shot	N	00:06:51.244
1293	was	N	00:06:51.244
1294	fired	N	00:06:51.244
1295	from	N	00:06:51.244
1296	the	N	00:06:51.244
1297	wheelchair	N	00:06:51.244
1298	how	N	00:06:53.835
1299	'd	N	00:06:53.835
1300	he	Y	00:06:53.835
1301	shoot	N	00:06:53.835
1302	him	N	00:06:53.835
1303	in	N	00:06:53.835
1304	the	N	00:06:53.835
1305	face	N	00:06:53.835
1306	hey	N	00:06:55.092
1307	vinnie	N	00:06:55.092
1363	so	N	00:07:02.362
1364	we	N	00:07:02.362
1365	got	N	00:07:02.362
1366	a	N	00:07:02.362
1367	guy	Y	00:07:02.362
1368	who	N	00:07:02.362
1369	fired	N	00:07:02.362
1370	a	N	00:07:02.362
1371	shot	N	00:07:02.362
1372	from	N	00:07:02.362
1373	a	N	00:07:02.362
1374	wheelchair	N	00:07:02.362
1375	and	N	00:07:02.362
1376	then	N	00:07:02.362
1377	escaped	N	00:07:02.362
1378	on	N	00:07:02.362
1379	foot	N	00:07:02.362
1389	social	N	00:07:08.405
1390	came	N	00:07:08.405
1391	back	N	00:07:08.405
1392	on	N	00:07:08.405
1393	the	N	00:07:08.405
1394	dental	N	00:07:08.405
1395	work	N	00:07:08.405
1396	of	N	00:07:08.405
1397	veronicajuarez	N	00:07:08.405
1398	no	N	00:07:11.224
1399	immediate	N	00:07:11.224
1400	family	N	00:07:11.224
1401	in	N	00:07:11.224
1402	the	N	00:07:11.224
1403	states	N	00:07:11.224
1404	apartment	N	00:07:13.420
1405	's	N	00:07:13.420
1406	leased	N	00:07:13.420
1407	in	N	00:07:13.420
1408	her	N	00:07:13.420
1409	name	N	00:07:13.420
1420	well	N	00:07:16.461
1421	that	N	00:07:16.461
1422	's	N	00:07:16.461
1423	why	N	00:07:16.461
1424	bangers	N	00:07:16.461
1425	have	N	00:07:16.461
1426	girlfriends	N	00:07:16.461
1427	sign	N	00:07:16.461
1428	things	N	00:07:16.461
1429	they	N	00:07:16.461
1430	ca	N	00:07:16.461
1431	n't	N	00:07:16.461
1432	this	N	00:07:19.246
1433	is	N	00:07:19.246
1434	a	N	00:07:19.246
1435	pretty	N	00:07:19.246
1436	nice	N	00:07:19.246
1437	place	N	00:07:19.246
1438	a	N	00:07:20.924
1439	long	N	00:07:20.924
1440	way	N	00:07:20.924
1441	from	N	00:07:20.924
1442	28th	N	00:07:20.924
1443	street	N	00:07:20.924
1444	sure	N	00:07:22.666
1445	is	N	00:07:22.666
1458	catherinenick	N	00:07:28.842
1489	gangbanger	N	00:07:36.704
1490	girlfriend	N	00:07:36.704
1491	with	N	00:07:36.704
1492	a	N	00:07:36.704
1493	degree	N	00:07:36.704
1494	sounds	N	00:07:38.900
1495	like	N	00:07:38.900
1496	a	N	00:07:38.900
1497	rock	N	00:07:38.900
1498	band	N	00:07:38.900
1525	hey	N	00:07:59.983
1526	vega	N	00:07:59.983
1527	check	N	00:08:02.824
1528	out	N	00:08:02.824
1529	these	N	00:08:02.824
1530	pics	N	00:08:02.824
1537	think	N	00:08:05.305
1538	she	N	00:08:05.305
1539	liked	N	00:08:05.305
1540	to	N	00:08:05.305
1541	party	N	00:08:05.305
1542	that	N	00:08:07.341
1543	barely	N	00:08:07.341
1544	looks	N	00:08:07.341
1545	like	N	00:08:07.341
1546	the	N	00:08:07.341
1547	same	N	00:08:07.341
1548	girl	N	00:08:07.341
1549	i	N	00:08:09.020
1550	know	N	00:08:09.020
1551	i	N	00:08:10.006
1552	'm	N	00:08:10.006
1553	going	N	00:08:10.006
1554	to	N	00:08:10.006
1555	check	N	00:08:10.006
1556	out	N	00:08:10.006
1557	the	N	00:08:10.006
1558	kitchen	N	00:08:10.006
1559	okay	N	00:08:10.992
1563	well	N	00:08:13.584
1564	there	N	00:08:13.584
1565	's	N	00:08:13.584
1566	no	N	00:08:13.584
1567	signs	N	00:08:13.584
1568	of	N	00:08:13.584
1569	sexual	N	00:08:13.584
1570	activity	N	00:08:13.584
1580	oh	N	00:08:20.322
1581	hang	N	00:08:20.322
1582	on	N	00:08:20.322
1583	now	N	00:08:20.322
1594	that	N	00:08:26.922
1595	looks	N	00:08:26.922
1596	like	N	00:08:26.922
1597	pure	N	00:08:26.922
1598	crystal	N	00:08:26.922
1599	meth	N	00:08:26.922
1600	you	N	00:08:29.344
1601	could	N	00:08:29.344
1602	be	N	00:08:29.344
1603	up	N	00:08:29.344
1604	for	N	00:08:29.344
1605	a	N	00:08:29.344
1606	week	N	00:08:29.344
1607	straight	N	00:08:29.344
1608	on	N	00:08:29.344
1609	that	N	00:08:29.344
1610	stuff	N	00:08:29.344
1611	and	N	00:08:29.344
1612	not	N	00:08:29.344
1613	even	N	00:08:29.344
1614	know	N	00:08:29.344
1615	it	N	00:08:29.344
1616	perfect	N	00:08:32.064
1617	drug	N	00:08:32.064
1618	for	N	00:08:32.064
1619	this	N	00:08:32.064
1620	town	N	00:08:32.064
1632	hey	N	00:08:36.965
1633	you	N	00:08:36.965
1634	think	N	00:08:36.965
1635	that	N	00:08:36.965
1636	our	N	00:08:36.965
1637	vic	N	00:08:36.965
1638	was	N	00:08:36.965
1639	a	N	00:08:36.965
1640	groupie	N	00:08:36.965
1648	looks	N	00:08:43.664
1649	like	N	00:08:43.664
1650	a	N	00:08:43.664
1651	mariachi	N	00:08:43.664
1652	band	N	00:08:43.664
1653	with	N	00:08:43.664
1654	artillery	N	00:08:43.664
1655	i	N	00:08:45.846
1656	had	N	00:08:45.846
1657	a	N	00:08:45.846
1658	big	N	00:08:45.846
1659	dose	N	00:08:45.846
1660	of	N	00:08:45.846
1661	them	N	00:08:45.846
1662	when	N	00:08:45.846
1663	i	N	00:08:45.846
1664	worked	N	00:08:45.846
1665	with	N	00:08:45.846
1666	a	N	00:08:45.846
1667	gang	N	00:08:45.846
1668	unit	N	00:08:45.846
1669	in	N	00:08:45.846
1670	la	N	00:08:45.846
1671	the	N	00:08:47.285
1672	band	N	00:08:47.285
1673	the	N	00:08:49.165
1674	scumbags	N	00:08:49.165
1675	who	N	00:08:49.165
1676	listen	N	00:08:49.165
1677	to	N	00:08:49.165
1678	that	N	00:08:49.165
1679	music	N	00:08:49.165
1680	sinaloa	N	00:08:51.161
1681	cowboys	N	00:08:51.161
1682	big	N	00:08:53.154
1683	drug	N	00:08:53.154
1684	producers	N	00:08:53.154
1685	okay	N	00:08:54.809
1686	we	N	00:08:58.241
1687	've	N	00:08:58.241
1688	got	N	00:08:58.241
1689	a	N	00:08:58.241
1690	female	N	00:08:58.241
1691	victim	N	00:08:58.241
1692	with	N	00:08:58.241
1693	a	N	00:08:58.241
1694	degree	N	00:08:58.241
1695	mexican	N	00:08:58.241
1696	artwork	N	00:08:58.241
1697	drugs	N	00:08:58.241
1698	and	N	00:08:58.241
1699	sinaloan	N	00:08:58.241
1700	cowboys	N	00:08:58.241
1738	que	N	00:09:49.965
1739	paso	N	00:09:49.965
1740	que	N	00:09:49.965
1741	paso	N	00:09:49.965
1742	que	N	00:09:49.965
1743	paso	N	00:09:49.965
1744	hacienda	N	00:09:54.984
1745	corona	N	00:09:54.984
1746	como	N	00:09:56.059
1747	estan	N	00:09:56.059
1748	como	N	00:09:56.059
1749	estan	N	00:09:56.059
1750	como	N	00:09:56.059
1751	estan	N	00:09:56.059
1752	como	N	00:09:56.059
1753	estan	N	00:09:56.059
1754	todos	N	00:09:56.059
1755	que	N	00:09:57.825
1756	bueno	N	00:09:57.825
1757	que	N	00:09:57.825
1758	bueno	N	00:09:57.825
1759	que	N	00:09:57.825
1760	bueno	N	00:09:57.825
1761	otra	N	00:10:00.056
1762	cancion	N	00:10:00.056
1763	otra	N	00:10:00.056
1764	cancion	N	00:10:00.056
1790	carnal	N	00:10:15.565
1791	conoces	N	00:10:15.565
1792	esta	N	00:10:15.565
1793	muchacha	N	00:10:15.565
1794	sordo	N	00:10:17.824
1795	contestame	N	00:10:17.824
1796	that	N	00:10:18.820
1797	's	N	00:10:18.820
1798	carla	N	00:10:18.820
1799	carla	N	00:10:20.736
1800	not	N	00:10:21.634
1801	veronica	N	00:10:21.634
1802	nah	N	00:10:22.533
1803	the	N	00:10:23.432
1804	girl	N	00:10:23.432
1805	in	N	00:10:23.432
1806	the	N	00:10:23.432
1807	picture	N	00:10:23.432
1808	there	N	00:10:23.432
1809	told	N	00:10:23.432
1810	me	Y	00:10:23.432
1811	her	N	00:10:23.432
1812	name	N	00:10:23.432
1813	was	N	00:10:23.432
1814	carla	N	00:10:23.432
1815	yeah	N	00:10:24.805
1816	well	N	00:10:24.805
1817	the	N	00:10:24.805
1818	bouncer	N	00:10:24.805
1819	says	N	00:10:24.805
1820	that	N	00:10:24.805
1821	she	N	00:10:24.805
1822	hangs	N	00:10:24.805
1823	out	N	00:10:24.805
1824	here	N	00:10:24.805
1825	a	N	00:10:24.805
1826	lot	N	00:10:24.805
1827	yeah	N	00:10:26.322
1828	i	Y	00:10:26.322
1829	guess	N	00:10:26.322
1830	so	N	00:10:26.322
1831	yeah	N	00:10:27.839
1846	she	N	00:10:35.446
1847	uh	N	00:10:35.446
1848	friends	N	00:10:35.446
1849	with	N	00:10:35.446
1850	the	N	00:10:35.446
1851	band	N	00:10:35.446
1852	i	Y	00:10:37.044
1853	do	N	00:10:37.044
1854	n't	N	00:10:37.044
1855	know	N	00:10:37.044
1856	about	N	00:10:37.044
1857	friends	N	00:10:37.044
1858	i	Y	00:10:39.506
1859	mean	N	00:10:39.506
1860	her	Y	00:10:39.506
1861	and	N	00:10:39.506
1862	every	N	00:10:39.506
1863	other	N	00:10:39.506
1864	girl	N	00:10:39.506
1865	in	N	00:10:39.506
1866	here	N	00:10:39.506
1867	jocks	N	00:10:39.506
1868	em	N	00:10:39.506
1869	i	Y	00:10:42.504
1870	mean	N	00:10:42.504
1871	extremo	N	00:10:42.504
1872	bro	N	00:10:42.504
1873	they	N	00:10:42.504
1874	're	N	00:10:42.504
1875	the	N	00:10:42.504
1876	best	N	00:10:42.504
1877	come	N	00:10:56.622
1878	on	N	00:10:56.622
1885	i	N	00:11:01.777
1886	know	N	00:11:01.777
1887	my	N	00:11:01.777
1888	spanish	N	00:11:01.777
1889	is	N	00:11:01.777
1890	a	N	00:11:01.777
1891	little	N	00:11:01.777
1892	rusty	N	00:11:01.777
1893	but	N	00:11:01.777
1894	i	N	00:11:01.777
1895	think	N	00:11:01.777
1896	he	N	00:11:01.777
1897	just	N	00:11:01.777
1898	said	N	00:11:01.777
1899	she	N	00:11:01.777
1900	was	N	00:11:01.777
1901	a	N	00:11:01.777
1902	liar	N	00:11:01.777
1903	she	N	00:11:01.777
1904	was	N	00:11:01.777
1905	n't	N	00:11:01.777
1906	who	N	00:11:01.777
1907	she	N	00:11:01.777
1908	said	N	00:11:01.777
1909	she	N	00:11:01.777
1910	was	N	00:11:01.777
1911	she	N	00:11:08.463
1912	stole	N	00:11:08.463
1913	my	N	00:11:08.463
1914	heart	N	00:11:08.463
1915	so	N	00:11:08.463
1916	i	N	00:11:08.463
1917	stole	N	00:11:08.463
1918	her	N	00:11:08.463
1919	life	N	00:11:08.463
1920	i	N	00:11:17.304
1921	met	N	00:11:17.304
1922	the	N	00:11:17.304
1923	snake	N	00:11:17.304
1924	eat	N	00:11:17.304
1925	a	N	00:11:17.304
1926	snake	N	00:11:17.304
1945	otra	N	00:11:22.306
1946	cancion	N	00:11:22.306
1947	otra	N	00:11:22.306
1948	cancion	N	00:11:22.306
1988	lvpd	N	00:11:35.442
1989	we	N	00:11:38.075
1990	need	N	00:11:38.075
1991	to	N	00:11:38.075
1992	talk	N	00:11:38.075
1993	leave	N	00:11:41.012
1994	your	N	00:11:41.012
1995	card	N	00:11:41.012
1996	i	N	00:11:41.012
1997	'll	N	00:11:41.012
1998	send	N	00:11:41.012
1999	you	N	00:11:41.012
2000	a	N	00:11:41.012
2001	picture	N	00:11:41.012
2002	and	N	00:11:41.012
2003	autograph	N	00:11:41.012
2004	huh	N	00:11:41.012
2022	that	N	00:11:42.550
2023	's	N	00:11:42.550
2024	not	N	00:11:42.550
2025	really	N	00:11:42.550
2026	what	N	00:11:42.550
2027	i	N	00:11:42.550
2028	'm	N	00:11:42.550
2029	after	N	00:11:42.550
2030	my	N	00:11:42.550
2031	man	N	00:11:42.550
2052	whoa	N	00:11:42.605
2053	whoa	N	00:11:42.605
2054	whoa	N	00:11:42.605
2055	excuse	N	00:11:42.633
2056	me	N	00:11:42.633
2057	i	N	00:11:43.166
2058	'm	N	00:11:43.166
2059	their	N	00:11:43.166
2060	manager	N	00:11:43.166
2061	el	N	00:11:44.204
2062	jefe	N	00:11:44.204
2063	you	N	00:11:45.242
2064	want	N	00:11:45.242
2065	to	N	00:11:45.242
2066	ask	N	00:11:45.242
2067	my	N	00:11:45.242
2068	band	N	00:11:45.242
