	word	killer_gold	medion_time
814	cake	N	00:03:45.978
815	you	N	00:03:45.978
816	know	N	00:03:45.978
817	you	N	00:03:48.758
818	're	N	00:03:48.758
819	just	N	00:03:48.758
820	going	N	00:03:48.758
821	to	N	00:03:48.758
822	have	N	00:03:48.758
823	a	N	00:03:48.758
824	little	N	00:03:48.758
825	bit	N	00:03:48.758
826	of	N	00:03:48.758
827	the	N	00:03:48.758
828	frosting	N	00:03:48.758
829	and	N	00:03:48.758
830	you	N	00:03:48.758
831	end	N	00:03:48.758
832	up	N	00:03:48.758
833	eating	N	00:03:48.758
834	the	N	00:03:48.758
835	entire	N	00:03:48.758
836	plate	N	00:03:48.758
849	nobody	N	00:03:53.933
850	move	N	00:03:53.933
859	mr	Y	00:04:02.954
860	clean	Y	00:04:02.954
861	needs	N	00:04:02.954
862	a	N	00:04:02.954
863	maid	N	00:04:02.954
864	i	N	00:04:05.974
865	'm	N	00:04:05.974
866	going	N	00:04:05.974
867	to	N	00:04:05.974
868	take	N	00:04:05.974
869	this	N	00:04:05.974
870	back	N	00:04:05.974
871	to	N	00:04:05.974
872	the	N	00:04:05.974
873	lab	N	00:04:05.974
887	gil	N	00:04:10.016
888	i	N	00:04:11.091
889	need	N	00:04:11.091
890	a	N	00:04:11.091
891	word	N	00:04:11.091
892	with	N	00:04:11.091
893	you	N	00:04:11.091
894	outside	N	00:04:11.091
922	you	N	00:04:19.718
923	're	N	00:04:19.718
924	bringing	N	00:04:19.718
925	the	N	00:04:19.718
926	fbi	N	00:04:19.718
927	in	N	00:04:19.718
928	why	N	00:04:21.959
929	they	N	00:04:23.637
930	offered	N	00:04:23.637
931	their	N	00:04:23.637
932	assistance	N	00:04:23.637
933	and	N	00:04:23.637
934	i	N	00:04:23.637
935	'm	N	00:04:23.637
936	inclined	N	00:04:23.637
937	to	N	00:04:23.637
938	take	N	00:04:23.637
939	it	N	00:04:23.637
940	of	N	00:04:25.896
941	course	N	00:04:25.896
942	uh	N	00:04:25.896
943	i	N	00:04:25.896
944	'd	N	00:04:25.896
945	want	N	00:04:25.896
946	to	N	00:04:25.896
947	make	N	00:04:25.896
948	sure	N	00:04:25.896
949	you	N	00:04:25.896
950	're	N	00:04:25.896
951	okay	N	00:04:25.896
952	with	N	00:04:25.896
953	that	N	00:04:25.896
970	i-i	N	00:04:28.416
971	do	N	00:04:28.416
972	n't	N	00:04:28.416
973	believe	N	00:04:28.416
974	the	N	00:04:28.416
975	investigation	N	00:04:28.416
976	should	N	00:04:28.416
977	go	N	00:04:28.416
978	that	N	00:04:28.416
979	way	N	00:04:28.416
980	brian	N	00:04:28.416
981	i	N	00:04:30.612
982	mean	N	00:04:30.612
983	roadblocks	N	00:04:30.612
984	and	N	00:04:30.612
985	special	N	00:04:30.612
986	ops	N	00:04:30.612
987	oh	N	00:04:32.795
988	that	N	00:04:32.795
989	's	N	00:04:32.795
990	a	N	00:04:32.795
991	pity	N	00:04:32.795
992	cause	N	00:04:32.795
993	i	N	00:04:32.795
994	do	N	00:04:32.795
995	maybe	N	00:04:35.215
996	you	N	00:04:35.215
997	'll	N	00:04:35.215
998	feel	N	00:04:35.215
999	different	N	00:04:35.215
1000	when	N	00:04:35.215
1001	you	N	00:04:35.215
1002	meet	N	00:04:35.215
1003	rickculpepper	N	00:04:35.215
1032	sheriff	N	00:04:36.628
1033	mobley	N	00:04:36.628
1034	rick	N	00:04:37.998
1043	hi	N	00:04:39.398
1044	rickculpepper	N	00:04:39.398
1045	federal	N	00:04:39.414
1046	bureau	N	00:04:39.414
1047	of	N	00:04:39.414
1048	investigation	N	00:04:39.414
1052	gilgrissom	N	00:04:40.357
1053	agent	N	00:04:40.357
1054	culpepper	N	00:04:40.357
1055	uh	N	00:04:42.195
1056	special	N	00:04:42.195
1057	agent	N	00:04:42.195
1058	it	N	00:04:45.126
1059	's	N	00:04:45.126
1060	great	N	00:04:45.126
1061	to	N	00:04:45.126
1062	meet	N	00:04:45.126
1063	you	N	00:04:45.126
1064	all	N	00:04:48.981
1065	our	N	00:04:48.981
1066	kids	N	00:04:48.981
1067	back	N	00:04:48.981
1068	in	N	00:04:48.981
1069	quantico	N	00:04:48.981
1070	are	N	00:04:48.981
1071	always	N	00:04:48.981
1072	going	N	00:04:48.981
1073	on	N	00:04:48.981
1074	about	N	00:04:48.981
1075	your	N	00:04:48.981
1076	bugs	N	00:04:48.981
1092	well	N	00:04:50.984
1093	listen	N	00:04:50.984
1094	the	N	00:04:50.984
1095	fbi	N	00:04:50.984
1096	is	N	00:04:50.984
1097	here	N	00:04:50.984
1098	to	N	00:04:50.984
1099	help	N	00:04:50.984
1100	you	N	00:04:50.984
1101	and	N	00:04:50.984
1102	your	N	00:04:50.984
1103	people	N	00:04:50.984
1104	at	N	00:04:50.984
1105	csi	N	00:04:50.984
1106	of	N	00:04:52.638
1107	course	N	00:04:52.638
1108	uh	N	00:04:52.638
1109	as	N	00:04:52.638
1110	sac	N	00:04:52.638
1111	the	N	00:04:52.638
1112	investigation	N	00:04:52.638
1113	will	N	00:04:52.638
1114	run	N	00:04:52.638
1115	through	N	00:04:52.638
1116	me	N	00:04:52.638
1117	sheriff	N	00:04:55.355
1118	probably	N	00:04:55.355
1119	already	N	00:04:55.355
1120	told	N	00:04:55.355
1121	you	N	00:04:55.355
1122	that	N	00:04:55.355
1133	no	N	00:04:57.596
1134	he	N	00:04:57.596
1135	did	N	00:04:57.596
1136	n't	N	00:04:57.596
1137	mention	N	00:04:57.596
1138	that	N	00:04:57.596
1139	either	N	00:04:57.596
1140	all	N	00:04:59.911
1141	rivers	N	00:04:59.911
1142	run	N	00:04:59.911
1143	through	N	00:04:59.911
1144	rome	N	00:04:59.911
1145	so	N	00:04:59.911
1146	to	N	00:04:59.911
1147	speak	N	00:04:59.911
1148	but	N	00:05:03.816
1149	uh	N	00:05:03.816
1150	you	N	00:05:03.816
1151	get	N	00:05:03.816
1152	an	N	00:05:03.816
1153	attaboy	N	00:05:03.816
1154	three	N	00:05:06.398
1155	women	N	00:05:06.398
1156	dead	N	00:05:06.398
1157	cause	N	00:05:06.398
1158	you	N	00:05:06.398
1159	could	N	00:05:06.398
1160	n't	N	00:05:06.398
1161	get	N	00:05:06.398
1162	the	N	00:05:06.398
1163	job	N	00:05:06.398
1164	done	N	00:05:06.398
1165	there	N	00:05:08.977
1166	's	N	00:05:08.977
1167	not	N	00:05:08.977
1168	many	N	00:05:08.977
1169	guys	N	00:05:08.977
1170	who	N	00:05:08.977
1171	would	N	00:05:08.977
1172	hand	N	00:05:08.977
1173	the	N	00:05:08.977
1174	case	N	00:05:08.977
1175	over	N	00:05:08.977
1176	to	N	00:05:08.977
1177	us	N	00:05:08.977
1178	fibbies	N	00:05:08.977
1179	i	N	00:05:11.209
1180	'm	N	00:05:11.209
1181	not	N	00:05:11.209
1182	handing	N	00:05:11.209
1183	it	N	00:05:11.209
1184	over	N	00:05:11.209
1185	i	N	00:05:13.149
1186	'm	N	00:05:13.149
1187	willing	N	00:05:13.149
1188	to	N	00:05:13.149
1189	work	N	00:05:13.149
1190	in	N	00:05:13.149
1191	conjunction	N	00:05:13.149
1192	with	N	00:05:13.149
1193	you	N	00:05:13.149
1194	well	N	00:05:14.978
1195	that	N	00:05:14.978
1196	's	N	00:05:14.978
1197	fine	N	00:05:14.978
1198	we	N	00:05:16.536
1199	'll	N	00:05:16.536
1200	work	N	00:05:16.536
1201	the	N	00:05:16.536
1202	strip	N	00:05:16.536
1203	strangler	N	00:05:16.536
1204	case	N	00:05:16.536
1205	in	N	00:05:16.536
1206	conjunction	N	00:05:16.536
1207	the	N	00:05:17.933
1208	what	N	00:05:17.933
1209	he	Y	00:05:19.089
1210	strangles	N	00:05:19.089
1211	them	N	00:05:19.089
1212	near	N	00:05:19.089
1213	lasvegas	N	00:05:19.089
1214	boulevard	N	00:05:19.089
1215	then	N	00:05:19.089
1216	removes	N	00:05:19.089
1217	their	N	00:05:19.089
1218	clothes	N	00:05:19.089
1219	strip	N	00:05:20.147
1220	strangler	N	00:05:20.147
1221	why	N	00:05:21.205
1222	what	N	00:05:22.263
1223	do	N	00:05:22.263
1224	you	N	00:05:22.263
1225	call	N	00:05:22.263
1226	him	N	00:05:22.263
1227	unknown	N	00:05:23.686
1228	signature	N	00:05:23.686
1229	homicide	N	00:05:23.686
1230	metropolitan	N	00:05:23.686
1231	lasvegas	N	00:05:23.686
1232	oh	N	00:05:25.302
1233	he	N	00:05:27.075
1234	's	N	00:05:27.075
1235	not	N	00:05:27.075
1236	kidding	N	00:05:27.075
1237	is	N	00:05:27.075
1238	he	N	00:05:27.075
1244	excuse	N	00:05:29.018
1245	me	N	00:05:29.018
1246	guy	Y	00:05:31.535
1247	over	N	00:05:31.535
1248	here	N	00:05:31.535
1249	's	N	00:05:31.535
1250	got	N	00:05:31.535
1251	something	N	00:05:31.535
1252	you	N	00:05:31.535
1253	might	N	00:05:31.535
1254	want	N	00:05:31.535
1255	to	N	00:05:31.535
1256	hear	N	00:05:31.535
1257	sydgoggle	Y	00:05:33.545
1258	he	Y	00:05:34.477
1259	's	N	00:05:34.477
1260	a	N	00:05:34.477
1261	security	N	00:05:34.477
1262	guard	N	00:05:34.477
1263	community	N	00:05:35.410
1264	patrol	N	00:05:35.410
1265	says	N	00:05:37.796
1266	he	Y	00:05:37.796
1267	saw	N	00:05:37.796
1268	a	N	00:05:37.796
1269	man	N	00:05:37.796
1270	speeding	N	00:05:37.796
1271	away	N	00:05:37.796
1272	from	N	00:05:37.796
1273	here	N	00:05:37.796
1274	last	N	00:05:37.796
1275	night	N	00:05:37.796
1292	mr	N	00:05:39.705
1293	uh	N	00:05:39.705
1294	goggle	Y	00:05:39.705
1295	gilgrissom	N	00:05:41.876
1303	i	Y	00:05:44.065
1304	know	N	00:05:44.065
1305	who	N	00:05:44.065
1306	you	N	00:05:44.065
1307	are	N	00:05:44.065
1308	sir	N	00:05:44.065
1309	i	Y	00:05:44.087
1310	've	N	00:05:44.087
1311	seen	N	00:05:44.087
1312	you	N	00:05:44.087
1313	on	N	00:05:44.087
1314	tv	N	00:05:44.087
1315	special	N	00:05:44.109
1316	agent	N	00:05:44.109
1317	culpepper	N	00:05:44.109
1318	you	N	00:05:44.637
1319	have	N	00:05:44.637
1320	information	N	00:05:44.637
1321	for	N	00:05:44.637
1322	us	N	00:05:44.637
1323	sir	N	00:05:44.637
1324	about	N	00:05:45.672
1325	a	N	00:05:45.672
1326	man	N	00:05:45.672
1327	fleeing	N	00:05:45.672
1328	the	N	00:05:45.672
1329	scene	N	00:05:45.672
1330	i	Y	00:05:47.536
1331	did	N	00:05:47.536
1332	n't	N	00:05:47.536
1333	get	N	00:05:47.536
1334	his	N	00:05:47.536
1335	license	N	00:05:47.536
1336	i	Y	00:05:50.050
1337	did	N	00:05:50.050
1338	n't	N	00:05:50.050
1339	think	N	00:05:50.050
1340	of	N	00:05:50.050
1341	it	N	00:05:50.050
1342	till	N	00:05:50.050
1343	this	N	00:05:50.050
1344	morning	N	00:05:50.050
1345	but	N	00:05:52.058
1346	he	N	00:05:52.058
1347	was	N	00:05:52.058
1348	really	N	00:05:52.058
1349	burning	N	00:05:52.058
1350	rubber	N	00:05:52.058
1351	though	N	00:05:52.058
1352	would	N	00:05:53.738
1353	you	Y	00:05:53.738
1354	please	N	00:05:53.738
1355	give	N	00:05:53.738
1356	detective	N	00:05:53.738
1357	o'riley	N	00:05:53.738
1358	a	N	00:05:53.738
1359	full	N	00:05:53.738
1360	statement	N	00:05:53.738
1361	if	N	00:05:55.615
1362	we	N	00:05:55.615
1363	have	N	00:05:55.615
1364	any	N	00:05:55.615
1365	more	N	00:05:55.615
1366	questions	N	00:05:55.615
1367	we	N	00:05:55.615
1368	'll	N	00:05:55.615
1369	get	N	00:05:55.615
1370	back	N	00:05:55.615
1371	to	N	00:05:55.615
1372	you	Y	00:05:55.615
1373	listen	N	00:05:58.357
1374	if	N	00:05:58.357
1375	you	N	00:05:58.357
1376	need	N	00:05:58.357
1377	any	N	00:05:58.357
1378	help	N	00:05:58.357
1379	in	N	00:05:58.357
1380	your	N	00:05:58.357
1381	investigation	N	00:05:58.357
1382	mr	N	00:05:58.357
1383	grissom	N	00:05:58.357
1384	the	N	00:06:00.967
1385	last	N	00:06:00.967
1386	time	N	00:06:00.967
1387	a	N	00:06:00.967
1388	security	N	00:06:00.967
1389	guard	N	00:06:00.967
1390	tried	N	00:06:00.967
1391	to	N	00:06:00.967
1392	help	N	00:06:00.967
1393	me	N	00:06:00.967
1394	he	N	00:06:00.967
1395	ended	N	00:06:00.967
1396	up	N	00:06:00.967
1397	dead	N	00:06:00.967
1398	but	N	00:06:02.583
1399	thank	N	00:06:02.583
1400	you	Y	00:06:02.583
1408	this	N	00:06:05.555
1409	way	N	00:06:05.555
1417	i	N	00:06:08.778
1418	'm	N	00:06:08.778
1419	late	N	00:06:08.778
1420	for	N	00:06:08.778
1421	an	N	00:06:08.778
1422	autopsy	N	00:06:08.778
1438	he	N	00:06:12.738
1439	'll	N	00:06:12.738
1440	need	N	00:06:12.738
1441	a	N	00:06:12.738
1442	little	N	00:06:12.738
1443	patience	N	00:06:12.738
1444	would	N	00:06:14.897
1445	n't	N	00:06:14.897
1446	respect	N	00:06:14.897
1447	him	N	00:06:14.897
1448	if	N	00:06:14.897
1449	he	N	00:06:14.897
1450	did	N	00:06:14.897
1451	n't	N	00:06:14.897
1469	what	N	00:06:17.788
1470	can	N	00:06:17.788
1471	you	N	00:06:17.788
1472	tell	N	00:06:17.788
1473	us	N	00:06:17.788
1474	nothing	N	00:06:19.045
1475	you	N	00:06:19.045
1476	do	N	00:06:19.045
1477	n't	N	00:06:19.045
1478	know	N	00:06:19.045
1479	trauma	N	00:06:20.387
1480	to	N	00:06:20.387
1481	the	N	00:06:20.387
1482	head	N	00:06:20.387
1483	with	N	00:06:20.387
1484	a	N	00:06:20.387
1485	blunt	N	00:06:20.387
1486	object	N	00:06:20.387
1487	overwhelmed	N	00:06:21.644
1488	her	N	00:06:21.644
1507	he	Y	00:06:24.968
1508	got	N	00:06:24.968
1509	a	N	00:06:24.968
1510	mixture	N	00:06:24.968
1511	of	N	00:06:24.968
1512	sodium	N	00:06:24.968
1513	amytal	N	00:06:24.968
1514	in	N	00:06:24.968
1515	her	N	00:06:24.968
1516	a	N	00:06:26.988
1517	hypnotic	N	00:06:26.988
1551	allowed	N	00:06:31.459
1552	him	Y	00:06:31.459
1553	to	N	00:06:31.459
1554	control	N	00:06:31.459
1555	her	N	00:06:31.459
1556	for	N	00:06:31.459
1557	up	N	00:06:31.459
1558	to	N	00:06:31.459
1559	six	N	00:06:31.459
1560	hours	N	00:06:31.459
1561	torture	N	00:06:33.177
1562	her	N	00:06:33.177
1563	look	N	00:06:36.059
1564	at	N	00:06:36.059
1565	the	N	00:06:36.059
1566	bruises	N	00:06:36.059
1583	purple	N	00:06:40.132
1584	means	N	00:06:40.132
1585	she	N	00:06:40.132
1586	was	N	00:06:40.132
1587	alive	N	00:06:40.132
1588	for	N	00:06:40.132
1589	all	N	00:06:40.132
1590	of	N	00:06:40.132
1591	it	N	00:06:40.132
1609	percussive	N	00:06:44.400
1610	control	N	00:06:44.400
1611	he	Y	00:06:47.454
1612	choked	N	00:06:47.454
1613	her	N	00:06:47.454
1614	unconscious	N	00:06:47.454
1615	and	N	00:06:47.454
1616	then	N	00:06:47.454
1617	brought	N	00:06:47.454
1618	her	N	00:06:47.454
1619	to	N	00:06:47.454
1620	multiple	N	00:06:47.454
1621	times	N	00:06:47.454
1622	what	N	00:06:50.116
1623	about	N	00:06:50.116
1624	the	N	00:06:50.116
1625	rape	N	00:06:50.116
1626	same	N	00:06:52.853
1627	as	N	00:06:52.853
1628	the	N	00:06:52.853
1629	others	N	00:06:52.853
1630	indeterminate	N	00:06:52.853
1631	object	N	00:06:52.853
1632	caused	N	00:06:52.853
1633	severe	N	00:06:52.853
1634	internal	N	00:06:52.853
1635	lacerations	N	00:06:52.853
1644	i	N	00:06:57.195
1645	did	N	00:06:57.195
1646	find	N	00:06:57.195
1647	a	N	00:06:57.195
1648	small	N	00:06:57.195
1649	trace	N	00:06:57.195
1650	of	N	00:06:57.195
1651	something	N	00:06:57.195
1652	creviced	N	00:06:57.195
1653	in	N	00:06:57.195
1654	the	N	00:06:57.195
1655	uterine	N	00:06:57.195
1656	wall	N	00:06:57.195
1657	looks	N	00:07:00.737
1658	like	N	00:07:00.737
1659	an	N	00:07:00.737
1660	everyday	N	00:07:00.737
1661	polymer	N	00:07:00.737
1662	to	N	00:07:00.737
1663	me	N	00:07:00.737
1694	okay	N	00:07:07.258
1695	i	N	00:07:09.294
1696	'll	N	00:07:09.294
1697	go	N	00:07:09.294
1698	back	N	00:07:09.294
1699	to	N	00:07:09.294
1700	the	N	00:07:09.294
1701	scene	N	00:07:09.294
1702	try	N	00:07:09.294
1703	to	N	00:07:09.294
1704	find	N	00:07:09.294
1705	something	N	00:07:09.294
1706	like	N	00:07:09.294
1707	it	N	00:07:09.294
1708	be	N	00:07:10.837
1709	careful	N	00:07:10.837
1710	nicky	N	00:07:10.837
1711	the	N	00:07:11.713
1712	cliché	N	00:07:11.713
1713	's	N	00:07:11.713
1714	true	N	00:07:11.713
1715	signatures	N	00:07:13.417
1716	return	N	00:07:13.417
1717	to	N	00:07:13.417
1718	their	N	00:07:13.417
1719	scenes	N	00:07:13.417
1720	will	N	00:07:15.914
1721	do	N	00:07:15.914
1726	are	N	00:07:18.059
1727	we	N	00:07:18.059
1728	done	N	00:07:18.059
1729	something	N	00:07:20.557
1730	we	N	00:07:20.557
1731	did	N	00:07:20.557
1732	n't	N	00:07:20.557
1733	find	N	00:07:20.557
1734	with	N	00:07:20.557
1735	the	N	00:07:20.557
1736	other	N	00:07:20.557
1737	two	N	00:07:20.557
1738	women	N	00:07:20.557
1757	fibers	N	00:07:24.595
1758	one	N	00:07:29.017
1759	in	N	00:07:29.017
1760	the	N	00:07:29.017
1761	back	N	00:07:29.017
1762	of	N	00:07:29.017
1763	her	N	00:07:29.017
1764	throat	N	00:07:29.017
1783	one	N	00:07:31.793
1784	stuck	N	00:07:31.793
1785	between	N	00:07:31.793
1786	her	N	00:07:31.793
1787	lower	N	00:07:31.793
1788	molars	N	00:07:31.793
1789	this	N	00:07:32.527
1790	looks	N	00:07:32.527
1791	like	N	00:07:32.527
1792	cotton	N	00:07:32.527
1793	maybe	N	00:07:33.903
1794	terry	N	00:07:33.903
1795	cloth	N	00:07:33.903
1796	hmmm	N	00:07:35.658
1807	could	N	00:07:39.274
1808	be	N	00:07:39.274
1809	silencing	N	00:07:39.274
1810	them	N	00:07:39.274
1811	with	N	00:07:39.274
1812	white	N	00:07:39.274
1813	bath	N	00:07:39.274
1814	towels	N	00:07:39.274
1815	well	N	00:07:41.855
1816	it	N	00:07:41.855
1817	would	N	00:07:41.855
1818	explain	N	00:07:41.855
1819	why	N	00:07:41.855
1820	no	N	00:07:41.855
1821	one	N	00:07:41.855
1822	hears	N	00:07:41.855
1823	the	N	00:07:41.855
1824	victim	N	00:07:41.855
