	word	killer_gold	medion_time
98	come	N	00:00:45.068
99	on	N	00:00:45.068
100	if	N	00:00:48.486
101	i	N	00:00:48.486
102	'm	N	00:00:48.486
103	going	N	00:00:48.486
104	to	N	00:00:48.486
105	be	N	00:00:48.486
106	giving	N	00:00:48.486
107	you	N	00:00:48.486
108	ten	N	00:00:48.486
109	grand	N	00:00:48.486
110	in	N	00:00:48.486
111	chips	N	00:00:48.486
112	i	N	00:00:48.486
113	've	N	00:00:48.486
114	just	N	00:00:48.486
115	got	N	00:00:48.486
116	to	N	00:00:48.486
117	know	N	00:00:48.486
118	that	N	00:00:48.486
119	you	N	00:00:48.486
120	're	N	00:00:48.486
121	coming	N	00:00:48.486
122	back	N	00:00:48.486
123	we	N	00:00:51.258
124	could	N	00:00:51.258
125	give	N	00:00:51.258
126	you	N	00:00:51.258
127	a	N	00:00:51.258
128	deposit	N	00:00:51.258
129	what	N	00:00:53.679
130	kind	N	00:00:53.679
131	of	N	00:00:53.679
132	deposit	N	00:00:53.679
133	two	N	00:00:57.058
134	thousand	N	00:00:57.058
135	dollars	N	00:00:57.058
136	would	N	00:00:57.058
137	give	N	00:00:57.058
138	me	N	00:00:57.058
139	peace	N	00:00:57.058
140	of	N	00:00:57.058
141	mind	N	00:00:57.058
142	tell	N	00:01:02.558
143	you	N	00:01:02.558
144	what	N	00:01:02.558
145	you	N	00:01:02.558
146	two	N	00:01:02.558
147	come	N	00:01:02.558
148	back	N	00:01:02.558
149	and	N	00:01:02.558
150	i	N	00:01:02.558
151	will	N	00:01:02.558
152	give	N	00:01:02.558
153	you	N	00:01:02.558
154	back	N	00:01:02.558
155	your	N	00:01:02.558
156	deposit	N	00:01:02.558
157	plus	N	00:01:02.558
158	another	N	00:01:02.558
159	thousand	N	00:01:02.558
173	i	N	00:01:10.096
174	'm	N	00:01:10.096
175	sorry	N	00:01:10.096
176	sir	N	00:01:10.096
177	i	N	00:01:10.096
178	ca	N	00:01:10.096
179	n't	N	00:01:10.096
180	cash	N	00:01:10.096
181	this	N	00:01:10.096
182	for	N	00:01:10.096
183	you	N	00:01:10.096
184	what	N	00:01:12.058
185	why	N	00:01:13.516
186	they	N	00:01:31.118
187	're	N	00:01:31.118
188	worthless	N	00:01:31.118
260	guy	N	00:01:32.512
261	was	N	00:01:32.512
262	running	N	00:01:32.512
263	one	N	00:01:32.512
264	of	N	00:01:32.512
265	the	N	00:01:32.512
266	oldest	N	00:01:32.512
267	scams	N	00:01:32.512
268	in	N	00:01:32.512
269	vegas	N	00:01:32.512
270	would	N	00:01:34.618
271	have	N	00:01:34.618
272	gotten	N	00:01:34.618
273	away	N	00:01:34.618
274	with	N	00:01:34.618
275	it	N	00:01:34.618
276	to	N	00:01:34.618
277	until	N	00:01:34.618
278	the	N	00:01:34.618
279	getaway	N	00:01:34.618
280	driver	Y	00:01:34.618
281	put	N	00:01:34.618
282	a	N	00:01:34.618
283	nickel	N	00:01:34.618
284	in	N	00:01:34.618
285	the	N	00:01:34.618
286	guy	N	00:01:34.618
287	's	N	00:01:34.618
288	jukebox	N	00:01:34.618
313	that	N	00:01:37.555
314	's	N	00:01:37.555
315	the	N	00:01:37.555
316	ortons	N	00:01:37.555
317	from	N	00:01:37.555
318	florida	N	00:01:37.555
319	the	N	00:01:39.395
320	uh	N	00:01:39.395
321	couple	N	00:01:39.395
322	id	N	00:01:39.395
323	'd	N	00:01:39.395
324	the	N	00:01:39.395
325	deceased	N	00:01:39.395
326	as	N	00:01:39.395
327	the	N	00:01:39.395
328	con	N	00:01:39.395
329	man	N	00:01:39.395
361	that	N	00:01:50.977
362	's	N	00:01:50.977
363	the	N	00:01:50.977
364	ortons	N	00:01:50.977
365	money	N	00:01:50.977
371	it	N	00:01:52.818
372	's	N	00:01:52.818
373	mine	N	00:01:52.818
374	now	N	00:01:52.818
378	surveillance	N	00:01:54.269
379	not	N	00:01:55.287
380	in	N	00:01:55.287
381	the	N	00:01:55.287
382	garage	N	00:01:55.287
383	banana	N	00:02:00.297
384	skids	N	00:02:00.297
385	and	N	00:02:00.297
386	fresh	N	00:02:00.297
387	blood	N	00:02:00.297
388	that	N	00:02:00.297
389	helps	N	00:02:00.297
390	oil	N	00:02:02.777
391	slick	N	00:02:02.777
392	does	N	00:02:02.777
393	n't	N	00:02:02.777
394	hurt	N	00:02:02.777
395	us	N	00:02:02.777
396	either	N	00:02:02.777
397	hey	N	00:02:04.659
398	jim	N	00:02:04.659
399	got	N	00:02:06.298
400	these	N	00:02:06.298
401	from	N	00:02:06.298
402	the	N	00:02:06.298
403	cage	N	00:02:06.298
416	thanks	N	00:02:08.998
417	sam	N	00:02:08.998
418	the	N	00:02:10.497
419	chip	N	00:02:10.497
420	clip	N	00:02:10.497
421	have	N	00:02:12.295
422	n't	N	00:02:12.295
423	seen	N	00:02:12.295
424	that	N	00:02:12.295
425	one	N	00:02:12.295
426	in	N	00:02:12.295
427	a	N	00:02:12.295
428	while	N	00:02:12.295
435	striking	N	00:02:15.258
436	resemblance	N	00:02:15.258
437	to	N	00:02:15.258
438	judas	N	00:02:15.258
439	how	N	00:02:17.217
440	's	N	00:02:17.217
441	that	N	00:02:17.217
442	both	N	00:02:19.433
443	men	N	00:02:19.433
444	lost	N	00:02:19.433
445	their	N	00:02:19.433
446	lives	N	00:02:19.433
447	over	N	00:02:19.433
448	a	N	00:02:19.433
449	worthless	N	00:02:19.433
450	bag	N	00:02:19.433
451	of	N	00:02:19.433
452	chips	N	00:02:19.433
505	hey	N	00:03:01.297
506	sanders	N	00:03:01.297
507	no	N	00:03:01.297
508	punk	N	00:03:01.297
509	rock	N	00:03:01.297
510	what	N	00:03:03.196
511	about	N	00:03:03.196
512	black	N	00:03:03.196
513	flag	N	00:03:03.196
523	are	N	00:03:05.138
524	you	N	00:03:05.138
525	nuts	N	00:03:05.138
555	whoa	N	00:03:10.229
556	careful	N	00:03:11.008
557	livestock	N	00:03:13.214
565	hissing	N	00:03:14.994
566	roaches	N	00:03:14.994
567	from	N	00:03:14.994
568	madagascar	N	00:03:14.994
569	sorry	N	00:03:15.024
570	these	N	00:03:16.017
571	babies	N	00:03:16.017
572	run	N	00:03:16.017
573	two	N	00:03:16.017
574	and	N	00:03:16.017
575	a	N	00:03:16.017
576	half	N	00:03:16.017
577	miles	N	00:03:16.017
578	an	N	00:03:16.017
579	hour	N	00:03:16.017
580	i	N	00:03:18.198
581	do	N	00:03:18.198
582	n't	N	00:03:18.198
583	doubt	N	00:03:18.198
584	that	N	00:03:18.198
585	for	N	00:03:18.198
586	a	N	00:03:18.198
587	minute	N	00:03:18.198
588	fifth	N	00:03:20.036
589	annual	N	00:03:20.036
590	entomological	N	00:03:20.036
591	convention	N	00:03:20.036
592	in	N	00:03:20.036
593	duluth	N	00:03:20.036
594	cockroach	N	00:03:21.818
595	racing	N	00:03:21.818
596	finals	N	00:03:21.818
610	you	N	00:03:23.556
611	're	N	00:03:23.556
612	roach	N	00:03:23.556
613	racing	N	00:03:23.556
614	actually	N	00:03:26.215
615	i	N	00:03:26.215
616	'm	N	00:03:26.215
617	giving	N	00:03:26.215
618	a	N	00:03:26.215
619	tutorial	N	00:03:26.215
620	in	N	00:03:26.215
621	preserving	N	00:03:26.215
622	mass	N	00:03:26.215
623	crime	N	00:03:26.215
624	scenes	N	00:03:26.215
625	the	N	00:03:28.836
626	sideshow	N	00:03:28.836
627	is	N	00:03:28.836
628	racing	N	00:03:28.836
629	these	N	00:03:28.836
630	guys	N	00:03:28.836
631	ah	N	00:03:30.538
632	i	N	00:03:32.096
633	mean	N	00:03:32.096
634	to	N	00:03:32.096
635	have	N	00:03:32.096
636	a	N	00:03:32.096
637	chance	N	00:03:32.096
638	to	N	00:03:32.096
639	run	N	00:03:32.096
640	against	N	00:03:32.096
641	legendary	N	00:03:32.096
642	roaches	N	00:03:32.096
643	like	N	00:03:32.096
644	cocky	N	00:03:32.096
645	balboa	N	00:03:32.096
646	the	N	00:03:32.096
647	drain	N	00:03:32.096
648	lover	N	00:03:32.096
649	priscilla	N	00:03:32.096
650	queen	N	00:03:32.096
651	of	N	00:03:32.096
652	the	N	00:03:32.096
653	gutters	N	00:03:32.096
654	it	N	00:03:32.096
655	's	N	00:03:32.096
656	huge	N	00:03:32.096
657	what	N	00:03:38.557
658	do	N	00:03:38.557
659	you	N	00:03:38.557
660	feed	N	00:03:38.557
661	those	N	00:03:38.557
662	guys	N	00:03:38.557
663	dog	N	00:03:39.513
664	food	N	00:03:39.513
665	and	N	00:03:40.618
666	who	N	00:03:40.618
667	's	N	00:03:40.618
668	supervising	N	00:03:40.618
669	night	N	00:03:40.618
670	shift	N	00:03:40.618
671	you	N	00:03:41.695
672	are	N	00:03:41.695
673	me	N	00:03:42.772
674	i	N	00:03:44.799
675	am	N	00:03:44.799
676	on	N	00:03:44.799
677	the	N	00:03:44.799
678	red-eye	N	00:03:44.799
679	to	N	00:03:44.799
680	reno	N	00:03:44.799
681	the	N	00:03:46.939
682	braun	N	00:03:46.939
683	family	N	00:03:46.939
684	is	N	00:03:46.939
685	opening	N	00:03:46.939
686	a	N	00:03:46.939
687	new	N	00:03:46.939
688	casino	N	00:03:46.939
689	i	N	00:03:48.259
690	am	N	00:03:48.259
691	sam	N	00:03:48.259
692	's	N	00:03:48.259
693	date	N	00:03:48.259
694	that	N	00:03:49.978
695	's	N	00:03:49.978
696	tonight	N	00:03:49.978
697	i	N	00:03:52.114
698	told	N	00:03:52.114
699	you	N	00:03:52.114
700	once	N	00:03:52.114
701	memo	N	00:03:52.114
702	'd	N	00:03:52.114
703	you	N	00:03:52.114
704	twice	N	00:03:52.114
716	man	N	00:03:55.298
717	these	N	00:03:55.298
718	guys	N	00:03:55.298
719	are	N	00:03:55.298
720	primed	N	00:03:55.298
732	better	N	00:04:01.139
733	get	N	00:04:01.139
734	somebody	N	00:04:01.139
735	a	N	00:04:02.788
736	slash	N	00:04:02.788
737	acting	N	00:04:04.204
738	supervisor	N	00:04:04.204
739	what	N	00:04:05.728
740	about	N	00:04:05.728
741	nick	N	00:04:05.728
742	he	N	00:04:07.184
743	's	N	00:04:07.184
744	got	N	00:04:07.184
745	seniority	N	00:04:07.184
746	or	N	00:04:08.995
747	sara	N	00:04:08.995
748	she	N	00:04:08.995
749	'd	N	00:04:08.995
750	jump	N	00:04:08.995
751	at	N	00:04:08.995
752	the	N	00:04:08.995
753	chance	N	00:04:08.995
754	if	N	00:04:11.155
755	it	N	00:04:11.155
756	was	N	00:04:11.155
757	about	N	00:04:11.155
758	seniority	N	00:04:11.155
759	i	N	00:04:11.155
760	'd	N	00:04:11.155
761	ask	N	00:04:11.155
762	nick	N	00:04:11.155
763	if	N	00:04:13.394
764	i	N	00:04:13.394
765	needed	N	00:04:13.394
766	someone	N	00:04:13.394
767	to	N	00:04:13.394
768	stay	N	00:04:13.394
769	up	N	00:04:13.394
770	for	N	00:04:13.394
771	three	N	00:04:13.394
772	straight	N	00:04:13.394
773	days	N	00:04:13.394
774	i	N	00:04:13.394
775	'd	N	00:04:13.394
776	ask	N	00:04:13.394
777	sara	N	00:04:13.394
778	instead	N	00:04:15.208
779	i	N	00:04:15.208
780	want	N	00:04:15.208
781	you	N	00:04:15.208
782	and	N	00:04:16.505
783	if	N	00:04:16.505
784	i	N	00:04:16.505
785	ask	N	00:04:16.505
786	why	N	00:04:16.505
787	your	N	00:04:18.576
788	curiosity	N	00:04:18.576
789	would	N	00:04:18.576
790	be	N	00:04:18.576
791	better	N	00:04:18.576
792	served	N	00:04:18.576
793	on	N	00:04:18.576
794	the	N	00:04:18.576
795	case	N	00:04:18.576
803	the	N	00:04:20.927
804	shooting	N	00:04:20.927
805	death	N	00:04:20.927
806	of	N	00:04:20.927
807	a	N	00:04:20.927
808	con	N	00:04:20.927
809	man	N	00:04:20.927
810	at	N	00:04:20.927
811	the	N	00:04:20.927
812	tropicana	N	00:04:20.927
813	our	N	00:04:22.781
814	guys	N	00:04:22.781
815	are	N	00:04:22.781
816	already	N	00:04:22.781
817	there	N	00:04:22.781
824	hang	N	00:04:24.778
825	on	N	00:04:24.778
826	have	N	00:04:27.136
827	you	N	00:04:27.136
828	told	N	00:04:27.136
829	nick	N	00:04:27.136
830	and	N	00:04:27.136
831	sara	N	00:04:27.136
832	about	N	00:04:27.136
833	this	N	00:04:27.136
834	no	N	00:04:29.156
1054	i	N	00:05:29.836
1055	got	N	00:05:29.836
1056	one	N	00:05:29.836
1057	left	N	00:05:29.836
1058	smile	N	00:05:31.356
1059	lovely	N	00:05:34.515
1071	hey	N	00:05:35.912
1072	nice	N	00:05:36.748
1073	of	N	00:05:36.748
1074	you	N	00:05:36.748
1075	to	N	00:05:36.748
1076	show	N	00:05:36.748
1077	up	N	00:05:36.748
1078	yeah	N	00:05:38.164
1079	we	N	00:05:38.164
1080	're	N	00:05:38.164
1081	done	N	00:05:38.164
1082	here	N	00:05:38.164
1083	brother	N	00:05:38.164
1084	yeah	N	00:05:39.857
1085	i	N	00:05:39.857
1086	'm	N	00:05:39.857
1087	sorry	N	00:05:39.857
1088	i	N	00:05:39.857
1089	got	N	00:05:39.857
1090	detained	N	00:05:39.857
1091	i	N	00:05:41.646
1092	guess	N	00:05:41.646
1093	you	N	00:05:41.646
1094	did	N	00:05:41.646
1095	a	N	00:05:41.646
1096	one-to-one	N	00:05:41.646
1097	on	N	00:05:41.646
1098	these	N	00:05:41.646
1099	treads	N	00:05:41.646
1100	already	N	00:05:41.646
1101	yeah	N	00:05:43.262
1102	i	N	00:05:43.262
1103	just	N	00:05:43.262
1104	finished	N	00:05:43.262
1105	it	N	00:05:43.262
1106	put	N	00:05:44.669
1107	together	N	00:05:44.669
1108	an	N	00:05:44.669
1109	evidence	N	00:05:44.669
1110	list	N	00:05:44.669
1111	no	N	00:05:45.687
1112	you	N	00:05:46.728
1113	've	N	00:05:46.728
1114	got	N	00:05:46.728
1115	to	N	00:05:46.728
1116	do	N	00:05:46.728
1117	it	N	00:05:46.728
1118	you	N	00:05:47.626
1119	were	N	00:05:47.626
1120	late	N	00:05:47.626
1121	ah	N	00:05:48.525
1122	i	N	00:05:48.525
1123	do	N	00:05:48.525
1124	n't	N	00:05:48.525
1125	think	N	00:05:48.525
1126	so	N	00:05:48.525
1127	i	N	00:05:49.424
1128	got	N	00:05:49.424
1129	to	N	00:05:49.424
1130	go	N	00:05:49.424
1131	back	N	00:05:49.424
1132	with	N	00:05:49.424
1133	the	N	00:05:49.424
1134	body	N	00:05:49.424
1135	sara	N	00:05:54.298
1136	can	N	00:05:54.298
1137	you	N	00:05:54.298
1138	get	N	00:05:54.298
1139	back	N	00:05:54.298
1140	to	N	00:05:54.298
1141	the	N	00:05:54.298
1142	lab	N	00:05:54.298
1143	and	N	00:05:54.298
1144	put	N	00:05:54.298
1145	a	N	00:05:54.298
1146	rush	N	00:05:54.298
1147	on	N	00:05:54.298
1148	this	N	00:05:54.298
1149	analysis	N	00:05:54.298
1150	who	N	00:05:57.499
1151	died	N	00:05:57.499
1152	and	N	00:05:57.499
1153	made	N	00:05:57.499
1154	you	N	00:05:57.499
1155	boss	N	00:05:57.499
1156	he	N	00:05:59.137
1157	's	N	00:05:59.137
1158	not	N	00:05:59.137
1159	exactly	N	00:05:59.137
1160	dead	N	00:05:59.137
1161	grissom	N	00:06:02.697
1162	gave	N	00:06:02.697
1163	you	N	00:06:02.697
1164	shift	N	00:06:02.697
1165	tonight	N	00:06:02.697
1175	anything	N	00:06:10.474
1176	you	N	00:06:10.474
1177	want	N	00:06:10.474
1178	to	N	00:06:10.474
1179	say	N	00:06:10.474
1180	yeah	N	00:06:12.659
1181	good	N	00:06:14.419
1182	luck	N	00:06:14.419
1213	get	N	00:06:26.617
1214	a	N	00:06:26.617
1215	speeding	N	00:06:26.617
1216	ticket	N	00:06:26.617
1217	side	N	00:06:29.176
1218	roads	N	00:06:29.176
1219	so	N	00:06:31.754
1220	this	N	00:06:31.754
1221	is	N	00:06:31.754
1222	our	N	00:06:31.754
1223	con	N	00:06:31.754
1224	artist	N	00:06:31.754
1225	vincentthomas	N	00:06:33.407
1226	avery	N	00:06:33.407
1227	i.d	N	00:06:34.545
1228	'd	N	00:06:34.545
1229	him	N	00:06:34.545
1230	from	N	00:06:34.545
1231	his	N	00:06:34.545
1232	prints	N	00:06:34.545
1233	did	N	00:06:35.827
1234	it	N	00:06:35.827
1235	tell	N	00:06:35.827
1236	you	N	00:06:35.827
1237	anything	N	00:06:35.827
1238	no	N	00:06:37.084
1239	mystery	N	00:06:37.084
1240	in	N	00:06:37.084
1241	cause	N	00:06:37.084
1242	of	N	00:06:37.084
1243	death	N	00:06:37.084
1244	gunshot	N	00:06:38.619
1245	wound	N	00:06:38.619
1246	to	N	00:06:38.619
1247	the	N	00:06:38.619
1248	outer	N	00:06:38.619
1249	ear	N	00:06:38.619
1278	left	N	00:06:40.198
1279	ear	N	00:06:40.198
1280	at	N	00:06:40.198
1281	that	N	00:06:40.198
1282	well	N	00:06:41.558
1283	probably	N	00:06:43.314
1284	when	N	00:06:43.314
1285	he	N	00:06:43.314
1286	was	N	00:06:43.314
1287	getting	N	00:06:43.314
1288	into	N	00:06:43.314
1289	the	N	00:06:43.314
1290	car	N	00:06:43.314
1306	all	N	00:06:45.447
1307	right	N	00:06:45.447
1308	go	N	00:06:45.447
1309	go	N	00:06:45.447
1310	go	N	00:06:45.447
1334	he	N	00:06:47.955
1335	knew	N	00:06:47.955
1336	the	N	00:06:47.955
1337	driver	Y	00:06:47.955
1338	soot	N	00:06:50.938
1339	depiction	N	00:06:50.938
1340	on	N	00:06:50.938
1341	the	N	00:06:50.938
1342	skin	N	00:06:50.938
1343	surrounding	N	00:06:50.938
1344	the	N	00:06:50.938
1345	entry	N	00:06:50.938
1346	wound	N	00:06:50.938
1347	tells	N	00:06:50.938
1348	the	N	00:06:50.938
1349	story	N	00:06:50.938
1388	bullet	N	00:06:55.377
1389	entered	N	00:06:55.377
1390	the	N	00:06:55.377
1391	external	N	00:06:55.377
1392	auditory	N	00:06:55.377
1393	meatus	N	00:06:55.377
1394	fracturing	N	00:06:55.377
1395	the	N	00:06:55.377
1396	skull	N	00:06:55.377
1397	base	N	00:06:55.377
1398	cracked	N	00:06:58.547
1399	the	N	00:06:58.547
1400	hardest	N	00:06:58.547
1401	bone	N	00:06:58.547
1402	of	N	00:06:58.547
1403	the	N	00:06:58.547
1404	skull	N	00:06:58.547
1405	you	N	00:06:59.963
1406	got	N	00:06:59.963
1407	any	N	00:06:59.963
1408	pictures	N	00:06:59.963
1409	of	N	00:06:59.963
1410	that	N	00:06:59.963
1411	hot	N	00:07:01.674
1412	off	N	00:07:01.674
1413	the	N	00:07:01.674
1414	fluoroscope	N	00:07:01.674
1415	have	N	00:07:03.658
1416	n't	N	00:07:03.658
1417	had	N	00:07:03.658
1418	the	N	00:07:03.658
1419	pleasure	N	00:07:03.658
1420	yet	N	00:07:03.658
1434	whoa	N	00:07:07.994
1435	there	N	00:07:09.868
1436	is	N	00:07:09.868
1437	your	N	00:07:09.868
1438	bullet	N	00:07:09.868
1439	deformed	N	00:07:11.364
1440	projectile	N	00:07:11.364
1441	in	N	00:07:11.364
1442	the	N	00:07:11.364
1443	right	N	00:07:11.364
1444	side	N	00:07:11.364
1445	of	N	00:07:11.364
1446	the	N	00:07:11.364
1447	calvarium	N	00:07:11.364
1448	can	N	00:07:12.736
1449	you	N	00:07:12.736
1450	fish	N	00:07:12.736
1451	that	N	00:07:12.736
1452	out	N	00:07:12.736
1453	for	N	00:07:12.736
1454	me	N	00:07:12.736
1455	you	N	00:07:13.811
1456	bet	N	00:07:13.811
1467	wait	N	00:07:17.275
1468	a	N	00:07:17.275
1469	minute	N	00:07:17.275
1491	there	N	00:07:23.578
1492	's	N	00:07:23.578
1493	something	N	00:07:23.578
1494	in	N	00:07:23.578
1495	his	N	00:07:23.578
1496	stomach	N	00:07:23.578
1565	something	N	00:07:37.855
1566	tells	N	00:07:37.855
1567	me	N	00:07:37.855
1568	this	N	00:07:37.855
1569	is	N	00:07:37.855
1570	n't	N	00:07:37.855
1571	filled	N	00:07:37.855
1572	with	N	00:07:37.855
1573	white	N	00:07:37.855
1574	sugar	N	00:07:37.855
1575	how	N	00:07:43.598
1576	many	N	00:07:43.598
1577	more	N	00:07:43.598
1578	are	N	00:07:43.598
1579	there	N	00:07:43.598
1580	i	N	00:07:45.116
1581	'd	N	00:07:45.116
1582	say	N	00:07:45.116
1583	about	N	00:07:45.116
1584	50	N	00:07:45.116
1585	balloons	N	00:07:45.116
1586	green	N	00:07:49.954
1587	dye	N	00:07:49.954
1588	you	N	00:07:49.954
1589	see	N	00:07:49.954
1590	here	N	00:07:49.954
1591	is	N	00:07:49.954
1592	probably	N	00:07:49.954
1593	from	N	00:07:49.954
1594	lime	N	00:07:49.954
1595	flavored	N	00:07:49.954
1596	gelatin	N	00:07:49.954
1597	makes	N	00:07:49.954
1598	them	N	00:07:49.954
1599	much	N	00:07:49.954
1600	easier	N	00:07:49.954
1601	to	N	00:07:49.954
1602	swallow	N	00:07:49.954
1603	he	N	00:07:55.018
1604	's	N	00:07:55.018
1605	a	N	00:07:55.018
1606	mule	N	00:07:55.018
1607	why	N	00:08:00.078
1608	is	N	00:08:00.078
1609	a	N	00:08:00.078
1610	guy	N	00:08:00.078
1611	trafficking	N	00:08:00.078
1612	in	N	00:08:00.078
1613	big-pay	N	00:08:00.078
1614	drugs	N	00:08:00.078
1615	wasting	N	00:08:00.078
1616	his	N	00:08:00.078
1617	time	N	00:08:00.078
1618	on	N	00:08:00.078
1619	some	N	00:08:00.078
1620	nickel-and-dime	N	00:08:00.078
1621	chip	N	00:08:00.078
1622	scam	N	00:08:00.078
1644	hey	N	00:08:05.577
1645	i	N	00:08:05.577
1646	got	N	00:08:05.577
1647	the	N	00:08:05.577
1648	horsepower	N	00:08:05.577
1649	on	N	00:08:05.577
1650	your	N	00:08:05.577
1651	vic	N	00:08:05.577
1652	vincentavery	N	00:08:07.698
1653	age	N	00:08:09.336
1654	28	N	00:08:09.336
1655	con	N	00:08:09.336
1656	man	N	00:08:09.336
1657	out	N	00:08:09.336
1658	of	N	00:08:09.336
1659	atlantic	N	00:08:09.336
1660	city	N	00:08:09.336
1661	got	N	00:08:11.975
1662	enough	N	00:08:11.975
1663	petty	N	00:08:11.975
1664	thefts	N	00:08:11.975
1665	and	N	00:08:11.975
1666	grand	N	00:08:11.975
1667	larcenies	N	00:08:11.975
1668	on	N	00:08:11.975
1669	his	N	00:08:11.975
1670	record	N	00:08:11.975
1671	to	N	00:08:11.975
1672	choke	N	00:08:11.975
1673	a	N	00:08:11.975
1674	hippo	N	00:08:11.975
1675	hey	N	00:08:14.795
1676	jim	N	00:08:14.795
1677	what	N	00:08:14.795
1678	do	N	00:08:14.795
1679	you	N	00:08:14.795
1680	make	N	00:08:14.795
1681	of	N	00:08:14.795
1682	that	N	00:08:14.795
1683	void	N	00:08:14.795
1684	nail	N	00:08:17.159
1685	either	N	00:08:19.395
1686	that	N	00:08:19.395
1687	or	N	00:08:19.395
1688	a	N	00:08:19.395
1689	spot	N	00:08:19.395
1690	on	N	00:08:19.395
1691	your	N	00:08:19.395
1692	lens	N	00:08:19.395
1693	do	N	00:08:21.736
1694	n't	N	00:08:21.736
1695	say	N	00:08:21.736
1696	that	N	00:08:21.736
1713	hey	N	00:08:28.059
1714	are	N	00:08:29.578
1715	you	N	00:08:29.578
1716	baking	N	00:08:29.578
1717	a	N	00:08:29.578
1718	cake	N	00:08:29.578
1719	what	N	00:08:31.057
1720	's	N	00:08:31.057
1721	the	N	00:08:31.057
1722	hold	N	00:08:31.057
1723	up	N	00:08:31.057
1724	on	N	00:08:31.057
1725	my	N	00:08:31.057
1726	pills	N	00:08:31.057
1727	process	N	00:08:32.595
1728	just	N	00:08:35.156
1729	because	N	00:08:35.156
1730	you	N	00:08:35.156
1731	got	N	00:08:35.156
1732	passed	N	00:08:35.156
1733	over	N	00:08:35.156
1734	do	N	00:08:35.156
1735	n't	N	00:08:35.156
1736	take	N	00:08:35.156
1737	it	N	00:08:35.156
1738	out	N	00:08:35.156
1739	on	N	00:08:35.156
1740	me	N	00:08:35.156
1741	he	N	00:08:37.796
1742	did	N	00:08:37.796
1743	n't	N	00:08:37.796
1744	pass	N	00:08:37.796
1745	me	N	00:08:37.796
1746	over	N	00:08:37.796
1747	really	N	00:08:39.278
1748	what	N	00:08:40.476
1749	would	N	00:08:40.476
1750	you	N	00:08:40.476
1751	call	N	00:08:40.476
1752	it	N	00:08:40.476
1753	then	N	00:08:40.476
1754	grissom	N	00:08:41.674
1755	ah	N	00:08:42.997
1804	coal	N	00:08:56.614
1810	wood	N	00:08:59.437
1815	and	N	00:09:02.098
1816	coconut	N	00:09:02.098
1817	shells	N	00:09:02.098
1818	activated	N	00:09:13.706
1819	carbon	N	00:09:13.706
1820	activated	N	00:09:15.282
1821	charcoal	N	00:09:15.282
1822	pills	N	00:09:15.282
1823	best	N	00:09:17.117
1824	antacid	N	00:09:17.117
1825	in	N	00:09:17.117
1826	the	N	00:09:17.117
1827	world	N	00:09:17.117
1828	coats	N	00:09:19.034
1829	the	N	00:09:19.034
1830	stomach	N	00:09:19.034
1831	and	N	00:09:19.034
1832	absorbs	N	00:09:19.034
1833	all	N	00:09:19.034
1834	impurities	N	00:09:19.034
1839	it	N	00:09:21.314
1840	's	N	00:09:21.314
1841	great	N	00:09:21.314
1842	if	N	00:09:21.314
1843	you	N	00:09:21.314
1844	're	N	00:09:21.314
1845	a	N	00:09:21.314
1846	mule	N	00:09:21.314
1847	transporting	N	00:09:21.314
1848	drugs	N	00:09:21.314
1849	into	N	00:09:21.314
1850	the	N	00:09:21.314
1851	states	N	00:09:21.314
