	word	killer_gold	medion_time
272	that	N	00:01:07.463
273	much	N	00:01:07.463
274	um	N	00:01:10.224
275	i	N	00:01:10.224
276	do	N	00:01:10.224
277	n't	N	00:01:10.224
278	get	N	00:01:10.224
279	to	N	00:01:10.224
280	her	N	00:01:13.563
281	life	N	00:01:13.563
282	sucks	N	00:01:13.563
283	so	N	00:01:13.563
284	sometimes	N	00:01:13.563
285	she	N	00:01:13.563
286	would	N	00:01:13.563
287	just	N	00:01:13.563
288	you	N	00:01:13.563
289	know	N	00:01:13.563
290	play	N	00:01:13.563
291	hooky	N	00:01:13.563
292	and	N	00:01:13.563
293	spend	N	00:01:13.563
294	the	N	00:01:13.563
295	day	N	00:01:13.563
296	with	N	00:01:13.563
297	me	N	00:01:13.563
298	after	N	00:01:17.342
299	girls	N	00:01:17.342
300	day	N	00:01:17.342
301	out	N	00:01:17.342
302	you	N	00:01:17.342
303	uh	N	00:01:17.342
304	stopped	N	00:01:17.342
305	here	N	00:01:17.342
306	for	N	00:01:17.342
307	a	N	00:01:17.342
308	snack	N	00:01:17.342
332	is	N	00:01:21.772
333	that	N	00:01:21.772
334	your	N	00:01:21.772
335	father	N	00:01:21.772
336	yeah	N	00:01:22.902
337	um	N	00:01:24.032
338	i	N	00:01:26.382
339	was	N	00:01:26.382
340	just	N	00:01:26.382
341	went	N	00:01:26.382
342	in	N	00:01:26.382
343	and	N	00:01:26.382
344	you	N	00:01:26.382
345	know	N	00:01:26.382
346	to	N	00:01:26.382
347	get	N	00:01:26.382
348	something	N	00:01:26.382
349	while	N	00:01:26.382
350	she	N	00:01:26.382
351	changed	N	00:01:26.382
352	back	N	00:01:26.382
353	into	N	00:01:26.382
354	her	N	00:01:26.382
355	uniform	N	00:01:26.382
356	in	N	00:01:28.915
357	the	N	00:01:28.915
358	car	N	00:01:28.915
359	it	N	00:01:30.411
360	's	N	00:01:30.411
361	not	N	00:01:30.411
362	that	N	00:01:30.411
363	big	N	00:01:30.411
364	of	N	00:01:30.411
365	a	N	00:01:30.411
366	deal	N	00:01:30.411
367	it	N	00:01:33.386
368	's	N	00:01:33.386
369	like	N	00:01:33.386
370	you	N	00:01:33.386
371	know	N	00:01:33.386
372	the	N	00:01:33.386
373	skirt	N	00:01:33.386
374	over	N	00:01:33.386
375	the	N	00:01:33.386
376	jeans	N	00:01:33.386
377	and	N	00:01:33.386
378	back	N	00:01:33.386
379	to	N	00:01:33.386
380	school	N	00:01:33.386
381	before	N	00:01:33.386
382	mom	N	00:01:33.386
383	knows	N	00:01:33.386
384	anything	N	00:01:33.386
385	so	N	00:01:36.856
386	what	N	00:01:36.856
387	did	N	00:01:36.856
388	he	N	00:01:36.856
389	look	N	00:01:36.856
390	like	N	00:01:36.856
391	what	N	00:01:37.834
392	kind	N	00:01:37.834
393	of	N	00:01:37.834
394	car	N	00:01:37.834
395	did	N	00:01:37.834
396	he	N	00:01:37.834
397	drive	N	00:01:37.834
409	alicia	N	00:01:39.602
436	a	N	00:01:41.802
437	black	N	00:01:41.802
438	guy	N	00:01:41.802
439	uh	N	00:01:41.802
440	he	N	00:01:43.925
441	had	N	00:01:43.925
442	a	N	00:01:43.925
443	beard	N	00:01:43.925
444	and	N	00:01:43.925
445	he	N	00:01:43.925
446	had	N	00:01:43.925
447	a	N	00:01:43.925
448	crappy	N	00:01:43.925
449	black	N	00:01:43.925
450	buick	N	00:01:43.925
451	but	N	00:01:46.001
452	um	N	00:01:46.001
453	i	N	00:01:48.282
454	do	N	00:01:48.282
455	n't	N	00:01:48.282
456	know	N	00:01:48.282
457	maybe	N	00:01:48.282
458	it	N	00:01:48.282
459	was	N	00:01:48.282
460	blue	N	00:01:48.282
486	i	N	00:01:53.082
487	do	N	00:01:53.082
488	n't	N	00:01:53.082
489	really	N	00:01:53.082
490	no	N	00:01:54.598
491	that	N	00:01:54.598
492	's	N	00:01:54.598
493	that	N	00:01:54.598
494	's	N	00:01:54.598
495	good	N	00:01:54.598
496	okay	N	00:01:55.221
497	you	N	00:01:55.845
498	did	N	00:01:55.845
499	good	N	00:01:55.845
500	that	N	00:01:56.468
501	's	N	00:01:56.468
502	good	N	00:01:56.468
503	thank	N	00:01:57.092
504	you	N	00:01:57.092
505	the	N	00:02:07.625
506	cops	N	00:02:07.625
507	wo	N	00:02:07.625
508	n't	N	00:02:07.625
509	tell	N	00:02:07.625
510	us	N	00:02:07.625
511	what	N	00:02:09.581
512	are	N	00:02:09.581
513	the	N	00:02:09.581
514	chances	N	00:02:09.581
515	of	N	00:02:09.581
516	finding	N	00:02:09.581
517	our	N	00:02:09.581
518	daughter	N	00:02:09.581
519	well	N	00:02:11.419
520	we	N	00:02:11.419
521	're	N	00:02:11.419
522	doing	N	00:02:11.419
523	everything	N	00:02:11.419
524	we	N	00:02:11.419
525	can	N	00:02:11.419
526	that	N	00:02:12.803
527	's	N	00:02:12.803
528	what	N	00:02:12.803
529	everyone	N	00:02:12.803
530	keeps	N	00:02:12.803
531	saying	N	00:02:12.803
532	no	N	00:02:14.187
533	one	N	00:02:14.187
534	will	N	00:02:14.187
535	tell	N	00:02:14.187
536	us	N	00:02:14.187
537	anything	N	00:02:14.187
541	did	N	00:02:16.327
542	you	N	00:02:16.327
543	injure	N	00:02:16.327
544	yourself	N	00:02:16.327
545	mrs	N	00:02:16.327
546	perez	N	00:02:16.327
558	oh	N	00:02:19.864
559	a	N	00:02:19.864
560	nosebleed	N	00:02:19.864
561	that	N	00:02:21.986
562	's	N	00:02:21.986
563	a	N	00:02:21.986
564	lot	N	00:02:21.986
565	of	N	00:02:21.986
566	blood	N	00:02:21.986
567	i	N	00:02:23.704
568	'm	N	00:02:23.704
569	going	N	00:02:23.704
570	to	N	00:02:23.704
571	need	N	00:02:23.704
572	to	N	00:02:23.704
573	take	N	00:02:23.704
574	your	N	00:02:23.704
575	shirt	N	00:02:23.704
576	why	N	00:02:26.296
577	if	N	00:02:28.395
578	you	N	00:02:28.395
579	like	N	00:02:28.395
580	i	N	00:02:28.395
581	can	N	00:02:28.395
582	have	N	00:02:28.395
583	someone	N	00:02:28.395
584	follow	N	00:02:28.395
585	you	N	00:02:28.395
586	home	N	00:02:28.395
587	so	N	00:02:28.395
588	that	N	00:02:28.395
589	you	N	00:02:28.395
590	can	N	00:02:28.395
591	change	N	00:02:28.395
592	you	N	00:02:30.966
593	think	N	00:02:30.966
594	we	N	00:02:30.966
595	had	N	00:02:30.966
596	something	N	00:02:30.966
597	to	N	00:02:30.966
598	do	N	00:02:30.966
599	with	N	00:02:30.966
600	it	N	00:02:30.966
601	our	N	00:02:33.045
602	daughter	N	00:02:33.045
603	is	N	00:02:33.045
604	missing	N	00:02:33.045
605	she	N	00:02:34.163
606	's	N	00:02:34.163
607	out	N	00:02:34.163
608	there	N	00:02:34.163
609	somewhere	N	00:02:34.163
610	alone	N	00:02:34.163
611	and	N	00:02:34.163
612	scared	N	00:02:34.163
613	what	N	00:02:35.281
614	are	N	00:02:35.281
615	you	N	00:02:35.281
616	doing	N	00:02:35.281
617	about	N	00:02:35.281
618	that	N	00:02:35.281
619	i	N	00:02:37.815
620	'm	N	00:02:37.815
621	just	N	00:02:37.815
622	collecting	N	00:02:37.815
623	evidence	N	00:02:37.815
624	fine	N	00:02:39.191
625	here	N	00:03:03.403
635	take	N	00:03:06.295
636	it	N	00:03:06.295
637	go	N	00:03:07.512
638	find	N	00:03:07.512
639	her	N	00:03:07.512
646	this	N	00:03:18.104
647	is	N	00:03:18.104
648	captain	N	00:03:18.104
649	jimbrass	N	00:03:18.104
650	i	N	00:03:20.380
651	want	N	00:03:20.380
652	to	N	00:03:20.380
653	issue	N	00:03:20.380
654	a	N	00:03:20.380
655	missing	N	00:03:20.380
656	persons	N	00:03:20.380
657	emergency	N	00:03:20.380
658	alert	N	00:03:20.380
659	amber	N	00:03:20.380
660	notify	N	00:03:22.594
661	all	N	00:03:22.594
662	radio	N	00:03:22.594
663	and	N	00:03:22.594
664	casino	N	00:03:22.594
665	signatories	N	00:03:22.594
666	the	N	00:03:24.408
667	description	N	00:03:24.408
668	is	N	00:03:24.408
669	as	N	00:03:24.408
670	follows	N	00:03:24.408
684	we	N	00:03:28.903
685	have	N	00:03:28.903
686	breaking	N	00:03:28.903
687	news	N	00:03:28.903
688	from	N	00:03:28.903
689	the	N	00:03:28.903
690	channel	N	00:03:28.903
691	8	N	00:03:28.903
692	newsroom	N	00:03:28.903
693	right	N	00:03:28.903
694	now	N	00:03:28.903
695	an	N	00:03:32.603
696	amber	N	00:03:32.603
697	alert	N	00:03:32.603
698	has	N	00:03:32.603
699	been	N	00:03:32.603
700	issued	N	00:03:32.603
701	for	N	00:03:32.603
702	missing	N	00:03:32.603
703	13-year-old	N	00:03:32.603
704	aliciaperez	N	00:03:32.603
705	the	N	00:03:39.343
706	suspect	N	00:03:39.343
707	in	N	00:03:39.343
708	alicia	N	00:03:39.343
709	's	N	00:03:39.343
710	abduction	N	00:03:39.343
711	is	N	00:03:39.343
712	described	N	00:03:39.343
713	as	N	00:03:39.343
714	an	N	00:03:39.343
715	african	N	00:03:39.343
716	american	N	00:03:39.343
717	man	N	00:03:39.343
718	35	N	00:03:39.343
719	to	N	00:03:39.343
720	45	N	00:03:39.343
721	years	N	00:03:39.343
722	old	N	00:03:39.343
723	about	N	00:03:39.343
724	six	N	00:03:39.343
725	feet	N	00:03:39.343
726	tall	N	00:03:39.343
747	how	N	00:03:45.680
748	'd	N	00:03:45.680
749	you	N	00:03:45.680
750	shoot	N	00:03:45.680
751	man	N	00:03:45.680
752	rusty	N	00:03:47.026
753	they	N	00:03:48.372
754	say	N	00:03:48.372
755	i	N	00:03:48.372
756	have	N	00:03:48.372
757	a	N	00:03:48.372
758	flinch	N	00:03:48.372
759	you	N	00:03:49.676
760	and	N	00:03:49.676
761	i	N	00:03:49.676
762	need	N	00:03:49.676
763	to	N	00:03:49.676
764	go	N	00:03:49.676
765	practice	N	00:03:49.676
766	some	N	00:03:49.676
767	huh	N	00:03:49.676
768	yeah	N	00:03:50.614
769	when	N	00:03:50.614
770	do	N	00:03:50.614
771	we	N	00:03:50.614
772	have	N	00:03:50.614
773	time	N	00:03:50.614
774	to	N	00:03:50.614
775	do	N	00:03:50.614
776	that	N	00:03:50.614
783	if	N	00:03:53.403
784	we	N	00:03:53.403
785	're	N	00:03:53.403
786	not	N	00:03:53.403
787	processing	N	00:03:53.403
788	a	N	00:03:53.403
789	scene	N	00:03:53.403
790	or	N	00:03:53.403
791	working	N	00:03:53.403
792	evidence	N	00:03:53.403
793	we	N	00:03:53.403
794	're	N	00:03:53.403
795	in	N	00:03:53.403
796	court	N	00:03:53.403
797	well	N	00:03:56.904
798	when	N	00:03:56.904
799	they	N	00:03:56.904
800	take	N	00:03:56.904
801	your	N	00:03:56.904
802	piece	N	00:03:56.904
803	you	N	00:03:56.904
804	'll	N	00:03:56.904
805	make	N	00:03:56.904
806	time	N	00:03:56.904
807	this	N	00:03:59.265
808	girl	N	00:03:59.265
809	seemed	N	00:03:59.265
810	a	N	00:03:59.265
811	little	N	00:03:59.265
812	old	N	00:03:59.265
813	to	N	00:03:59.265
814	be	N	00:03:59.265
815	lured	N	00:03:59.265
816	by	N	00:03:59.265
817	a	N	00:03:59.265
818	lost	N	00:03:59.265
819	puppy	N	00:03:59.265
820	so	N	00:04:01.301
821	how	N	00:04:01.301
822	'd	N	00:04:01.301
823	this	N	00:04:01.301
824	guy	N	00:04:01.301
825	pull	N	00:04:01.301
826	this	N	00:04:01.301
827	off	N	00:04:01.301
828	in	N	00:04:01.301
829	a	N	00:04:01.301
830	lot	N	00:04:01.301
831	this	N	00:04:01.301
832	public	N	00:04:01.301
833	easy	N	00:04:03.127
834	with	N	00:04:04.407
835	a	N	00:04:04.407
836	map	N	00:04:04.407
837	and	N	00:04:04.407
838	a	N	00:04:04.407
839	smile	N	00:04:04.407
855	rolls	N	00:04:05.825
856	up	N	00:04:05.825
857	hey	N	00:04:05.825
858	little	N	00:04:05.825
859	girl	N	00:04:05.825
860	i	N	00:04:05.825
861	'm	N	00:04:05.825
862	lost	N	00:04:05.825
863	you	N	00:04:07.061
864	from	N	00:04:07.061
865	around	N	00:04:07.061
866	here	N	00:04:07.061
867	she	N	00:04:11.243
868	gets	N	00:04:11.243
869	close	N	00:04:11.243
870	enough	N	00:04:11.243
871	he	N	00:04:11.243
872	pulls	N	00:04:11.243
873	her	N	00:04:11.243
874	out	N	00:04:11.243
875	of	N	00:04:11.243
876	her	N	00:04:11.243
877	sister	N	00:04:11.243
878	's	N	00:04:11.243
879	car	N	00:04:11.243
880	into	N	00:04:11.243
881	his	N	00:04:11.243
882	car	N	00:04:11.243
883	bam	N	00:04:11.243
884	she	N	00:04:11.243
885	's	N	00:04:11.243
886	done	N	00:04:11.243
887	i	N	00:04:14.215
888	bet	N	00:04:14.215
889	he	N	00:04:14.215
890	had	N	00:04:14.215
891	a	N	00:04:14.215
892	weapon	N	00:04:14.215
893	threatened	N	00:04:15.512
894	her	N	00:04:15.512
895	so	N	00:04:15.512
896	he	N	00:04:15.512
897	could	N	00:04:15.512
898	drive	N	00:04:15.512
912	probably	N	00:04:17.265
913	used	N	00:04:17.265
914	his	N	00:04:17.265
915	fists	N	00:04:17.265
916	bastard	N	00:04:19.142
917	had	N	00:04:19.142
918	to	N	00:04:19.142
919	have	N	00:04:19.142
920	hit	N	00:04:19.142
921	her	N	00:04:19.142
968	look	N	00:04:26.885
969	dude	N	00:04:26.885
970	i	N	00:04:26.885
971	did	N	00:04:26.885
972	n't	N	00:04:26.885
973	see	N	00:04:26.885
974	it	N	00:04:26.885
984	chica	N	00:04:30.604
985	had	N	00:04:30.604
986	a	N	00:04:30.604
987	nice	N	00:04:30.604
988	round	N	00:04:30.604
989	ass	N	00:04:30.604
990	and	N	00:04:30.604
991	that	N	00:04:30.604
992	's	N	00:04:30.604
993	what	N	00:04:30.604
994	i	N	00:04:30.604
995	was	N	00:04:30.604
996	scoping	N	00:04:30.604
997	what	N	00:04:33.124
998	time	N	00:04:33.124
999	was	N	00:04:33.124
1000	that	N	00:04:33.124
1001	about	N	00:04:34.159
1002	three	N	00:04:34.159
1003	she	N	00:04:37.304
1004	comes	N	00:04:37.304
1005	in	N	00:04:37.304
1006	grabs	N	00:04:37.304
1007	some	N	00:04:37.304
1008	candy	N	00:04:37.304
1009	looks	N	00:04:37.304
1010	outside	N	00:04:37.304
1011	waves	N	00:04:37.304
1012	at	N	00:04:37.304
1013	somebody	N	00:04:37.304
1014	the	N	00:04:41.135
1015	next	N	00:04:41.135
1016	thing	N	00:04:41.135
1017	i	N	00:04:41.135
1018	know	N	00:04:41.135
1019	she	N	00:04:41.135
1020	flips	N	00:04:41.135
1021	her	N	00:04:41.135
1022	wig	N	00:04:41.135
1023	she	N	00:04:43.553
1024	's	N	00:04:43.553
1025	screaming	N	00:04:43.553
1026	about	N	00:04:43.553
1027	her	N	00:04:43.553
1028	sister	N	00:04:43.553
1029	i	N	00:04:45.996
1030	did	N	00:04:45.996
1031	n't	N	00:04:45.996
1032	see	N	00:04:45.996
1033	the	N	00:04:45.996
1034	girl	N	00:04:45.996
1035	or	N	00:04:45.996
1036	a	N	00:04:45.996
1037	car	N	00:04:45.996
1038	besides	N	00:04:48.135
1039	there	N	00:04:48.135
1040	's	N	00:04:48.135
1041	a	N	00:04:48.135
1042	lot	N	00:04:48.135
1043	of	N	00:04:48.135
1044	traffic	N	00:04:48.135
1045	out	N	00:04:48.135
1046	there	N	00:04:48.135
1047	was	N	00:04:49.915
1048	it	N	00:04:49.915
1049	busy	N	00:04:49.915
1050	kind	N	00:04:51.013
1051	of	N	00:04:51.013
1052	how	N	00:04:52.756
1053	many	N	00:04:52.756
1054	surveillance	N	00:04:52.756
1055	cameras	N	00:04:52.756
1056	do	N	00:04:52.756
1057	you	N	00:04:52.756
1058	have	N	00:04:52.756
1059	in	N	00:04:52.756
1060	here	N	00:04:52.756
1061	inside	N	00:04:54.815
1062	we	N	00:04:54.815
1063	got	N	00:04:54.815
1064	five	N	00:04:54.815
1065	they	N	00:04:57.241
1066	're	N	00:04:57.241
1067	all	N	00:04:57.241
1068	state-of-the-art	N	00:04:57.241
1069	place	N	00:04:59.494
1070	gets	N	00:04:59.494
1071	hit	N	00:04:59.494
1072	a	N	00:04:59.494
1073	lot	N	00:04:59.494
1074	outside	N	00:05:01.189
1075	they	N	00:05:01.189
1076	're	N	00:05:01.189
1077	all	N	00:05:01.189
1078	dummies	N	00:05:01.189
1079	well	N	00:05:04.146
1080	i	N	00:05:04.146
1081	'm	N	00:05:04.146
1082	glad	N	00:05:04.146
1083	to	N	00:05:04.146
1084	see	N	00:05:04.146
1085	you	N	00:05:04.146
1086	're	N	00:05:04.146
1087	so	N	00:05:04.146
1088	concerned	N	00:05:04.146
1089	about	N	00:05:04.146
1090	your	N	00:05:04.146
1091	customers	N	00:05:04.146
1092	after	N	00:05:04.146
1093	they	N	00:05:04.146
1094	leave	N	00:05:04.146
1095	the	N	00:05:04.146
1096	store	N	00:05:04.146
1114	hello	N	00:05:09.562
1126	who	N	00:05:12.263
1127	's	N	00:05:12.263
1128	calling	N	00:05:12.263
1129	yes	N	00:05:14.159
1130	uh	N	00:05:14.785
1131	yes	N	00:05:14.785
1132	speaking	N	00:05:15.411
1137	nick	N	00:05:16.472
1138	you	N	00:05:16.472
1139	failed	N	00:05:16.472
1140	firearms	N	00:05:16.472
1141	qualification	N	00:05:16.472
1142	you	N	00:05:17.644
1143	ca	N	00:05:17.644
1144	n't	N	00:05:17.644
1145	be	N	00:05:17.644
1146	here	N	00:05:17.644
1147	oh	N	00:05:18.816
1148	yeah	N	00:05:18.816
1149	well	N	00:05:20.605
1150	i	N	00:05:20.605
1151	'm	N	00:05:20.605
1152	taking	N	00:05:20.605
1153	it	N	00:05:20.605
1154	again	N	00:05:20.605
1155	day	N	00:05:20.605
1156	after	N	00:05:20.605
1157	tomorrow	N	00:05:20.605
1158	so	N	00:05:20.605
1159	i	N	00:05:20.605
1160	figured	N	00:05:20.605
1161	i	N	00:05:20.605
1162	could	N	00:05:20.605
1163	work	N	00:05:20.605
1164	not	N	00:05:22.681
1165	in	N	00:05:22.681
1166	the	N	00:05:22.681
1167	field	N	00:05:22.681
1168	you	N	00:05:24.734
1169	're	N	00:05:24.734
1170	serious	N	00:05:24.734
1171	you	N	00:05:26.429
1172	're	N	00:05:26.429
1173	in	N	00:05:26.429
1174	violation	N	00:05:26.429
1175	just	N	00:05:26.429
1176	carrying	N	00:05:26.429
1177	the	N	00:05:26.429
1178	weapon	N	00:05:26.429
1179	she	N	00:05:31.865
1180	's	N	00:05:31.865
1181	what	N	00:05:31.865
1182	uh	N	00:05:33.663
1183	uhm	N	00:05:33.663
1193	copy	N	00:05:34.664
1194	that	N	00:05:34.664
1195	i	N	00:05:34.706
1196	'll	N	00:05:34.706
1197	be	N	00:05:34.706
1198	in	N	00:05:34.706
1199	the	N	00:05:34.706
1200	lab	N	00:05:34.706
1201	uh	N	00:05:35.824
1202	nick	N	00:05:35.824
1203	let	N	00:05:35.824
1204	me	N	00:05:35.824
1205	catch	N	00:05:35.824
1206	a	N	00:05:35.824
1207	lift	N	00:05:35.824
1208	with	N	00:05:35.824
1209	you	N	00:05:35.824
1210	there	N	00:05:38.020
1211	's	N	00:05:38.020
1212	something	N	00:05:38.020
1213	going	N	00:05:38.020
1214	on	N	00:05:38.020
1215	with	N	00:05:38.020
1216	lindsay	N	00:05:38.020
1232	i	N	00:05:44.415
1233	'm	N	00:05:44.415
1234	catherinewillows	N	00:05:44.415
1235	what	N	00:05:45.712
1236	's	N	00:05:45.712
1237	the	N	00:05:45.712
1238	trouble	N	00:05:45.712
1239	with	N	00:05:47.807
1240	the	N	00:05:47.807
1241	amber	N	00:05:47.807
1242	alert	N	00:05:47.807
1243	we	N	00:05:47.807
1244	've	N	00:05:47.807
1245	been	N	00:05:47.807
1246	keeping	N	00:05:47.807
1247	an	N	00:05:47.807
1248	eye	N	00:05:47.807
1249	out	N	00:05:47.807
1250	found	N	00:05:50.367
1251	your	N	00:05:50.367
1252	daughter	N	00:05:50.367
1253	up	N	00:05:50.367
1254	on	N	00:05:50.367
1255	boulder	N	00:05:50.367
1256	highway	N	00:05:50.367
1257	trying	N	00:05:50.367
1258	to	N	00:05:50.367
1259	hitch	N	00:05:50.367
1260	a	N	00:05:50.367
1261	ride	N	00:05:50.367
1262	downtown	N	00:05:50.367
1263	now	N	00:05:53.365
1264	kids	N	00:05:53.365
1265	this	N	00:05:53.365
1266	age	N	00:05:53.365
1267	they	N	00:05:53.365
1268	need	N	00:05:53.365
1269	a	N	00:05:53.365
1270	firm	N	00:05:53.365
1271	hand	N	00:05:53.365
1272	at	N	00:05:53.365
1273	home	N	00:05:53.365
1274	and	N	00:05:53.365
1275	thank	N	00:05:55.672
1276	you	N	00:05:55.672
1277	officer	N	00:05:55.672
1278	i	N	00:05:56.844
1279	appreciate	N	00:05:56.844
1280	everything	N	00:05:56.844
1281	you	N	00:05:56.844
1282	've	N	00:05:56.844
1283	done	N	00:05:56.844
1284	let	N	00:05:58.016
1285	's	N	00:05:58.016
1286	go	N	00:05:58.016
1303	okay	N	00:06:08.406
1304	what	N	00:06:08.406
1305	or	N	00:06:08.406
1306	who	N	00:06:08.406
1307	is	N	00:06:08.406
1308	on	N	00:06:08.406
1309	fremont	N	00:06:08.406
1310	street	N	00:06:08.406
1311	that	N	00:06:08.406
1312	you	N	00:06:08.406
1313	would	N	00:06:08.406
1314	risk	N	00:06:08.406
1315	your	N	00:06:08.406
1316	life	N	00:06:08.406
1317	to	N	00:06:08.406
1318	get	N	00:06:08.406
1319	to	N	00:06:08.406
1320	mouthing	N	00:06:12.464
1321	off	N	00:06:12.464
1322	to	N	00:06:12.464
1323	teachers	N	00:06:12.464
1324	slipping	N	00:06:12.464
1325	grades	N	00:06:12.464
1326	and	N	00:06:12.464
1327	now	N	00:06:12.464
1328	hitchhiking	N	00:06:12.464
1329	i	N	00:06:14.978
1330	mean	N	00:06:14.978
1331	what	N	00:06:14.978
1332	is	N	00:06:14.978
1333	next	N	00:06:14.978
1334	lindsay	N	00:06:14.978
1335	stripping	N	00:06:18.125
1336	what	N	00:06:20.042
1337	did	N	00:06:20.042
1338	you	N	00:06:20.042
1339	just	N	00:06:20.042
1340	say	N	00:06:20.042
1341	okay	N	00:06:26.005
1342	no	N	00:06:26.005
1343	phone	N	00:06:26.005
1344	no	N	00:06:26.005
1345	friends	N	00:06:26.005
1346	no	N	00:06:26.005
1347	nothing	N	00:06:26.005
1348	for	N	00:06:28.395
1349	how	N	00:06:28.395
1350	long	N	00:06:28.395
1351	a	N	00:06:29.811
1352	month	N	00:06:29.811
1353	whatever	N	00:06:31.784
1357	hey	N	00:06:33.005
1358	you	N	00:06:33.005
1359	want	N	00:06:33.005
1360	to	N	00:06:33.005
1361	make	N	00:06:33.005
1362	it	N	00:06:33.005
1363	two	N	00:06:33.005
1364	dad	N	00:06:34.045
1365	always	N	00:06:34.045
1366	said	N	00:06:34.045
1367	you	N	00:06:34.045
1368	were	N	00:06:34.045
1369	a	N	00:06:34.045
1370	drama	N	00:06:34.045
1371	queen	N	00:06:34.045
1372	well	N	00:06:36.041
1373	what	N	00:06:36.041
1374	do	N	00:06:36.041
1375	you	N	00:06:36.041
1376	expect	N	00:06:36.041
1377	lindsay	N	00:06:36.041
1378	since	N	00:06:36.041
1379	he	N	00:06:36.041
1380	was	N	00:06:36.041
1381	always	N	00:06:36.041
1382	high	N	00:06:36.041
1383	i	N	00:06:38.805
1384	'd	N	00:06:38.805
1385	take	N	00:06:38.805
1386	dad	N	00:06:38.805
1387	high	N	00:06:38.805
1388	over	N	00:06:38.805
1389	you	N	00:06:38.805
1390	any	N	00:06:38.805
1391	day	N	00:06:38.805
1392	nana	N	00:06:41.625
1393	's	N	00:06:41.625
1394	coming	N	00:06:41.625
1395	to	N	00:06:41.625
1396	pick	N	00:06:41.625
1397	me	N	00:06:41.625
1398	up	N	00:06:41.625
1399	i	N	00:06:43.741
1400	'll	N	00:06:43.741
1401	be	N	00:06:43.741
1402	out	N	00:06:43.741
1403	front	N	00:06:43.741
1436	you	N	00:06:49.866
1437	paged	N	00:06:49.866
1443	yeah	N	00:06:51.386
1444	what	N	00:06:52.706
1445	's	N	00:06:52.706
1446	missing	N	00:06:52.706
1463	i	N	00:06:57.301
1464	give	N	00:06:57.301
1465	up	N	00:06:57.301
1466	her	N	00:07:00.203
1467	sister	N	00:07:00.203
