	word	killer_gold	medion_time
901	job	N	00:06:13.387
902	my	N	00:06:13.387
903	pay	N	00:06:13.387
904	why	N	00:06:14.561
905	would	N	00:06:14.561
906	i	N	00:06:14.561
907	care	N	00:06:14.561
908	i	N	00:06:15.807
909	'll	N	00:06:15.807
910	make	N	00:06:15.807
911	it	N	00:06:15.807
912	up	N	00:06:15.807
913	to	N	00:06:15.807
914	you	N	00:06:15.807
915	yeah	N	00:06:16.941
916	you	N	00:06:16.941
917	had	N	00:06:16.941
918	better	N	00:06:16.941
946	hodges	N	00:06:20.684
947	id	N	00:06:20.684
948	'd	N	00:06:20.684
949	your	N	00:06:20.684
950	leaf	N	00:06:20.684
951	litter	N	00:06:20.684
952	good	N	00:06:22.394
953	thanks	N	00:06:26.254
954	i	N	00:06:29.494
955	owe	N	00:06:29.494
956	you	N	00:06:29.494
957	one	N	00:06:29.494
961	trouble	N	00:06:32.376
962	with	N	00:06:32.376
963	the	N	00:06:32.376
964	wife	N	00:06:32.376
965	yeah	N	00:06:33.372
966	she	N	00:06:35.034
967	hates	N	00:06:35.034
968	it	N	00:06:35.034
969	when	N	00:06:35.034
970	we	N	00:06:35.034
971	're	N	00:06:35.034
972	apart	N	00:06:35.034
981	so	N	00:06:38.914
982	your	N	00:06:38.914
983	dog	N	00:06:38.914
984	found	N	00:06:38.914
985	the	N	00:06:38.914
986	head	N	00:06:38.914
987	well	N	00:06:41.074
988	tripper	N	00:06:41.074
989	's	N	00:06:41.074
990	not	N	00:06:41.074
991	exactly	N	00:06:41.074
992	a	N	00:06:41.074
993	chihuahua	N	00:06:41.074
994	goes	N	00:06:43.544
995	where	N	00:06:43.544
996	he	N	00:06:43.544
997	wants	N	00:06:43.544
998	comes	N	00:06:43.544
999	back	N	00:06:43.544
1000	for	N	00:06:43.544
1001	dinner	N	00:06:43.544
1002	sometimes	N	00:06:45.954
1003	he	N	00:06:45.954
1004	brings	N	00:06:45.954
1005	dinner	N	00:06:45.954
1006	back	N	00:06:45.954
1024	tripper	N	00:06:47.715
1025	come	N	00:06:48.905
1026	on	N	00:06:48.905
1027	buddy	N	00:06:48.905
1028	dinner	N	00:06:48.905
1048	oh	N	00:06:51.054
1049	what	N	00:06:51.054
1050	is	N	00:06:51.054
1051	it	N	00:06:51.054
1052	this	N	00:06:51.054
1053	time	N	00:06:51.054
1054	a	N	00:06:51.054
1055	rabbit	N	00:06:51.054
1056	or	N	00:06:51.054
1057	a	N	00:06:51.054
1058	possum	N	00:06:51.054
1065	is	N	00:06:53.274
1066	he	N	00:06:53.274
1067	okay	N	00:06:53.274
1068	well	N	00:06:54.997
1069	he	N	00:06:54.997
1070	got	N	00:06:54.997
1071	a	N	00:06:54.997
1072	little	N	00:06:54.997
1073	lethargic	N	00:06:54.997
1074	after	N	00:06:54.997
1075	chewing	N	00:06:54.997
1076	on	N	00:06:54.997
1077	that	N	00:06:54.997
1078	he	N	00:06:54.997
1079	took	N	00:06:54.997
1080	him	N	00:06:54.997
1081	to	N	00:06:54.997
1082	the	N	00:06:54.997
1083	vet	N	00:06:54.997
1084	ran	N	00:06:54.997
1085	some	N	00:06:54.997
1086	tests	N	00:06:54.997
1087	he	N	00:06:56.912
1088	got	N	00:06:56.912
1089	better	N	00:06:56.912
1090	i	N	00:06:58.934
1091	just	N	00:06:58.934
1092	want	N	00:06:58.934
1093	to	N	00:06:58.934
1094	keep	N	00:06:58.934
1095	him	N	00:06:58.934
1096	that	N	00:06:58.934
1097	way	N	00:06:58.934
1098	where	N	00:07:02.094
1099	there	N	00:07:02.094
1100	's	N	00:07:02.094
1101	a	N	00:07:02.094
1102	head	N	00:07:02.094
1103	there	N	00:07:02.094
1104	's	N	00:07:02.094
1105	got	N	00:07:02.094
1106	to	N	00:07:02.094
1107	be	N	00:07:02.094
1108	hands	N	00:07:02.094
1109	and	N	00:07:02.094
1110	feet	N	00:07:02.094
1111	and	N	00:07:02.094
1112	sooner	N	00:07:02.094
1113	or	N	00:07:02.094
1114	later	N	00:07:02.094
1115	he	N	00:07:02.094
1116	'll	N	00:07:02.094
1117	dig	N	00:07:02.094
1118	em	N	00:07:02.094
1119	up	N	00:07:02.094
1120	or	N	00:07:05.236
1121	what	N	00:07:05.236
1122	's	N	00:07:05.236
1123	left	N	00:07:05.236
1124	of	N	00:07:05.236
1125	em	N	00:07:05.236
1126	no	N	00:07:07.152
1127	offense	N	00:07:07.152
1128	sylvia	N	00:07:07.152
1129	but	N	00:07:07.152
1130	he	N	00:07:07.152
1131	's	N	00:07:07.152
1132	not	N	00:07:07.152
1133	exactly	N	00:07:07.152
1134	a	N	00:07:07.152
1135	scent	N	00:07:07.152
1136	hound	N	00:07:07.152
1137	all	N	00:07:09.414
1138	animals	N	00:07:09.414
1139	can	N	00:07:09.414
1140	smell	N	00:07:09.414
1141	rotting	N	00:07:09.414
1142	flesh	N	00:07:09.414
1143	studies	N	00:07:13.214
1144	have	N	00:07:13.214
1145	shown	N	00:07:13.214
1146	that	N	00:07:13.214
1147	when	N	00:07:13.214
1148	domestic	N	00:07:13.214
1149	pets	N	00:07:13.214
1150	bring	N	00:07:13.214
1151	back	N	00:07:13.214
1152	human	N	00:07:13.214
1153	body	N	00:07:13.214
1154	parts	N	00:07:13.214
1155	usually	N	00:07:13.214
1156	the	N	00:07:13.214
1157	remains	N	00:07:13.214
1158	are	N	00:07:13.214
1159	within	N	00:07:13.214
1160	a	N	00:07:13.214
1161	half-mile	N	00:07:13.214
1162	radius	N	00:07:13.214
1163	they	N	00:07:16.507
1164	do	N	00:07:16.507
1165	studies	N	00:07:16.507
1166	on	N	00:07:16.507
1167	that	N	00:07:16.507
1168	it	N	00:07:17.921
1169	occurs	N	00:07:17.921
1170	more	N	00:07:17.921
1171	than	N	00:07:17.921
1172	you	N	00:07:17.921
1173	think	N	00:07:17.921
1174	have	N	00:07:20.015
1175	you	N	00:07:20.015
1176	noticed	N	00:07:20.015
1177	any	N	00:07:20.015
1178	buzzards	N	00:07:20.015
1179	or	N	00:07:20.015
1180	vultures	N	00:07:20.015
1181	around	N	00:07:20.015
1182	all	N	00:07:22.174
1183	the	N	00:07:22.174
1184	time	N	00:07:22.174
1185	thanks	N	00:07:23.814
1195	so	N	00:07:29.534
1196	are	N	00:07:29.534
1197	we	N	00:07:29.534
1198	done	N	00:07:29.534
1199	here	N	00:07:29.534
1200	this	N	00:07:33.094
1201	slope	N	00:07:33.094
1202	faces	N	00:07:33.094
1203	north	N	00:07:33.094
1204	does	N	00:07:33.094
1205	n't	N	00:07:33.094
1206	it	N	00:07:33.094
1207	yeah	N	00:07:34.574
1208	you	N	00:07:36.455
1209	know	N	00:07:36.455
1210	that	N	00:07:36.455
1211	old	N	00:07:36.455
1212	expression	N	00:07:36.455
1213	heads	N	00:07:36.455
1214	will	N	00:07:36.455
1215	roll	N	00:07:36.455
1216	it	N	00:07:38.814
1217	's	N	00:07:38.814
1218	true	N	00:07:38.814
1219	especially	N	00:07:38.814
1220	downhill	N	00:07:38.814
1227	barry	N	00:07:43.119
1228	drop	N	00:07:43.119
1229	the	N	00:07:43.119
1230	doughnut	N	00:07:43.119
1231	you	N	00:07:45.455
1232	're	N	00:07:45.455
1233	gon	N	00:07:45.455
1234	na	N	00:07:45.455
1235	earn	N	00:07:45.455
1236	your	N	00:07:45.455
1237	pay	N	00:07:45.455
1238	today	N	00:07:45.455
1252	afraid	N	00:07:53.604
1253	you	N	00:07:53.604
1254	gon	N	00:07:53.604
1255	na	N	00:07:53.604
1256	trip	N	00:07:53.604
1257	over	N	00:07:53.604
1258	something	N	00:07:53.604
1259	i	N	00:07:55.214
1260	'm	N	00:07:55.214
1261	hoping	N	00:07:55.214
1262	bodies	N	00:07:56.824
1263	make	N	00:07:56.824
1264	good	N	00:07:56.824
1265	fertilizer	N	00:07:56.824
1266	you	N	00:07:59.415
1267	often	N	00:07:59.415
1268	see	N	00:07:59.415
1269	fresh	N	00:07:59.415
1270	green	N	00:07:59.415
1271	shoots	N	00:07:59.415
1272	near	N	00:07:59.415
1273	a	N	00:07:59.415
1274	gravesite	N	00:07:59.415
1275	must	N	00:08:02.674
1276	be	N	00:08:02.674
1277	nice	N	00:08:02.674
1278	to	N	00:08:02.674
1279	know	N	00:08:02.674
1280	the	N	00:08:02.674
1281	answer	N	00:08:02.674
1282	to	N	00:08:02.674
1283	every	N	00:08:02.674
1284	little	N	00:08:02.674
1285	thing	N	00:08:02.674
1286	i	N	00:08:05.214
1287	prefer	N	00:08:05.214
1288	questions	N	00:08:05.214
1289	actually	N	00:08:05.214
1290	and	N	00:08:08.254
1291	i	N	00:08:08.254
1292	do	N	00:08:08.254
1293	n't	N	00:08:08.254
1294	i	N	00:08:08.254
1295	suppose	N	00:08:08.254
1296	remember	N	00:08:11.254
1297	that	N	00:08:11.254
1298	waitress	N	00:08:11.254
1299	doris	N	00:08:11.254
1300	well	N	00:08:14.294
1301	she	N	00:08:14.294
1302	's	N	00:08:14.294
1303	got	N	00:08:14.294
1304	an	N	00:08:14.294
1305	ex-husband	N	00:08:14.294
1306	likes	N	00:08:14.294
1307	to	N	00:08:14.294
1308	smack	N	00:08:14.294
1309	her	N	00:08:14.294
1310	around	N	00:08:14.294
1311	every	N	00:08:14.294
1312	once	N	00:08:14.294
1313	in	N	00:08:14.294
1314	a	N	00:08:14.294
1315	while	N	00:08:14.294
1316	high	N	00:08:20.415
1317	school	N	00:08:20.415
1318	's	N	00:08:20.415
1319	got	N	00:08:20.415
1320	a	N	00:08:20.415
1321	dozen	N	00:08:20.415
1322	meth-heads	N	00:08:20.415
1323	who	N	00:08:20.415
1324	like	N	00:08:20.415
1325	boosting	N	00:08:20.415
1326	motorcycles	N	00:08:20.415
1327	and	N	00:08:20.415
1328	then	N	00:08:20.415
1329	drag	N	00:08:20.415
1330	racing	N	00:08:20.415
1331	em	N	00:08:20.415
1332	down	N	00:08:20.415
1333	main	N	00:08:20.415
1334	street	N	00:08:20.415
1335	when	N	00:08:20.415
1336	they	N	00:08:20.415
1337	think	N	00:08:20.415
1338	nobody	N	00:08:20.415
1339	's	N	00:08:20.415
1340	watching	N	00:08:20.415
1341	fire	N	00:08:25.675
1342	chief	N	00:08:25.675
1343	's	N	00:08:25.675
1344	a	N	00:08:25.675
1345	closet	N	00:08:25.675
1346	pyro	N	00:08:25.675
1347	and	N	00:08:25.675
1348	so	N	00:08:25.675
1349	forth	N	00:08:25.675
1350	see	N	00:08:29.054
1351	i	N	00:08:29.054
1352	do	N	00:08:29.054
1353	n't	N	00:08:29.054
1354	have	N	00:08:29.054
1355	a	N	00:08:29.054
1356	lot	N	00:08:29.054
1357	of	N	00:08:29.054
1358	time	N	00:08:29.054
1359	to	N	00:08:29.054
1360	ask	N	00:08:29.054
1361	questions	N	00:08:29.054
1362	about	N	00:08:29.054
1363	buzzards	N	00:08:29.054
1364	and	N	00:08:29.054
1365	such	N	00:08:29.054
1375	that	N	00:08:34.124
1376	's	N	00:08:34.124
1377	an	N	00:08:34.124
1378	aspen	N	00:08:34.124
1379	tree	N	00:08:34.124
1380	in	N	00:08:34.124
1381	case	N	00:08:34.124
1382	you	N	00:08:34.124
1383	were	N	00:08:34.124
1384	wondering	N	00:08:34.124
