	word	killer_gold	medion_time
175	's	N	00:00:54.295
176	wearing	N	00:00:54.295
177	a	N	00:00:54.295
178	wig	N	00:00:54.295
179	and	N	00:00:54.295
180	a	N	00:00:54.295
181	fat	N	00:00:54.295
182	suit	N	00:00:54.295
183	it	N	00:00:57.234
184	's	N	00:00:57.234
185	not	N	00:00:57.234
186	halloween	N	00:00:57.234
187	is	N	00:00:57.234
188	it	N	00:00:57.234
189	in	N	00:00:59.075
190	this	N	00:00:59.075
191	town	N	00:00:59.075
192	it	N	00:00:59.075
193	's	N	00:00:59.075
194	always	N	00:00:59.075
195	halloween	N	00:00:59.075
206	erniemenlo	N	00:01:03.234
207	well	N	00:01:06.614
208	he	N	00:01:06.614
209	was	N	00:01:06.614
210	n't	N	00:01:06.614
211	carrying	N	00:01:06.614
212	a	N	00:01:06.614
213	very	N	00:01:06.614
214	fat	N	00:01:06.614
215	wad	N	00:01:06.614
216	rolex	N	00:01:08.954
217	is	N	00:01:08.954
218	still	N	00:01:08.954
219	on	N	00:01:08.954
220	his	N	00:01:08.954
221	wrist	N	00:01:08.954
222	probably	N	00:01:10.786
223	rules	N	00:01:10.786
224	out	N	00:01:10.786
225	robbery	N	00:01:10.786
226	what	N	00:01:12.201
227	do	N	00:01:12.201
228	you	N	00:01:12.201
229	think	N	00:01:12.201
230	i	N	00:01:13.774
231	do	N	00:01:13.774
232	n't	N	00:01:13.774
233	know	N	00:01:13.774
250	i	N	00:01:19.974
251	'm	N	00:01:19.974
252	looking	N	00:01:19.974
253	for	N	00:01:19.974
254	a	N	00:01:19.974
255	sign	N	00:01:19.974
281	he	N	00:01:53.054
282	's	N	00:01:53.054
283	not	N	00:01:53.054
284	in	N	00:01:53.054
285	the	N	00:01:53.054
286	system	N	00:01:53.054
287	yeah	N	00:01:54.634
288	got	N	00:01:54.634
289	ta	N	00:01:54.634
290	be	N	00:01:54.634
291	okay	N	00:01:55.796
292	thanks	N	00:01:56.512
302	so	N	00:01:59.594
303	uh	N	00:01:59.594
304	brass	N	00:01:59.594
305	ran	N	00:01:59.594
306	the	N	00:01:59.594
307	id	N	00:01:59.594
308	there	N	00:02:03.254
309	's	N	00:02:03.254
310	no	N	00:02:03.254
311	erniemenlo	N	00:02:03.254
312	in	N	00:02:03.254
313	the	N	00:02:03.254
314	system	N	00:02:03.254
315	fake	N	00:02:06.246
316	gsr	N	00:02:07.142
317	in	N	00:02:07.142
318	the	N	00:02:07.142
319	wound	N	00:02:07.142
320	track	N	00:02:07.142
321	no	N	00:02:08.715
322	stellate	N	00:02:08.715
323	tearing	N	00:02:08.715
324	gunshots	N	00:02:11.534
325	appear	N	00:02:11.534
326	to	N	00:02:11.534
327	be	N	00:02:11.534
328	close	N	00:02:11.534
329	range	N	00:02:11.534
330	but	N	00:02:11.534
331	non-contact	N	00:02:11.534
336	no	N	00:02:18.844
337	exit	N	00:02:18.844
338	wounds	N	00:02:18.844
344	well	N	00:02:22.069
345	i	N	00:02:22.069
346	do	N	00:02:22.069
347	n't	N	00:02:22.069
348	see	N	00:02:22.069
349	any	N	00:02:22.069
350	shell	N	00:02:22.069
351	casings	N	00:02:22.069
352	either	N	00:02:22.069
353	so	N	00:02:23.930
354	maybe	N	00:02:23.930
355	the	N	00:02:23.930
356	killer	Y	00:02:23.930
357	picked	N	00:02:23.930
358	them	N	00:02:23.930
359	up	N	00:02:23.930
360	professional	N	00:02:27.534
361	hit	N	00:02:27.534
388	major	N	00:02:31.627
389	fractures	N	00:02:31.627
390	and	N	00:02:31.627
391	lacerations	N	00:02:31.627
392	on	N	00:02:31.627
393	his	N	00:02:31.627
394	hands	N	00:02:31.627
395	lividity	N	00:02:34.162
396	's	N	00:02:34.162
397	consistent	N	00:02:34.162
398	with	N	00:02:34.162
399	body	N	00:02:34.162
400	position	N	00:02:34.162
401	i	N	00:02:36.454
402	do	N	00:02:36.454
403	n't	N	00:02:36.454
404	think	N	00:02:36.454
405	it	N	00:02:36.454
406	was	N	00:02:36.454
407	a	N	00:02:36.454
408	body	N	00:02:36.454
409	dump	N	00:02:36.454
410	so	N	00:02:38.724
411	either	N	00:02:38.724
412	he	N	00:02:38.724
413	walked	N	00:02:38.724
414	in	N	00:02:38.724
415	or	N	00:02:38.724
416	he	N	00:02:38.724
417	got	N	00:02:38.724
418	a	N	00:02:38.724
419	ride	N	00:02:38.724
420	either	N	00:02:41.234
421	way	N	00:02:41.234
422	this	N	00:02:41.234
423	gravel	N	00:02:41.234
424	and	N	00:02:41.234
425	glass	N	00:02:41.234
426	makes	N	00:02:41.234
427	good	N	00:02:41.234
428	evidence	N	00:02:41.234
436	i	N	00:02:44.934
437	'll	N	00:02:44.934
438	go	N	00:02:44.934
439	ahead	N	00:02:44.934
440	and	N	00:02:44.934
441	bag	N	00:02:44.934
442	a	N	00:02:44.934
443	sample	N	00:02:44.934
551	rampart	N	00:03:29.954
552	casino	N	00:03:29.954
553	well	N	00:03:29.954
554	his	N	00:03:29.954
555	day	N	00:03:29.954
556	started	N	00:03:29.954
557	out	N	00:03:29.954
558	good	N	00:03:29.954
559	he	N	00:03:35.609
560	won	N	00:03:35.609
561	436,278	N	00:03:35.609
562	rampart	N	00:03:38.710
563	's	N	00:03:38.710
564	always	N	00:03:38.710
565	been	N	00:03:38.710
566	lucky	N	00:03:38.710
567	for	N	00:03:38.710
568	me	N	00:03:38.710
569	so	N	00:03:40.835
570	where	N	00:03:40.835
571	is	N	00:03:40.835
572	this	N	00:03:40.835
573	money	N	00:03:40.835
600	i	N	00:03:52.236
601	found	N	00:03:52.236
602	some	N	00:03:52.236
603	tire	N	00:03:52.236
604	treads	N	00:03:52.236
605	i	N	00:03:54.072
606	think	N	00:03:54.072
607	the	N	00:03:54.072
608	vehicle	N	00:03:54.072
609	was	N	00:03:54.072
610	making	N	00:03:54.072
611	a	N	00:03:54.072
612	three-point	N	00:03:54.072
613	turn	N	00:03:54.072
614	and	N	00:03:56.755
615	it	N	00:03:56.755
616	seems	N	00:03:56.755
617	that	N	00:03:56.755
618	robbery	N	00:03:56.755
619	may	N	00:03:56.755
620	be	N	00:03:56.755
621	a	N	00:03:56.755
622	motive	N	00:03:56.755
623	after	N	00:03:56.755
624	all	N	00:03:56.755
640	wow	N	00:04:01.154
646	88-0513636	N	00:04:02.674
647	rampart	N	00:04:04.710
648	guess	N	00:04:04.710
649	i	N	00:04:04.710
650	'll	N	00:04:04.710
651	go	N	00:04:04.710
652	check	N	00:04:04.710
653	that	N	00:04:04.710
654	out	N	00:04:04.710
655	you	N	00:04:06.530
656	ca	N	00:04:06.530
657	n't	N	00:04:06.530
658	we	N	00:04:09.734
659	found	N	00:04:09.734
660	the	N	00:04:09.734
661	body	N	00:04:09.734
662	under	N	00:04:09.734
663	the	N	00:04:09.734
664	whiskey	N	00:04:09.734
665	town	N	00:04:09.734
666	sign	N	00:04:09.734
667	and	N	00:04:09.734
668	the	N	00:04:09.734
669	guy	N	00:04:09.734
670	just	N	00:04:09.734
671	cleaned	N	00:04:09.734
672	out	N	00:04:09.734
673	the	N	00:04:09.734
674	rampart	N	00:04:09.734
675	casino	N	00:04:09.734
676	coincidence	N	00:04:13.297
677	even	N	00:04:15.092
678	if	N	00:04:15.092
679	it	N	00:04:15.092
680	is	N	00:04:15.092
681	they	N	00:04:15.092
682	're	N	00:04:15.092
683	still	N	00:04:15.092
684	sambraun	N	00:04:15.092
685	's	N	00:04:15.092
686	casinos	N	00:04:15.092
687	why	N	00:04:16.796
688	is	N	00:04:16.796
689	that	N	00:04:16.796
690	a	N	00:04:16.796
691	problem	N	00:04:16.796
692	he	N	00:04:18.231
693	's	N	00:04:18.231
694	your	N	00:04:18.231
695	father	N	00:04:18.231
696	you	N	00:04:19.915
697	ca	N	00:04:19.915
698	n't	N	00:04:19.915
699	be	N	00:04:19.915
700	on	N	00:04:19.915
701	this	N	00:04:19.915
702	case	N	00:04:19.915
703	gil	N	00:04:21.606
704	catherine	N	00:04:23.062
705	you	N	00:04:23.062
706	have	N	00:04:23.062
707	to	N	00:04:23.062
708	go	N	00:04:23.062
709	home	N	00:04:23.062
795	no	N	00:05:08.817
796	ticks	N	00:05:08.817
797	it	N	00:05:09.491
798	's	N	00:05:09.491
799	authentic	N	00:05:09.491
810	logo	N	00:05:14.167
811	sticker	N	00:05:14.167
812	is	N	00:05:14.167
813	n't	N	00:05:14.167
814	worn	N	00:05:14.167
815	down	N	00:05:14.167
816	watch	N	00:05:15.542
817	could	N	00:05:15.542
818	be	N	00:05:15.542
819	new	N	00:05:15.542
820	guy	N	00:05:17.354
821	hits	N	00:05:17.354
822	the	N	00:05:17.354
823	jackpot	N	00:05:17.354
824	has	N	00:05:17.354
825	to	N	00:05:17.354
826	celebrate	N	00:05:17.354
827	goes	N	00:05:19.994
828	and	N	00:05:19.994
829	buys	N	00:05:19.994
830	some	N	00:05:19.994
831	bling-bling	N	00:05:19.994
832	to	N	00:05:19.994
833	impress	N	00:05:19.994
834	the	N	00:05:19.994
835	strippers	N	00:05:19.994
836	with	N	00:05:19.994
853	what	N	00:05:23.274
854	have	N	00:05:23.274
855	you	N	00:05:23.274
856	got	N	00:05:23.274
865	air	N	00:05:26.539
866	conditioned	N	00:05:26.539
867	socks	N	00:05:26.539
878	insurance	N	00:05:30.754
879	craps	N	00:05:47.730
887	seven	N	00:05:49.034
895	twenty-four	N	00:05:53.245
896	is	N	00:05:53.245
897	even	N	00:05:53.245
937	so	N	00:06:00.827
938	i	N	00:06:00.827
939	talked	N	00:06:00.827
940	to	N	00:06:00.827
941	the	N	00:06:00.827
942	pit	N	00:06:00.827
943	boss	N	00:06:00.827
944	who	N	00:06:00.827
945	signed	N	00:06:00.827
946	the	N	00:06:00.827
947	vic	N	00:06:00.827
948	's	N	00:06:00.827
949	w-2	N	00:06:00.827
950	he	N	00:06:03.121
951	was	N	00:06:03.121
952	pulling	N	00:06:03.121
953	surveillance	N	00:06:03.121
954	he	N	00:06:05.335
955	remembers	N	00:06:05.335
956	the	N	00:06:05.335
957	big	N	00:06:05.335
958	winner	N	00:06:05.335
975	sambraun	N	00:06:09.214
976	what	N	00:06:13.114
977	a	N	00:06:13.114
978	surprise	N	00:06:13.114
979	the	N	00:06:14.774
980	fat	N	00:06:14.774
981	kid	N	00:06:14.774
982	he	N	00:06:14.774
983	was	N	00:06:14.774
984	cheating	N	00:06:14.774
985	what	N	00:06:16.535
986	do	N	00:06:16.535
987	you	N	00:06:16.535
988	do	N	00:06:16.535
989	about	N	00:06:16.535
990	it	N	00:06:16.535
991	well	N	00:06:18.106
992	we	N	00:06:18.106
993	had	N	00:06:18.106
994	a	N	00:06:18.106
995	little	N	00:06:18.106
996	chat	N	00:06:18.106
997	i	N	00:06:19.442
998	did	N	00:06:19.442
999	n't	N	00:06:19.442
1000	kill	N	00:06:19.442
1001	him	N	00:06:19.442
1002	did	N	00:06:21.034
1003	you	N	00:06:21.034
1004	take	N	00:06:21.034
1005	him	N	00:06:21.034
1006	to	N	00:06:21.034
1007	the	N	00:06:21.034
1008	box	N	00:06:21.034
1009	gentlemen	N	00:06:23.354
1010	these	N	00:06:23.354
1011	days	N	00:06:23.354
1012	we	N	00:06:23.354
1013	call	N	00:06:23.354
1014	it	N	00:06:23.354
1015	the	N	00:06:23.354
1016	holding	N	00:06:23.354
1017	room	N	00:06:23.354
1037	smells	N	00:06:33.954
1038	like	N	00:06:33.954
1039	the	N	00:06:33.954
1040	cleaning	N	00:06:33.954
1041	crew	N	00:06:33.954
1042	just	N	00:06:33.954
1043	left	N	00:06:33.954
1052	security	N	00:06:47.276
1053	brought	N	00:06:47.276
1054	the	N	00:06:47.276
1055	kid	N	00:06:47.276
1056	down	N	00:06:47.276
1057	here	N	00:06:47.276
1058	around	N	00:06:47.276
1059	2:00	N	00:06:47.276
1060	a.m	N	00:06:47.276
1061	i	N	00:06:48.792
1062	came	N	00:06:48.792
1063	in	N	00:06:48.792
1064	we	N	00:06:48.792
1065	talked	N	00:06:48.792
1066	he	N	00:06:54.054
1067	walked	N	00:06:54.054
1068	out	N	00:06:54.054
1069	around	N	00:06:54.054
1070	three	N	00:06:54.054
1089	it	N	00:06:59.214
1090	's	N	00:06:59.214
1091	all	N	00:06:59.214
1092	in	N	00:06:59.214
1093	there	N	00:06:59.214
1094	well	N	00:07:00.766
1095	good	N	00:07:00.766
1096	we	N	00:07:02.141
1097	'll	N	00:07:02.141
1098	look	N	00:07:02.141
1099	at	N	00:07:02.141
1100	the	N	00:07:02.141
1101	tapes	N	00:07:02.141
1102	a	N	00:07:02.141
1103	little	N	00:07:02.141
1104	later	N	00:07:02.141
1111	would	N	00:07:04.135
1112	you	N	00:07:04.135
1113	turn	N	00:07:04.135
1114	off	N	00:07:04.135
1115	the	N	00:07:04.135
1116	lights	N	00:07:04.135
1117	please	N	00:07:04.135
1126	it	N	00:07:11.195
1127	's	N	00:07:11.195
1128	well	N	00:07:11.195
1129	within	N	00:07:11.195
1130	my	N	00:07:11.195
1131	rights	N	00:07:11.195
1132	to	N	00:07:11.195
1133	have	N	00:07:11.195
1134	a	N	00:07:11.195
1135	discussion	N	00:07:11.195
1136	with	N	00:07:11.195
1137	anyone	N	00:07:11.195
1138	in	N	00:07:11.195
1139	my	N	00:07:11.195
1140	place	N	00:07:11.195
1148	the	N	00:07:15.079
1149	kid	N	00:07:15.079
1150	was	N	00:07:15.079
1151	cheating	N	00:07:15.079
1152	i	N	00:07:16.359
1153	wanted	N	00:07:16.359
1154	to	N	00:07:16.359
1155	know	N	00:07:16.359
1156	how	N	00:07:16.359
1165	nobody	N	00:07:19.614
1166	wins	N	00:07:19.614
1167	400k	N	00:07:19.614
1168	at	N	00:07:19.614
1169	roulette	N	00:07:19.614
1170	what	N	00:07:22.054
1171	's	N	00:07:22.054
1172	your	N	00:07:22.054
1173	system	N	00:07:22.054
1174	clean	N	00:07:23.515
1175	living	N	00:07:23.515
1176	good	N	00:07:23.515
1177	karma	N	00:07:23.515
1178	but	N	00:07:27.249
1179	either	N	00:07:27.249
1180	you	N	00:07:27.249
1181	call	N	00:07:27.249
1182	the	N	00:07:27.249
1183	cops	N	00:07:27.249
1184	and	N	00:07:27.249
1185	book	N	00:07:27.249
1186	me	N	00:07:27.249
1187	now	N	00:07:27.249
1188	or	N	00:07:27.249
1189	i	N	00:07:27.249
1190	'm	N	00:07:27.249
1191	out	N	00:07:27.249
1192	of	N	00:07:27.249
1193	here	N	00:07:27.249
1194	you	N	00:07:30.455
1195	're	N	00:07:30.455
1196	no	N	00:07:30.455
1197	longer	N	00:07:30.455
1198	welcome	N	00:07:30.455
1199	at	N	00:07:30.455
1200	the	N	00:07:30.455
1201	rampart	N	00:07:30.455
1202	awesome	N	00:07:33.514
1203	okay	N	00:07:39.254
1204	i	N	00:07:39.254
1205	'll	N	00:07:39.254
1206	take	N	00:07:39.254
1207	my	N	00:07:39.254
1208	money	N	00:07:39.254
1209	and	N	00:07:39.254
1210	go	N	00:07:39.254
1228	do	N	00:07:41.350
1229	you	N	00:07:41.350
1230	have	N	00:07:41.350
1231	any	N	00:07:41.350
1232	idea	N	00:07:41.350
1233	the	N	00:07:41.350
1234	house	N	00:07:41.350
1235	advantage	N	00:07:41.350
1236	in	N	00:07:41.350
1237	roulette	N	00:07:41.350
1238	five	N	00:07:42.534
1239	point	N	00:07:42.534
1240	two	N	00:07:42.534
1241	six	N	00:07:42.534
1242	percent	N	00:07:42.534
1243	albert	N	00:07:45.934
1244	einstein	N	00:07:45.934
1245	had	N	00:07:45.934
1246	a	N	00:07:45.934
1247	theory	N	00:07:45.934
1248	about	N	00:07:45.934
1249	roulette	N	00:07:45.934
1250	he	N	00:07:49.574
1251	said	N	00:07:49.574
1252	the	N	00:07:49.574
1253	only	N	00:07:49.574
1254	way	N	00:07:49.574
1255	to	N	00:07:49.574
1256	win	N	00:07:49.574
1257	at	N	00:07:49.574
1258	roulette	N	00:07:49.574
1259	is	N	00:07:49.574
1260	to	N	00:07:49.574
1261	steal	N	00:07:49.574
1262	the	N	00:07:49.574
1263	money	N	00:07:49.574
1264	from	N	00:07:49.574
1265	the	N	00:07:49.574
1266	table	N	00:07:49.574
1267	when	N	00:07:49.574
1268	the	N	00:07:49.574
1269	croupier	N	00:07:49.574
1270	is	N	00:07:49.574
1271	n't	N	00:07:49.574
1272	looking	N	00:07:49.574
1273	there	N	00:07:53.270
1274	's	N	00:07:53.270
1275	always	N	00:07:53.270
1276	someone	N	00:07:53.270
1277	looking	N	00:07:53.270
1286	well	N	00:07:59.679
1287	maybe	N	00:07:59.679
1288	it	N	00:07:59.679
1289	was	N	00:07:59.679
1290	an	N	00:07:59.679
1291	inside	N	00:07:59.679
1292	job	N	00:07:59.679
1293	sam	N	00:07:59.679
1294	maybe	N	00:08:02.515
1295	somebody	N	00:08:02.515
1296	bought	N	00:08:02.515
1297	off	N	00:08:02.515
1298	one	N	00:08:02.515
1299	of	N	00:08:02.515
1300	your	N	00:08:02.515
1301	guys	N	00:08:02.515
1308	i	N	00:08:06.174
1309	'm	N	00:08:06.174
1310	curious	N	00:08:06.174
1311	what	N	00:08:08.015
1312	bothers	N	00:08:08.015
1313	you	N	00:08:08.015
1314	more	N	00:08:08.015
1315	the	N	00:08:11.554
1316	fact	N	00:08:11.554
1317	that	N	00:08:11.554
1318	you	N	00:08:11.554
1319	could	N	00:08:11.554
1320	n't	N	00:08:11.554
1321	pin	N	00:08:11.554
1322	a	N	00:08:11.554
1323	murder	N	00:08:11.554
1324	on	N	00:08:11.554
1325	me	N	00:08:11.554
1326	or	N	00:08:11.554
1327	that	N	00:08:11.554
1328	catherine	N	00:08:11.554
1329	cashed	N	00:08:11.554
1330	my	N	00:08:11.554
1331	check	N	00:08:11.554
1346	there	N	00:08:19.430
1347	were	N	00:08:19.430
1348	no	N	00:08:19.430
1349	strings	N	00:08:19.430
1350	on	N	00:08:19.430
1351	that	N	00:08:19.430
1352	money	N	00:08:19.430
1358	just	N	00:08:24.374
1359	because	N	00:08:24.374
1360	you	N	00:08:24.374
1361	ca	N	00:08:24.374
1362	n't	N	00:08:24.374
1363	see	N	00:08:24.374
1364	something	N	00:08:24.374
1365	does	N	00:08:24.374
1366	n't	N	00:08:24.374
1367	mean	N	00:08:24.374
1368	it	N	00:08:24.374
1369	's	N	00:08:24.374
1370	not	N	00:08:24.374
1371	there	N	00:08:24.374
1372	believe	N	00:08:27.274
1373	whatever	N	00:08:27.274
1374	you	N	00:08:27.274
1375	like	N	00:08:27.274
1376	that	N	00:08:30.714
1377	kid	N	00:08:30.714
1378	walked	N	00:08:30.714
1379	out	N	00:08:30.714
1380	of	N	00:08:30.714
1381	here	N	00:08:30.714
1382	with	N	00:08:30.714
1383	my	N	00:08:30.714
1384	money	N	00:08:30.714
1385	if	N	00:08:34.414
1386	you	N	00:08:34.414
1387	figure	N	00:08:34.414
1388	out	N	00:08:34.414
1389	how	N	00:08:34.414
1390	he	N	00:08:34.414
1391	ripped	N	00:08:34.414
1392	me	N	00:08:34.414
1393	off	N	00:08:34.414
1394	would	N	00:08:34.414
1395	you	N	00:08:34.414
1396	let	N	00:08:34.414
1397	me	N	00:08:34.414
1398	know	N	00:08:34.414
1417	for	N	00:08:41.994
1418	what	N	00:08:41.994
1419	it	N	00:08:41.994
1420	's	N	00:08:41.994
1421	worth	N	00:08:41.994
1422	these	N	00:08:41.994
1423	bruises	N	00:08:41.994
1424	correspond	N	00:08:41.994
1425	to	N	00:08:41.994
1426	the	N	00:08:41.994
1427	holes	N	00:08:41.994
1428	in	N	00:08:41.994
1429	his	N	00:08:41.994
1430	sock	N	00:08:41.994
1442	well	N	00:08:45.656
1443	he	N	00:08:45.656
1444	's	N	00:08:45.656
1445	been	N	00:08:45.656
1446	worked	N	00:08:45.656
1447	over	N	00:08:45.656
1448	pretty	N	00:08:45.656
1449	good	N	00:08:45.656
1450	he	N	00:08:47.212
1451	's	N	00:08:47.212
1452	got	N	00:08:47.212
1453	a	N	00:08:47.212
1454	nice	N	00:08:47.212
1455	fat	N	00:08:47.212
1456	lip	N	00:08:47.212
1457	yeah	N	00:08:48.609
1458	there	N	00:08:52.090
1459	was	N	00:08:52.090
1460	a	N	00:08:52.090
1461	good	N	00:08:52.090
1462	clot	N	00:08:52.090
1463	in	N	00:08:52.090
1464	the	N	00:08:52.090
1465	wound	N	00:08:52.090
1466	and	N	00:08:52.090
1467	the	N	00:08:52.090
1468	tissues	N	00:08:52.090
1469	were	N	00:08:52.090
1470	contused	N	00:08:52.090
1471	i	N	00:08:55.734
1472	'd	N	00:08:55.734
1473	say	N	00:08:55.734
1474	it	N	00:08:55.734
1475	occurred	N	00:08:55.734
1476	at	N	00:08:55.734
1477	least	N	00:08:55.734
1478	an	N	00:08:55.734
1479	hour	N	00:08:55.734
1480	or	N	00:08:55.734
1481	two	N	00:08:55.734
1482	before	N	00:08:55.734
1483	death	N	00:08:55.734
1484	i	N	00:09:00.275
1485	teased	N	00:09:00.275
1486	out	N	00:09:00.275
1487	a	N	00:09:00.275
1488	couple	N	00:09:00.275
1489	of	N	00:09:00.275
1490	small-caliber	N	00:09:00.275
1491	projectiles	N	00:09:00.275
1492	from	N	00:09:00.275
1493	his	N	00:09:00.275
1494	brain	N	00:09:00.275
1505	one	N	00:09:06.074
1506	was	N	00:09:06.074
1507	embedded	N	00:09:06.074
1508	in	N	00:09:06.074
1509	the	N	00:09:06.074
1510	right	N	00:09:06.074
1511	frontal	N	00:09:06.074
1512	cortex	N	00:09:06.074
1513	the	N	00:09:08.544
1514	other	N	00:09:08.544
1515	lodged	N	00:09:08.544
1516	in	N	00:09:08.544
1517	the	N	00:09:08.544
1518	first	N	00:09:08.544
1519	cervical	N	00:09:08.544
1520	vertebra	N	00:09:08.544
1521	it	N	00:09:10.834
1522	's	N	00:09:10.834
1523	copper-washed	N	00:09:10.834
1524	lead	N	00:09:10.834
1525	must	N	00:09:12.754
1526	be	N	00:09:12.754
1527	a	N	00:09:12.754
1528	22	N	00:09:12.754
1529	you	N	00:09:15.795
1530	know	N	00:09:15.795
1531	historically	N	00:09:15.795
1532	22s	N	00:09:15.795
1533	were	N	00:09:15.795
1534	the	N	00:09:15.795
1535	hit	N	00:09:15.795
1536	man	N	00:09:15.795
1537	's	N	00:09:15.795
1538	bullet	N	00:09:15.795
1539	of	N	00:09:15.795
1540	choice	N	00:09:15.795
1558	they	N	00:09:21.515
1559	have	N	00:09:21.515
1560	the	N	00:09:21.515
1561	energy	N	00:09:21.515
1562	to	N	00:09:21.515
1563	enter	N	00:09:21.515
1564	into	N	00:09:21.515
1565	the	N	00:09:21.515
1566	cranial	N	00:09:21.515
1567	vault	N	00:09:21.515
1568	but	N	00:09:21.515
1569	not	N	00:09:21.515
1570	enough	N	00:09:21.515
1571	to	N	00:09:21.515
1572	exit	N	00:09:21.515
1573	so	N	00:09:21.515
1574	they	N	00:09:21.515
1575	just	N	00:09:21.515
1576	ricochet	N	00:09:21.515
1577	around	N	00:09:21.515
1578	inside	N	00:09:21.515
1579	shredding	N	00:09:21.515
1580	the	N	00:09:21.515
1581	gray	N	00:09:21.515
1582	matter	N	00:09:21.515
1583	until	N	00:09:21.515
1584	they	N	00:09:21.515
1585	stop	N	00:09:21.515
1593	nice	N	00:09:25.994
1594	there	N	00:09:28.204
1595	's	N	00:09:28.204
1596	also	N	00:09:28.204
1597	extensive	N	00:09:28.204
1598	crush	N	00:09:28.204
1599	injury	N	00:09:28.204
1600	to	N	00:09:28.204
1601	both	N	00:09:28.204
1602	hands	N	00:09:28.204
1603	with	N	00:09:28.204
1604	fractures	N	00:09:28.204
1605	of	N	00:09:28.204
1606	the	N	00:09:28.204
1607	metacarpals	N	00:09:28.204
1608	and	N	00:09:28.204
1609	the	N	00:09:28.204
1610	phalanges	N	00:09:28.204
1623	bruises	N	00:09:32.160
1624	appear	N	00:09:32.160
1625	perimortem	N	00:09:32.160
1626	any	N	00:09:36.244
1627	idea	N	00:09:36.244
1628	what	N	00:09:36.244
1629	might	N	00:09:36.244
1630	have	N	00:09:36.244
1631	caused	N	00:09:36.244
1632	that	N	00:09:36.244
1633	kind	N	00:09:36.244
1634	of	N	00:09:36.244
1635	damage	N	00:09:36.244
1654	given	N	00:09:39.744
1655	the	N	00:09:39.744
1656	fracture	N	00:09:39.744
1657	pattern	N	00:09:39.744
1658	i	N	00:09:39.744
1659	'd	N	00:09:39.744
1660	guess	N	00:09:39.744
1661	it	N	00:09:39.744
1662	was	N	00:09:39.744
1663	some	N	00:09:39.744
1664	sort	N	00:09:39.744
1665	of	N	00:09:39.744
1666	blunt	N	00:09:39.744
1667	object	N	00:09:39.744
1668	maybe	N	00:09:43.814
1669	a	N	00:09:43.814
1670	ball	N	00:09:43.814
1671	peen	N	00:09:43.814
1672	hammer	N	00:09:43.814
1673	what	N	00:09:45.654
1674	gets	N	00:09:45.654
1675	you	N	00:09:45.654
1676	to	N	00:09:45.654
1677	that	N	00:09:45.654
1678	they	N	00:09:49.069
1679	used	N	00:09:49.069
1680	to	N	00:09:49.069
1681	tell	N	00:09:49.069
1682	me	N	00:09:49.069
1683	back	N	00:09:49.069
