	word	killer_gold	medion_time
501	n't	N	00:02:49.754
502	out	N	00:02:49.754
503	of	N	00:02:49.754
504	the	N	00:02:49.754
505	ordinary	N	00:02:49.754
510	hand	N	00:02:53.894
511	me	N	00:02:53.894
512	a	N	00:02:53.894
513	bindle	N	00:02:53.894
539	place	N	00:02:57.629
540	is	N	00:02:57.629
541	n't	N	00:02:57.629
542	locked	N	00:02:57.629
543	up	N	00:02:57.629
544	till	N	00:02:57.629
545	the	N	00:02:57.629
546	janitor	N	00:02:57.629
547	leaves	N	00:02:57.629
548	end	N	00:02:57.629
549	of	N	00:02:57.629
550	his	N	00:02:57.629
551	shift	N	00:02:57.629
552	eight	N	00:02:57.629
553	eight-thirty	N	00:02:57.629
554	until	N	00:02:59.558
555	then	N	00:02:59.558
556	the	N	00:02:59.558
557	kids	N	00:02:59.558
558	at	N	00:02:59.558
559	after-school	N	00:02:59.558
560	events	N	00:02:59.558
561	use	N	00:02:59.558
562	the	N	00:02:59.558
563	facilities	N	00:02:59.558
568	brass	N	00:03:01.178
569	excuse	N	00:03:01.736
570	me	N	00:03:01.736
571	one	N	00:03:01.736
572	of	N	00:03:01.736
573	my	N	00:03:01.736
574	students	N	00:03:01.736
575	is	N	00:03:01.736
576	dead	N	00:03:01.736
577	are	N	00:03:02.811
578	we	N	00:03:02.811
579	interrupting	N	00:03:02.811
580	you	N	00:03:02.811
589	yeah	N	00:03:06.147
590	a	N	00:03:07.245
591	little	N	00:03:07.245
592	that	N	00:03:08.398
593	's	N	00:03:08.398
594	okay	N	00:03:08.398
595	i	N	00:03:09.437
596	'll	N	00:03:09.437
597	drop	N	00:03:09.437
598	by	N	00:03:09.437
599	your	N	00:03:09.437
600	office	N	00:03:09.437
601	we	N	00:03:10.476
602	'll	N	00:03:10.476
603	finish	N	00:03:10.476
604	it	N	00:03:10.476
605	there	N	00:03:10.476
613	you	N	00:03:16.593
614	found	N	00:03:16.593
615	a	N	00:03:16.593
616	slug	N	00:03:16.593
617	so	N	00:03:21.658
618	the	N	00:03:21.658
619	treasure	N	00:03:21.658
620	hunt	N	00:03:21.658
621	paid	N	00:03:21.658
622	off	N	00:03:21.658
623	huh	N	00:03:21.658
624	yeah	N	00:03:23.467
625	it	N	00:03:23.467
626	better	N	00:03:23.467
627	we	N	00:03:24.963
628	have	N	00:03:24.963
629	a	N	00:03:24.963
630	point	N	00:03:24.963
631	of	N	00:03:24.963
632	reference	N	00:03:24.963
645	well	N	00:03:27.398
646	the	N	00:03:27.398
647	nerd	N	00:03:27.398
648	squad	N	00:03:27.398
649	is	N	00:03:27.398
650	off	N	00:03:27.398
651	and	N	00:03:27.398
652	running	N	00:03:27.398
653	i	N	00:03:30.917
654	'm	N	00:03:30.917
655	going	N	00:03:30.917
656	to	N	00:03:30.917
657	uh	N	00:03:30.917
658	burn	N	00:03:30.917
659	a	N	00:03:30.917
660	little	N	00:03:30.917
661	shoe	N	00:03:30.917
662	leather	N	00:03:30.917
663	and	N	00:03:30.917
664	see	N	00:03:30.917
665	whether	N	00:03:30.917
666	the	N	00:03:30.917
667	victim	N	00:03:30.917
668	had	N	00:03:30.917
669	a	N	00:03:30.917
670	beef	N	00:03:30.917
671	with	N	00:03:30.917
672	anyone	N	00:03:30.917
686	rescue	N	00:03:37.256
687	one	N	00:03:37.256
688	over	N	00:03:37.256
689	drop	N	00:03:37.256
690	site	N	00:03:37.256
691	we	N	00:03:42.955
692	have	N	00:03:42.955
693	a	N	00:03:42.955
694	visual	N	00:03:42.955
695	baker	N	00:03:42.955
696	one	N	00:03:42.955
720	stand	N	00:03:46.280
721	by	N	00:03:46.280
722	for	N	00:03:46.280
723	eastern	N	00:03:46.280
724	approach	N	00:03:46.280
733	csi	N	00:03:53.747
734	ready	N	00:03:54.925
735	for	N	00:03:54.925
736	descent	N	00:03:54.925
737	you	N	00:03:56.867
738	're	N	00:03:56.867
739	good	N	00:03:56.867
740	to	N	00:03:56.867
741	go	N	00:03:56.867
742	okay	N	00:03:57.481
743	there	N	00:03:58.686
744	he	N	00:03:58.686
745	is	N	00:03:58.686
746	let	N	00:04:00.302
747	's	N	00:04:00.302
748	get	N	00:04:00.302
749	down	N	00:04:00.302
750	there	N	00:04:00.302
765	ready	N	00:04:05.157
766	i	N	00:04:06.458
767	'll	N	00:04:06.458
768	race	N	00:04:06.458
769	you	N	00:04:06.458
785	csi	N	00:04:11.738
786	is	N	00:04:11.738
787	through	N	00:04:11.738
788	the	N	00:04:11.738
789	air	N	00:04:11.738
790	csi	N	00:04:16.657
791	is	N	00:04:16.657
792	on	N	00:04:16.657
793	the	N	00:04:16.657
794	ground	N	00:04:16.657
813	stokes	N	00:04:19.857
814	sidle	N	00:04:20.934
815	crime	N	00:04:22.011
816	lab	N	00:04:22.011
817	did	N	00:04:23.338
818	you	N	00:04:23.338
819	open	N	00:04:23.338
820	the	N	00:04:23.338
821	bag	N	00:04:23.338
822	only	N	00:04:24.939
823	long	N	00:04:24.939
824	enough	N	00:04:24.939
825	to	N	00:04:24.939
826	see	N	00:04:24.939
827	one	N	00:04:24.939
828	gnarly	N	00:04:24.939
829	looking	N	00:04:24.939
830	hand	N	00:04:24.939
831	well	N	00:04:27.073
832	skeleton	N	00:04:27.073
833	of	N	00:04:27.073
834	a	N	00:04:27.073
835	hand	N	00:04:27.073
853	anyone	N	00:04:31.778
854	touch	N	00:04:31.778
855	the	N	00:04:31.778
856	bag	N	00:04:31.778
857	since	N	00:04:31.778
858	with	N	00:04:33.177
859	that	N	00:04:33.177
860	smell	N	00:04:33.177
861	i	N	00:04:34.994
862	thought	N	00:04:34.994
863	you	N	00:04:34.994
864	emergency	N	00:04:34.994
865	service	N	00:04:34.994
866	guys	N	00:04:34.994
867	were	N	00:04:34.994
868	tougher	N	00:04:34.994
869	than	N	00:04:34.994
870	that	N	00:04:34.994
871	hey	N	00:04:36.796
872	i	N	00:04:36.796
873	'm	N	00:04:36.796
874	plenty	N	00:04:36.796
875	tough	N	00:04:36.796
876	down	N	00:04:38.208
877	boy	N	00:04:38.208
878	it	N	00:04:39.505
879	was	N	00:04:39.505
880	a	N	00:04:39.505
881	joke	N	00:04:39.505
910	he-he	N	00:04:41.877
911	nothing	N	00:04:42.753
912	like	N	00:04:42.753
913	flirting	N	00:04:42.753
914	over	N	00:04:42.753
915	a	N	00:04:42.753
916	d.b	N	00:04:42.753
917	you	N	00:04:46.448
918	want	N	00:04:46.448
919	to	N	00:04:46.448
920	airlift	N	00:04:46.448
921	the	N	00:04:46.448
922	body	N	00:04:46.448
923	to	N	00:04:46.448
924	the	N	00:04:46.448
925	coroner	N	00:04:46.448
926	s	N	00:04:46.448
927	we	N	00:04:47.984
928	'll	N	00:04:47.984
929	radio	N	00:04:47.984
930	ahead	N	00:04:47.984
931	sure	N	00:04:49.328
932	great	N	00:04:50.306
948	are	N	00:04:54.357
949	you	N	00:04:54.357
950	supposed	N	00:04:54.357
951	to	N	00:04:54.357
952	do	N	00:04:54.357
953	that	N	00:04:54.357
954	already	N	00:04:54.357
955	body	N	00:04:56.033
956	's	N	00:04:56.033
957	coroner	N	00:04:56.033
958	s	N	00:04:56.033
959	property	N	00:04:57.709
960	's	N	00:04:57.709
961	ours	N	00:04:57.709
1006	we	N	00:05:14.427
1007	have	N	00:05:14.427
1008	the	N	00:05:14.427
1009	basket	N	00:05:14.427
1010	copy	N	00:05:16.162
1011	that	N	00:05:16.162
1012	rescue	N	00:05:20.096
1013	one	N	00:05:20.096
1014	returning	N	00:05:20.096
1015	to	N	00:05:20.096
1016	base	N	00:05:20.096
1035	hi	N	00:05:25.556
1036	construction	N	00:05:26.694
1037	on	N	00:05:26.694
1038	flamingo	N	00:05:26.694
1039	i	N	00:05:27.843
1040	'm	N	00:05:27.843
1041	sorry	N	00:05:27.843
1042	give	N	00:05:28.992
1043	me	N	00:05:28.992
1044	a	N	00:05:28.992
1045	hand	N	00:05:28.992
1046	will	N	00:05:28.992
1047	you	N	00:05:28.992
1048	yeah	N	00:05:30.141
1081	a	N	00:05:34.987
1082	38	N	00:05:34.987
1083	44	N	00:05:36.165
1084	here	N	00:05:38.516
1085	take	N	00:05:38.516
1086	this	N	00:05:38.516
1115	brass	N	00:05:43.859
1116	said	N	00:05:43.859
1117	the	N	00:05:43.859
1118	victim	N	00:05:43.859
1119	had	N	00:05:43.859
1120	a	N	00:05:43.859
1121	can	N	00:05:43.859
1122	of	N	00:05:43.859
1123	spray	N	00:05:43.859
1124	paint	N	00:05:43.859
1125	right	N	00:05:43.859
1126	orange	N	00:05:45.338
1127	by	N	00:05:45.338
1128	my	N	00:05:45.338
1129	kit	N	00:05:45.338
1130	it	N	00:05:47.178
1131	was	N	00:05:47.178
1132	in	N	00:05:47.178
1133	his	N	00:05:47.178
1134	backpack	N	00:05:47.178
1168	did	N	00:05:55.618
1169	you	N	00:05:55.618
1170	get	N	00:05:55.618
1171	something	N	00:05:55.618
1172	paint	N	00:05:57.176
1173	from	N	00:05:57.176
1174	another	N	00:05:57.176
1175	source	N	00:05:57.176
1176	i	N	00:05:59.598
1177	'm	N	00:05:59.598
1178	going	N	00:05:59.598
1179	to	N	00:05:59.598
1180	find	N	00:05:59.598
1181	out	N	00:05:59.598
1182	who	N	00:05:59.598
1183	belongs	N	00:05:59.598
1184	to	N	00:05:59.598
1185	that	N	00:05:59.598
1186	locker	N	00:05:59.598
1236	kind	N	00:06:03.697
1237	of	N	00:06:03.697
1238	weird	N	00:06:03.697
1239	being	N	00:06:03.697
1240	in	N	00:06:03.697
1241	a	N	00:06:03.697
1242	high	N	00:06:03.697
1243	school	N	00:06:03.697
1244	they	N	00:06:05.857
1245	do	N	00:06:05.857
1246	have	N	00:06:05.857
1247	a	N	00:06:05.857
1248	timeless	N	00:06:05.857
1249	quality	N	00:06:05.857
1250	what	N	00:06:07.417
1251	were	N	00:06:07.417
1252	you	N	00:06:07.417
1253	a	N	00:06:08.413
1254	jock	N	00:06:08.413
1255	or	N	00:06:08.413
1256	a	N	00:06:08.413
1257	brain	N	00:06:08.413
1258	i	N	00:06:09.637
1259	was	N	00:06:09.637
1260	a	N	00:06:09.637
1261	ghost	N	00:06:09.637
1269	here	N	00:06:11.099
1289	shooter	N	00:06:15.955
1290	was	N	00:06:15.955
1291	standing	N	00:06:15.955
1292	right	N	00:06:15.955
1293	there	N	00:06:15.955
1394	and	N	00:06:30.996
1395	reconstruction	N	00:06:34.156
1396	guys	N	00:06:34.156
1397	can	N	00:06:34.156
1398	give	N	00:06:34.156
1399	us	N	00:06:34.156
1400	a	N	00:06:34.156
1401	more	N	00:06:34.156
1402	precise	N	00:06:34.156
1403	angle	N	00:06:34.156
1404	measurement	N	00:06:34.156
1405	but	N	00:06:34.156
1406	i	N	00:06:34.156
1407	'm	N	00:06:34.156
1408	thinking	N	00:06:34.156
1409	five-four	N	00:06:34.156
1410	maybe	N	00:06:34.156
1411	three	N	00:06:34.156
1412	we	N	00:06:38.455
1413	got	N	00:06:38.455
1414	ourselves	N	00:06:38.455
1415	a	N	00:06:38.455
1416	shorty	N	00:06:38.455
1417	let	N	00:06:42.599
1418	's	N	00:06:42.599
1419	see	N	00:06:42.599
1420	what	N	00:06:42.599
1421	metal	N	00:06:42.599
1422	shows	N	00:06:42.599
1423	up	N	00:06:42.599
1444	well	N	00:06:47.075
1445	there	N	00:06:47.075
1446	's	N	00:06:47.075
1447	no	N	00:06:47.075
1448	gun	N	00:06:47.075
1449	on	N	00:06:47.075
1450	our	N	00:06:47.075
1451	dead	N	00:06:47.075
1452	body	N	00:06:47.075
1453	would	N	00:06:49.815
1454	n't	N	00:06:49.815
1455	it	N	00:06:49.815
1456	be	N	00:06:49.815
1457	easier	N	00:06:49.815
1458	to	N	00:06:49.815
1459	just	N	00:06:49.815
1460	unzip	N	00:06:49.815
1461	the	N	00:06:49.815
1462	bag	N	00:06:49.815
1463	and	N	00:06:49.815
1464	see	N	00:06:49.815
1465	what	N	00:06:49.815
1466	kind	N	00:06:49.815
1467	of	N	00:06:49.815
1468	shape	N	00:06:49.815
1469	our	N	00:06:49.815
1470	vic	N	00:06:49.815
1471	is	N	00:06:49.815
1472	in	N	00:06:49.815
1473	i	N	00:06:52.856
1474	like	N	00:06:52.856
1475	to	N	00:06:52.856
1476	put	N	00:06:52.856
1477	that	N	00:06:52.856
1478	off	N	00:06:52.856
1479	till	N	00:06:52.856
1480	the	N	00:06:52.856
1481	last	N	00:06:52.856
1482	possible	N	00:06:52.856
1483	moment	N	00:06:52.856
1484	with	N	00:06:52.856
1485	decomps	N	00:06:52.856
1486	i	N	00:06:58.058
1487	see	N	00:06:58.058
1488	a	N	00:06:58.058
1489	coin	N	00:06:58.058
1490	looks	N	00:06:58.058
1491	like	N	00:06:58.058
1492	a	N	00:06:58.058
1493	half	N	00:06:58.058
1494	dollar	N	00:06:58.058
1495	silver	N	00:07:00.136
1496	whole	N	00:07:00.136
1497	i	N	00:07:02.276
1498	've	N	00:07:02.276
1499	done	N	00:07:02.276
1500	a	N	00:07:02.276
1501	few	N	00:07:02.276
1502	of	N	00:07:02.276
1503	these	N	00:07:02.276
1504	what	N	00:07:05.578
1505	's	N	00:07:05.578
1506	that	N	00:07:05.578
1507	there	N	00:07:06.845
1508	about	N	00:07:07.577
1509	four	N	00:07:07.577
1510	inches	N	00:07:07.577
1511	long	N	00:07:07.577
1512	what	N	00:07:08.309
1513	is	N	00:07:08.309
1514	that	N	00:07:08.309
1515	it	N	00:07:10.118
1516	looks	N	00:07:10.118
1517	like	N	00:07:10.118
1518	a	N	00:07:10.118
1519	pin	N	00:07:10.118
1520	it	N	00:07:10.118
1521	's	N	00:07:10.118
1522	a	N	00:07:10.118
1523	medical	N	00:07:10.118
1524	implant	N	00:07:10.118
1537	oh	N	00:07:15.057
1538	and	N	00:07:15.057
1539	that	N	00:07:15.057
1540	's	N	00:07:15.057
1541	a	N	00:07:15.057
1542	plate	N	00:07:15.057
1543	in	N	00:07:15.057
1544	the	N	00:07:15.057
1545	skull	N	00:07:15.057
1546	the	N	00:07:17.035
1547	head	N	00:07:17.035
1548	's	N	00:07:17.035
1549	been	N	00:07:17.035
1550	rolled	N	00:07:17.035
1551	i	N	00:07:18.876
1552	'd	N	00:07:18.876
1553	say	N	00:07:18.876
1554	we	N	00:07:18.876
1555	're	N	00:07:18.876
1556	dealing	N	00:07:18.876
1557	with	N	00:07:18.876
1558	a	N	00:07:18.876
1559	man	N	00:07:18.876
1560	yeah	N	00:07:20.954
1561	and	N	00:07:20.954
1562	by	N	00:07:20.954
1563	the	N	00:07:20.954
1564	sound	N	00:07:20.954
1565	of	N	00:07:20.954
1566	things	N	00:07:20.954
1567	he	N	00:07:20.954
1568	's	N	00:07:20.954
1569	been	N	00:07:20.954
1570	dead	N	00:07:20.954
1571	about	N	00:07:20.954
1572	two	N	00:07:20.954
1573	months	N	00:07:20.954
1574	sound	N	00:07:22.756
1590	you	N	00:07:24.957
1591	were	N	00:07:24.957
1592	n't	N	00:07:24.957
1593	here	N	00:07:24.957
1594	when	N	00:07:24.957
1595	esd	N	00:07:24.957
1596	brought	N	00:07:24.957
1597	this	N	00:07:24.957
1598	in	N	00:07:24.957
1599	well	N	00:07:28.039
1600	it	N	00:07:28.039
1601	was	N	00:07:28.039
1602	n't	N	00:07:28.039
1603	from	N	00:07:28.039
1604	lack	N	00:07:28.039
1605	of	N	00:07:28.039
1606	trying	N	00:07:28.039
1613	let	N	00:07:32.611
1614	's	N	00:07:32.611
1615	go	N	00:07:32.611
1616	to	N	00:07:32.611
1617	the	N	00:07:32.611
1618	v.i.p	N	00:07:32.611
1619	room	N	00:07:33.915
1620	i	N	00:07:35.219
1621	'll	N	00:07:35.219
1622	show	N	00:07:35.219
1623	you	N	00:07:35.219
1624	what	N	00:07:35.219
1625	i	N	00:07:35.219
1626	mean	N	00:07:35.219
1682	that	N	00:07:41.098
1683	's	N	00:07:41.098
1684	dennisfram	N	00:07:41.098
1685	's	N	00:07:41.098
1686	locker	N	00:07:41.098
1687	and	N	00:07:43.798
1688	was	N	00:07:43.798
1689	this	N	00:07:43.798
1690	a	N	00:07:43.798
1691	first	N	00:07:43.798
1692	or	N	00:07:43.798
1693	has	N	00:07:43.798
1694	the	N	00:07:43.798
1695	deceased	N	00:07:43.798
1696	spray-painted	N	00:07:43.798
1697	his	N	00:07:43.798
1698	locker	N	00:07:43.798
1699	before	N	00:07:43.798
1700	look	N	00:07:47.077
1701	i	Y	00:07:47.077
1702	'm	N	00:07:47.077
1703	the	N	00:07:47.077
1704	school	N	00:07:47.077
1705	counselor	N	00:07:47.077
1706	i	Y	00:07:47.077
1707	do	N	00:07:47.077
1708	n't	N	00:07:47.077
1709	know	N	00:07:47.077
1710	every	N	00:07:47.077
1711	move	N	00:07:47.077
1712	these	N	00:07:47.077
1713	kids	N	00:07:47.077
1714	make	N	00:07:47.077
1715	well	N	00:07:50.096
1716	that	N	00:07:50.096
1717	's	N	00:07:50.096
1718	obvious	N	00:07:50.096
1719	or	N	00:07:50.096
1720	a	N	00:07:50.096
1721	young	N	00:07:50.096
1722	man	N	00:07:50.096
1723	would	N	00:07:50.096
1724	n't	N	00:07:50.096
1725	be	N	00:07:50.096
1726	dead	N	00:07:50.096
1727	tell	N	00:07:54.678
1728	me	N	00:07:54.678
1729	what	N	00:07:54.678
1730	stick	N	00:07:54.678
1731	means	N	00:07:54.678
1780	is	N	00:08:01.875
1781	that	N	00:08:01.875
1782	a	N	00:08:01.875
1783	polymer	N	00:08:01.875
1784	sensor	N	00:08:01.875
1785	proboscis	N	00:08:01.875
1805	cyranose	N	00:08:04.898
1806	320	N	00:08:04.898
1807	company	N	00:08:06.937
1808	sent	N	00:08:06.937
1809	it	N	00:08:06.937
1810	to	N	00:08:06.937
1811	me	N	00:08:06.937
1812	gratis	N	00:08:06.937
1813	for	N	00:08:06.937
1814	a	N	00:08:06.937
1815	week	N	00:08:06.937
1816	they	N	00:08:09.416
1817	figure	N	00:08:09.416
1818	if	N	00:08:09.416
1819	it	N	00:08:09.416
1820	helps	N	00:08:09.416
1821	csi	N	00:08:09.416
1822	will	N	00:08:09.416
1823	buy	N	00:08:09.416
1824	one	N	00:08:09.416
1825	electronic	N	00:08:11.858
1826	noses	N	00:08:11.858
1827	run	N	00:08:11.858
1828	like	N	00:08:11.858
1829	ten	N	00:08:11.858
1830	grand	N	00:08:11.858
1831	yeah	N	00:08:16.374
1832	well	N	00:08:16.374
1833	what	N	00:08:16.374
1834	if	N	00:08:16.374
1835	the	N	00:08:16.374
1836	shooter	N	00:08:16.374
1837	chews	N	00:08:16.374
1838	a	N	00:08:16.374
1839	certain	N	00:08:16.374
1840	kind	N	00:08:16.374
1841	of	N	00:08:16.374
1842	tobacco	N	00:08:16.374
1843	or	N	00:08:16.374
1844	has	N	00:08:16.374
1845	a	N	00:08:16.374
1846	unique	N	00:08:16.374
1847	halitosis	N	00:08:16.374
1848	and	N	00:08:16.374
1849	the	N	00:08:16.374
1850	e-nose	N	00:08:16.374
1851	picks	N	00:08:16.374
1852	up	N	00:08:16.374
1853	on	N	00:08:16.374
1854	it	N	00:08:16.374
1855	if	N	00:08:22.575
1856	that	N	00:08:22.575
1857	thing	N	00:08:22.575
1858	ran	N	00:08:22.575
1859	out	N	00:08:22.575
1860	of	N	00:08:22.575
1861	here	N	00:08:22.575
1862	and	N	00:08:22.575
1863	bit	N	00:08:22.575
1864	the	N	00:08:22.575
1865	shooter	N	00:08:22.575
1866	in	N	00:08:22.575
1867	the	N	00:08:22.575
1868	ass	N	00:08:22.575
1869	the	N	00:08:22.575
1870	county	N	00:08:22.575
1871	would	N	00:08:22.575
1872	not	N	00:08:22.575
1873	approve	N	00:08:22.575
1874	a	N	00:08:22.575
1875	10,000	N	00:08:22.575
1876	purchase	N	00:08:22.575
1877	order	N	00:08:22.575
1909	i	N	00:08:29.655
1910	thought	N	00:08:29.655
1911	it	N	00:08:29.655
1912	was	N	00:08:29.655
1913	our	N	00:08:29.655
1914	job	N	00:08:29.655
1915	to	N	00:08:29.655
1916	speak	N	00:08:29.655
1917	for	N	00:08:29.655
1918	the	N	00:08:29.655
1919	victim	N	00:08:29.655
1920	no	N	00:08:29.655
1921	matter	N	00:08:29.655
1922	what	N	00:08:29.655
1923	it	N	00:08:29.655
1924	took	N	00:08:29.655
1925	and	N	00:08:29.655
1926	to	N	00:08:29.655
1927	hell	N	00:08:29.655
1928	with	N	00:08:29.655
1929	the	N	00:08:29.655
1930	budgets	N	00:08:29.655
1931	our	N	00:08:34.056
1932	job	N	00:08:34.056
1933	is	N	00:08:34.056
1934	to	N	00:08:34.056
1935	think	N	00:08:34.056
1936	warrick	N	00:08:34.056
1937	machinery	N	00:08:36.514
1938	should	N	00:08:36.514
1939	never	N	00:08:36.514
1940	matter	N	00:08:36.514
1941	more	N	00:08:36.514
1942	than	N	00:08:36.514
1943	our	N	00:08:36.514
1944	mind	N	00:08:36.514
1945	try	N	00:08:40.174
1946	this	N	00:08:40.174
1977	glass	N	00:08:44.137
1978	tube	N	00:08:44.137
1979	air	N	00:08:46.652
1980	pump	N	00:08:46.652
1981	air	N	00:08:47.638
1982	pump	N	00:08:47.638
1983	cost	N	00:08:48.624
1984	about	N	00:08:48.624
1985	ten	N	00:08:48.624
1986	bucks	N	00:08:48.624
1994	absorption	N	00:08:51.253
1995	agent	N	00:08:51.253
2008	fresh	N	00:08:52.834
2009	out	N	00:08:52.834
2010	improvise	N	00:08:54.579
2076	and	N	00:09:02.218
2077	miss	Y	00:09:02.218
2078	barrett	Y	00:09:02.218
2079	says	N	00:09:02.218
2080	that	N	00:09:02.218
2081	a	N	00:09:02.218
2082	dennisfram	N	00:09:02.218
2083	had	N	00:09:02.218
2084	been	N	00:09:02.218
2085	bullied	N	00:09:02.218
2086	by	N	00:09:02.218
2087	the	N	00:09:02.218
2088	deceased	N	00:09:02.218
2089	all	N	00:09:02.218
2090	year	N	00:09:02.218
2091	he	N	00:09:06.915
2092	spray-painted	N	00:09:06.915
2093	his	N	00:09:06.915
2094	locker	N	00:09:06.915
2095	many	N	00:09:06.915
2096	times	N	00:09:06.915
2097	always	N	00:09:06.915
2098	something	N	00:09:06.915
2099	to	N	00:09:06.915
2100	do	N	00:09:06.915
2101	with	N	00:09:06.915
2102	his	N	00:09:06.915
2103	build	N	00:09:06.915
2104	skinny	N	00:09:10.047
2105	shorty	N	00:09:10.047
2106	that	N	00:09:10.047
2107	kind	N	00:09:10.047
2108	of	N	00:09:10.047
2109	thing	N	00:09:10.047
2110	dennis	N	00:09:11.742
2111	is	N	00:09:11.742
2112	slight	N	00:09:11.742
2113	and	N	00:09:11.742
2114	barry	N	00:09:11.742
2115	always	N	00:09:11.742
2116	picks	N	00:09:11.742
2117	on	N	00:09:11.742
2118	him	N	00:09:11.742
2119	for	N	00:09:11.742
2120	it	N	00:09:11.742
