	word	killer_gold	medion_time
1831	on	N	00:08:20.554
1832	him	Y	00:08:20.554
1833	had	N	00:08:25.334
1834	to	N	00:08:25.334
1835	be	N	00:08:25.334
1836	a	N	00:08:25.334
1837	bloody	N	00:08:25.334
1838	mess	N	00:08:25.334
1839	but	N	00:08:25.334
1840	there	N	00:08:25.334
1841	's	N	00:08:25.334
1842	no	N	00:08:25.334
1843	footprints	N	00:08:25.334
1844	there	N	00:08:25.334
1845	's	N	00:08:25.334
1846	no	N	00:08:25.334
1847	handprints	N	00:08:25.334
1848	no	N	00:08:25.334
1849	smears	N	00:08:25.334
1850	she	N	00:08:31.119
1851	looks	N	00:08:31.119
1852	like	N	00:08:31.119
1853	she	N	00:08:31.119
1854	was	N	00:08:31.119
1855	placed	N	00:08:31.119
1856	in	N	00:08:31.119
1857	this	N	00:08:31.119
1858	position	N	00:08:31.119
1859	what	N	00:08:35.454
1860	's	N	00:08:35.454
1861	the	N	00:08:35.454
1862	message	N	00:08:35.454
1882	what	N	00:08:42.717
1883	do	N	00:08:42.717
1884	we	N	00:08:42.717
1885	got	N	00:08:42.717
1886	here	N	00:08:42.717
1887	pendale	N	00:08:44.434
1888	's	N	00:08:44.434
1889	milk	N	00:08:44.434
1890	non-fat	N	00:08:45.927
1891	half	N	00:08:47.142
1892	a	N	00:08:47.142
1893	gallon	N	00:08:47.142
1894	unopened	N	00:08:49.454
1902	groceries	N	00:08:52.049
1903	that	N	00:08:52.049
1904	made	N	00:08:52.049
1905	it	N	00:08:52.049
1906	inside	N	00:08:52.049
1927	fancy	N	00:08:54.644
1928	crackers	N	00:08:54.644
1929	brie	N	00:08:54.644
1930	coupons	N	00:09:01.215
1931	with	N	00:09:01.215
1932	no	N	00:09:01.215
1933	receipt	N	00:09:01.215
1934	no	N	00:09:02.934
1935	receipt	N	00:09:02.934
1936	this	N	00:09:05.255
1937	milk	N	00:09:05.255
1938	expires	N	00:09:05.255
1939	on	N	00:09:05.255
1940	the	N	00:09:05.255
1941	23rd	N	00:09:05.255
1942	eight	N	00:09:07.054
1943	days	N	00:09:07.054
1944	from	N	00:09:07.054
1945	now	N	00:09:07.054
1946	milk	N	00:09:09.884
1947	is	N	00:09:09.884
1948	delivered	N	00:09:09.884
1949	daily	N	00:09:09.884
1950	to	N	00:09:09.884
1951	the	N	00:09:09.884
1952	supermarket	N	00:09:09.884
1953	that	N	00:09:12.197
1954	's	N	00:09:12.197
1955	a	N	00:09:12.197
1956	ten-day	N	00:09:12.197
1957	window	N	00:09:12.197
1958	people	N	00:09:14.192
1959	usually	N	00:09:14.192
1960	reach	N	00:09:14.192
1961	back	N	00:09:14.192
1962	for	N	00:09:14.192
1963	a	N	00:09:14.192
1964	fresh	N	00:09:14.192
1965	one	N	00:09:14.192
1966	hmm	N	00:09:17.676
1967	subtract	N	00:09:17.676
1968	ten	N	00:09:17.676
1969	from	N	00:09:17.676
1970	the	N	00:09:17.676
1971	23rd	N	00:09:17.676
1972	she	N	00:09:19.751
1973	was	N	00:09:19.751
1974	at	N	00:09:19.751
1975	pendale	N	00:09:19.751
1976	's	N	00:09:19.751
1977	two	N	00:09:19.751
1978	days	N	00:09:19.751
1979	ago	N	00:09:19.751
1980	well	N	00:09:22.689
1981	according	N	00:09:22.689
1982	to	N	00:09:22.689
1983	brass	N	00:09:22.689
1984	that	N	00:09:22.689
1985	was	N	00:09:22.689
1986	the	N	00:09:22.689
1987	last	N	00:09:22.689
1988	time	N	00:09:22.689
1989	her	N	00:09:22.689
1990	boyfriend	N	00:09:22.689
1991	's	N	00:09:22.689
1992	car	N	00:09:22.689
1993	was	N	00:09:22.689
1994	seen	N	00:09:22.689
1995	out	N	00:09:22.689
1996	front	N	00:09:22.689
2075	positive	N	00:10:02.754
2076	for	N	00:10:02.754
2077	both	N	00:10:02.754
2084	same	N	00:10:04.954
2085	here	N	00:10:04.954
2086	so	N	00:10:07.834
2087	there	N	00:10:07.834
2088	's	N	00:10:07.834
2089	blood	N	00:10:07.834
2090	in	N	00:10:07.834
2091	all	N	00:10:07.834
2092	four	N	00:10:07.834
2093	drains	N	00:10:07.834
2094	followed	N	00:10:07.834
2095	by	N	00:10:07.834
2096	bleach	N	00:10:07.834
2097	he	Y	00:10:11.506
2098	kills	N	00:10:11.506
2099	debbie	N	00:10:11.506
2100	in	N	00:10:11.506
2101	the	N	00:10:11.506
2102	shower	N	00:10:11.506
2103	then	N	00:10:13.962
2104	he	Y	00:10:13.962
2105	washes	N	00:10:13.962
2106	up	N	00:10:13.962
2107	in	N	00:10:13.962
2108	both	N	00:10:13.962
2109	sinks	N	00:10:13.962
2110	and	N	00:10:13.962
2111	in	N	00:10:13.962
2112	the	N	00:10:13.962
2113	tub	N	00:10:13.962
2114	why	N	00:10:16.890
2115	the	N	00:10:20.395
2116	answer	N	00:10:20.395
2117	is	N	00:10:20.395
2118	in	N	00:10:20.395
2119	the	N	00:10:20.395
2120	drains	N	00:10:20.395
2248	he	Y	00:11:26.254
2249	cleaned	N	00:11:26.254
2250	everywhere	N	00:11:26.254
2251	but	N	00:11:26.254
2252	inside	N	00:11:26.254
2253	the	N	00:11:26.254
2254	shower	N	00:11:26.254
2255	we	N	00:11:30.194
2256	're	N	00:11:30.194
2257	never	N	00:11:30.194
2258	going	N	00:11:30.194
2259	to	N	00:11:30.194
2260	know	N	00:11:30.194
2261	where	N	00:11:30.194
2262	the	N	00:11:30.194
2263	blood	N	00:11:30.194
2264	ends	N	00:11:30.194
2265	and	N	00:11:30.194
2266	the	N	00:11:30.194
2267	bleach	N	00:11:30.194
2268	begins	N	00:11:30.194
2269	where	N	00:11:34.174
