	Unnamed: 0.1	Unnamed: 0	start	end	text	label
292	292	292	00:19:38	00:19:40	It's from Lepidoptera, meaning butterfly.	N
293	293	293	00:19:40	00:19:45	Walter Clancy started out a gender-dysmorphic caterpillar and turned into a bloody butterfly.	N
294	294	294	00:19:49	00:19:51	Bye-bye, scrumptious pumpkin.	N
295	295	295	00:19:51	00:19:53	Bye, Amber.	N
296	296	296	00:19:54	00:19:55	Dr. Lavalle?	N
297	297	297	00:19:55	00:19:56	No, I'm Francis.	N
298	298	298	00:19:57	00:19:58	My wife is the doc.	N
299	299	299	00:19:58	00:19:59	Grownups always do that.	N
300	300	300	00:19:59	00:20:02	It's gender-stereotyping, honey.	N
301	301	301	00:20:02	00:20:04	Okay, Francis. I'm Jim Brass, Las Vegas Police.	N
302	302	302	00:20:04	00:20:06	This is Gil Grissom from the Crime Lab.	N
303	303	303	00:20:06	00:20:12	Well, if I'm being, intrusive, please tell me, but, I mean, why are you here?	N
304	304	304	00:20:12	00:20:14	Wendy Garner.	N
305	305	305	00:20:14	00:20:16	I know Wendy.	N
306	306	306	00:20:16	00:20:17	She's a patient.	N
307	307	307	00:20:17	00:20:19	She was a patient.	N
308	308	308	00:20:22	00:20:23	My wife is in group.	N
309	309	309	00:20:25	00:20:26	This is really frustrating.	N
310	310	310	00:20:26	00:20:27	They don't get it.	N
311	311	311	00:20:28	00:20:32	She is a beautiful woman now and I love her.	N
312	312	312	00:20:32	00:20:33	Our pastor doesn't know.	N
313	313	313	00:20:33	00:20:35	You need to tell him.	N
314	314	314	00:20:35	00:20:36	The truth goes a long way.	N
315	315	315	00:20:38	00:20:39	Mona?	N
316	316	316	00:20:40	00:20:42	These folks need to speak to you.	N
317	317	317	00:20:42	00:20:44	Eddie, would you take over?	N
318	318	318	00:20:45	00:20:46	Sure.	N
319	319	319	00:20:46	00:20:54	In the Sanctuary Alliance I saw an Eritrean girl who had her labia sewn shut.	N
320	320	320	00:20:54	00:20:56	I looked into her eyes and I found a cause.	N
321	321	321	00:20:57	00:21:01	6,000 women a day suffer genital mutilation.	N
322	322	322	00:21:01	00:21:05	So you travel around the world treating the victims of sexual treachery?	N
323	323	323	00:21:05	00:21:09	You don't have to travel to find the genitally disenfranchised.	N
324	324	324	00:21:09	00:21:10	Like Wendy Garner?	N
325	325	325	00:21:10	00:21:13	Wendy came to me. She was denied surgery.	N
326	326	326	00:21:13	00:21:15	That's devastating.	N
327	327	327	00:21:15	00:21:19	I tried to help her work through that.	N
328	328	328	00:21:19	00:21:22	By finding a doctor who would operate on her?	N
329	329	329	00:21:22	00:21:25	By working with her on what made her an unacceptable candidate.	N
330	330	330	00:21:25	00:21:27	Which was?	N
331	331	331	00:21:27	00:21:28	Patience.	N
332	332	332	00:21:28	00:21:30	When was the last time you saw her?	N
333	333	333	00:21:30	00:21:31	Last night.	N
334	334	334	00:21:31	00:21:34	00 to 8 How did she seem?	N
335	335	335	00:21:34	00:21:35	She was agitated.	N
336	336	336	00:21:35	00:21:41	She was worried about whether her fiancee would receive her well on their wedding night.	N
337	337	337	00:21:42	00:21:43	So he didn't know?	N
338	338	338	00:21:44	00:21:47	I don't recommend what we call passing.	N
339	339	339	00:21:47	00:21:49	I suggested that Aaron come at a group.	N
340	340	340	00:21:49	00:21:52	Wendy was adamant that he never know the truth.	N
341	341	341	00:21:52	00:21:56	Doctor, do you videotape your sessions?	N
342	342	342	00:21:56	00:21:57	No, never.	N
343	343	343	00:21:57	00:21:59	That would violate the doctor-patient privilege.	N
344	344	344	00:22:01	00:22:06	Wendy lived here at 118 Sunshine Road in Green Valley.	N
345	345	345	00:22:06	00:22:10	She left her weekly session with Dr. Lavalle 00 p.m. here.	N
346	346	346	00:22:10	00:22:14	Now, Officer Mann pulled her over on Industrial Road 24 minutes later.	N
347	347	347	00:22:14	00:22:22	She was found dead two miles south of there, supposedly on her way to her friend Mimosa's house here.	N
348	348	348	00:22:22	00:22:26	Takes ten minutes to drive from the clinic to Industrial Road.	N
349	349	349	00:22:26	00:22:27	Yeah. Yeah.	N
350	350	350	00:22:27	00:22:29	I had Greg run it.	N
351	351	351	00:22:30	00:22:33	14 minutes of Wendy's time unaccounted for.	N
352	352	352	00:22:33	00:22:35	That's what I'm saying.	N
353	353	353	00:22:35	00:22:40	She must've stopped somewhere between the clinic and where Officer Mann clocked her doing 90.	N
354	354	354	00:22:40	00:22:41	Somewhere in this highlighted area.	N
355	355	355	00:22:41	00:22:43	Yeah, but there's nothing out there.	N
356	356	356	00:22:43	00:22:44	Not so fast.	N
357	357	357	00:22:44	00:22:46	Sara found this in the medicine cabinet.	N
358	358	358	00:22:46	00:22:47	It's a Post-It.	N
359	359	359	00:22:47	00:22:50	G-105, Section E.	N
360	360	360	00:22:50	00:22:53	What does that have to do with her medicine cabinet?	N
361	361	361	00:22:53	00:22:55	Doesn't have anything to do with the medicine cabinet.	N
362	362	362	00:22:55	00:22:59	I thought it was map coordinates or something like that, but it's not.	N
363	363	363	00:22:59	00:23:03	You know what they have a lot of up in this area?	N
364	364	364	00:23:03	00:23:04	Storage facilities.	N
365	365	365	00:23:18	00:23:19	What's the number again?	N
366	366	366	00:23:19	00:23:20	G-105.	N
367	367	367	00:23:20	00:23:22	Should be right down here.	N
368	368	368	00:23:24	00:23:25	Hey, hey, watch your step. Watch your step.	N
369	369	369	00:23:25	00:23:26	I got footprints.	N
370	370	370	00:23:28	00:23:30	Those look like bloody footprints.	N
371	371	371	00:23:30	00:23:33	Yeah.	N
372	372	372	00:24:12	00:24:13	Nick, hit the lights.	N
373	373	373	00:24:16	00:24:17	Oh, no.	N
374	374	374	00:24:43	00:24:44	Catherine.	N
375	375	375	00:24:44	00:24:45	Yeah?	N
376	376	376	00:24:45	00:24:47	What do you think went on here?	N
377	377	377	00:24:47	00:24:52	Someone outsourced their health care to the wrong provider.	N
378	378	378	00:24:59	00:25:00	At least...	N
379	379	379	00:25:00	00:25:03	something was sterile.	N
380	380	380	00:25:03	00:25:05	Maybe why I'm not getting any prints.	N
381	381	381	00:25:05	00:25:08	Hey. Hi, Jim.	N
382	382	382	00:25:08	00:25:11	So I, uh... I talked to the manager.	N
383	383	383	00:25:11	00:25:16	All he said was, the renter paid cash, he was a guy, he seemed normal.	N
384	384	384	00:25:17	00:25:20	Normal people don't torture people in storage bins.	N
385	385	385	00:25:32	00:25:34	Piano wires.	N
386	386	386	00:25:34	00:25:39	They're used to mobilize the lower part of the abdominal skin and anchor the neo-vagina, so it can heal in place.	N
387	387	387	00:25:39	00:25:42	I can only imagine those cramps.	N
388	388	388	00:25:42	00:25:48	The surgeon stuffs the portal with a cylinder wrapped in gauze to hold its shape while it heals, and sutures it.	N
389	389	389	00:25:48	00:25:52	And how long does milady have to wear a wire?	N
390	390	390	00:25:52	00:25:55	Well, after five days, the vagina is un-sutured, and the wires are removed.	N
391	391	391	00:25:55	00:25:59	Scarring indicates multiple surgeries.	N
392	392	392	00:25:59	00:26:03	She appears to have gone in for repair due to infection.	N
393	393	393	00:26:03	00:26:06	I take it that wasn't supposed to happen.	N
394	394	394	00:26:06	00:26:09	Maybe someone wasn't taking their hormones.	N
395	395	395	00:26:09	00:26:11	Or they were taking some bad Mexican bootlegs.	N
396	396	396	00:26:11	00:26:15	Now, that is more than a five o'clock shadow.	N
397	397	397	00:26:15	00:26:17	It's a myth that hair grows after death.	N
398	398	398	00:26:17	00:26:21	What happens is, the skin contracts, revealing whiskers.	N
399	399	399	00:26:21	00:26:27	Contraction of the erector pilae muscles, combined with fixed lividity, indicates time of death was at least two days ago.	N
400	400	400	00:26:28	00:26:29	So she died before Wendy.	N
