	start	end	text	label
209	00:15:38	00:15:41	This little guy didn't have a chance.	N
210	00:15:47	00:15:49	Are those from Anderson's company?	N
211	00:15:49	00:15:51	Yeah. There's like 200 of them in that place.	N
212	00:15:51	00:15:53	I'm going to test them against the ransom note, one by one.	N
213	00:15:53	00:15:55	You got Homicide's list of disgruntled employees?	N
214	00:15:55	00:15:57	They're still working on it.	N
215	00:15:57	00:16:00	You call Homicide back and tell them to get us that list now.	N
216	00:16:01	00:16:03	Hey.	N
217	00:16:03	00:16:08	Hey.Where are we on those DNA samples? I got the hair samples from the baby's crib ready for comparison.	N
218	00:16:08	00:16:11	Yeah? So answer my question.	N
219	00:16:11	00:16:13	Well, DNA's jammed.	N
220	00:16:13	00:16:16	Sanders says he'll get to the blood comparisons as soon as...	N
221	00:16:20	00:16:22	I hear you're backlogged.	N
222	00:16:23	00:16:26	20 Unknowns from some drug shoot-out.	N
223	00:16:26	00:16:28	FBI special request.	N
224	00:16:28	00:16:31	Sheriff told me to clear it off my counter before I do anything else.	N
225	00:16:31	00:16:32	These?	N
226	00:16:32	00:16:35	Yeah. You can almost smell Quantico, huh?	N
227	00:16:44	00:16:45	There.	N
228	00:16:45	00:16:48	Now they're off your counter.	N
229	00:16:48	00:16:52	Zachary Anderson, date of birth 01-23-01.	N
230	00:16:52	00:16:53	Date of death, three hours ago.	N
231	00:16:53	00:16:56	Until we find out how and why...	N
232	00:17:00	00:17:01	this is the only case you work on.	N
233	00:17:01	00:17:02	Yes, sir.	N
234	00:17:04	00:17:06	Never seen him like this before.	N
235	00:17:07	00:17:08	Grissom?	N
236	00:17:08	00:17:09	What?	N
237	00:17:09	00:17:14	You told me a few weeks ago that nothing is personal.	N
238	00:17:14	00:17:16	No victim should be special.	N
239	00:17:16	00:17:18	Everyone follows your lead.	N
240	00:17:18	00:17:21	Everyone didn't find that baby.	N
241	00:17:21	00:17:22	I did.	N
242	00:17:22	00:17:26	And that little boy is dead because someone lost their temper or screwed up, or God knows what.	Y
243	00:17:26	00:17:31	So, excuse me, but this victim is special.	Y
244	00:17:31	00:17:33	Mr. and Mrs. Anderson are calling.	N
245	00:17:33	00:17:36	They want to know why you refuse to release the body for burial.	Y
246	00:17:36	00:17:38	They said that you gave the coroner strict instructions.	Y
247	00:17:40	00:17:42	You better drive.	Y
248	00:17:42	00:17:44	Sure.	N
249	00:17:46	00:17:50	I'm very sorry, but we have to preserve the evidence in a case like this.	Y
250	00:17:50	00:17:54	And as difficult as this sounds, Zachary is evidence.	N
251	00:17:54	00:17:57	We need to refer to him as the case unfolds.	N
252	00:17:57	00:17:59	Well, do you have any leads?	N
253	00:17:59	00:18:00	Any idea who did this?	N
254	00:18:00	00:18:08	Your child was found 500 yards from your back door, in clean clothes wrapped in a white blanket, laid carefully under a statuary.	N
255	00:18:08	00:18:11	A stranger wouldn't treat a victim like that.	N
256	00:18:11	00:18:14	You think we had something to do with this?	N
257	00:18:14	00:18:17	The FBI tells us that you never received a call from the abductor.	N
258	00:18:18	00:18:21	What kind of a kidnapper forgets to call the family?	N
259	00:18:23	00:18:24	The wealthy family.	N
260	00:18:24	00:18:27	My lawyer warned me that you were going to try this.	N
261	00:18:27	00:18:29	You don't have a suspect so now you're going to come after us.	Y
262	00:18:29	00:18:30	But you have nothing to hide.	N
263	00:18:30	00:18:32	You're damn right we don't.	N
264	00:18:34	00:18:36	I thought I'd deliver this in person.	N
265	00:18:36	00:18:39	DNA came back on the entire family.	N
266	00:18:46	00:18:50	The blood we found in the baby's room...belongs to your son Tyler.	N
267	00:18:55	00:18:59	I was playing ball in the backyard and I cracked Zacky's window.	N
268	00:18:59	00:19:02	Dad had told me not to hit the ball towards the house.	N
269	00:19:02	00:19:09	So I went up and replaced the window before anyone got home and I cut my finger on the glass.	N
270	00:19:09	00:19:14	And you wiped up the blood with some type of pine cleanser.	N
271	00:19:14	00:19:15	I thought I got it all.	N
272	00:19:15	00:19:18	Let's go back a second, Tyler.	N
273	00:19:18	00:19:23	You said that you baby-sat for Robbie and Zack last night right?	Y
274	00:19:23	00:19:24	I told the police that this morning.	N
275	00:19:24	00:19:27	We had a Homeowner's Association Vote meeting.	N
276	00:19:27	00:19:29	It was just five doors up from our house.	N
277	00:19:29	00:19:33	I had, uh...I had made dinner and then Steve and I walked up to the clubhouse.	N
278	00:19:33	00:19:36	00.	N
279	00:19:36	00:19:38	We contacted the Association.	N
280	00:19:38	00:19:39	The story checks out.	N
281	00:19:39	00:19:42	I also did a background search.	N
282	00:19:42	00:19:44	Tyler has quite a temper on him, don't you, Ty?	N
283	00:19:44	00:19:45	What?	N
284	00:19:45	00:19:48	You were expelled from school twice last year for physical altercation.	N
285	00:19:48	00:19:51	That was school yard stuff.	N
286	00:19:51	00:19:54	Beat up a 12-year-old in the school stairwell.	N
287	00:19:54	00:19:56	He made fun of my mother.	N
288	00:19:58	00:20:00	I wasn't going to let him get away with that.	N
289	00:20:00	00:20:03	Your brother Zack say something you weren't going to let him get away with, either?	N
290	00:20:03	00:20:05	Don't talk about my brother thatway, you bastard.	N
291	00:20:06	00:20:08	Sit down. Now.	N
292	00:20:08	00:20:10	He's, uh...he's upset.	N
293	00:20:10	00:20:11	He is not usually like this.	N
294	00:20:15	00:20:17	People are calling us killers.	N
295	00:20:19	00:20:22	And I miss my little brother.	N
296	00:20:22	00:20:25	That still doesn't mean you didn't kill him.	N
297	00:20:37	00:20:40	So what are we looking for?	N
298	00:20:40	00:20:43	I don't know.	N
299	00:20:43	00:20:45	Well, let's start up and work our way down.	N
300	00:22:17	00:22:19	Here's the father's bottle of cola.	N
301	00:22:19	00:22:20	Here's the Unknown.	N
302	00:22:20	00:22:29	I duplicated conditions and monitored the pressure that escaped from the father's bottle which he'd told you had been open two hours against one I know was open two hours.	N
303	00:22:29	00:22:31	Kept this log.	N
304	00:22:31	00:22:36	Pressure released every quarter hour.	N
305	00:22:38	00:22:39	Good, Nick.	N
306	00:22:40	00:22:43	Did you find any ethanol on the lip of that bottle?	N
307	00:22:43	00:22:48	Well, I've got Trace running tests now, but I did an unscientific whiff test.	N
308	00:22:48	00:22:50	Picked up a hint of some kind of booze.	N
309	00:22:52	00:22:54	Call me when you get the results.	N
310	00:22:54	00:22:59	See if they can find out what this green substance is on these nylons I found in Mr. Anderson's closet.	N
311	00:22:59	00:23:02	I'll take a swatch, get it back to you ASAP.	N
312	00:23:05	00:23:06	The mother's prints...	N
313	00:23:06	00:23:10	the father's prints...	N
314	00:23:10	00:23:12	and a set of Unknowns.	N
315	00:23:12	00:23:13	They're not unknown.	N
316	00:23:13	00:23:20	I ran them against the employees of Steve Anderson's computer company disgruntled and otherwise.	N
317	00:23:20	00:23:23	They belong to a Needra Fenway.	N
318	00:23:24	00:23:26	And who is Needra Fenway?	N
319	00:23:26	00:23:29	Steve Anderson's secretary.	N
320	00:23:31	00:23:33	So, of course, I checked out her printer.	N
321	00:23:33	00:23:39	As I'm sure you know, all printers have their own unique signature.	N
322	00:23:45	00:23:46	These three...	N
323	00:23:46	00:23:53	tiny vertical dots from Needra's printer match the ransom note perfectly.	N
324	00:23:59	00:24:00	Thank you.	N
325	00:24:00	00:24:03	Thank you for coming in.	N
326	00:24:03	00:24:05	Anything I can do to help.	N
327	00:24:05	00:24:07	You know, it's, it's just terrible what happened.	N
328	00:24:08	00:24:13	Maybe you can explain why your printer was used to create the ransom note found in the Anderson home.	N
329	00:24:13	00:24:14	What?	N
330	00:24:14	00:24:17	We have evidence that this came from your printer.	N
331	00:24:17	00:24:20	There are 500 people who work in that office.	N
332	00:24:20	00:24:22	Anyone could have used my printer.	N
333	00:24:22	00:24:25	We also found a strand of hair.	N
334	00:24:25	00:24:28	Our lab has matched it to you.	N
335	00:24:28	00:24:29	From the Anderson home.	N
336	00:24:29	00:24:31	I'm Steven's secretary.I go there.	Y
337	00:24:31	00:24:34	Do you go upstairs?	Y
338	00:24:34	00:24:37	'Cause that's where we found this particular hair.	N
339	00:24:39	00:24:41	You two were having an affair.	N
340	00:24:41	00:24:43	We ended it.	Y
341	00:24:43	00:24:44	Because his wife got pregnant?	Y
342	00:24:44	00:24:46	I'm not going down this road.	N
343	00:24:46	00:24:49	What? A new baby screw up the office romance?	N
344	00:24:49	00:24:50	It was more than just an office romance, okay?	N
345	00:24:51	00:24:52	Much more.	N
346	00:24:53	00:24:58	Well, a lot of women would understand if you went over there and... got rid of that baby.	N
347	00:24:58	00:25:01	Sure. Quickest way to end a guy's marriage.	Y
348	00:25:01	00:25:03	Okay, I need a lawyer.Is that it?	N
349	00:25:03	00:25:05	Is that what you're saying here?	N
350	00:25:11	00:25:13	Are these your nylons?	N
351	00:25:13	00:25:16	I found these hidden in the back of Mr. Anderson's closet.	N
352	00:25:16	00:25:20	So, did you come to him after you disposed of the baby and ask him to hide them for you?	N
353	00:25:21	00:25:23	Talk to Steve.	N
354	00:25:26	00:25:29	Steve asked her to get out of an obligation of a newborn?	N
355	00:25:29	00:25:32	Geez, haven't these people ever heard of divorce?	N
356	00:25:35	00:25:38	Needra didn't kill Zack any more than I did.	N
357	00:25:38	00:25:41	How do you explain her hair in the baby's crib?	Y
358	00:25:47	00:25:50	We broke up the day that I learned that Gwen was pregnant with Zack.	N
359	00:25:50	00:25:54	I loved Needra but I love my family more.	N
360	00:25:54	00:26:01	Needra asked if she could see Zack, after he was born to help her kind of accept the reality.	N
361	00:26:01	00:26:06	So, I had her in last Saturday to watch him sleep.	N
362	00:26:09	00:26:11	Gwen had the kids at skating.	N
363	00:26:11	00:26:15	Needra was out of the house in 15 minutes.	N
364	00:26:17	00:26:18	You don't believe me.	N
365	00:26:18	00:26:20	You've lied to me before.	N
366	00:26:20	00:26:24	About what? You told me that you opened that cola bottle the morning you reported Zack missing.	N
367	00:26:24	00:26:26	We had a test done.	N
368	00:26:26	00:26:33	You opened that bottle six hours before you said you did-- 00 P.M.	N
369	00:26:33	00:26:34	The lab is still testing it.	N
370	00:26:34	00:26:36	I also believe that you cut it with alcohol.	N
371	00:26:36	00:26:39	Rum and cola-- what does that prove?	N
372	00:26:39	00:26:41	Was Needra Fenway in your house that night?	N
373	00:26:41	00:26:43	Did you catch her suffocating your son?	N
374	00:26:43	00:26:45	( baby crying ) What are you doing?	N
375	00:26:45	00:26:47	What have you done?	N
376	00:26:47	00:26:49	That's not how it happened.	N
377	00:26:49	00:26:52	Well, why don't you tell me how it happened.	N
378	00:26:53	00:26:55	Robbie, what did you do?	N
379	00:26:55	00:26:56	I'm sorry, I'm sorry.	N
380	00:26:56	00:26:57	All right, I heard you.	N
381	00:26:57	00:27:01	Do we have to have this conversation right now?	N
382	00:27:01	00:27:02	Mr. Anderson?	N
383	00:27:02	00:27:04	What? Yeah.	N
384	00:27:04	00:27:05	I'm from the Las Vegas Post.	N
385	00:27:05	00:27:08	Comments about these pictures your secretary sold to the Midnight Informer this afternoon?	N
386	00:27:12	00:27:13	Where did you get these?	N
387	00:27:13	00:27:14	The tabloid's web site.	N
388	00:27:14	00:27:17	Needra sold them to pay for her legal fees.	N
389	00:27:22	00:27:23	Mr. Anderson?	N
390	00:27:28	00:27:32	My only comment is that I love my wife very much.	N
391	00:27:38	00:27:40	Excuse me.	N
392	00:27:40	00:27:41	I'm from the Las Vegas Post.	N
393	00:27:41	00:27:43	May I ask you a few questions?	N
394	00:27:43	00:27:44	No.	N
395	00:27:55	00:27:58	A wife kills her baby to get back at her husband over his affair.	N
396	00:27:58	00:27:59	Come on.	N
397	00:27:59	00:28:02	Any woman would go after the husband, not the baby.	Y
398	00:28:02	00:28:08	True. But in some instances women have been known to kill their children as a way to pay back a spouse.	N
399	00:28:08	00:28:14	Particularly if it's over an affair and particularly if the child was a male child.	N
400	00:28:14	00:28:16	Well I don't buy it.I just don't buy it, Doctor.	N
401	00:28:16	00:28:18	She really loved that baby.	N
402	00:28:18	00:28:21	Well, Catherine that's why she's in this much pain now.	N
403	00:28:21	00:28:24	A guy cheats, but the wife commits murder.	N
404	00:28:24	00:28:28	How come moms always end up the bad guy with you Freud types?	N
405	00:28:28	00:28:31	That's because this mother is the bad guy.	N
406	00:28:31	00:28:35	CNN just dug up a 13-year-old charge against Gwen Anderson.I heard it on the car radio.	N
407	00:28:35	00:28:36	What kind of charge?	N
408	00:28:37	00:28:39	It's called shaken baby syndrome.	N
409	00:28:39	00:28:40	The oldest boy, Tyler?	N
410	00:28:40	00:28:44	When he was a newborn she shook him so hard they had to go to the hospital.	N
411	00:28:44	00:28:46	She shook the kid unconscious.	N
412	00:28:46	00:28:48	Is this authentic?	N
413	00:28:48	00:28:52	Yeah, they were on the phone with the arresting officer from Oregon.	N
414	00:28:52	00:28:53	He faxed me this report.	N
415	00:28:53	00:28:55	Our grieving mother...her record for child abuse.	N
416	00:29:01	00:29:03	Baby killer.	N
417	00:29:11	00:29:12	You should die.You call yourself a mother?	N
418	00:29:13	00:29:14	You're the worst.	N
419	00:29:14	00:29:16	Baby killer. Someone should take those other kids from you.	N
420	00:29:17	00:29:20	Did you kill Zachary over your husband's affair?	N
421	00:29:20	00:29:21	Did you act alone or did Tyler help?	N
422	00:29:21	00:29:23	Baby killer. Bitch.	N
423	00:29:23	00:29:24	You deserve to die.Gil Grissom.	N
424	00:29:24	00:29:26	You found the baby.	N
425	00:29:26	00:29:28	How hard is it for you to look at Gwen Anderson?	N
426	00:29:28	00:29:29	Let me tell you something.	N
427	00:29:29	00:29:30	People are presumed innocent...	N
428	00:29:30	00:29:34	innocent until a court of law can examine all the evidence and prove otherwise.	N
429	00:29:34	00:29:38	Until then everything else is...	N
430	00:29:39	00:29:40	gossip.	N
431	00:29:40	00:29:44	She deserves to be put in jail.Gil Grissom. Gil Grissom!	N
432	00:29:44	00:29:46	Ice.	N
433	00:29:46	00:29:47	I don't need this.	N
434	00:29:47	00:29:48	Just do it.	N
435	00:29:51	00:29:56	That was quite a speech you made out there but between you me and the water fountain...	N
436	00:29:56	00:29:58	you think that Gwen Anderson's innocent?	N
437	00:30:00	00:30:02	What? Are you changing teams now?	N
438	00:30:02	00:30:04	You've been her biggest supporter.	N
439	00:30:04	00:30:05	I still am.	N
440	00:30:05	00:30:09	I'm just... taking your temperature.	N
441	00:30:09	00:30:12	Hey?	N
442	00:30:12	00:30:13	We're up.	N
443	00:30:15	00:30:16	You didn't answer my question.	N
444	00:30:17	00:30:19	You're right. I didn't.	N
445	00:30:21	00:30:24	I never meant to hurt Tyler, you have to understand.	N
446	00:30:24	00:30:25	You shook him unconscious.	N
447	00:30:25	00:30:27	He was choking.	N
448	00:30:27	00:30:28	All on his own?	N
449	00:30:28	00:30:31	Change your tone or I'll end this right now.	N
450	00:30:31	00:30:33	Well, it's a legitimate question.	N
451	00:30:33	00:30:36	But I have to work on my tone.You're right.	N
452	00:30:36	00:30:37	Try again.	N
453	00:30:39	00:30:40	All on his own?	N
454	00:30:42	00:30:44	Go ahead, Mrs. Anderson.	N
455	00:30:44	00:30:47	He had gotten food in his windpipe.	N
456	00:30:47	00:30:49	His face was... turning red.	N
457	00:30:49	00:30:50	Steve was at work.	N
458	00:30:50	00:31:00	So, I, I patted him on his back and-and on...and on his stomach and finally, I turned him upside down and I started shaking him to get the food out...	N
459	00:31:00	00:31:02	to... to dislodge it, and I did.	N
460	00:31:03	00:31:05	But I realized that I had hurt him, so I called 9-1-1.	N
461	00:31:05	00:31:08	She was a new mother 23 years old.	N
462	00:31:08	00:31:12	If she'd meant to harm her son why would she call 9-1-1?	Y
463	00:31:12	00:31:16	Did the E.R. find proof that there was food lodged in Tyler's throat?	Y
