Unnamed: 0	start	end	text	label
179	00:11:26	00:11:28	Where's your gun?	N
180	00:11:28	00:11:29	I rent different ones there.	N
181	00:11:29	00:11:31	Did you ever rent a .44 caliber?	N
182	00:11:31	00:11:34	Sometimes.	N
183	00:11:34	00:11:36	I'm going to see my brother!	N
184	00:11:36	00:11:38	Get out of the way!	N
185	00:11:38	00:11:40	Denny, are you okay? Got your call.	N
186	00:11:40	00:11:41	I'm fine, I'm fine.	N
187	00:11:41	00:11:43	We're conducting a police investigation here.	N
188	00:11:43	00:11:47	My dad's back in town tonight and you'll be sorry you harassed my little brother.	N
189	00:11:47	00:11:48	Questioned.	N
190	00:11:49	00:11:52	A student was shot and killed in this building tonight.	N
191	00:11:52	00:11:53	You know what?	N
192	00:11:53	00:11:56	Dennis has explained to you about the gunpowder.	N
193	00:11:56	00:11:59	and I am sure his sister will vouch for his whereabouts.	Y
194	00:11:59	00:12:00	And he's a minor.	N
195	00:12:00	00:12:01	Jim.	N
196	00:12:01	00:12:04	We'll be in touch.	N
197	00:12:09	00:12:12	Remember, breathe through your mouth.	N
198	00:12:28	00:12:29	Metal plate.	N
199	00:12:34	00:12:36	Silver dollar.	N
200	00:12:42	00:12:44	Gambling chip.	N
201	00:12:46	00:12:47	And...	N
202	00:12:48	00:12:51	Aah.	N
203	00:12:51	00:12:54	Jacket government issue, Army.	N
204	00:12:54	00:12:56	Ugh.	N
205	00:12:57	00:12:58	Pile of bones and that's it.	N
206	00:12:58	00:13:00	That's it?	N
207	00:13:00	00:13:03	No organs no-no tonsils, no...	N
208	00:13:05	00:13:08	...soup?	N
209	00:13:08	00:13:09	Human soup.	N
210	00:13:09	00:13:13	Well, we are 73.5% liquid, eh, Dave?	N
211	00:13:13	00:13:17	Add some bacteria, a couple gases, and... voila!	N
212	00:13:17	00:13:20	Okay, I'll take Liquid Man's jacket, see what I can find.	N
213	00:13:20	00:13:22	I'll cremate this.	N
214	00:13:22	00:13:23	What if we find the family or they find us?	N
215	00:13:24	00:13:27	A decomp this bad can stink up the entire building forever.	N
216	00:13:27	00:13:29	The sooner we dispose of this, the better.	N
217	00:13:29	00:13:32	Not for our investigation.	N
218	00:13:32	00:13:33	Sorry.	N
219	00:13:37	00:13:41	Let me guess. Decomp in an enclosed space?	N
220	00:13:41	00:13:42	Yeah.	N
221	00:13:42	00:13:43	Yeah, in a zip bag.	N
222	00:13:43	00:13:45	Lemons.	N
223	00:13:45	00:13:47	Lemons?	N
224	00:13:47	00:13:49	What?	N
225	00:13:49	00:13:51	Use lemons.	N
226	00:13:51	00:13:54	Huh. Hmm.	N
227	00:14:52	00:14:54	So how's your new toy working out?	N
228	00:14:54	00:14:57	It's been downsized.	N
229	00:14:57	00:14:58	Bummer.	N
230	00:14:58	00:14:59	I know how you wanted to see that thing work.	N
231	00:14:59	00:15:04	Well, it's the same difference, really.	N
232	00:15:04	00:15:10	Air is drawn into the glass tube the chalk absorbs the chemicals from the air.	N
233	00:15:12	00:15:15	And mass spec'll break it down at the lab.	N
234	00:15:15	00:15:20	So why did you need the expensive one in the first place?	N
235	235	235	00:15:20	00:15:21	'Cause it was cool.	N
236	00:15:24	00:15:25	I'll see you in homeroom.	N
237	00:15:25	00:15:26	All right.	N
238	00:15:27	00:15:30	Barry Schickel from the high school.	N
239	00:15:30	00:15:32	Dug three of these .44's from his back.	N
240	00:15:34	00:15:36	First one cracked his infraspinous fossa.	N
241	00:15:36	00:15:38	Second one entered...	N
242	00:15:38	00:15:41	past the interior angle of the scapula punctured a lung.	N
243	00:15:41	00:15:46	And the last one entered just right of the right anterior sarratus muscle pierced the heart.	N
244	00:15:47	00:15:49	The heart? That makes no sense.	N
245	00:15:49	00:15:51	This is a special case.	N
246	00:15:52	00:15:55	See the scar?	N
247	00:15:55	00:15:57	This guy was attacked before.	N
248	00:15:57	00:16:00	I'd say in the last six months.	N
249	00:16:00	00:16:03	But not with a knife, it looks like prongs.	N
250	00:16:03	00:16:06	Whatever it was, it would've killed him.	N
251	00:16:06	00:16:07	If his heart had been there.	N
252	00:16:09	00:16:11	Where was his heart?	N
253	00:16:11	00:16:13	Barry's upper body?	N
254	00:16:13	00:16:19	All his internal organs are on the opposite side of typical placement.	N
255	00:16:20	00:16:23	Dextrocardia? Like Dr. No?	N
256	00:16:23	00:16:27	That only presents in, what .01% of the population?	N
257	00:16:27	00:16:31	Which was good for this guy, until his luck ran out.	N
258	00:16:35	00:16:37	How long ago did you say he was stabbed?	N
259	00:16:37	00:16:40	Six months, hand-to-hand combat.	N
260	00:16:40	00:16:42	Sound like something your suspect would do?	N
261	00:16:42	00:16:46	No.	N
262	00:17:03	00:17:05	Hey, how's Liquid Man doing?	N
263	00:17:05	00:17:09	You mean Mr. Cartsen?	N
264	00:17:09	00:17:10	I found this, it's a...	N
265	00:17:10	00:17:12	name tag.	N
266	00:17:13	00:17:19	You know, Sara, a lot of homeless guys get these Army jackets cheap at salvage stores.	N
267	00:17:19	00:17:21	Well, it's a start.	N
268	00:17:22	00:17:27	I'm going to get Homicide to check the VA medical database for a W. Cartsen with plates or pins.	N
269	00:17:27	00:17:28	Okay.	N
270	00:17:33	00:17:35	Ugh...	N
271	00:17:39	00:17:41	What do you got?	N
272	00:17:41	00:17:42	I don't know.	N
273	00:17:43	00:17:46	I can't read an address or a phone number... God, it reeks!	N
274	00:17:46	00:17:49	Q.D. should be able to, uh...	N
275	00:17:49	00:17:51	to bring something up...	N
276	00:17:57	00:17:59	Don't tell anyone.	N
277	00:17:59	00:18:01	About what?	N
278	00:18:04	00:18:05	Sara?	N
279	00:18:05	00:18:08	Hi.	N
280	00:18:08	00:18:10	They told me out front I could find you...	N
281	00:18:10	00:18:11	here.	N
282	00:18:11	00:18:13	Yeah.	N
283	00:18:13	00:18:15	Um...	N
284	00:18:15	00:18:16	I'll be right out.	N
285	00:18:18	00:18:20	Give me a mint.	N
286	00:18:20	00:18:21	You're going to need more than one.	N
287	00:18:21	00:18:23	Just give me. ( chuckling )	N
288	00:18:28	00:18:30	This is a nice surprise.	N
289	00:18:30	00:18:32	I wanted to see if you'd like to have dinner.	N
290	00:18:32	00:18:33	Yeah.	N
291	00:18:33	00:18:35	Um... when?	N
292	00:18:35	00:18:37	Now, I'm on break.	N
293	00:18:37	00:18:39	Oh, well, I'm in the middle of that D.B. from the gully.	N
294	00:18:39	00:18:42	He's still a John Doe and we don't know the circumstances.	N
295	00:18:44	00:18:45	I smell.	N
296	00:18:45	00:18:47	No...	N
297	00:18:47	00:18:48	Well, not that bad.	N
298	00:18:48	00:18:56	I changed clothes-- the problem is that it's human fat reduced and it's attached itself to my follicles and my pores, so...	N
299	00:18:58	00:18:59	You don't look good.	N
300	00:18:59	00:19:00	I need to get some air.	N
301	00:19:00	00:19:01	Okay.	N
302	00:19:01	00:19:02	Uh, no, you-you stay.	N
303	00:19:02	00:19:04	Uh, you've got that John Doe to worry about and, uh...	N
304	00:19:04	00:19:06	Well, I can always stop by another time.	N
305	00:19:06	00:19:09	Great.	N
306	00:19:09	00:19:10	Okay.	N
307	00:19:10	00:19:13	Bye...	N
308	00:19:17	00:19:18	You smell like death.	N
309	00:19:18	00:19:21	I've heard.	N
310	00:19:21	00:19:24	You know, a real man wouldn't mind.	N
311	00:19:32	00:19:34	Have you talked to Barry's parents?	N
312	00:19:34	00:19:36	I did; they had no idea he'd been stabbed.	N
313	00:19:36	00:19:39	The older kids get the less they talk to their parents.	N
314	00:19:39	00:19:41	They talk to you, though, right?	Y
315	00:19:41	00:19:42	The guidance counselor?	Y
316	00:19:42	00:19:45	Who else may have had it in for Barry Schickel?	N
317	00:19:45	00:19:49	Look, he was very popular, but he was a bully.	N
318	00:19:49	00:19:54	So there was probably a dozen kids who wanted to see him dead.	N
319	00:19:54	00:19:55	Really?	N
320	00:19:55	00:19:58	I'd be walking by and... he would punch me.	N
321	00:20:01	00:20:04	Everybody started calling me Flinch.	N
322	00:20:04	00:20:06	Even the teachers.	N
323	00:20:06	00:20:08	MOVE!	N
324	00:20:08	00:20:10	He was the meanest guy I've ever known.	N
325	00:20:10	00:20:13	But the way he put you down, it sounded funny.	N
326	00:20:13	00:20:15	If it wasn't you.	N
327	00:20:15	00:20:18	He'd wait for me, every day.	N
328	00:20:18	00:20:22	Lunch time, fourth period. Take my food.	N
329	00:20:22	00:20:24	Yo, hungry? Ha! Thanks for the sandwich.	N
330	00:20:24	00:20:27	Until I fixed him.	N
331	00:20:27	00:20:30	It was about half a year ago, I went at him.	N
332	00:20:30	00:20:32	With a fork?	N
333	00:20:32	00:20:34	Stabbed him above his left pectoral.	N
334	00:20:34	00:20:37	Yeah.	N
335	00:20:37	00:20:39	It still didn't stop him.	N
336	00:20:39	00:20:43	I mean, today was the first day I could come to school and not feel like a moving target.	N
337	00:20:43	00:20:46	00?	N
338	00:20:46	00:20:48	When Barry was shot?	N
339	00:20:50	00:20:55	Boxing practice.	N
340	00:20:55	00:20:58	Okay. Thanks.	N
341	00:21:01	00:21:09	I can protect them from being called a derogatory word for homosexual or the N-word.	Y
342	00:21:09	00:21:11	Everything else falls under free speech.	N
343	00:21:11	00:21:14	No one's blaming you.	N
344	00:21:14	00:21:16	I am.	Y
345	00:21:16	00:21:19	You know who did this, don't you?	Y
346	00:21:19	00:21:24	You have no idea what these kids go through.	N
347	00:21:24	00:21:28	I listen to them every day.	Y
348	00:21:28	00:21:30	Divorce, working parents...	N
349	00:21:30	00:21:32	Cliques.	N
350	00:21:32	00:21:36	And all they need is just one person to believe in them.	N
351	00:21:36	00:21:40	Yeah.	N
352	00:21:40	00:21:42	But where does that leave Barry Schickel?	N
353	00:21:42	00:21:45	That's your job.	N
354	00:21:51	00:21:53	Shut up. She was not.	N
355	00:21:53	00:21:54	I saw her in action.	N
356	00:21:54	00:21:56	Really?	N
357	00:21:56	00:21:57	Yeah, she was.	N
358	00:21:57	00:21:58	Catherine?	N
359	00:21:58	00:21:59	I was what?	N
360	00:22:01	00:22:05	I was just telling Nick how you were a big bully in high school.	N
361	00:22:05	00:22:06	A bully?	N
362	00:22:06	00:22:07	All right, I guess I was.	N
363	00:22:07	00:22:10	But, I mean, not the kind that people want to take a gun out and shoot.	N
364	00:22:11	00:22:11	No.	N
365	00:22:12	00:22:12	No, no.	N
366	00:22:12	00:22:16	You were the kind that guys fall all over themselves trying to impress.	N
367	00:22:16	00:22:17	Like you, Nick, huh?	N
368	00:22:20	00:22:23	Oh, Nick, uh... what were you in high school?	N
369	00:22:23	00:22:26	Me? I was, uh...	N
370	00:22:26	00:22:28	I was dependable.	N
371	00:22:28	00:22:29	Dependable.	N
372	00:22:29	00:22:33	Dependable jock, dependable stoner?	N
373	00:22:33	00:22:35	No, never a strap, never a smoker.	N
374	00:22:35	00:22:38	Just all-around dependable guy, I guess.	N
375	00:22:38	00:22:39	He's trying to say he was unpopular.	N
376	00:22:40	00:22:43	I was popular with the right people I can tell you that.	N
377	00:22:43	00:22:45	I can also tell you what I wasn't.	N
378	00:22:45	00:22:50	I wasn't a Mac Daddy wannabe with a Members Only jacket, putting his swerve on all the ladies.	N
379	00:22:50	00:22:51	What was wrong with those Members Only jackets?	N
380	00:22:51	00:22:52	They were kind of cool back in the day.	N
381	00:22:52	00:22:54	Hey, Nick.	N
382	00:22:54	00:22:56	Ronnie's got something on Liquid Man, says it's hot.	N
383	00:22:56	00:22:58	Good.	N
384	00:22:59	00:23:01	Hey, Sara, what were you in high school?	N
385	00:23:01	00:23:04	Science nerd.	N
386	00:23:04	00:23:05	You changed...	N
387	00:23:05	00:23:08	but you still smell.	N
388	00:23:08	00:23:09	Let's go.	N
389	00:23:09	00:23:11	So that leaves you, Warrick.	N
390	00:23:11	00:23:13	What were you?	N
391	00:23:13	00:23:18	Oh, I was short, I had big feet, thick glasses.	N
392	00:23:18	00:23:19	You?!	N
393	00:23:19	00:23:20	Yeah.	N
394	00:23:20	00:23:24	I got pushed around by all the guys and never got any play from the girls.	N
395	00:23:24	00:23:28	The girls didn't even notice your eyes?	N
396	00:23:28	00:23:30	No, they used to tease me about my eyes.	N
397	00:23:30	00:23:31	Called me names.	N
398	00:23:31	00:23:34	Aw. Well, what do they know?	N
399	00:23:34	00:23:36	They're your best feature.	N
400	00:23:36	00:23:38	I didn't have a best feature in high school.	N
401	00:23:40	00:23:49	Looking back on it now I can say I could see both sides of it thinking about this guy Barry Schickel, and how he was shot and whichever kid did it.	N
402	00:23:49	00:23:54	I'm not saying it was right, but I kind of understand, you know?	N
403	00:23:54	00:23:57	Yeah.	N
404	00:24:04	00:24:09	I wanted to hold off on this matchbook until it dried out but then I realized...	N
405	00:24:09	00:24:12	Human fat never dries out, it just gets waxy.	N
406	00:24:12	00:24:13	Exactly.	N
407	00:24:13	00:24:22	What I'm doing is adding pixels at some points and erasing pixels at other points.	N
408	00:24:40	00:24:42	Got it.	N
409	00:24:42	00:24:44	Roma...	N
410	00:24:44	00:24:46	Roman... nini's...	N
411	00:24:46	00:24:47	Never heard of it.	N
412	00:24:47	00:24:49	I have.	N
413	00:24:49	00:24:51	Nightclub for boomers off the strip.	N
414	00:24:51	00:24:52	Thanks, man.	N
415	00:24:52	00:24:53	You bet.	N
416	00:24:56	00:24:57	Hey, Stokes.	N
417	00:24:57	00:24:58	Your W. Cartsen?	N
418	00:24:58	00:24:59	Yeah?	N
419	00:25:00	00:25:02	He's a Second Lieutenant William Cartsen.	N
420	00:25:02	00:25:04	Served in the war, wounded in action.	N
421	00:25:04	00:25:07	Got sent stateside after they put him back together.	N
422	00:25:07	00:25:11	They put a pin in his spine and a plate in his head 31 years ago.	N
423	00:25:11	00:25:14	Walked out of the hospital, hasn't been heard of since.	N
424	00:25:15	00:25:16	Okay. Come with us.	N
425	00:26:04	00:26:06	What's the matter, you don't trust me?	N
426	00:26:07	00:26:08	I trust you.	N
427	00:26:16	00:26:19	I got a boatload of chemical components here.	N
428	00:26:19	00:26:23	Marijuana, bubble gum, cigars.	N
429	00:26:23	00:26:26	It's like every guy's bathroom in America.	N
430	00:26:26	00:26:27	What doesn't belong?	N
431	00:26:36	00:26:38	How can I help you people?	Y
432	00:26:39	00:26:41	Valet guy said you're the manager.	Y
433	00:26:41	00:26:43	Detective O'Riley, Las Vegas P.D.	N
434	00:26:44	00:26:45	Stokes and Sidle from the Crime Lab.	N
435	00:26:45	00:26:46	Crime Lab?	N
436	00:26:46	00:26:48	What's going on?	N
437	00:26:48	00:26:50	This man a patron of your establishment?	Y
438	00:26:50	00:26:52	Name's William Cartsen.	N
439	00:26:52	00:26:54	Not that I recognize, no.	Y
440	00:26:54	00:26:56	Are you sure you haven't seen him around here?	Y
441	00:26:57	00:27:00	Wore an Army jacket, might've been down on his luck?	N
442	00:27:00	00:27:02	Oh, you mean Moses.	N
443	00:27:02	00:27:04	Moses?	N
444	00:27:04	00:27:08	Yeah, guy had a beard down to here, wore a robe the Army jacket.	N
445	00:27:08	00:27:11	Stood out here scaring every patron I had.	Y
446	00:27:11	00:27:13	Hey!	N
447	00:27:13	00:27:14	The whole world is watching.	N
448	00:27:14	00:27:15	Bidi dou!	N
449	00:27:15	00:27:16	Bidi dou!	N
450	00:27:16	00:27:18	Guy was ruining my business.	Y
451	00:27:18	00:27:19	So what'd you do?	Y
452	00:27:19	00:27:21	I tried to reason with him.	Y
453	00:27:21	00:27:23	( Moses yells ) Hey!	N
454	00:27:23	00:27:27	Hey, buddy, you've got to leave my customers alone, okay?	Y
455	00:27:27	00:27:31	Here.	N
456	00:27:31	00:27:34	Cash that and move on.	N
457	00:27:34	00:27:35	That's the last I saw of him.	Y
458	00:27:35	00:27:37	When was that?	N
459	00:27:37	00:27:39	I don't know, about two months ago.	N
460	00:27:39	00:27:41	That's funny we found his body.	N
461	00:27:41	00:27:43	Coroner says he's been dead two months.	N
462	00:27:43	00:27:47	We're going to want you to take a little ride with us.	Y
463	00:27:47	00:27:50	Okay.	N
464	00:28:01	00:28:04	I checked out those kids you talked to.	N
465	00:28:04	00:28:09	None of them was even near the school when Barry Schickel was killed.	N
466	00:28:09	00:28:11	The only one who doesn't check out is Dennis Fram.	N
467	00:28:11	00:28:13	There's a reason.	N
468	00:28:13	00:28:14	I can put him at the crime scene.	N
469	00:28:14	00:28:16	Jim, can you call them from the car?	N
470	00:28:16	00:28:17	Sure, let's go.	N
471	00:28:17	00:28:18	Put him there, how?	N
472	00:28:18	00:28:20	Well, I'll explain on the way.	N
473	00:28:20	00:28:21	No, no.	N
474	00:28:21	00:28:23	I'm going to stay here with this, close to Warrick.	N
475	00:28:23	00:28:26	Okay. But you'll miss all the fireworks.	N
476	00:28:34	00:28:40	I know I must sound like the typical parent but my son had nothing to do with the death of the Schickel boy.	N
477	00:28:40	00:28:42	We've placed him at the murder.	N
478	00:28:42	00:28:43	What?	N
479	00:28:43	00:28:47	Here's the fingerprint that I recovered from Dennis' locker.	N
480	00:28:47	00:28:54	These are Dennis' prints on file at school-- the Missing Kids Prevention Drive.	N
481	00:28:54	00:28:56	There's a match.	N
482	00:28:56	00:29:00	Well, his own fingerprint on his own locker that doesn't prove anything.	N
483	00:29:00	00:29:02	Proves a timeline.	N
484	00:29:02	00:29:08	The alkyd particles in the victim's spray paint adhere and dry in 30 seconds.	N
485	00:29:10	00:29:11	Oxidation.	N
486	00:29:11	00:29:19	Dennis had to have swiped the paint within seconds of Barry putting it on his locker for his print to take.	N
487	00:29:19	00:29:20	Well, how do you know...?	N
488	00:29:20	00:29:21	The janitor.	N
489	00:29:21	00:29:23	He keeps timed records of graffiti.	N
490	00:29:23	00:29:26	Job security.	N
