	Unnamed: 0.1	Unnamed: 0	start	end	text	label
120	120	120	00:09:09	00:09:12	They're called corner or bucket-handle fractures.	N
121	121	121	00:09:12	00:09:14	Shake the baby?	N
122	122	122	00:09:14	00:09:16	It's more like snatch and shake.	N
123	123	123	00:09:16	00:09:21	Violent shaking creates shearing forces causing fragment fractures at the end of the growth plate.	N
124	124	124	00:09:21	00:09:25	It's highly specific for abuse.	N
125	125	125	00:09:28	00:09:30	How old do you think these fractures are?	N
126	126	126	00:09:31	00:09:36	Well, this kind of fracture doesn't usually heal with callus you can easily see.	N
127	127	127	00:09:36	00:09:39	My guess, less than six months.	N
128	128	128	00:09:41	00:09:43	He is emaciated.	N
129	129	129	00:09:43	00:09:45	He looks drawn.	N
130	130	130	00:09:45	00:09:47	The only thing missing is a swollen belly.	N
131	131	131	00:09:47	00:09:49	It's called cachexia.	N
132	132	132	00:09:49	00:09:52	The soft tissue is diminished and drawn around the skull.	N
133	133	133	00:09:53	00:09:57	The eyes are sunken, and there's prominent tenting where the skin should retract.	N
134	134	134	00:09:57	00:10:01	His ribs are poking through his skin.	N
135	135	135	00:10:01	00:10:04	He starved to death, didn't he?	N
136	136	136	00:10:04	00:10:07	C.O.D. is renal failure due to starvation.	N
137	137	137	00:10:07	00:10:13	His intestinal tract was virtually empty, except for these brown flecks I found.	N
138	138	138	00:10:13	00:10:16	Hepatic steatosis, the liver goes yellow and greasy.	N
139	139	139	00:10:16	00:10:24	Ketoacidosis, fat stores are used for energy, and then rhabdomyolysis-- when muscle is broken down for fuel.	N
140	140	140	00:10:24	00:10:27	Think of the body as digesting itself.	N
141	141	141	00:10:37	00:10:39	This took weeks.	N
142	142	142	00:10:39	00:10:44	I have to admit, this seems especially cruel and unusual.	N
143	143	143	00:10:44	00:10:46	When kids are involved, it usually is.	N
144	144	144	00:10:50	00:10:52	It's a 10-by-18-foot cell built for 25 people.	N
145	145	145	00:10:52	00:10:54	We've got 35 mutts and no place to put the extras.	N
146	146	146	00:10:54	00:10:58	Between the yo's, the cholos and the rednecks, it was bound to happen.	N
147	147	147	00:10:58	00:11:01	35 guys, that's a lot of men to fit in one room.	N
148	148	148	00:11:01	00:11:02	Cops round them up, we process them.	N
149	149	149	00:11:02	00:11:05	It usually doesn't take long, but today we got jammed.	N
150	150	150	00:11:05	00:11:06	What was the problem?	N
151	151	151	00:11:07	00:11:08	Computer went down, plumbing backed up.	N
152	152	152	00:11:09	00:11:10	You name it, we had it.	N
153	153	153	00:11:10	00:11:11	Any rival bangers in the same cell?	N
154	154	154	00:11:11	00:11:17	No. I rechecked the roster. We don't want the yo's killing each other in custody.	N
155	155	155	00:11:17	00:11:19	Why we bother, I'll never know.	N
156	156	156	00:11:19	00:11:24	You ever think an overcrowded cell mixed with bad plumbing was the reason they threw the contents?	N
157	157	157	00:11:24	00:11:25	They don't need a reason.	N
158	158	158	00:11:25	00:11:27	Bad monkeys at the zoo.	N
159	159	159	00:11:31	00:11:34	So, uh, how did the gun get past security?	N
160	160	160	00:11:34	00:11:36	Arresting officer did a bad search.	N
161	161	161	00:11:36	00:11:38	Don't you search them again when they get to the holding cell?	N
162	162	162	00:11:38	00:11:39	What?	N
163	163	163	00:11:40	00:11:42	Don't you search them again when they get here?	N
164	164	164	00:11:42	00:11:44	Is there something you want to get off your chest?	N
165	165	165	00:11:45	00:11:48	A gun in a cell is sloppy police work, man.	N
166	166	166	00:11:51	00:11:54	I don't like what you're implying about me or my men.	N
167	167	167	00:11:54	00:11:57	Then maybe you need to dial down your attitude.	N
168	168	168	00:11:57	00:11:59	A man is brain dead here!	N
169	169	169	00:11:59	00:12:03	I don't care what he was like when he was alive, and neither should you, don't you think?	N
170	170	170	00:12:03	00:12:06	All I know, there's one less bastard I gotta watch my back for.	N
171	171	171	00:12:06	00:12:08	There's five of us, so the odds are in their favor.	N
172	172	172	00:12:08	00:12:10	You're a crime scene tech.	N
173	173	173	00:12:10	00:12:14	I'm law enforcement, which means you don't get to tell me what to do in my jail.	N
174	174	174	00:12:14	00:12:17	If I find out you used excessive force on an unarmed prisoner, you won't have a jail.	N
175	175	175	00:12:18	00:12:18	I think we're done here.	N
176	176	176	00:12:19	00:12:19	I don't think so.	N
177	177	177	00:12:20	00:12:25	Not quite. I'm going to need your armor, your shields, your boots and your batons. Right now!	N
178	178	178	00:12:35	00:12:40	I, uh... ran John Doe minor's DNA against the Missing Persons database.	N
179	179	179	00:12:41	00:12:42	I'm sorry, no hits.	N
180	180	180	00:12:42	00:12:44	Yeah, I'm not surprised.	N
181	181	181	00:12:44	00:12:48	They didn't care enough to feed him, why would they report him missing?	N
182	182	182	00:12:51	00:12:52	What's going on in here?	N
183	183	183	00:12:52	00:12:55	The victim had a prior abuse fracture.	N
184	184	184	00:12:55	00:12:58	And you're hoping Child Protective Services investigated?	N
185	185	185	00:12:58	00:13:03	Well, based on the age of the victim, the age of the fracture and the break pattern, I found ten possible matches.	N
186	186	186	00:13:03	00:13:08	Well, it's going to take you forever to go through these alone.	N
187	187	187	00:13:10	00:13:12	I'll get it done.	N
188	188	188	00:13:12	00:13:16	It took me a long time to get where I was, Sara.	N
189	189	189	00:13:16	00:13:20	Now I feel like I'm starting from scratch.	N
190	190	190	00:13:20	00:13:21	I miss sleeping at night.	N
191	191	191	00:13:21	00:13:23	I miss my colleagues.	N
192	192	192	00:13:23	00:13:24	I miss...	N
193	193	193	00:13:24	00:13:26	What?	N
194	194	194	00:13:26	00:13:28	Being trusted.	N
195	195	195	00:13:34	00:13:36	What's on the menu today, Warrick?	N
196	196	196	00:13:36	00:13:37	A gun...	N
197	197	197	00:13:37	00:13:42	face shields, vests... batons...	N
198	198	198	00:13:42	00:13:44	Please run the batons first.	N
199	199	199	00:13:44	00:13:45	Why? You thinking bad cop?	N
200	200	200	00:13:45	00:13:49	Well, the batons were the only weapons inside of the cell.	N
201	201	201	00:13:49	00:13:50	Everything else was fixed...	N
202	202	202	00:13:51	00:13:53	...to the floor, to the walls.	N
203	203	203	00:13:54	00:13:56	You gonna get that?	N
204	204	204	00:13:58	00:13:59	No.	N
205	205	205	00:13:59	00:14:00	Player.	N
206	206	206	00:14:00	00:14:02	Oh, now I'm a player.	N
207	207	207	00:14:02	00:14:05	You make up your mind pretty quick.	N
208	208	208	00:14:05	00:14:07	I'll, uh, page you when I get the results.	N
209	209	209	00:14:07	00:14:08	Yeah?	N
210	210	210	00:14:12	00:14:15	He was a rough one last night, so I called to check on him.	N
211	211	211	00:14:15	00:14:19	But since I'm here, I can do it in person.	N
212	212	212	00:14:19	00:14:20	Anything else you want to say to me?	N
213	213	213	00:14:21	00:14:22	Have a nice day.	N
214	214	214	00:14:22	00:14:23	Is that it?	N
215	215	215	00:14:23	00:14:24	That's it.	N
216	216	216	00:14:25	00:14:27	Am I interrupting?	N
217	217	217	00:14:27	00:14:29	No.	N
218	218	218	00:14:29	00:14:30	No.	N
219	219	219	00:14:32	00:14:34	Good day.	N
220	220	220	00:14:36	00:14:37	He's pretty hot.	N
221	221	221	00:14:37	00:14:40	Yeah, well, I think he knows it.	N
222	222	222	00:14:40	00:14:43	Anything on the hairs from the plastic coffin?	N
223	223	223	00:14:43	00:14:49	Ah, yeah, I actually did find one hair with a root tag still attached, and it's a priority run for me as soon as I get something to compare it to.	N
224	224	224	00:14:49	00:14:51	Sara also collected a bunch synthetic hairs.	N
225	225	225	00:14:51	00:14:54	I'm thinking doll, wig, maybe fake fur.	N
226	226	226	00:14:54	00:14:55	I sent them over to Trace.	N
227	227	227	00:15:00	00:15:06	I went through child abuse cases, looking for a match to the victim's age and fracture.	N
228	228	228	00:15:06	00:15:09	I pulled the X rays of our most likely candidates.	N
229	229	229	00:15:09	00:15:13	Sinus identification is as reliable as fingerprints.	N
230	230	230	00:15:13	00:15:17	Sinuses are unique; they have distinct, scalloped edges.	N
231	231	231	00:15:21	00:15:23	No match.	N
232	232	232	00:15:23	00:15:29	It's harder to identify children this way because they, uh, develop so quickly.	N
233	233	233	00:15:37	00:15:39	This is it.	N
234	234	234	00:15:39	00:15:40	Bingo.	N
235	235	235	00:15:40	00:15:44	Yep. Frontal and ethmoid sinuses line up perfectly.	N
236	236	236	00:15:46	00:15:53	Devon Malton, age five, last known residence was a foster home run by a Lorna Tenney.	N
237	237	237	00:15:53	00:15:55	So, which one of my kids is in trouble?	N
238	238	238	00:15:55	00:15:58	No, you are, Mrs. Tenney.	N
239	239	239	00:15:58	00:16:01	Oh? Which one of my kids lodged a complaint?	N
240	240	240	00:16:01	00:16:02	That happen a lot?	N
241	241	241	00:16:02	00:16:04	Well, it goes with the territory.	N
242	242	242	00:16:04	00:16:07	We're here about, uh, Devon Malton.	N
243	243	243	00:16:07	00:16:08	Well, he hasn't lived here in six months.	N
244	244	244	00:16:08	00:16:11	Since he fractured his arm?	N
245	245	245	00:16:11	00:16:13	CPS investigated. They cleared me.	N
246	246	246	00:16:13	00:16:15	Records show Devon resides here.	N
247	247	247	00:16:15	00:16:16	Well, records are wrong.	N
248	248	248	00:16:16	00:16:18	Mind if we come in and take a look around?	N
249	249	249	00:16:18	00:16:20	I do.	N
250	250	250	00:16:20	00:16:21	If you've got nothing to hide...	N
251	251	251	00:16:21	00:16:23	Oh, save it.	N
252	252	252	00:16:23	00:16:24	Those mind games don't work on me.	N
253	253	253	00:16:24	00:16:30	I deal with the police often enough to know better than to talk to you without my attorney or to let you poke around my things.	N
254	254	254	00:16:30	00:16:32	Look, Family Services says you have this kid.	N
255	255	255	00:16:32	00:16:33	Mm-hmm. They've issued aid checks.	N
256	256	256	00:16:33	00:16:35	Now, who do you expect me to believe?	N
257	257	257	00:16:35	00:16:37	The checks come, I send them back.	N
258	258	258	00:16:37	00:16:38	I've got the copies to prove it.	N
259	259	259	00:16:38	00:16:41	Look, it's either here or at the station.	N
260	260	260	00:16:41	00:16:42	So, you choose.	N
261	261	261	00:16:42	00:16:46	Then let's go, because you don't set foot in my house without a warrant.	N
262	262	262	00:17:26	00:17:30	Heard you had a real sphincter pucker last night.	N
263	263	263	00:17:30	00:17:31	So what kind of gun are you getting?	N
264	264	264	00:17:31	00:17:33	Plenty of guns at crime scenes.	N
265	265	265	00:17:33	00:17:35	Cops have them, some criminalists...	N
266	266	266	00:17:35	00:17:37	Yeah, cops make great targets.	N
267	267	267	00:17:37	00:17:41	Plus, CSIs get shot at all the time, or didn't they tell you?	N
268	268	268	00:17:41	00:17:44	If this is why you paged me, then I...	N
269	269	269	00:17:44	00:17:46	I got the results on the bin contents.	N
270	270	270	00:17:48	00:17:50	Well?	N
271	271	271	00:17:50	00:17:51	Are you sure you're okay?	N
272	272	272	00:17:51	00:17:53	You don't look so good.	N
273	273	273	00:17:55	00:18:03	I detected mineral oil, titanium dioxide, stearic acid, isopropylpalpitate using polarized lightmicroscopy, GCMS and FTIR.	N
274	274	274	00:18:03	00:18:05	Is that makeup?	N
275	275	275	00:18:05	00:18:07	Burnt sienna foundation.	N
276	276	276	00:18:07	00:18:09	The cheap stuff.	N
277	277	277	00:18:09	00:18:11	What about the intestinal tract contents?	N
278	278	278	00:18:11	00:18:14	Lead-based paint chips...	N
279	279	279	00:18:15	00:18:17	last used in 1978.	N
280	280	280	00:18:17	00:18:19	That whole neighborhood looks like it was built in the '70s.	N
281	281	281	00:18:20	00:18:23	Could've come from any one of the apartment buildings or the houses.	N
282	282	282	00:18:23	00:18:27	Which means that sooner or later, you're going to have to be going back out to the hood.	N
283	283	283	00:18:27	00:18:28	Nervous?	N
284	284	284	00:18:29	00:18:30	Hmm...	N
285	285	285	00:18:31	00:18:33	I'm sorry, Doctor.	N
286	286	286	00:18:33	00:18:35	I can't donate his organs.	N
287	287	287	00:18:35	00:18:38	I assure you your son has no brain activity, Mr. Mendez.	N
288	288	288	00:18:38	00:18:40	He's gone.	N
289	289	289	00:18:40	00:18:41	No, no, you don't understand.	N
290	290	290	00:18:41	00:18:44	I don't know who that is in there, but it's not my son.	N
291	291	291	00:18:44	00:18:46	Mr. Mendez.	N
292	292	292	00:18:48	00:18:51	I'm Catherine Willows, with the Las Vegas Crime Lab.	N
293	293	293	00:18:51	00:18:52	Are you sure?	N
294	294	294	00:18:52	00:18:56	I've been waiting for this phone call a long time.	N
295	295	295	00:18:56	00:19:04	My kid took a wrong turn somewhere-- maybe it's my fault, I don't know-- but somebody's boy is in that bed and he's not mine.	N
296	296	296	00:19:10	00:19:14	Either he can't accept reality or the County made a big mistake.	N
297	297	297	00:19:14	00:19:16	Well, there's only one way to find out.	N
298	298	298	00:19:16	00:19:18	I'll have to take his prints.	N
299	299	299	00:20:05	00:20:06	Guys.	N
300	300	300	00:20:07	00:20:08	Do your work.	N
301	301	301	00:20:19	00:20:20	Hi.	N
302	302	302	00:20:28	00:20:31	You like chemistry?	N
303	303	303	00:20:31	00:20:35	No. I'm not smart enough.	N
304	304	304	00:20:35	00:20:36	Sure you are.	N
305	305	305	00:20:36	00:20:39	Glynnis, right?	N
306	306	306	00:20:42	00:20:43	Quantum theory.	N
307	307	307	00:20:43	00:20:46	That's compelling stuff actually.	N
308	308	308	00:20:46	00:20:50	Look, you can question me, fine.	N
309	309	309	00:20:50	00:20:53	You don't have to pretend to be interested in me.	N
310	310	310	00:20:53	00:20:56	I'm sorry, that was lame.	N
311	311	311	00:20:56	00:21:00	I guess I was just trying to put you at ease.	N
312	312	312	00:21:00	00:21:02	I know what it's like.	N
313	313	313	00:21:02	00:21:04	What?	N
314	314	314	00:21:04	00:21:06	Living with strangers.	N
315	315	315	00:21:06	00:21:10	Your fate being decided by social workers, advocates, judges...	N
316	316	316	00:21:10	00:21:12	You were in the system.	N
317	317	317	00:21:13	00:21:15	For a while.	N
318	318	318	00:21:15	00:21:20	I've been in foster care for ten years.	N
319	319	319	00:21:21	00:21:24	I moved from one home to the next.	N
320	320	320	00:21:24	00:21:27	Believe me, Mrs. Tenney is one of the good ones.	N
321	321	321	00:21:32	00:21:35	She's not very cooperative.	N
322	322	322	00:21:35	00:21:37	She's been burned a lot.	N
323	323	323	00:21:37	00:21:43	Look, I know she comes off as tough, but she really cares.	N
324	324	324	00:21:43	00:21:49	Enough to tell us the truth, even if it hurts.	N
325	325	325	00:21:49	00:21:51	You remember a little boy named Devon?	N
326	326	326	00:21:51	00:21:53	Yeah. Cute kid.	N
327	327	327	00:21:54	00:21:55	About five years old.	N
328	328	328	00:21:55	00:21:58	Your foster mom said that Devon left months ago.	N
329	329	329	00:21:58	00:21:59	Is that true?	N
330	330	330	00:21:59	00:22:01	Yeah.	N
331	331	331	00:22:01	00:22:04	Why all the questions?	N
332	332	332	00:22:06	00:22:08	Did something happen?	N
333	333	333	00:22:08	00:22:10	Yeah.	N
334	334	334	00:22:12	00:22:14	Is he dead?	N
335	335	335	00:22:16	00:22:18	Yeah.	N
336	336	336	00:22:21	00:22:23	I don't understand.	N
337	337	337	00:22:24	00:22:28	His mom came and picked him up.	N
338	338	338	00:22:28	00:22:32	That never happens.	N
339	339	339	00:22:32	00:22:35	You could just see how much she loved those boys.	N
340	340	340	00:22:35	00:22:38	Glynnis...	N
341	341	341	00:22:38	00:22:41	did Devon have brothers at the foster home?	N
342	342	342	00:22:41	00:22:43	Yeah.	N
343	343	343	00:22:43	00:22:47	Two older brothers, Kevin and, and Raymond.	N
344	344	344	00:22:49	00:22:51	What happened to them?	N
345	345	345	00:22:54	00:23:01	The boys' mother, Candace Malton, served 47 of a 90-day sentence for smashing a brick into her abusive boyfriend's face.	N
346	346	346	00:23:01	00:23:03	Sounds like self-defense to me.	N
347	347	347	00:23:03	00:23:05	Yeah, if she would've walked after the first hit.	N
348	348	348	00:23:05	00:23:07	So, how many times did she actually hit him?	N
349	349	349	00:23:07	00:23:13	Five. It takes battered women a while to see the light, but once they do, there's no going back.	N
350	350	350	00:23:13	00:23:17	Okay, so the Malton boys were placed in foster care while Mom served her sentence.	N
351	351	351	00:23:17	00:23:21	A single mother, she reinstated her parental rights as soon as she got out of jail.	N
352	352	352	00:23:21	00:23:25	After what happened to her son, she didn't want to have anything to do with Child Services.	N
353	353	353	00:23:25	00:23:26	Any idea where the mother is now?	N
354	354	354	00:23:26	00:23:28	No.	N
355	355	355	00:23:28	00:23:31	I've already checked welfare, Medicaid, HUD rolls-- she's in the wind.	N
356	356	356	00:23:33	00:23:34	I'll put out a BOLO.	N
357	357	357	00:23:34	00:23:35	No offense, but...	N
358	358	358	00:23:36	00:23:40	why didn't you check in to the kids' welfare after the mom was released from jail?	N
359	359	359	00:23:40	00:23:44	8,000 child abuse/neglect investigations a year.	N
360	360	360	00:23:44	00:23:46	There's only so much we can do.	N
361	361	361	00:23:46	00:23:51	Look, despite her taste in men, in my opinion, Candace Malton was a good mother.	N
362	362	362	00:23:52	00:23:55	One of her sons is dead, and the other two are missing.	N
363	363	363	00:23:56	00:23:59	What's good about that?	N
364	364	364	00:24:02	00:24:04	Hey, Mia.	N
365	365	365	00:24:04	00:24:05	Have you finished processing the batons?	N
366	366	366	00:24:05	00:24:07	Yeah, just now.	N
367	367	367	00:24:07	00:24:11	I found blood, epithelials and hair on all of them.	N
368	368	368	00:24:11	00:24:14	There are several DNA sources from everyone but the victim.	N
369	369	369	00:24:14	00:24:18	Which means that a police baton never connected with Sam Mendez.	N
370	370	370	00:24:18	00:24:22	He had to already be down when the cops entered the cell.	N
371	371	371	00:24:22	00:24:23	Thanks.	N
372	372	372	00:24:24	00:24:26	Catherine Willows?	N
373	373	373	00:24:26	00:24:30	Yeah. Lieutenant Arthur Chan, watch commander for Central Holding.	N
374	374	374	00:24:30	00:24:38	We are almost finished with our investigation, but I can tell you that the victim's prints don't match the Sam Mendez that's wanted for murder.	N
375	375	375	00:24:38	00:24:40	You telling me we arrested the wrong guy?	N
376	376	376	00:24:40	00:24:43	It was a routine traffic stop.	N
377	377	377	00:24:43	00:24:47	The arresting officer ran the name and got an immediate warrant hit.	N
378	378	378	00:24:48	00:24:51	An arrest warrant for murder and...	N
379	379	379	00:24:51	00:24:52	two guys with the same name.	N
380	380	380	00:24:52	00:24:53	Out of the car!	N
381	381	381	00:24:53	00:24:55	What did I do? Walk back. Hands up.	N
382	382	382	00:24:55	00:24:58	The arresting officer did his job; I did my job.	N
383	383	383	00:24:58	00:24:59	No one's saying that you didn't.	N
384	384	384	00:24:59	00:25:01	Your subordinate Warrick Brown did.	N
385	385	385	00:25:01	00:25:05	With all due respect, Lieutenant, that really doesn't sound like the Warrick Brown I know.	N
386	386	386	00:25:05	00:25:08	You're a civilian, but even you understand chain of command.	N
387	387	387	00:25:09	00:25:12	Now, I'm giving you an opportunity to adjust his attitude.	N
388	388	388	00:25:12	00:25:15	Don't make me.	N
389	389	389	00:25:18	00:25:21	Heard you found a print on the bin.	N
390	390	390	00:25:21	00:25:23	Yeah, I did. Under the lip curve.	N
391	391	391	00:25:27	00:25:28	What?	N
392	392	392	00:25:28	00:25:31	Well, I'm not sure of the best way to process the print.	N
393	393	393	00:25:31	00:25:32	You take digital photos?	N
394	394	394	00:25:32	00:25:34	Yeah. Well, hand them over.	N
395	395	395	00:25:34	00:25:38	I'll load it into the computer, reconstruct the image while you finish processing.	N
396	396	396	00:25:38	00:25:42	Well, what else is there left to do but run it through AFIS?	N
397	397	397	00:25:42	00:25:45	You're gonna need an actual print for court.	N
398	398	398	00:25:45	00:25:50	Are you saying that I have to cut it out in order to lift it?	N
399	399	399	00:25:50	00:25:52	Isn't that destroying the evidence? No.	N
400	400	400	00:25:52	00:25:53	You're recovering it.	N
401	401	401	00:25:53	00:25:55	As long as you document it, you're fine.	N
402	402	402	00:25:55	00:25:56	Oh.	N
403	403	403	00:26:36	00:26:38	Well, I appreciate your help.	N
