	start	end	text	label
184	00:14:10	00:14:16	Nobody shoots at that target without going through me.	N
185	00:14:16	00:14:19	Well, that's business.	N
186	00:14:19	00:14:21	What about personal?	N
187	00:14:25	00:14:26	What do you mean?	N
188	00:14:26	00:14:29	Did you ever talk to Tony about any of his girlfriends?	N
189	00:14:30	00:14:30	Which one?	N
190	00:14:31	00:14:34	I mean, they were all trying to pick the gold out of his teeth.	N
191	00:14:34	00:14:35	Janine Haywood.	N
192	00:14:35	00:14:36	She's the worst...	N
193	00:14:37	00:14:39	and he loved her the most.	N
194	00:14:39	00:14:40	Can you believe it?	N
195	00:14:40	00:14:42	Yeah, I do.	N
196	00:14:47	00:14:54	If I know her type, now that she has the gold she'll be going after the silver.	N
197	00:16:03	00:16:10	Okay, on the left, Braun prints we got from the Coroner and on the right, gold digger prints I got from Janine Haywood.	N
198	00:16:10	00:16:12	Here's where it gets interesting.	N
199	00:16:12	00:16:14	I took six prints off this bottle.	N
200	00:16:14	00:16:16	And? They all belong to one person.	N
201	00:16:16	00:16:19	Good thing or... bad thing?	N
202	00:16:19	00:16:21	It's good if you're us...	N
203	00:16:23	00:16:25	bad if you're Janine Haywood.	N
204	00:16:30	00:16:32	Have you seen Brass?	N
205	00:16:32	00:16:34	Not tonight, no. Why?	N
206	00:16:34	00:16:35	Oh, print off air.	N
207	00:16:35	00:16:37	Orange balloon.	N
208	00:16:37	00:16:38	Cyanoacrylate.	N
209	00:16:38	00:16:40	Dead bang, drug dealer.	N
210	00:16:41	00:16:43	Ooh, ooh, watch it! Evidence.	N
211	00:16:43	00:16:45	Where did you get it? Cracker box.	N
212	00:16:45	00:16:47	It was all stuck together, muckety-muck.	N
213	00:16:47	00:16:51	I don't want to ruin any potential prints but I saw this TV dinner commercial and it hit me.	N
214	00:16:51	00:16:53	I'm going to put it in the freezer.	N
215	00:16:56	00:16:58	Did you try this coffee?	N
216	00:16:58	00:16:59	Mm-mm.	N
217	00:16:59	00:17:01	The last cup I had tasted like motor oil.	N
218	00:17:01	00:17:03	Oh, don't touch it. That's my pot!	N
219	00:17:05	00:17:06	Your pot?	N
220	00:17:06	00:17:08	Yeah, you know, from my own private stash.	N
221	00:17:08	00:17:10	Blue Hawaiian-- $40 a pound.	N
222	00:17:10	00:17:14	Only grown a couple times a year on the Big Island hand-picked to perfection.	N
223	00:17:15	00:17:16	Good.	N
224	00:17:16	00:17:18	You're using my water so I guess that makes it community coffee.	N
225	00:17:18	00:17:19	You want a cup, Nick?	N
226	00:17:19	00:17:21	No, thanks.	N
227	00:17:21	00:17:22	What's the matter with your leg?	N
228	00:17:22	00:17:23	I don't know, man.	N
229	00:17:23	00:17:26	Something back at that house must have bit me.	N
230	00:17:26	00:17:29	Oh, is that alcohol on a bug bite?	N
231	00:17:29	00:17:31	That's like butter on burns, man.	N
232	00:17:31	00:17:33	Wives' tale.	N
233	00:17:33	00:17:35	Yeah, this is the guy who told me to put hemorrhoid cream on my acne.	N
234	00:17:36	00:17:38	It worked, didn't it?	N
235	00:17:41	00:17:43	This is pretty good.	N
236	00:17:44	00:17:48	Let me see the bite before you get gangrene.	N
237	00:17:48	00:17:49	Chigger bite. Yeah?	N
238	00:17:50	00:17:52	Probably picked it up walking through the ferns in Braun's backyard.	N
239	00:17:53	00:17:54	See if Catherine's got some clear nail polish.	N
240	00:17:54	00:17:56	It'll seal it off from the air, keep it from itching.	N
241	00:17:58	00:17:59	What happened with that doggy door?	N
242	00:18:00	00:18:02	Something definitely two-legged went through it.	N
243	00:18:02	00:18:03	Got mostly partials.	N
244	00:18:03	00:18:05	Print Lab's working on it now.	N
245	00:18:05	00:18:07	Be sure to check it against Janine Haywood's prints.	N
246	00:18:09	00:18:11	Braun's stomach contents.	N
247	00:18:11	00:18:13	No food.	N
248	00:18:13	00:18:14	Plenty of drugs.	N
249	00:18:14	00:18:15	Xanax?	N
250	00:18:15	00:18:16	And heroin.	N
251	00:18:16	00:18:17	I thought he inhaled it.	N
252	00:18:17	00:18:19	Inhaled and ingested.	N
253	00:18:19	00:18:20	He ate it?	N
254	00:18:20	00:18:21	Got there somehow.	N
255	00:18:21	00:18:24	Where are all the undissolved pills?	N
256	00:18:24	00:18:25	Didn't find any.	N
257	00:18:25	00:18:29	Most OD's die before digestion's complete, right?	N
258	00:18:29	00:18:34	My guess, someone mashed up the Xanax dissolved them in red wine, which I did find.	N
259	00:18:34	00:18:38	Okay, so what do we know that we can write home about?	N
260	00:18:38	00:18:44	Well, Braun was a heroin addict using heavy just before he died which means he was probably meek as a lamb.	N
261	00:18:44	00:18:47	Wouldn't have taken much to bind his hands with duct tape.	N
262	00:18:47	00:18:49	And make him drink hemlock.	N
263	00:18:49	00:18:54	It's a lot easier to pour liquid down a guy's throat than it is to make him swallow 100 pills.	N
264	00:18:54	00:18:56	It wasn't 100 pills.	N
265	00:18:56	00:18:57	How many?	N
266	00:18:59	00:19:00	No more than 50.	N
267	00:19:06	00:19:08	Based on your pupes, I could take you in right now.	N
268	00:19:08	00:19:10	Hey, man, I'm in mourning.	N
269	00:19:10	00:19:11	It's tears you see.	N
270	00:19:11	00:19:12	I lost a customer.	N
271	00:19:12	00:19:15	It's like losing my job, kind of.	N
272	00:19:15	00:19:16	You're Braun's grocery store.	N
273	00:19:16	00:19:18	But I deliver.	N
274	00:19:18	00:19:19	When did you last deliver?	N
275	00:19:19	00:19:21	Night before he croaked.	N
276	00:19:21	00:19:23	00-- ask his woman.	N
277	00:19:23	00:19:25	She's fine, too.	N
278	00:19:25	00:19:27	Well, she told us as soon as you got there, she left.	N
279	00:19:27	00:19:29	Oh, she didn't go that fast.	N
280	00:19:29	00:19:33	I dropped off some balloons Braun paid me, she gave me a tip.	N
281	00:19:33	00:19:35	What, shave the soul patch?	N
282	00:19:37	00:19:38	No.	N
283	00:19:38	00:19:40	30 Xanadus.	N
284	00:19:40	00:19:41	Xanax?	N
285	00:19:41	00:19:43	I told you I dropped them down the bathroom sink.	N
286	00:19:43	00:19:46	First time I heard that.	N
287	00:19:46	00:19:53	Look, I took two gave Tony two and I accidentally dropped 15 or 20 down the sink.	N
288	00:19:53	00:19:55	It was an accident.	N
289	00:19:55	00:19:56	You know, an accident?	N
290	00:19:56	00:19:58	Haven't you ever spilled a drink?	N
291	00:19:59	00:20:00	Not lately.	N
292	00:20:00	00:20:02	We found 50 Xanax in Tony's stomach.	N
293	00:20:02	00:20:04	Don't pin that on me. I'd left.	N
294	00:20:04	00:20:07	I'll tell you what you left-- your fingerprints all over the prescription bottle.	N
295	00:20:07	00:20:14	I went to the pharmacy waited in line picked up the prescription signed for it brought it back to the house.	N
296	00:20:14	00:20:18	Tony did nothing for himself except work and get high.	N
297	00:20:18	00:20:20	Got you a brand-new Mercedes, didn't it?	N
298	00:20:20	00:20:21	Yes, it did.	N
299	00:20:21	00:20:25	And it'll buy me the dress I wear at Tony's funeral, too.	N
300	00:20:25	00:20:28	Look, when you left your half a house where did you go?	N
301	00:20:28	00:20:29	A friend's.	N
302	00:20:29	00:20:30	Well, let's get her on the line.	N
303	00:20:30	00:20:32	She's out of town.	N
304	00:20:32	00:20:34	Let me guess-- she's incommunicado.	N
305	00:20:34	00:20:36	That means you can't reach her?	N
306	00:20:36	00:20:38	Yeah.	N
307	00:20:40	00:20:42	Oh, mind the dummy.	N
308	00:20:44	00:20:45	It's been 24 minutes, Greg.	N
309	00:20:45	00:20:46	When's this thing going to be done?	N
310	00:20:46	00:20:49	Well, with all due respect, sir, it's not a baked potato.	N
311	00:20:49	00:20:55	It's Braun's blood and with all the impurities in his system it might take a little extra time.	N
312	00:20:55	00:20:57	Did I ever tell you I used to live in New York?	N
313	00:20:57	00:21:00	Is this going to be a short story or a novel?	N
314	00:21:00	00:21:02	( machine beeps ) Excuse me.	N
315	00:21:03	00:21:05	You know, heroin has a nine-minute half-life.	N
316	00:21:05	00:21:07	After that, it metabolizes into morphine.	N
317	00:21:07	00:21:09	What's the six-MAM count?	N
318	00:21:09	00:21:11	158 nanograms per mil.	N
319	00:21:11	00:21:13	Definitely not lethal.	N
320	00:21:13	00:21:14	The same with your Xanax.	N
321	00:21:14	00:21:17	Quarter-mil tabs, 100 micrograms per liter.	N
322	00:21:17	00:21:18	Again, not lethal.	N
323	00:21:18	00:21:21	There's addicts walking around Times Square with more drugs in their system.	N
324	00:21:21	00:21:24	So Braun should still be walking around.	N
325	00:21:27	00:21:31	And the point of your New York story was...?	N
326	00:21:31	00:21:36	Oh, I was just going to tell you about another way to take heroin-- a suppository up the coolee.	N
327	00:21:36	00:21:38	You just stand on your head, and then you let gravity...	N
328	00:21:40	00:21:42	Forget it.	N
329	00:21:49	00:21:52	Braun didn't die of a drug overdose accidental or otherwise.	N
330	00:21:52	00:21:55	I figured. So why'd I bring the dummy?	N
331	00:21:58	00:22:00	Braun's shirt.	N
332	00:22:00	00:22:02	Robbins opened him up.	N
333	00:22:02	00:22:03	His lungs were compressed.	N
334	00:22:03	00:22:10	Remember Burke and Hare the two 19th century Scottish body snatchers who made a living intoxicating innocent victims and suffocating them?	N
335	00:22:10	00:22:12	Sold their cadavers to teaching hospitals?	N
336	00:22:12	00:22:16	Got away with it, too, until a medical student discovered his fiancee on a slab.	N
337	00:22:16	00:22:20	Is this part of the Sherlock Holmes Fan Club kit?	N
338	00:22:20	00:22:25	Janine Haywood said that she left the house when the drug dealer arrived.	N
339	00:22:25	00:22:27	I think she came back.	N
340	00:22:27	00:22:31	So Braun would have been on his third or fourth balloon by then.	N
341	00:22:33	00:22:37	Would have been easy to tape his wrists mash up 50 pills...	N
342	00:22:39	00:22:43	and force-feed him a Xanax cocktail.	N
343	00:22:43	00:22:47	So everything was going great until the gardener showed up.	N
344	00:22:47	00:22:49	Then I think her plan turned to panic.	N
345	00:22:49	00:22:53	It takes time to OD-- time Janine didn't have.	N
346	00:22:56	00:23:01	Burke would kneel on his victim's chest, right covering their mouth and nostrils.	N
347	00:23:01	00:23:07	But when you're doing drugs you're a slob and when you're being manhandled, you're even sloppier.	N
348	00:23:09	00:23:11	Like this.	N
349	00:23:18	00:23:20	He was Burked.	N
350	00:23:24	00:23:26	Hello.	N
351	00:23:28	00:23:30	Where?	N
352	00:23:30	00:23:32	Brass, you're breaking up.	N
353	00:23:35	00:23:38	Said he was in Blue Diamond, digging something up.	N
354	00:24:04	00:24:07	Hey... Hey, what's going on?	N
355	00:24:07	00:24:09	Anybody ever tell you to call before you dig?	N
356	00:24:09	00:24:11	I got permission to be here.	N
357	00:24:13	00:24:14	From who?	N
358	00:24:14	00:24:16	A dead man?	N
359	00:24:16	00:24:17	You got a name?	N
360	00:24:17	00:24:19	My name's Curt Ritten.	N
361	00:24:19	00:24:22	Look, Tony Braun was a friend of mine, right?	N
362	00:24:22	00:24:23	This is his property.	N
363	00:24:23	00:24:25	He calls me about a month ago.	N
364	00:24:25	00:24:27	He says If anything should happen to me, you start digging.	N
365	00:24:27	00:24:30	You take care of what's mine at all costs.	N
366	00:24:30	00:24:32	That's what I'm doing.	N
367	00:24:32	00:24:33	Do me a favor.	N
368	00:24:33	00:24:35	Put down the shovel.	N
369	00:24:35	00:24:37	Okay.	N
370	00:24:37	00:24:38	Stand over there.	N
371	00:24:38	00:24:39	Okay.	N
372	00:24:39	00:24:41	Maybe Janine had a helper.	N
373	00:24:44	00:24:48	Hey, guys, you might want to check out the basement.	N
374	00:25:42	00:25:46	A sable cloud turns forth its silver lining to the night.	N
375	00:25:46	00:25:49	That's a lot of motive.	N
376	00:25:52	00:25:54	And a lot of silver.	N
377	00:26:31	00:26:35	Okay, three rolls of tape found in the truck owned by Curt Ritten.	N
378	00:26:35	00:26:36	Nice.	N
379	00:26:36	00:26:39	Let's see if that's where my print came from.	N
380	00:26:39	00:26:40	No match!	N
381	00:26:40	00:26:42	Oh, listen to you.	N
382	00:26:42	00:26:48	Would you rather hit a home run in the fourth or the bottom of the ninth?	N
383	00:26:48	00:26:49	Let me ask you something.	N
384	00:26:49	00:26:53	Braun collected silver-- coins, bullion-- 23 tons of it.	N
385	00:26:53	00:26:55	Why bury it in Blue Diamond?	N
386	00:26:55	00:26:57	'Cause he was smart.	N
387	00:26:57	00:27:14	In the past 20 years the value of silver's gone to nothing and a commodity broker's going to charge you a storage fee per troy ounce and there's only one thing worse than losing seven to eight percent on silver a year and that's losing nine to ten percent because of some stupid storage fee.	N
388	00:27:14	00:27:17	What good's collecting silver coupons when you're dead?	N
389	00:27:17	00:27:18	Depends on who's doing the clipping.	N
390	00:27:20	00:27:22	Oh, we got a positive association.	N
391	00:27:22	00:27:24	Roll to tape.	N
392	00:27:24	00:27:26	Curt to Tony.	N
393	00:27:28	00:27:29	You arresting me for digging?	N
394	00:27:29	00:27:32	No, burglary, theft and conspiracy, to start.	N
395	00:27:32	00:27:36	Tony asked me to move his silver collection up to his ranch in Wyoming.	N
396	00:27:36	00:27:37	I'm doing what I was told.	N
397	00:27:37	00:27:38	Mr. Ritten...	N
398	00:27:38	00:27:44	it appears that we may have physical evidence connecting you to the murder of Tony Braun.	N
399	00:27:44	00:27:46	Look, I had nothing to do with the drugs.	Y
400	00:27:46	00:27:50	I swear to you, I haven't messed around with that stuff in a long time.	Y
401	00:27:50	00:27:54	I was always telling Tony, as a friend to get off of it, to walk away.	N
402	00:27:54	00:27:56	How'd you know where the silver was buried?	N
403	00:27:56	00:27:57	Because I built the vault for him.	N
404	00:27:57	00:27:59	I'm a contractor. That's what I do.	N
405	00:27:59	00:28:00	Ever work on his house?	N
406	00:28:00	00:28:01	No.	N
407	00:28:01	00:28:05	We did... we did talk about me building a basement for him once.	N
408	00:28:06	00:28:07	It never got off the ground.	N
409	00:28:07	00:28:09	Oh, so, you've been to his house?	N
410	00:28:09	00:28:10	We were friends.	Y
411	00:28:10	00:28:12	I've been to his house plenty of times.	Y
412	00:28:12	00:28:13	I was there a couple weeks ago.	N
413	00:28:13	00:28:15	We were watching the Notre Dame game together.	N
414	00:28:15	00:28:17	Did you ever leave anything there?	N
415	00:28:17	00:28:19	Did you ever bring anything over to his house?	N
416	00:28:19	00:28:24	Yeah, I brought a six-pack and some chips-- sour cream.	N
417	00:28:24	00:28:26	Tools of the trade, Curt.	N
418	00:28:26	00:28:29	Construction items-- hammer, duct tape?	N
419	00:28:29	00:28:30	No.	N
420	00:28:31	00:28:32	Why would I do that?	N
421	00:28:32	00:28:34	I got no idea what you're talking about.	N
422	00:28:34	00:28:38	Yeah, well, whatever you don't tell us, we'll find it.	N
423	00:28:46	00:28:48	That's the quickest warrant I ever got.	N
424	00:28:48	00:28:51	Yep. Braun family. Long arms.	N
425	00:28:55	00:28:59	I thought you said that Ritten's wife lives in Carson City.	N
426	00:28:59	00:29:00	She does.	N
427	00:29:00	00:29:01	They both do.	N
428	00:29:01	00:29:04	He just stays here when he's working.	N
429	00:29:04	00:29:06	Or digging up silver.	N
430	00:29:21	00:29:23	Mrs. Ritten?	Y
431	00:29:24	00:29:26	Criminalistics.	N
432	00:29:30	00:29:31	Police officer.	N
433	00:29:37	00:29:39	Geez!	Y
434	00:29:39	00:29:41	You scared me.	Y
435	00:29:41	00:29:42	How'd you get in here?	N
436	00:29:42	00:29:45	I don't have to ask you that question.	N
437	00:29:45	00:29:46	How can this be, Mandy?	Y
438	00:29:46	00:29:48	We found the duct tape in the guy's truck.	Y
439	00:29:48	00:29:51	You're telling us the prints on that tape aren't his or hers?	N
440	00:29:51	00:29:54	Well, if their names are Curt Ritten and Janine Haywood the answer's, No, it's not their prints.	N
441	00:29:54	00:29:56	This is ridiculous.	N
442	00:29:56	00:29:57	This thing must have a virus.	N
443	00:29:57	00:29:59	Maybe you have the wrong suspects.	N
444	00:29:59	00:30:01	Well, that's easy for you to say.	N
445	00:30:01	00:30:03	All you do is scan prints all day and hit enter.	N
446	00:30:03	00:30:05	Look, I'm not your beast of burden.	N
447	00:30:05	00:30:07	Sara, this is your thing.	N
448	00:30:07	00:30:10	Mandy... give me something dandy.	N
449	00:30:10	00:30:12	I'll give you something dandy.	N
450	00:30:12	00:30:13	Your doggie-door prints.	N
451	00:30:14	00:30:17	Good-bye, I have to go on a break now.	N
452	00:30:21	00:30:22	See what I mean?	N
453	00:30:22	00:30:23	Your prints came back unknown, too?	Y
454	00:30:23	00:30:25	No.	Y
455	00:30:25	00:30:27	Came back Walt Braun.	Y
456	00:30:27	00:30:28	Who is he?	Y
457	00:30:28	00:30:30	He's Tony Braun's brother.	Y
458	00:30:30	00:30:35	He's a pit boss at the Tangiers which is why his prints were on file-- gaming card.	Y
459	00:30:35	00:30:36	He's family.	N
460	00:30:36	00:30:39	Why's he using the doggie door and not the front door?	N
461	00:30:39	00:30:40	Go figure.	Y
462	00:30:40	00:30:44	The more evidence that shows up the more this case doesn't make sense.	Y
463	00:30:44	00:30:48	We got two suspects in custody and neither of their prints are on the duct tape.	Y
464	00:30:48	00:30:50	Or on the doggie door...	N
465	00:30:50	00:30:51	but the brother's are.	N
