	start	end	text	label
61	00:04:47	00:04:48	They're running through the bases now.	N
62	00:04:48	00:04:49	Okay.	N
63	00:04:54	00:04:56	I'll be in autopsy. Let me know.	N
64	00:04:57	00:04:58	Way to go, Nick.	N
65	00:04:58	00:04:59	You really told him.	N
66	00:05:00	00:05:01	I told him, he just...	N
67	00:05:01	00:05:02	doesn't hear it.	N
68	00:05:03	00:05:04	Yeah.	N
69	00:05:04	00:05:06	Well...	N
70	00:05:06	00:05:10	the entry wound tells me the body sustained a projectile.	N
71	00:05:10	00:05:12	A bullet.	N
72	00:05:12	00:05:17	Uh, but there's no bullet fragments in the tissue and no exit wound.	N
73	00:05:17	00:05:19	So, how do you explain that?	N
74	00:05:19	00:05:21	Bullet wounds usually leave bullet evidence.	N
75	00:05:27	00:05:29	There's no evidence of a bullet in this wound tract.	N
76	00:05:30	00:05:31	So, let's excise it.	N
77	00:05:31	00:05:33	Do a more localized search.	N
78	00:05:33	00:05:34	That was my next suggestion.	N
79	00:05:35	00:05:39	What's your best tool for excising the tissue of our Mr. Doe?	N
80	00:05:39	00:05:41	Oh, it's not a John Doe anymore.	N
81	00:05:41	00:05:45	Database says that our victim is Mike Kimble age 38.	N
82	00:05:45	00:05:48	He has a townhouse in Summerlin.	N
83	00:05:48	00:05:50	Brass is going to meet us there along with the rest of the unit.	N
84	00:05:51	00:05:53	My bet says that it's the primary crime scene.	N
85	00:05:53	00:05:55	Good.	N
86	00:05:56	00:05:57	Aren't you coming?	N
87	00:05:58	00:06:01	We're excising a wound tract.	N
88	00:06:01	00:06:02	Sounds fascinating.	N
89	00:06:02	00:06:03	It is.	N
90	00:06:12	00:06:14	Is that Mike Kimble's house?	N
91	00:06:14	00:06:15	That's it.	N
92	00:06:19	00:06:21	Seems like somebody beat us here.	N
93	00:06:21	00:06:23	You think?	N
94	00:06:23	00:06:27	Neighbor called it in. She smelled the smoke.	N
95	00:06:27	00:06:29	Thought he was barbecuing in his living room.	N
96	00:06:29	00:06:31	Where's his neighbor now?	N
97	00:06:31	00:06:33	Over there talking to Brass.	N
98	00:06:33	00:06:38	Um, no, I didn't hear any noise coming from Mike's place last night.	N
99	00:06:38	00:06:39	But, um...	N
100	00:06:39	00:06:42	I was wearing my headphones, doing my workout.	N
101	00:06:42	00:06:44	Did Mr. Kimble have many visitors to his house?	N
102	00:06:44	00:06:46	Other than his clients, just, um...	N
103	00:06:46	00:06:48	just his fiancee, Jane.	N
104	00:06:48	00:06:51	Uh, but they usually stayed at her place.	N
105	00:06:51	00:06:54	Do you have the full name and address of the victim's fiancee Jane?	N
106	00:06:55	00:06:56	Yes, actually I do.	N
107	00:06:56	00:06:57	It's in my kitchen.	N
108	00:06:57	00:07:01	As soon as they let me back in I can get for you.	N
109	00:07:01	00:07:02	Good. Yes.	N
110	00:07:05	00:07:07	Something...	N
111	00:07:07	00:07:09	a metal fragment.	N
112	00:07:09	00:07:12	It's not like any bullet I've ever seen.	N
113	00:07:12	00:07:14	Titanium...	N
114	00:07:14	00:07:16	maybe a pin.	N
115	00:07:16	00:07:18	From the ribs?	N
116	00:07:18	00:07:21	Oh, here's the manufacturer's number.	N
117	00:07:21	00:07:26	I should've bought stock when I first started finding all these medical implants.	N
118	00:07:32	00:07:33	Bovine.	N
119	00:07:33	00:07:35	Excuse me?	N
120	00:07:35	00:07:36	Genus Hypaderma.	N
121	00:07:36	00:07:39	These are normally found in the intestinal tract of cows.	N
122	00:07:39	00:07:42	These maggots aren't found in humans.	N
123	00:07:42	00:07:44	Foreign tissue. Cow.	N
124	00:07:44	00:07:46	Makes absolutely no sense.	N
125	00:07:46	00:07:51	The body farm also studies animals, not just humans.	N
126	00:07:51	00:07:54	This more of your cross contamination?	N
127	00:07:54	00:07:57	Only one way to find out.	N
128	00:08:15	00:08:17	What up, doc?	N
129	00:08:17	00:08:18	Oh, there you are.	N
130	00:08:18	00:08:19	Sorry I'm late.	N
131	00:08:19	00:08:21	D.A. wanted an update on my robbery case.	N
132	00:08:21	00:08:23	Oh, it's all good.	N
133	00:08:23	00:08:25	I'm just starting my walk-through.	N
134	00:08:28	00:08:30	The desk is crispy.	N
135	00:08:34	00:08:37	There's a burn pattern for you.	N
136	00:08:37	00:08:39	Fire burns upward.	N
137	00:08:39	00:08:42	This is moving downward.	N
138	00:08:42	00:08:44	Defies the laws of physics.	N
139	00:08:44	00:08:46	Fire's drawn to fire.	N
140	00:08:46	00:08:48	Could have started upstairs.	N
141	00:08:48	00:08:50	Check out the upstairs?	N
142	00:08:50	00:08:56	The guy who started the fire wanted to make sure the bedroom got it worse.	N
143	00:08:56	00:08:57	How do you know it's a guy?	N
144	00:08:58	00:08:59	Why are you jumping the gun?	N
145	00:08:59	00:09:03	Well, according to Sara 94% of all arsonists are male.	N
146	00:09:03	00:09:05	Yeah, that sounds like Sara.	N
147	00:09:05	00:09:08	The fire burned longest here.	N
148	00:09:08	00:09:10	It's the point of origin.	N
149	00:09:12	00:09:15	I don't smell any accelerant.	N
150	00:09:15	00:09:16	Could have burned off.	N
151	00:09:16	00:09:17	Fabric would have fueled it.	N
152	00:09:17	00:09:19	I don't know. It doesn't make any sense.	N
153	00:09:19	00:09:21	A fire burning downward?	N
154	00:09:22	00:09:25	Must have found an accelerant.	N
155	00:09:29	00:09:31	Furniture polish.	N
156	00:09:37	00:09:38	Warrick...	N
157	00:09:44	00:09:46	Is that blood?	N
158	00:09:50	00:09:52	Oh, man.	N
159	00:09:52	00:09:55	Something bad happened here.	N
160	00:09:55	00:09:58	This fire is just a cover up.	N
161	00:10:04	00:10:06	Are you serious?	N
162	00:10:06	00:10:09	Hold on a second. Hi.	N
163	00:10:09	00:10:11	I'm Detective Jim Brass.	N
164	00:10:11	00:10:12	Is Jane Bradley in?	N
165	00:10:12	00:10:13	She's in the kitchen.	N
166	00:10:13	00:10:16	Really? No way.	N
167	00:10:18	00:10:19	This can't be happening.	N
168	00:10:19	00:10:20	Mike is dead?	N
169	00:10:22	00:10:24	I don't know how I'm going to tell my kids.	N
170	00:10:25	00:10:26	They love Mike.	N
171	00:10:27	00:10:30	You and Mike were engaged?	N
172	00:10:30	00:10:34	The wedding was supposed to be in a week at the Tangiers.	Y
173	00:10:39	00:10:42	00. What's the rule?	Y
174	00:10:42	00:10:44	Oh, come on, Mom, I'm starving.	Y
175	00:10:44	00:10:46	Have an apple.	Y
176	00:10:49	00:10:52	He's growing like a weed.	Y
177	00:10:52	00:10:54	What was your fiance's business?	N
178	00:10:55	00:10:56	He was a photographer.	N
179	00:10:56	00:10:59	He did weddings, events.	N
180	00:10:59	00:11:04	We argued over who'd do our wedding because he didn't trust anyone else's work.	N
181	00:11:07	00:11:08	Hi.	Y
182	00:11:08	00:11:10	How many times have I said you have to knock?	N
183	00:11:10	00:11:12	You can't just barge in this house.	N
184	00:11:12	00:11:17	Maybe as many times as I've asked you to have the kids ready and out front on my nights?	Y
185	00:11:17	00:11:19	You must be the ex-husband.	Y
186	00:11:19	00:11:21	What's going on?	Y
187	00:11:21	00:11:22	Are the kids all right?	Y
188	00:11:22	00:11:24	Is Jake in some kind of trouble?	Y
189	00:11:24	00:11:26	No.	Y
190	00:11:26	00:11:27	Mike Kimble was killed last night.	Y
191	00:11:28	00:11:29	Are you serious?	N
192	00:11:32	00:11:35	Would you mind showing us your hands?	Y
193	00:11:36	00:11:37	My hands? Why?	N
194	00:11:37	00:11:41	To see if there's any gun powder or evidence of a burn on them.	N
195	00:11:41	00:11:43	Sure.	N
196	00:11:45	00:11:47	Look, uh, I don't want to be rude, but...	N
197	00:11:47	00:11:49	I stop paying alimony the day Mike and Jane get married.	N
198	00:11:49	00:11:51	I mean, I'm the last person who would have killed him.	N
199	00:11:52	00:11:55	If we wanted to get in touch with you how would we reach you?	N
200	00:11:55	00:11:58	You can reach me at any of my four grocery stores.	N
201	00:11:58	00:11:59	Any time.	N
202	00:11:59	00:12:00	We'll be in touch.	N
203	00:12:02	00:12:05	I'm going to get the kids if that's all right.	N
204	00:12:05	00:12:07	They're in the den.	N
205	00:12:30	00:12:31	Accelerant.	N
206	00:12:31	00:12:33	Hey.	N
207	00:12:33	00:12:37	Yeah, Warrick said the fire was orange so low-temperature fuel.	N
208	00:12:37	00:12:39	Something accessible...	N
209	00:12:39	00:12:42	gasoline, kerosene...	N
210	00:12:42	00:12:44	I thought you were at the post.	N
211	00:12:44	00:12:45	I was.	N
212	00:12:45	00:12:49	So, anyway, this is where the fire started.	N
213	00:12:49	00:12:50	Victim's bedroom.	N
214	00:13:28	00:13:30	Grissom...	N
215	00:13:32	00:13:34	Gris...	N
216	00:13:34	00:13:37	Sometimes it's about where the fire isn't.	N
217	00:14:08	00:14:11	Sometimes I hate this job.	N
218	00:14:15	00:14:20	We have evidence that Mike may have had an inappropriate relationship with your daughter.	N
219	00:14:20	00:14:22	What kind of evidence?	N
220	00:14:22	00:14:24	Photographic and definitive.	N
221	00:14:24	00:14:28	That the man I was going to marry somehow sexually...	N
222	00:14:31	00:14:32	No, I don't believe that.	N
223	00:14:32	00:14:35	Things like this happen sometimes right under our noses.	N
224	00:14:35	00:14:38	We're going to have to talk with your daughter.	N
225	00:14:39	00:14:43	Jody, we found pictures in Mike's house of you posing.	N
226	00:14:43	00:14:47	Tell her Mike would never do anything to hurt you.	N
227	00:14:49	00:14:52	In some of the pictures...	N
228	00:14:52	00:14:54	He truly was like a father to both kids.	N
229	00:14:54	00:14:58	I wish you would just listen once.	N
230	00:14:59	00:15:04	In some of the pictures you're wearing a bathing suit.	N
231	00:15:07	00:15:09	Do you remember Mike taking them?	N
232	00:15:20	00:15:22	Jody...	N
233	00:15:22	00:15:27	Anything that he did to you was not your fault.	N
234	00:15:27	00:15:32	You can tell me if Mike took those pictures.	N
235	00:15:33	00:15:34	Jody?	N
236	00:15:34	00:15:36	Honey?	N
237	00:15:36	00:15:41	I loved Mike and he loved me.	N
238	00:15:52	00:15:53	The daughter clammed up.	N
239	00:15:54	00:15:56	Seems to be in the protect-the-abuser trap.	N
240	00:15:56	00:15:59	I'm going to take her over to the hospital for a SART exam.	N
241	00:15:59	00:16:02	What are the chances Mom knew what her boyfriend was up to?	N
242	00:16:02	00:16:03	I've seen it happen.	N
243	00:16:03	00:16:04	As a mother, I hope not.	N
244	00:16:04	00:16:06	Yeah, right.	N
245	00:16:06	00:16:08	I'm going to look into it.	N
246	00:16:18	00:16:22	Well, our photo guys tell me those pictures were taken with Mike Kimble's type of camera.	N
247	00:16:22	00:16:23	Yeah?	N
248	00:16:23	00:16:25	Yeah.	N
249	00:16:25	00:16:26	What are you doing here?	N
250	00:16:27	00:16:31	A thousand points of light and I only need one to clear up this picture.	N
251	00:16:36	00:16:39	The blur equals the length of the light.	N
252	00:16:39	00:16:44	If I can compress this light back into a point then the rest of the picture gets clear.	N
253	00:16:47	00:16:51	That's how they got Hinkley's image when he was shooting the Prez.	N
254	00:16:51	00:16:53	What is that?	N
255	00:16:53	00:16:55	There at the bottom right corner?	N
256	00:16:55	00:16:56	is that a finger?	N
257	00:16:56	00:16:58	Yeah, I think so.	N
258	00:16:58	00:16:59	Well, that's unusual, isn't it?	N
259	00:17:00	00:17:02	A professional photographer gets a finger in the shot?	N
260	00:17:02	00:17:05	Maybe his good hand was otherwise engaged.	N
261	00:17:05	00:17:09	I'm going to work on that for a while and see if I can get some ridge detail.	N
262	00:17:09	00:17:11	Maybe even a fat print.	N
263	00:17:11	00:17:13	I'll... I'll see you later.	Y
264	00:17:21	00:17:28	So because you found beef in the wound tracts of the victim you think the meat might be from one of the body farm cows?	N
265	00:17:28	00:17:35	Did the fly find the beef in the wound and lay its eggs or did it bring the beef with him.	N
266	00:17:35	00:17:39	I did an experiment similar to this in San Francisco except the cross-contamination was blood.	N
267	00:17:39	00:17:43	Wasn't a murder case, but it was instructional.	N
268	00:17:45	00:17:50	None of these beef particles are as big as the tissue found in Mike Kimble's wound tract.	N
269	00:17:52	00:17:59	And I found out the ex-husband is the proud owner of a registered handgun.	N
270	00:17:59	00:18:01	Hmm, what does that mean?	N
271	00:18:01	00:18:03	It means I need to see that gun.	N
272	00:18:03	00:18:05	Uh, Grissom...	N
273	00:18:05	00:18:07	Aren't you going to tell me anything?	N
274	00:18:07	00:18:08	About?	N
275	00:18:09	00:18:12	The case, the meat, what you found...?	Y
276	00:18:12	00:18:13	I'm working it.	Y
277	00:18:13	00:18:16	I thought I was working it with you.	N
278	00:18:16	00:18:17	Yes.	N
279	00:18:17	00:18:19	You're right, you are.	Y
280	00:18:19	00:18:22	So, take some photos of the experiment for the D.A.	Y
281	00:18:22	00:18:24	and then get rid of that stuff.	Y
282	00:18:24	00:18:26	That meat... the raw meat... me?	N
283	00:18:26	00:18:27	Yeah.	N
284	00:18:27	00:18:29	How many meals have we shared together?	Y
285	00:18:29	00:18:30	I don't know.	N
286	00:18:30	00:18:33	Take a guess-- over a year working together.	Y
287	00:18:33	00:18:35	Thirty.	N
288	00:18:35	00:18:36	I'm a vegetarian.	Y
289	00:18:36	00:18:38	Everyone here knows I'm a vegetarian.	Y
290	00:18:38	00:18:42	I haven't eaten meat since we stayed up that night with that dead pig.	Y
291	00:18:42	00:18:45	It pains me to see ground beef; forget about cleaning it up.	Y
292	00:18:45	00:18:46	Okay.	N
293	00:18:47	00:18:48	Have Nick do it.	N
294	00:18:56	00:19:00	You're telling me this bastard took pictures of my daughter?	N
295	00:19:00	00:19:03	Yes, we found them at his house.	Y
296	00:19:03	00:19:07	I never liked the way he looked at Jody.	N
297	00:19:07	00:19:08	I never liked it.	N
298	00:19:08	00:19:09	How did he look at her?	N
299	00:19:09	00:19:11	Touchy-feely.	N
300	00:19:11	00:19:12	It wasn't normal.	N
301	00:19:14	00:19:17	I told Jane when she started seeing him he's not a good guy.	N
302	00:19:17	00:19:20	He's not good for our family.	N
303	00:19:20	00:19:24	But you can't control who your ex-wife dates.	N
304	00:19:24	00:19:27	Russ Bradley, Gil Grissom, CSI Lab.	N
305	00:19:27	00:19:28	Thanks for coming in.	N
306	00:19:30	00:19:31	Is this your gun?	N
307	00:19:31	00:19:33	Yes.	N
308	00:19:33	00:19:35	May I take a look at it?	N
309	00:19:35	00:19:36	Please.	N
310	00:19:43	00:19:45	It's been cleaned.	N
311	00:19:45	00:19:46	Of course.	N
312	00:19:46	00:19:48	You never store a dirty firearm.	N
313	00:19:48	00:19:50	May I ask what kind of ammunition you use?	N
314	00:19:50	00:19:51	A .38 special.	N
315	00:19:51	00:19:53	It takes .38s.	N
316	00:19:56	00:19:57	Whatever's on sale.	N
317	00:20:10	00:20:12	There you are.	N
318	00:20:12	00:20:15	Got something for you from Trace.	N
319	00:20:16	00:20:18	Sara?	N
320	00:20:18	00:20:20	Almost finished.	N
321	00:20:25	00:20:28	They isolated the accelerant used in the fire.	N
322	00:20:28	00:20:29	It's alcohol based.	N
323	00:20:31	00:20:34	Acetone, methyl methacrylate?	N
324	00:20:34	00:20:36	Nail polish remover.	N
325	00:20:36	00:20:39	Guess that's the six percent no one talks about.	N
326	00:20:39	00:20:41	Female fire starters.	N
327	00:20:49	00:20:51	What's this... a burn?	N
328	00:20:51	00:20:53	Yeah.	N
329	00:20:53	00:20:55	How'd that happen?	N
330	00:20:55	00:20:57	On a curling iron.	N
331	00:21:09	00:21:11	I'll give you a prescription for antibiotics.	N
332	00:21:11	00:21:14	Let's do the last portion of your exam now, okay?	N
333	00:21:15	00:21:16	Excuse me.	N
334	00:21:21	00:21:23	Okay, lay back.	N
335	00:21:23	00:21:25	Scoot back a little more.	N
336	00:21:25	00:21:27	Just a little more.	N
337	00:21:27	00:21:28	Very good.	N
338	00:21:28	00:21:30	Take a deep breath.	N
339	00:21:30	00:21:32	This won't hurt at all.	N
340	00:22:04	00:22:06	It's melting.	N
341	00:22:43	00:22:47	I thought Nick asked you not to put experiments in our communal refrigerator.	N
342	00:22:47	00:22:50	I'm putting it in the freezer.	N
343	00:22:54	00:22:56	The doctor finished the exam on Jody Bradley.	N
344	00:22:58	00:23:01	scarring, chronic sexual abuse.	N
345	00:23:02	00:23:05	Well, have Brass get a warrant for the mother's house.	N
346	00:23:05	00:23:08	Check the evidence we recovered from the dead boyfriend's house.	N
347	00:23:08	00:23:09	They stayed in both places.	N
348	00:23:09	00:23:12	Listen, there's a good chance the daughter's our arsonist.	N
349	00:23:12	00:23:14	She had second-degree burns on our wrist.	N
350	00:23:14	00:23:15	One thing at a time.	N
351	00:23:16	00:23:17	Right.	N
352	00:23:17	00:23:18	You coming with?	N
353	00:23:18	00:23:19	I can't.	N
354	00:23:19	00:23:20	Take Nick.	N
355	00:23:20	00:23:22	Right.	N
356	00:23:23	00:23:24	Experiment.	N
357	00:23:26	00:23:27	A warrant?	N
358	00:23:27	00:23:29	Uh-huh.	N
359	00:24:16	00:24:18	We've got some samples coming in.	N
360	00:24:19	00:24:20	They're priority one.	N
361	00:24:20	00:24:22	What is that... what did you find?	N
362	00:24:22	00:24:25	Child Services will be remanding Jody to a foster home.	N
363	00:24:25	00:24:27	Was my fiance involved in any way?	N
364	00:24:28	00:24:30	He's not your fiance.	N
365	00:24:30	00:24:31	Not anymore, anyway.	N
366	00:24:32	00:24:33	Jim?	Y
367	00:24:33	00:24:39	I just got back from the events office at the Tangiers where you and Mike were supposed to be married.	N
368	00:24:39	00:24:40	You canceled your wedding five days ago.	N
369	00:24:40	00:24:44	I even have your credit card receipt for the ten percent cancellation charge.	N
370	00:24:45	00:24:48	You didn't like the way he looked at your daughter any more than your ex did.	N
371	00:24:48	00:24:50	No. I just got cold feet.	Y
372	00:24:50	00:24:52	Convenient timing.	Y
373	00:24:52	00:24:58	Look, when Russ and I got married 20 years ago you couldn't find two happier people and now we can barely stand to be civil.	N
374	00:24:58	00:25:00	I didn't want to make another mistake.	N
375	00:25:00	00:25:03	It wasn't that you sensed what was going on?	N
376	00:25:03	00:25:05	Mike would not do what he's being accused of.	N
377	00:25:06	00:25:08	Believe me.	N
378	00:25:08	00:25:10	I'll believe the DNA.	Y
379	00:25:16	00:25:18	Feels like blackjack, you know?	N
380	00:25:18	00:25:23	You guys all fanned around the table, holding your breath waiting to see which card I'll reveal next.	Y
381	00:25:23	00:25:27	Greg, this is an abuse case involving a minor.	Y
382	00:25:27	00:25:30	Right. Sorry.	N
383	00:25:31	00:25:37	So, I have DNA samples from every male that lives with Jody Bradley full-time or weekends.	N
384	00:25:37	00:25:40	First, I have Mike Kimble, the fiance.	N
385	00:25:40	00:25:42	Dead fiance.	N
386	00:25:42	00:25:44	Match not found.	N
387	00:25:44	00:25:46	You got to be kidding me.	N
388	00:25:46	00:25:47	Sorry, Captain.	N
389	00:25:47	00:25:50	The guy has naked pictures of her in his townhouse.	N
390	00:25:50	00:25:52	The mother called off their wedding.	N
391	00:25:52	00:25:54	DNA takes a pair.	N
392	00:25:54	00:25:56	So, whose is it, the father?	N
393	00:25:56	00:25:59	Match not found.	N
394	00:25:59	00:26:01	Third and last.	N
395	00:26:03	00:26:04	Give me that.	N
396	00:26:08	00:26:10	How'd we miss that?	N
397	00:26:10	00:26:14	No. No, I never did anything like that to my sister, no.	N
398	00:26:14	00:26:17	How do you explain your semen on her nightgown?	N
399	00:26:17	00:26:22	I can't... I can't.	N
400	00:26:25	00:26:27	The county automatically provides your son with an advocate.	N
401	00:26:27	00:26:30	We can't proceed until he arrives.	N
402	00:26:35	00:26:37	You getting anywhere with the print?	N
403	00:26:37	00:26:40	I'm still trying to enhance it.	N
404	00:26:40	00:26:47	It's kind of frustrating, that, uh this picture puts us at the very moment of the crime but we can't see what she's seeing.	N
405	00:26:47	00:26:49	They say the eyes are the window to the soul.	N
406	00:26:49	00:26:51	Yeah, my grandma used to say that all the time.	N
407	00:26:51	00:26:53	In a way, it's true.	N
408	00:26:53	00:26:59	The aqueous fluid and the vitreous in the human eye allows for an image to be reflected in it.	N
409	00:26:59	00:27:08	Well, maybe... if I enhanced the reflection in her eye with the right combination of algorithms...	N
410	00:27:08	00:27:11	I think my Popsicles are ready.	N
411	00:27:13	00:27:17	Jake, did you take pictures of your sister and plant them in Mike Kimble's house?	N
412	00:27:17	00:27:19	No.	N
413	00:27:19	00:27:23	You do have keys to his house, though. Right?	Y
414	00:27:23	00:27:28	I mean, your mother told us that both you kids do.	N
415	00:27:28	00:27:30	Yes, but I didn't plant anything.	N
416	00:27:30	00:27:33	He didn't take the pictures. He didn't plant them.	N
417	00:27:33	00:27:37	He has no idea how his DNA got in his sister's nightgown.	N
418	00:27:37	00:27:40	Well, maybe a little hobbit put it there.	N
419	00:27:42	00:27:43	That's it, we're done.	N
420	00:27:43	00:27:44	All right, hold on.	N
421	00:27:46	00:27:47	You mind if I talk to Jake alone?	N
422	00:27:47	00:27:48	To what end?	N
423	00:27:51	00:27:52	I have a hunch.	N
424	00:27:55	00:27:57	Everyone does it, Jake.	N
425	00:27:57	00:28:00	You just... feel like you're the only one.	N
426	00:28:00	00:28:05	Then when you don't do it it happens in your sleep anyway, right?	N
427	00:28:07	00:28:14	Yeah. And then you go to take a leak dust off the equipment and just grab the first thing that's handy, huh?	Y
428	00:28:18	00:28:21	It was just... on the hamper.	N
429	00:28:21	00:28:23	Your sister's nightgown?	N
430	00:28:26	00:28:29	The next thing I know, I'm getting, like...	N
431	00:28:29	00:28:35	questioned by the police and my parents are looking at me like I'm some sort of... pervert.	N
432	00:28:36	00:28:39	Yeah, that's rough. Rough.	N
433	00:28:39	00:28:42	Well, listen, in the future, dude...	N
434	00:28:42	00:28:47	even if the situation's embarrassing the truth's probably the best policy there.	N
435	00:28:48	00:28:50	Yeah.	N
436	00:28:50	00:28:53	Hey, listen, you ever notice your mom's boyfriend acting weird around your sister?	N
437	00:28:54	00:28:55	Like a little, uh...	N
438	00:28:55	00:28:59	too friendly, too forward?	N
439	00:29:01	00:29:02	Mmm, no.	N
440	00:29:02	00:29:07	No, I mean, my sister is the one that's kind of weird.	N
441	00:29:07	00:29:08	Really? Yeah.	N
442	00:29:08	00:29:09	How?	N
443	00:29:09	00:29:12	She's just always just, you know, Mike's coming over.	N
444	00:29:12	00:29:14	I can't wait till Mike gets here.	N
445	00:29:14	00:29:16	Mm. Mm-hmm.	N
446	00:29:16	00:29:18	You like the guy?	N
447	00:29:18	00:29:34	When, uh, my parents were getting divorced my mom, she cried, like, every day and, uh, Mike showed up and she stopped crying so, yeah. I guess.	Y
448	00:29:51	00:29:52	What are you doing here?	N
449	00:29:52	00:29:54	Isn't this your day off?	N
450	00:29:54	00:29:57	On the day you plan to expend a meat bullet?	Y
451	00:30:00	00:30:02	Frozen?	N
452	00:30:02	00:30:06	Yeah, I had to freeze it with a touch of liquid nitrogen.	Y
453	00:30:06	00:30:08	Well, I'm ready to watch history.	N
454	00:30:25	00:30:28	Bullet-like entry wound.	N
455	00:30:34	00:30:37	The soft tissue. Hm.	N
456	00:30:38	00:30:40	You're quite a marksman, Russ.	N
457	00:30:40	00:30:45	And inventive-- you managed to build a bullet made of meat.	Y
458	00:30:45	00:30:51	The meat from the projectile was visually indistinguishable from the victim's stomach tissue.	Y
459	00:30:52	00:30:57	We know that your gun was clean but it turns out that your re-loader wasn't.	Y
460	00:30:57	00:30:59	Yeah. We got this from your garage on a warrant.	N
461	00:31:00	00:31:03	We figured a gun enthusiast like yourself would have one of these.	Y
462	00:31:03	00:31:05	Packs gunpowder into used shell casings.	N
463	00:31:05	00:31:07	Cheaper than buying new rounds, right?	N
464	00:31:07	00:31:15	The material that was on your re-loader is consistent with the material we found in the victim's wound tract.	Y
465	00:31:15	00:31:17	Ground beef.	N
466	00:31:20	00:31:22	A father knows.	Y
467	00:31:25	00:31:28	He was giving her gifts, you know, cameras.	N
468	00:31:33	00:31:36	He gave her a camera?	N
469	00:31:39	00:31:46	And the wedding was, like, a week off and he was going to be living under the same roof as my children full-time.	N
470	00:31:46	00:31:51	When I went over there you know, I was just going to set him straight, right?	N
471	00:31:51	00:31:53	You know what he says?	N
472	00:31:53	00:31:55	Now, I can't help it if she likes me.	N
473	00:31:55	00:31:58	I guess it's like mother, like daughter.	N
474	00:31:58	00:32:02	You touch my little girl and I will kill you.	N
475	00:32:02	00:32:04	Too late.	N
476	00:32:04	00:32:06	That's when I lost it.	N
477	00:32:06	00:32:09	Then you dumped him at the body farm.	N
