	start	end	text	label
187	00:15:30	00:15:31	Did you check the serial number?	N
188	00:15:31	00:15:33	No.	N
189	00:15:33	00:15:35	You know, wheelchairs are registered with medical supply companies.	N
190	00:15:37	00:15:40	It's not something the average person would know.	N
191	00:15:40	00:15:42	Thanks. Good looking out.	N
192	00:15:45	00:15:50	Mrs. Bakerset's grandson bought her a top-of-the-line chair about a year ago after her stroke.	N
193	00:15:50	00:15:52	We need to talk to her.	N
194	00:15:52	00:15:54	I'm sorry, she passed away last week.	N
195	00:15:54	00:15:56	Really? That's strange.	N
196	00:15:56	00:15:58	We found her wheelchair at a crime scene downtown.	N
197	00:15:58	00:16:00	Any idea how it got there?	Y
198	00:16:00	00:16:02	No, no, no, Bonnie hadn't left hare in at least six months.	N
199	00:16:03	00:16:04	Her place is right over here.	N
200	00:16:04	00:16:10	When the residents pass, their property remains in the room until their family picks it up.	Y
201	00:16:11	00:16:13	Her grandson said he'd swing by next week.	Y
202	00:16:13	00:16:16	The woman loved to shop.	Y
203	00:16:16	00:16:19	I'll see if I can get you some info on that wheelchair.	N
204	00:16:19	00:16:21	Loved to shop?	N
205	00:16:21	00:16:23	Looks more like a compulsion.	N
206	00:16:23	00:16:25	Fly fishing rods...	Y
207	00:16:25	00:16:30	air purification systems, vitamins, yoga tapes...	Y
208	00:16:30	00:16:32	cleaning products...	N
209	00:16:32	00:16:35	Most of these boxes have the same return address.	N
210	00:16:35	00:16:37	N.Z.A., Inc.	N
211	00:16:37	00:16:38	It's local.	N
212	00:16:38	00:16:40	It's in Henderson.	N
213	00:16:40	00:16:41	Scumbag telemarketers.	N
214	00:16:47	00:16:49	Watch your fingers.	N
215	00:16:50	00:16:51	Excuse me...	N
216	00:16:51	00:16:52	What's going on?	N
217	00:16:52	00:16:54	And you are?	N
218	00:16:54	00:16:55	Stuart Manslow.	N
219	00:16:55	00:16:58	And I'm Betsy Lewis.	N
220	00:16:58	00:17:00	You shouldn't be in here.	N
221	00:17:00	00:17:02	Well, Betsy, I'm Detective Jim Brass, Las Vegas police.	N
222	00:17:02	00:17:04	And this is Warrick Brown with the Crime Lab.	N
223	00:17:04	00:17:05	Hi, folks.	N
224	00:17:05	00:17:09	Could you all tell me what's the deal with all these boxes?	N
225	00:17:09	00:17:12	Buying things made Bonnie happy.	N
226	00:17:12	00:17:15	After her husband died, she was lost.	N
227	00:17:15	00:17:17	Then a nice salesman kept calling.	N
228	00:17:17	00:17:19	They would talk for hours.	Y
229	00:17:19	00:17:21	If you ask me, she liked the attention.	N
230	00:17:21	00:17:24	Ma'am, do you know what happened to Bonnie's wheelchair?	N
231	00:17:25	00:17:27	It was a gift from her grandson.	N
232	00:17:27	00:17:33	Yeah. He's not a doctor, but he does all right for himself.	N
233	00:17:39	00:17:43	Off we go into the wild, blue yonder.	N
234	00:17:49	00:17:50	Why are you here?	N
235	00:17:50	00:17:52	Grissom said it'd be okay for me to come help.	Y
236	00:17:52	00:17:55	I need the experience.	N
237	00:17:55	00:17:57	Well, if we can't find the bullets, we find the shell casings.	N
238	00:17:57	00:18:03	I'm thinking the shooter had the driver at gunpoint, forced him to drive up to the roof 'cause it was deserted.	N
239	00:18:05	00:18:07	Give me your pen.	N
240	00:18:09	00:18:11	You don't shoot a man with the door open.	N
241	00:18:20	00:18:22	Keep your eye on this.	N
242	00:18:32	00:18:34	You got it?	N
243	00:18:34	00:18:37	The shooter had to open the door when he took off.	N
244	00:18:40	00:18:42	Okay, stop.	N
245	00:18:57	00:18:58	Nine-millimeter.	N
246	00:18:58	00:19:00	Photograph it.	N
247	00:19:14	00:19:15	Hi.	N
248	00:19:15	00:19:16	Oh, hey.	N
249	00:19:16	00:19:18	What is this?	N
250	00:19:18	00:19:21	Oh, it's, uh, it's an old case from San Diego.	N
251	00:19:21	00:19:29	They were found the next dawn, in a dry river bed, their intestines exposed, and many cats feasting upon them.	N
252	00:19:29	00:19:33	Yeah, now you put that to music, sing it in Spanish, and you have a narcocorrido.	Y
253	00:19:33	00:19:35	Narco what?	N
254	00:19:35	00:19:37	A corrido is a Mexican ballad.	N
255	00:19:37	00:19:38	A narcocorrido...	N
256	00:19:38	00:19:40	A drug ballad.	N
257	00:19:40	00:19:47	Kind of more or less, except their songs include actual events, like specific dates, names...	N
258	00:19:47	00:19:49	Here.	N
259	00:19:49	00:19:50	Come over here, check this out.	N
260	00:19:59	00:20:02	This girl was shacked up with a local drug lord.	N
261	00:20:02	00:20:05	He dumps her, she rats him out to the authorities.	N
262	00:20:05	00:20:07	The rest of the body was never found.	N
263	00:20:07	00:20:09	But the song was a big hit.	N
264	00:20:09	00:20:16	So apart from having her hair removed, Veronica Juarez's murder was life imitating art.	N
265	00:20:16	00:20:22	Yeah, and if that's the case, anyone who knows this song could... could be the killer.	N
266	00:20:22	00:20:28	We don't even know that much about the victim, other than she was somewhere between art lover and meth user.	N
267	00:20:39	00:20:40	Something I said?	N
268	00:20:40	00:20:41	Huh?	N
269	00:20:41	00:20:42	Oh, no, no, no. Sorry.	N
270	00:20:42	00:20:46	It was actually something I saw.	N
271	00:20:48	00:20:52	Veronica had been here since last summer.	N
272	00:20:52	00:20:54	Maybe six months.	N
273	00:20:54	00:20:55	We ran Ms. Juarez's social.	N
274	00:20:56	00:20:57	She wasn't an employee.	N
275	00:20:57	00:20:58	She was more of a freelancer.	N
276	00:20:58	00:21:01	The narcocorridos piece was her first major story.	N
277	00:21:01	00:21:04	Makes me sick to think she's not going to finish it.	N
278	00:21:04	00:21:05	She was working undercover?	N
279	00:21:05	00:21:09	She figured it was the only way to get these guys to open up to her.	N
280	00:21:09	00:21:10	She was right.	N
281	00:21:10	00:21:13	Yeah, her article came down pretty hard on the music, huh?	N
282	00:21:13	00:21:16	Narcocorridos glamorize a criminal lifestyle.	N
283	00:21:16	00:21:20	Veronica felt the songs were poisoning our young people.	N
284	00:21:20	00:21:23	She used the intern's desk right there.	N
285	00:21:35	00:21:38	I warned her that it was a vicious subculture.	N
286	00:21:38	00:21:39	Had she receive any threats?	N
287	00:21:39	00:21:43	Well, there was this one incident right after part one was published.	N
288	00:21:43	00:21:45	Nombre de Jesus Malverde...	N
289	00:21:45	00:21:47	Nombre de Jesus Malverde...	N
290	00:21:49	00:21:50	Silencio!	N
291	00:21:50	00:21:52	We didn't call the cops, but it was unsettling.	N
292	00:21:52	00:21:54	I'm kind of superstitious.	N
293	00:21:59	00:22:02	Good thing Veronica wasn't.	N
294	00:22:44	00:22:46	Hello?	N
295	00:22:49	00:22:51	LVPD.	N
296	00:22:55	00:22:56	Anyone here?	N
297	00:23:12	00:23:15	Elindio Zapata.	N
298	00:23:15	00:23:17	Elindio Zapata.	N
299	00:23:19	00:23:20	No hablo ingles.	N
300	00:23:21	00:23:22	Oh, de veras?	N
301	00:23:22	00:23:26	Well, that's funny, because the Border Patrol said you spoke perfect English.	N
302	00:23:30	00:23:32	We're going to take a look around, coyote.	N
303	00:23:34	00:23:37	You break it, you bought it.	N
304	00:23:51	00:23:52	Vayate.	N
305	00:23:52	00:23:55	That belongs to Jesus Malverde.	N
306	00:24:24	00:24:25	What do you got?	N
307	00:24:25	00:24:28	Veronica Juarez had a jacket just like this one.	N
308	00:24:28	00:24:29	Minus the tire tracks.	N
309	00:24:32	00:24:34	This jacket?	N
310	00:24:34	00:24:36	It's coming with me.	N
311	00:24:36	00:24:37	And you're going with him.	N
312	00:24:41	00:24:44	We know that you went to the newspaper office and you threatened her.	N
313	00:24:44	00:24:46	Si, señor.	N
314	00:24:46	00:24:49	I went to the oficina.	N
315	00:24:49	00:24:56	Her mentals were going places they need not. You want to tell me what this is?	N
316	00:24:57	00:24:59	Pollo bone.	N
317	00:24:59	00:25:02	Religious. ( chuckles )	N
318	00:25:02	00:25:05	My right in America.	N
319	00:25:05	00:25:07	I don't know, it looks more like a human finger to me.	N
320	00:25:07	00:25:10	It's been burned.	N
321	00:25:10	00:25:13	Eyes can fool you.	N
322	00:25:13	00:25:16	That's right. That's why I do a lot of tests.	N
323	00:25:16	00:25:20	And I'm also gonna match the blood found on Veronica's jacket right here.	N
324	00:25:21	00:25:24	I know nothing about this.	N
325	00:25:24	00:25:28	Nice... muchacho gave it to me.	N
326	00:25:28	00:25:29	¿Como se llama?	N
327	00:25:29	00:25:32	Don't know name, only...	N
328	00:25:32	00:25:35	face.	Y
329	00:25:35	00:25:37	Cara.	N
330	00:25:40	00:25:43	Mm, people give me things all the time.	N
331	00:25:44	00:25:45	Now, why would they do that?	N
332	00:25:45	00:25:48	Maybe they like me.	N
333	00:25:49	00:25:52	Or for proteccion.	N
334	00:25:53	00:25:59	When you look at me, you see un hombre pobre, sucio.	N
335	00:25:59	00:26:02	Poor, dirty man.	N
336	00:26:02	00:26:04	Pero soy mas.	N
337	00:26:04	00:26:06	I am much more.	N
338	00:26:07	00:26:10	I am descendent...	N
339	00:26:10	00:26:12	of Jesus Malverde.	N
340	00:26:12	00:26:14	God...	N
341	00:26:14	00:26:16	Dios.	N
342	00:26:16	00:26:19	Angel of the poor.	N
343	00:26:19	00:26:24	The Mexican Robin Hood, a thief and a killer, hung May 3, 1909.	N
344	00:26:24	00:26:27	He is the reason...	N
345	00:26:27	00:26:29	you cannot touch me.	N
346	00:26:30	00:26:34	No me puedes tocar.	N
347	00:26:34	00:26:36	You're a disgrace to our community.	N
348	00:26:36	00:26:40	You're a greedy fence who will do or say anything to make a buck.	N
349	00:26:40	00:26:42	No, señor.	N
350	00:26:42	00:26:49	No, I may warn, I may protect, I may harm, I may do many things.	N
351	00:26:49	00:26:51	But not for money.	N
352	00:26:51	00:26:55	Okay, hold out your hands-- we're gonna get some prints.	N
353	00:27:23	00:27:26	You got lucky with the blood-stained lapel.	N
354	00:27:26	00:27:29	I didn't match the vic, but I got a hit in CODIS.	N
355	00:27:29	00:27:31	Great.	N
356	00:27:31	00:27:36	Dax Blanchard? Assault and battery against a police officer in '96.	N
357	00:27:36	00:27:39	Served two years. No current address.	N
358	00:27:39	00:27:41	Thanks.	N
359	00:27:45	00:27:46	Detective Jim Brass.	N
360	00:27:47	00:27:49	Congratulations, Jim Brass.	N
361	00:27:49	00:27:52	You're guaranteed one of these five amazing awards.	N
362	00:27:52	00:27:53	Trip to London, Warrick?	N
363	00:27:53	00:27:59	a brand-new Caddy, tennis bracelet, plasma TV, water purification system.	N
364	00:27:59	00:28:00	You finally did it, Jim.	N
365	00:28:00	00:28:04	Just send NZA a check for $300 and claim your prize.	N
366	00:28:04	00:28:07	NZA. So, where'd you get the sales pitch, man?	N
367	00:28:07	00:28:09	From the victim's personal effects.	N
368	00:28:09	00:28:13	My guess, it's the same boob who was calling Bonnie.	N
369	00:28:13	00:28:17	The company's address was on the old lady's boxes.	N
370	00:28:20	00:28:22	( all talking ) Mrs. Mason, I am standing, which means what?	N
371	00:28:22	00:28:25	You should be sitting. That's right, because I've got some great news. You just won a Cadillac.	N
372	00:28:25	00:28:27	Well, does your husband drive?	N
373	00:28:27	00:28:29	Have you ever shopped on 5th Avenue?	N
374	00:28:30	00:28:33	Come on. Look, I've been waiting my whole life to make this call.	N
375	00:28:33	00:28:35	Yes. Yes. Well, as soon as we get that...	N
376	00:28:35	00:28:37	Come on, people! Let's close these deals!	N
377	00:28:37	00:28:39	I got a room full of pikers or closers?	N
378	00:28:39	00:28:43	My grandmother used to say if it sounds too good to be true, it is.	N
379	00:28:44	00:28:45	Only closers go on that board.	N
380	00:28:47	00:28:49	Can I help you gentlemen?	N
381	00:28:49	00:28:53	I'm Detective Jim Brass, Las Vegas Police, and this is Warrick Brown from the Crime Lab-- we got a couple of questions.	N
382	00:28:53	00:28:57	We know Vincent DeCarlo's not available-- how about Dax Blanchard?	N
383	00:28:57	00:29:01	Corner cubicle, burgundy tie.	N
384	00:29:01	00:29:02	You were?	N
385	00:29:02	00:29:04	You know what I want you to do, Harry?	N
386	00:29:04	00:29:07	I want you to stand up, and I want you to march over to that checkbook, soldier.	N
387	00:29:07	00:29:09	It does not sound like you're standing up to me, Harry.	N
388	00:29:09	00:29:10	You know why we're doing this, Harry?	N
389	00:29:10	00:29:12	Because we have something called trust, you and me.	N
390	00:29:12	00:29:13	You trust...	N
391	00:29:15	00:29:18	Harry, I need you to do me a favor, though, okay?	N
392	00:29:18	00:29:21	I need you to hang on for me for one second, okay?	N
393	00:29:21	00:29:23	Okay. You're the greatest.	N
394	00:29:23	00:29:26	Dax, at yakety-yak, you're the greatest.	N
395	00:29:26	00:29:28	I got a one-time-only offer for you.	N
396	00:29:28	00:29:30	Should we talk about it here or downtown?	N
397	00:29:30	00:29:32	Come on, what is this? This is a legal room.	N
398	00:29:32	00:29:34	What the hell is that?	N
399	00:29:35	00:29:36	Are you packing?	N
400	00:29:39	00:29:40	This a legal gun?	N
401	00:29:41	00:29:42	Yeah, it is. Registered to me.	N
402	00:29:42	00:29:45	Okay. Downtown it is.	N
403	00:29:45	00:29:46	Let's go.	N
404	00:29:49	00:29:51	Nine-millimeter.	N
405	00:29:51	00:29:54	Same as the casings found on the scene.	N
406	00:29:54	00:29:56	Nothing I'm doing is illegal.	N
407	00:29:56	00:30:02	In exchange for a small fee, my customers get one of five specified prizes.	N
408	00:30:02	00:30:04	When was the last time someone won a Cadillac?	N
409	00:30:04	00:30:07	While ago.	N
410	00:30:07	00:30:09	Long time ago.	N
411	00:30:09	00:30:11	Never, all right?	N
412	00:30:11	00:30:13	Look, I'm only obligated to give one of the prizes.	N
413	00:30:14	00:30:16	Nothing says it can't be the cheap one.	N
414	00:30:16	00:30:19	Apparently, you're very good at your job, but you're not the best.	N
415	00:30:19	00:30:21	I saw the board-- you're number two.	N
416	00:30:21	00:30:22	Right behind a dead guy.	N
417	00:30:22	00:30:23	Vinny's dead?	N
418	00:30:23	00:30:24	When was the last time you saw him?	N
419	00:30:26	00:30:29	Yesterday morning. We found your blood on his jacket.	N
420	00:30:29	00:30:33	Good. 'Cause I thought maybe I missed.	N
421	00:30:33	00:30:36	I got a room full of people congratulating you here, Dorothy.	N
422	00:30:36	00:30:39	Yeah, Dorothy! Yeah!	N
423	00:30:39	00:30:40	I...	N
424	00:30:40	00:30:42	What in the friggin' hell?	N
425	00:30:42	00:30:44	I had a live one.	N
426	00:30:44	00:30:46	You sold my grandmother, you son of a bitch.	N
427	00:30:46	00:30:47	Took every last cent.	N
428	00:30:47	00:30:50	Everybody we sell is someone's grandmother.	N
429	00:30:58	00:31:00	The guy was a mook, all right?	N
430	00:31:00	00:31:04	He was constantly stealing my leads, stealing my customers.	N
431	00:31:04	00:31:06	Then I find out he rips off my grandmother?	N
432	00:31:07	00:31:08	Honor among thieves?	N
433	00:31:08	00:31:12	For crap's sake, she's living in a nursing home, confined to a wheelchair.	N
434	00:31:12	00:31:19	So you killed Vincent DeCarlo because he was better than you, because he stole your leads, because he sold your bubby Bonnie, and you wanted him out of the way.	N
435	00:31:20	00:31:22	Who the hell's Bonnie?	N
436	00:31:22	00:31:24	Your grandmother.	N
437	00:31:24	00:31:25	Bonnie Bakerset.	N
438	00:31:25	00:31:28	My grandmother's name is Fran.	N
439	00:31:28	00:31:29	She lives in Daytona Beach.	N
440	00:31:29	00:31:31	Would you like to call her?	N
441	00:32:11	00:32:13	Hey, Catherine.	N
442	00:32:13	00:32:20	The palm prints on the newspaper don't match Elindio's. Well, that just means he didn't place the head in the box.	N
443	00:32:20	00:32:23	The vic's blood was on the jacket in his store.	N
444	00:32:23	00:32:31	She was run over by a Toyo Open Country MT 38-by-15.5-by-18.	N
445	00:32:33	00:32:34	Now, that's a big-ass truck tire.	N
446	00:32:35	00:32:37	Elindio didn't even own a car, much less a big-ass truck.	N
447	00:32:37	00:32:38	What other characteristics?	N
448	00:32:38	00:32:41	Take a look.	N
449	00:32:42	00:32:44	That's a retread.	N
450	00:32:47	00:32:50	I only know of one place in Vegas that does work like this.	N
451	00:32:50	00:32:53	So, what is it you need?	N
452	00:32:53	00:32:57	Invoice copies of any retreads that were done on this type of tire.	N
453	00:32:57	00:33:00	Oh, yeah. We sell about a hundred of these a month.	N
454	00:33:00	00:33:02	Really? Yeah.	N
455	00:33:02	00:33:03	Over here.	N
456	00:33:03	00:33:04	Thank you.	N
457	00:33:11	00:33:13	Hey.	N
458	00:33:15	00:33:17	I'll take that autograph now.	N
459	00:33:19	00:33:21	Ven aca.	N
460	00:33:24	00:33:25	I was seeing Carla...	N
461	00:33:25	00:33:29	until Veronica Juarez's article came out.	N
