	start	end	text	label
208	00:16:19	00:16:24	Two hours later, he was escorted out, so I resent the accusation.	N
209	00:16:24	00:16:27	We've made a lot of changes.	N
210	00:16:27	00:16:30	Policy, staff, surveillance have all been overhauled.	N
211	00:16:30	00:16:34	Look, Robbie left the seclusion room alive.	N
212	00:16:34	00:16:35	Okay, fine.	N
213	00:16:35	00:16:37	Who administers medication?	N
214	00:16:37	00:16:38	Uh, the nurses, psych techs.	N
215	00:16:39	00:16:40	Why is this important?	N
216	00:16:40	00:16:44	Well, according to his tox results, Robbie's system was short four anti-psychotics.	N
217	00:16:44	00:16:46	Maybe he was cheeking them.	N
218	00:16:56	00:16:57	Why would he do that?	N
219	00:16:57	00:16:59	They think they don't need 'em.	N
220	00:16:59	00:17:00	They sell 'em, trade 'em or...	N
221	00:17:00	00:17:02	store them up, get high later.	N
222	00:17:02	00:17:05	We're gonna need to talk to his pharmacist.	N
223	00:17:06	00:17:08	Who's next? Oh, come on, Earl.	N
224	00:17:08	00:17:09	There you go.	N
225	00:17:12	00:17:15	Hey, you know I'm gonna bust your ass on the court, right?	N
226	00:17:15	00:17:17	You better bring your 'A' game next time.	N
227	00:17:17	00:17:19	Come on, Chuck, I got something for you.	N
228	00:17:28	00:17:30	Love your hair, Leon.	N
229	00:17:30	00:17:31	Thanks.	N
230	00:17:31	00:17:33	What do you got here?	N
231	00:17:33	00:17:37	Ibuprofen, laxative, aspirin.	N
232	00:17:37	00:17:41	What are you treating exactly, schizophrenia or constipation?	N
233	00:17:41	00:17:43	Where are the real drugs, Leon?	N
234	00:17:48	00:18:01	Man... Xanax, Lanzopine, Zoloft, Suprazadone, Clozapine, Loranzapan, lithium, Valium, Wellbutrin, Haldol, Respiredone.	N
235	00:18:01	00:18:04	You took everything with street value.	N
236	00:18:04	00:18:06	Look, dude...	N
237	00:18:06	00:18:08	I get 22K a year.	N
238	00:18:08	00:18:09	That's nothing.	N
239	00:18:09	00:18:11	Diddly-squat.	N
240	00:18:11	00:18:13	I should get hazard pay.	N
241	00:18:13	00:18:15	These people, I get...	N
242	00:18:15	00:18:17	I get spit on, puked on, peed on, bitten.	N
243	00:18:17	00:18:22	I get my hair yanked out, I get my ass pinched, I get... I get death threats.	N
244	00:18:22	00:18:24	All for 22K.	N
245	00:18:24	00:18:26	So I supplement my income.	N
246	00:18:26	00:18:28	It don't hurt nobody.	N
247	00:18:28	00:18:30	Are you a doctor?	N
248	00:18:30	00:18:34	Look, these places, they overmedicate all the time.	N
249	00:18:34	00:18:36	It controls the population.	N
250	00:18:36	00:18:39	And I don't endanger the patients, okay?	N
251	00:18:39	00:18:41	I-I'm all about the patients.	N
252	00:18:41	00:18:45	Maybe Robbie caught you skimping on his meds, threatened to blow the whistle.	N
253	00:18:45	00:18:46	There goes that supplemental income.	N
254	00:18:49	00:18:51	I see what you're doing.	N
255	00:18:51	00:18:54	I'm reporting you. You're stealing.	Y
256	00:18:54	00:18:55	Robbie, hold on a second, will you?	N
257	00:19:01	00:19:05	All right, here you go, here you go, here you go.	N
258	00:19:13	00:19:15	No. All right, no way, man.	N
259	00:19:15	00:19:17	That's a story.	N
260	00:19:17	00:19:19	'Kay? That's not why he went to seclusion.	N
261	00:19:19	00:19:21	Why did he go to seclusion?	N
262	00:19:21	00:19:22	He freaked out in group.	N
263	00:19:23	00:19:24	I wasn't even there.	N
264	00:19:24	00:19:26	Ask somebody who was.	N
265	00:19:27	00:19:29	Am I gonna lose my job?	N
266	00:19:29	00:19:32	'Cause these people...	N
267	00:19:32	00:19:34	need me.	N
268	00:19:34	00:19:39	According to the video logs, 03 p.m.	N
269	00:19:39	00:19:41	06 p.m.	N
270	00:19:41	00:19:47	Nurse Mckay noted that he was awake and in bed 30 p.m. bed-checks.	N
271	00:19:48	00:19:51	10.	Y
272	00:19:51	00:19:54	30 and midnight, he was suffocated.	Y
273	00:19:54	00:19:56	30.	N
274	00:19:56	00:20:00	The blood would've needed time to coagulate before his head was smashed in.	Y
275	00:20:00	00:20:03	And not necessarily by the same person.	Y
276	00:20:03	00:20:05	Hey, how about some pillow talk?	Y
277	00:20:05	00:20:07	Robbie's pillow had saliva on it.	N
278	00:20:07	00:20:09	Lots of it; all his.	N
279	00:20:09	00:20:10	Could be from drooling.	N
280	00:20:11	00:20:13	Or it could be from dying.	N
281	00:20:13	00:20:17	Well, look at this-- I found slits at both ends.	N
282	00:20:17	00:20:18	Left hand...	Y
283	00:20:18	00:20:20	and right hand.	Y
284	00:20:23	00:20:25	Looks like we have a murder weapon.	N
285	00:20:26	00:20:31	All past-level-three patients, please return to your unit for a head count.	N
286	00:20:33	00:20:36	All past-level-three patients, please return to your unit...	N
287	00:20:36	00:20:38	Thanks, Officer.	Y
288	00:20:38	00:20:40	Nurse Mckay, hi.	Y
289	00:20:40	00:20:44	Dr. Dino said that you supervised group therapy yesterday.	Y
290	00:20:45	00:20:49	Uh, yeah. I heard there was an incident involving Robbie.	Y
291	00:20:49	00:20:51	He had a personal item.	Y
292	00:20:51	00:20:53	A personal item?	Y
293	00:20:53	00:20:57	You can't bring anything in group except a beverage.	N
294	00:20:57	00:20:59	It distracts the other patients.	Y
295	00:20:59	00:21:00	What did he bring?	Y
296	00:21:00	00:21:02	A photograph.	N
297	00:21:02	00:21:04	Of what?	Y
298	00:21:04	00:21:07	A little boy.	Y
299	00:21:08	00:21:10	What did you do?	N
300	00:21:10	00:21:13	I followed protocol.	N
301	00:21:13	00:21:14	Anybody else have anything they want to talk about?	N
302	00:21:14	00:21:17	I wanna know why everybody's always staring at me-- especially him.	N
303	00:21:17	00:21:19	He's staring at me.	N
304	00:21:19	00:21:21	I'm not staring at... Hang on, hang on.	N
305	00:21:21	00:21:22	Robbie?	N
306	00:21:23	00:21:26	What have you got there? Nothing.	N
307	00:21:26	00:21:27	Fag candy.	N
308	00:21:27	00:21:28	Well, what's the rule?	N
309	00:21:28	00:21:30	There's no personal items...	N
310	00:21:30	00:21:31	No!	N
311	00:21:31	00:21:32	Give me the... No!	N
312	00:21:32	00:21:33	No! Don't touch me!	N
313	00:21:36	00:21:39	medication, seclusion, restraint.	N
314	00:21:39	00:21:43	Tough love. Call it what you want-- these aren't my children.	N
315	00:21:43	00:21:46	Why didn't you mention this information last night?	N
316	00:21:46	00:21:49	Because crap like that happens every day here.	N
317	00:21:50	00:21:53	I should get back to the unit. Sure.	N
318	00:21:56	00:21:58	Sidle.	N
319	00:21:58	00:22:01	We got the DNA results back on the semen on Robbie's sheets.	N
320	00:22:01	00:22:04	Patient Adam Trent-- the nail biter.	N
321	00:22:04	00:22:05	Okay.	N
322	00:22:13	00:22:15	This stuff is dark.	N
323	00:22:15	00:22:17	Yeah.	N
324	00:22:17	00:22:21	'Course, I wouldn't expect Winnie the Pooh.	N
325	00:22:23	00:22:25	Adam's subconscious was working overtime.	N
326	00:22:25	00:22:29	I bet you aced your Rorschachs.	N
327	00:22:29	00:22:34	When I was in fifth grade, I drew a picture of a harpooned whale.	N
328	00:22:34	00:22:36	Everyone thought I was gonzo'd.	N
329	00:22:36	00:22:38	But I had just read Moby Dick.	N
330	00:22:39	00:22:43	Sometimes a dying whale is just a dying whale.	Y
331	00:23:23	00:23:25	These are all postdated over a year ago.	Y
332	00:23:30	00:23:31	It's not just his subconscious.	N
333	00:23:31	00:23:33	This guy's got stuff buried everywhere.	N
334	00:23:37	00:23:40	Dearest Angel, I think of you wherever I go.	Y
335	00:23:40	00:23:42	You are my prince. I miss you.	N
336	00:23:42	00:23:44	Write to me. Your only love, Mother.	N
337	00:23:44	00:23:46	Another one.	N
338	00:23:46	00:23:48	Uh... It rained today.	N
339	00:23:48	00:23:51	I thought of that time when you and I got caught in the storm at the lake.	N
340	00:23:51	00:23:54	The fire... I came home and made your favorite dinner.	N
341	00:23:54	00:23:55	I even set a place for you...	N
342	00:23:55	00:23:57	So on and so forth.	N
343	00:23:57	00:23:59	That does not sound maternal to me.	N
344	00:23:59	00:24:01	It's not.	N
345	00:24:01	00:24:02	Incest?	N
346	00:24:02	00:24:03	Fully consummated.	N
347	00:24:03	00:24:07	Mother-son incest is rare and deeply pathological.	N
348	00:24:07	00:24:09	Oedipal complex taken too far?	N
349	00:24:09	00:24:10	Oedipus...	N
350	00:24:10	00:24:11	implies son to mother.	N
351	00:24:11	00:24:15	In this case, the mother was seeking the love and creating the codependence.	N
352	00:24:15	00:24:17	We call this a Jocasta complex.	N
353	00:24:17	00:24:19	Oedipus' mother.	N
354	00:24:19	00:24:22	When Adam was nine his father died.	N
355	00:24:22	00:24:24	His mother replaced her dead husband with her son.	N
356	00:24:25	00:24:26	That's got to mess you up.	N
357	00:24:26	00:24:32	Yeah. Adam is schizo-affective, suicidal, and a pathological narcissist.	Y
358	00:24:32	00:24:41	When he was a teenager he was unable to retaliate against his mother and incapable of actual intimacy, so... he started raping woman.	Y
359	00:24:41	00:24:43	Always women?	N
360	00:24:43	00:24:46	Yes. Which is why I don't think he killed Robbie.	N
361	00:24:46	00:24:48	We found Adam's semen in Robbie's bed.	N
362	00:24:48	00:24:50	You see, that surprises me.	Y
363	00:24:50	00:24:54	Like any good psychopath, he rarely veers from his pattern.	N
364	00:24:54	00:24:58	Adam is a single-celled organism who exists wholly for himself.	N
365	00:25:00	00:25:02	He must've been getting something tangible in return.	N
366	00:25:02	00:25:03	What?	N
367	00:25:03	00:25:06	Drugs? Cigarettes?	N
368	00:25:06	00:25:07	Drugs aren't his issue.	N
369	00:25:07	00:25:10	And as far as I know he doesn't smoke. Um...	N
370	00:25:10	00:25:12	So, uh, what can we learn from his art work?	N
371	00:25:12	00:25:22	Uh... He starts with an innocuous object; a tree, a cat, an oboe-- all of which he morphs into something deadly. You can see...	N
372	00:25:23	00:25:25	all of them.	N
373	00:25:25	00:25:29	So what should be safe turns into something unsafe.	N
374	00:25:29	00:25:31	Mother becomes lover.	N
375	00:25:31	00:25:32	What about the mother?	N
376	00:25:32	00:25:34	Do you have any idea where she is?	N
377	00:25:34	00:25:36	She lives near Reno.	N
378	00:25:36	00:25:39	Based on the postmarks, it seems like she stopped writing him.	N
379	00:25:40	00:25:45	Every time a letter came a manic episode followed, then a severe depression, including one suicide attempt.	N
380	00:25:45	00:25:51	So I started sending the letters back.	N
381	00:25:51	00:25:53	Eventually, she stopped writing.	N
382	00:26:00	00:26:03	Did I kill him?	N
383	00:26:03	00:26:06	Yes.	N
384	00:26:06	00:26:07	Why?	N
385	00:26:07	00:26:10	He was queer.	N
386	00:26:10	00:26:12	But you had sex with him.	N
387	00:26:15	00:26:17	No.	N
388	00:26:17	00:26:19	He had sex with me.	N
389	00:26:19	00:26:21	He was the punk.	N
390	00:26:21	00:26:24	Was it consensual?	N
391	00:26:24	00:26:26	I don't know.	N
392	00:26:26	00:26:28	So why did you do it?	N
393	00:26:28	00:26:31	I don't know.	N
394	00:26:31	00:26:33	Okay.	N
395	00:26:34	00:26:36	So then what happened?	N
396	00:26:36	00:26:38	I took his head and I smashed it into the floor.	N
397	00:26:41	00:26:44	And that's how you killed him?	N
398	00:26:48	00:26:50	What? You don't believe me?	N
399	00:26:50	00:26:52	I'm just wondering if that's how you killed him.	N
400	00:26:52	00:26:54	Yes. I'm saying this and this is true.	N
401	00:26:54	00:26:59	And if you don't believe me, just look in the bucket in the latrine.	N
402	00:26:59	00:27:00	Okay...	N
403	00:27:01	00:27:05	Do you really want to know why I killed him?	N
404	00:27:05	00:27:06	Yes.	N
405	00:27:13	00:27:16	It's because I'm crazy.	Y
406	00:27:22	00:27:25	Not a word about suffocation.	N
407	00:27:25	00:27:28	Well, his nails weren't long enough to leave those tears in the pillow.	Y
408	00:27:28	00:27:30	And there would have been traces of blood from his cuticles.	Y
409	00:27:30	00:27:32	Something is off.	N
410	00:27:53	00:27:56	Here's the blood splatter we've been looking for.	N
411	00:28:03	00:28:05	What is that on the crotch?	N
412	00:28:07	00:28:09	Lipstick.	N
413	00:28:20	00:28:21	Where is Nurse Mckay?	N
414	00:28:21	00:28:23	I need to talk to her.	Y
415	00:28:23	00:28:25	She's on lunch duty.	N
416	00:28:25	00:28:32	All right. I can either take this and the underwear back to the lab and confirm the match, which will only extend our presence here.	Y
417	00:28:32	00:28:34	Or...	N
418	00:28:34	00:28:37	you can give me access to the nurse's station right now.	N
419	00:28:40	00:28:43	Dr. Walsh, please call your service.	N
420	00:28:43	00:28:45	Dr. Walsh, call your service, stat.	N
421	00:28:45	00:28:50	This must be the photo that Nurse Mckay confiscated from Robbie in group.	N
422	00:28:50	00:28:52	The missing half?	N
423	00:28:52	00:28:56	I found blue tape in Robbie's room.	N
424	00:28:56	00:28:58	Kind of looks like Adam.	N
425	00:28:58	00:29:00	Where would Robbie get a picture of Adam?	N
426	00:29:00	00:29:03	Well, they were having sex.	N
427	00:29:12	00:29:14	I'm going to find someone who can open these drawers.	N
428	00:29:14	00:29:16	Okay.	N
429	00:29:16	00:29:20	Dr. Stoon, please pick up the white telephone.	Y
430	00:29:20	00:29:23	Dr. Stoon, call on the white telephone.	N
431	00:29:38	00:29:40	Hey.	N
432	00:29:47	00:29:49	Are you a spiritual person?	N
433	00:29:49	00:29:52	Sometimes.	N
434	00:29:52	00:29:56	Do you believe that everything happens for a reason?	Y
435	00:29:56	00:29:59	That bad things are there to teach us a karmic lesson?	N
436	00:29:59	00:30:04	You know, maybe all our problems can be cured by tuning in to a higher frequency.	Y
437	00:30:04	00:30:14	There's this one guy I read, he believes that illness, anxiety and fear all occur when people are vibrating at 10,000 cycles a second.	Y
438	00:30:23	00:30:32	If they could just get up to 100,000 cycles per second they'd be in the realm of sound, light and spirit, and everything would be just fine. Right?	N
439	00:30:32	00:30:33	Yeah.	N
440	00:30:33	00:30:34	You know what I think?	N
441	00:30:34	00:30:38	I think I'm just vibrating at the wrong frequency.	N
442	00:30:38	00:30:39	It's okay.	N
443	00:30:39	00:30:42	Do you think I'm smart?	Y
444	00:30:42	00:30:43	Yeah. Yeah?	Y
445	00:30:43	00:30:44	Uh-huh.	N
446	00:30:44	00:30:46	Do you think I'm right?	N
447	00:30:46	00:30:47	I do. Open the door.	N
448	00:30:47	00:30:49	I can't. I don't have my keys to open the door.	N
449	00:30:49	00:30:51	Don't you move.	N
450	00:30:51	00:30:52	Please open the door.	N
451	00:30:52	00:30:54	You move a muscle I will grind you, bitch.	Y
452	00:30:55	00:30:55	You hear me?	N
453	00:30:55	00:30:56	Do not look at them.	Y
454	00:30:56	00:30:57	Keep your eyes on the floor.	Y
455	00:30:58	00:31:01	You! You, go away! You! You, go away!	Y
456	00:31:01	00:31:02	No!	N
457	00:31:04	00:31:05	Adam, stop!	N
458	00:31:06	00:31:08	Get a medic in here!	Y
459	00:31:08	00:31:09	Hold still.	Y
460	00:31:09	00:31:10	Apple pressure!	N
461	00:31:10	00:31:14	Where is he? Where is he?	N
462	00:31:15	00:31:17	We need some help in here!	Y
463	00:31:29	00:31:34	When my father died, my mother came to a place like this for awhile for evaluation.	N
464	00:31:36	00:31:40	It looked the same, it smelled the same.	N
465	00:31:40	00:31:41	It smelled like lies.	N
466	00:31:43	00:31:45	You sure you're okay?	N
467	00:31:45	00:31:49	Crazy people do make me feel crazy.	N
468	00:31:50	00:31:54	If you want, I can have somebody take your place.	N
469	00:31:54	00:31:57	I appreciate that.	N
470	00:31:57	00:32:00	I do, I really do, but...	N
471	00:32:02	00:32:07	I kind of made a decision to move beyond that and...	Y
472	00:32:07	00:32:09	I really want to finish this case.	N
473	00:32:09	00:32:10	We have rules for a reason.	N
