	start	end	text	label
74	00:05:01	00:05:04	Did her parents say whether she was living with a man?	N
75	00:05:04	00:05:06	Was dating a Brody Jones.	N
76	00:05:06	00:05:09	No idea where he works or lives.	N
77	00:05:09	00:05:11	Did someone move her?	N
78	00:05:11	00:05:13	She was propped up when we got here.	N
79	00:05:13	00:05:15	I checked for vitals.	N
80	00:05:15	00:05:17	You sure with all your life-saving efforts you didn't move her?	N
81	00:05:17	00:05:20	Hey, man, like I said, I checked for vitals.	N
82	00:05:20	00:05:21	It's okay, baby.	N
83	00:05:26	00:05:27	The victim had no response.	N
84	00:05:27	00:05:29	I had no reason to move her.	N
85	00:05:29	00:05:31	Well, someone moved her.	N
86	00:05:31	00:05:33	She bled out here and she's dead there.	N
87	00:05:41	00:05:42	I'm going to hit the road...	N
88	00:05:42	00:05:43	baby.	N
89	00:05:43	00:05:46	I'm sorry.	N
90	00:05:50	00:05:53	There's a stain here.	N
91	00:05:53	00:05:55	So cold stains.	N
92	00:05:55	00:05:56	Is it recent?	N
93	00:05:59	00:06:01	It's cool to the touch, yeah.	N
94	00:06:06	00:06:08	Sara.	N
95	00:06:08	00:06:11	I think our suicide just became suspicious circs.	N
96	00:06:13	00:06:19	Since I'm the one who always seems to state the obvious this arm was dead before it was hacked off.	N
97	00:06:19	00:06:24	What do you make of the, uh scar tissue on the palm?	N
98	00:06:24	00:06:26	Occupational hazard, maybe.	N
99	00:06:26	00:06:32	I see this kind of thing a lot in bricklayers, plumbers, carpenters.	N
100	00:06:32	00:06:34	Looks like it's blistered.	N
101	00:06:34	00:06:39	Gradual denaturation of the proteins in the epithelials.	N
102	00:06:39	00:06:44	resulting in general scarring on the palm or surface.	N
103	00:06:44	00:06:48	We'll take a sample from under the fingernails and send it to trace.	N
104	00:06:49	00:06:53	Tips of the fingers look like they're worn to the bone.	N
105	00:06:53	00:06:54	Can you get a partial?	N
106	00:06:56	00:06:57	Much more than that.	N
107	00:06:57	00:06:59	Lansberry's Ridge Builder.	N
108	00:07:01	00:07:10	One application to the bulbs of the fingers and the ridges plump out temporarily like a Chia Pet on steroids.	N
109	00:07:39	00:07:41	Petrov Samsko.	N
110	00:07:41	00:07:45	Non-gaming sheriff's permit, head chef, DeBreff Restaurant.	N
111	00:07:46	00:07:49	Chef-- that would explain the burn scar tissue on his palm.	Y
112	00:07:49	00:07:50	It's DeBreff.	N
113	00:07:50	00:07:52	It's a five-star restaurant.	N
114	00:07:52	00:07:53	I've eaten there.	N
115	00:07:53	00:07:55	Good, maybe you can get us a table.	N
116	00:07:55	00:07:58	Different sole, different size.	N
117	00:07:58	00:07:59	Thank you.	N
118	00:08:01	00:08:02	Sorry for the inconvenience.	N
119	00:08:02	00:08:04	This is just a standard procedure.	N
120	00:08:04	00:08:07	Do you have any idea where your daughter's boyfriend works?	N
121	00:08:07	00:08:09	Well, a casino.	N
122	00:08:09	00:08:12	Uh, which one?	N
123	00:08:12	00:08:14	All of them.	N
124	00:08:14	00:08:16	He's, uh, he's a gambler.	N
125	00:08:16	00:08:22	Um, used to drag Linda out, keep her up days at a time.	N
126	00:08:22	00:08:27	Ran her health down, her spirit.	N
127	00:08:27	00:08:29	She was getting better, though.	N
128	00:08:29	00:08:36	She had a, uh... rough time after college finding herself but she was getting better.	N
129	00:08:48	00:08:55	The transection of the left wrist is consistent with a self-inflicted wound particularly because she's right-handed.	N
130	00:08:55	00:08:56	There's no hesitation marks.	N
131	00:08:56	00:08:59	Isn't that uncommon for suicide?	N
132	00:08:59	00:09:03	People usually stutter-cut a few times trying to work up the courage.	N
133	00:09:04	00:09:05	This woman cut herself with one smooth motion.	N
134	00:09:05	00:09:08	This DB is all wrong.	N
135	00:09:08	00:09:11	Someone moved her two feet from where she bled out.	N
136	00:09:11	00:09:13	What did the tox screen say?	N
137	00:09:13	00:09:14	Nothing. Not back yet.	N
138	00:09:14	00:09:16	But I'll get it to you soon as it is.	N
139	00:09:16	00:09:18	Thank you.	Y
140	00:09:19	00:09:21	Is that glass in her hair?	Y
141	00:09:23	00:09:25	Minute pieces of it, yeah.	N
142	00:09:26	00:09:28	I tweezed a few for trace.	Y
143	00:09:28	00:09:31	We didn't see any broken glass in her apartment.	Y
144	00:09:31	00:09:34	Round edges, tinted...	Y
145	00:09:34	00:09:36	It looks polarized.	Y
146	00:09:36	00:09:38	Probably safety glass.	Y
147	00:09:38	00:09:39	Yeah.	N
148	00:09:39	00:09:42	Too bad it didn't protect her.	Y
149	00:09:42	00:09:44	Uh, DeBreff, please hold.	Y
150	00:09:44	00:09:45	DeBreff, please hold.	Y
151	00:09:45	00:09:46	DeBreff, please hold.	Y
152	00:09:47	00:09:48	Hi. Last name?	N
153	00:09:48	00:09:50	We don't have reservations. W-We're here...	N
154	00:09:50	00:09:51	Eh, party of four?	N
155	00:09:51	00:09:53	Three weeks from Thursday?	N
156	00:09:53	00:09:54	Let me see.	N
157	00:09:54	00:09:56	Excuse me, but you don't understand.	N
158	00:09:56	00:09:58	No, I'm sorry. You don't understand.	N
159	00:09:58	00:10:00	Your walk-in's on a very busy night.	N
160	00:10:00	00:10:01	We're short a chef.	N
161	00:10:01	00:10:02	We know. He's dead.	N
162	00:10:02	00:10:04	Not just dead.	N
163	00:10:04	00:10:06	Dismembered.	N
164	00:10:07	00:10:09	We're with the crime lab.	N
165	00:10:10	00:10:12	I'll get the owner.	N
166	00:10:15	00:10:17	Are you sure it's Petrov?	N
167	00:10:17	00:10:20	Coroner made a positive identification.	N
168	00:10:20	00:10:22	What makes you think this event happened here?	N
169	00:10:22	00:10:26	We found traces of aspic and olive oil under his fingernails.	N
170	00:10:26	00:10:31	Means that he went into the meat grinder without showering.	N
171	00:10:31	00:10:33	Possibly straight from this kitchen.	N
172	00:10:33	00:10:36	If there was a murder in our kitchen don't you think that, uh...	N
173	00:10:36	00:10:38	I'd know about it?	N
174	00:10:38	00:10:40	I don't know. Would you?	N
175	00:10:45	00:10:47	Hey, Cath?	N
176	00:10:47	00:10:49	Blood spatter.	N
177	00:10:49	00:10:50	It's a kitchen. The chefs use knives.	N
178	00:10:50	00:10:51	That's not uncommon.	N
179	00:10:51	00:10:53	You are...?	N
180	00:10:53	00:10:54	Gil Grissom.	N
181	00:10:54	00:10:55	I'm with her.	N
182	00:10:57	00:11:00	Who's, uh, Stephanie?	N
183	00:11:00	00:11:02	One of my waitresses.	N
184	00:11:02	00:11:12	Oh, I understand how chefs cut their fingers and how the kitchen help could have blood spatter on their uniforms but how does a waitress get blood on the back of her shirt?	N
185	00:11:14	00:11:21	We can shut you down for hours or get a warrant and shut you down for good.	N
186	00:11:23	00:11:25	Give me till after the rush?	N
187	00:11:32	00:11:36	Okay, this rush is taking entirely too long.	N
188	00:11:36	00:11:37	The coquilles St. Jacques.	N
189	00:11:37	00:11:38	Thank you.	N
190	00:11:38	00:11:42	People always think that the show is out front.	N
191	00:11:42	00:11:46	It wasn't till I waitressed I realized it's all in the back.	N
192	00:12:03	00:12:05	What are you looking at?	N
193	00:12:05	00:12:07	Looks like a V-pattern to me.	N
194	00:12:07	00:12:08	What do you think?	N
195	00:12:09	00:12:11	Yeah.	N
196	00:12:11	00:12:12	What, caused by a candle?	N
197	00:12:13	00:12:15	Burn area seems too big for a candle.	N
198	00:12:15	00:12:17	Okay. Kitchen's all yours.	N
199	00:12:17	00:12:21	Mr. Dutton, uh, can I ask you what happened here?	N
200	00:12:21	00:12:22	Oh, geez.	N
201	00:12:22	00:12:25	Uh, waiters probably put the candles too close to the wall.	N
202	00:12:25	00:12:27	I've told them a million times.	Y
203	00:12:31	00:12:33	Ah, excuse me. Stephanie?	N
204	00:12:33	00:12:34	Uh-huh.	N
205	00:12:34	00:12:35	Is this your uniform?	N
206	00:12:35	00:12:37	Don't have to answer that, Steph.	N
207	00:12:37	00:12:39	They don't have a warrant.	N
208	00:12:39	00:12:41	I thought you said the Mafia left town.	N
209	00:12:42	00:12:47	We have the owner's consent so, again, could you explain this blood?	N
210	00:12:48	00:12:49	Order up, Stephanie.	N
211	00:12:49	00:12:50	Hot items.	N
212	00:12:50	00:12:53	Two filet mignon and one coquilles St. Jacques.	N
213	00:12:53	00:12:55	Boogie. Go, go.	N
214	00:12:55	00:12:56	Hey!	N
215	00:12:56	00:13:02	We found blood spatter on the uniforms of several employees who worked the night that Chef Petrov died.	N
216	00:13:02	00:13:05	Ross Halpo-- sous chef.	N
217	00:13:05	00:13:08	Lola Creighton-- saucier.	N
218	00:13:08	00:13:10	You want to tell us how the blood got here?	N
219	00:13:10	00:13:12	It's my blood.	N
220	00:13:14	00:13:16	don't touch my knife; don't touch my johnson.	N
221	00:13:21	00:13:23	Hey, hey, that's my knife!	N
222	00:13:24	00:13:25	Touched his knife.	N
223	00:13:26	00:13:26	I deserved it.	N
224	00:13:27	00:13:28	Okay.	N
225	00:13:28	00:13:32	That still doesn't explain how the blood got on the uniforms.	N
226	00:13:32	00:13:33	They don't get it.	N
227	00:13:33	00:13:35	Chefs here have a ritual.	N
228	00:13:35	00:13:36	Macho thing.	N
229	00:13:36	00:13:41	If you get cut it's tradition that you disburse maximum spillage.	N
230	00:13:41	00:13:42	Oh, hey, watch it.	N
231	00:13:42	00:13:43	Ah, blood!	N
232	00:13:43	00:13:45	Oh, hey, stop... ooh!	N
233	00:13:45	00:13:47	That's how everyone got blood on themselves.	N
234	00:13:47	00:13:48	Macho.	N
235	00:13:48	00:13:51	Haven't these people ever heard of HIV?	N
236	00:13:51	00:13:52	Apparently not.	N
237	00:13:52	00:13:53	Alert all your employees.	N
238	00:13:53	00:13:56	We're going to take over your kitchen, starting now.	N
239	00:13:56	00:13:59	Hey. You got something on that glass?	N
240	00:13:59	00:14:01	Didn't beep you to say hi.	N
241	00:14:01	00:14:05	Glad to see you're settling in, Hodges.	N
242	00:14:05	00:14:07	You were right. It is polarized.	N
243	00:14:07	00:14:09	Ultraviolet quotient is very high.	N
244	00:14:09	00:14:11	Glass is from a car windshield.	N
245	00:14:11	00:14:14	Maybe she was in some kind of car accident.	N
246	00:14:14	00:14:16	Hit-and-run...	N
247	00:14:16	00:14:20	Then she crawls home, gets on her bed and commits hari-kari?	N
248	00:14:20	00:14:22	Stranger things have happened.	N
249	00:14:22	00:14:25	If you weren't such a lab rat, you would know that.	N
250	00:14:25	00:14:27	You got a make of a car for me?	N
251	00:14:27	00:14:29	No.	N
252	00:14:29	00:14:31	But...	N
253	00:14:31	00:14:34	I can narrow it down to the year it was manufactured.	N
254	00:14:34	00:14:40	Car companies add more ultraviolet sealants each season to stay ahead of safety standards.	N
255	00:14:40	00:14:44	Used a comparison study of a car that was made in 2001.	N
256	00:14:46	00:14:49	Your windshield glass is from a 2002 model.	N
257	00:14:49	00:14:50	Thank you.	N
258	00:14:50	00:14:53	Mm-hmm.	N
259	00:14:56	00:14:57	The windshield's intact.	N
260	00:14:57	00:15:02	Yeah. Well, maybe the glass came from another windshield in this lot.	N
261	00:15:02	00:15:04	Yeah. Let's take a look.	N
262	00:15:04	00:15:09	You know, you can tell a lot about a person by what they leave in their car.	N
263	00:15:09	00:15:11	Rotten bananas.	N
264	00:15:12	00:15:14	Business suit.	N
265	00:15:18	00:15:20	I got a paycheck.	N
266	00:15:20	00:15:22	Who would do that?	N
267	00:15:22	00:15:23	Underwear.	N
268	00:15:26	00:15:28	That looks like adhesive.	N
269	00:15:29	00:15:32	Still tacky.	N
270	00:15:32	00:15:33	Hey, hey!	N
271	00:15:33	00:15:34	What are you doing?	N
272	00:15:34	00:15:35	That's my car.	N
273	00:15:35	00:15:37	Crime lab. How are you?	N
274	00:15:37	00:15:39	Cute picture. I'm late for work.	N
275	00:15:39	00:15:41	We noticed you had your windshield replaced recently.	N
276	00:15:41	00:15:42	The adhesive's seeping.	N
277	00:15:42	00:15:43	You get what you pay for.	N
278	00:15:43	00:15:45	So the car shop was having a half-off deal.	N
279	00:15:45	00:15:47	I'm in no position to go to the big guys.	N
280	00:15:47	00:15:52	Did replacing the windshield have anything to do with the tenant in apartment 325?	N
281	00:15:52	00:15:53	Linda? Yeah.	N
282	00:15:53	00:15:55	She did it.	N
283	00:15:55	00:15:58	I'd send her the bill if I thought she'd pay.	N
284	00:15:58	00:16:00	She hasn't paid for anything else she trashed in this complex.	N
285	00:16:00	00:16:01	Like what else?	N
286	00:16:01	00:16:04	Oh, well, that would depend on her mood.	N
287	00:16:04	00:16:06	Um, when she's up, she breaks the mailboxes.	N
288	00:16:09	00:16:12	When she's down she throws the patio furniture into the pool.	N
289	00:16:16	00:16:21	She broke my windshield yesterday because she said she heard me talking on my cell about her.	N
290	00:16:23	00:16:25	You bitch! I heard you!	N
291	00:16:25	00:16:27	We just call her the whack job in 325.	N
292	00:16:27	00:16:29	Well, she died yesterday.	N
293	00:16:29	00:16:31	We think it may have been a suicide.	N
294	00:16:31	00:16:34	Yeah? I'm surprised someone didn't kill her.	N
295	00:16:38	00:16:45	Look, unless you want to call my pit boss and tell him I'm under arrest, I'm going to work.	N
296	00:16:45	00:16:48	Thank you.	N
297	00:16:48	00:16:50	I would like to see Linda Damen's tox report.	N
298	00:16:50	00:16:52	Yeah.	N
299	00:17:09	00:17:14	Fresh off an airplane from a conference, and bam-- I got seminal fluid.	Y
300	00:17:14	00:17:16	Lucky you.	N
301	00:17:30	00:17:33	Some things never change.	N
302	00:17:33	00:17:35	What's that?	N
303	00:17:35	00:17:37	Cocaine.	N
304	00:17:43	00:17:46	Presence of blood on the drain.	N
305	00:17:46	00:17:48	Blood, coke, semen.	N
306	00:17:48	00:17:52	These people were doing everything in this kitchen but cook.	N
307	00:17:53	00:17:55	I'll go have a little chit-chat with the hostess.	N
308	00:17:56	00:17:58	They always seem to know everything.	N
309	00:18:17	00:18:19	Blood clot.	Y
310	00:18:20	00:18:22	What is that, sand around it?	Y
311	00:18:22	00:18:24	Looks like it.	N
312	00:18:24	00:18:26	What would sand be doing in a kitchen?	Y
313	00:18:26	00:18:31	Well, one thing's the blood got there before the sand.	N
314	00:18:31	00:18:34	This was not a little knife nick.	N
315	00:18:34	00:18:36	This guy was stuck.	N
316	00:18:36	00:18:42	I mean, uh, he bled out long enough for his blood to pool and clot.	Y
317	00:18:45	00:18:47	Excuse me.	Y
318	00:18:48	00:18:50	We're going to need all your knives.	N
319	00:18:51	00:18:52	Starting with yours.	N
320	00:18:54	00:18:55	I need them back by the next shift.	N
321	00:18:57	00:18:59	Well, that depends on what we find.	N
322	00:19:07	00:19:12	Oh, uh, this is the clearest picture that we could find of Brody.	N
323	00:19:12	00:19:14	Thank you.	N
324	00:19:14	00:19:15	I'll get it to a detective.	N
325	00:19:15	00:19:18	The shoeprint that you found in Linda's bedroom?	N
326	00:19:18	00:19:20	Are you thinking that Brody might have...?	N
327	00:19:20	00:19:21	Oh, we don't know yet.	Y
328	00:19:21	00:19:23	We're going to wait and see what the evidence tells us.	Y
329	00:19:24	00:19:29	I did meet a tenant at your daughter's apartment complex that described Linda as...	Y
330	00:19:29	00:19:31	troubled.	N
331	00:19:31	00:19:34	Did you ever witness her being violent?	N
332	00:19:34	00:19:38	We like to think of her as normal, as improving.	N
333	00:19:38	00:19:41	She was prescribed lithium her junior year of college.	N
334	00:19:41	00:19:43	She was diagnosed bipolar?	N
335	00:19:43	00:19:45	She's a rapid cycler.	N
336	00:19:45	00:19:47	She shifts into manic in a blink.	N
337	00:19:47	00:19:52	We knew she had been violent around the complex.	N
338	00:19:52	00:19:53	Lithium didn't help?	N
339	00:19:53	00:19:55	Well, it's a catch-22.	N
340	00:19:55	00:20:04	When Linda's in an up phase, she doesn't think she needs the lithium, so she doesn't take it which then makes her more unstable.	N
341	00:20:06	00:20:09	Made.	N
342	00:20:09	00:20:12	I'm sorry for your loss.	N
343	00:20:46	00:20:49	That's a gueridon used for tableside cooking.	N
344	00:20:49	00:20:54	I thought there was a policy against the use of these in Las Vegas restaurants.	N
345	00:20:54	00:20:59	Ever since a television star from the '70s burned his face by one.	N
346	00:20:59	00:21:00	It's changed dining forever.	N
347	00:21:00	00:21:04	You know, those V-marks that we found in the restaurant-- those were made fairly recently.	N
348	00:21:04	00:21:07	Certainly since the '70s.	N
349	00:21:09	00:21:12	I lied about the candles.	N
350	00:21:12	00:21:14	It was an accident.	N
351	00:21:14	00:21:20	According to your owner's log, it was a bad accident.	N
352	00:21:20	00:21:29	Danny Pasqualle Italian male model suffered third-degree burns on his face the night of September 26, 2002.	N
353	00:21:29	00:21:32	We do special requests for special customers.	N
354	00:21:32	00:21:38	Chef Petrov made Mr. Pasqualle a Cafe Diablo.	N
355	00:21:38	00:21:45	Myers Rum, Grand Marnier, Kahlua, and now for the ride.	N
356	00:21:45	00:21:48	Did he ever file formal charges against you?	N
357	00:21:48	00:21:49	No, that's the strange thing.	N
358	00:21:49	00:21:51	He... he never did.	N
359	00:21:52	00:21:55	What am I going to do, sue for a restaurant?	N
360	00:21:55	00:21:57	I used to make five million a year.	N
361	00:21:57	00:21:58	You do the math.	N
362	00:21:58	00:22:02	So after losing all that salary you never filed suit.	N
363	00:22:02	00:22:07	Maybe you didn't file charges to keep it quiet and settle it for yourself.	N
364	00:22:09	00:22:10	Are you accusing me of something?	N
365	00:22:10	00:22:19	No charges will be filed, Mr. Pasqualle if... you'd be willing to fill out a statement to that effect.	N
366	00:22:22	00:22:25	The mark on your hand, Mr. Pasqualle?	N
367	00:22:25	00:22:31	Patterned abrasions over the dorsal of the hand at the metacarpal phalangeal joints.	N
368	00:22:31	00:22:33	We call it a fight bite.	N
369	00:22:33	00:22:35	Human mouths are full of bacteria.	N
370	00:22:35	00:22:40	A wound from a human bite is a tremendous source of infection, unfortunately.	N
371	00:22:40	00:22:41	So, what happened, Mr. Pasqualle?	N
372	00:22:41	00:22:45	You paid the chef a little visit and did your version of Etu, Brute?	N
373	00:22:51	00:22:55	You don't have to say anything, Mr. Pasqualle.	N
374	00:23:00	00:23:04	We just need your hand.	N
375	00:23:26	00:23:30	not human.	N
376	00:23:30	00:23:34	25 knives in, and I'm bust.	N
377	00:23:37	00:23:39	Oh, now we're cooking.	N
378	00:23:44	00:23:46	It's not blood.	N
379	00:23:46	00:23:49	There he is-- dollar slots, wearing the cap.	N
380	00:23:49	00:23:50	How did you track him down?	N
381	00:23:50	00:23:52	We showed his photo around.	N
382	00:23:52	00:23:56	The ATM in the lobby-- he used it 24 hours ago.	N
383	00:23:59	00:24:00	What is he doing?	N
384	00:24:00	00:24:03	We used to call a guy like that a bean counter.	N
385	00:24:03	00:24:06	Degenerates paying 25 cents a pop in hopes of cracking a pattern.	N
386	00:24:07	00:24:08	What are the notebooks for?	N
387	00:24:08	00:24:09	It's his results.	N
388	00:24:09	00:24:13	But that joker doesn't realize that the patterns can end up in the hundreds of millions.	N
389	00:24:15	00:24:18	You know, the more I see of this kind of stuff the less I picture you a gambler.	N
390	00:24:18	00:24:19	This isn't gambling.	N
391	00:24:19	00:24:21	This is the end of the line.	N
392	00:24:26	00:24:28	How long have you been here, sir?	N
393	00:24:30	00:24:31	Las Vegas Police.	N
394	00:24:31	00:24:32	We want a word with you.	N
395	00:24:32	00:24:34	What do you know about the death of Linda Damen?	N
396	00:24:34	00:24:35	Unfortunate.	N
397	00:24:35	00:24:38	I need to... write my results.	N
398	00:24:38	00:24:39	I need to...	N
399	00:24:41	00:24:41	document them.	N
400	00:24:42	00:24:44	How did you get the blood on your shirt?	N
401	00:24:44	00:24:46	What blood?	N
402	00:24:46	00:24:47	We're going to need your shirt.	N
403	00:24:53	00:24:54	Take it.	N
404	00:24:56	00:24:57	You're coming with the shirt.	N
405	00:24:58	00:25:00	We'll need your shoes, too.	N
406	00:25:00	00:25:09	Did you know that some doctors believe that oral bacteria have no other benefits than to make it impossible for other more vicious bacteria to take up residence in our mouths?	N
407	00:25:09	00:25:11	I knew that, Greg.	N
408	00:25:11	00:25:13	So, then I should just stop trying to impress you.	N
409	00:25:13	00:25:15	That would impress me.	N
410	00:25:15	00:25:17	Okay. Well, results from the Fight Bite Boy.	N
411	00:25:17	00:25:22	I had to get it from an outside lab since we're not equipped to do bacterial DNA testing ourselves.	N
412	00:25:22	00:25:23	Hint, hint.	N
413	00:25:23	00:25:27	Bacteria on his knuckles matches the natural bacteria in the chef's mouth.	N
414	00:25:28	00:25:30	I guess he settled out of court.	N
415	00:25:30	00:25:32	I'll never work again!	N
416	00:25:33	00:25:36	Looks like he took a cheek swab of the chef with his own fist.	N
417	00:25:37	00:25:39	Thanks, Greg.	N
418	00:25:39	00:25:40	Mm-hmm.	N
419	00:25:40	00:25:43	You can see why I might have a hard time believing you, right?	N
420	00:25:46	00:25:48	Excuse me.	N
421	00:25:54	00:25:57	So... our male model copping to battery?	N
422	00:25:57	00:25:59	He's denying murder.	N
423	00:25:59	00:26:01	Well, maybe he's telling the truth.	N
424	00:26:01	00:26:05	The earplug from the meat plant-- we got a hit on Codus.	N
425	00:26:05	00:26:09	Kicked out Harold Haskins delivery man from Meteor Meat.	Y
426	00:26:09	00:26:11	Out on parole for extortion.	N
427	00:26:11	00:26:14	He delivers to DeBreff Restaurant.	N
428	00:26:14	00:26:16	So, you snuck in the place to grind up a body?	N
429	00:26:16	00:26:19	No. I didn't even know what it was till it was too late.	N
430	00:26:19	00:26:23	Who exactly gave you the, uh, meat to grind?	N
431	00:26:23	00:26:26	Uh, it was in the restaurant freezer at the DeBreff.	N
432	00:26:27	00:26:28	You see my face?	N
433	00:26:28	00:26:30	This is me almost believing you.	N
434	00:26:30	00:26:33	Now, I've already violated your parole so whatever I say to the judge is up to you.	N
435	00:26:34	00:26:34	So, what is it?	N
436	00:26:36	00:26:37	It was Ross.	N
437	00:26:37	00:26:39	The sous chef.	N
438	00:26:40	00:26:42	I owed him 3,000 for coke.	N
439	00:26:42	00:26:46	He said I could pay him back with the favor.	N
440	00:26:46	00:26:49	You ground up a body as a favor?	N
441	00:26:49	00:26:50	It was already dead.	N
442	00:26:50	00:26:51	It's not like I killed him.	N
443	00:26:51	00:26:54	Well, that's a very tenuous distinction.	N
444	00:26:54	00:26:56	Stay right there.	N
445	00:26:56	00:26:59	That's a filet, not a porterhouse.	N
446	00:26:59	00:27:00	I'm a sous chef.	N
447	00:27:00	00:27:03	20 guys are into me for recreational substances.	N
448	00:27:03	00:27:05	It doesn't mean they'd cut a body up for me.	N
449	00:27:05	00:27:07	Ground it up.	N
450	00:27:07	00:27:09	We're thinking that you did the actual filleting.	N
451	00:27:09	00:27:10	Never happened.	N
452	00:27:10	00:27:12	Ask any of the guys.	N
453	00:27:12	00:27:13	We have.	N
454	00:27:13	00:27:14	They won't talk.	N
455	00:27:15	00:27:17	Military calls it Code Red.	N
456	00:27:17	00:27:20	Fierce loyalty to the top dog.	N
457	00:27:20	00:27:22	I guess Petrov was that until somebody killed him.	N
458	00:27:22	00:27:25	His tragedy is your promotion?	N
459	00:27:26	00:27:27	Excuse me.	N
460	00:27:27	00:27:29	We're in the middle of a rush here.	N
461	00:27:29	00:27:31	Customers don't forgive a cold meal or a late meal.	N
462	00:27:31	00:27:33	I bet they'd forgive a murder, Les.	N
463	00:27:33	00:27:34	Hey, do you guys serve mutton?	N
464	00:27:34	00:27:36	What?	N
465	00:27:36	00:27:37	Mutton.	N
466	00:27:37	00:27:39	It's from the French word for sheep.	N
467	00:27:39	00:27:48	These fibers look like wool and since sheep are sheered before they're butchered I think that somebody was cooking something here, and it wasn't food.	N
468	00:27:50	00:27:52	Code Red?	N
469	00:27:58	00:28:03	Brody, we have your shoeprint in Linda's blood.	N
470	00:28:03	00:28:07	We also have a sample of Linda's blood that we found on your T-shirt.	N
471	00:28:07	00:28:09	Is there anything you'd like to tell us?	N
