	Unnamed: 0.1	Unnamed: 0	start	end	text	label
262	262	262	00:17:30	00:17:33	Tuition, plus room and board-- that's at least another 10K.	N
263	263	263	00:17:33	00:17:36	You got to have money to go to college these days.	N
264	264	264	00:17:36	00:17:39	Yeah, well, I missed that boat.	N
265	265	265	00:17:39	00:17:42	So, most of these are freshman textbooks.	N
266	266	266	00:17:42	00:17:44	Core curriculum.	N
267	267	267	00:17:44	00:17:48	Well, that's at least 2,000 students.	N
268	268	268	00:17:48	00:17:51	Maybe you'll get lucky with the victim's prints.	N
269	269	269	00:17:51	00:17:52	Oh, wait. Hang on.	N
270	270	270	00:17:52	00:17:55	Chiaroscuro Theory and Technique.	N
271	271	271	00:17:55	00:17:57	It's a sophomore-level Fine Arts text.	N
272	272	272	00:17:57	00:18:00	Freshman in a sophomore course?	N
273	273	273	00:18:00	00:18:02	Narrows the field.	N
274	274	274	00:18:04	00:18:08	Actually, we're here about your roommate, Ross Jenson.	N
275	275	275	00:18:08	00:18:10	Do you know where we can find him?	N
276	276	276	00:18:10	00:18:12	Uh, I actually haven't even seen him since last Friday.	N
277	277	277	00:18:12	00:18:15	I had Wheezer tickets, and we were supposed to go, but he, uh, he blew me off.	N
278	278	278	00:18:15	00:18:17	Gone almost a week. That normal?	N
279	279	279	00:18:17	00:18:19	Yeah, he's an art student, you know.	N
280	280	280	00:18:19	00:18:21	He goes off a lot, and for days sometimes.	N
281	281	281	00:18:21	00:18:23	Uh-huh.	N
282	282	282	00:18:23	00:18:30	I've been, uh, studying my ass off for this American History midterm, but, uh, feel free to have a look around.	N
283	283	283	00:18:39	00:18:42	That's not mine.	N
284	284	284	00:18:42	00:18:43	I don't know what that is.	N
285	285	285	00:18:43	00:18:44	Relax, buddy.	N
286	286	286	00:18:44	00:18:48	This is a homicide investigation.	N
287	287	287	00:18:55	00:18:57	Are these Ross's shoes?	N
288	288	288	00:19:01	00:19:04	What do you got?	N
289	289	289	00:19:08	00:19:09	Aspen leaf.	N
290	290	290	00:19:09	00:19:11	A little piece of the countryside.	N
291	291	291	00:19:11	00:19:15	Has Ross spent a lot of time up in northern Nevada?	N
292	292	292	00:19:15	00:19:17	Yeah, he liked the scenery up there.	N
293	293	293	00:19:17	00:19:21	We're going to need to take that computer and a few things back to the lab.	N
294	294	294	00:19:21	00:19:23	Okay.	N
295	295	295	00:19:44	00:19:46	Yeah.	N
296	296	296	00:19:46	00:19:48	Came in here last week. Handsome boy.	N
297	297	297	00:19:48	00:19:50	Nice clothes.	N
298	298	298	00:19:50	00:19:52	Just passing through.	N
299	299	299	00:19:52	00:19:55	There's, uh, fried chicken, me...	N
300	300	300	00:19:55	00:19:58	Coffee's about all I can handle right now.	N
301	301	301	00:19:58	00:20:00	Maybe some other time, okay?	N
302	302	302	00:20:00	00:20:02	Guess you weren't his type.	N
303	303	303	00:20:02	00:20:05	Wasn't he the guy driving that gutless little four-banger?	N
304	304	304	00:20:05	00:20:06	What kind of car was it?	N
305	305	305	00:20:07	00:20:08	I don't know. Kid's car.	N
306	306	306	00:20:08	00:20:10	Something to drive around the city.	N
307	307	307	00:20:10	00:20:12	It's no good for hills.	N
308	308	308	00:20:12	00:20:14	Black, or, what, blue, maybe.	N
309	309	309	00:20:14	00:20:15	Lieutenant?	N
310	310	310	00:20:15	00:20:17	Yeah.	N
311	311	311	00:20:17	00:20:18	The victim was on his way out of town.	N
312	312	312	00:20:18	00:20:20	We know he didn't get very far.	N
313	313	313	00:20:20	00:20:21	So where's his vehicle?	N
314	314	314	00:20:21	00:20:25	Anybody here seen a black or blue mystery vehicle?	N
315	315	315	00:20:25	00:20:27	No. Uh-uh.	N
316	316	316	00:20:27	00:20:28	No.	N
317	317	317	00:20:28	00:20:31	Well, I'd say that car's long gone by now.	N
318	318	318	00:20:31	00:20:35	If the killer was a local, he could have ditched the car somewhere near here.	N
319	319	319	00:20:38	00:20:40	Do you have a local suspect?	N
320	320	320	00:20:40	00:20:41	It's a theory.	N
321	321	321	00:20:41	00:20:42	Oh.	N
322	322	322	00:20:42	00:20:45	And like any theory, it doesn't mean anything unless you can prove it.	N
323	323	323	00:20:45	00:20:46	Yeah.	N
324	324	324	00:20:46	00:20:47	May I borrow this?	N
325	325	325	00:20:49	00:20:50	The victim was last seen here, right?	N
326	326	326	00:20:50	00:20:53	Yeah. We found his body here. Mm-hmm.	N
327	327	327	00:20:53	00:20:55	This is the only way out of town.	N
328	328	328	00:20:55	00:20:58	The killer had to intercept him somewhere along this road.	N
329	329	329	00:20:58	00:21:00	Knock yourself out.	N
330	330	330	00:23:39	00:23:43	Hey, Doc, I need to use some of your medical supplies and make a telephone call.	N
331	331	331	00:23:43	00:23:44	It's local.	N
332	332	332	00:23:44	00:23:45	Uh... okay.	N
333	333	333	00:23:59	00:24:00	Did you tint these windows yourself?	N
334	334	334	00:24:00	00:24:03	M...aybe not the best job in the world, but it does the trick.	N
335	335	335	00:24:04	00:24:06	Do you have any tinting film left?	N
336	336	336	00:24:06	00:24:07	Think so.	N
337	337	337	00:24:07	00:24:08	May I use it?	N
338	338	338	00:24:08	00:24:10	Okay. I'll have to go check.	N
339	339	339	00:24:13	00:24:15	Oh, good, the police.	N
340	340	340	00:24:15	00:24:16	I'd like to report a crime.	N
341	341	341	00:24:16	00:24:17	No kidding?	N
342	342	342	00:24:17	00:24:20	Yeah, my vehicle was broken into and my field kit was stolen.	N
343	343	343	00:24:20	00:24:21	That's going to cramp your style.	N
344	344	344	00:24:21	00:24:24	Not necessarily.	N
345	345	345	00:24:27	00:24:29	Would you keep an eye on this for me?	N
346	346	346	00:24:30	00:24:31	Sure.	N
347	347	347	00:24:31	00:24:32	Thanks.	N
348	348	348	00:24:32	00:24:34	Excuse me.	N
349	349	349	00:24:58	00:25:03	Listen, why don't you come on by and fill out a report about that kit.	N
350	350	350	00:25:03	00:25:04	You think that would help?	N
351	351	351	00:25:06	00:25:08	It wouldn't hurt.	N
352	352	352	00:25:08	00:25:10	I, uh, found the victim's car.	N
353	353	353	00:25:10	00:25:12	Well, I am impressed.	N
354	354	354	00:25:12	00:25:14	Wh... Where was it?	N
355	355	355	00:25:14	00:25:16	It was, uh, ditched in an old barn up in the hills.	N
356	356	356	00:25:17	00:25:18	Uh-huh.	N
357	357	357	00:25:18	00:25:21	I know you don't have any men to spare, so I called the Highway Patrol.	N
358	358	358	00:25:21	00:25:23	They're sending troopers up there to secure the site.	N
359	359	359	00:25:23	00:25:25	Oh, well, nearest station's in Elko.	N
360	360	360	00:25:25	00:25:28	Should take 'em a couple hours to get here.	N
361	361	361	00:25:28	00:25:32	Well, that should, uh, give you enough time to burn down the barn.	N
362	362	362	00:27:06	00:27:10	You going to just stand there, or are you coming in?	N
363	363	363	00:27:10	00:27:12	Oh, I don't want to disturb the scene.	N
364	364	364	00:27:12	00:27:14	You carry on.	N
365	365	365	00:27:14	00:27:18	Shame to see so much work go to waste.	N
366	366	366	00:27:22	00:27:25	What does that mean exactly?	N
367	367	367	00:27:25	00:27:30	Well, unless you've managed to improvise yourself a warrant as well, this is an illegal search.	N
368	368	368	00:27:30	00:27:40	This barn had been broken into, which makes it a crime scene, even without the murder victim's car inside, so I don't need a warrant.	N
369	369	369	00:27:41	00:27:42	Who owns this place?	N
370	370	370	00:27:42	00:27:44	Nobody.	N
371	371	371	00:27:44	00:27:45	Owner died a few years ago.	N
372	372	372	00:27:45	00:27:49	Well, then who's responsible for the property?	N
373	373	373	00:27:49	00:27:51	His nephew.	N
374	374	374	00:27:51	00:27:53	Marty Cooperman.	N
375	375	375	00:27:53	00:27:55	Runs the gas station.	N
376	376	376	00:27:55	00:27:58	Is that who you're protecting?	N
377	377	377	00:28:21	00:28:24	Hey, you think you can fix this window?	N
378	378	378	00:28:28	00:28:30	Yeah, I think I can fix that.	N
379	379	379	00:28:30	00:28:32	You know that kid that got murdered?	N
380	380	380	00:28:32	00:28:35	We found his car up in the hills.	N
381	381	381	00:28:35	00:28:37	In your uncle's old barn.	N
382	382	382	00:28:38	00:28:41	Oh, I haven't been up there for years.	N
383	383	383	00:28:41	00:28:44	That's understandable. It's hard to get to.	N
384	384	384	00:28:44	00:28:46	Not too many gas stations around here.	N
385	385	385	00:28:46	00:28:49	You must do pretty good business.	N
386	386	386	00:28:49	00:28:51	Yeah, I got the only pumps for 23 miles.	N
387	387	387	00:28:51	00:28:53	I do pretty good.	N
388	388	388	00:28:55	00:28:58	You know, uh, the victim's car was full of gas.	N
389	389	389	00:28:59	00:29:02	So you must've seen him, right, even though you said you didn't?	N
390	390	390	00:29:02	00:29:09	I can have your window fixed in a couple hours, Mr. Grissom, and then you can get back home.	N
391	391	391	00:29:09	00:29:12	I think you should do that.	N
392	392	392	00:29:20	00:29:22	Grissom.	N
393	393	393	00:29:22	00:29:25	Everybody in Sleepy Hollow still drawing a blank on the victim?	N
394	394	394	00:29:25	00:29:26	More or less.	N
395	395	395	00:29:26	00:29:28	Well, then somebody's lying.	N
396	396	396	00:29:28	00:29:31	Ross Jenson was having a relationship with someone in Jackpot.	N
397	397	397	00:29:31	00:29:34	Greg traced a series of romantic IMs from your victim's computer.	N
398	398	398	00:29:34	00:29:35	Greg did?	N
399	399	399	00:29:35	00:29:36	Yeah, he knows stuff.	N
400	400	400	00:29:36	00:29:38	Pretty hot stuff, too.	N
401	401	401	00:29:38	00:29:39	Sounds like he was in love.	N
402	402	402	00:29:39	00:29:41	Brass is still working on a court order for the name.	N
403	403	403	00:29:41	00:29:43	You ever coming back?	N
404	404	404	00:29:45	00:29:46	Hopefully.	N
405	405	405	00:29:46	00:29:49	Ms. Willows, this came for you, certified mail.	N
406	406	406	00:29:49	00:29:52	Oh. Thanks, Judy.	N
407	407	407	00:30:20	00:30:24	Just got the blood test results back from Sylvia's dog.	N
408	408	408	00:30:24	00:30:27	There were traces of GHB in his system.	N
409	409	409	00:30:27	00:30:31	I thought GHB was a party drug.	N
410	410	410	00:30:31	00:30:33	It is.	N
411	411	411	00:30:33	00:30:35	It's also a powerful sedative.	N
412	412	412	00:30:35	00:30:37	Could be what was used to subdue him.	N
413	413	413	00:30:37	00:30:39	You know anybody in town that would use this?	N
414	414	414	00:30:40	00:30:43	Uh, weed and speed are the drugs of choice around here.	N
415	415	415	00:30:44	00:30:46	Hey, Doc, take a look at the scope, will you?	N
