	sentence	killer_gold	medion_time
149	reporter well how can you be so sure of that	N	00:10:14.091
150	ms willows	N	00:10:15.116
151	reporter ms willows	N	00:10:16.965
152	i double-checked the results	N	00:10:18.724
153	the dna from the maggots is male	N	00:10:18.779
154	any possible cross-contamination	N	00:10:19.785
155	no the samples were pure	N	00:10:21.741
156	griss this place is crawling with press	N	00:10:23.546
157	they want a statement	N	00:10:24.866
158	not now	N	00:10:27.044
159	well if you do n't say anything they 're just going to fill in the blanks	N	00:10:29.758
160	screw the press cause for all i know the dead body is an auto mechanic who just painted his house blue	N	00:10:33.323
161	what 's this key used for	N	00:10:52.564
162	um pledging	N	00:10:53.599
163	plebes are asked to swallow it on the first night of hell week	N	00:10:55.845
164	then retrieve it and return it by the end of the week right	N	00:10:58.602
165	you got it	N	00:11:00.424
166	you know that hazing is illegal	N	00:11:01.658
167	you could lose your charter	N	00:11:03.064
168	well it 's not hazing	N	00:11:04.298
169	it 's a voluntary loyalty ritual	N	00:11:05.965
170	political science major	N	00:11:07.723
171	pre-law	N	00:11:09.236
172	good	N	00:11:10.174
173	maybe you can explain why the pledge who swallowed this key ended up dead	N	00:11:12.701
174	wha-what 're you talking about	N	00:11:15.483
175	has anyone from omega zeta pi dropped out or gone missing	N	00:11:18.346
176	uh yeah jo-jonathan averyhaywood iii	N	00:11:27.826
177	johnny	N	00:11:34.204
178	oh kid was a shoe-in dad was a member	N	00:11:36.104
179	granddad was a member	N	00:11:38.300
180	but we have n't seen johnny since pledge week	N	00:11:40.724
181	so he 's been missing for days yet you did n't bother to call anyone	N	00:11:43.039
182	for all i knew he was getting laid	N	00:11:45.464
183	look i 'm the fraternity president not his mother	N	00:11:47.660
184	we 're gon na need his toothbrush and his hairbrush	N	00:11:50.104
185	get off of me	N	00:11:53.626
186	button	N	00:11:55.184
187	i 'm a loser	N	00:11:57.714
188	i 'm a loser	N	00:11:57.714
189	why did n't nick find this before	N	00:12:03.803
190	cause he was working from a schematic the campus security gave him	N	00:12:06.786
191	the railing 's not on it	N	00:12:09.865
192	this cement is fresh	N	00:12:21.826
193	so now he 's not just painting railings he 's installing them	N	00:12:28.046
194	we 're going to need to dig this up cement and all	N	00:12:31.664
195	call brass	N	00:12:48.805
196	so he knew we would find this	N	00:13:17.005
197	and now he 's taunting us	N	00:13:19.841
198	two years ago dna confirmed a hair found on debbyreston belonged to the serial 's first victim janetkent	N	00:14:44.182
199	planted hairs	N	00:14:50.422
200	it 's part of his signature	N	00:14:52.126
201	well dna confirmed that the hair found in the doll 's mouth belonged to debbyreston	N	00:15:26.522
202	i tested the note with esda because i saw some indentations in the paper	N	00:15:31.341
203	he must 've written i have her on the underlying page	Y	00:15:35.545
204	prior evidence indicated that the suspect was an artist or had some connection to the university 's art department	N	00:15:40.566
205	serials typically photograph their crime scenes	N	00:15:45.476
206	if we 're dealing with an artist here maybe he drew his victims instead	Y	00:15:49.614
207	looks like she 's in a small room	N	00:15:52.341
208	what is that in the foreground	N	00:15:53.331
209	chair	N	00:15:54.321
210	sofa	N	00:15:55.311
211	what about behind her	N	00:15:57.312
212	windows maybe	N	00:15:58.563
213	can we blow that up	N	00:15:59.814
214	some kind of signage	N	00:16:05.925
215	and the lettering 's backwards	N	00:16:08.001
216	cramped space	N	00:16:09.994
217	chairs in the foreground but no other furniture	N	00:16:11.570
218	no shutters or curtains on the windows	N	00:16:13.824
219	maybe it 's not a room	N	00:16:18.186
220	maybe it 's a vehicle	N	00:16:19.744
221	he was in the front seat and he was looking at her through the rearview mirror	Y	00:16:23.526
222	so he can attack her abduct her rape her and strangle her but he ca n't look directly at her	Y	00:16:34.184
223	guys those black trilobal fibers that we found on debbyreston 's body were from a chevy	N	00:16:41.205
224	and the size and shape of those windows are consistent with a chevy van	N	00:16:47.921
225	i recognize the signage	N	00:17:00.282
226	the erotica boutique on tropicana	N	00:17:02.482
227	it 's distinctive the font	N	00:17:09.146
228	okay break it open	N	00:17:47.242
229	so this is where he brought them	Y	00:17:52.354
230	the pump was probably for the doll	N	00:17:54.064
231	beer bottles tell mia to check them for saliva as well as other bodily fluids	N	00:17:58.983
232	you 're thinking she was raped with a foreign object may be why we never found semen	N	00:18:06.062
233	the police presence on the campus probably interrupted his plans for her disposal	Y	00:18:10.444
234	i 'll take the girl	N	00:18:13.026
235	i 'll take the van	N	00:18:14.346
236	huh	N	00:18:42.446
237	i would 've picked you for a leather guy	N	00:18:43.964
238	has anyone uh bought one of these coed cheerleader dolls in the last few days	N	00:18:49.344
239	most popular models are the latex love-'em-or-leave-'em cheapies for bachelor parties	N	00:18:53.861
240	but in the midrange chrissy 's not a bad choice	N	00:18:57.565
241	well i 'm more interested in the clientele than the merchandise	N	00:19:02.263
242	oh	N	00:19:05.726
243	i 'd like to take a look at your credit card receipts	N	00:19:07.165
244	surveillance	N	00:19:13.495
245	bad for business	N	00:19:14.871
246	you know this artist	N	00:19:34.004
247	yeah that is zippy tee	N	00:19:35.925
248	you have an address for him	N	00:19:36.504
249	dude i do n't know where he lives	N	00:19:37.579
250	how do you pay him	N	00:19:39.125
251	it 's not the louvre	N	00:19:40.801
252	it 's the love boutique	N	00:19:42.477
253	local guys get store credit	N	00:19:44.616
254	has he ever traded for a doll	N	00:19:46.874
255	yeah	N	00:19:49.995
256	can you describe him for me	N	00:19:51.173
257	white guy	N	00:19:52.402
258	brown hair	N	00:19:53.353
259	little shorter than you	N	00:19:54.304
260	40 maybe 45	N	00:19:55.255
261	average looking	N	00:19:56.206
262	grissom	N	00:20:06.606
263	this all looks eerily familiar	N	00:20:07.565
264	blue paint on the hand	N	00:20:08.524
265	physical signs of sexual assault	N	00:20:10.424
266	ligature marks around the neck	N	00:20:13.166
267	prints turn up anything	N	00:20:15.295
268	she 's still a janedoe	N	00:20:16.592
269	height and weight	N	00:20:18.646
270	five-eight	N	00:20:19.924
271	131 pounds	N	00:20:21.202
272	can you take down her hair	N	00:20:22.866
273	sure	N	00:20:24.584
274	pretty	N	00:20:30.945
275	pretty boy	N	00:20:46.866
276	definite similarity	N	00:20:49.955
277	none of the other victims looked alike	N	00:20:51.451
278	so why these two	N	00:20:53.086
279	maybe he was a mistake	N	00:20:54.525
280	mistaken for a girl	N	00:20:56.283
281	but not just any girl	N	00:20:59.961
282	this girl	N	00:21:00.761
283	we thought he selected his victims at random	Y	00:21:07.765
284	he did n't	Y	00:21:09.761
285	he chose her	Y	00:21:12.144
286	he hunted her and trapped her	Y	00:21:15.063
287	the tv said you were looking for information on kaitlin rackish	N	00:21:19.445
288	when was the last time you saw kaitlin	N	00:21:23.846
289	monday but i 've been pledging so i have n't slept in the dorm the last couple nights	N	00:21:29.044
290	i just thought i kept missing her	N	00:21:33.382
291	can you tell me what the two of you did on monday	N	00:21:36.034
292	all the details	N	00:21:37.848
293	we went to the gym	N	00:21:40.825
294	showered	N	00:21:42.865
295	went to the dining hall	N	00:21:46.726
296	monday 's mac-n-cheese day	N	00:21:49.366
297	it 's katy 's favorite	N	00:21:52.055
298	we picked up our orders at the campus copy union term papers	N	00:21:54.473
299	we bought sodas at the bookstore	N	00:21:59.966
300	we went to the library to study	N	00:22:04.001
301	a couple guys from zeta beta theta were at the same table so we did n't get that much done	N	00:22:09.303
302	then she left for her 7:00 class	N	00:22:15.246
303	what class is that	N	00:22:17.864
304	monday 's um introduction to the female form with professor lewis	N	00:22:24.005
305	codylewis	N	00:22:29.984
306	he got me interested in art	N	00:22:33.824
307	introduction to the female form	N	00:22:36.583
308	well that 's deep	N	00:22:39.663
309	that 's really deep	N	00:22:43.155
310	i bet that brings in all the 17-year-old pre-feminists	N	00:22:44.651
311	this is n't mine	N	00:22:46.346
312	technique is n't bad but it 's raw	N	00:22:47.904
313	this person has n't had any formal training at all	Y	00:22:49.984
314	well maybe it 's your alter ego	N	00:22:52.265
315	you know your bad-boy side the mr hyde thing	N	00:22:54.221
316	you know i came in voluntarily	N	00:22:56.152
317	you see i want to help you	N	00:22:57.722
318	but this is borderlining on harassment	N	00:22:59.292
319	look i 'm trying to tie together some loose ends so help me out all right	N	00:23:00.846
320	i appreciate your help	N	00:23:02.044
321	i do	N	00:23:03.242
322	you got rid of your chevy van	N	00:23:04.738
323	you got yourself a wife	N	00:23:06.202
324	does she know you dated the first victim	N	00:23:07.666
325	your return to the campus coincided with the murder of the fourth victim	N	00:23:10.461
326	and kaitlin rackish was in your evening classes	N	00:23:13.664
327	you see what i got	N	00:23:15.504
328	no i do n't	N	00:23:16.579
329	your buddy mathers did n't talk much either and look what happened to him	N	00:23:18.305
330	he 's at the wrong end of a cold needle	N	00:23:20.341
331	you know what it 's like to be told you lead the life and fit the profile of a serial killer	N	00:23:23.842
332	no	N	00:23:26.825
333	i would n't have a clue	N	00:23:27.822
334	you see you make all these assumptions and you 're not asking questions here	N	00:23:28.819
335	you 're attacking me to see how i react to what you say	N	00:23:31.722
336	nothing i say is going to make a difference with you	N	00:23:34.966
337	so what 's the point	N	00:23:36.644
338	why do n't you just confess	N	00:23:39.745
339	that 's my point	N	00:23:41.861
340	i did n't do it	N	00:23:45.546
341	wlvu parking pass	N	00:23:55.905
342	connection to the campus	N	00:23:57.941
343	1986	N	00:23:59.906
344	this guy 's been doing this a long time	Y	00:24:01.464
345	two years ago debbyreston broke her killer 's glasses	Y	00:24:04.181
346	they were 20/80	N	00:24:08.286
347	i 'll run em	N	00:24:09.325
348	see if they 're the same	N	00:24:10.364
349	vin 's been obliterated	N	00:24:14.826
350	you better go ahead and run that parking pass	N	00:24:16.305
351	plate 's expired	N	00:24:20.334
352	registration sticker 's a phoney	N	00:24:22.188
353	how do you know	N	00:24:24.094
354	check out the serial number	N	00:24:25.710
355	0-0-0-0	N	00:24:27.295
356	yeah got it	N	00:24:29.729
357	homemade	N	00:24:30.947
358	hey did you spill print powder in the back the van	N	00:24:52.766
359	no	N	00:24:54.364
360	no i superglued	N	00:24:56.072
361	why	N	00:24:57.562
362	may have found something	N	00:24:59.052
363	anything from the prints off the van	N	00:25:02.162
364	prints from the dash and the rearview mirror were a match to the partial that we got off the trash bag debbyreston was found in two years ago	N	00:25:07.003
365	same guy but still no hits from afis	N	00:25:12.001
366	are the x-rated comic books ready	N	00:25:17.426
367	nothing comical about them	N	00:25:18.905
368	look at this	N	00:25:20.384
369	double-d cups tiny waists bondage	N	00:25:22.666
370	dehumanization	N	00:25:25.425
371	i 'm all for visual stimulation but these images are about domination not sex	N	00:25:30.202
372	this artist gets off on dominating women	Y	00:25:36.215
373	this is his sex	N	00:25:38.712
374	janet and marcia both lived in dakin hall	N	00:25:45.223
375	charlene and debby took econ 101	N	00:25:47.904
376	marcia and charlene took english lit	N	00:25:51.021
377	janetdebby and kaitlin all ate at macgraw dining hall	N	00:25:55.402
378	janet dated codylewis	N	00:25:58.905
379	kaitlin took his art class	N	00:26:00.861
380	all right so uh there 's not one single thing that all five women have in common	N	00:26:04.066
381	right	N	00:26:06.884
382	dead plates	N	00:27:16.114
383	tampered vin registration stickers are counterfeit	N	00:27:17.928
384	the killer did a good job though	Y	00:27:19.755
385	he used the right color changed them every year but no serial numbers	Y	00:27:21.251
386	so we still do n't know who owns the van	N	00:27:23.845
387	well greg did find this in the glove box	N	00:27:26.614
388	it 's from 1986	N	00:27:28.468
389	so i called school administration	N	00:27:30.465
390	it 's parking spot 324	N	00:27:32.556
391	not a student but an employee executed two years ago	N	00:27:34.615
392	johnmathers	N	00:27:37.303
393	yep	N	00:27:39.778
394	ran mathers through the dmv	N	00:27:41.401
395	the partial vin number on our van 's a match	N	00:27:43.024
396	so our killer was driving around in mathers old van	Y	00:27:45.423
397	i do n't think these two guys are an original and a copycat	Y	00:27:48.861
398	they were partners	Y	00:27:53.566
399	i do n't deserve to die	N	00:27:59.386
400	you think killing me will solve anything	N	00:28:01.986
401	i 've prepared myself but i 'm not ready	N	00:28:04.704
402	this the johnmathers interview	N	00:28:07.218
403	week before he was executed	N	00:28:10.222
404	charleneroth 's mother testified at the allocution that your death would mean her closure	N	00:28:14.225
405	not if you kill the wrong man	N	00:28:17.602
406	forensic evidence testified to at your trial says that you 're guilty	N	00:28:20.126
407	forensic evidence changes all the time	N	00:28:22.486
408	one day i 'm innocent the next day i 'm not	N	00:28:24.084
409	is there anything in his prison file	N	00:28:26.002
410	all those years on death row he only had one visitor his lawyer	N	00:28:28.845
411	although he did receive a far amount of letters from random women if he was in communication with his partner nothing in the file shows it	N	00:28:34.344
412	you 've been in prison for fifteen years	N	00:28:39.364
413	during that time the murders stopped	N	00:28:41.838
414	what does that prove	N	00:28:44.242
415	the real killer 's smart	Y	00:28:49.285
416	watches the news he reads the papers just like you	Y	00:28:52.299
417	i 'm man i 'm the perfect patsy	N	00:28:53.322
418	so you maintain your innocence	N	00:28:55.044
419	absolutely	N	00:28:56.159
420	i worked campus security	N	00:28:57.746
421	i 'm not the smartest or the richest guy but do i look like i had problems with women	N	00:29:00.985
422	i 'm not the killer	N	00:29:06.505
423	remember that when i 'm gone	N	00:29:10.744
424	well the prints on the comb bindings from the comic books are a match to the prints recovered from the van and the garbagebag that debbyreston was in	N	00:29:15.504
425	did you analyze the comics	N	00:29:20.144
426	yeah and the drawings indicate a dominant disassociative sexual sadist	N	00:29:25.421
427	prison shrink diagnosed mathers as a psychopath with a dependent personality disorder	N	00:29:29.824
428	which means he was pre-disposed to violent crimes but he might have needed some encouragement	N	00:29:34.124
429	well to invite someone to join you for torture and murder would require a great deal of trust	N	00:29:38.242
430	you would only do it if you knew you could completely control your partner	N	00:29:42.325
431	mathers was the submissive	N	00:29:45.236
432	his partner is the alpha male	Y	00:29:47.295
433	sexual sadism can go hand in hand with sexual dysfunction	N	00:29:50.341
434	mathers said that he was n't the killer but we confirmed that he had sex with charleneroth based on the fact that we found his pubic hairs on her body	N	00:29:55.705
435	mia was looking for saliva on the beer bottles from the van and found a vaginal contribution on the neck of one of them	N	00:30:01.682
436	maybe mathers was this guy 's surrogate pen1s	N	00:30:05.806
437	question	N	00:30:10.265
438	the partner kills on the eve of mathers execution and again this week on the second anniversary	Y	00:30:14.381
439	why the no-show last year	N	00:30:18.635
440	maybe life got in the way	N	00:30:20.131
441	nick that black powder from the back of the van is ink	N	00:30:21.815
442	a toner made exclusively for commercial copy machines	N	00:30:23.351
443	oce 3600	N	00:30:25.265
444	okay	N	00:30:27.221
445	thanks hodges	N	00:30:29.521
446	the most recent victim went to the campus copy union with her roommate on the day she disappeared	N	00:30:36.345
447	janetkent s	N	00:30:40.306
448	pocket contents a receipt from wlvu copy union	N	00:30:47.561
449	on debbyreston 's backseat	N	00:30:51.725
450	catalogs with comb bindings	N	00:30:56.663
451	who 'd you find	N	00:31:01.166
452	kevingreer	Y	00:31:02.125
453	works at the copy union	N	00:31:03.084
454	only employee who 's been there over ten years since 1983	Y	00:31:04.526
455	fits our profile	N	00:31:06.124
456	where 's kevingreer	Y	00:31:09.226
457	he just left	Y	00:31:09.984
458	he works till eight	Y	00:31:10.742
459	time for evening classes to let out	N	00:31:11.946
460	what 's going on	N	00:31:13.335
461	look we 'd like to talk to kevingreer	Y	00:31:14.473
462	you have any idea where he is	Y	00:31:15.605
463	no	N	00:31:16.401
464	we do n't hang out	Y	00:31:17.197
465	how many people work here	Y	00:31:18.264
466	just me	N	00:31:19.260
467	okay we need to look around	N	00:31:20.444
468	okay	N	00:31:21.479
469	black plastic trash bags with toner powder	N	00:31:32.665
470	excuse me	N	00:31:36.016
471	does kevingreer use this machine for any of his personal projects	Y	00:31:37.956
472	yeah	N	00:31:39.564
473	he binds his comic books	Y	00:31:40.520
474	kevingreer lasvegas police	Y	00:31:53.646
475	hit it	N	00:31:56.362
476	let 's go	N	00:31:57.504
477	clear	N	00:31:57.542
478	all clear	N	00:31:57.599
479	check that noise	N	00:31:57.637
480	voice	N	00:31:57.811
481	clear	N	00:31:58.141
482	got it	N	00:31:58.471
483	clear	N	00:31:58.801
484	a paint mixer	N	00:32:36.846
485	wlvu blue	N	00:32:38.364
486	so he mixed his own paint so we could n't trace the origin of his purchase	Y	00:32:41.761
487	lasvegas 's finest	N	00:32:48.867
488	nice job	N	00:32:50.720
489	impressive turnout	N	00:32:52.523
490	have a look around	N	00:32:56.216
491	i 'll be here at the station waiting for you	Y	00:32:58.394
492	giljim	N	00:33:05.346
493	yeah my rule was if you made it to my house you deserved to meet me	Y	00:33:12.826
494	i mean how much time did you guys spend picturing the size of my hands	Y	00:33:19.722
495	huh	N	00:33:23.643
496	not very big	N	00:33:25.642
497	you do n't need big hands though not the way i do it	Y	00:33:31.814
498	just just a little at a time	N	00:33:33.509
499	take life give it back	N	00:33:39.722
500	god-like	N	00:33:42.635
501	god-like	N	00:33:44.131
502	no	N	00:33:47.466
503	but there must be something angelic in the way i look because even on their last breath they did n't think i 'd actually do it	Y	00:33:56.642
504	am i disappointing you guys	Y	00:34:05.505
505	i mean are you looking at me wishing i was scarier	Y	00:34:09.064
506	no	N	00:34:12.403
507	i was uh wondering what happened to your glasses	Y	00:34:16.945
508	stupid lasik	N	00:34:23.583
509	it 's what got me caught	Y	00:34:25.926
510	is it	N	00:34:27.604
511	when that debby bitch busted my glasses	Y	00:34:29.801
512	i decided they were a liability	Y	00:34:33.367
513	but the procedure did n't take	N	00:34:37.162
514	is that why you missed last year 's anniversary	Y	00:34:40.141
515	and my night vision still sucks	Y	00:34:44.304
516	johnny	N	00:34:49.985
517	i do n't want to talk about him	Y	00:34:57.225
518	well you uh kept him for several days before you chopped him up	Y	00:35:00.426
519	were you having a good time	Y	00:35:03.704
520	i 'm not into boys	Y	00:35:10.082
521	kid was in my freezer	Y	00:35:30.146
522	wait a minute	N	00:35:30.980
523	one two three four five six	N	00:35:32.002
524	there are six here	N	00:35:36.163
525	we only know of five	N	00:35:41.502
526	tell us about charleneroth	N	00:35:45.944
527	you had to bring her up	N	00:35:49.466
528	you know i tried to talk him out of it but uh j.m would n't	Y	00:35:51.806
529	johnmathers	N	00:35:55.022
530	yeah	N	00:35:58.974
531	he had something to prove	N	00:36:00.590
532	see he did n't understand that we were better together than we would ever be apart	Y	00:36:04.127
533	he needed me	Y	00:36:10.946
534	soul mates	N	00:36:12.266
535	contrary to popular belief even people like us have souls	Y	00:36:15.362
536	i spent fifteen years looking for a solid replacement but you only get that lucky once in a lifetime	Y	00:36:24.045
537	you miss him	Y	00:36:31.114
538	i created him	Y	00:36:32.690
539	but you let him take the fall	Y	00:36:34.415
540	he got caught	N	00:36:35.951
541	that 's the price you pay for incompetence	N	00:36:37.694
542	death	N	00:36:39.310
543	that 's what you deserve when you make a mistake	N	00:36:41.925
544	there 's a sixth victim	N	00:36:53.406
545	a brit or brittany mosscoe	Y	00:36:54.845
546	her name was on a ziploc bag in greer 's freezer	Y	00:36:56.645
547	it contained a lock of hair	N	00:36:58.483
548	sara 's looking into missing persons	N	00:37:00.485
549	and mia 's running it through dna	N	00:37:02.323
550	thanks	N	00:37:04.203
551	where is uh britmosscoe	Y	00:37:14.986
552	there 's a lot of fight in her	Y	00:37:27.064
553	is she old or new	Y	00:37:30.105
554	i 'll take you to her	Y	00:37:39.664
555	oh we 'll need a full tank of gas	Y	00:37:44.765
556	hello	N	00:37:59.282
557	yeah i 'm trying to confirm that you have no record of a britmosscoe attending wlvu in the last eighteen years	Y	00:38:03.727
558	what about a night student	N	00:38:09.602
559	okay thanks	N	00:38:13.305
560	hey uh can i go to the bathroom before we go	Y	00:38:47.782
561	yeah okay	N	00:39:19.433
562	bobbie pat him down	Y	00:39:38.704
563	slow down	N	00:39:40.866
564	okay okay	N	00:39:43.482
565	i got it	N	00:39:45.864
566	the sixth victim is a ruse	N	00:39:48.205
567	he drew her off a calendar	Y	00:39:49.963
568	britmosscoe is an anagram for miss october	Y	00:39:52.662
569	so where 's he taking us	Y	00:39:58.603
570	mr greer let 's go	Y	00:40:00.801
571	come on	N	00:40:00.829
572	mr greer	Y	00:40:00.913
573	where is he in there	Y	00:40:03.242
574	come on mr greer let 's go	Y	00:40:07.702
575	damn it	N	00:40:11.992
576	get a paramedic	N	00:40:16.704
577	get an emt in here	N	00:40:28.426
