	sentence	killer_gold	medion_time
71	very good warrick you go there i 'll go in here	N	00:09:03.967
72	go right ahead they each walk into their assigned rooms	N	00:09:04.941
73	week zero body dies they try to find the room by matching the tower in the negative to the tower in the window	N	00:09:08.224
74	week two green blowflies arrive and leave their pupal casings he looks at the negative and pulls it down to look at the window no match	N	00:09:15.595
75	week four black soldier flies move in at week 28 they leave their pupa casings cut to sara holding up the same large clear image against the window	N	00:09:27.415
76	now the presence of winged reproductive fire ants suggests that their colony was in existence for at least a year catherine and warrick walk into the room	N	00:09:39.174
77	now since we found no more pupa casings after the black soldier flies left at week 28 we know that this is when the fire ants must 've first arrived catherine puts her kit down	N	00:09:52.234
78	so calculating the gestation period between ants and flies we get right	N	00:09:59.174
79	one year plus the 28 weeks the guy 's been dead 19 months under the light the blood spatter is obvious	N	00:10:08.314
80	very good quick flashback to the knife slicing through the woman 's neck	N	00:10:13.474
81	it 's an approximation but it 's a start she gasps	N	00:10:15.714
82	there 's a void grissom looks up at her	N	00:11:51.235
83	could be a face well i had to teri	N	00:11:53.294
84	yeah maybe i heard you were married	N	00:11:56.734
85	how does somebody cross the line where killing a woman is a turn-on hopefully not to a criminalist	Y	00:11:59.594
86	oh i do n't think snuff makers cross a line i think they start on the other side of it she chuckles	Y	00:12:03.734
87	biology determining pathology you think i 'm stupid	N	00:12:07.434
88	yeah some people were just born bad he 's a teacher	N	00:12:10.014
89	where 's that security guard well congratulations	N	00:12:11.914
90	how long you been a day guard here thank you	N	00:12:19.294
91	four months so what 's the special occasion	N	00:12:21.416
92	but i do n't know anything about this murder you 're talking about i have someone i 'd like you to introduce me to	N	00:12:23.452
93	do you anything about who painted room 918 grissom pulls out the strainer he 's holding and the clean skull with it	N	00:12:25.874
94	no idea teri leans in and notices something	N	00:12:28.074
95	you should try a scalp conditioner actually yes	N	00:12:29.417
96	what grissom twists his arm and looks on the other side of the skull	N	00:12:30.331
97	your dandruff he picks up the forceps and removes a cooked beetle	N	00:12:31.474
98	oh my bad primer it 's a dung beetle	N	00:12:33.894
99	alkyd-based probably hid in the nasal cavity	N	00:12:38.914
100	never comes out in the wash but you already know that the ants ate everything but the exoskeleton	N	00:12:41.274
101	warrick maybe a farm or a zoo	N	00:12:44.634
102	you were in that snuff film will do	N	00:12:51.255
103	you stabbed that girl nick examines the tool kit that the ant man was discovered in he opens the lid and examines it inside	N	00:12:54.395
104	i let them use the room to make a movie that 's all inside he notices something	Y	00:12:56.319
105	yeah we saw you in the movie he finds a piece of metal on the bottom of the kit	Y	00:12:58.376
106	you and your nice mole what the heck is that	N	00:12:59.772
107	the guy threw in another two hundred grissom holds the bagged piece of metal that nick found in the tool box	Y	00:13:01.266
108	if i had sex with the girl they walk down the hallway as nick fills grissom in on the information about the metal	N	00:13:02.681
109	she was hot so i figured why not what did trace say	N	00:13:04.297
110	did her and left carbon steel	N	00:13:05.932
111	she was breathing fine there was some rust on it	N	00:13:07.775
112	so when you came back in the room and you saw the blood on the wall did you think to call the police carbon steel	N	00:13:10.954
113	i did n't want to lose my job 19th century	N	00:13:15.015
114	oh touching mostly used for surgical instruments	N	00:13:16.714
115	arrest him well you found some stab wounds on the vic right	N	00:13:18.087
116	turn around underneath all those ants	N	00:13:19.061
117	damn security guard was telling the truth nick places the metal on a sheet of graph paper	N	00:14:50.157
118	there is another guy there he traces the shape of the piece on the paper	Y	00:14:51.591
119	he 's almost one and three-quarter inches taller than the security guard from the tip down the slope looks to be slightly curved	Y	00:14:54.234
120	our minds must 've filled in the negative space now if i extend that trace outward	N	00:14:57.494
121	look the security guard just left the room nick repeats the pattern shape on the paper	N	00:15:00.556
122	you see the door shadow right there at the foot of the bed it looks ruffled when he 's done	N	00:15:03.832
123	the camera stopped moving he looks at grissom	N	00:15:06.414
124	that 's because he 's not behind it he 's in front of it what do you think	Y	00:15:08.715
125	well then that 's our guy blade of saw	Y	00:15:11.014
126	there 's got to be some way to i.d keep doing the math maybe we wo n't have to guess	N	00:15:13.357
127	him you see how the base of the fragment curves downward	Y	00:15:14.151
128	i have enlarged and re-enlarged every frame suggesting something circular	N	00:15:15.994
129	there 's no tats there 's no birthmarks nothing nick picks up a compass and places the piece of metal on the outside of the circle	N	00:15:18.815
130	what about the rest of the room he draws the same pattern only around the circle	N	00:15:20.994
131	the film picks up everything there is to see catherine repeating pattern	N	00:15:22.716
132	we 've seen everything circular saw maybe	N	00:15:24.552
133	maybe there 's a short end grissom picks up the piece and holds it up close to his face	N	00:15:26.734
134	what this does n't seem sharp enough for a saw	N	00:15:28.529
135	pornos use short ends of film which means they never know when the film is going to run out he puts it back down on the paper	N	00:15:31.114
136	roll out nick picks it up	N	00:15:33.714
137	camera slows down the last frame stutters gets hit with more light wait a minute	N	00:15:36.074
138	so there 's more visual information on the negative grissom leaves the room	N	00:15:42.314
139	right yee-haw	N	00:15:44.614
140	good editors always cut the roll out close up of the clean skull with markers already stuck on it	N	00:15:46.494
141	so all your editors cuttings are in there tissue depth markers	N	00:15:49.227
142	yep twenty-one of them right	N	00:15:50.482
143	negatives and unused dailies sixteen actually	N	00:15:52.635
144	collection guy comes by once a week excluding five nasal markers	N	00:15:55.194
145	silver on the film makes it environmentally unsafe for landfill so like i said	N	00:15:58.455
146	be nice if people were as concerned about the women in these films this one 's very interesting	N	00:16:01.934
147	i am the one who called y'all remember the occiput the bump on the back center of the head unusually flat	N	00:16:04.454
148	knock yourselves out ladies dissolve to teri securing the molding clay on the skull 's chin she also puts in the skull 's left eye	N	00:16:06.795
149	thank you the eyes have epicanthal folds	N	00:16:09.256
150	thank you a triangular flap of skin that gives a vaguely asian appearance	N	00:16:09.256
151	bins of sin you see how the bridge of the nose is poorly developed	N	00:16:13.829
152	well looks like mostly 35 millimeter the ears seem slightly odd	N	00:16:16.675
153	our 16 should 've settled at the bottom white flash to teri is working on the right ear	N	00:16:19.575
154	you notice all the guys in these movies are wearing condoms these elements are small for the head which in itself is almost too short and wide	N	00:18:42.024
155	yeah industry policy your victim was born with trisomy of the twenty-first chromosome	N	00:18:46.575
156	ever since 98 down 's syndrome	N	00:18:49.114
157	even have a quarantine list who 's positive who 's not finished teri turns the bust around toward the camera	N	00:18:51.894
158	and that security guy wore one too camera holds on the figure	N	00:18:54.739
159	pretty surprising for unregulated porn a photo of randytraschel runs through the fax machine	N	00:18:57.014
160	maybe she made him wear one so i sent out a community fax to every downs syndrome link in clark and the surrounding counties	N	00:19:00.054
161	i got it randytraschel age 25	N	00:19:03.774
162	you did been missing for seventeen months	N	00:19:05.166
163	i got it i found it i guess my ants were off a little	N	00:19:06.382
164	thank god brass hands grissom a sheet of paper with randytraschel 's picture and information	N	00:19:08.054
165	hot frame all right d.o.b	N	00:19:12.374
166	i still ca n't see who it is 02/25/77 age 25 missing 17 months last employer lasvegas ranch	Y	00:19:16.194
167	you can see a little more of the room though last employer lasvegas ranch	N	00:19:18.494
168	there 's a small table and a lamp in the left corner horses	N	00:19:20.695
169	good eye sara hey where 's the tote board	N	00:19:23.855
170	yeah that kitsch lamp smells like belmont park does n't it	N	00:19:26.855
171	somebody moved it out to the lobby you ever ridden a horse grissom	N	00:19:29.054
172	i 'll have warrick go back to the hotel and grab it nope just roller coaster	N	00:19:33.075
173	howdy there 's the lamp i got from the lobby	N	00:21:46.354
174	petebanson the bulb is red in the film and here	N	00:21:48.114
175	ranch manager guy thinks he 's zalman king playing with the lighting	Y	00:21:49.675
176	jimbrass lasvegas police i guess he was going for a certain look	Y	00:21:52.134
177	this is gilgrissom nickstokes of the crime lab warrick turns around and looks at the lamp	N	00:21:55.069
178	what seems to be the trouble something occurs to him	N	00:21:57.454
179	have you ever seen this man saliva	N	00:22:00.314
180	yeah he 's one of my stall muckers quick cgi pov to a camera close up of someone licking their fingers then twisting the red light bulb off	Y	00:22:01.947
181	hired him about two years ago end of cgi pov	N	00:22:03.521
182	a little slow in the head but got the work done resume to present	N	00:22:05.589
183	and all of a sudden he up and disappeared never heard from him since then guy replaced it with a red bulb	Y	00:22:09.594
184	did he ever ride horses for you mr banson got residual saliva on it	N	00:22:16.154
185	no he just mucked the stalls and went home i 'll process for dna run it through codis	N	00:22:24.474
186	who mucks your stalls now catherine takes the red light bulb from warrick and leaves the room	N	00:22:27.994
187	look guys am i in some kind of trouble here the computer printer beeps	N	00:22:29.935
188	a former employee of yours was murdered catherine takes the computer results	N	00:22:31.894
189	now who mucks it 's the codis match results	N	00:22:33.794
190	enrique she reads it and leaves the room	N	00:22:35.547
191	he 's an illegal the door bell rings and the front door opens to det sulik and catherine	N	00:22:36.881
192	shocking det sulik holds his badge open	N	00:22:38.815
193	where is he douglassampson	Y	00:22:50.274
194	yeah you never met this man	N	00:23:47.569
195	the same douglassampson who did three years for sexual assault and battery no	Y	00:23:50.050
196	did take a closer look	N	00:23:53.557
197	past tense all i know about him is they call him stubs	Y	00:23:54.672
198	we want to talk to you about a recent homicide at the mandolin tower hotel off fremont stubs	Y	00:23:56.734
199	i 'm working what is that some kind of nickname	Y	00:23:59.095
200	take a break he picks up the hay fork and looks at its prongs	N	00:24:06.254
201	take ten i really do n't know	N	00:24:08.597
202	give it a rest guys do you ride mr vasquez	N	00:24:09.754
203	i bet i could guess your exact height you wear spurs when you ride	Y	00:24:15.736
204	what when i 'm breaking a horse yes	N	00:24:17.532
205	that guy out front just confirmed you shot a snuff film with this girl at the mandolin tower hotel grissom listens to the response and walks back to the group	Y	00:24:20.634
206	i 've stayed there over the years you do n't call this breaking a horse do you	Y	00:24:23.716
207	i never saw her with that guy out front i forgot to take them off	Y	00:24:25.471
208	we 've got you on film killing her i 'm going to need to take a look at those spurs mr vasquez	Y	00:24:27.555
209	if you had me from any angle i could be identified you would 've arrested me already in the lab grissom takes the spurs out of the plastic evidence bag	Y	00:24:30.314
210	we 've got ourselves a film student here one of the teeth is missing	Y	00:24:34.675
211	douglassampson i 'm one of the best in adult film and i 'm going to be making the jump to mainstream you watch he spins the spur	Y	00:24:37.234
212	financed by a snuff film he picks up the broken piece of metal found in the tool box with the body and matches the two together	N	00:24:39.774
213	you have no right to be in my house camera zooms in to show that it is a match	Y	00:24:41.655
214	i 'm not breaking any laws grissom smiles	Y	00:24:43.366
215	i have a permit for adult film production nick questions petebanson	Y	00:24:45.062
216	you leave now or i 'm going to file a complaint nick puts a photograph on the table	Y	00:24:47.174
217	getting a cold mm-hmm	N	00:24:50.377
218	maybe you should raise the heat that 's where the cowboys toss all their unwanted gear	Y	00:24:51.851
219	i 'm sure they would n't mind and they just leave them there for anyone to pick up	Y	00:24:53.514
220	hey what do you got hmm	N	00:24:58.114
221	this is sampson 's car right yeah i know all about that	Y	00:25:00.254
222	some soil up in his wheel well i do n't particularly agree with it cause as far as i 'm concerned horses are on this earth to service human beings	Y	00:25:02.355
223	he washed the tire and forgot the well there 's an order to this	Y	00:25:04.314
224	butterscotch well somebody on your ranch is stuck in the 70s	Y	00:25:05.967
225	yeah do you have any idea who this spur could belong to	Y	00:25:07.102
226	remember that body dump a couple years back billyrattison	Y	00:25:09.194
227	down near the colorado pro bronc rider	Y	00:25:11.774
228	bidahochy range grissom and nick make their way toward billyrattison 's truck	Y	00:25:13.535
229	butterscotch-colored soil this would be a pretty cool little truck if it were n't for the shiny new toolbox	N	00:25:14.765
230	i 'll radio the sheriff up there yeah	N	00:25:16.095
231	and the park rangers and it might be his	Y	00:25:17.325
232	great petebanson walks over to them	N	00:25:18.794
233	brown yes sir	N	00:27:06.034
234	i think we got your snuff film girl it is	N	00:27:07.666
235	where we need to speak with him	Y	00:27:08.761
236	closed-captioned by the river i do n't know nothing about no damn retard	Y	00:27:10.187
237	okay i 'll be right there he was n't a retard mr rattison	Y	00:27:11.761
238	warrick stick you with post you left this	Y	00:27:41.634
239	he 's working evidence from the riverbed i left it on the post	Y	00:27:43.954
240	you going to be able to i.d i do n't want it in my pocket when i ride	Y	00:27:45.945
241	her billyrattison takes the piece of snuff in his mouth and throws it at randytraschel	Y	00:27:47.035
242	already did from her dental records it hits him in the face	N	00:27:48.125
243	susan hodap 26 damn	N	00:27:49.994
244	exsanguination from a trans-section of the carotid artery randytraschel steps back to wipe it off as the other men watching laugh	N	00:27:52.464
245	slicing stab end of quick flashback	N	00:27:55.394
246	any chance of finding any serration marks on the bone resume to present	N	00:27:56.936
247	to tie to a knife the uh toolbox in your truck is that new	Y	00:27:58.572
248	eh that 'll entail a boil but sure i can try nope	N	00:28:02.934
249	what i can tell you conclusively is that susan hodap was already on borrowed time bought it a couple months ago	N	00:28:06.134
250	i tapped her cerebral spinal fluid did n't wait for a batch had the lab run it solo somebody stole the last one	N	00:28:11.275
251	she was hiv positive see we got a big problem with that around here the help walking off with stuff	Y	00:28:15.615
252	susan hodap grissom takes a photo out of the envelope he 's carrying	N	00:28:21.074
253	there it is he shows the photograph to billyrattison	Y	00:28:30.355
254	tested positive six months ago yeah	N	00:28:32.549
255	i ca n't believe that porn actors monthly health records are on the internet do you remember where this was taken	Y	00:28:38.295
256	yeah right billyrattison takes the picture and looks at it	Y	00:28:40.529
257	the rule is the actor tests positive twice they go on permanent quarantine looks like bronc finals wichita kansas	N	00:28:43.334
258	that 's why she ended up in that snuff film he gives the photo back to grissom	Y	00:28:51.014
259	she got bounced out of regular porn but you live here normally right	Y	00:28:52.815
260	walked right into her own death scene mm-hmm	N	00:28:54.874
261	the thing is porn director may have too what month exactly	Y	00:28:58.594
262	this photo here uh march 2000 damn	N	00:30:38.814
263	19 months ago a flying phonebook flies out of the lab door and hits the floor in front of her with a thud just barely missing her	N	00:30:46.134
264	your ants put the time of death at 19 months rattison puts being out of town at 19 months yet randytraschel 's been missing 17 months so warrick is inside looking at the curtain hanging in front of him	Y	00:30:50.315
265	now what why are you throwing phone books	N	00:30:55.854
266	we need a more precise timeline cause a beaker gets glass all over the place	N	00:30:59.186
267	yeah so back to the bugs what 's wrong	N	00:31:00.522
268	on to the rust it 's this curtain that the porn girl was found wrapped in i 've got no prints no second donor	N	00:31:04.274
269	ahh i 've got nothing to link this porn guy to the girl 's murder	Y	00:31:05.464
270	it 's just driving me nuts grissom and nick work on the piece of metal with archie	N	00:31:26.895
271	i 'm fine we sliced the shard into layers of one hundred microns to measure the level of oxidation	N	00:31:28.249
272	i 'm sorry moisture from the body hits the carbon steel and then corrosion begins	N	00:31:29.184
273	are you okay quick cgi pov to camera zooms from randytraschel 's body in the box and pans down the box from his head to his feet	N	00:31:29.794
274	yeah the camera finds the single piece of metal near his feet drops of moisture on it	N	00:31:30.567
275	you missed me by a mile and we can be certain that there was moisture right away	N	00:31:31.302
276	we may have something end of cgi pov	N	00:31:32.514
277	really resume to present	N	00:31:33.886
278	right here so it 's like slicing the mold off of bread	N	00:31:34.942
279	i wanted to show you and measuring it	N	00:31:36.336
280	when he 's stabbing her she 's bleeding all over him the rust penetrated the thirteenth layer and just barely in the fourteenth	Y	00:31:37.892
281	well a void proves that but we still ca n't prove it 's him archie run the weather	Y	00:31:40.354
282	yeah but her blood might national weather service for lasvegas	N	00:31:42.934
283	catherine and i suspect transference average relative humidity 30.29	N	00:31:44.737
284	she had hiv temperature 22.61 celsius	N	00:31:46.372
285	well how are we going to get a sample of sampson 's blood so corrosion versus time	Y	00:31:48.314
286	warrant based on the butterscotch dirt that you found on his car may 2000	Y	00:31:50.935
287	oh spur exposure time was exactly 17 months	N	00:31:52.946
288	i like that and we can testify to this	N	00:31:53.802
289	you might want to apologize to the phone book missing persons was right	N	00:31:55.549
290	he was in town catherine and sara are in the observation room watching det sulik begin to question douglassampson	Y	00:33:06.655
291	two feet they both leave the observation room	N	00:33:49.114
292	we have reason to believe the wounds that killed randytraschel were made by one of your bulls the door opens	N	00:33:52.335
293	that 's why we cut the horns to prevent such catherine and sara walk in	N	00:33:56.194
294	we 're looking for horns with points attached you still have those chills mr sampson	Y	00:33:59.734
295	yeah feeling hot achy	N	00:34:01.575
296	we need to see your other bulls back of your throat scratchy	Y	00:34:02.805
297	curly 's the only one i got yeah it is	N	00:34:04.749
298	what do you all want now seroconversion	N	00:34:12.815
299	we 're waiting on you actually usually presents two to six weeks after the exchange of fluids	Y	00:34:14.525
300	mr rattison we have reason to believe you were in town the month that randytraschel was murdered exchange of fluids	Y	00:34:18.194
301	could you tell us what used to be here that temperature is your body working up a resistance to the virus	Y	00:34:22.034
302	my belt buckles me	Y	00:34:23.894
303	somebody stole it last year like i said now come on	Y	00:34:25.814
304	you do get a lot of stuff stolen do n't you you just took my blood a few days ago	Y	00:34:27.815
305	mind if we look around your truck a private lab can run a virus test within a day	Y	00:34:31.374
306	sure cdc does n't broadcast that	N	00:34:34.235
307	do n't get any tobacco juice on my shoe we dipped into the budget just for you	Y	00:34:43.704
308	got a tape measure we had that lab do what 's called a phylogenetic analysis of your hiv 's dna and susan s	Y	00:35:02.594
309	eighteen inches he looks down at it	Y	00:35:09.255
310	phenolphthalein as you can see the genes are identical	Y	00:35:11.894
311	positive for blood you did stab her though	Y	00:35:26.414
312	looks like the only thing stolen around here was randytraschel 's life and at that moment	N	00:35:30.094
313	mr rattison want to explain this blood splatters on him	Y	00:35:34.974
314	what you laughing at huh resume to present	N	00:35:47.174
315	you want to come over here and try it non-sexual transmission is extremely difficult but obviously it 's possible	N	00:35:49.775
316	no end of flashback	N	00:35:54.374
317	no resume to present	N	00:35:54.374
318	i did n't mean it douglassampson stares at the womeen	Y	00:35:57.961
319	no he does n't say anything	Y	00:36:03.404
320	wait billy douglassampson says nothing	Y	00:36:09.327
321	wait he 's completely surprised by what they 're saying	Y	00:36:09.981
322	by the way the definition of the word retard is to hinder or to hold someone back i think your life is about to become retarded	Y	00:36:33.494
