	sentence	killer_gold	medion_time
61	yeah	N	00:05:18.634
62	when i saw the tv on	N	00:05:19.818
63	well i 'll tell you one thing if those were my dogs i would n't be leaving this gate open	N	00:05:30.437
64	yeah you 're talking about a dog owner on heroin how responsible can he be	N	00:05:34.054
65	gardener said it was the first time in five years that he 'd found this gate unlocked	N	00:05:37.819
66	what 's so different about this morning	N	00:05:42.035
67	last morning of tonybraun 's life	N	00:05:44.559
68	well either somebody inside the house opened it or somebody had a key because this lock has n't been forced	N	00:05:48.637
69	there 's no pry marks	N	00:05:52.047
70	no metal shavings	N	00:05:53.344
71	so why was the gate open	N	00:05:55.256
72	a heroin addict 's confetti	N	00:05:59.297
73	nothing like going on a binge	N	00:06:01.497
74	black tar heroin this is the difference between a cadillac and a pinto	N	00:06:16.576
75	how would you know	N	00:06:18.547
76	it 's my job	N	00:06:19.725
77	i count at least six balloons and that 's just in the bedroom	N	00:06:22.855
78	the dealer must have come down the chimney	N	00:06:25.434
79	it 's like christmas in july here	N	00:06:27.538
80	not that braun even needed any more drugs	N	00:06:32.937
81	yeah looks like the guy had a pill for everything	N	00:06:35.297
82	can you get a print off those balloons	N	00:06:37.417
83	i can get a print off the air	N	00:06:40.236
84	any luck	N	00:06:46.197
85	i have gone through every garbage can in the house	N	00:06:47.436
86	what about the cans outside	N	00:06:48.551
87	first thing i checked	N	00:06:49.887
88	zip	N	00:06:51.263
89	hey doc	N	00:07:55.236
90	leg fell asleep	N	00:07:58.377
91	i always wondered which one of us coroners would get to carve tony	N	00:08:03.295
92	his lifestyle was no secret sex drugs and a big bankroll	N	00:08:11.917
93	no needle marks on his arms the guy plays golf short-sleeved shirts checked between the toes groin area	N	00:08:18.296
94	whatever he did went up his nose	N	00:08:21.916
95	his nasal cavity looks like raw hamburger	N	00:08:26.035
96	these abrasions around his mouth	N	00:08:32.653
97	what	N	00:08:35.008
98	hard to shave when you 're stoned	N	00:08:35.748
99	or they 're pressure marks	N	00:08:37.178
100	for example if someone places a pillow or object against someone 's nose and mouth in the climate of struggle	N	00:08:40.856
101	petechial hemorrhaging	N	00:08:46.275
102	also suggestive of suffocation	N	00:08:48.195
103	not always	N	00:08:50.355
104	for as much as pathology is an absolute science it is n't	N	00:08:53.197
105	vessels can rupture under innocent circumstances such as a violent cough	N	00:08:57.296
106	these three circular red marks on his chest	N	00:09:01.636
107	they 're not bug bites	N	00:09:04.174
108	no neurotoxins present but that 's not to say some overanxious paramedic trying to save a legend 's life did n't cause them in the moment	N	00:09:09.438
109	cpr was n't performed	N	00:09:14.717
110	then i do n't know what they are	N	00:09:16.036
111	it 's hard to od just inhaling heroin i know he was restrained which leads me to believe that someone forced him to ingest lethal amounts of heroin and xanax	N	00:09:22.077
112	excuse me	N	00:09:30.658
113	boy are you lucky my lawyer 's on a golf course	N	00:09:32.595
114	i 've been standing out here in the heat for hours answering these stupid questions	N	00:09:37.036
115	here 's your answer okay	N	00:09:40.036
116	this is my house	N	00:09:42.697
117	okay	N	00:09:43.693
118	this is half my house anyway	N	00:09:45.655
119	who 's this	N	00:09:48.018
120	it 's braun 's squeeze	N	00:09:49.739
121	she 's an ex-stripper too	N	00:09:51.218
122	perhaps you two met in a professional capacity	N	00:09:52.818
123	these are my things	N	00:09:54.376
124	and uh where has she been the past 12 hours	N	00:09:55.939
125	oh my god	N	00:09:57.338
126	uh let 's see	N	00:09:58.819
127	quote out endquote	N	00:10:01.539
128	when tony 's drug dealer showed up she split	N	00:10:04.366
129	she slept at a friend 's house	N	00:10:05.982
130	she did n't like the way tony acted when he was cruising on magic carpets	N	00:10:08.938
131	listen if anything is missing from this house i 'm going to add you to my lawyer 's to sue list	N	00:10:14.134
132	why do n't you just put the camera away before you get arrested	N	00:10:17.414
133	you ca n't arrest me in my own house	N	00:10:20.217
134	right now your house is our crime scene and we can do whatever we want and that includes fingerprinting you	N	00:10:23.499
135	why	N	00:10:26.497
136	did n't do anything	N	00:10:28.713
137	thumb to pinkie	N	00:10:33.998
138	i just lost my boyfriend okay	N	00:10:36.607
139	you 're a woman	N	00:10:39.025
140	i 'm just looking out for my end here you know	N	00:10:41.179
141	things start to disappear	N	00:10:43.914
142	if tony were here right now he 'd tell you himself just make sure janine 's taken care of	N	00:10:47.059
143	that 's a lawyer 's call	N	00:10:49.899
144	hey i 'm in the will	N	00:10:51.355
145	of course you are	N	00:10:53.859
146	can i help you	N	00:11:02.414
147	yeah	N	00:11:03.552
148	is sambraun in	N	00:11:04.496
149	he 's not seeing anyone today	N	00:11:05.440
150	would you let him know that catherinewillows is here to see him	N	00:11:07.979
151	just one second please	N	00:11:16.617
152	mugs	N	00:11:29.636
153	i remember the first time i saw you	N	00:11:42.674
154	you did n't have any clothes on	N	00:11:44.954
155	yeah well that was a long time ago	N	00:11:47.098
156	i would 've taken you home right then if i could have	N	00:11:49.638
157	i know but you were married and i was a baby	N	00:11:53.713
158	it would 've never worked	N	00:11:56.938
159	sam how are you holding up	N	00:12:00.217
160	hey dad i got the press clogging up valet	Y	00:12:02.053
161	should i call security or just handle it or what	Y	00:12:04.453
162	i 'll take care of it	N	00:12:06.877
163	you go back to the pit	Y	00:12:08.299
164	make sure nobody 's robbing us blind	N	00:12:09.937
165	you know back in uh in 67 i was in my 20s and	N	00:12:14.275
166	i was drinking in a dive in downtown buffalo	N	00:12:23.279
167	at the end of the bar was this pro quarterback drinking double scotches two at t time midnight to 7:00 in the morning	N	00:12:28.835
168	it 's sunday game day mind you	N	00:12:33.018
169	so you know what i did	N	00:12:35.619
170	called my bookie bet against him	N	00:12:37.315
171	guess what	N	00:12:40.156
172	i 'll be damned if he did n't throw six touchdown passes	N	00:12:44.616
173	yeah sounds like tony	N	00:12:47.679
174	you know even when tony was juicing he could run circles around these college harvard types and i 'm not saying that just because he was my kid	N	00:12:57.334
175	tony was the best damn casino exec this town has ever seen and just between you and me	N	00:13:07.958
176	i could n't hold a candle to him	N	00:13:14.634
177	now he 's dead	N	00:13:18.818
178	overdose	N	00:13:22.316
179	sam the bigger the pedestal the bigger the target	N	00:13:27.916
180	nobody shoots at that target without going through me	N	00:13:38.937
181	well that 's business	N	00:13:42.457
182	what about personal	N	00:13:45.316
183	what do you mean	N	00:13:50.099
184	did you ever talk to tony about any of his girlfriends	N	00:13:52.558
185	which one	N	00:13:55.139
186	i mean they were all trying to pick the gold out of his teeth	N	00:13:56.697
187	janinehaywood	N	00:13:58.537
188	she 's the worst and he loved her the most	N	00:14:00.498
189	can you believe it	N	00:14:03.515
190	yeah i do	N	00:14:05.594
191	if i know her type now that she has the gold she 'll be going after the silver	N	00:14:14.935
192	okay on the left braun prints we got from the coroner and on the right gold digger prints i got from janinehaywood	N	00:15:27.818
193	here 's where it gets interesting	N	00:15:32.379
194	i took six prints off this bottle	N	00:15:33.937
195	and	N	00:15:35.177
196	they all belong to one person	N	00:15:35.933
197	good thing or bad thing	N	00:15:37.895
198	it 's good if you 're us	N	00:15:40.117
199	bad if you 're janinehaywood	N	00:15:43.377
200	have you seen brass	N	00:15:46.475
201	not tonight no	N	00:15:50.813
202	why	N	00:15:51.799
203	oh	N	00:15:52.785
204	print off air orange balloon	N	00:15:54.391
205	cyanoacrylate	N	00:15:56.454
206	dead bang drug dealer	N	00:15:58.517
207	ooh ooh watch it	N	00:16:01.476
208	evidence	N	00:16:02.713
209	where did you get it	N	00:16:03.259
210	cracker box	N	00:16:03.805
211	it was all stuck together muckety-muck	N	00:16:05.757
212	i do n't want to ruin any potential prints but i saw this tv dinner commercial and it hit me	N	00:16:08.953
213	i 'm going to put it in the freezer	N	00:16:11.617
214	did you try this coffee	N	00:16:15.606
215	mm-mmm	N	00:16:17.301
216	translation no	N	00:16:18.669
217	the last cup i had tasted like motor oil	N	00:16:19.528
218	oh do n't touch it	N	00:16:20.488
219	that 's my pot	N	00:16:21.386
220	your pot	N	00:16:23.774
221	yeah you know from my own private stash	N	00:16:25.514
222	blue hawaiian 40 a pound	N	00:16:27.476
223	only grown a couple times a year on the big island hand-picked to perfection	N	00:16:30.536
224	good	N	00:16:34.007
225	you 're using my water so i guess that makes it community coffee	N	00:16:36.341
226	you want a cup nick	N	00:16:37.565
227	no thanks	N	00:16:38.299
228	what 's the matter with your leg	N	00:16:39.768
229	i do n't know man	N	00:16:41.144
230	something back at that house must have bit me	N	00:16:43.034
231	oh is that alcohol on a bug bite	N	00:16:45.719
232	that 's like butter on burns man	N	00:16:48.797
233	wives tale	N	00:16:51.656
234	yeah this is the guy who told me to put hemorrhoid cream on my acne	N	00:16:54.710
235	it worked did n't it	N	00:16:56.874
236	this is pretty good	N	00:16:59.418
237	let me see the bite before you get gangrene	N	00:17:02.537
238	chigger bite	N	00:17:05.217
239	yeah	N	00:17:05.973
240	probably picked it up walking through the ferns in braun 's backyard	N	00:17:07.839
241	see if catherine 's got some clear nail polish	N	00:17:10.257
242	it 'll seal it off from the air keep it from itching	N	00:17:12.134
243	ah whatever happened with that doggy door	N	00:17:15.606
244	something definitely two-legged went through it	N	00:17:17.301
245	got mostly partials	N	00:17:18.899
246	print lab 's working on it now	N	00:17:20.219
247	be sure to check it against janinehaywood 's prints	N	00:17:22.279
248	braun 's stomach contents	N	00:17:26.439
249	no food	N	00:17:28.469
250	plenty of drugs	N	00:17:29.407
251	xanax	N	00:17:30.349
252	and heroin	N	00:17:31.128
253	i thought he inhaled it	N	00:17:32.497
254	inhaled and ingested	N	00:17:33.937
255	he ate it	N	00:17:34.853
256	got there somehow	N	00:17:35.877
257	where are all the undissolved pills	N	00:17:38.219
258	did n't find any	N	00:17:39.777
259	most od 's die before digestion 's complete right	N	00:17:42.874
260	my guess someone mashed up the xanax dissolved them in red wine which i did find	N	00:17:46.617
261	okay so what do we know that we can write home about	N	00:17:50.837
262	well braun was a heroin addict using heavy just before he died which means he was probably meek as a lamb	N	00:17:55.736
263	would n't have taken much to bind his hands with duct tape	N	00:18:00.336
264	and make him drink hemlock	N	00:18:02.737
265	it 's a lot easier to pour liquid down a guy 's throat than it is to make him swallow a hundred pills	N	00:18:06.179
266	it was n't a hundred pills	N	00:18:09.539
267	how many	N	00:18:11.017
268	educated unofficial guess no more than fifty	N	00:18:12.171
269	based on your pupes i could take you in right now	N	00:18:13.993
270	hey man i 'm in mourning	N	00:18:20.209
271	it 's tears you see	N	00:18:21.187
272	i lost a customer	N	00:18:23.238
273	it 's like losing my job kind of	N	00:18:26.374
274	you 're braun 's grocery store	N	00:18:28.778
275	but i deliver	N	00:18:30.257
276	when did you last deliver	N	00:18:31.767
277	night before he croaked	N	00:18:33.143
278	about nine o'clock ask his woman	N	00:18:34.958
279	she 's fine too	N	00:18:37.034
280	well she told us as soon as you got there she left	N	00:18:39.218
281	oh she did n't go that fast	N	00:18:41.337
282	i dropped off some balloons braun paid me she gave me a tip	N	00:18:44.055
283	what	N	00:18:46.217
284	shave the soul patch	N	00:18:47.053
285	no	N	00:18:49.922
286	thirty xanadus	N	00:18:51.416
287	xanax	N	00:18:52.650
288	i told you i dropped them down the bathroom sink	N	00:18:54.496
289	first time i heard that	N	00:18:56.817
290	look i took two gave tony two and i accidentally dropped fifteen or twenty down the sink	N	00:19:01.398
291	it was an accident	N	00:19:05.716
292	you know an accident	N	00:19:07.237
293	have n't you ever spilled a drink	N	00:19:08.995
294	not lately	N	00:19:11.007
295	we found fifty xanax in tony 's stomach	N	00:19:12.702
296	do n't pin that on me	N	00:19:14.379
297	i 'd left	N	00:19:16.537
298	i 'll tell you what you left your fingerprints all over the prescription bottle	N	00:19:19.211
299	i went to the pharmacy waited in line picked up the prescription signed for it brought it back to the house	N	00:19:22.716
300	you know tony did nothing for himself except work and get high	N	00:19:26.979
301	got you a brand-new mercedes did n't it	N	00:19:29.737
302	yes it did	N	00:19:30.891
303	and it 'll buy me the dress i wear at tony 's funeral too	N	00:19:34.119
304	look when you left your half a house where did you go	N	00:19:36.879
305	a friend s	N	00:19:38.749
306	well let 's get her on the line	N	00:19:39.767
307	she 's out of town	N	00:19:41.115
308	let me guess she 's incommunicado	N	00:19:43.114
309	that means you ca n't reach her	N	00:19:45.138
310	yeah	N	00:19:46.696
311	oh mind the dummy	N	00:19:50.577
312	it 's been 24 minutes greg	N	00:19:53.919
313	when 's this thing going to be done	N	00:19:55.358
314	well with all due respect sir it 's not a baked potato	N	00:19:58.139
315	it 's braun 's blood and with all the impurities in his system it might take a little extra time	N	00:20:02.156
316	did i ever tell you i used to live in new york	N	00:20:05.354
317	is this going to be a short story or a novel	N	00:20:07.776
318	excuse me	N	00:20:10.575
319	you know heroin has a nine-minute half-life	N	00:20:13.278
320	after that it metabolizes into morphine	N	00:20:15.434
321	what 's the 6-mam count	N	00:20:16.917
322	a hundred fifty-eight	N	00:20:17.554
323	nanograms per mil	N	00:20:18.796
324	definitely not lethal	N	00:20:20.658
325	the same with your xanax	N	00:20:22.226
326	quarter-mil tabs hundred	N	00:20:23.318
327	micrograms per liter	N	00:20:24.410
328	again not lethal	N	00:20:26.088
329	there 's addicts walking around times square with more drugs in their system	N	00:20:28.187
330	so braun should still be walking around	N	00:20:31.434
331	and the point of your new york story was	N	00:20:37.495
332	oh i was just going to tell you about another way to take heroin a suppository up the coolee	N	00:20:40.614
333	you just stand on your head and then you let gravity	N	00:20:44.076
334	forget it	N	00:20:48.236
335	braun did n't die of a drug overdose accidental or otherwise	N	00:20:58.014
336	i figured	N	00:21:00.387
337	so why 'd i bring the dummy	N	00:21:01.485
338	braun 's shirt	N	00:21:05.737
339	robbins opened him up	N	00:21:07.498
340	his lungs were compressed	N	00:21:08.977
341	remember burke and hare the two 19th century scottish body snatchers who made a living intoxicating innocent victims and suffocating them	N	00:21:13.095
342	sold their cadavers to teaching hospitals	N	00:21:17.339
343	got away with it too until a medical student discovered his fiancée on a slab	N	00:21:20.133
344	is this part of the sherlock holmes fan club kit	N	00:21:23.415
345	janinehaywood said that she left the house when the drug dealer arrived	N	00:21:28.954
346	i think she came back	N	00:21:32.333
347	so braun would have been on his third or fourth balloon by then	N	00:21:34.575
348	would have been easy to tape his wrists mash up fifty pills	N	00:21:40.236
349	and force-feed him a xanax cocktail	N	00:21:46.715
350	so everything was going great until the gardener showed up	N	00:21:49.119
351	then i think her plan turned to panic	N	00:21:51.998
352	it takes time to od time janine did n't have	N	00:21:55.334
353	burke would kneel on his victim 's chest right covering their mouth and nostrils	N	00:22:02.655
354	but when you 're doing drugs you 're a slob and when you 're being manhandled you 're even sloppier	N	00:22:07.777
355	like this	N	00:22:13.659
356	he was burked	N	00:22:22.555
357	hello	N	00:22:28.494
358	where	N	00:22:30.934
359	brass you 're breaking up	N	00:22:33.794
360	said he was in blue diamond digging something up	N	00:22:38.856
361	hey hey what 's going on	N	00:23:06.954
362	anybody ever tell you to call before you dig	N	00:23:09.440
363	i got permission to be here	N	00:23:11.458
364	oh is that right	N	00:23:13.138
365	from who	N	00:23:14.819
366	a dead man	N	00:23:16.139
367	you got a name	N	00:23:17.756
368	my name 's curtritten	N	00:23:19.817
369	look tonybraun was a friend of mine right	N	00:23:21.898
370	this is his property	N	00:23:23.517
371	he calls me about a month ago	N	00:23:25.178
372	he says if anything should happen to me you start digging	N	00:23:27.055
373	you take care of what 's mine at all costs that 's what i 'm doing	N	00:23:30.554
374	do me a favor curtritten	N	00:23:33.107
375	put down the shovel	N	00:23:34.026
376	okay	N	00:23:35.840
377	stand over there	N	00:23:37.817
378	maybe janine had a helper	N	00:23:40.034
379	hey guys you might want to check out the basement	N	00:23:47.638
380	a sable cloud turns forth its silver lining to the night	N	00:24:40.338
381	that 's a lot of motive	N	00:24:42.215
382	and a lot of silver	N	00:24:50.218
383	okay three rolls of tape found in the truck owned by curtritten	N	00:25:28.494
384	nice	N	00:25:30.956
385	let 's see if that 's where my print came from	N	00:25:32.914
386	no match	N	00:25:35.618
387	oh listen to you	N	00:25:36.454
388	would you rather hit a home run in the fourth or the bottom of the ninth	N	00:25:39.178
389	let me ask you something	N	00:25:43.048
390	braun collected silver coins bullion 23 tons of it	N	00:25:44.265
391	why bury it in blue diamond	N	00:25:48.898
392	cause he was smart	N	00:25:54.318
393	in the past 20 years the value of silver 's gone to nothing	N	00:25:56.234
394	and a commodity broker 's going to charge you a storage fee per troy ounce	N	00:25:58.534
395	and there 's only one thing worse than losing seven to eight percent on silver a year	N	00:26:00.934
396	and that 's losing nine to ten percent because of some stupid storage fee	N	00:26:03.034
397	what good 's collecting silver coupons when you 're dead	N	00:26:08.919
398	depends on who 's doing the clipping	N	00:26:11.196
399	oh we got a positive association	N	00:26:15.675
400	roll to tape	N	00:26:18.237
401	curt to tony	N	00:26:19.033
402	you arresting me for digging	N	00:26:21.936
403	no burglary theft and conspiracy to start	N	00:26:24.195
404	tony asked me to move his silver collection up to his ranch in wyoming	N	00:26:27.958
405	i 'm doing what i was told	N	00:26:31.579
406	mr ritten it appears that we may have physical evidence connecting you to the murder of tonybraun	N	00:26:34.197
407	look i had nothing to do with the drugs	N	00:26:37.137
408	i swear to you i have n't messed around with that stuff in a long time	N	00:26:40.095
409	i was always telling tony as a friend to get off of it to walk away	N	00:26:43.939
410	how 'd you know where the silver was buried	N	00:26:46.805
411	because i built the vault for him	N	00:26:48.257
412	i 'm a contractor	N	00:26:49.709
413	that 's what i do	N	00:26:50.890
414	ever work on his house	N	00:26:51.633
415	no	N	00:26:52.376
416	we did we did talk about me building a basement for him once	N	00:26:54.326
417	it never got off the ground	N	00:26:57.301
418	oh so you 've been to his house	N	00:26:59.457
419	we were friends	N	00:27:00.611
420	i 've been to his house plenty of times	N	00:27:02.115
421	i was there a couple weeks ago	N	00:27:03.758
422	we were watching the notre dame game together	N	00:27:05.197
423	did you ever leave anything there	N	00:27:06.907
424	did you ever bring anything over to his house	N	00:27:08.721
425	yeah i brought a six-pack and some chips	N	00:27:11.318
426	sour cream	N	00:27:14.058
427	tools of the trade curt	N	00:27:16.377
428	construction items hammer duct tape	N	00:27:18.732
429	why would i do that	N	00:27:22.126
430	i got no idea what you 're talking about	N	00:27:23.742
431	yeah well whatever you do n't tell us we 'll find it	N	00:27:25.635
432	that 's the quickest warrant i ever got	N	00:27:36.938
433	yep	N	00:27:38.532
434	braun family	N	00:27:39.518
435	long arms	N	00:27:40.504
436	i thought you said that ritten 's wife lives in carson city	Y	00:27:46.236
437	she does	Y	00:27:48.799
438	they both do	Y	00:27:49.917
439	he just stays here when he 's working	N	00:27:51.036
440	or digging up silver	N	00:27:53.777
441	mrs ritten	Y	00:28:10.196
442	criminalistics	N	00:28:13.658
443	police officer	N	00:28:18.636
444	geez	N	00:28:24.453
445	you scared me	N	00:28:27.499
446	how 'd you get in here	N	00:28:28.916
447	i do n't have to ask you that question	N	00:28:30.418
448	how can this be mandy	N	00:28:33.339
449	we found the duct tape in the guy 's truck	N	00:28:34.659
450	you 're telling us the prints on that tape are n't his or hers	N	00:28:36.799
451	well if their names are curtritten and janinehaywood the answer 's no it 's not their prints	N	00:28:39.837
452	this is ridiculous	N	00:28:42.120
453	this thing must have a virus	N	00:28:43.400
454	maybe you have the wrong suspects	N	00:28:44.997
455	well that 's easy for you to say	N	00:28:46.755
456	all you do is scan prints all day and hit enter	N	00:28:48.635
457	look i 'm not your beast of burden	N	00:28:50.396
458	sara this is your thing	N	00:28:52.235
459	mandy give me something dandy	N	00:28:54.877
460	i 'll give you something dandy	N	00:28:57.275
461	your doggie-door prints	N	00:28:58.887
462	good-bye i have to go on a break now	N	00:29:00.423
463	see what i mean	N	00:29:07.187
464	your prints came back unknown too	N	00:29:08.444
465	no	N	00:29:09.939
466	came back waltbraun	Y	00:29:11.497
467	who is he	Y	00:29:13.166
468	he 's tonybraun 's brother	Y	00:29:14.782
469	he 's a pit boss at the tangiers which is why his prints were on file gaming card	Y	00:29:18.177
470	he 's family	Y	00:29:21.558
471	why 's he using the doggie door and not the front door	Y	00:29:23.156
472	go figure	N	00:29:25.108
473	the more evidence that shows up the more this case does n't make sense	N	00:29:27.247
474	we got two suspects in custody and neither of their prints are on the duct tape	N	00:29:31.438
475	or on the doggie door but the brother 's are	Y	00:29:35.048
476	mm-hmm	N	00:29:36.026
477	so call the print lab	N	00:29:37.116
478	it 's been done	N	00:29:38.151
479	they 're not waltbraun 's prints on the tape	Y	00:29:39.834
480	came back unknown	N	00:29:41.978
481	hey	N	00:29:43.795
482	i 've got detective vega rounding up waltbraun	Y	00:29:46.119
483	apparently this janinehaywood really got around	N	00:29:49.216
484	when she was n't at braun 's house playing girlfriend she 's over at vault boy 's flat playing mistress which gives neither of them a credible alibi	N	00:29:55.996
485	flimsy alibis do n't prove murder	N	00:30:01.126
486	what else have we got	N	00:30:02.742
487	nothing probative	N	00:30:04.299
488	then i let the girlfriend go	N	00:30:05.619
489	curtritten goes back to lock-up until he posts bail	N	00:30:08.037
490	look forget curt	N	00:30:10.168
491	forget janine	N	00:30:10.908
492	forget the suspects	N	00:30:11.647
493	it 's simple	N	00:30:12.387
494	we got to figure out how a piece of duct tape from a roll we found in curtritten 's truck ended up wrapped around the wrists of our victim	N	00:30:15.817
495	without curt 's prints on it	N	00:30:19.619
496	curt we 're out of here	N	00:30:25.297
497	oh you 're going to take this too huh	N	00:30:26.665
498	bonnie	Y	00:30:27.516
499	i come down here with a check to bail my husband out and you say to him we 're out of here	Y	00:30:30.254
500	no honey you 're out of here	Y	00:30:33.098
501	bonnie take it easy	Y	00:30:34.488
502	take it easy	N	00:30:35.228
503	how many men do you need huh	N	00:30:36.968
504	hey at least i can take care of mine	N	00:30:38.156
505	i 've stuck by you through the bankruptcies the flings the lies and i have had it okay	Y	00:30:40.259
506	so you choose	N	00:30:42.938
507	me or her	Y	00:30:45.274
508	sorry janine	N	00:30:47.194
509	yeah heard that before	N	00:30:49.576
510	call me	N	00:30:53.476
511	bail processing is this way	N	00:30:56.377
512	been there	N	00:31:06.036
513	you came down here to ask me about a doggie door	Y	00:31:07.969
514	i could 've just told you over the phone	Y	00:31:10.068
515	it 's a quirk	N	00:31:11.899
516	i always like to discuss fingerprints in person	N	00:31:13.298
517	hmm	N	00:31:14.490
518	tony and i went to dinner	Y	00:31:15.312
519	how long ago	N	00:31:16.135
520	a while back	N	00:31:17.658
521	be more specific	N	00:31:19.447
522	uh about a month and a half ago	N	00:31:20.823
523	we ate at piero 's talked a little business i dropped him off	Y	00:31:24.538
524	hey walt come over here for a second will you	Y	00:31:28.133
525	my key still works here	Y	00:31:29.858
526	how come it does n't work on the front door	N	00:31:31.507
527	i changed the locks	N	00:31:33.083
528	and so i used the doggie door walked through the house opened the door let tony in	Y	00:31:36.658
529	guy with that kind of money does n't have a security alarm	N	00:31:40.519
530	when you 're a braun there 's nothing you ca n't replace	N	00:31:43.057
531	you ca n't replace your brother	Y	00:31:45.354
532	what 's the matter with your leg	Y	00:31:49.259
533	i do n't know something must 've bit me	Y	00:31:51.034
534	mind if i take a look	N	00:31:52.767
535	what are you a dermatologist	N	00:31:54.223
536	i 'm an entomologist actually	N	00:31:55.866
537	i-i know all about bugs	N	00:31:57.521
538	sure	N	00:31:58.933
539	can you tell me what to put on it	Y	00:31:59.919
540	it 's killing me	N	00:32:00.905
541	chigger bites	N	00:32:03.356
542	you might want to try some nail polish keep it from itching	Y	00:32:07.158
543	would you mind if i took a photograph for my bite collection	Y	00:32:11.277
544	whatever rubs your buddha	N	00:32:18.918
545	we 're almost done	N	00:32:21.339
546	mr braun uh where do you live	Y	00:32:23.074
547	shoshone hi-rise j.w	N	00:32:24.996
548	brown road	N	00:32:26.457
549	and you work here	Y	00:32:27.532
550	yeah i 'm a glorified pit boss	Y	00:32:29.257
551	in the uh last 48 hours have you been anywhere else besides those two places	Y	00:32:32.078
552	no	N	00:32:34.328
553	my life 's pretty routine	Y	00:32:35.386
554	it might just get a little more routine	N	00:32:40.337
555	nick i need your leg	N	00:32:47.748
556	show me your bite	N	00:32:48.926
557	oh it 's no worries	N	00:32:49.938
558	i got some cream	N	00:32:50.616
559	hey	N	00:32:51.295
560	all right	N	00:32:52.118
561	it 's no big deal really	N	00:32:52.914
562	what time did you log in at the braun house	N	00:33:05.416
563	9:15 that morning	N	00:33:07.196
564	how long after that did you start processing the backyard	N	00:33:08.995
565	about a half hour	N	00:33:11.127
566	you 're not the only one with chigger bites	N	00:33:12.981
567	who is this	N	00:33:14.955
568	waltbraun	Y	00:33:16.676
569	it 's now 9:30 at night	N	00:33:18.299
570	approximately 36 hours ago you were bitten	N	00:33:20.249
571	three hours earlier than that tonybraun was murdered	N	00:33:22.269
572	chiggers run a predictable course	N	00:33:24.855
573	a chigger attaches itself to a hair follicle injects a digest enzyme into the skin which ruptures the surrounding cells allowing the chigger to suck em up leaving behind a red itchy bump	N	00:33:32.956
574	so	N	00:33:40.238
575	waltbraun lied	Y	00:33:41.598
576	we now have an entomological timeline that places him at the house on the day his brother was murdered	Y	00:33:45.217
577	ah i do n't know boss	N	00:33:48.694
578	i mean ask yourself the question are doggie-door prints and chigger bites enough to get a man for murder	N	00:33:52.556
579	what 've we got	N	00:34:07.098
580	well i got motive	N	00:34:08.858
581	according to the family lawyer the drug addict	N	00:34:10.656
582	now jim that 's just a little callous	N	00:34:12.714
583	i 'm calling it what it is	N	00:34:15.659
