	sentence	killer_gold	medion_time
79	and uh can i come in	N	00:04:02.032
80	i-i do n't see her here yeah	Y	00:04:04.174
81	did anyone see her coming into the lobby sorry i do n't let everyone in here	Y	00:04:06.597
82	well manager had left for the night well i 've got your one-to-ones	N	00:04:08.192
83	the usher who found the body had left before we got here the tire treads there 's nothing specific here	N	00:04:09.867
84	he had been smoking blunts bummer	N	00:04:11.362
85	he was afraid we were going to bust him for marijuana but the shoe prints that you took they look interesting	N	00:04:13.294
86	i 'll be tweaking him when i call him for my statement it looks like five suspects walked in and four ran out	N	00:04:15.694
87	if you ask me anybody who leaves their phone on in a movie deserves to get stabbed in the head warrick shows her the photograph of the shoe prints taken from the ground outside the warehouse	N	00:04:19.255
88	that 's why nobody ask you they 're marked and color-coded on the photograph	N	00:04:23.394
89	question is not what we 're going to find on the murder weapon question is what is n't on it how 's it coming with your big bamboo here	N	00:05:23.494
90	the sticky substance well i have black lung from all the powder and not a single print nothing nada	N	00:05:26.814
91	soda you test for gsr	N	00:05:28.170
92	yellow crumbs the place was riddled with bullets it would n't hurt	N	00:05:29.217
93	popcorn would n't hurt	N	00:05:30.052
94	carpet fibers warrick and sara test the bamboo for gsr	N	00:05:31.415
95	it was n't the cleanest theater in the world nothing	N	00:05:33.067
96	i just want to match the blood to our victim maybe this has nothing to do with the case	N	00:05:34.481
97	and you want to know if there 's a recoverable print maybe it was just a piece of debris left at the scene	N	00:05:36.394
98	uh-huh no no	N	00:05:38.355
99	you want to race i am in too deep	N	00:05:40.154
100	what 's the bet sara picks up the bamboo and heads out the door	N	00:05:41.794
101	hmm warrick ducks under the tape to stand in the hallway looking out at sara 's retreating back	N	00:06:21.809
102	is that our guy careful people	N	00:06:24.854
103	phone company unblocked all his private numbers for us hey brown	N	00:06:26.376
104	they can do that now pd called	N	00:06:26.954
105	yeah the mother	N	00:06:28.576
106	on the left side of the screen are the outgoing calls tell them i 'm on my way	N	00:06:30.451
107	on the right the incoming the lab tech leaves	N	00:06:32.514
108	what time did the movie start greg is working in his lab and singing softly to himself	N	00:06:34.594
109	ten-forty behind him we can see nick heading toward greg	N	00:06:36.735
110	last outgoing call your vic made was at 10:38 he manages to hear the last part of greg 's song	N	00:06:39.474
111	555-0110 99 bottles of beer on the wall 99 bottles of beer you swab one down run it through codis 98 bottles of beer on the wall	N	00:06:42.135
112	twenty-six seconds whatever happened to take one down pass it around	N	00:06:44.690
113	that sounds like a no answer that 's the best part	N	00:06:46.355
114	yeah but 555-0110 was the number that called him three times in a row 11:26 11:27 and 11:28 i know i just dumped a sack of bullets on bobbydawson	N	00:06:51.455
115	someone needed to talk to him pretty bad so why do n't you sing me a tune i want to hear	N	00:06:57.317
116	yeah well he was already dead by then well how about	N	00:06:58.991
117	dr robbins was that accurate with the t.o.d harold melvin and the blue notes	N	00:07:00.616
118	he ai n't heavy	N	00:16:21.558
119	that 's when the gunfire erupted	N	00:07:03.494
120	there was gunfire he 's my brother	N	00:07:05.114
121	in the movie dna	N	00:07:06.734
122	i 'll need an address for that number from the beer bottles	N	00:07:08.774
123	audreyhilden greg hands nick the results	N	00:09:25.606
124	yes no telling if he 's heavy or not	Y	00:09:26.502
125	we 're with the lasvegas crime lab warrick interviews mrs mccallum and her son kevinmccallum	Y	00:09:27.737
126	do you know a gus sugarman i 'm very sorry for your loss mrs mccallum	N	00:09:29.052
127	why do n't you come inside are you timmy 's brother	Y	00:09:32.475
128	please kevinmccallum slowly raises his head to look at warrick	Y	00:09:37.234
129	he was my dentist kevin 's the only son i have left	Y	00:09:39.357
130	that 's terrible we were able to identify timmy by the driver 's permit that we found at the scene	Y	00:09:41.432
131	he 'd asked me to go to the movies and i said yes but had he been driving long	Y	00:09:43.195
132	it was a late show and i had to get up early for work a few months	N	00:09:44.385
133	well we know that dr sugarman called you at home two minutes before the movie started and that you did n't pick up i know that law says you 're supposed to have an adult present but i work graveyard	N	00:09:46.754
134	i was screening kevin usually drives with him	Y	00:09:49.129
135	i figured he 'd get my message what kind of car does timmy drive	Y	00:09:51.649
136	and why did you call him three times in a row 40 minutes later we have a mini-van	N	00:09:54.664
137	i felt bad standing him up it 's more safe	N	00:09:57.284
138	i called to apologize this is an ongoing investigation so we are going to need to see that vehicle	N	00:09:59.399
139	i figured i 'd get his voice mail but when i did n't i tried again do you ever drive the mini-van kevin	Y	00:10:01.874
140	and you were here alone sometimes yeah	N	00:10:04.374
141	yes did you drive timmy to the warehouse the other night	Y	00:10:05.834
142	can anyone verify that no	N	00:10:07.386
143	why what warehouse	N	00:10:08.881
144	still screening beer	N	00:10:15.664
145	do you see a lot of movies at the art house theater he begged me	Y	00:10:21.454
146	sure he he said he was going out partying with some friends	Y	00:10:31.374
147	i love old movies quick flashback to kevin passes the six pack to timmy through the car window	Y	00:10:33.654
148	i see they recently had a hitchcock retrospective he grabs a bottle for himself	Y	00:10:36.114
149	i prefer french new wave if mom catches you with these you did n't get them from me	Y	00:10:38.277
150	if you 'll excuse me now i have to go to work bro there 's one missing	Y	00:10:40.191
151	we 'll be in touch i got thirsty	Y	00:10:42.054
152	do n't tell me greg won the bet later freak	N	00:12:04.455
153	the blood on the screwdriver definitely belongs to your victim i took a sip i gave him the rest of the 12-pack	Y	00:12:07.235
154	it was incredible how fast he got me back the results sorry mom	N	00:12:10.054
155	i do n't know how he does it mr brown i do n't know what to say	N	00:12:12.147
156	now i got to wear this stupid thing all day i 'm a single mother	N	00:12:13.721
157	oh look at him hovering do you object	N	00:12:17.235
158	making sure i still have it on n-no	N	00:12:18.915
159	do us all a favor and get him out in the field will you he 's going stir crazy in here hodges looks up from the scope	N	00:12:21.694
160	jacqui do you have anything for us spiral gouges	N	00:12:24.514
161	a palm print check it out	N	00:12:26.514
162	oh great he moves aside for sara to see	N	00:12:28.316
163	let 's uh go back to audrey 's and see if we have a match sara looks through the scope	N	00:12:29.832
164	not quite from tip to tip	N	00:12:31.614
165	look at the ridges give me more time i 'm not a miracle worker	N	00:12:33.594
166	too consistent well that 's obvious hodges	N	00:12:36.374
167	looks like fine grain if you were a miracle worker you would n't be rude	N	00:12:38.134
168	leather i was n't being rude i was being curt	N	00:12:39.814
169	killer wore gloves rude would be when i know you 'll know	N	00:12:41.829
170	okay here 's what 's happening three months ago audreyhilden filed a sexual malpractice suit against our dr sugarman sara shakes her head	N	00:12:46.135
171	the suit claims that she was molested while she was under anesthesia no	N	00:12:51.035
172	and she was going on a date with this guy warrick walks into the lab	N	00:12:53.787
173	yeah hodges how 's it coming with that glass	N	00:12:55.361
174	sugarman counter-sued hodges taps another scope indicating that warrick look and see	N	00:12:56.996
175	he 's represented by big-time attorneys so she backed down warrick looks at the scope	N	00:12:58.431
176	well a screwdriver 's cheaper than an attorney looks like there 's some kind of coating on it	N	00:13:00.394
177	well uh there 's more more specifically crystallized calcium fluoride	N	00:13:03.934
178	remember the usher who likes to smoke the chronic sara looks at the scope	N	00:13:05.894
179	he claims he saw a redheaded woman make a phone call halfway through the movie so i 'm going to check it out you ran it through the i.r	Y	00:13:08.914
180	want to tag along please	N	00:13:12.934
181	i was getting myself a soda camera lens	N	00:14:37.194
182	you know we 're allowed to do that you think someone has this murder on tape	N	00:14:39.995
183	a tall redhead came out of the theater and then she made a phone call from over there warrick checks the tire tracks taken from the warehouse to the tires of the mccallum 's mini-van	Y	00:14:44.934
184	from the pay phone timmy 's 15 i 'm 18	Y	00:14:54.354
185	what we do n't do the same things	Y	00:14:56.118
186	i what we do n't hang together	Y	00:14:56.151
187	i 'm on it evidence says you were there	Y	00:14:56.183
188	i 'm on it you want to go down for suspicion of murder	Y	00:14:56.183
189	did you happen to notice if she was wearing gloves or you want to stop digging your own grave	Y	00:14:58.526
190	yeah she was actually just talked to bobbydawson	Y	00:14:59.694
191	i thought it was really weird cause it 's like seventy in here all the bullets came from the same gun nine-millimeter semi-automatic	N	00:15:02.614
192	did you notice anything else how 's this going	N	00:15:05.154
193	no i found a 12-pack container in the mccallum minivan	Y	00:15:07.216
194	she just threw something in the trash and headed out sales slip said jenko liquors	Y	00:15:09.572
195	the cleaning crew 's in the theater now kevinmccallum looks up at nick and warrick both standing next to the table watching him	Y	00:15:20.134
196	they got a late start cause of you guys it 's just a scab	N	00:15:22.614
197	excuse me kevin takes off the bandage and shows the cut	Y	00:15:33.074
198	what happened to the garbage that was in the can in the lobby it looks like he was grazed by a bullet	Y	00:15:35.594
199	well it 's already been bagged up but it should be around here somewhere skateboarding	N	00:15:38.694
200	excuse me not liking the sound of that option kevin exhales	Y	00:15:42.216
201	where 'd you get those gloves he stands up and takes off his shirt to expose bruising on his body similar to those found on timmy	Y	00:15:43.851
202	if it 's garbage it 's hers turn around	N	00:15:44.766
203	they let us keep whatever we find as long as it 's been thrown out kevin turns around	Y	00:15:46.674
204	i 'll tell you what i 'll buy you a new pair of gloves those are the same markings your brother had	Y	00:15:51.374
205	so the gloves match the palm print on the murder weapon as well as the pay phone in the theater lobby okay	N	00:19:25.075
206	unfortunately there was no epithelials inside the gloves because the cleaning woman had ammonia on her hands kevin who did this to you man	Y	00:19:28.784
207	ah i see kevin looks at him and does n't say anything	Y	00:19:31.629
208	well according to this a phone call was made from the theater lobby to audrey 's home at 11:25 sara is behind the computer typing	N	00:19:34.929
209	well audrey called dr sugarman 's cell from her home at 11:26 i 'm sorry i 'm late	N	00:19:39.555
210	well obviously she did n't make it home in one minute what bullet are you on	N	00:19:43.894
211	we 're looking for someone else 109 finally	N	00:19:46.627
212	the mysterious redhead in the theater height distance angle	Y	00:19:48.601
213	maybe audrey hired a pro who called up to say uh it 's done this has been a very laborious shift	N	00:19:51.315
214	well if she could n't afford a powerful attorney how did she pay for a hit man are you in the mood for a light show	N	00:19:54.834
215	hit woman yeah hook it up	Y	00:19:57.514
216	why do n't we ask her sara runs the computer program and for the brief moment it shows the trajectory of all the bullets at random intervals	N	00:19:59.134
217	you hear that or a bamboo stick	N	00:20:05.417
218	phone 's off the hook warrick gives a weary laugh	N	00:20:06.491
219	there must be another way in camera glass blood droplets everywhere dna that says five people were there one boy 's dead one boy 's injured and he ai n't sayin nothin	Y	00:20:16.374
220	she used an extension cord and tied it to the railing and must have jumped off hey sara i was just coming to get you	N	00:20:56.274
221	yeah this is brass kevin the older brother buying beer	Y	00:21:05.784
222	i got a db nick hands sara a photograph of kevin in the liquor store purchasing the beer at the counter	Y	00:21:07.515
223	yeah in the back aisle is a boy bending over his back to the camera	Y	00:21:09.154
224	well the date and time stamp on the bottom of the picture reads 04/02/03 20:27	N	00:21:12.134
225	our only suspect apparently commits suicide date and time stamp on the bottom of the picture reads 04/02/03 20:23	N	00:21:21.014
226	convenient and here you go	N	00:21:24.850
227	too convenient nick shows sara the third photo of two boys in the back of the store causing a commotion while the third boy holds a pack of beer	Y	00:21:29.055
228	catherine she 's got a whole nother set of horizontal marks on her neck below the cord it 's a classic distraction technique	N	00:21:36.854
229	and postmortem bruising did it many times	N	00:21:41.310
230	i think she was strangled first and then hanged you go in with a group of buddies and you cause a little ruckus	N	00:21:44.424
231	no signs of a break-in or a struggle sara and nick both walk away	N	00:21:51.114
232	she may have been killed by someone she knew o'riley questions j.j	Y	00:21:54.215
233	she was dragged we go to the warehouse all the time just go there to party talk about chicks	Y	00:21:56.634
234	she 's got carpet fibers on her heels sometimes we smoke out	Y	00:21:58.934
235	yeah she was dragged over here tied off and shoved over there are bruises on his torso	Y	00:22:04.614
236	you got something i 'm not	N	00:22:14.634
237	when we were here earlier there was a movie schedule pinned up there that had a handwritten note on it how 'd you get the shiner	Y	00:22:19.454
238	i 'm not sure she wanted me to see it zachary shakes his head and explains	Y	00:22:23.807
239	now it 's gone jj found a gun in north town	Y	00:22:26.141
240	maybe she threw it away we were messing with it shooting the walls	Y	00:22:28.415
241	well there 's an awful lot of water damage but um zachary lifts up his head and looks at o'riley	Y	00:26:02.395
242	there 's some kind of an impression kevinmccallum is looking directly at the camera and yelling	Y	00:26:05.835
243	well maybe this will bring it up what up	N	00:26:07.714
244	it 's written above strangers on a train o'riley interviews kevinmccallum	Y	00:26:16.234
245	strangers on a train is that the one with the perfect murder timmy was a big fan of all those reality shows	Y	00:26:19.330
246	two strangers meet on a train make a pact to get rid of each other 's problems they figure since neither has a motive for the killings they wo n't be caught you know the do n't try this at home stuff	N	00:26:24.534
247	life imitating art we-we all watched it on tv	Y	00:26:28.834
248	in the movie robert walker kills farley granger 's wife so one day we 're bored	Y	00:26:31.354
249	granger did n't think he was serious so when he refuses to kill walker 's father walker goes after him we started making up stunts on our own trying to outdo each other	Y	00:26:35.634
250	so if audrey is farley granger speedway surfing that was my idea	Y	00:26:40.095
251	who 's playing robert walker 's part back in the lab nicksara and warrick watch the video	N	00:26:43.134
252	sphere e4-117 well that 's got to be the sphere hotel kids are shouting and whooping it up	Y	00:26:48.374
253	it 's not a hotel room though on the car hood j.j stands as if he 's surfing	Y	00:26:52.614
254	locker safety deposit box come on hit it	N	00:26:54.434
255	parking space maybe kid yeah	N	00:26:56.215
256	yeah whoo	N	00:26:57.714
257	audrey who sara looks at nick	N	00:27:01.894
258	hilden warrick watches the monitor and shakes his head	N	00:27:03.249
259	naw we all did it	Y	00:27:04.347
260	i never heard of her some ate it bad	N	00:27:05.121
261	what 's this about jj bruised his tailbone	Y	00:27:06.315
262	e4-117 kevin snorts at the memory	Y	00:27:08.044
263	your assigned parking space we were just messing around	Y	00:27:09.894
264	it was written on a movie schedule we found in ms hilden 's home jj stands on the hood of the car as it speeds	Y	00:27:12.534
265	well look i meet a lot of women whoo	N	00:27:15.134
266	she a dancer the other boys are in the car yelling with excitement	Y	00:27:16.847
267	she work for me before jj looses his balance and falls off of the speeding car hood and onto the road	Y	00:27:18.222
268	hey michelle they ca n't believe what they 're seeing	N	00:27:19.954
269	mmm then zach got the fever	Y	00:27:22.335
270	i 'll tell you guys something this show is very hot all the chicks want to be in it and actually they uh got to go through me the human	N	00:27:27.202
271	ever been to the art house movie theater they laugh as they get ready	Y	00:27:28.856
272	no zach holds a golf club and the other kids put on football helmets	Y	00:27:30.491
273	where 's that sara turns to look back at warrick	N	00:27:32.197
274	have you ever seen any hitchcock movies zach puts the tee down and sets up the shot	Y	00:27:33.712
275	strangers on a train the other kids stand in front with their hands cupping their most private parts	Y	00:27:35.254
276	alfred hitchcock ready boys	Y	00:27:38.254
277	mr haines kid okay boy	Y	00:27:40.064
278	whose station is this one kid fore	N	00:27:41.954
279	oh that 's kellygoodson s he groans at the impact and goes down	Y	00:27:44.134
280	royal pain in the ass everyone laughs	Y	00:27:46.334
281	can i help you it 's called bamboo russian roulette	Y	00:27:53.034
282	that 's my locker quick flashback to the kids playing bamboo russian roulette in the warehouse	Y	00:28:01.534
283	it was open zach holds the camera as he films kevin is up on the warehouse rooftop and looks down through the hole in the ceiling	Y	00:28:03.214
284	you always snoop through other people 's things you ready	Y	00:28:06.915
285	i 'm with the crime lab we did it a bunch of times	Y	00:28:09.782
286	i 'm a professional snoop you know we all took turns going up on the roof	Y	00:28:10.876
287	do you uh ever wear that wig en you go out we almost stopped when i got shot in the arm but we were drunk and so we decided to try it one more time	Y	00:28:13.031
288	i never get to go out gunfire is heard through the warehouse	Y	00:28:15.075
289	two shows a night three on weekends yeah	N	00:28:18.435
290	why there 's more gun fire and kids whooping and laughing	Y	00:28:20.696
291	you have something in mind whoo	N	00:28:22.012
292	do you like the movies kevin lets the gun go from the roof top	Y	00:28:23.369
293	i uh noticed you have an art house theater schedule on your mirror the gun fires	Y	00:28:27.635
294	yeah i 've been there a few times some kids hunker down to avoid the bullets	Y	00:28:30.494
295	ever seen strangers on a train one bullet hits zach breaking his camera	Y	00:28:32.514
296	no one bullet hits him square in the chest	Y	00:28:35.207
297	is it any good from the roof kevin sees timmy get shot	Y	00:28:36.182
298	yeah it 's good in slow motion timmy falls to the floor	Y	00:28:38.454
299	you use a lot of creams huh judging by the camera angle the camera is also on the floor and it 's still recording	Y	00:28:43.154
300	sixteen shows a week in these shoes your legs would be killing you too he kept trying to breathe	Y	00:28:46.595
301	is that your own recipe i did n't know what to do	Y	00:28:49.649
302	what was it you said you do for a living i came down from the roof	Y	00:28:51.574
303	i 'm a scientist i went over to his side	Y	00:28:53.994
304	and um i 'm up in five minutes so you mind i kept saying come on breathe bro	Y	00:28:57.335
305	no you ca n't die on me man	Y	00:29:00.056
306	i do n't mind why did n't you call an ambulance	Y	00:29:00.972
307	so get this anthonyhaines had a sexual harassment suit filed against him recently	N	00:30:47.014
308	there 's a lot of that going around	N	00:30:49.907
309	uh-huh from one of the showgirls	N	00:30:50.841
310	kellygoodson	Y	00:30:54.489
311	she claims that he threatened to fire her if she did n't perform certain sexual favors	Y	00:30:57.090
312	you know she had a business card in her locker langly and langly attorneys-at-law	Y	00:31:01.994
313	it 'd be interesting to find out	N	00:31:05.786
314	if audrey hired the same firm	N	00:31:07.281
315	she did	N	00:31:08.874
316	so they liked the same movies they had the same problem and they hired the same lawyer	Y	00:31:14.314
317	knees bothering you	N	00:31:18.449
318	the extension cord used to strangle audreyhilden	N	00:31:25.714
319	the dentist 's gold chain	N	00:31:28.655
320	the murderer 's gloves	Y	00:31:31.954
321	well any physical evidence on those gloves would 've been compromised by the ammonia	N	00:31:35.195
322	only on the inside not necessarily the outside	N	00:31:38.954
323	you use two hands to put on gloves	N	00:31:42.655
324	you 're looking for transfer	N	00:31:44.874
325	special recipe	N	00:31:47.069
326	langly and langly	N	00:36:29.215
327	mm	N	00:36:30.617
328	i 'm sorry	Y	00:36:31.414
329	oh it 's the law firm that both you and audrey hired to deal with your problems gus sugarman and anthonyhaines	Y	00:36:35.255
330	tonyhaines is a pig but who 's gus	N	00:36:39.294
331	well we 're guessing that that 's where the two of you first met at the lawyers	Y	00:36:44.894
332	or they could 've met at the movie theater	Y	00:36:48.394
333	right	N	00:36:50.516
334	right	N	00:36:50.516
335	i mean either way you ladies had a lot in common	Y	00:36:56.235
336	boy ca n't you see them watching strangers on a train together	Y	00:37:00.015
337	oh yeah	N	00:37:02.614
338	i 'm thinking that audrey told her everything about her dentist and she told audrey everything about haines	Y	00:37:06.234
339	you needed them both dead	Y	00:37:10.374
340	so right out of strangers on a train if you swapped murders no one could tie you to the victims and then you started talking specifics	Y	00:37:19.455
341	where the best place would be to kill haines	N	00:37:29.455
342	someplace dark secluded the parking lot right here at the sphere	N	00:37:39.029
343	after you stabbed sugarman you ripped the gold chain off of his neck as proof that you 'd kept up your end of the bargain	Y	00:37:47.913
344	and then you walked out into the lobby and called audrey on the pay phone to say that the deed was done	Y	00:37:58.455
345	and then audrey called sugarman three times in a row to see if it was true	N	00:38:02.854
346	she was the one who picked the movie and made the date	N	00:38:07.104
347	but that 's all she did is n't it	N	00:38:12.034
348	cause just like in the movie she had no intention of killing haines and that 's when you started harassing her	Y	00:38:16.909
349	you 'd killed for her	Y	00:38:26.035
350	now she was n't holding up her end of the bargain	N	00:38:28.395
351	you could n't let her betray you	Y	00:38:30.706
352	so unfortunately she had to die too	N	00:38:32.841
353	so you made it look like she 'd committed suicide and then you planted sugarman 's gold chain in hopes that we would think that she killed him too	Y	00:38:47.089
354	the only thing that she had on you was that movie schedule	Y	00:38:53.074
355	that had to go	N	00:38:56.094
356	wow that is a really good story	N	00:39:03.994
357	you guys must be movie fans yourselves	N	00:39:06.754
358	you 're right	Y	00:39:09.366
359	it 's just a story	N	00:39:10.902
360	but the chemicals that we found on your gloves and on the extension cord that was used to kill audrey that 's our proof	Y	00:39:17.455
361	menthol trolamine salicylate capsaicin	N	00:39:24.814
362	eucalyptabalm isorcreme capsaicin ointment a unique concoction your unique concoction and this stuff is all over the evidence	Y	00:39:39.114
363	yeah it 's a pretty good movie	N	00:39:49.989
364	well the character that you 've been playing the character that robert walker played in the movie dies at the end	Y	00:39:53.334
365	i said he 'd be alone	N	00:39:58.094
366	hi	N	00:40:10.554
367	what 'd i miss	N	00:40:16.814
368	murder seduction deceit the usual	N	00:40:21.094
369	mm	N	00:40:23.354
370	this one of your favorites	N	00:40:25.014
371	actually i 'm not a big fan of noir	N	00:40:29.314
372	okay	N	00:40:33.894
373	well what do you like	N	00:40:37.795
374	i like silent movies	N	00:40:42.934
