	sentence	killer_gold	medion_time
152	i 'm sure they have nick i do n't think that you guys should be talking	N	00:11:46.499
153	dominic i think you should go with your attorney it 's no big deal	N	00:11:48.935
154	thanks for your help though what 's up ecklie	N	00:11:51.737
155	all right i 'll see you guys later i assume you 're trying to prove kristyhopkins and i were sexually active last night	N	00:11:52.917
156	listen do me a favor and my dna will match no warrant necessary	N	00:11:54.018
157	will you tell grissom that if he needs me just call me at home okay and i have something else for you	N	00:11:55.946
158	all right nick hands ecklie a piece of paper with writing on it	N	00:11:57.522
159	let 's roll a license plate number	N	00:11:59.377
160	so all this stuff is from a five-meter radius of the point of origin you just love that do n't you	N	00:12:02.673
161	yep you think i want to believe that a csi could commit murder	N	00:12:05.255
162	how could the victim possibly have been in one piece hell i do n't even want to believe that a csi could sleep with a hooker	N	00:12:08.015
163	vacuum effect you know what	N	00:12:10.498
164	the air is being pushed out so fast nick 's private life	N	00:12:12.896
165	when the bomb detonates catherine i 'm sorry if you guys do n't like where the evidence is pointing	N	00:12:16.214
166	there 's a calm at the center ecklie turns and leaves	N	00:12:20.391
167	calm huh but i am out on a limb for you here nick	N	00:12:24.208
168	well except for when he lost his ears just do n't make it harder with ecklie okay	N	00:12:25.664
169	did you figure out what this fp stands for yeah	N	00:12:27.279
170	i ran it through atf 's bomb database nick leaves	N	00:12:28.877
171	no profile dr robbins opens the door with hopkins on it	N	00:12:32.547
172	so our bomber 's a newbie he pulls the table out	Y	00:12:34.202
173	does he fit grissom 's wack job from the bomb site he lifts the sheet to uncover her face	Y	00:12:36.235
174	dominic the security guard nick sighs	N	00:12:38.276
175	it 's too soon to tell you contact her family	N	00:12:39.956
176	i found something interesting friend	N	00:12:41.834
177	what is it old roommate	N	00:12:43.995
178	looks like a balance wheel from a clock city will be footing the bill	N	00:12:47.834
179	bomb was time-delayed nick looks down at her	N	00:12:49.547
180	this is a piece of the timing device no	N	00:12:50.883
181	what about the orange stuff i 'll pay	N	00:12:53.146
182	heat of the explosion must have melted whatever it is all around the wheel sure that 's prudent given the circumstances	N	00:12:56.162
183	so sara doc i 'm giving this girl a proper burial	N	00:12:58.177
184	mmm i do n't much care about my career right now	N	00:12:59.013
185	what 's orange and melts someone wants to throw me in jail for that so be it	N	00:13:00.417
186	i would have to investigate that dr robbins pulls the sheet back over her face	N	00:13:03.039
187	thank you jackwillman sits at the table in the room	Y	00:13:04.319
188	hey boy if i ever get in trouble i know which csi i 'm going to	N	00:15:52.455
189	could you find that and turn it off please in the room det o'riley takes a seat opposite jackwillman	Y	00:15:56.285
190	find the clock our guy used i saw everything	Y	00:16:02.516
191	not yet go on	N	00:16:03.710
192	this is a good choice well kristy and i we had words	Y	00:16:05.258
193	according to the bomb data center which has a record of every component used in any bomb from ted kaczynski to teenage boys playing with fireworks the most recent timing device of choice is made by timetell snoozewell i was just swinging by her place to tell her i was sorry but uh	Y	00:16:14.154
194	10.99 at any local drugstore quick flashback to jack looks inside the house and sees kristy and nick arguing loudly	Y	00:16:17.154
195	you spoiled all my fun nick pushes kristy down on the couch	N	00:16:23.195
196	gris can i get clear on something here i could n't make out what they were saying but he was pushing her around pretty hard	Y	00:16:26.515
197	anything 's possible nick grabs kristy and starts choking her	N	00:16:28.514
198	catherine gave me this fp which was part of the hansen bomb and i 'm supposed to figure out what tool the bomber used to engrave it end of flashback	Y	00:16:32.277
199	you isolate the tool and then we trace it resume to present	N	00:16:36.033
200	yeah but he could 've used any number of things to initial it could you i.d	Y	00:16:38.854
201	i mean screwdriver a drill bit a box cutter this guy	N	00:16:41.386
202	it 's the same as guns we eliminate them one at a time it was like nick something	N	00:16:43.121
203	what are you guys doing kristy and i bumped into him at the orpheus earlier	Y	00:16:47.076
204	we 're going to go blow up some bombs and you saw him kill her	Y	00:16:49.217
205	oh i definitely got the wrong end of this investigation well i saw him get violent and i took off	Y	00:16:52.134
206	alas poor warrick and you did n't try to help the girl	Y	00:16:55.898
207	we find the bomber by understanding the bomb so could i go	Y	00:19:05.897
208	fortunately catherine figured out the exterior container det o'riley glances over at the mirror	N	00:19:08.394
209	aluminum briefcase catherine shakes her head	N	00:19:11.000
210	and we know the timing device ecklie turns smugly to catherine	N	00:19:12.339
211	snoozewell the witness sounds believable	Y	00:19:12.797
212	and the propellant it 's a load of crap and you know it	N	00:19:13.673
213	black gunpowder the door opens and sheriff brianmobley walks in	N	00:19:14.916
214	so the final piece of the bomber 's signature i was listening	Y	00:19:16.627
215	identify the pipe containing the powder he seemed credible to me	Y	00:19:18.441
216	three bombs scaled down five-to-one three different metal pipes sheriff you arrest nick now you end his career	N	00:19:21.118
217	different metals fly different distances when the same force is applied so what can you offer me	N	00:19:24.717
218	number one is a plumber 's ex-flow pipe nothing except my gut and ten years of experience	N	00:19:27.649
219	number two is an inflow pipe which is thinner he did n't do this	N	00:19:29.669
220	number three is galvanized steel which is the thinnest metal of them all ignore the evidence against stokes it looks like special favors for csi	N	00:19:32.613
221	you ready so give me twelve hours access to the crime scene and evidence without filing papers on nick	N	00:19:41.357
222	mm-hmm twelve hours	N	00:19:45.158
223	let 's do it dan but then we arrest mr stokes with all the attendant documentation	N	00:19:45.636
224	green commercial break	N	00:19:52.789
225	that 's the ex-flow pipe greg works in his lab with his ear phones on	N	00:19:53.568
226	inflow pipe blue she leans down and looks at greg as he raises his head	N	00:19:57.776
227	red the galvanized steel same as you	N	00:20:05.218
228	last piece of green ten feet yeah	N	00:20:19.259
229	blue 16 feet you have it right	N	00:20:20.677
230	red 20 feet popsicled in the freezer	N	00:20:49.915
231	fragments from the galvanized steel traveled the farthest that 's my case for the next twelve hours	N	00:21:00.598
232	20 feet ask the sheriff	N	00:21:03.098
233	extrapolating five to one that would be 100 feet i would never doubt your word	N	00:21:04.975
234	that 's the outer limit of visible metal detritus at the hansen building smart man	N	00:21:07.336
235	so the bomb was housed in a thin container of galvanized steel like a muffler or a tailpipe greg opens the freezer and takes out the envelope	N	00:21:12.735
236	i 've seen it before he removes the slide and puts it under the scope	N	00:21:16.714
237	it 's a common container for homemades nick 's little soldiers	N	00:21:18.556
238	do n't you love the smell of sulfur in the afternoon it 's all you	N	00:21:20.856
239	you might want to go and take a tour of dominickretzker 's house thanks greg	N	00:21:23.513
240	i tracked down the sale of snoozewell clocks when did you say this sample was frozen	N	00:21:25.936
241	nine hundred twenty-six credit card purchases in the last three months in clark county seven to dominickretzker of prairie road um 10:15 a.m why	N	00:21:30.257
242	15 cal 24 is your backup something occurs to catherine	N	00:21:56.338
243	hey hey catherine rushes out of the	N	00:21:58.478
244	that your scanner that 's normal given the post-ejaculate time frame	N	00:21:59.115
245	yeah that 's how i knew you were coming how is that going to help nick	N	00:22:00.577
246	makes me feel like i 'm part of things catherine fills grissom in on her theory	N	00:22:02.715
247	mr grissom it 's all heads no tails	N	00:22:05.389
248	what can i do for you guys i 'm not quite up to speed on the particulars of	N	00:22:06.407
249	dominic this is the type of device that was used to set off the hansen bomb it takes about seven hours for bacteria to eat away at the tails placing the time of ejaculation at around 2:00 a.m	N	00:22:10.476
250	we have proof that you purchased the same make of clock but kristy 's time of death was 6:00 a.m	N	00:22:14.826
251	yeah well it suggests a lag between ejaculation and kristy 's murder but it does n't disprove nick 's presence at the time of the homicide	N	00:22:16.402
252	yeah i recognize that you could be a little more supportive	N	00:22:18.257
253	that houses a nice little detonator catherine walks away	N	00:22:20.758
254	want to show us that clock of yours catherine walks up the pathway and up to the front door where she cuts the tape to the house	N	00:22:22.838
255	why sure cut to in the bedroom catherine peels back the sheets and checks the bed	N	00:22:23.956
256	come on in cut to in the living room catherine checks the sofa and under the cushions	N	00:22:25.075
257	the place is kind of a mess catherine takes out the autopsy photographs and looks at the cord used to tie back the curtains	N	00:22:29.760
258	sorry she compares it with the markings found around kristy 's neck	N	00:22:31.995
259	here kristyhopkins was strangled with this sash	N	00:22:32.926
260	here it is it 's fingerprint-free but the force of the pull would have scratched off epithelials from the killer 's hands right	Y	00:22:33.938
261	timetell snoozewell and can you extract dna from epithelials	N	00:22:37.017
262	10.99 if they 're fresh enough	N	00:22:39.109
263	well you can get it for half price if you got a coupon greg gets to work	N	00:22:41.327
264	the timing device is still intact okay epithelials are an affirmative	N	00:22:43.346
265	yeah cause i have n't made the bomb yet and they 're good to go for dna profiling	N	00:22:45.001
266	but you have made bombs before using parts from this make i 'm just going to need something to compare it to	N	00:22:46.679
267	well yeah jackwillman has a prior for a sexual assault so his dna is on file	Y	00:22:48.197
268	yeah greg turns around to check on the database	N	00:22:49.516
269	i blow them out in back all the time nick paces the floor	N	00:22:51.097
270	i blasted a few of them a couple months ago catherine walks in	N	00:22:53.275
271	look what i found well	N	00:22:55.594
272	sulfur i think that you and i should head over to the police station	N	00:22:57.618
273	you blow up any bombs recently dna did n't pan out huh	N	00:22:59.458
274	is this from the hansen bomb she struggles	N	00:23:05.659
275	sure is cut to after kristy 's dead he unwraps the cord from her neck	Y	00:23:06.979
276	you keep your key piece of evidence that could nail you cut to he puts the cord back around the curtain	Y	00:23:08.607
277	hey that 's sentimental end of flashback	N	00:23:10.381
278	well that 's cute resume to present	N	00:23:11.848
279	no nick sighs	N	00:23:12.826
280	i mean it is thank you	N	00:23:14.259
281	that 's like you know waco and trade center he hugs catherine	N	00:23:16.127
282	that 's historical hey hey i 'm just doing my job	N	00:23:17.981
283	i did n't have a war all right besides if they 'd sent you to jail i 'd get stuck with all your cases	N	00:23:19.898
284	i 'm too flatfooted for the p.d nick laughs	N	00:23:21.696
285	and that 's as close to history as i 'm going to get o'riley escorts jackwillman down the hallway	Y	00:23:23.539
286	i collect souvenirs catherine and nick walk in	N	00:23:25.257
287	i mean th-that 's my building you know hi	N	00:23:26.975
288	i mean that was my place of employment man just the guy i wanted to see	Y	00:23:30.097
289	you 're going to be sorry talking to my client o'riley	N	00:23:31.757
290	we called you catherine shakes her head and they both step aside	N	00:23:32.951
291	we left word tell me why you did it	Y	00:23:34.379
292	dominic do n't speak i got nothing to say to you cowboy	Y	00:23:35.858
293	if i had anything to hide i 'd hide it nick grabs jack and pushes his back up against the wall	Y	00:23:37.675
294	i 'm pretty proud of that container piece i 'll tell you she was going back to college turning her life around getting out of the business and you killed her for it	Y	00:23:40.056
295	well maybe so but you 're under arrest why	N	00:23:42.919
296	put him in the car is that what she told you	N	00:23:46.424
297	you-you kidding she was getting out of the business	N	00:23:47.114
298	oh she was going to college to recruit more girls	N	00:23:47.804
299	cuffs i was her pimp	Y	00:23:52.294
300	well vultures never sleep huh she was leaving me to start her own racket	Y	00:23:54.695
301	could you do me a favor this is n't pretty woman	N	00:23:59.918
302	will you put the jacket over them she 's not julia roberts	N	00:24:01.596
303	i do n't want to be seen like this you 're not richard gere	N	00:24:03.355
304	especially on tv jack takes a step aside nick grabs him and pushes him back up against the wall	Y	00:24:05.075
305	this is not who i am yeah yeah yeah	N	00:24:06.676
306	thanks partner because there 's no happy ending for you	Y	00:24:12.458
307	i ca n't tell whether he 's brilliant or nuts o'riley steps forward	N	00:24:16.877
308	sound familiar	N	00:24:18.998
309	tell you one thing if he 's guilty he 's putting on one hell of a show	N	00:24:23.159
310	polyethylene	N	00:25:00.268
311	terephtalete	N	00:25:01.206
312	how you doing	N	00:25:45.236
313	just kind of using the current experience to understand the other side of law enforcement	N	00:25:47.437
314	that 's resourceful	N	00:25:50.138
315	you think i 'm guilty do n't you	N	00:25:53.115
316	i think the evidence raises some serious questions about your involvement	N	00:25:56.354
317	that is crazy	N	00:25:59.252
318	i mean come on	N	00:26:00.397
319	i 'm one of the good guys	N	00:26:01.542
320	i know the cops went through my things	N	00:26:02.948
321	did they find anything	N	00:26:04.444
322	dominic you have an attorney now	N	00:26:06.456
323	i ca n't really talk to you about your case	N	00:26:08.917
324	i was here on another matter and i thought i 'd come by	N	00:26:11.312
325	you do what i do	N	00:26:13.298
326	excuse me	N	00:26:14.738
327	you do n't just like stop by to see someone	N	00:26:16.058
328	you make up an excuse like i 'm in the area	N	00:26:18.098
329	just stopping by wow	N	00:26:20.698
330	you 're just like me	N	00:26:23.154
331	except better-looking	N	00:26:26.755
332	i 'll come by and see you later okay	N	00:26:28.753
333	okay	N	00:26:30.556
334	what	N	00:26:37.812
335	bad news	N	00:26:38.718
336	another fourth of july	N	00:26:39.624
337	where	N	00:26:40.706
338	thrift right car rental on flamingo	N	00:26:41.798
339	ten minutes ago	N	00:26:42.890
340	so the manager was working the lot when he heard the blast	N	00:26:55.679
341	fatality was on the check-in line and died on the way to the hospital	N	00:26:59.436
342	anybody report hearing any noise	N	00:27:02.035
343	ticking	N	00:27:02.665
344	no	N	00:27:03.295
345	no one heard anything	N	00:27:03.925
346	oh	N	00:27:04.555
347	it 's not the firemen it 's the rain this crime scene is trashed	N	00:27:06.695
348	what do you have	N	00:27:15.059
349	form follows function	N	00:27:16.915
350	they 've never been able to make a better one	N	00:27:19.359
351	mousetrap	N	00:27:21.658
352	that orange stuff again	N	00:27:23.296
353	someone picks it up motion trips the trap sets off the timer	N	00:27:26.538
354	which sets off the bomb	N	00:27:30.138
355	be right back	N	00:27:37.876
356	we say nothing to the media or anybody	N	00:27:38.824
357	our bomber 's signature just got a little more sophisticated	Y	00:27:41.074
358	excuse me	N	00:27:43.805
359	hi	N	00:27:44.616
360	i 'm with the crime lab	N	00:27:45.427
361	i 'm sorry but i have to take your jacket	N	00:27:48.017
362	um okay	N	00:27:50.677
363	if it 'll help	N	00:27:51.712
364	thanks	N	00:27:53.955
365	let 's go	N	00:27:56.437
366	okay	N	00:27:57.074
367	what are you doing	N	00:27:59.179
368	polyethylene-terephtalete	N	00:28:00.658
369	polyester	N	00:28:03.275
370	orange stuff	N	00:28:04.556
371	you 're free to go	N	00:28:09.267
372	i wanted to tell you in person	N	00:28:10.843
373	you mean you were n't just in the neighborhood	N	00:28:12.835
374	that second bomb it was n't remote was it	N	00:28:14.957
375	otherwise i 'd still be a suspect	N	00:28:16.795
376	i ca n't discuss it	N	00:28:18.914
377	so i guess you 're not going to be needing my expertise anymore	N	00:28:21.797
378	i mean investigation-wise	N	00:28:24.275
379	i knew it was too good to be true	N	00:28:27.457
380	well proud to have worked with you sir	N	00:28:30.435
381	dominic	N	00:28:32.278
382	i 'm not a police officer	N	00:28:33.717
383	i-i-i 'm a crime scene analyst	N	00:28:35.378
384	yeah but we know who really solves the crimes do n't we sir	N	00:28:39.395
385	good luck	N	00:28:42.514
386	take care of yourself	N	00:28:42.543
387	thank you	N	00:28:43.036
388	hey dom	N	00:28:47.917
389	yeah	N	00:28:49.458
390	next time try not to be quite so trusting	N	00:28:51.514
391	you do n't need to be a hero	N	00:28:53.714
392	i have a new favorite color	N	00:32:33.196
393	orange	N	00:32:34.556
394	the orange polyester from the bomb is a match to the thrift-right jacket	N	00:32:36.895
395	guess where their regional headquarters is located	N	00:32:39.715
396	the hansen building	N	00:32:41.188
397	you bet	N	00:32:41.967
398	i ran a lexis search looking for disgruntled employees irate customers anyone with a grievance against thrift-right	N	00:32:45.419
399	you get any hits	N	00:32:48.909
400	normanstirling former manager	N	00:32:49.768
401	how disgruntled	N	00:32:52.257
402	let go last year	N	00:32:53.857
403	caused a commotion at hq	N	00:32:55.091
404	filed lawsuits against the company	N	00:32:57.198
405	guy 's been out of work ever since	N	00:32:59.698
406	sitting around making bombs	N	00:33:02.595
407	normanstirling	N	00:33:10.236
408	yes	N	00:33:13.397
409	what 's going on	N	00:33:14.995
410	fp	N	00:33:16.835
411	what	N	00:33:18.555
412	you do n't recognize those initials	N	00:33:20.594
413	what 's this about	N	00:33:25.057
414	the bombing of the thrift-right car rental and the bombing of the hansen building	N	00:33:27.719
415	a-a bomb	N	00:33:30.456
416	are you kidding	N	00:33:32.360
417	i 've never even been near a bomb my entire life	N	00:33:33.640
418	well those orange jackets over there appear to match the materials the bombs were wrapped in	N	00:33:36.973
419	i used to wear those to go to work	N	00:33:40.618
420	you were let go by thriftrright last year and lost a court battle to get your job back	N	00:33:43.636
421	in fact they filed a tro against you for throwing furniture around their headquarters last july	N	00:33:48.356
422	i want to call my lawyer	N	00:33:52.114
423	good	N	00:33:53.788
424	you can call him from the car	N	00:33:54.886
425	he can meet us at the pd	N	00:33:55.957
426	take him in come on let 's go	N	00:33:56.833
427	call your mom	Y	00:33:57.836
428	dispatch said you were looking for me	N	00:36:46.898
429	yeah	N	00:36:49.097
430	i finally matched this fp to this electric etcher	N	00:36:51.600
431	now i made an exemplar	N	00:36:53.449
432	boom	N	00:36:54.427
433	identical type of striations	N	00:36:55.978
434	the manufacturer says that this etcher is only used for training purposes	N	00:36:59.538
435	and it 's only sold in bulk	N	00:37:03.416
436	it was not sold to normanstirling	N	00:37:05.858
437	so who bought it	N	00:37:08.280
438	lasvegas school district	N	00:37:10.776
439	i called the district and we traced it down to one high school summit high	N	00:37:13.558
440	stirling 's son goes there	Y	00:37:17.338
441	tyler were you aware of your father 's lawsuits against thrift-right car rental	Y	00:37:25.076
442	it was kind of hard not to be	N	00:37:29.433
443	i mean it 's all him and my mom talked about for a year	Y	00:37:32.414
444	until she left	N	00:37:36.875
445	do you miss your mother	Y	00:37:38.594
446	i miss our old life	Y	00:37:43.099
447	is there something that we should be talking about	Y	00:37:47.479
448	you know in private	Y	00:37:49.579
449	you said that 's how corporations do it in private	N	00:37:52.277
450	see they treated him great at work in front of everyone	N	00:37:58.013
451	and then they let him go at the end of the day when no one 's around	N	00:38:01.496
452	thirty years of service and then you know they realized they could hire two young guys at half the price	N	00:38:05.895
453	what does fp stand for	N	00:38:11.057
454	it was etched into both bombs	N	00:38:14.697
455	we think you engraved it with an implement from your high school shop class	Y	00:38:17.717
456	fair play	N	00:38:25.019
457	i used to yell that around the house that i was owed fair play	N	00:38:35.518
458	i mean they threw him out like trash	Y	00:38:38.575
459	and you sent them bombs	Y	00:38:40.588
460	you said you wanted to kill them	N	00:38:45.257
461	how did you even know how to do this	Y	00:38:52.795
462	off the internet	N	00:38:56.956
463	dad are you mad at me	Y	00:39:01.258
464	i did it for you	Y	00:39:05.436
465	tyler did you make any more bombs	Y	00:39:07.393
466	where are they	N	00:39:12.694
467	where are you keeping them	Y	00:39:21.299
468	tyler if you did this for me please tell them where they are	Y	00:39:26.197
469	victor 9 victor 9 report to summit high school prairie road	N	00:39:33.675
