	sentence	killer_gold	medion_time
148	you know i think you might be siding with her brass looks past catherine toward nick	N	00:14:39.697
149	as long as you see this as us versus them you 're going to have problems on this case catherine turns around to look at nick	N	00:14:42.715
150	the roommate 's here smoke and mirrors	N	00:14:45.818
151	this explains what we 're doing shooter was standing here when he shot al	Y	00:14:52.735
152	i need for paul to read it bamm	N	00:14:55.257
153	what was that all about once in the chest	N	00:14:59.954
154	grissom signs this is flynn	N	00:15:03.337
155	do you know what grissom drinks when he goes out at night one miss	N	00:15:04.657
156	he goes out he moves to the next light on the tripod and turns it on so the light hits the cardboard cut out representing flynn	N	00:15:05.225
157	exactly one hit one through and through	N	00:15:06.317
158	who knows anything about that guy the next light goes on and is pointed through the hole in the cardboard cut out	N	00:15:07.409
159	hey check that out catherine moves to the other lights set up	N	00:15:10.758
160	oh i 've read about this machine she turns on the lights pointing them at the witness with the headphones who was killed	N	00:15:12.378
161	very frankenstein ricochet	N	00:15:13.377
162	brain printing through and through	N	00:15:15.179
163	they call it a visual polygraph nick walks around the room looking at the ray of lights	N	00:15:16.658
164	you 've used one of these before catherine walks up close to the cardboard cut out of the witness	N	00:15:18.458
165	yeah back in 97 grissom and i used one to interview this rapist she stops and thinks about it	N	00:15:22.518
166	the guy was mute but his brain waves spoke loud and clear camera cuts to a slow pan around the room at the various cardboard cut outs and lights indicating the shots fired	N	00:15:26.715
167	so you show the suspect slides of the crime scene and if he 's our guy it stops on the laptop monitor of the room layout	N	00:15:30.295
168	then the oscillator will give him away cut to nick and catherine work on the computer laptop	N	00:15:33.636
169	good quick flashback to the night of the shooting the kid with the cd player has his back to the action	N	00:15:50.007
170	he recollects you the camera moves slowly toward him and he turns around	N	00:15:51.224
171	he recollects the college flynn was closest to the door	N	00:16:00.496
172	he recollects brian flynn and alrobson walk into the coffee shop and up to the counter	N	00:16:08.239
173	this is a shot of the crime scene resume to present	N	00:16:13.816
174	no recollection flynn eats it	N	00:16:21.617
175	no recollection of the crime scene or of brian under these conditions robson walks up to the counter and puts both hands flat on top	N	00:16:41.995
176	may we go now end of flashback	N	00:16:45.639
177	if you want to find the killer look outside the school she and nick walk inside	N	00:17:13.615
178	grissom like this	N	00:17:44.958
179	grissom together they work to find the missing bullet	N	00:17:52.200
180	grissom nick checks the bag	N	00:17:53.507
181	sorry the ricochet went out into the store	N	00:17:53.547
182	i was thinking there 's no hole in the door	N	00:17:53.555
183	about what it 's like to be deaf there 's no hole in the door cause the door had to have been open	N	00:17:54.358
184	about what it 's like to hear assuming erin was running for her life the shooter follows her in the back room shoots her twice he would have been shooting toward the parking lot	Y	00:17:55.956
185	sara told me that you spoke in sign and now you 're putting plugs in your ears he shot toward the parking lot first and then toward the front of the store	Y	00:17:59.376
186	i 'm on a case he 'd only shoot toward the front if there 's somebody there	Y	00:18:02.457
187	mm-hmm so who was in the line of fire	N	00:18:03.373
188	is that why you forgot about the conference what if we have it backwards	N	00:18:05.200
189	those the tire treads from the crime scene wrong place wrong time	N	00:18:46.999
190	i photo'ed the victim 's torso and imaged the tread mark scanned it got it running through a tread assistance cd rom the target was erin the pregnant girl and the rest was damage control	N	00:18:51.014
191	any hits nick and catherine walk through the hallway on their way to forensic pathology	N	00:18:54.237
192	not yet you really think erin knew she was pregnant	N	00:18:55.272
193	cd database 11,033 patterns i mean six weeks	N	00:18:57.398
194	could take a while she would have taken a test if she was five seconds late panic city	N	00:18:59.668
195	yeah yeah	N	00:19:01.004
196	what are you doing brass talked to her parents	N	00:19:02.546
197	checking out the dead guy 's clothes there was no guy in her life	N	00:19:04.122
198	whoa if the guy was mr right she would have told her folks	Y	00:19:15.017
199	what are these which means he was mr wrong	Y	00:19:17.075
200	what back for more	N	00:19:24.458
201	they look like lice you still have the pregnant girl	N	00:19:26.736
202	lice stall them	N	00:19:29.038
203	was n't our dead guy clean we want a paternity test	N	00:19:30.475
204	yeah he was at six weeks	N	00:19:32.396
205	lice adhere to hair follicles six weeks with half of someone else 's dna in her body	N	00:19:34.198
206	i did n't find any stray hairs on him nick turns and opens the door for catherine	N	00:19:36.115
207	well he was in a fight right nick walks into the lab toward bobbydawson	N	00:19:38.019
208	maybe his attacker had lice and they crawled off on his sweater and they got comfy and the stray hair blew away 911 page	N	00:19:43.138
209	hey right gun wrong barrel	N	00:19:51.357
210	any luck on the tire treads son of a bitch swapped the gun barrel out	Y	00:19:52.756
211	computer 's still processing but warrick found something pretty interesting check this out	N	00:19:55.056
212	you know anything about lice camera zooms in for a close up to show the dent	N	00:19:57.187
213	yeah could be an incomplete tool mark	N	00:19:58.523
214	they make your head itch maybe the guy dropped his gun	Y	00:20:00.726
215	and after head colds the most common medical problem affecting children either way we still do n't have the barrel	N	00:20:03.622
216	little problem no one talks about huh this is true	N	00:20:05.916
217	hey grissom can i see you a second stat what about bullet batching	N	00:20:08.995
218	stay on the tire treads resume to present	N	00:20:13.395
219	warrick every casing from a given batch of ammo has the same markings	N	00:20:16.634
220	yeah which would link brad 's ammo to the crime even though we ca n't link his gun	Y	00:20:32.684
221	right behind you not as airtight as matching the barrel	N	00:20:37.159
222	a few more numbers and this could have been cake the father	Y	00:20:38.694
223	i am the man i 'm married	Y	00:21:22.437
224	why i do n't fool around	Y	00:21:23.233
225	what did you do would you like us to explain the mechanics of sex in the workplace	Y	00:21:24.029
226	let me guess you 're the manager	Y	00:21:25.548
227	you ran a dna profile on the blood from the dead guy 's knuckles and you got a match erin was the employee	N	00:21:27.607
228	no you had the power	Y	00:21:29.459
229	you ran a dna profile and something very distinctive popped up happens all the time	N	00:21:31.274
230	not quite you got it all wrong	N	00:21:33.138
231	you made it out of bed and you dressed yourself maybe we do we all make mistakes but just to be sure why do n't you give us a sample of your dna and you 'll be onyour way	Y	00:21:35.615
232	what is it greg i do n't believe this	Y	00:21:38.377
233	just put your nose down the scope i 've got a court order	Y	00:21:41.497
234	dots of blue light on a red sea brass puts the piece of paper on the desk	N	00:21:47.134
235	pyoverdin bradkendall looks at it then admits it	Y	00:21:50.335
236	pyoverdin a pigment excreted from pseudomonas aeruginosa which is a bacteria occasionally found in the bloodstream it was a one-time thing	N	00:21:55.778
237	so what does that give us i did n't even know she was pregnant	Y	00:21:59.779
238	your killer has fluorescent blue dots in his blood the door opens and brass walks inside	Y	00:22:01.497
239	so the guy 's a glow-stick catherine and nick talk with bradkendall	Y	00:22:03.048
240	how does that help us track him down they show the pictures on the monitor to brad	Y	00:22:04.265
241	have n't i done enough for one day what am i looking at	Y	00:22:06.456
242	we have a lead i found a partial serial number on the broken taillight this ought to make things more clear	N	00:22:08.017
243	i saw it a bunter tool makes a unique mark	N	00:22:08.810
244	it 's missing six digits quick cgi pov to the etchings on the bottom bullet casing at close up as the tool burns in the mark	N	00:22:10.353
245	it 's useless camera pulls back to show the two r from the bullet casings side-by-side	N	00:22:11.896
246	maybe on its own but the tire tread database kicked out a match end of cgi pov	N	00:22:14.477
247	the tire belongs to a ford explorer resume to present	N	00:22:17.667
248	a p235-75 manufactured specifically for their suvs casings from your gun are on the right	Y	00:22:20.443
249	only one with the same partial serial number is registered in vegas casings collected from the crime scene are on the left	N	00:22:24.297
250	what do you call a guy with blue-dotted blood lice and keys to a ford explorer they 're identical	N	00:22:30.097
251	a suspect quick flashback to that night	N	00:22:34.314
252	a killer bradkendall walks in	Y	00:22:36.594
253	you found the car that ran over brian we got to talk	Y	00:22:45.408
254	yes i 'm tired of talking to you	Y	00:22:46.784
255	the suv 's registered to adamwalkey i 'm tired of listening to you	Y	00:22:49.753
256	he 's 18 years old no prior complaints i will take care of this	Y	00:22:52.057
257	we 're processing it now all you take care of is yourself	Y	00:22:54.399
258	i promised to keep you informed erin think	N	00:22:58.619
259	you kept your word use your head for once	N	00:23:00.018
260	hmm the back door opens and alice neely peeks inside	N	00:23:02.637
261	lice i 'm going to have this baby and you are going to support it	Y	00:23:06.157
262	creepy critters in the driver 's seat erin walks past brad toward the back door	Y	00:23:08.238
263	so that 's why grissom 's late brad takes out his gun and shoot her in the back	Y	00:23:11.073
264	you just do n't like other women in his life alice neely gasps	N	00:23:13.199
265	i 'm going to pretend i did n't hear that brad turns around seeing alice standing there	Y	00:23:14.797
266	affirmative on the head lice he shoots at her and misses	Y	00:23:19.114
267	taillights match the bullet ricochets off the shelf	N	00:23:22.635
268	we have a suspect alice quickly closes the door and heads back into the main shop	N	00:23:25.339
269	i 'm advising adam to invoke his fifth amendment rights but alice saw so you shot her	Y	00:23:27.597
270	no charges have been filed and i have n't asked a question brad fires and shoots alice	Y	00:23:30.258
271	go ahead and ask you thought that erin had locked up but there was a kid drinking coffee	Y	00:23:32.378
272	he wo n't answer brad looks up and sees the customer at the table	Y	00:23:34.334
273	well that 's why i suggested we meet here the door opens and flynn and alrobson walk into the shop	Y	00:23:36.207
274	i do n't need him to talk and then things got out of hand	Y	00:23:37.823
275	i just want his blood alrobson walks up to the counter and sees bradkendall standing there	Y	00:23:40.459
276	well for that you 're going to need a warrant he puts both hands on the counter and looks over the top where he sees alice on the floor	N	00:23:42.496
277	this warrant is for blood he walks around the counter and finishes killing everyone in the shop	Y	00:23:51.274
278	and a scalp search resume to present	N	00:23:54.475
279	it 's a licemeister six weeks pregnant with your child	Y	00:23:56.879
280	we 're going to comb your hair brad looks down	Y	00:24:01.017
281	adamwalkey does n't have lice is that why you brought your gun	Y	00:29:47.298
282	not even lice eggs	N	00:29:48.777
283	maybe he got rid of them since the other night	Y	00:29:51.227
284	delousing agents take time to kick in there would have been evidence of the infestation	N	00:29:54.483
285	hey got good news	N	00:29:56.178
286	walkey 's blood sample	Y	00:29:57.377
287	pseudomonas aeruginosa	N	00:29:59.339
288	fluorescent blue	N	00:30:00.738
289	same as the blood we found on brian 's knuckle	N	00:30:04.199
290	greg start a dna comparison	N	00:30:06.677
291	this gives us enough to hold walkey	Y	00:30:08.515
292	it 's just like dr gilbert said the killer came from out here	N	00:30:11.517
293	dr gilbert can afford her personal bias	N	00:30:14.918
294	we ca n't	N	00:30:17.098
295	and we need a lot more than day-glo bacteria to get a conviction	N	00:30:19.837
296	check this out	N	00:31:18.359
297	this fabric matches the victim 's sweater	N	00:31:27.995
298	that 's the muffler	N	00:31:30.138
299	and this is the back of the car	N	00:31:32.059
300	and the taillight was smashed	N	00:31:33.777
301	there 's no way this car was moving forward when it ran over brianclemonds body	N	00:31:36.796
302	who drives backwards on a downtown street	N	00:31:40.114
303	first degree murder	N	00:31:43.448
304	that 's how we see it	N	00:31:44.586
305	it 's okay	N	00:31:47.257
306	in that case my client is now prepared to make a statement	Y	00:31:50.314
307	tell him adam	Y	00:31:53.254
308	i may have hit the guy	Y	00:31:55.831
309	that 's some statement	N	00:31:57.093
310	okay	N	00:31:58.356
311	i remember hitting something	Y	00:32:00.438
312	it was dark	N	00:32:02.488
313	i-i just kept driving	Y	00:32:03.705
314	did n't look back	N	00:32:05.378
315	adam we found lice in the driver 's seat of your vehicle but your scalp was clean	Y	00:32:11.656
316	was there anyone else there	N	00:32:18.038
317	a witness who might support your account	Y	00:32:20.657
318	yeah someone was with me	Y	00:32:28.458
319	mark	Y	00:32:30.287
320	markrucker	Y	00:32:31.823
321	he can confirm everything i told you	Y	00:32:34.454
322	i want to see him	Y	00:32:36.785
323	is that the coward who killed brian	Y	00:32:38.455
324	what happened	N	00:32:39.864
325	he scare you	Y	00:32:40.346
326	talk a little funny	N	00:32:41.278
327	make a lot of noises	N	00:32:42.211
328	screamed	N	00:32:43.788
329	or maybe he just looked at you the wrong way	Y	00:32:45.847
330	get away from me	Y	00:32:48.194
331	you make me sick	Y	00:32:52.616
332	you said you 'd include me	N	00:33:04.489
333	you offered to help with my investigation and now you 're compromising it	N	00:33:06.667
334	you found the killer	Y	00:33:08.385
335	who says it was a hit-and-run	Y	00:33:09.477
336	not murder	N	00:33:10.569
337	he has a witness	Y	00:33:11.788
338	who will lie for him	Y	00:33:12.966
339	the witness can say whatever he wants	Y	00:33:14.888
340	the important thing is that adamwalkey was not alone when he killed brian	Y	00:33:17.385
341	until now i did not know who was with him	N	00:33:21.753
342	and now you do	N	00:33:24.216
343	his witness is our other suspect	Y	00:33:27.658
344	i read him his rights	Y	00:34:55.736
345	last chance for a lawyer	N	00:34:58.258
346	i did n't do anything	Y	00:34:59.960
347	why would i need a lawyer	Y	00:35:01.240
348	fire away	N	00:35:03.296
349	i have just one question does your head itch	Y	00:35:06.636
350	do i have to answer that	Y	00:35:09.793
351	i 'm going to just uh rearrange your part a little	Y	00:35:14.858
352	hmm	N	00:35:27.994
353	according to adamwalkey you were with him in his suv the other night and your head lice confirmed his statement	Y	00:35:31.476
354	they also tell me that you were driving	Y	00:35:38.359
355	yeah yeah i was with him	Y	00:35:40.858
356	and like he told you we did n't know he hit the guy	Y	00:35:42.898
357	how do you know what adam told us	Y	00:35:44.854
358	now why do n't you tell us what really happened	Y	00:35:53.973
359	well it was around midnight	N	00:35:57.858
360	and we were listening to the radio	Y	00:36:00.296
361	i changed the station	Y	00:36:02.292
362	adam got pissed	Y	00:36:03.358
363	dude what are you doing	Y	00:36:04.424
364	that song is a classic	N	00:36:05.518
365	it 's not a classic	N	00:36:06.477
366	it 's crap	N	00:36:07.436
367	it 's always been crap	N	00:36:08.898
368	now this this is tight	N	00:36:10.696
369	wh-what was that	N	00:36:13.917
370	probably a dog	N	00:36:15.287
371	let 's get out of here	N	00:36:16.663
372	we just kept driving	Y	00:36:19.038
373	it 's the truth	N	00:36:21.754
374	the evidence says otherwise	N	00:36:24.074
375	what are you talking about	N	00:36:27.696
376	well there were n't just lice in the suv	N	00:36:30.097
377	there were lice on the victim 's sweater	N	00:36:32.053
378	so who cares about lice	N	00:36:35.098
379	do you know what lice eat	Y	00:36:38.416
380	blood	N	00:36:41.917
381	i 'm pretty sure i can prove that the lice on brianclemonds came from your head	Y	00:36:47.258
382	we got out of the car	Y	00:36:53.778
383	we got to call the paramedics	Y	00:37:03.617
384	we tell anybody we are in trouble	Y	00:37:06.738
385	we could go to jail	Y	00:37:09.159
386	but i did n't want to leave him like that	Y	00:37:11.674
387	adam talked me into it	Y	00:37:13.598
388	he had a scholarship to duke next year you know	Y	00:37:15.115
389	he could n't risk it	Y	00:37:16.632
390	let me tell you what i think happened	Y	00:37:21.234
391	you and adam saw brian walking out of a liquor store carrying a six-pack	Y	00:37:24.955
392	you 're underage	Y	00:37:28.446
393	maybe you wanted him to front you some beer	Y	00:37:30.141
394	hey man can you do us a favor	Y	00:37:31.966
395	brian does n't respond	N	00:37:33.740
396	hey	N	00:37:35.498
397	what 's his problem	N	00:37:36.857
398	markrucker let 's find out	Y	00:37:37.853
399	then you got out of the car	Y	00:37:40.055
400	hey moron we just want you to buy us some beer	Y	00:37:43.084
401	markrucker how about we just grab yours huh	Y	00:37:43.816
402	adamwalkey what do you want	Y	00:37:44.548
403	markrucker what do you say	Y	00:37:45.927
404	you going to give it up	Y	00:37:47.781
405	you started taunting him	Y	00:37:49.676
406	and then everything escalated	N	00:37:52.975
407	the blood on the victim 's knuckles led us to adam	Y	00:38:07.416
408	the average male loses 80 hairs a day	N	00:38:11.074
409	a stray hair left behind lice which brings us to you	Y	00:38:13.759
410	it would have ended there but as you were about to drive away something caught your attention	Y	00:38:24.516
411	something in your rearview mirror	Y	00:38:29.657
412	and you took off	Y	00:38:52.137
413	i want a lawyer	Y	00:38:54.296
414	let me tell you something son	Y	00:38:56.056
415	gil the interrogation is over	N	00:38:57.131
416	he 's requested counsel	Y	00:38:59.159
417	fine	N	00:39:03.378
418	no more questions	N	00:39:05.936
419	just this	N	00:39:09.898
420	you want to know why brianclemonds ran away from you	Y	00:39:11.297
421	it was dark you were shouting at him and he did n't understand what you were saying	Y	00:39:15.619
422	brianclemonds was deaf	N	00:39:20.935
423	he was afraid of you	Y	00:39:26.399
424	but you were more afraid of him were n't you	Y	00:39:31.854
425	some people are just afraid	N	00:41:39.978
426	and that 's why they killed brian	Y	00:41:43.187
427	because he was different	N	00:41:44.763
428	you do n't see us as different	N	00:41:47.577
429	you 're not	N	00:41:49.617
430	who taught you to sign	N	00:41:51.657
431	my mother	N	00:41:54.818
432	tell me about her	N	00:41:56.553
433	and use your hands	N	00:41:57.899
434	you 're a little rusty	N	00:41:59.245
435	she lost her hearing when she was eight	N	00:42:06.115
436	loved to swim	N	00:42:14.377
437	i asked her what it was like to be deaf	N	00:42:18.508
438	she told me to stick my head under the water	N	00:42:22.639
439	true	N	00:42:26.770
440	she taught me not to make fun of she you everyone the same	N	00:42:30.901
