	sentence	killer_gold	medion_time
114	why are you looking at me	N	00:10:13.796
115	you got leon he 's a spic	N	00:10:15.855
116	earl the brother	N	00:10:18.264
117	and the crazy frickin jew boy with the bug in his head	N	00:10:20.944
118	you know most of the doctors here are jewish	N	00:10:27.564
119	they 're the ones with the access	N	00:10:29.959
120	yeah	N	00:10:37.444
121	dr dino	N	00:10:40.544
122	hi	N	00:10:42.585
123	paperwork	N	00:10:43.845
124	this is a state-run facility	N	00:10:45.762
125	what can i help you with	N	00:10:47.885
126	question about the victim	N	00:10:49.881
127	i have heard that in some cases of deviant sexual predisposition you slow the sex drive	N	00:10:54.062
128	if you 're talking about chemical castration the answer is yes robbie was	N	00:10:58.862
129	so he did n't masturbate	N	00:11:01.966
130	masturbate yes	N	00:11:04.126
131	ejaculate no	N	00:11:05.486
132	so the semen that i found on his bed is someone else s	N	00:11:07.496
133	likely	N	00:11:09.834
134	thanks	N	00:11:12.855
135	sure	N	00:11:14.391
136	hey guys i found semen in the victim 's room and it 's probably not his	N	00:11:16.083
137	he was chemically castrated	N	00:11:19.504
138	so you 're thinking the donor could be the killer	N	00:11:22.855
139	sex is the foreplay	N	00:11:24.231
140	violence is the climax	N	00:11:26.034
141	well	N	00:11:27.928
142	happy swabbing	N	00:11:31.264
143	they 've been prepped	N	00:11:36.616
144	you 're all set	N	00:11:38.556
145	thank you lieutenant	N	00:11:39.606
146	here you go padre	N	00:11:40.776
147	wash your worries away	N	00:11:42.954
148	thank you	N	00:11:45.094
149	well you take that side	N	00:11:48.263
150	i 'll take jimminy cricket	N	00:11:51.374
151	excellent	N	00:11:53.069
152	say ah	N	00:11:59.526
153	ah	N	00:12:03.106
154	open for me please	N	00:12:05.166
155	thank you	N	00:12:06.242
156	say ah	N	00:12:12.383
157	aah-ah-ah	N	00:12:14.503
158	you too leon	N	00:12:15.755
159	i work here	N	00:12:16.853
160	exactly	N	00:12:18.283
161	open your mouth please	N	00:12:23.042
162	would you open your mouth sir	N	00:12:26.442
163	grissom	N	00:12:32.582
164	you take this one	N	00:12:34.258
165	let 's start with the stomach contents	N	00:12:36.284
166	they 're fascinating	N	00:12:43.565
167	it reminded me of that scene in jaws where dreyfuss cuts open the shark 's belly and all kinds of weird things come out	N	00:12:48.425
168	you find a license plate	N	00:12:52.346
169	well not quite	N	00:12:53.825
170	highlights include band-aids wood chips hair and half a snapshot	N	00:12:57.343
171	pica	N	00:13:01.435
172	boo	N	00:13:02.931
173	pica is a compulsion to eat non-nutritive food items it 's from the latin word for magpie a bird with a large and indiscriminate appetite	N	00:13:08.763
174	trichotillomania would explain the pulling out and eating of hair	N	00:13:15.122
175	another ocd disorder	N	00:13:18.756
176	uh i sent hair and blood samples to tox	N	00:13:21.054
177	stellate lacerations	N	00:13:23.595
178	linear skull fracture extending into the calvarium	N	00:13:26.053
179	and contre-coup contusions to the frontal and temporal lobes	N	00:13:28.195
180	so c.o.d	N	00:13:29.691
181	was blunt force trauma	N	00:13:31.665
182	no	N	00:13:33.380
183	asphyxiation	N	00:13:34.366
184	during the struggle	N	00:13:35.352
185	coagulation of the blood tells me that the head trauma was post-mortem at least two hours after he was suffocated	N	00:13:39.464
186	so evidently dead was n't dead enough	N	00:13:44.367
187	i also found ligature marks on the wrists and ankles	N	00:13:48.281
188	they showed up during the y peri-mortem	N	00:13:52.502
189	so what tortured	N	00:13:55.015
190	tied up	N	00:13:56.551
191	restrained	N	00:13:58.186
192	nobody mentioned restraints	N	00:14:05.465
193	would you ever bleach your hair	N	00:14:11.124
194	i would n't	N	00:14:13.005
195	it 's so gregsanders	N	00:14:14.201
196	most of the hair is the vic 's but i also found that bleached sample as well	N	00:14:17.444
197	in my continuing quest to further my standing i took it upon myself to get you the tox report	N	00:14:21.802
198	thanks	N	00:14:24.756
199	you 're welcome	N	00:14:25.774
200	blood came back with pretty hefty levels of olanzapine	N	00:14:27.334
201	that 's a potent anti-psychotic	N	00:14:29.108
202	good for drooling	N	00:14:31.566
203	and also there 's the uh not so potent smattering of ibuprofen	N	00:14:34.364
204	that 's it	N	00:14:36.615
205	that 's it	N	00:14:37.991
206	if i were institutionalized i think i would hope for something better	N	00:14:40.195
207	clonazepam maybe	N	00:14:42.891
208	what you uh think i 'm crazy	N	00:14:46.834
209	crazy is as crazy does	N	00:14:48.489
210	his chart indicated at least four other anti-psychotics	N	00:14:52.096
211	why was n't he getting those meds	N	00:14:54.434
212	do i look clairvoyant	N	00:14:56.842
213	news flash from the loony bin two reported deaths in the last three years from complications due to restraint procedures	N	00:15:02.425
214	and how many have gone unreported	N	00:15:06.874
215	the hospital just got off probation	N	00:15:08.609
216	one more death by restraint brings the feds in	N	00:15:10.705
217	good incentive to keep it quiet	N	00:15:12.821
218	or make it look like someone else did it	N	00:15:14.612
219	yeah	N	00:15:15.742
220	somebody who 's crazy	N	00:15:16.872
221	we 're legally required to tape all our sessions	N	00:15:19.285
222	this is robbie in the seclusion room the day he died	N	00:15:22.941
223	as you can see the on-call doctor and nurse mckay checked in on him	Y	00:15:37.584
224	two hours later he was escorted out so i resent the accusation	N	00:15:44.045
225	we 've made a lot of changes	N	00:15:47.655
226	policy staff surveillance have all been overhauled	N	00:15:50.073
227	look robbie left the seclusion room alive	N	00:15:52.903
228	okay fine	N	00:15:55.135
229	who administers medication	N	00:15:56.352
230	uh the nurses psych techs	Y	00:15:57.795
231	why is this important	N	00:15:59.131
232	well according to his tox results robbie 's system was short four anti-psychotics	N	00:16:02.043
233	maybe he was cheeking them	N	00:16:05.185
234	here you go robbie	N	00:16:07.145
235	here 's your feel-good	N	00:16:08.943
236	why would he do that	N	00:16:16.106
237	they think they do n't need em	N	00:16:18.235
238	they sell em trade em or store them up get high later	N	00:16:20.693
239	we 're gon na need to talk to his pharmacist	N	00:16:23.264
240	who 's next	N	00:16:26.364
241	oh come on earl	N	00:16:28.245
242	there you go	N	00:16:29.925
243	hey you know i 'm gon na bust your ass on the court right	N	00:16:33.922
244	you better bring your a game next time	N	00:16:36.202
245	come on chuck i got something for you	N	00:16:37.743
246	love your hair leon	N	00:16:43.962
247	thanks	N	00:16:48.125
248	what do you got here	N	00:16:52.145
249	ibuprofen laxative aspirin what are you treating exactly schizophrenia or constipation	N	00:16:57.515
250	where are the real drugs leon	N	00:17:00.024
251	man xanax lanzopine zoloft suprazadone clozapine lorazapan lithium valium wellbutrin haldol respiredone	N	00:17:11.582
252	you took everything with street value	N	00:17:18.586
253	look dude	N	00:17:19.906
254	i get 22-k a year	N	00:17:23.906
255	that 's nothing	N	00:17:25.305
256	diddly-squat	N	00:17:26.704
257	i should get hazard pay	N	00:17:28.801
258	these people i get	N	00:17:31.176
259	i get spit on puked on peed on bitten	N	00:17:33.116
260	i get my hair yanked out i get my ass pinched i get	N	00:17:35.174
261	i get death threats	N	00:17:37.028
262	all for 22-k	N	00:17:39.082
263	so i supplement my income	N	00:17:41.114
264	it do n't hurt nobody	N	00:17:42.928
265	are you a doctor	N	00:17:47.026
266	look these places they overmedicate all the time	N	00:17:48.505
267	it controls the population	N	00:17:51.544
268	and i do n't endanger the patients okay	N	00:17:53.654
269	i-i 'm all about the patients	N	00:17:55.349
270	maybe robbie caught you skimping on his meds threatened to blow the whistle	N	00:17:57.544
271	there goes that supplemental income	N	00:17:59.899
272	i see what you 're doing	N	00:18:05.955
273	i 'm reporting you	N	00:18:07.053
274	you 're stealing	N	00:18:08.151
275	robbie hold on a second hold on a second will you	N	00:18:09.249
276	all right here you go here you go here you go	N	00:18:10.888
277	no	N	00:18:14.402
278	all right no way man	N	00:18:17.864
279	that 's a story	N	00:18:20.623
280	kay	N	00:18:28.455
281	that 's not why he went to seclusion	N	00:18:31.191
282	why did he go to seclusion	N	00:18:33.554
283	he freaked out in group	N	00:18:35.209
284	i was n't even there	N	00:18:37.296
285	ask somebody who was	N	00:18:39.474
286	am i gon na lose my job	N	00:18:41.904
287	cause these people need me	N	00:18:44.424
288	according to the video logs the victim was brought into seclusion at 5:03 p.m and taken out of the room at 7:06 p.m nurse mckay noted that he was awake and in bed at the 9:30 p.m bed checks	Y	00:18:53.523
289	body was found at 12:10	N	00:19:01.946
290	so sometime between 9:30 and midnight he was suffocated	N	00:19:04.705
291	probably closer to 9:30	N	00:19:07.714
292	the blood would 've needed time to coagulate before his head was smashed in	N	00:19:10.649
293	and not necessarily by the same person	N	00:19:13.464
294	hey how about some pillow talk	N	00:19:15.700
295	robbie 's pillow had saliva on it	N	00:19:17.486
296	lots of it all his	N	00:19:19.272
297	could be from drooling	N	00:19:21.826
298	or it could be from dying	N	00:19:23.225
299	well look at this i found slits at both ends	N	00:19:26.004
300	left hand and right hand	N	00:19:29.623
301	looks like we have a murder weapon	N	00:19:34.715
302	all past-level-three patients please return to your unit for a head count	N	00:19:35.893
303	all past-level-three patients please return to your unit	N	00:19:48.422
304	thanks officer	N	00:19:50.122
305	nurse mckay hi	N	00:19:51.265
306	dr dino said that you supervised group therapy yesterday	Y	00:19:53.381
307	uh yeah	N	00:19:55.306
308	i heard there was an incident involving robbie	N	00:19:57.284
309	he had a personal item	N	00:19:59.520
310	a personal item	N	00:20:01.802
311	you ca n't bring anything in group except a beverage	N	00:20:05.926
312	it distracts the other patients	N	00:20:07.444
313	what did he bring	N	00:20:09.166
314	a photograph	N	00:20:10.764
315	of what	N	00:20:12.574
316	a little boy	N	00:20:14.269
317	what did you do	Y	00:20:18.745
318	i followed protocol	Y	00:20:20.543
319	anybody else have anything they want to talk about	N	00:20:22.301
320	i wan na know why everybody 's always staring at me especially him	N	00:20:23.689
321	he 's staring at me	N	00:20:25.077
322	i 'm not staring at	N	00:20:26.465
323	hey hey hey	N	00:20:27.306
324	hang on hang on	N	00:20:28.442
325	robbie	N	00:20:30.426
326	wh-what have you got there	N	00:20:31.825
327	nothing	N	00:20:33.904
328	fag candy	N	00:20:35.245
329	well what 's the rule	N	00:20:36.074
330	um	N	00:20:37.650
331	there 's no personal items in here	N	00:20:38.474
332	no	N	00:20:38.522
333	give me the	Y	00:20:38.546
334	no	N	00:20:38.594
335	give me	Y	00:20:40.586
336	no	N	00:20:42.996
337	do n't touch me	N	00:20:43.168
338	watch it	N	00:20:43.684
339	boom boom and boom medication seclusion restraint	N	00:20:45.544
340	tough love	N	00:20:47.766
341	call it what you want these are n't my children	Y	00:20:49.364
342	why did n't you mention this information last night	Y	00:20:52.416
343	because crap like that happens every day here	N	00:20:54.754
344	i should get back to the unit	Y	00:20:59.625
345	sure	N	00:21:02.843
346	sidle	N	00:21:04.946
347	we got the dna results back on the semen on robbie 's sheets	N	00:21:06.645
348	patient adamtrent the nail biter	N	00:21:09.334
349	okay	N	00:21:11.029
350	this stuff is dark	N	00:21:21.326
351	yeah	N	00:21:23.004
352	course i would n't expect winnie the pooh	N	00:21:25.702
353	adam 's subconscious was working overtime	N	00:21:30.565
354	i bet you aced your rorschachs	N	00:21:33.505
355	when i was in fifth grade i drew a picture of a harpooned whale	N	00:21:38.003
356	everyone thought i was gonzo d	N	00:21:41.202
357	but i had just read moby dick	N	00:21:43.726
358	sometimes a dying whale is just a dying whale	N	00:21:46.524
359	these are all postdated over a year ago	N	00:22:28.223
360	it 's not just his subconscious	N	00:22:34.625
361	this guy 's got stuff buried everywhere	N	00:22:36.741
362	dearest angel i think of you wherever i go	Y	00:22:41.286
363	you are my prince	Y	00:22:43.546
364	i miss you	Y	00:22:45.025
365	write to me	Y	00:22:46.416
366	your only love mother	Y	00:22:47.394
367	another one	N	00:22:48.985
368	uh it rained today	N	00:22:50.885
369	i thought of that time when you and i got caught in the storm at the lake	Y	00:22:52.481
370	the fire	N	00:22:54.078
371	i came home and made your favorite dinner	Y	00:22:56.036
372	i even set a place for you so on and so forth	Y	00:22:58.016
373	that does not sound maternal to me	N	00:23:00.074
374	it 's not	N	00:23:01.888
375	incest	N	00:23:03.524
376	fully consummated	N	00:23:04.639
377	mother-son incest is rare and deeply pathological	N	00:23:07.363
378	oedipal complex taken too far	N	00:23:10.525
379	oedipus implies son to mother	N	00:23:12.521
380	in this case the mother was seeking the love and creating the codependence	Y	00:23:15.342
381	we call this a jocasta complex	N	00:23:17.875
382	oedipus mother	N	00:23:19.291
383	when adam was nine his father died	N	00:23:21.663
384	his mother replaced her dead husband with her son	Y	00:23:24.345
385	that 's got to mess you up	N	00:23:26.381
386	yeah	N	00:23:28.784
387	adam is schizo-affective suicidal and a pathological narcissist	N	00:23:31.218
388	when he was a teenager he was unable to retaliate against his mother and incapable of actual intimacy so he started raping women	Y	00:23:37.265
389	always women	N	00:23:42.739
390	yes	N	00:23:44.043
391	which is why i do n't think he killed robbie	N	00:23:45.347
392	we found adam 's semen in robbie 's bed	N	00:23:47.264
393	you see that surprises me	N	00:23:49.460
394	like any good psychopath he rarely veers from his pattern adam is a single-celled organism who exists wholly for himself	N	00:23:55.044
395	he must 've been getting something tangible in return	N	00:24:00.167
396	what	N	00:24:01.447
397	drugs	N	00:24:02.946
398	cigarettes	N	00:24:04.345
399	drugs are n't his issue	N	00:24:06.176
400	and as far as i know he does n't smoke	N	00:24:08.116
401	um	N	00:24:12.683
402	so uh what can we learn from his artwork	N	00:24:15.945
403	uh he starts with an innocuous object a tree a cat an oboe all of which he morphs into something deadly	N	00:24:18.286
404	you can see all of them	N	00:24:20.864
405	so what should be safe turns into something unsafe	N	00:24:25.706
406	mother becomes lover	Y	00:24:28.635
407	what about the mother	Y	00:24:29.892
408	do you have any idea where she is	Y	00:24:31.585
409	she lives near reno	Y	00:24:33.383
410	based on the postmarks it seems like she stopped writing him	Y	00:24:36.022
411	every time a letter came a manic episode followed then a severe depression including one suicide attempt	N	00:24:40.486
412	so i started sending the letters back	N	00:24:44.362
413	eventually she stopped writing	Y	00:24:49.825
414	did i kill him	N	00:24:58.766
415	yes	N	00:25:02.506
416	why	N	00:25:04.294
417	he was queer	N	00:25:05.910
418	but you had sex with him	N	00:25:07.905
419	no	N	00:25:13.403
420	he had sex with me	N	00:25:15.166
421	he was the punk	N	00:25:16.764
422	was it consensual	N	00:25:19.345
423	i do n't know	N	00:25:21.222
424	so why did you do it	N	00:25:23.265
425	okay	N	00:25:28.305
426	so then what happened	N	00:25:30.425
427	i took his head and i smashed it into the floor	N	00:25:32.823
428	and that 's how you killed him	N	00:25:38.641
429	what	N	00:25:42.778
430	you do n't believe me	N	00:25:45.323
431	i 'm just wondering if that 's how you killed him	N	00:25:47.405
432	yes	N	00:25:48.064
433	i 'm saying this and this is true	N	00:25:49.298
434	and if you do n't believe me just look in the bucket in the latrine	N	00:25:51.924
435	okay	N	00:25:55.466
436	do you really want to know why i killed him	N	00:25:58.534
437	yes	N	00:26:00.150
438	it 's because i 'm crazy	N	00:26:09.185
439	not a word about suffocation	N	00:26:17.664
440	well his nails were n't long enough to leave those tears in the pillow	N	00:26:20.383
441	and there would have been traces of blood from his cuticles	N	00:26:23.184
442	something is off	N	00:26:25.664
443	well there 's our blood splatter	N	00:26:56.864
444	what is that on the crotch	N	00:26:59.639
445	lipstick	N	00:27:00.922
446	where is nurse mckay	Y	00:27:12.194
447	i need to talk to her	Y	00:27:14.008
448	she 's on lunch duty	Y	00:27:16.042
449	all right	N	00:27:18.336
450	i can either take this and the underwear back to the lab and confirm the match which will only extend our presence here	N	00:27:20.674
451	or you can give me access to the nurse 's station right now	Y	00:27:26.204
452	this must be the photo that nurse mckay confiscated from robbie in group	Y	00:27:38.466
453	the missing half	N	00:27:41.066
454	i found blue tape in robbie 's room	N	00:27:43.863
455	kind of looks like adam	N	00:27:47.494
456	where would robbie get a picture of adam	N	00:27:49.268
457	well they were having sex	N	00:27:51.385
458	i 'm going to find someone who can open these drawers	N	00:28:02.583
459	okay	N	00:28:05.162
460	hey	N	00:28:28.202
461	are you a spiritual person	N	00:28:37.006
462	sometimes	N	00:28:39.306
463	do you believe that everything happens for a reason	N	00:28:41.965
464	that bad things are there to teach us a karmic lesson	N	00:28:45.661
465	you know maybe all our problems can be cured by tuning in to a higher frequency	N	00:28:49.746
466	there 's this one guy i read he believes that illness anxiety and fear all occur when people are vibrating at ten thousand cycles a second	N	00:28:56.704
467	if they could just get up to a hundred thousand cycles per second they 'd be in the realm of sound light and spirit and everything would be just fine	N	00:29:11.766
468	right	N	00:29:14.766
469	yeah	N	00:29:17.561
470	you know what i think	N	00:29:21.066
471	i think i 'm just vibrating at the wrong frequency	N	00:29:23.286
472	do n't	N	00:29:24.806
473	it 's okay	N	00:29:27.863
474	do you think i 'm smart	N	00:29:29.372
475	yeah	N	00:29:29.402
476	adamtrent	N	00:29:29.417
477	yeah	N	00:29:29.433
478	uh-huh	N	00:29:29.463
479	oh dear god	N	00:29:29.479
480	do you think i 'm right	N	00:29:30.064
481	open the door	N	00:29:31.218
482	i do	N	00:29:31.859
483	you do	N	00:29:31.902
484	i ca n't	N	00:29:32.653
485	i do n't have the right key	N	00:29:34.025
486	just open it	N	00:29:35.398
487	please open the door	N	00:29:36.920
488	do n't you move a muscle	N	00:29:38.266
489	i will grind you you bitch	N	00:29:39.612
490	you hear me	N	00:29:41.886
491	do not look at them	N	00:29:43.392
492	okay	N	00:29:43.419
493	keep your eyes on the floor	N	00:29:43.446
494	wait	N	00:29:44.926
495	adam	N	00:29:46.386
496	you	N	00:29:46.430
497	you go away	N	00:29:46.445
498	you	Y	00:29:46.504
499	you go away	Y	00:29:46.519
500	no	N	00:29:47.403
501	adam	N	00:29:49.231
502	stop	N	00:29:49.613
503	get a medic in here	N	00:29:52.302
504	hold still	N	00:30:00.024
505	apply some pressure	N	00:30:01.258
506	where is it	N	00:30:04.368
507	where is it	N	00:30:04.368
508	we need help in here	Y	00:30:07.138
509	when my father died my mother came to a place like this for a while for evaluation	N	00:30:14.702
510	it looked the same it smelled the same	N	00:30:21.044
511	it smelled like lies	N	00:30:23.359
512	you sure you 're okay	N	00:30:27.784
513	crazy people do make me feel crazy	N	00:30:30.384
514	if you want i can have somebody take your place	N	00:30:35.063
515	i appreciate that	N	00:30:37.984
516	i do i really do but	N	00:30:40.601
517	i 'll be right back	Y	00:30:42.706
518	okay	N	00:30:44.185
519	i kind of made a decision to move beyond that and	N	00:30:46.605
520	i really want to finish this case	N	00:30:49.643
521	we have rules for a reason	Y	00:30:54.125
522	you people come in here disrupting things	N	00:30:56.984
523	you 're unsafe	N	00:30:57.025
524	this is your fault	N	00:30:57.066
525	really	N	00:30:57.874
526	you seem to take your job rather personally	Y	00:30:59.450
527	what are you suggesting	N	00:31:01.365
528	that you had an intimate relationship with adamtrent	Y	00:31:03.282
529	that 's ridiculous	N	00:31:05.266
530	your lipstick is on his underwear	Y	00:31:06.984
531	i gave robbie my lipstick sometimes	Y	00:31:08.759
532	maybe he was wearing it when the whole thing	N	00:31:10.264
533	we did n't find any on his lips	N	00:31:11.769
534	well that 's your problem	N	00:31:13.881
535	what are you waiting for	N	00:31:17.854
536	get him to the medical unit stat	N	00:31:19.549
537	excuse me	N	00:31:52.665
538	adamtrent was working on this piece	N	00:31:54.626
539	yes	N	00:31:56.105
540	he made it on monday	N	00:31:58.161
541	but he never got a chance to fire it	N	00:32:00.784
542	nurse mckay came in they had a conversation	Y	00:32:04.164
543	actually it was more of an argument very heated very loud	N	00:32:08.084
544	and then she yanked him out of class	Y	00:32:17.984
545	was this on the wheel while they were arguing	N	00:32:20.305
546	yeah	N	00:32:22.341
547	adam 's work is very provocative	N	00:32:27.162
548	yeah	N	00:32:29.242
549	it speaks to me	N	00:32:31.646
550	acoustic archeology	N	00:32:34.025
551	in the 60s experiments were done on clay pots and painted canvas	N	00:32:37.305
552	scientists were able to ferret out sounds that were captured during the creative process in the clay and the paint	N	00:32:42.025
553	trippy	N	00:32:45.326
554	it 's actually not that out there	N	00:32:46.924
555	in the old days the first gramophone recordings were made by taking the vibrations of sound and cutting them into wax cylinders while they were turning	N	00:32:52.925
556	based on the frequency and intensity of the sound the stylus cut into the wax creating distinct variances of depth and width	N	00:33:01.823
557	for playback a mechanical transducer vibrated along a groove generating a current which when amplified turned into sound	N	00:33:13.143
558	when the art therapist told me that there 'd been an argument while adam was on the wheel i thought well maybe we can pull some sound off his pot	N	00:33:21.346
559	doppler laser	N	00:33:25.752
560	optical transducer	N	00:33:26.924
561	we 've come a long way	N	00:33:28.096
562	baby	N	00:33:29.706
563	well there 's something there	N	00:33:36.224
564	and it sounds like	N	00:33:39.526
565	this	N	00:33:41.644
566	it 's lousy signal-to-noise	N	00:33:45.334
567	it 's going to need a lot of processing	N	00:33:47.188
568	speech elements skew to consonants	N	00:34:00.856
569	i 'll try and dig them out	N	00:34:02.955
570	rrr-bee	N	00:34:08.306
571	rrr-bee	N	00:34:11.521
572	robbie	N	00:34:14.104
573	maybe	N	00:34:17.504
574	could you run that back a little bit	N	00:34:19.655
575	sure	N	00:34:21.031
576	what is that	N	00:34:24.594
577	tht 's my nnn-gl	Y	00:34:26.488
578	right there	N	00:34:28.195
579	nnn-gl	N	00:34:29.373
580	you hear it	N	00:34:30.795
581	that 's my angel	Y	00:34:32.131
582	angle	N	00:34:33.626
583	angel	N	00:34:34.946
584	that 's my angel	Y	00:34:37.564
585	that 's my angel	Y	00:34:43.405
586	in her letters adam 's mother called him angel	Y	00:34:47.988
587	the hair from the brush in adam 's room was fresh enough to get a dna profile	N	00:34:51.706
588	it came back female	N	00:34:54.925
589	we tested it against your cigarette butt	Y	00:34:56.921
590	it matched	N	00:34:58.906
591	adam liked it when i brushed his hair	Y	00:35:00.734
592	i bet he did	N	00:35:02.429
593	you were lying about giving robbie lipstick	Y	00:35:06.102
594	you have seven out of 13 alleles in common with your patient adamtrent	Y	00:35:11.164
595	your dearest angel	Y	00:35:17.281
596	okay	N	00:35:19.927
597	joannemckay registered nurse licensed by the nevada board of nursing 1978	Y	00:35:22.885
598	married howardtrent 1980	N	00:35:25.602
599	the board requires you to get a new certificate when you get married	N	00:35:27.865
600	i guess you never complied	Y	00:35:29.981
601	i 've always gone by my maiden name	Y	00:35:32.145
602	i guess that makes it less embarrassing to check into the motel with your son	Y	00:35:35.585
603	oh i 'm sorry	N	00:35:39.775
604	you checked into a psycho ward instead	Y	00:35:40.992
605	my son needed me	Y	00:35:42.554
606	for what	N	00:35:44.130
607	to destroy his ego	N	00:35:45.894
608	to fill him with guilt	N	00:35:47.510
609	to make him hate himself so much he would take his own life just to be free of you	Y	00:35:50.842
610	you have no idea what goes on between us	Y	00:35:55.424
611	let 's cut the umbilical cord okay	N	00:35:58.064
612	six months ago your letters started to come back	Y	00:36:00.695
