	sentence	killer_gold	medion_time
82	they do n't even have to be home when i show their house tell me this is raw chicken skin	N	00:05:20.911
83	you always give out the combination to your lockboxes well it 's raw and it 's definitely skin	N	00:05:22.507
84	it 's illegal camera holds on sara	N	00:05:23.921
85	it 's a hot market a technician finishes taking a caste of chuckdarwell 's teeth	N	00:05:25.999
86	um you know i had a fish on the line we need that report asap	N	00:05:28.077
87	potential bidding war the technician stands and leaves	N	00:05:29.512
88	look your temperature is spiking	N	00:05:34.207
89	i only give out the combination to people that i really trust of course you did n't know mandy had e coli when you	N	00:05:37.421
90	all right look i read rooms for a living end of flashback	N	00:05:41.886
91	that closet was tossed resume to present	N	00:05:43.502
92	the carpet lit up normal brain neurons send a message	N	00:05:45.009
93	so i 'm going to ask you again what were you doing in there besides copulating quick cgi pov to 3-d image of a brain with a minimal amount of light and activity lighting on and off to indicate normalcy	Y	00:05:47.915
94	it was my idea end of cgi	Y	00:05:52.034
95	right resume to present	N	00:05:53.876
96	well we found this laptop on the vanity still on synapses blink on and off	N	00:05:55.711
97	you did n't play with it too did you on pcp synapses never stop firing like	Y	00:05:57.635
98	hey warrick you and mandy were on the soccer field	N	00:06:04.374
99	yeah chuckdarwell remains quiet	N	00:06:05.384
100	check this out his breathing quickens as he seems to recall something	N	00:06:05.929
101	it 's a little thin for blood is n't it his face is stained with blood	N	00:06:10.176
102	yeah end of flashback	N	00:06:11.651
103	what do you yeah	N	00:06:17.015
104	tastes like sugar i swear to god	N	00:06:19.637
105	erythrosine lieutenant lockwood 's going to arrest you	N	00:06:20.591
106	red dye number three from the doorway a familiar voice chimes in	N	00:06:23.895
107	hummingbirds do love the color red hey heard you nailed soccer boy for the murder	N	00:06:25.994
108	you 've been watching way too much discovery channel not exactly	N	00:06:28.734
109	this guy needs a girl no match on the bite plate	N	00:06:30.914
110	i 'm going to check out the cabana someone getting sicker by the minute	N	00:06:34.154
111	no visible footprints nicoleexmoor 18	Y	00:06:35.689
112	does n't mean someone was n't out here school nurse said she could n't stop throwing up	Y	00:06:37.494
113	grab the als teacher found her passed out in the locker room	Y	00:06:39.354
114	yeah she have an explanation	Y	00:06:40.874
115	hey we think we know how you got it	Y	00:06:44.087
116	nicksara we can test your blood for pcp	Y	00:06:45.062
117	i am so sorry chuck brought the weed not me	Y	00:06:47.534
118	i paged you two hours ago these photographs are of mandy 's ribs	N	00:06:49.000
119	sara right we believe these are your teeth marks	Y	00:06:50.280
120	uh it 's my day off sara shows nicoleexmoor the photographs of mandykirk 's abdomen	Y	00:06:51.867
121	i was up in pahrump at some vineyard she points out where the teeth impressions are on the photo	N	00:06:53.602
122	you told me to get a life remember nicole takes one look at the photo and throws up in the trash can in front of her	Y	00:06:55.775
123	did i when chuck and i went to the field we were hooking up	Y	00:06:57.929
124	i 'm sorry but i needed you cut to nicoleexmoore inhaling pcp	Y	00:07:00.754
125	solo she showed up she was like he 's my player	N	00:07:17.494
126	so does this mean when i come in on my day off i get to work solo what the hell are you doing	N	00:07:22.234
127	process chuckdarwell reaches mandy	N	00:07:24.754
128	whoa she 's watching mandy and getting angrier with every passing moment	Y	00:07:34.955
129	i got what looks like two sets of prints i do n't know what happened	Y	00:07:37.715
130	ballpark in a size ten from the house i started to feel weird like my blood was surging through me	Y	00:07:42.254
131	and what looks like a size 12 possibly from the pool end of flashback	N	00:07:46.574
132	there were definitely two guys here griss quick flashback to a montage of clips of mandykirk screaming and of the camera focused on nicoleexmoor watching nicoleexmoor snarling	Y	00:07:55.075
133	now we just need to figure out if one of them was mr newman cut to mandykirk jumping up at down like a cheerleader	N	00:07:57.840
134	hey fellas end of flashback	N	00:07:59.894
135	looks like the husband pulled a clarkkent and left all his clothes behind resume to present	N	00:08:02.914
136	could n't have gone far it felt it felt like somebody else walked over and did it	N	00:08:06.237
137	i got his wallet credit card and keys like she was split from my body	Y	00:08:08.232
138	you hear that the see-through nicoleexmoor picks up the pin from the soccer goal and approaches mandykirk	Y	00:08:11.346
139	what is that cut back to a camera close up of nicoleexmoor watching as the see-though nicole sneaks up on mandy and attacks	Y	00:08:12.282
140	oh yeah it 's the pool it 's called psychological detachment	N	00:08:13.656
141	it 's been doing it all night it 's a function of pcp	N	00:08:15.292
142	sounds like it 's clogged nicoleexmoor has her arms wrapped around her middle	Y	00:08:17.894
143	did someone check this pool quick flashback to nicoleexmoor sitting over mandykirk 's body	Y	00:08:19.657
144	first officer said it was clear she has a wild-eyed look	Y	00:08:20.654
145	does that pool look clear to you chuckdarwell moves toward her	Y	00:08:24.274
146	uh no cut to chuckdarwell throwing up a distance away	N	00:08:27.554
147	one of you guys is going in it 's like out of a really bad dream	N	00:08:31.395
148	i 'll go in the pool camera holds	N	00:08:34.154
149	oh man sara calls out lightly to him	N	00:09:21.624
150	male d.b good night	N	00:09:23.644
151	i mean i do n't get it	N	00:11:48.334
152	she 's not even slated to work	N	00:12:20.037
153	she comes in on her day off and she gets to work solo	N	00:12:22.191
154	you still harping on the solo thing	N	00:12:24.775
155	you know every time you work with me you learn something	N	00:12:27.634
156	is that right	N	00:12:32.854
157	yes	N	00:12:33.874
158	i live here	N	00:12:34.530
159	why ca n't i go in	N	00:12:35.754
160	i want to see my father	N	00:12:36.978
161	i 'm cal 's ex-wife jerinewman and this is our son max	Y	00:12:39.134
162	we have the right to an answer	Y	00:12:41.334
163	and we have a right to protect the crime scene	N	00:12:43.215
164	what 's going on	N	00:12:45.135
165	i ca n't tell you anything until i get all the details	Y	00:12:46.716
166	i 'm sorry	N	00:12:48.312
167	catherine	N	00:12:49.715
168	can i have a moment please	N	00:12:51.455
169	we need someone to identify the body	N	00:12:57.014
170	ms newman	Y	00:12:59.994
171	would you come with me please	Y	00:13:01.655
172	what about me	N	00:13:03.354
173	uh no honey	N	00:13:04.887
174	you stay right here	N	00:13:06.422
175	no skin separation	N	00:13:10.786
176	minimal gaseous buildup	N	00:13:12.521
177	this guy 's been in here under 12 hours	N	00:13:14.415
178	according to his office he left work at 1:00	N	00:13:16.317
179	it 's about right	N	00:13:18.072
180	what is that some kind of filter	N	00:13:25.494
181	it 's an anti-vortex filter	N	00:13:27.715
182	hey i 'm from jersey we swim at the shore	N	00:13:30.314
183	it 's designed to keep his hand out of that pipe	N	00:13:34.956
184	but it 's missing a few screws	N	00:13:37.032
185	ms newman is this your ex-husband	Y	00:13:41.095
186	it 's cal	N	00:13:46.294
187	virtual tour	N	00:14:00.457
188	right on archie	N	00:14:01.931
189	before and after photos of the crime scene	N	00:14:03.814
190	thank you thank you very much	N	00:14:06.215
191	it was on the hard drive of the computer you got at the crime scene	N	00:14:09.514
192	looks like a peter croft sculpture	N	00:14:12.874
193	you know your art	N	00:14:14.726
194	you a collector	N	00:14:15.622
195	what	N	00:14:16.930
196	on my salary	N	00:14:18.473
197	guggenheim 's as close as i get to something like that	N	00:14:20.016
198	oh i have n't been yet	N	00:14:21.326
199	really	N	00:14:22.221
200	well if you want a tour i know a docent	N	00:14:23.794
201	a docent	N	00:14:26.774
202	so you think that 's legit	N	00:14:28.595
203	house like this probably not a knock-off	N	00:14:30.894
204	you 'd be surprised	N	00:14:33.147
205	the rich go cheap to stay rich you know what i mean	N	00:14:34.801
206	yeah	N	00:14:36.247
207	let me show you the after photos	N	00:14:37.302
208	please	N	00:14:38.489
209	same spot	N	00:14:40.714
210	and uh what happened to the sculpture	N	00:14:42.174
211	good question	N	00:14:44.014
212	you saying somebody lifted it	N	00:14:45.915
213	well they do n't call them open houses for nothing	N	00:14:48.254
214	put your house on the market your privacy 's up for grabs too	N	00:14:51.074
215	the newmans unlocked their door to anybody with internet access	N	00:14:54.514
216	no surprise here	N	00:15:50.995
217	he drowned	N	00:15:53.015
218	we found his right hand caught in a pool filter	N	00:15:55.794
219	lack of bruising no bleeding wounds	N	00:15:58.829
220	indicates his circulatory system had stopped	N	00:16:03.094
221	this was postmortem	N	00:16:05.554
222	any significance to the marks on his chest	N	00:16:14.135
223	uh do n't know	N	00:16:16.636
224	not a rash	N	00:16:17.352
225	some kind of abrasion	N	00:16:18.514
226	maybe even a friction burn	N	00:16:20.599
227	definitely peri-mortem	N	00:16:22.614
228	x-rays reveal several broken ribs and he 's got a bruise on his forehead	N	00:16:26.134
229	he could have taken a bad fall	N	00:16:30.279
230	or he could have been beaten	N	00:16:32.346
231	maybe	N	00:16:33.762
232	how about the new wife	N	00:16:35.254
233	no physical findings for sexual assault though i did send a kit to dna	N	00:16:40.254
234	looks like cause of death was a single gunshot to the head	N	00:16:43.994
235	i 'll know more later	N	00:16:46.049
236	you always tell me that	N	00:16:47.754
237	yes i do	N	00:16:49.474
238	depth of bruising gives us a timeline	N	00:16:51.655
239	apparent thumbprint on her neck came first the uh prints on her hands second	N	00:16:56.114
240	major impression on top	N	00:17:00.584
241	it 's some kind of recoil bruise on her palm	N	00:17:03.674
242	she did n't shoot herself	N	00:17:07.194
243	she had help	N	00:17:10.435
244	of course no house is complete without a pool	N	00:17:15.239
245	why live in vegas if you do n't have a pool	N	00:17:19.634
246	mmm water 's warm	N	00:17:23.874
247	you want to come by and take a dip	N	00:17:27.094
248	quite the saleswoman	N	00:17:30.944
249	come on take a	N	00:17:32.134
250	it 's got to be a fantasy of yours huh	N	00:17:37.355
251	huh double feature	N	00:17:39.934
252	you know you want this	N	00:17:43.415
253	blam	N	00:17:46.359
254	you can say that again	N	00:17:48.279
255	down boys	N	00:17:50.249
256	i probably should even be saying this but uh sex is on my mind all the time	N	00:17:56.024
257	hey archie freeze it	N	00:18:06.634
258	and uh	N	00:18:08.575
259	who 's that in the background	N	00:18:09.836
260	hmm	N	00:18:10.392
261	oh that guy in the mirror	N	00:18:12.773
262	good	N	00:18:14.479
263	archie help us out	N	00:18:16.185
264	yup i got him	N	00:18:18.084
265	nice	N	00:18:23.776
266	this is the realtor	N	00:18:25.427
267	i just did a background check on that guy	N	00:18:26.841
268	half a dozen robberies in the houses he has listed	N	00:18:28.869
269	art antiques stuff like that	N	00:18:31.754
270	like the peter croft sculpture	N	00:18:34.575
271	exactly	N	00:18:36.304
272	looks like augie was helping himself to a little bit more than the artwork	N	00:18:38.795
273	look anyone could have lifted that peter croft	N	00:19:19.417
274	i thought this was about murder	N	00:19:21.452
275	oh it is	N	00:19:23.049
276	excuse me	N	00:19:24.435
277	yeah	N	00:19:27.067
278	hey yeah hey can i call you back	N	00:19:28.721
279	okay then	N	00:19:31.114
280	bye-bye	N	00:19:32.655
281	i 'm sorry where were we	N	00:19:34.774
282	brass the tape	N	00:19:36.817
283	it was n't anybody 's face on that tape it was your face	N	00:19:38.611
284	i recorded their house for the virtual tour	N	00:19:40.656
285	that 's what i do to sell houses	N	00:19:42.791
286	selling house as a front for porno a little blackmail on the side	N	00:19:45.555
287	what are you talking about	N	00:19:47.787
288	i have done nothing wrong	N	00:19:48.882
289	oh you 're innocent in all this	N	00:19:50.314
290	i admit to having lust in my heart	N	00:19:53.455
291	lust does n't live in your heart	N	00:19:55.714
292	i 'm going to need that dna sample	N	00:19:59.494
293	well my dna is your dna	N	00:20:01.334
294	great	N	00:20:03.124
295	look for what it 's worth i can tell you at least one guy other than her husband that saw monica in the buff on a weekly basis	N	00:20:06.955
296	say ah	N	00:20:10.914
297	ah	N	00:20:11.897
298	you must get a lot of ass on a job like this huh	N	00:20:13.035
299	i 'm the pool guy it 's one of the perks of the job	N	00:20:15.254
300	one minute i 'm scooping leaves the next i 'm staring at	N	00:20:17.464
301	yeah i get it	N	00:20:19.170
302	the last time you were there did you happen to see anything out of the ordinary	N	00:20:23.555
303	what	N	00:20:25.730
304	you mean sexual	N	00:20:26.634
305	maybe	N	00:20:27.538
306	no	N	00:20:28.594
307	but uh newman had a temper	N	00:20:30.374
308	he and his kid max were always going at it	N	00:20:33.074
309	what are these huh	N	00:20:35.306
310	where did you get these	N	00:20:36.742
311	i thought the old man was going to beat his ass but newman just screamed some more and took off	N	00:20:40.950
312	you mind if i take a look in your cab	N	00:20:43.494
313	sure	N	00:20:45.254
314	well that 's a coincidence	N	00:21:05.154
315	newman 's anti-vortex filter was missing three screws	N	00:21:06.785
316	i can explain okay	N	00:21:08.595
317	i remove them screws from the filter so i 'd have an excuse to go back	N	00:21:12.344
318	oh you mean like a leave-behind	N	00:21:15.955
319	yeah i figured the more i was around	N	00:21:17.230
320	the more she 'd want you	N	00:21:18.094
321	oh yeah	N	00:21:18.958
322	well the lab wants more of you too	N	00:21:21.249
323	we 're going to need your fingerprints and a dna sample	N	00:21:24.879
324	take whatever you want i 've got nothing to hide	N	00:21:28.054
325	anything from the pool	N	00:21:41.189
326	some hairs may have found a filling	N	00:21:43.575
327	tributlyltin oxide aluminum sulfate quaternary ammonium	N	00:21:47.664
328	chemicals in the vic 's lungs match the chemicals in the pool water	N	00:21:51.294
329	anything from his head wound	N	00:21:54.034
330	trace matches the side of the pool	N	00:21:55.536
331	no surprises	N	00:21:57.012
332	mildew	N	00:22:01.654
333	hmm	N	00:22:03.209
334	aureobasidium pullulans	N	00:22:04.874
335	one of the very few fungi that can withstand the desert temperature	N	00:22:07.575
336	gives us possible transfer	N	00:22:10.094
337	exactly	N	00:22:12.027
338	and here 's the basic chemistry of the transfer	N	00:22:14.162
339	add sugar water spoiled from the heat	N	00:22:16.754
340	mix in some human biofilm you got yourself an all-you-can-eat mildew buffet	N	00:22:20.454
341	calnewman wore size tens	N	00:22:25.757
342	so assuming our killer wore the size twelve	N	00:22:27.991
343	he may have transferred mildew from the pool to the house	N	00:22:30.514
344	normally i do n't like to speak ill of the dead but uh mr newman 's sperm had company	N	00:22:33.035
345	bad company	N	00:22:35.835
346	look at d-7	N	00:22:38.074
347	three alleles	N	00:22:39.654
348	genetics only gives you one from each parent	N	00:22:41.715
349	which can only mean one thing menage d'allele	N	00:22:44.254
350	she was cheating on her husband	N	00:22:46.594
351	what about stutter	N	00:22:48.334
352	percentage is too high	N	00:22:50.347
353	we 're looking at a minor and a major sample	N	00:22:52.562
354	minor donor	N	00:22:54.116
355	the husband	N	00:22:54.832
356	major donor	N	00:22:55.754
357	pool man	N	00:22:56.756
358	nope	N	00:22:57.631
359	the realtor	N	00:22:58.735
360	ibid	N	00:22:59.885
361	major donor is still unaccounted for	N	00:23:01.634
362	how 's it coming	N	00:23:10.513
363	good	N	00:23:11.221
364	i 'm almost there	N	00:23:11.928
365	hang on	N	00:23:12.636
366	sometime this year	N	00:23:13.934
367	okay i think that 's the angle	N	00:23:19.354
368	all right where do i stand	N	00:23:21.594
369	back up	N	00:23:23.534
370	keep going	N	00:23:26.186
371	keep going	N	00:23:26.186
372	big steps	N	00:23:27.917
373	little steps	N	00:23:28.871
374	big	N	00:23:29.424
375	keep going	N	00:23:29.924
376	keep going	N	00:23:29.924
377	i go any further i 'll be in the closet	N	00:23:31.864
378	well go in the closet	N	00:23:33.274
379	oh you got to be kidding me	N	00:23:38.626
380	what	N	00:23:39.721
381	how 's this	N	00:23:41.774
382	what the hell is that	N	00:23:44.254
383	these slime will do anything to sell a house huh	N	00:23:53.989
384	sometimes reflections beget reflections	N	00:23:56.534
385	i figured if i could get a glimpse of the augie cutout maybe i could get a glimpse of the cameraman	N	00:24:00.474
386	check out the lamp	N	00:24:04.874
387	her stepson max	N	00:24:21.930
388	did you get any dna off the cigarette butts	N	00:24:24.154
389	yeah we did	N	00:24:27.314
390	so let 's get greg to compare the reference sample and see if we found our major donor	N	00:24:30.155
391	my son was nowhere near that pool	Y	00:25:54.827
392	he was at	N	00:25:56.001
393	oh no no no	N	00:25:57.083
394	red rock canyon	N	00:25:57.891
395	a field trip	N	00:25:58.698
396	oh i 'm getting that	N	00:25:59.506
397	what i 'm not getting is this	N	00:26:00.995
398	oh now this is disgusting	N	00:26:05.355
399	look whatever cal wanted to do behind closed doors that was his business	N	00:26:08.434
400	this is not for my eyes or for his eyes	Y	00:26:11.415
401	this is not the first time is it max	N	00:26:15.115
402	can i plead the fifth or something	N	00:26:25.254
403	max we found two sperm donors on the sample from your stepmother	N	00:26:29.474
404	your father 's and yours	N	00:26:32.394
405	now i know why you were spending all that time at your father s	Y	00:26:34.695
406	mom look i	Y	00:26:36.569
407	mom	Y	00:26:42.214
408	i do n't want to hear a word from you	Y	00:26:43.617
409	well let me lay it out for you	Y	00:26:44.920
410	so you must 've thought you won the lottery	N	00:26:54.414
411	and the only thing standing between you and the winning ticket was your father	N	00:26:57.614
412	what 's your shoe size max	N	00:27:10.094
413	twelve	N	00:27:11.969
414	this ca n't be happening	N	00:27:14.714
415	yes it 's happening	N	00:27:15.904
416	okay this is a fling	N	00:27:17.194
417	okay it 's not real	N	00:27:18.384
418	you 're confused	N	00:27:19.506
419	you 're a kid	N	00:27:20.361
420	i killed my father for you	N	00:27:23.675
421	that 's not possible	N	00:27:26.570
422	how come	N	00:27:28.134
423	because i ca n't swim	N	00:27:30.134
424	he 's telling the truth	N	00:27:34.074
425	when max was a child he had this terrible pool accident	N	00:27:37.834
426	he nearly drowned	N	00:27:40.554
427	so how does a kid who ca n't swim drown his father	N	00:28:46.537
428	the kid did n't do it	N	00:28:47.851
429	look we found the father 's blood on the underside of the pool ledge	N	00:28:50.594
430	and his body at the bottom of the pool with abrasions on his chest	N	00:28:54.035
431	so there was a struggle in the water	N	00:28:57.675
432	with someone who can swim	N	00:29:00.414
433	right	N	00:29:05.591
434	you can not be serious	N	00:29:09.454
435	hey john mcenroe where 's the game	N	00:29:11.869
436	all the prints are accounted for by people who had a reason to be in the newman house all the way down to the vortex cover	N	00:29:16.269
437	warrick	N	00:29:19.902
438	prints came back to the pool boy	N	00:29:20.668
439	yeah	N	00:29:21.435
440	yeah so all i 've got is an errant blond hair a tooth filling and some detritus from the bottom of the pool	N	00:29:25.290
441	all right now do n't get your panties in a bunch	N	00:29:30.354
442	uh so we got the blond hair the tooth filling that 's it huh	N	00:29:33.594
443	yeah	N	00:29:37.249
444	i mean i did identify some neoprene and it was white	N	00:29:39.754
445	white neoprene	N	00:29:44.137
446	yeah	N	00:29:45.051
447	like in a wet suit neoprene	N	00:29:46.354
448	was the vic a diver	N	00:29:49.134
449	not that i know of	N	00:29:50.609
450	the son ca n't even swim	N	00:29:52.414
451	let 's think about that	N	00:29:54.315
452	who wears a white wet suit in a pool	N	00:29:56.774
453	scuba diver	N	00:30:00.334
454	or a professional	N	00:30:02.095
455	a professional	N	00:30:04.894
456	no i mean like a hired gun professional	N	00:30:07.234
457	yeah	N	00:30:09.314
458	tooth hurt	N	00:30:19.634
459	you might uh need your filling which we found at the bottom of the newmans pool	Y	00:30:24.754
460	we also found your fingerprints and your hair	Y	00:30:31.034
461	look i 'm sure you 'll find me all over the house	Y	00:30:35.394
462	i wanted to buy it	Y	00:30:37.526
463	i was everywhere	Y	00:30:38.901
464	well you made sure you were everywhere too did n't you	Y	00:30:41.394
465	i wanted to thoroughly inspect the property	Y	00:30:44.835
466	caveat emptor right	N	00:30:47.074
467	or caveat venditor	N	00:30:48.737
468	let the seller beware	N	00:30:50.852
469	your prints came back military	Y	00:30:53.754
470	navy seal	N	00:30:56.025
471	ex-navy seal	N	00:30:56.879
472	oh yeah that 's right	N	00:30:57.733
473	you rang the bell	Y	00:31:00.435
474	you had the physical tools for the training but not the character	Y	00:31:05.494
475	and if you had anything more than a filling and a piece of neoprene we would n't be here	Y	00:31:10.254
476	berglund	Y	00:31:13.834
477	that 's a scandinavian name is n't it	N	00:31:16.954
478	that 's what my parents tell me	Y	00:31:18.835
479	greg	N	00:32:00.595
480	yeah	N	00:32:02.056
481	i need you to take off your shoes and socks	N	00:32:03.531
482	see now we 're getting into this whole strip forensics thing and i 'm not so sure i can hang with that even if you are my boss	N	00:32:08.874
483	your mother 's maiden name is hojem correct	N	00:32:13.217
484	hojem is norwegian	N	00:32:15.251
485	yeah	N	00:32:17.756
486	and you know my grandfather got tossed from norway for getting my grandmother pregnant before they got married	N	00:32:20.552
487	to this day he still tells me som man reder sa ligger man	N	00:32:24.174
488	one must lie in the bed one has made	N	00:32:31.154
489	that 's true	N	00:32:32.946
490	right foot first please	N	00:32:34.602
491	now you 're sure you want me to do this	N	00:32:38.014
492	things could get loud in here	N	00:32:39.914
493	left foot	N	00:32:45.874
494	so you want to tell me why we 're doing this	N	00:32:51.274
495	grissom it 's an experiment	N	00:32:56.194
496	put these on	N	00:32:57.957
497	come see me in six hours	N	00:32:59.472
498	what did you do to me	N	00:36:17.214
499	you had a reaction	N	00:36:18.995
500	i 'm hazmat meat	N	00:36:21.005
501	quarantine here i come	N	00:36:23.255
502	your right foot i swabbed with a placebo regular tap water	N	00:36:27.635
503	yeah well i 'm not worried about the right foot	N	00:36:29.554
504	left foot eumycotic dermatitis	N	00:36:32.094
505	oh great	N	00:36:35.197
506	it 's probably fatal	N	00:36:36.171
507	it 's a mildew-induced skin rash	N	00:36:37.755
508	you infected me with mildew	N	00:36:41.475
509	here	N	00:36:47.295
510	hydrocortisone	N	00:36:48.545
511	follow the directions clear it right up	N	00:36:49.795
512	it 's called aureobasidium pullulans	N	00:36:54.709
513	is that supposed to mean something to me	Y	00:36:57.595
514	grissom it may	N	00:37:01.574
515	this is a warrant	N	00:37:03.215
516	to see my feet	Y	00:37:07.249
517	yes both of them	N	00:37:08.897
518	take off your shoes and socks please	N	00:37:10.772
519	aureobasidium pullulans is a mildew	N	00:37:14.606
520	we found it around the newmans pool	N	00:37:16.622
521	it induces rashes in people of scandinavian descent and it does so in a predictable progression which provides us with a valuable timeline	N	00:37:22.309
522	you have the rash	Y	00:37:32.894
523	and size 12 feet	N	00:37:37.874
524	let me tell you how you did this	Y	00:37:48.454
525	and then you went upstairs	Y	00:38:37.415
526	cal	N	00:38:39.574
527	you 're still going to have to convince a jury that i killed two strangers for no reason	Y	00:38:44.934
528	you ever been to the theater peter	Y	00:38:53.174
529	there 's a play called six degrees of separation	N	00:38:55.414
530	it 's about how all the people in the world are connected to each other by no more than six people	N	00:38:59.154
531	all it takes to connect you to the victims is one degree	Y	00:39:03.674
532	peterberglund	Y	00:39:11.374
533	no i do n't recall ever having met somebody by that name	Y	00:39:14.454
534	well do you recall living in san diego	Y	00:39:17.334
535	what does that have to do with anything	N	00:39:19.964
536	oh it just might help jog your memory	Y	00:39:22.114
537	san diego 's a military town	N	00:39:23.737
538	your sister married a guy in the navy right	Y	00:39:25.211
539	did you really bring me in here just for this	Y	00:39:27.094
540	well we could go someplace else if you 'd like	Y	00:39:29.144
541	how about your house	Y	00:39:33.444
542	it 's up for sale	N	00:39:35.354
543	what 's this	N	00:39:37.009
544	well you see we did n't have enough evidence at this point to get a warrant but you put your house on the internet	Y	00:39:39.634
545	i did n't need a warrant	N	00:39:43.964
