	sentence	killer_gold	medion_time
94	at first i thought appendectomy but check out her x ray two hours of schmooze	N	00:10:07.764
95	she 's had surgery he starts chewing	N	00:10:11.435
96	some kind of implant at the l4-l5 interspace i ca n't lose	N	00:10:12.944
97	i 'll know more when i open her up marty looks over at fred and nods	Y	00:10:14.834
98	you 're my hero al your lips	N	00:10:16.854
99	all right what do we know clyde	N	00:10:20.454
100	that all of this trash was found around the victim do n't worry freddy	N	00:10:22.934
101	and she was buried with some very expensive trash i 'll handle the client	N	00:10:26.114
102	yeah there 's nothing wrong with this frying pan fred starts wiping the stain off of his mouth	N	00:10:29.254
103	could 've gone to goodwill or someplace clyde steps up and everyone laughs	N	00:10:31.835
104	home pregnancy test end of flashback	N	00:10:33.664
105	negative resume to present	N	00:10:34.914
106	better luck next time look everyone tries to get an edge in this business	N	00:10:36.164
107	someone does not like frozen peas i use jokes	N	00:10:38.294
108	they were n't shopping at costco warrick steps up to the partition	N	00:10:41.596
109	they paid way too much for ice cream fredstearns just passed away	N	00:10:43.272
110	there 's a good chance our vic was wearing this shirt again	N	00:10:46.479
111	let 's start trying to narrow this down to a neighborhood huh clydehinton appropriately does n't laugh at the news	N	00:10:49.295
112	excellent idea dead guy	N	00:10:51.814
113	uh marker or sort not funny	N	00:10:53.396
114	sort davidphillips leans over the body and into the camera	N	00:10:54.432
115	please robbins appears next to him and looks down into the camera also	N	00:10:58.034
116	first up 178 spaulding meadows uh 174 storm cloud lane a second 174 storm cloud lane david starts the y-incision	N	00:11:05.415
117	pulled it from the l4-l5 interspace robbins watches in the back	N	00:11:12.154
118	cobalt chromium molybdenum alloy with a titanium coating and an ultra high molecular weight polyethylene component if the poison was administered orally i may know how it got into the bloodstream	N	00:11:16.555
119	an artificial spinal disc grissom turns to look at what david 's talking about	N	00:11:20.874
120	if you can recreate a spine the possibilities are endless gastric ulcer	N	00:11:23.634
121	i thought uh disc replacement surgery involved fusing bone to bone quick cgi to top view down on a male chest	N	00:11:27.694
122	eh typically but it can limit mobility in a healthy functioning stomach	N	00:11:31.415
123	with that little disc your body does n't know the difference camera drops down and through the chest to show the outer stomach	N	00:11:34.534
124	matches range of motion flexibility and an axial rotation of a normal spine mucosa lines the walls and prevents the hydrochloric acid from burning the organ itself	N	00:11:38.494
125	still in clinical trials but if h pylori gets in there sends the whole system off-balance stops the mucosa and causes an ulcer	N	00:11:41.694
126	less than a thousand surgeries have been performed in this country the black liquid moves aside the mucosa moves aside to reveal an ulcer underneath	N	00:11:44.529
127	oh well i like those odds end of quick cgi	N	00:11:47.374
128	you 'll like this even better resume to present	N	00:11:49.414
129	medium endplate size 12 polyethylene component and a six-degree lordosis angle opens a direct channel from your digestive tract straight into your bloodstream	N	00:11:52.095
130	narrowed it down to one i know a lot about stress-related ailments	N	00:11:55.274
131	amyennis any word yet on a poison	N	00:11:57.637
132	austin texas tox screen ruled out the ink gum	N	00:11:59.231
133	tourist uh gum churns up stomach acid instant inflammation	N	00:12:00.814
134	that 's for you to find out we need to know what killed him	N	00:12:03.574
135	hey is this all of them possibly reptilian skin	N	00:12:15.554
136	yeah every last one on storm cloud lane how 'd you know	N	00:12:18.374
137	cans are on private property it 's not trash day how did you get consent grissom holds up a piece of paper	N	00:12:21.014
138	i talked to the president of the owner 's association tox report	N	00:12:24.374
139	what 'd you threaten her with the organic poison came back snake venom	N	00:12:26.637
140	a return visit i think maybe it 's time to open a relationship with martygibson	Y	00:12:27.751
141	hey guys we found reptile skin on your jacket sleeve	Y	00:12:32.067
142	i got blood so unless you 're shedding we want to know how it got there	Y	00:12:33.242
143	yeah whoa gentlemen slow down	N	00:12:34.559
144	yeah me too can i get you a cup of coffee	Y	00:12:35.839
145	well that makes five nanci	N	00:12:37.534
146	let 's see if any of it 's human doughnut	N	00:12:40.574
147	these two are human fredstearns dropped a dime at girls girls girls and wrote it off	N	00:13:02.454
148	if the vic was in here blood would have pooled to the bottom end of the day they 're driving fred 's cars	N	00:13:13.049
149	yeah and blood dripped down the side of this one as the hydraulic arm dumped it neiman marcus jewelry department	N	00:13:20.254
150	this is our can since i got the pet place to buy a mini-van from me	Y	00:13:26.874
151	and that 's our house you got kids	N	00:13:29.754
152	you found blood in my trash can marty what 'd you do with the mice	Y	00:13:32.434
153	any idea how it got there what do you care	N	00:13:35.014
154	no you going to arrest me for blurring the lines	Y	00:13:37.095
155	do you know an amyennis from austin texas no	N	00:13:40.295
156	no watch your step	N	00:13:42.534
157	so you have absolutely no idea what i 'm talking about you guys are completely overreacting	N	00:13:45.194
158	dad you all right he shows them the snakes in tanks	Y	00:13:50.054
159	i 'm fine see	N	00:13:51.774
160	what 's going on fuzzies	N	00:13:53.256
161	i 'm just asking your father a few questions they 're food	Y	00:13:54.732
162	why do n't you go inside and make some dinner you know it 's illegal in the state of nevada to have venomous snakes	Y	00:13:56.294
163	what are you in the mood for if you handle them correctly snakes are harmless	N	00:13:57.897
164	whatever you want i know what i 'm doing	Y	00:13:59.452
165	charlie homework yeah that 's what we 're afraid of	N	00:14:03.734
166	hey grissom talks with jessiemenken	N	00:14:04.877
167	get the job she looks at the photo of the scales sample	N	00:14:05.672
168	later scales found on your suspect 's jacket are keeled	Y	00:14:06.914
169	divorced diamondback rattlesnake	N	00:14:09.176
170	yeah his others smooth scales	Y	00:14:10.011
171	five years a snake fang is basically a hypodermic needle	N	00:14:11.414
172	no luck on amyennis 's next of kin the austin pd is still working on it when aggravated the jaw muscles push on the toxin like a plunger	N	00:18:28.815
173	well we know that she had a kid only our victim did n't have any puncture wounds	N	00:18:31.294
174	well she gave birth well your guy 's probably pretty comfortable with his collection otherwise he 'd be dead which means he could 've milked this one	Y	00:18:32.927
175	that does n't mean that she had a kid and brought the venom with him to the dealership	Y	00:18:34.462
176	so what we 've got nothing she nods	N	00:18:36.194
177	we have a mercury sable uh texas plates found in the lot of the tangiers hotel well the trace lab found venom proteins in his coffee cup	N	00:18:38.895
178	she 's the registered owner could that have killed him	N	00:18:41.407
179	they 're bringing it in now well i know a lot of hot shots who drink the stuff manly daredevil b.s	N	00:18:42.782
180	well she was n't in town on business was there an abnormal tissue death	N	00:19:42.435
181	what 's that necrosis	N	00:19:44.394
182	oh it means it predigests the tissue before swallowing	N	00:19:47.096
183	depends on what her business was i guess well the elisa test came back positive for alpha-neurotoxins well your guy likes them mean	Y	00:19:48.652
184	nothing risqué about the rest of her wardrobe which would send the body into complete and total paralysis right	N	00:19:55.815
185	maybe she got it here she nods	N	00:19:57.786
186	she could 've met somebody you know explaining why the victim ended up in the morgue the first time	N	00:19:59.281
187	okay i 'm going to fume well venom 's like perfume highly specific recipe	N	00:20:03.307
188	okay protein ratios vary from species to species even snake to snake	N	00:20:04.961
189	according to greg the hairs and the dna from the toothbrush are a match to the vic said a snake ate her dog	N	00:20:31.555
190	what about the prints from her car it 's a monacled cobra it 's not indigenous	N	00:20:34.194
191	i thought i messed it up so i ran it twice comes from southeast asia	N	00:20:37.154
192	no errant prints all a match to the same woman martygibson	Y	00:20:39.184
193	amyennis mm-hmm	N	00:20:40.315
194	no amyennis in the database he walks away with the snake	N	00:20:42.326
195	well amyennis is our vic grissom heads for nancilinden who sits on the couch in her bathrobe crying	N	00:20:43.942
196	it 's her car hey you 're that guy from the crime lab	N	00:20:45.516
197	prints came back to somebody named kellyeaston well you 're a little late	N	00:20:46.891
198	kellyeaston easton 174 storm cloud lane never trust a car salesman	N	00:20:50.724
199	what 's the first thing you do when you do n't want to be found what else did you do for marty	Y	00:20:53.514
200	leave town well not that	N	00:20:55.795
201	yeah and change your name did you get him coffee	Y	00:20:57.494
202	want to mulligan on your first story yeah	N	00:21:00.994
203	divorced it used to be marty the goodwill guy who got coffee for everybody else but now since fred 's dead he 's moved up a desk	Y	00:21:03.456
204	what the hell was i supposed to say the goodwill guy	N	00:21:04.851
205	my wife went out to get her hair done and never came home	N	00:21:07.594
206	well maybe you gave her a reason to leave the guy with no client list of his own has to live off the hand-me-downs of the others	N	00:21:11.094
207	spousal abuse cheating quick flashback to at the office fred stears holds up his coffee mug and calls out to martygibson who does n't look all that happy	Y	00:21:13.614
208	aaww you people hey marty uh sure could use another refill	Y	00:21:15.455
209	you know you were here five years ago with your grid searches your dogs your cadets you came up empty you want anything	N	00:21:19.774
210	you give me a good reason why my wife left me i 'd love to hear it because i tried the truth easy on the sugar	N	00:21:25.594
211	i did n't know what happened coming right up	N	00:21:30.935
212	you know what i got for it end of flashback	N	00:21:33.215
213	they all think i killed my wife resume to present	N	00:21:35.614
214	her parents sued me for custody well sometimes access is all you need	N	00:21:38.114
215	i lost my job my friends quick flashback to martygibson pours the cup of coffee	Y	00:21:40.614
216	only thing i got left are those kids and this house he reaches into his pocket and retrieves a small vial of venom which he pours into the mug	Y	00:21:43.609
217	okay you did n't kill her end of flashback	N	00:21:46.494
218	at least back then resume to present	N	00:21:48.534
219	i do n't think these belong to dad aristotelian logic	N	00:22:32.975
220	could place mrs easton at the house two premises equal one conclusion	N	00:22:37.030
221	she came back about a month ago right	N	00:22:39.254
222	doorbell rings so you 're the snake guy	Y	00:22:41.174
223	huh what do you say so fred can make me his bitch	Y	00:22:45.335
224	hi fred killed himself	N	00:22:48.134
225	you tell me and one good client breeds seven more	N	00:22:51.014
226	whatever it is it must 've worked without the one i keep slipping	Y	00:22:52.956
227	she was back in your bedroom marty shakes his head and starts rambling as he walks to the car	Y	00:22:54.711
228	well they say time heals all wounds there 's two directions in this business up and out	N	00:22:56.695
229	it 's crap it 's a numbers game	N	00:22:58.834
230	i hate her for what she did to us but i swear it was the first time i felt anything in five years i 'm 35 years old	Y	00:23:03.114
231	so she 's really dead	N	00:24:09.774
232	yeah	N	00:24:11.574
233	yeah i 'm sorry	N	00:24:13.334
234	figures	N	00:24:14.876
235	how 's that	N	00:24:15.912
236	she left without telling us	N	00:24:17.494
237	figures she 'd die the same way	N	00:24:19.534
238	i do n't think your mom knew she was going to die bud	N	00:24:22.094
239	whatever	N	00:24:24.655
240	last time i saw my mother i was in seventh grade	Y	00:24:30.534
241	she handed me my lunch and said see you after school	Y	00:24:34.215
242	did you know that she was back	Y	00:24:36.694
243	i thought that she was dead	Y	00:24:38.935
244	can i sit down	Y	00:24:43.054
245	yeah sure	N	00:24:45.094
246	nora i 'm sorry	Y	00:24:48.655
247	i know this has got to be very hard on you and your brother	Y	00:24:51.315
248	and my dad	Y	00:24:54.095
249	is your dad seeing anybody	Y	00:25:02.354
250	does he have a girlfriend	N	00:25:04.334
251	how could he	N	00:25:07.214
252	this is where i found the hairs in between the packages of frozen peas	N	00:26:40.349
253	mrs easton was a brunette	N	00:26:45.894
254	and we found a warehouse worth of frozen peas at the landfill	N	00:26:48.654
255	lack of swelling clean fractures she was frozen	N	00:26:53.095
256	skin and muscle would 've lost elasticity	N	00:27:04.494
257	fracture planes would 've passed through in a straight line	N	00:27:06.974
258	i 'm thinking somebody in this family stuck her in here waited til trash day	N	00:27:10.654
259	well the garbage tells us how she was killed	N	00:27:18.710
260	now i want to know who	N	00:27:21.189
261	i did n't even know she was dead	N	00:28:59.134
262	thought she 'd just left me again	N	00:29:01.134
263	well it 's a good thing you did n't tell the kids mom was back	Y	00:29:03.634
264	my client agreed to talk to you not be harassed by you	N	00:29:05.867
265	you 're right	N	00:29:07.282
266	well you were excited to see her	N	00:29:08.866
267	why would n't the kids be	Y	00:29:10.442
268	i 'm an adult	N	00:29:14.046
269	that 's right you 're an adult knowledgeable experienced aware of nevada statutes chapter 156 administration of estates of missing persons	N	00:29:19.502
270	it 's a matter of public record	N	00:29:23.196
271	we 've been filling out those forms for five years	N	00:29:24.951
272	you 're jumping the gun	N	00:29:26.637
273	it 's four years 11 months one week	N	00:29:28.071
274	so what	N	00:29:29.535
275	well in three weeks mrs easton 's estate can be distributed to her husband	N	00:29:31.854
276	you had a half a million dollar life insurance policy on your wife	N	00:29:34.734
277	and she had one on me	N	00:29:36.706
278	we did that for the kids	Y	00:29:38.042
279	but you 're not dead and she was n't either two days ago	N	00:29:40.414
280	you know for an unemployed guy you 're doing a lot of spending	N	00:29:44.034
281	i mean	N	00:29:47.536
282	tiffany 's la perla international watch company expecting a windfall	N	00:29:50.531
283	do n't answer that	N	00:29:52.946
284	you 're fishing	N	00:29:54.602
285	no i do that with a pole	N	00:29:56.226
286	no i 'm just thinking out loud	N	00:29:57.641
287	your wife disappears	N	00:29:59.427
288	five years after the fact you get the money	N	00:30:01.402
289	you 've earned it it 's yours but she screwed you up	N	00:30:03.067
290	she showed up	N	00:30:04.241
291	i did not kill my wife	N	00:30:10.695
292	what happened daniel	N	00:30:13.646
293	the sex was n't as good as you remembered it or the money was better	N	00:30:16.862
294	what happened	N	00:30:23.974
295	okay blood from the bedroom chair and the kitchen belong to mom	N	00:31:57.714
296	that 's what i figured	N	00:32:00.234
297	hair from the freezer nicely preserved by the way and hairs from the bedroom pillow also the victim s	N	00:32:03.674
298	okay this is all great but uh why the 9-1-1 page	N	00:32:07.294
299	the moral of my story share and share alleles	N	00:32:13.154
300	pubic hairs in the bed not mom s	N	00:32:16.414
301	the daughter	Y	00:32:20.534
302	dad did have a new girlfriend	Y	00:32:24.435
303	the bracelet was a gift	N	00:32:29.254
304	from your father	Y	00:32:31.294
305	diamonds and platinum that 's uh pretty fancy	N	00:32:36.274
306	guess he thought i deserved it	Y	00:32:39.894
307	why	N	00:32:42.514
308	for taking care of everything	N	00:32:44.334
309	everything	N	00:32:48.394
310	laundry groceries carpool for charlie	N	00:32:51.954
311	is that it	N	00:32:56.635
312	nora	Y	00:33:05.517
313	i 'd really like to help you and your brother but i ca n't unless you talk to me	Y	00:33:09.191
314	we found evidence of you in your father 's bed	Y	00:33:19.255
315	my father loves me	Y	00:33:27.094
316	oh my god	N	00:33:37.894
317	are you lactating	Y	00:33:42.994
318	you 're pregnant	Y	00:33:47.314
319	you sick son of a bitch	N	00:34:00.136
320	did you think we were n't going to find out she was pregnant	Y	00:34:02.251
321	who	N	00:34:03.851
322	oh stop it	N	00:34:04.754
323	your daughter	Y	00:34:05.657
324	nora is pregnant	Y	00:34:06.997
325	cut the clueless routine	N	00:34:08.591
326	what are you accusing me of	N	00:34:10.194
327	daniel	N	00:34:14.795
328	your wife came back and saw what you were doing	N	00:34:18.657
329	so you killed her and you tried to buy off your daughter with a diamond bracelet	Y	00:34:22.451
330	i bought that for my wife	N	00:34:25.287
331	your daughter 's telling a different story	Y	00:34:26.981
332	nora	Y	00:34:28.638
333	how could she even know about	Y	00:34:30.074
334	i 'm going to nail you for murder	N	00:34:31.511
335	okay if i can just have you lay back	Y	00:37:26.345
336	all right nora i 'm going to need you to relax	Y	00:37:30.329
337	okay now take a deep breath	N	00:37:34.164
338	good	N	00:37:40.294
339	all right another deep breath	N	00:37:42.334
340	she 's a virgin	Y	00:37:53.847
341	what are we talking about an immaculate conception	N	00:37:55.782
342	more like the immaculate perception	N	00:37:57.874
343	pseudocyesis imagined pregnancy	N	00:37:59.875
344	it 's all in her head	Y	00:38:03.644
345	well that would explain what she was doing in dad 's bed	Y	00:38:07.654
346	fantasizing	N	00:38:11.255
347	wow	N	00:38:13.294
348	when the desire to become pregnant is so strong hormone levels can change setting off all the biological signs of pregnancy	N	00:38:16.600
349	it kind of makes sense	N	00:38:19.954
350	hormones travel the same channels as adrenaline	N	00:38:24.014
351	swollen abdomen lack of menstruation and sometimes bilateral galactorrhea milk production in both breasts	N	00:38:29.434
352	leaking can be brought on by stress	N	00:38:37.134
353	emotional or physical stimuli cause prolactin to shoot through the endocrine system ending in the mammary glands and triggering the cells to lactate	N	00:38:42.535
354	the father was clueless	N	00:38:48.775
355	about all the women in his life	Y	00:38:51.005
356	hey hey	N	00:38:53.834
357	check out these photos	N	00:38:58.217
358	the two stains on the inside of the shirt we found at the dump tested positive for nora but the stains on the outside bloodstains are definitely mom s	Y	00:39:02.011
359	the bracelet was mom s	N	00:39:04.647
360	greg checked the epithelials	N	00:39:05.942
361	nora 's in love with her father in an electra kind of way	Y	00:39:08.325
362	nora is this your shirt	Y	00:39:13.454
363	yes	N	00:39:15.914
364	can you explain to me how your mother 's blood ended up on it	Y	00:39:20.474
365	no idea how it got there	N	00:39:26.494
366	no	N	00:39:30.494
367	well you told me that this bracelet was a gift from your father	Y	00:39:35.785
368	he claims that he bought it for your mother	Y	00:39:39.174
369	oh no	N	00:39:41.414
370	it 's mine	Y	00:39:43.414
371	i think you feel the same way about your father	Y	00:39:46.235
372	you know you mean the world to me do n't you	N	00:39:54.224
373	guess who 's back	N	00:40:16.589
374	and then you put your mother in the freezer and you waited until trash day	Y	00:40:32.565
375	that 's a horrible story	N	00:40:38.974
376	it 's not a story	N	00:40:40.976
377	it 's what the evidence tells us really happened	N	00:40:42.851
378	what kind of a mother would do that	N	00:40:45.854
379	i 'm helpful	Y	00:40:49.597
380	i do what needs to be done	Y	00:40:51.032
381	i know	N	00:40:52.277
382	you take care of things	Y	00:40:53.152
383	i never ask for anything	Y	00:40:55.305
384	and all you wanted was the one thing that you could n't have	Y	00:40:58.394
385	it 's not my fault	Y	00:41:01.334
386	i 'm innocent	Y	00:41:04.967
387	you were innocent nora	Y	00:41:06.102
388	you 're not anymore	Y	00:41:07.735
389	what are you doing	N	00:41:14.154
390	you 're under arrest for the murder of kellyeaston	Y	00:41:16.255
391	no but i 'm going to have a baby	Y	00:41:18.644
392	well she 's going to retain an attorney	Y	00:41:24.035
393	he 's going to advise her to plead insanity	Y	00:41:26.214
394	good defense	N	00:41:28.334
395	yeah	N	00:41:31.055
396	have you ever seen anything like this before	N	00:41:34.029
397	how it manifested	N	00:41:37.294
398	no	N	00:41:39.847
399	but the cause	N	00:41:40.821
