	sentence	killer_gold	medion_time
241	stop	N	00:15:04.774
242	i-i got a system here	N	00:15:06.004
243	i found this wadded up in her purse	N	00:15:07.277
244	it 's a release form permission to film an adult movie at the acid drop from drake the snake productions	N	00:15:08.392
245	signed by a drake snow	N	00:15:10.614
246	i need to see your boss	N	00:15:32.614
247	follow me	N	00:15:36.274
248	tonight 's for mike	N	00:15:38.215
249	we pay our respects by ringing the register	N	00:15:40.494
250	now i do n't mind if you 're talking just as long as they 're drinking	N	00:15:44.334
251	watch the doubles	N	00:15:47.674
252	uh watch the doubles	N	00:15:49.335
253	be smart	N	00:15:54.415
254	you do that we 're gon na take this party through till 6:00 in the morning	N	00:15:57.134
255	and most importantly have fun	N	00:15:59.695
256	okay	N	00:16:01.016
257	go make some money	N	00:16:01.706
258	see you later	N	00:16:03.042
259	thanks	N	00:16:04.674
260	you here about mike	N	00:16:06.286
261	yes i am	N	00:16:07.582
262	let 's go somewhere private	N	00:16:11.074
263	sorry for the inconvenience everybody	N	00:16:12.994
264	when you come back next bottle 's on me	N	00:16:14.446
265	great	N	00:16:15.581
266	go ahead	N	00:16:16.794
267	thanks chief	N	00:16:18.167
268	we 're going to shut her down for about half an hour	N	00:16:19.622
269	well this is private	N	00:16:21.414
270	it was um it was a real shock you know	N	00:16:25.564
271	mike and laurel getting killed like that	N	00:16:27.414
272	but i got to say if they had a choice how to go out it would have been together	N	00:16:30.655
273	for him the sun rose and set with her	N	00:16:34.554
274	he did n't treat her like a trophy wife	N	00:16:37.735
275	no	N	00:16:39.707
276	you kidding	N	00:16:40.482
277	no	N	00:16:42.925
278	he got her off the vhs covers and she made a home for him	N	00:16:46.855
279	have a seat	N	00:16:50.094
280	um and what was uh what was your professional affiliation with him	N	00:16:53.079
281	i run his clubs	N	00:16:56.754
282	ever since he got out of the partner business with kylegoode	Y	00:16:59.274
283	have you seen this mr goode lately	Y	00:17:03.714
284	he shows his face every once in a while	Y	00:17:06.594
285	i just try to keep him away from mike you know	Y	00:17:08.436
286	as much as humanly possible	N	00:17:10.272
287	and what about this drake snow guy	N	00:17:15.054
288	drake	N	00:17:17.967
289	drake the snake	N	00:17:19.021
290	i uh	N	00:17:20.164
291	i hired him	N	00:17:21.214
292	he 's harmless	N	00:17:22.264
293	he saw one ron jeremy movie	N	00:17:23.687
294	now the guy just sees dollar signs	N	00:17:25.301
295	uh and how did he get along with the trents	N	00:17:29.484
296	why do n't you go ask him	N	00:17:31.855
297	reading my mind	N	00:17:33.644
298	mm	N	00:17:35.334
299	you uh you never gave me your name	N	00:17:39.634
300	oh	N	00:17:41.415
301	catherine	N	00:17:42.807
302	catherine	N	00:17:43.461
303	willows	N	00:17:44.435
304	chrisbezich	N	00:17:46.974
305	come on	N	00:17:50.904
306	mike and kyle they made all their money out of laurel taking it off	Y	00:17:53.314
307	she-she was a cash register in panties is what she was	N	00:17:55.477
308	and you wanted in	N	00:17:56.592
309	no	N	00:17:58.274
310	trust me	N	00:18:00.397
311	the last thing that i wanted was to be partners with mike	N	00:18:02.392
312	guy 'd would chew you up and spit you out soon as look at you	N	00:18:04.835
313	and kyle	Y	00:18:06.869
314	forget it	N	00:18:08.049
315	guy 'd tell you right to your face he 's sticking it to you	Y	00:18:09.229
316	pasadena baby	N	00:18:10.815
317	i got my own plans	N	00:18:12.227
318	i-i just	N	00:18:13.085
319	i just need a location	N	00:18:13.943
320	one location	N	00:18:14.801
321	and what	N	00:18:16.936
322	mike did n't agree to it	N	00:18:18.651
323	did n't ask him	N	00:18:20.676
324	last time i asked him for something he took a swing at me get the hell out of my	N	00:18:22.852
325	i just want the same shot that you had mike	N	00:18:25.614
326	laurel said that	N	00:18:28.116
327	you two are n't in business anymore	N	00:18:29.792
328	in the kitchen you said	N	00:18:32.157
329	yeah	N	00:18:33.032
330	so i was n't going to make that mistake again so i had to try something different	N	00:18:35.614
331	so i pulled a geffen	N	00:18:38.276
332	i went straight to yoko	N	00:18:39.311
333	oh you gave laurel the release form	N	00:18:41.754
334	she was going to give it to mike	N	00:18:44.655
335	he was going to sign it and they were going to get it back to me	N	00:18:46.557
336	so much for that	N	00:18:48.231
337	all right	N	00:18:49.647
338	so uh listen drake	N	00:18:50.621
339	i 'm going to help you get that dream shot	N	00:18:52.175
340	so that when you do get into the porn biz you wo n't have a murder rap hanging over your head	N	00:18:55.009
341	here	N	00:18:57.747
342	crime scene 101	N	00:18:59.481
343	stick this in your mouth	N	00:19:01.575
344	hey you can set em right there	N	00:19:03.774
345	ca n't believe that there 's this many abandoned bikes in charleston hills	N	00:19:06.764
346	these were found in the alley behind the fire department so check them out	N	00:19:10.994
347	sugar on the handlebars of both bikes	N	00:19:26.444
348	just like the keypad	N	00:19:28.214
349	so we may have our getaway bikes	N	00:19:29.994
350	we could check the serial numbers but they 're usually not recorded	N	00:19:32.334
351	you know what	N	00:19:38.045
352	i got an idea	N	00:19:38.695
353	hmm	N	00:19:39.345
354	what are you doing	N	00:19:42.774
355	get me a pair of tweezers will you	N	00:19:49.455
356	now how did you know that receipt was in there	N	00:20:01.717
357	well i used to read point spreads	N	00:20:02.832
358	now i read books	N	00:20:04.534
359	good for you	N	00:20:06.655
360	bad for rossdavis though	N	00:20:08.735
361	this is a little intense for getting my bike stolen	N	00:20:12.597
362	i already got a new one	N	00:20:14.431
363	did you report it	N	00:20:15.836
364	no	N	00:20:16.629
365	you 're kidding me right	N	00:20:17.422
366	i got jumped man	N	00:20:18.535
367	by whom	N	00:20:19.765
368	by two bucked-ass brothers	Y	00:20:21.167
369	they were both yoked as hell	Y	00:20:22.542
370	ripped	N	00:20:23.794
371	i thought for a second they were going to kill me	Y	00:20:25.464
372	something wrong with your neck	N	00:20:33.295
373	man it 's killing me	N	00:20:34.525
374	i do n't know what the hell they hit me with but my knees was the first to go	Y	00:20:37.355
375	i believe you were hit with a stun gun	N	00:20:42.094
376	just like miketrent	N	00:20:44.424
377	i found something on your butt	N	00:20:52.277
378	checking out my butt again greg	N	00:20:53.951
379	i was	N	00:20:55.267
380	mm-hmm	N	00:20:56.042
381	as well as the four butts sara got at the crime scene	N	00:20:57.106
382	oh	N	00:20:58.281
383	found something on them that i ca n't explain so i sent them over to hodges	N	00:21:01.134
384	your butt 's fine	N	00:21:04.175
385	switching gears	N	00:21:05.814
386	blood found in the trents bedroom is a match to drake snow	N	00:21:08.295
387	so he told the truth about the blood and lied about the kitchen	N	00:21:11.715
388	figures	N	00:21:13.994
389	three of the four cigarette butts are also a match to drake puts him at the scene	N	00:21:16.194
390	and the fourth butt	N	00:21:19.315
391	female not a match to laureltrent	N	00:21:21.774
392	orange seeds	N	00:21:23.604
393	two additional donors both male	Y	00:21:25.258
394	not a match to any of our players	N	00:21:26.814
395	no hits on codis	N	00:21:28.371
396	so we 're looking for two guys and a gal who might know drake we already know you lied	Y	00:21:31.534
397	we found your blood in the trents bedroom not in the kitchen	N	00:21:36.690
398	so what were you doing in there	N	00:21:39.306
399	you putting the shot in her or what	N	00:21:40.801
400	hey look	N	00:21:42.435
401	i know where you 're going with this	N	00:21:44.394
402	okay i was in the bedroom	N	00:21:46.534
403	she was n't on her knees	N	00:21:48.884
404	i was	N	00:21:50.874
405	i was begging	N	00:21:52.064
406	not for sex i was begging for my business	N	00:21:53.754
407	drake the snake productions	N	00:21:55.814
408	mike comes busting in goes ballistic smacks me in the nose	N	00:21:58.535
409	i mean i know i keep coming back to this three-and-out thing but maybe because you 're in bed with his wife	N	00:22:02.494
410	laurel and i did n't have sex in the bedroom	N	00:22:05.556
411	we had it on the set- past tense long time ago	N	00:22:07.071
412	then along came mike	N	00:22:08.474
413	mike was good for laurel	N	00:22:12.795
414	mike was not good for me	N	00:22:14.634
415	she got carte blanche laurel	N	00:22:16.366
416	me i got a bar back	N	00:22:17.902
417	now i 'm popping blue pills looking for something to bring me down but i know the business	N	00:22:20.609
418	i just do n't have the capital to get behind the camera	N	00:22:23.914
419	so what does killing the trents get you	N	00:22:26.214
420	zero	N	00:22:30.014
421	no one was more upset than me	N	00:22:32.054
422	you 're still pouring drinks	N	00:22:35.494
423	boo-hoo	N	00:22:37.256
424	and what are you doing smoking around their place	N	00:22:38.651
425	what	N	00:22:41.175
426	yeah we found cigarette butts with your dna on it on their property	N	00:22:43.769
427	i do n't know what you 're talking about	N	00:22:46.714
428	i do n't	N	00:22:48.655
429	i smoke one place okay	N	00:22:49.990
430	i smoke at work	N	00:22:50.933
431	i 'm down to one a day	N	00:22:51.876
432	right after happy hour i have my one cigarette and it 's out back by the service register	N	00:22:54.715
433	you ask anybody	N	00:22:57.894
434	drake 's telling the truth you know	N	00:23:01.574
435	he smokes one a day	N	00:23:03.437
436	not on the floor right here my rule	N	00:23:04.952
437	mm-hmm	N	00:23:06.134
438	well i 'll have to verify it with evidence	N	00:23:08.014
439	you verify everything	N	00:23:12.535
440	everything	N	00:23:14.695
441	including you	N	00:23:18.294
442	you 're clear	N	00:23:20.509
443	can you blame drake you know	N	00:23:22.734
444	he 's trying to give up cigarettes	N	00:23:24.666
445	that 's like me trying to give up	N	00:23:26.401
446	sex	N	00:23:30.174
447	everybody needs to indulge in a vice at least once a day right	N	00:23:32.954
448	yes well i did happen to notice those little waitress girlies trying to serve their way into bed with you	N	00:23:38.014
449	that 's work	N	00:23:42.175
450	i prefer women	N	00:23:44.315
451	speaking of work do you um ever get a day off	N	00:23:46.874
452	what	N	00:23:54.534
453	you want to get to know me	N	00:23:56.346
454	yes	N	00:23:57.841
455	um	N	00:24:12.334
456	what	N	00:24:13.791
457	wait	N	00:24:14.574
458	hang on	N	00:24:15.357
459	i 'm on the clock	N	00:24:16.814
460	you started it	N	00:24:21.234
461	yes and when the time is right maybe i 'll finish it	N	00:24:23.350
462	how you feeling	N	00:24:36.850
463	hey	N	00:24:37.513
464	what do you mean	N	00:24:38.176
465	well you were popping cough drops at the scene the other day a mile a minute	N	00:24:40.394
466	i thought i was coming down with a cold	N	00:24:43.334
467	ah	N	00:24:45.874
468	yeah i uh	N	00:24:48.254
469	i understand colds	N	00:24:50.134
470	you know back in jersey when i was getting it from both ends from my wife and my work uh things started to get heavy	N	00:24:53.494
471	i started medicating	N	00:24:58.014
472	cure my cold	N	00:25:01.134
473	and um and god forbid i had an early morning roll-out and i had that tell-tale breath you know what i mean	N	00:25:05.975
474	so i would dodge my supe and i started popping cough drops	N	00:25:12.969
475	huh	N	00:25:17.295
476	i mean what i 'm trying to say is that there 's more problems than answers in the bottom of a bottle believe me	N	00:25:22.595
477	yeah	N	00:25:27.774
478	actually i had a couple of beers with breakfast when i got off shift	N	00:25:32.834
479	and then i got called in	N	00:25:37.314
480	just a couple	N	00:25:39.454
481	yeah	N	00:25:41.574
482	i 'm just looking out for you	N	00:25:44.655
483	hey what are you doing after work	N	00:25:56.115
484	more work	N	00:25:57.984
485	you 've photos of laureltrent 's jewelry	N	00:25:59.794
486	yeah two-carat diamond earrings ruby necklace diamond and sapphire bracelet lady 's gold rolex	N	00:26:04.414
487	the insurance company says it 's worth somewhere north of two mil	N	00:26:09.454
488	i got every pawn shop in town on the lookout	N	00:26:12.334
489	what	N	00:26:14.449
490	you know that feeling you get when you just ca n't quite put your finger on something	N	00:26:17.434
491	what ca n't you put your finger on besides the clock-out button	N	00:26:21.214
492	why did they drag his body down the driveway	Y	00:26:24.195
493	dragging 's your racket	N	00:26:26.554
494	but i can tell you who 's dragging miketrent into court	N	00:26:28.775
495	his ex-business partner kylegoode	Y	00:26:31.470
496	evidence	N	00:26:33.634
497	evidence in context	N	00:26:35.534
498	take a look	N	00:26:37.634
499	trace on the cigarette butt is a match to the sand i collected from the ashtray	N	00:26:42.675
500	at acid drop	N	00:26:45.369
501	now take a look at this	N	00:26:47.294
502	i found trace amounts of soil in the orange seeds and the orange peel	N	00:26:52.554
503	but not on any of the butts	N	00:26:55.055
504	so it 's possible that the butts were planted	N	00:26:57.354
505	may explain why there seems to be so many suspects at the crime scene	N	00:27:03.774
506	probably clears drake snow and your unidentified female smoker	N	00:27:07.015
507	where does that leave you	N	00:27:09.534
508	with two guys on bikes	Y	00:27:11.614
509	hit that ninja	N	00:27:17.376
510	on the bridge	N	00:27:18.932
511	kylegoode that 's it	N	00:27:20.874
512	kylegoode	Y	00:27:21.994
513	uh-huh	N	00:27:22.024
514	i 'm detective jimbrass homicide	N	00:27:23.334
515	i was wondering when you guys would get around to me	Y	00:27:25.909
516	why 's that	N	00:27:27.975
517	my ex-partner 's murdered	Y	00:27:29.696
518	i got a lawsuit against him	Y	00:27:31.411
519	he owes me millions	Y	00:27:32.994
520	i 'd like me for it	Y	00:27:34.195
521	great then we wo n't have to pull teeth to get to the truth	N	00:27:36.074
522	where were you yesterday morning	Y	00:27:38.337
523	with my son alex	Y	00:27:40.052
524	where	N	00:27:41.754
525	you 're not going to believe anything i tell you	Y	00:27:45.276
526	why do n't you ask him	N	00:27:46.791
527	okay	N	00:27:48.023
528	come alex	N	00:27:48.789
529	get off the game	N	00:27:49.556
530	that 's enough	N	00:27:50.609
531	you cost me a man	Y	00:27:51.936
532	i got more quarters	N	00:27:53.252
533	so alex where were you yesterday morning	N	00:27:57.234
534	at grandma s	N	00:27:58.994
535	all morning	N	00:28:01.247
536	no	N	00:28:02.301
537	she lives in laughlin my dad drove me	Y	00:28:04.200
538	what time did you get there	N	00:28:06.050
539	i do n't know	N	00:28:07.033
540	i was sleeping	N	00:28:08.016
541	maybe around 11:00	N	00:28:09.554
542	you sure about that	N	00:28:11.436
543	yeah	N	00:28:13.112
544	when i woke up captain caveman was on	N	00:28:15.014
545	okay laughlin 's about two hours away so you and your son left home around 8:30	Y	00:28:18.174
546	more like 8:00	N	00:28:20.887
547	alex likes those breakfast sandwiches	N	00:28:21.945
548	we picked a couple up	Y	00:28:23.002
549	ate them on the way	N	00:28:24.060
550	where 'd you pick them up	Y	00:28:25.335
551	sunny side 's over on eastern	N	00:28:26.876
552	you looking for an alibi	N	00:28:28.471
553	something like that yeah	N	00:28:29.954
554	come on alex	N	00:28:31.227
555	let 's go over to circus circus	N	00:28:32.402
556	they got a real arcade	N	00:28:34.054
557	thank you for visiting sunny side s	N	00:28:46.836
558	next in line please	N	00:28:47.951
559	hi	N	00:28:49.174
560	would you like to try the sunny side 's special	N	00:28:50.324
561	no i 'm nickstokes	N	00:28:51.757
562	i 'm with the lasvegas crime lab	N	00:28:53.271
563	can i talk to you for a second	N	00:28:55.094
564	um	N	00:28:56.935
565	are you missy wilson	N	00:28:59.714
566	are you a truant officer	N	00:29:01.554
567	no	N	00:29:02.930
568	your manager said you were working breakfast the other day at the pick-up window	N	00:29:05.514
569	yeah	N	00:29:08.129
570	do you remember this guy	Y	00:29:09.874
571	oh my god	N	00:29:12.034
572	that 's the creep who was hitting on me	Y	00:29:13.824
573	he was so repulsive	N	00:29:15.314
574	you know what he said to me	Y	00:29:16.804
575	i 'd like to bend you over the counter baby	Y	00:29:19.155
576	and he said it in front of his kid	Y	00:29:22.694
577	what kind of father acts like that	Y	00:29:24.557
578	sounds like he wanted to make an impression	Y	00:29:26.391
579	oh he did	Y	00:29:27.897
580	i hope you 're going to arrest him	Y	00:29:28.892
581	one thing at a time	N	00:29:30.669
582	now this window	N	00:29:33.187
583	i get all the creeps in drive-through teenagers perverts walk-ups and those are my favorites	N	00:29:35.641
584	hi i 'm on a skateboard	N	00:29:37.418
585	can i have a burger combo	N	00:29:38.334
586	no dork	N	00:29:39.251
587	does this window have a surveillance camera	N	00:29:40.934
588	oh yeah we have cameras all over here	N	00:29:42.687
589	even in the cooler	N	00:29:43.741
590	confirms his alibi	Y	00:29:49.655
591	every suspect brass leans on seems to have a case of the airtights	N	00:29:52.355
592	hold it	N	00:29:54.674
593	run that back	N	00:29:55.864
594	pause it	N	00:30:01.474
595	what is that around the kid 's neck	N	00:30:04.254
596	i do n't know	N	00:30:06.335
597	let 's enhance it	N	00:30:13.034
598	hard to tell but it almost looks like a canteen	N	00:30:14.894
599	you bring a canteen up to your lips not to your eyes	N	00:30:18.815
600	i 'll pull some stills see what i can make of it	N	00:30:22.054
601	av lab	N	00:30:23.614
602	grissom	N	00:30:26.734
603	i 'll be right there	N	00:30:31.315
604	well he lived by the stun but i do n't think he died by it	Y	00:30:44.449
605	he did n't	Y	00:30:47.034
606	uh two gunshot wounds to the back of the head	N	00:30:48.674
607	tod is within the hour	N	00:30:51.055
608	blood spatter everywhere	N	00:30:53.774
609	multiple directionalities	N	00:30:57.294
610	you almost done david	N	00:31:04.284
611	uh yes sir	N	00:31:05.574
