	sentence	killer_gold	medion_time
422	vega	N	00:24:08.996
423	safety precaution only	N	00:24:11.097
424	we 're done	N	00:24:15.387
425	let 's go	N	00:24:16.644
426	they do n't have any money in their bathing suits so you suspect them of a high-end counterfeit operation	N	00:24:25.839
427	no but it did get me thinking	N	00:24:28.615
428	if something does n't feel right it probably is n't	N	00:24:31.256
429	take a look	N	00:24:33.267
430	this is the money we got from the con man	N	00:24:34.683
431	see the serial numbers	N	00:24:36.199
432	each one is different	N	00:24:37.638
433	just like real money	N	00:24:44.638
434	that 's what threw ronnie and i off the scent	N	00:24:46.236
435	this couple did n't make one bill and run off 100 copies with the same serial number	N	00:24:49.155
436	they had to burn separate plates for each serial number	N	00:24:58.817
437	much harder to catch	N	00:25:05.978
438	very high-end	N	00:25:08.475
439	the duffys are major counterfeiters	N	00:25:10.435
440	you mean the ortons	N	00:25:12.497
441	our investigators tell me they 're the duffys from lasvegas county	N	00:25:15.277
442	orton 's their assumed names	N	00:25:17.778
443	how long have you known that	N	00:25:19.418
444	as soon as you phoned me i went on a t-department database	N	00:25:21.434
445	they 've each done time for interstate fraud	N	00:25:23.526
446	and yes high-end counterfeiting	N	00:25:25.380
447	you federal guys are sneaky	N	00:25:27.139
448	access	N	00:25:28.618
449	so what do you want to do with the money	N	00:25:30.498
450	it 's your money now	N	00:25:32.527
451	well the treasury s	N	00:25:34.301
452	thanks	N	00:25:37.369
453	i 'll take it from here	N	00:25:38.347
454	find their operation and shut it down	N	00:25:40.035
455	hey	N	00:25:42.195
456	i 'm still part of this	N	00:25:44.848
457	not really	N	00:25:46.224
458	but you 're making me look good to my superiors so if you want to tag along	N	00:25:48.399
459	i do n't tag along	N	00:25:50.579
460	suit yourself	N	00:25:51.978
461	we got bad news from the garage	N	00:26:00.416
462	give it to me	N	00:26:03.379
463	the tire evidence puts ellie 's car at the murder scene	N	00:26:05.639
464	we 'll be pressing charges murder of vincentavery	N	00:26:08.129
465	oh come on you know she did n't kill him	N	00:26:10.069
466	keithdriscoll did	N	00:26:11.938
467	maybe so but we do n't have driscoll	N	00:26:13.576
468	what	N	00:26:15.299
469	vega had to turn him loose after your gun episode	N	00:26:16.937
470	oh i get it	N	00:26:18.578
471	so vega thinks she 'll eventually rat out driscoll	N	00:26:20.057
472	that 's what you cops think	N	00:26:22.117
473	yeah well let me tell you something about my daughter	N	00:26:24.591
474	never happened	N	00:26:26.579
475	are they arresting me	N	00:26:42.148
476	i 'm going to bail you out	N	00:26:43.484
477	you can stay at my place	N	00:26:46.235
478	i have a place	N	00:26:47.876
479	you have a place	N	00:26:49.419
480	keith and i do	N	00:26:51.126
481	we share everything	N	00:26:52.821
482	ellie why do you do this to yourself	N	00:27:00.209
483	you 're better than that	N	00:27:02.308
484	you 're better than him	N	00:27:04.418
485	no i 'm not	N	00:27:06.538
486	grissom 's office	N	00:27:32.898
487	csi warrick speaking	N	00:27:34.456
488	warrick	N	00:27:35.745
489	it 's vega	N	00:27:36.598
490	we 've got a four-forty-four	N	00:27:37.451
491	officer-involved shooting	N	00:27:39.399
492	who	N	00:27:41.409
493	one guess	N	00:27:42.387
494	congratulations brown	N	00:28:12.874
495	you just bounced off the glass ceiling	N	00:28:15.737
496	excuse me	N	00:28:17.739
497	brass buys his daughter a get out of jail free card and her boyfriend ends up on a gurney	N	00:28:20.915
498	good call	N	00:28:23.878
499	ecklie you 're day shift	N	00:28:25.076
500	and you 're here because	N	00:28:26.274
501	i 'm dedicated	N	00:28:27.608
502	yeah picture that	N	00:28:28.905
503	what the hell happened	N	00:28:33.689
504	keithdriscoll shot in the throat	N	00:28:34.747
505	first officer here found brass in the apartment woozy	N	00:28:36.567
506	keithdriscoll on the floor lights out	N	00:28:38.985
507	where 's his daughter	N	00:28:40.897
508	no one knows	N	00:28:42.133
509	i got guys out looking for her right now	N	00:28:43.369
510	check his weapon	N	00:28:44.687
511	waiting on you guys	N	00:28:45.904
512	there 's one round missing	N	00:29:09.817
513	it 's just you and me talking now jim	N	00:29:21.960
514	off the record	N	00:29:24.178
515	you went to the apartment	N	00:29:26.376
516	yeah	N	00:29:28.396
517	you notify dispatch	N	00:29:29.737
518	it was a personal visit	N	00:29:30.891
519	you went looking for keithdriscoll	N	00:29:32.426
520	no	N	00:29:34.161
521	i went looking for ellie	N	00:29:39.715
522	where is she	N	00:29:41.208
523	she 's not here man	N	00:29:42.935
524	hey you got a warrant	N	00:29:43.906
525	everything 's a blur after that	N	00:29:49.035
526	do you remember drawing your gun	N	00:29:51.218
527	no	N	00:29:53.297
528	but you 're leaving something out	N	00:29:55.697
529	hey you got a warrant	N	00:29:59.976
530	ellie are you here	N	00:30:04.874
531	i 'm not leaving anything out	N	00:30:05.879
532	your daughter lives there	N	00:30:07.239
533	she probably saw what happened	N	00:30:08.947
534	we 're going to pick her up eventually	N	00:30:10.841
535	careful she spits	N	00:30:14.218
536	one shot	N	00:30:21.138
537	fifteen bullets left in brass 's gun	N	00:30:22.827
538	there should be sixteen	N	00:30:24.323
539	what kind of cop does n't empty his magazine	N	00:30:26.019
540	they 're trained to shoot to kill	N	00:30:27.737
541	hey	N	00:30:40.499
542	look where i just located this blood	N	00:30:44.657
543	back of the grip	N	00:30:46.909
544	novice shooters get their hands pinched in the slide	N	00:30:48.889
545	slide bite	N	00:30:52.277
546	man brass did n't shoot this guy	N	00:30:54.938
547	i need you to show me your hands	N	00:30:59.178
548	you going to test for gunshot residue	N	00:31:01.059
549	it 's a little late for that	N	00:31:02.697
550	your hands captain	N	00:31:04.418
551	satisfied	N	00:31:11.395
552	i 'm going to need to take your badge	N	00:31:13.354
553	it not your job to take my stripes	N	00:31:15.720
554	in this case it is	N	00:31:18.154
555	detective vega	N	00:31:20.917
556	no	N	00:31:27.467
557	ab dick forty-nine ten	N	00:31:36.729
558	eleven by fourteen	N	00:31:40.538
559	offsets this is the rolls royce of printers	N	00:31:41.937
560	closest thing to what the government uses	N	00:31:43.336
561	multiple inks	N	00:31:45.097
562	disaperf computer paper	N	00:31:47.377
563	heavy rag	N	00:31:50.079
564	twenty-five percent	N	00:31:54.438
565	content	N	00:32:00.197
566	makes for durability	N	00:32:05.956
567	mr duffy can agent beckman and i see your burn plates please	N	00:32:11.716
568	press ink paper burn plates the only question now is where 's the money	N	00:32:16.216
569	mr and mrs duffy	N	00:32:17.497
570	there is n't any	N	00:32:20.996
571	oh come on	N	00:32:23.049
572	you can print a million dollars a day with this operation	N	00:32:25.307
573	where is it	N	00:32:26.890
574	there is no money	N	00:32:27.633
575	excuse me	N	00:32:28.376
576	i do n't get this	N	00:32:31.768
577	beckman	N	00:32:32.666
578	congratulations sidle	N	00:32:34.076
579	you passed	N	00:32:35.607
580	passed	N	00:32:36.745
581	duffy is their code alias	N	00:32:38.657
582	this is special agent conners	N	00:32:40.805
583	this is special agent tessari	N	00:32:42.417
584	we 're all with service	N	00:32:44.029
585	quality control	N	00:32:45.452
586	i do n't	N	00:32:46.518
587	we put bait money in the hands of bad people	N	00:32:47.584
588	in this case a reputed con	N	00:32:49.258
589	our directive is to see how the money leads to law enforcement	N	00:32:51.736
590	what if vincentavery was n't murdered in that parking lot	N	00:32:54.098
591	murder was n't on the agenda	N	00:32:55.975
592	however in light of unpredictable events this sting still upheld	N	00:32:58.877
593	it came to you sidle and you did n't take	N	00:33:01.678
594	you should be very proud	N	00:33:03.356
595	wow	N	00:33:04.919
596	i do n't feel that at all	N	00:33:06.199
597	it never feels right when it works	N	00:33:07.898
598	only feels wrong when it does n't	N	00:33:10.257
599	first i have the saliva sample taken from captain brass 's badge	N	00:33:13.335
600	better known as ellie 's dna	N	00:33:16.097
601	take a good look at her markers	N	00:33:18.138
602	second blood sample from jimbrass	N	00:33:20.656
603	they 're nothing alike	N	00:33:23.377
604	from parent to child seven of thirteen markers should match up minimum	N	00:33:26.477
605	in this case there 's not a single marker in common	N	00:33:29.594
606	i do n't have ellie 's mother 's dna on file but my guess is	N	00:33:31.955
607	what is she adopted	N	00:33:34.194
608	what about the blood on brass 's gun	N	00:33:41.458
609	not brass 's not ellie s	N	00:33:43.497
610	not ellie s	N	00:33:45.298
611	no or her boyfriend keithdriscoll	N	00:33:47.137
612	you still got a shooter out there	Y	00:33:50.155
613	with a pinch on his hand	Y	00:33:52.218
614	all right	N	00:33:55.388
615	where 's that manifest	N	00:33:56.724
616	vincentavery	N	00:34:03.178
617	two-zero-three-four two-zero-three-four	N	00:34:07.754
