	sentence	killer_gold	medion_time
381	and my dad 's been slacking on support so i bought it with three other guys	N	00:25:57.258
382	we share it	N	00:26:00.457
383	here 's a pen	N	00:26:01.373
384	start writing	N	00:26:10.615
385	hey heard you have a suspect	N	00:26:12.758
386	we got about four just on the tire prints alone	N	00:26:14.197
387	homicide 's grabbing them up	N	00:26:16.035
388	let 's talk about what else we have	N	00:26:18.138
389	tinacollins pajama top from the murder scene without a drop of blood on it	Y	00:26:21.014
390	hello	N	00:26:23.508
391	how does she explain that	Y	00:26:24.686
392	we 're about to go ask her	Y	00:26:26.553
393	nick what did you find out about that stuff that you collected at the back of the house	N	00:26:29.073
394	the bidi	N	00:26:31.816
395	dna 's still processing but tina said nobody in the family smoked	Y	00:26:34.217
396	so a non-family member was out there	Y	00:26:36.015
397	bidi	N	00:26:37.668
398	bidi	N	00:26:37.668
399	i thought you found a cigarette and a match behind the house	N	00:26:40.367
400	well it 's just like a cigarette	N	00:26:41.584
401	kids smoke them	N	00:26:42.938
402	they think there 's less carbon monoxide	N	00:26:44.258
403	what did you find out about the psych exam on the little girl	N	00:26:46.615
404	the shrink says the kid is in a catatonic state from a trauma	N	00:26:49.428
405	i could 've told you that	N	00:26:51.646
406	but she did respond to the name buffalo	N	00:26:54.557
407	respond how	N	00:26:57.933
408	she freaked out	N	00:26:59.555
409	and what are you doing about it now	N	00:27:06.056
410	going back to the girl	N	00:27:08.497
411	i left her in the car	N	00:27:10.258
412	the windows are cracked	N	00:27:14.515
413	give me a little credit	N	00:27:18.279
414	she 's at the hospital	N	00:27:19.877
415	i do n't know why i did n't get blood on my pajamas	Y	00:27:30.339
416	i just did n't	Y	00:27:32.057
417	but your statement says that you bent down and hugged your mother who was bleeding profusely	Y	00:27:35.515
418	then you ran out tripping over your father 's body in the upstairs hallway	Y	00:27:40.394
419	but there was no blood on you	Y	00:27:45.875
420	i saw my family dead	Y	00:27:47.698
421	i was scared	Y	00:27:50.696
422	i ran to the neighbors	Y	00:27:51.930
423	that is the truth	N	00:27:56.456
424	the evidence is telling a different story	N	00:28:02.216
425	i did the nasty with her yeah but i did n't kill her family	Y	00:28:08.496
426	besides my dad grounded me last week	N	00:28:12.298
427	i share the scooter with oliver but i was camping last night	N	00:28:15.257
428	ask my mom	N	00:28:17.609
429	she made me go	N	00:28:18.507
430	church group	N	00:28:19.994
431	we had sex	Y	00:28:21.528
432	so what	N	00:28:22.506
433	i want a lawyer	Y	00:28:23.377
434	you want a lawyer	Y	00:28:23.974
435	okay we 'll get you a lawyer	Y	00:28:25.297
436	investigator stokes will stay with you just in case you remember where you left that scooter	Y	00:28:28.577
437	there 's no smoking in here	N	00:28:44.195
438	sharon stone basic instinct dude	N	00:28:46.216
439	and i 'm not your dude	Y	00:28:48.236
440	this ai n't a movie and sharon stone 's fine	N	00:28:49.979
441	let 's go	N	00:28:51.617
442	matches	N	00:29:01.818
443	the kid 's name is jesseoverton	Y	00:29:11.754
444	he time-shares the scooter	Y	00:29:14.118
445	he admits to having sex with your girl and he 's asking for a lawyer	Y	00:29:17.015
446	i want to get a warrant and search his house	Y	00:29:21.497
447	i 'll keep you posted	N	00:29:24.797
448	i want to see my sister	Y	00:29:28.966
449	it 's not going to happen tina	Y	00:29:30.820
450	it 's a little too late to start coaching her now	N	00:29:32.544
451	you do n't understand	N	00:29:33.954
452	i need to speak with her	Y	00:29:35.365
453	she wo n't speak	N	00:29:36.879
454	the doctor says it 's from trauma	N	00:29:38.318
455	what happened tina	Y	00:29:41.759
456	did you catch your boyfriend killing your family	Y	00:29:44.480
457	ha-ha-ha	N	00:29:57.368
458	houston we have liftoff	N	00:29:58.665
459	let me take a look	N	00:30:00.378
460	you see how each half of the match lines up	N	00:30:05.097
461	i see	N	00:30:07.286
462	ah who broke the case	N	00:30:09.140
463	well if you believe what you hear in the halls ecklie	N	00:30:11.735
464	ecklie	N	00:30:14.458
465	day shift	N	00:30:16.355
466	sophisticated criminal huh	Y	00:30:18.019
467	hmm	N	00:30:21.516
468	this is the getaway vehicle	N	00:30:23.154
469	tossing it in his own trash	Y	00:30:25.186
470	what else is new	N	00:30:26.921
471	whoa	N	00:30:29.978
472	is this a pair of jeans under all that blood	N	00:30:33.616
473	yet who would have thought the old man to have so much blood in him	N	00:30:37.314
474	what was that	N	00:30:40.708
475	that 's shakespeare	N	00:30:42.155
476	the lawyer 's pleading him guilty	Y	00:30:52.848
477	had to once i put the murder weapon in his mug	N	00:30:55.584
478	remember yes or no	N	00:30:57.636
479	got it	N	00:30:58.830
480	did tinacollins approach you at school and ask you to kill her family	Y	00:31:02.215
481	yes	N	00:31:06.156
482	would you lie about that to escape the death penalty	Y	00:31:08.456
483	no	N	00:31:12.156
484	did you kill her family	Y	00:31:15.217
485	did tina let you in the front door the night of the killings	Y	00:31:23.416
486	two o'clock	N	00:31:25.628
487	i waited till it was straight up	Y	00:31:26.964
488	yes or no	N	00:31:33.219
489	sorry	N	00:31:36.497
490	yes	N	00:31:38.173
491	did she already have a knife for you	Y	00:31:40.279
492	no	N	00:31:42.248
493	she let me choose	Y	00:31:43.226
494	did you use that knife to kill barbaracollins	Y	00:31:46.177
495	yes	N	00:31:50.875
496	and mr collins	N	00:31:57.639
497	yes	N	00:31:59.938
498	and both sons	N	00:32:05.777
499	yes	N	00:32:11.076
500	was tina mad at her parents for not letting you see each other	Y	00:32:15.477
501	did tinacollins tell you she wanted them dead so you could see each other	Y	00:32:22.354
502	yes	N	00:32:28.934
503	well the sick bastard is on the up and up	Y	00:32:34.085
504	except your last question	N	00:32:35.537
505	your why	N	00:32:36.989
506	that they killed the family so they could be together	Y	00:32:39.414
507	operator says his respiratory reactions were inconsistent	Y	00:32:42.996
508	he 's lying	Y	00:32:45.739
509	we got them both	Y	00:32:47.577
510	i do n't much care why they did it	Y	00:32:49.277
511	i 'm with you there	N	00:32:50.574
512	i care	N	00:32:52.315
513	i do n't like holes	N	00:32:54.179
514	what are they hiding	Y	00:32:55.938
515	did you collect the property from the collins family	N	00:33:06.273
516	right after the autopsies	N	00:33:08.278
517	sealed them myself	N	00:33:09.638
518	why	N	00:33:11.048
519	i told one of your assistants to make sure that i got them	N	00:33:12.345
520	well i gave them to ecklie	N	00:33:14.194
521	he said he 'd deliver them to you	N	00:33:16.378
522	he was down here on another case	N	00:33:18.720
523	ecklie	N	00:33:25.019
524	i want everything right now	N	00:33:28.139
525	i 've been going over it	N	00:33:31.118
526	the collins case is my shift	N	00:33:32.636
527	you are completely off base	N	00:33:34.228
528	what you 're afraid i 'll find something that might show you up	N	00:33:35.724
529	oh i 'm sure if you could you would have by now	N	00:33:38.095
530	where is it	N	00:33:40.698
531	i do n't care that you got some pimply-faced kid to confess	Y	00:33:44.956
532	you kept the sheriff out of the loop	N	00:33:47.779
533	that 's a career-killer gil	N	00:33:49.337
534	that 's what so sad conrad	N	00:33:50.896
535	you think of this as a career	N	00:33:52.396
536	the buffalo	N	00:34:27.498
537	sara	N	00:34:28.858
538	yeah	N	00:34:29.377
539	sara	N	00:34:29.896
540	when they examined the little collins girl did they check for sexual abuse	N	00:34:31.797
541	there were no overt signs	N	00:34:33.977
542	why	N	00:34:35.052
543	have some ultraviolet photographs taken	N	00:34:36.913
544	this is a very special camera	N	00:34:41.117
545	it can see deep into your skin it can see things nobody can see	N	00:34:44.534
546	how about i take a picture of me first okay	N	00:34:48.640
547	see	N	00:34:53.114
548	it 's okay	N	00:34:55.236
549	okay	N	00:35:05.636
550	all ready	N	00:35:13.037
551	okay	N	00:35:16.177
552	notes on mapping collins family murder	N	00:35:21.828
553	case 00-398	N	00:35:24.046
554	intruder killed mother	Y	00:35:28.954
555	father went to protect the little girl	N	00:35:31.889
556	got nicked by knife	N	00:35:33.829
557	killer subdued him as dad was entering the little girl 's room to	Y	00:35:39.015
558	save her	N	00:35:44.378
559	grissom	N	00:36:19.218
560	catherinewillows	N	00:36:23.397
561	who 's asking	N	00:36:25.925
562	tedgoggle	N	00:36:26.895
563	i 'm with family services	N	00:36:27.866
564	were you working the collins case	N	00:36:29.418
565	you know your department ca n't seem to get things straight	N	00:36:33.055
566	if you 're looking for the little girl she 's already got a caseworker	N	00:36:36.698
567	actually i 'm inquiring about your little girl	N	00:36:39.613
568	my lindsey	N	00:36:41.081
569	why	N	00:36:42.548
570	what are you talking about	N	00:36:44.016
571	your husband eddie filed a report	N	00:36:45.619
572	says you neglected to pick her up after dance class last night	N	00:36:48.357
573	that you routinely neglect her for your job	N	00:36:51.554
574	is this eddie 's idea of a joke	N	00:36:54.858
575	what are you in one of his bands	N	00:36:56.416
576	i already made a field visit to your house	N	00:36:57.988
577	here 's the form	N	00:36:59.404
578	lindsey seems okay but there is going to be an investigation as to whether there was parental neglect	N	00:37:05.178
579	you 're on notice	N	00:37:10.378
580	grissom	N	00:37:21.337
581	it 's me	N	00:37:21.855
582	something 's off on the map	N	00:37:23.456
583	off	N	00:37:26.548
584	how	N	00:37:27.327
585	uh	N	00:37:28.499
586	i 'm looking at dad 's blood in the hall	N	00:37:29.898
587	i found an interesting drop	N	00:37:31.697
588	the droplet tells me that he was n't running to the little girl 's room	N	00:37:34.997
589	he was coming out of it	N	00:37:38.139
590	yeah	N	00:37:39.875
591	i filled one of your holes grissom	N	00:37:41.955
592	the father was killed first then the mother	N	00:37:45.975
593	and the blood that we found in the hallway was from the knife	N	00:37:50.853
594	damn it	N	00:38:07.873
595	look at all those bruises	N	00:38:15.177
596	somebody was all over this kid	N	00:38:17.577
597	we have forensic evidence that your father sexually abused your sister	Y	00:38:21.096
598	we also know that he was in her room the night of the murders	N	00:38:29.937
599	how can you tell	N	00:38:34.218
600	blood drops	N	00:38:37.258
601	they fall a certain way depending on the motion of the victim	N	00:38:41.935
602	something horrible happened in that house did n't it tina	Y	00:38:51.998
603	long before the night of the murders	N	00:38:56.937
604	that was the last night he was going to touch her	N	00:39:02.998
605	but why your mother	Y	00:39:07.034
606	and why your brothers	Y	00:39:09.858
607	because they should have protected me	Y	00:39:14.157
608	you	Y	00:39:19.814
609	my father	Y	00:39:24.298
610	i was young	Y	00:39:47.818
611	i learned to deal	Y	00:39:49.858
612	but when he went for my daughter	Y	00:39:53.353
613	brenda is	N	00:40:00.833
614	and who is	N	00:40:11.236
615	the father	N	00:40:12.858
616	i was thirteen and nobody noticed that my clothes were getting bigger	Y	00:40:23.158
617	nice huh	N	00:40:30.219
618	brenda may hate me for what i did but i protected her	Y	00:40:37.858
619	i did that much	Y	00:40:47.978
620	night guys	N	00:41:13.453
621	see you cath	N	00:41:14.439
622	good work	N	00:41:15.425
623	it 'll be back to normal in 24 hours	N	00:41:21.617
624	normal would be nice	N	00:41:24.177
