	sentence	killer_gold	medion_time
65	petrovsamsko i tweezed a few for trace	N	00:07:23.075
66	non-gaming sheriff 's permit head chef debreff restaurant robbins takes a sample piece out and hands it to sara for her to look at	N	00:07:27.734
67	chef that would explain the burn scar tissue on his palm round edges tinted	N	00:07:30.777
68	it 's debreff camera zooms in for a close up of the piece of glass	N	00:07:32.474
69	it 's a five-star restaurant probably safety glass	N	00:07:34.194
70	i 've eaten there yeah	N	00:07:34.224
71	good maybe you can get us a table too bad it did n't protect her	N	00:07:35.275
72	uh debreff please hold the windshield 's intact	N	00:09:18.798
73	debreff please hold yeah	N	00:09:19.434
74	debreff please hold well maybe the glass came from another windshield in this lot	N	00:09:19.434
75	hi let 's take a look	N	00:09:21.975
76	last name they start walking around and looking at the cars glass	N	00:09:24.176
77	we do n't have reservations you know you can tell a lot about a person by what they leave in their car	N	00:09:25.431
78	w-we 're here rotten bananas	N	00:09:26.974
79	eh party of four i got a paycheck	N	00:09:27.864
80	three weeks from thursday who would do that	N	00:09:28.474
81	let me see underwear	N	00:09:29.664
82	excuse me but you do n't understand he finds something with the next car	Y	00:09:31.175
83	no i 'm sorry that looks like adhesive	Y	00:09:32.597
84	you do n't understand still tacky	Y	00:09:33.631
85	you 're walk-in 's on a very busy night off screen a woman yells at them	Y	00:09:35.095
86	we 're short a chef hey hey	Y	00:09:36.554
87	we know what are you doing	N	00:09:37.476
88	he 's dead that 's my car	N	00:09:38.111
89	not just dead sara holds out her id to the woman	N	00:09:39.246
90	dismembered crime lab	N	00:09:40.701
91	we 're with the crime lab cute picture	N	00:09:43.614
92	i 'll get the owner sara stops her	Y	00:09:46.514
93	are you sure it 's petrov the adhesive 's seeping	N	00:09:51.895
94	coroner made a positive identification you get what you pay for	N	00:09:54.174
95	what makes you think this event happened here so the car shop was having a half-off deal	N	00:09:56.394
96	we found traces of aspic and olive oil under his fingernails i 'm in no position to go to the big guys	N	00:09:59.369
97	means that he went into the meat grinder without showering did replacing the windshield have anything with the tenant in apartment 325	N	00:10:03.314
98	possibly straight from this kitchen linda	N	00:10:06.670
99	if there was a murder in our kitchen do n't you think that uh yeah	N	00:10:10.134
100	i 'd know about it she did it	N	00:10:13.274
101	i do n't know she has n't paid for anything else she trashed in this complex	N	00:10:15.305
102	would you like what else	N	00:10:16.077
103	hey cath end of flashback	N	00:10:20.584
104	blood spatter resume to present	N	00:10:22.314
105	it 's a kitchen when she 's down she throws the patio furniture into the pool	N	00:10:23.467
106	the chefs use knives quick flashback to lindadamen tosses the furniture into the pool while screaming	N	00:10:24.402
107	that 's not uncommon end of flashback	N	00:10:25.367
108	you are resume to present	N	00:10:26.182
109	gilgrissom she broke my windshield yesterday because she said she heard me talking on my cell about her	N	00:10:28.214
110	i 'm with her quick flashback to linda hitting and breaking the car windshield while screaming	N	00:10:28.824
111	who 's uh stephanie end of flashback	N	00:10:32.095
112	one of my waitresses resume to present	N	00:10:34.684
113	oh i understand how chefs cut their fingers and how the kitchen help could have blood spatter on their uniforms but how does a waitress get blood on the back of her shirt we just call her the whack job in 325	N	00:10:40.469
114	we can shut you down for hours or get a warrant and shut you down for good we think it may have been a suicide	N	00:10:51.415
115	give me till after the rush i 'm surprised someone did n't kill her	N	00:10:56.854
116	okay this rush is taking entirely too long she gets into her car	N	00:11:07.804
117	sir thank you	N	00:11:08.614
118	the coquilles st jacques i would like to see lindadamen 's tox report	N	00:11:09.424
119	thank you the car engine starts	N	00:11:10.706
120	people always think that the show is out front sara sits with john and janedamen	Y	00:11:12.282
121	it was n't till i waitressed i realized it 's all in the back john reaches into his coat pocket and pulls out a photograph	Y	00:11:14.894
122	what are you looking at the shoeprint that you found in linda 's bedroom	N	00:11:35.415
123	looks like a v-pattern to me we 're going to wait and see what the evidence tells us	N	00:11:37.015
124	what do you think i did meet a tenant at your daughter 's apartment complex that described linda as troubled	Y	00:11:38.165
125	yeah we like to think of her as normal as improving	Y	00:11:40.166
126	what she was prescribed lithium her junior year of college	N	00:11:40.901
127	caused by a candle she was diagnosed bipolar	N	00:11:42.055
128	burn area seems too big for a candle she 's a rapid cycler	N	00:11:44.015
129	okay we knew she had been violent around the complex	Y	00:11:46.006
130	kitchen 's all yours lithium did n't help	N	00:11:47.462
131	mr dutton uh can i ask you what happened here well it 's a catch-22	N	00:11:48.846
132	oh geez when linda 's in an up phase she does n't think she needs the lithium so she does n't take it which then makes her more unstable	N	00:11:49.981
133	uh waiters probably put the candles too close to the wall she corrects herself	N	00:11:52.694
134	i 've told them a million times made	N	00:11:55.574
135	ah excuse me det sulik points out brodyjones to sara and warrick	N	00:12:01.249
136	stephanie there he is-dollar slots wearing the cap	N	00:12:02.069
137	uh-huh how did you track him down	N	00:12:02.889
138	is this your uniform we showed his photo around	N	00:12:03.954
139	do n't have to answer that steph the atm in the lobby he used it 24 hours ago	N	00:12:05.544
140	they do n't have a warrant as they get closer they notice that brodyjames is sitting in front of a slot machine writing vigorously in his notebook	N	00:12:07.434
141	i thought you said the mafia left town it reads	N	00:12:09.835
142	we have the owner 's consent so again could you explain this blood we used to call a guy like that a bean counter	N	00:12:13.414
143	order up stephanie what are the notebooks for	N	00:12:17.554
144	hot items two filet mignon and one coquilles st jacques it 's his results	N	00:12:19.297
145	boogie but that joker does n't realize that the patterns can end up in the hundreds of millions	N	00:12:20.932
146	go go you know the more i see of this kind of stuff the less i picture you a gambler	N	00:12:23.215
147	hey as they get closer they notice blood stains on brodyjones right shirt sleeve	N	00:12:24.664
148	we found blood spatter on the uniforms of several employees who worked the night that chefpetrov died brody does n't notice them approaching	Y	00:12:27.334
149	rosshalpo souschef lasvegas police	N	00:12:31.455
150	lolacreighton saucier what do you know about the death of lindadamen	N	00:12:34.294
151	you want to tell us how the blood got here i need to write my results	N	00:12:36.714
152	it 's my blood i need to document them	N	00:12:38.634
153	we got a rule in the kitchen do n't touch my knife do n't touch my johnson how did you get the blood on your shirt	N	00:12:42.235
154	i was working with petrov the head chef we 're going to need your shirt	N	00:12:46.534
155	hey hey that 's my knife he tosses it to sara	N	00:12:49.475
156	touched his knife brodyjones sits at the table rubbing his eyes	N	00:12:51.542
157	i deserved it warrick puts a photo down on the table in front of brodyjones	N	00:12:52.694
158	okay brody we have your shoeprint in linda 's blood	N	00:12:56.157
159	that still does n't explain how the blood got on the uniforms we also have a sample of linda 's blood that we found on your t-shirt	N	00:12:57.991
160	they do n't get it is there anything you 'd like to tell us	N	00:12:59.569
161	chefs here have a ritual yes	N	00:13:00.855
162	macho thing someone is playing that machine right now and is throwing the entire last 72 hours of calculations out the window	N	00:13:02.085
163	if you get cut it 's tradition that you disburse maximum spillage did you kill this girl and try to make it look like a suicide	N	00:13:05.054
164	oh hey watch it save her how	N	00:13:09.353
165	chef i went to her place	N	00:13:10.716
166	ah blood quick flashback to brodyjones opens the apartment door and walks inside	N	00:13:11.936
167	oh hey stop ooh lindadamen is on the bed	N	00:13:13.011
168	that 's how everyone got blood on themselves end of flashback	N	00:13:13.624
169	macho resume to present	N	00:13:14.169
170	have n't these people ever heard of hiv i looked in her bedroom	N	00:13:15.914
171	apparently not i thought she fell asleep reading	N	00:13:17.730
172	alert all your employees then i saw blood	Y	00:13:19.049
173	we 're going to take over your kitchen starting now quick flashback to brodyjones sees the slit wrist and the blood on the bed	N	00:13:20.934
174	hey linda	N	00:13:22.896
175	you got something on that glass end of flashback	N	00:13:24.309
176	did n't beep you to say hi resume to present	N	00:13:26.954
177	glad to you 're settling in hodges tried to revive her	N	00:13:29.315
178	you were right quick flashback to brodyjones climbs on the bed and tries to revive linda unmindful that he 's steeping in the blood on the sheets	N	00:13:30.886
179	it is polarized still he tries	N	00:13:32.102
180	ultraviolet quotient is very high oh oh	N	00:13:33.654
181	glass is from a car windshield brodyjones oh god	N	00:13:35.395
182	maybe she was in some kind of car accident end of flashback	N	00:13:38.519
183	hit-and-run resume to present	N	00:13:40.614
184	then she crawls home gets on her bed and commits hari-kari you do n't get it	N	00:13:42.934
185	stranger things have happened even as the son of god i can only do so much	N	00:13:46.415
186	if you were n't such a lab rat you would know that sara sits in the observation room looking through brodyjones notebook	N	00:13:48.669
187	you got a make of a car for me oh i get it	N	00:13:50.855
188	no you and linda are kind of on the same page huh	N	00:13:52.654
189	but did you stop taking your lithium together	N	00:13:55.457
190	i can narrow it down to the year it was manufactured is that it	N	00:13:57.171
191	car companies add more ultraviolet sealants each season to stay ahead of safety standards it 's not a crime	N	00:14:01.629
192	used a comparison study of a car that was made in 2001 yeah you 're right	N	00:14:05.975
193	your windshield glass is from a 2002 model warrick grabs his things and walks out of the interview room	N	00:14:11.535
194	thank you warrick walks into the observation room where sara is	N	00:14:14.437
195	mm-hmm behind them down the hallway dr robbins slowly makes his way toward them	N	00:14:15.312
196	fresh off an airplane from a conference and bamm i got seminal fluid yeah	N	00:16:29.549
197	lucky you hey doc	N	00:16:32.974
198	some things never change tox results for lindadamen	N	00:16:49.387
199	what 's that he hands the folder to warrick	N	00:16:50.962
200	cocaine thank you	N	00:16:52.814
201	presence of blood on the drain no lithium just like her parents said	Y	00:17:01.174
202	blood coke semen valium	N	00:17:04.334
203	these people were doing everything in this kitchen but cook yeah	N	00:17:06.634
204	i 'll go have a little chit-chat with the hostess that does n't make any sense	Y	00:17:10.315
205	they always seem to know everything i mean that 's the last thing a depressed person would take	Y	00:17:12.534
206	blood clot det sully sulik fills sara and warrick in on the info he 's found	N	00:17:33.795
207	what is that sand around it i looked into that prescription at the pharmacy you asked about	N	00:17:36.090
208	looks like it lindadamen the deceased	N	00:17:38.014
209	what would sand be doing in a kitchen that was quick	N	00:17:40.694
210	well one thing 's for sure the blood got there before the sand she does n't have a prescription for valium	N	00:17:44.035
211	this was not a little knife knick her mother does janedamen	N	00:17:47.595
212	this guy was stuck 25 milligrams as needed	N	00:17:49.934
213	i mean uh he bled out long enough for his blood to pool and clot i think we better go pay mom a visit	N	00:17:52.835
214	excuse me thanks sully	N	00:18:00.115
215	we 're going to need all your knives okay	N	00:18:02.694
216	starting with yours warrick and sara question janedamen about the prescription	N	00:18:05.494
217	i need them back by the next shift warrick hands a copy of the prescription form to janedamen	N	00:18:08.334
218	well that depends on what we find she takes it	N	00:18:11.715
219	that 's a guéridon used for tableside cooking because there were no hesitation marks on her wrists it suggests that someone else inflicted the wound	N	00:19:55.994
220	i thought there was a policy against the use of these in lasvegas restaurants that much valium would 've been enough to subdue her	N	00:20:00.734
221	ever since a television star from the 70s burned his face by one hey i-i think you 're a little out of line here	Y	00:20:05.034
222	it 's changed dining forever i did not drug my daughter	N	00:20:08.004
223	you know those v-marks that we found in the restaurant those were made fairly recently may we have your permission to look through the current contents of your prescription	N	00:20:10.794
224	certainly since the 70s she sighs	N	00:20:14.335
225	i lied about the candles did linda 's boyfriend put you up to this	N	00:20:18.254
226	it was an accident because he is not stable	N	00:20:21.274
227	according to your owner 's log sara 's cell phone rings	N	00:20:23.216
228	it was a bad accident no	N	00:20:25.492
229	dannypasqualle italian male model suffered third-degree burns on his face the night of september 26 2002 sara stands up and moves away to answer it	N	00:20:32.934
230	we do special requests for special customers excuse me	N	00:20:38.454
231	chefpetrov made mr pasqualle a cafe diablo we 're simply trying to determine	N	00:20:42.754
232	myers rum grand marnier kahlua and now for the rind the substances are biological	N	00:20:46.414
233	did he ever file formal charges against you the one thing that they have in common is dna	N	00:20:53.614
234	no that 's the strange thing we found a blouse in your daughter 's closet the night that she died	Y	00:20:55.474
235	he he never did there was moisture on it	N	00:20:56.664
236	what am i going to do sue for a restaurant was male	N	00:21:00.334
237	i used to make five million a year everyone turns to look at johndamen	Y	00:21:02.794
238	you do the math mr damen	Y	00:21:04.595
239	so after losing all that salary you never filed suit were you waiting in the closet for your daughter	Y	00:21:06.974
240	maybe you did n't file charges it and settle it for yourself johndamen looks down and does n't answer	Y	00:21:10.355
241	are you accusing me of something john	Y	00:21:15.315
242	no charges will be filed mr pasqualle if you 'd be willing to fill out a statement to that effect the the-the only way to get an adult committed for psychological help is if they hurt themselves	N	00:21:19.914
243	the wound on your hand mr pasqualle she was attacking strangers	N	00:21:28.960
244	patterned abrasions over the dorsal of the hand at the metacarpal phalangeal joints she was vandalizing property	N	00:21:32.454
245	we call it a fight bite she was refusing to take her medication and we were helpless to make her	Y	00:21:36.594
246	human mouths are full of bacteria quick flashback to in lindadamen 's apartment she 's lying asleep on the bed	N	00:21:38.494
247	a wound from a human bite is a tremendous source of infection unfortunately johndamen lingers over her with the straight edged razor	Y	00:21:41.795
248	so what happened mr pasqualle it was supposed to be a suicide attempt	N	00:21:44.794
249	you paid the chef a little visit and did your version of etu brute he makes the first cut	Y	00:21:47.394
250	but then	N	00:34:31.305
251	you do n't have to say anything mr pasqualle resume to present	N	00:22:01.359
252	we just need your hand quick flashback to in the apartment johndamen hides the razor under the bedsheet and heads for the closet	Y	00:22:05.014
253	blade 25 not human linda	N	00:22:29.974
254	25 knives in and i 'm bust linda	N	00:22:34.074
255	oh now we 're cooking crying johndamen cries and rests his head against the blouse hanging on the hanger	Y	00:22:40.029
256	it 's not blood end of flashback	N	00:22:46.595
257	did you know that some doctors believe that oral bacteria have no other benefits than to make it impossible for other more vicious bacteria to take up residence in our mouths i just wa	Y	00:24:03.434
258	i knew that greg she needed my help	Y	00:24:08.769
259	so then i should just stop trying to impress you i just	Y	00:24:10.535
260	that would impress me warrick turns and signals to the officer standing behind them	N	00:24:12.315
261	okay the officer puts handcuffs on johndamen	Y	00:24:14.455
262	well results from the fight bite boy she she needed help	N	00:24:16.735
263	i had to get it from an outside lab since we 're not equipped to do bacterial dna testing ourselves jane looks at him stunned by the confession	Y	00:24:18.516
264	hint hint the officer takes johndamen out of the room	Y	00:24:20.432
265	bacteria on his knuckles matches the natural bacteria in the chef 's mouth i would never believe her	N	00:24:23.394
266	i guess he settled out of court what s that	N	00:24:27.214
267	you ruined my life	N	00:24:29.034
268	i 'll never work again	N	00:24:32.334
269	looks like he took a cheek swab of the chef with his own fist	N	00:24:35.166
270	thanks greg	N	00:24:36.314
271	mm-hmm	N	00:24:37.336
272	you can see why i might have a hard time believing you right	N	00:24:39.234
273	excuse me	N	00:24:45.694
274	so our male model copping to battery	N	00:24:51.894
275	he 's denying murder	N	00:24:54.394
276	well maybe he 's telling the truth	N	00:24:56.574
277	the earplug from the meat plant we got a hit on codis	N	00:24:58.754
278	kicked out haroldhaskins delivery man from meteor meat	N	00:25:03.449
279	out on parole for extortion	N	00:25:06.354
280	he delivers to debreff restaurant	N	00:25:08.535
281	so you snuck in the place to grind up a body	N	00:25:11.094
282	no	N	00:25:13.146
283	i did n't even know what it was till it was too late	N	00:25:14.401
284	who exactly gave you the uh meat to grind	N	00:25:16.874
285	uh it was in the restaurant freezer at the de breff	N	00:25:19.507
286	you see my face	N	00:25:21.081
287	this is me almost believing you	N	00:25:23.414
288	now i 've already violated your parole so whatever i say to the judge is up to you	N	00:25:27.254
289	so what is it	N	00:25:32.534
290	it was ross	N	00:25:34.214
291	the souschef	N	00:25:34.658
292	i owed him 3,000 for coke	N	00:25:36.354
293	he said i could pay him back with the favor	N	00:25:39.035
294	you ground up a body as a favor	N	00:25:41.654
295	it was already dead	N	00:25:43.800
296	it 's not like i killed him	N	00:25:45.080
297	well that 's a very tenuous distinction	N	00:25:47.174
298	stay right there	N	00:25:49.515
299	that 's a filet not a porterhouse	N	00:25:51.017
300	i 'm a souschef	N	00:25:52.092
301	twenty guys are into me for recreational substances	N	00:25:54.675
302	it does n't mean they 'd cut a body up for me	N	00:25:57.815
303	ground it up	N	00:25:59.674
304	we 're thinking that you did the actual filleting	N	00:26:01.695
305	never happened	N	00:26:03.556
306	ask any of the guys	N	00:26:04.591
307	we have	N	00:26:05.877
308	they wo n't talk	Y	00:26:07.232
309	military calls it code red	N	00:26:09.215
310	fierce loyalty to the top dog	N	00:26:11.614
311	i guess petrov was that until somebody killed him	N	00:26:13.974
312	his tragedy is your promotion	N	00:26:16.455
313	excuse me	N	00:26:19.778
314	we 're in the middle of a rush here	N	00:26:21.334
315	customers do n't forgive a cold meal or a late meal	N	00:26:22.891
316	i bet they 'd forgive a murder les	N	00:26:24.634
317	hey do you guys serve mutton	N	00:26:26.314
318	what	N	00:26:27.634
319	mutton	N	00:26:28.914
320	it 's from the french word for sheep	N	00:26:30.474
321	these fibers look like wool and since sheep are sheered before they 're butchered i think that somebody was cooking something here and it was n't food	N	00:26:35.894
322	code red	N	00:26:42.815
323	greg how 's the knife coming with that mysterious smudge on it	N	00:29:11.649
324	i just got the results	N	00:29:14.474
325	alcohol acetate and red dye 58	N	00:29:16.575
326	nail polish	N	00:29:18.454
327	mm-hmm	N	00:29:22.774
328	may i see your nails please	Y	00:29:27.934
329	oh	N	00:29:32.729
330	well i 'm going to need a sample of that polish	N	00:29:34.227
331	a scraping	N	00:29:35.801
332	uh is this small enough	N	00:29:37.614
333	yeah	N	00:29:40.747
334	that 'll do	N	00:29:41.441
335	okay the uh three of you can go	N	00:29:44.076
336	thank you ladies	N	00:29:45.672
337	and i 've got a table for you	Y	00:29:48.055
338	a five top	N	00:29:49.285
339	all by yourself	Y	00:29:51.034
340	by the window	N	00:29:53.275
341	someone will be with you shortly	Y	00:29:55.475
342	wools are worsted	N	00:30:15.487
343	12-ounce weight	N	00:30:16.462
344	that 's heavy	N	00:30:17.994
345	light weave	N	00:30:20.034
346	mostly for season spanners	N	00:30:22.894
347	we 're talking about clothes	N	00:30:24.594
348	worsted is predominately used in the manufacturing of suits and light overcoats	N	00:30:27.695
349	the finish on this is trademark coating in high-end suits	N	00:30:31.995
350	okay good	N	00:30:34.534
351	thanks	N	00:30:35.689
352	mmm	N	00:30:37.134
353	i 'm not done	N	00:30:39.706
354	there was also blood present on the burnt wool	N	00:30:41.042
355	did we get a dna test	N	00:30:43.814
356	it 's victim 's blood from your chef	N	00:30:45.935
357	i know what you 're thinking	N	00:30:49.334
358	could n't possibly be his suit	N	00:30:50.906
359	chefs wear checks and white shirts	N	00:30:52.481
360	but somebody did burn a bloody suit in the restaurant kitchen	N	00:30:55.594
361	a high-end suit	N	00:30:58.575
362	you have a candidate	N	00:31:03.834
363	you 're the new guy	N	00:31:07.714
364	yeah	N	00:31:08.987
365	uh davidhodges	N	00:31:10.001
366	transferred from lapd	N	00:31:11.294
367	they said i had an attitude problem	N	00:31:14.834
368	said that i thought i was entitled	N	00:31:16.854
369	so that sample i collected matches the polish on this knife	N	00:31:27.735
370	you handled this knife	Y	00:31:32.954
371	so	N	00:31:35.635
372	kitchen 's first rule do n't touch my knife do n't touch my johnson	N	00:31:39.734
373	did you stab the chef	Y	00:31:45.234
374	well this is the souschef 's knife	N	00:31:46.914
375	i 'm aware of that	N	00:31:48.874
376	but when a transfer is made on a blade it 's usually from slippage	N	00:31:51.337
377	due to a stabbing motion	N	00:31:54.171
378	ar-are you charging me with anything	Y	00:31:59.935
379	no	N	00:32:01.609
380	but why do n't you have a seat out in reception	Y	00:32:03.534
381	things could change	N	00:32:06.055
382	crazy people make even sane people act crazy	N	00:35:37.834
383	what 'd you find	N	00:35:51.475
384	come here	N	00:35:52.887
385	do you hear this	N	00:35:54.282
386	how did we miss that in trace	N	00:35:59.334
387	i do n't know	N	00:36:01.054
388	but i 've learned that the evidence room is the quietest place in the lab	N	00:36:03.774
389	sand	N	00:36:12.667
390	right for balance and precision	N	00:36:14.161
391	did you know that to a geologist there 's no such thing as sand	N	00:36:18.955
392	each grain is its own tiny rock	N	00:36:21.414
393	fine glassy crystals	N	00:36:23.695
394	dark	N	00:36:26.930
395	obsidian i bet	N	00:36:28.514
396	volcanic sand	N	00:36:30.216
397	long way from home	N	00:36:31.532
398	japanese call it singing sand	N	00:36:32.955
399	if you walk on certain beaches in japan it 'll make a musical sound	N	00:36:35.384
400	never been to japan but i 've seen this sand before on the blood clot	N	00:36:40.714
401	well	N	00:36:48.714
402	let us carve him as a dish fit for the gods	N	00:36:51.254
403	i 'm going to guess shakespeare	N	00:36:54.714
404	julius caesar	N	00:36:56.334
405	that 's your knife	N	00:36:58.964
406	this is the owner 's log	N	00:37:02.195
407	the souschef gets 89 of the meat off of trout filet six percent better than any chef on the line	N	00:37:06.710
408	i do n't think you killed the chef	N	00:37:11.195
409	you did fillet him though	N	00:37:15.394
410	your knife handle slid open	N	00:37:19.514
411	sand went down the drain landing on the victim 's clotted blood	N	00:37:22.603
412	it 's hard work carving up a man	N	00:37:23.695
413	i believe that 's how you broke your knife handle	N	00:37:26.085
414	but you did n't do this alone did you	N	00:37:30.194
415	a murdered chef in your kitchen	N	00:37:34.214
416	kiss of death for a restaurant	N	00:37:36.314
417	we 'll never get our customers back	N	00:37:39.646
418	how am i going to get a body out of here	N	00:37:40.861
419	i do for you you do for me	N	00:37:44.294
420	code red in fact protect the kitchen	N	00:37:47.235
421	some people say that the most important part of preparing a meal is the cleanup	N	00:37:54.390
422	while the fillet man disposed of the chef parts you got rid of your bloody woolen suit	N	00:38:00.754
423	how 's it going	N	00:38:12.934
424	well he 's not denying anything	N	00:38:14.667
425	he 's not admitting anything either	N	00:38:16.161
426	yeah	N	00:38:17.657
427	same as the other two here	N	00:38:18.972
428	they need a little nudge	N	00:38:20.785
429	such as	N	00:38:22.654
430	while they 're in our custody shall we try a little theater	N	00:38:24.914
431	let 's go for a walk	N	00:38:40.195
432	hey relax	N	00:38:41.716
433	you 'll be with a friend	N	00:38:42.831
434	cuff him up	N	00:38:45.154
435	why did you kill him	Y	00:39:24.314
436	i-i went into the walk-in to to get some lemons	Y	00:39:30.114
437	oh yeah	N	00:39:33.174
438	he played around all the time waitresses patrons nobodies	N	00:39:39.455
439	but she was different	N	00:39:44.094
440	she was a chef	N	00:39:48.029
441	what does that mean	N	00:39:50.294
442	well i ca n't make toast um where did i stand	Y	00:39:53.315
443	hey beautiful i have n't seen you all night	Y	00:39:56.654
444	well i 've seen you	Y	00:39:58.814
445	officer would you take her to booking please	Y	00:40:13.070
446	all in a day 's work	N	00:40:22.305
447	yeah	N	00:40:24.454
