	sentence	killer_gold	medion_time
47	so the treasure hunt paid off huh they both nod their heads	N	00:03:21.658
48	yeah it better he unzippers and opens the leather bag	N	00:03:23.467
49	we have a point of reference sara immediately reacts to the stench	N	00:03:24.963
50	well the nerd squad is off and running the first thing david pulls out of the bag is an arm cut off at the elbow	N	00:03:27.398
51	i 'm going to uh burn a little shoe leather and see whether the victim had a beef with anyone as he said he 's done this before	N	00:03:30.917
52	hi metal plate	N	00:05:25.556
53	construction on flamingo he places the skull with metal plate next to the arm on the table	N	00:05:26.694
54	i 'm sorry he reaches into the bag and holds out a	N	00:05:27.843
55	give me a hand will you silver dollar	N	00:05:28.992
56	yeah that too goes on the table	N	00:05:30.141
57	a 38 and	N	00:05:34.987
58	44 david clears his throat and pulls out a man-sized dripping wet	N	00:05:36.165
59	here take this jacket	N	00:05:38.516
60	brass said the victim had a can of spray paint right nick writes on the clip board he 's carrying	N	00:05:43.859
61	orange by my kit david looks back into the bag	N	00:05:45.338
62	it was in his backpack pile of bones and that 's it	N	00:05:47.178
63	did you get something no	N	00:05:55.618
64	paint from another source david turns the rest of the bag over and out pours thick black	N	00:05:57.176
65	i 'm going to find out who belongs to that locker soup	N	00:05:59.598
66	kind of weird being in a high school add some bacteria a couple gases and voila	N	00:06:03.697
67	they do have a timeless quality okay i 'll take liquid man 's jacket see what i can find	N	00:06:05.857
68	what were you sara turns away	N	00:06:07.417
69	a jock or a brain she starts brushing away at her scrubs	N	00:06:08.413
70	i was a ghost i 'll cremate this	N	00:06:09.637
71	here the sooner we dispose of this the better	N	00:06:11.099
72	shooter was standing right there he seems to be holding what looks like the skull in his hands	N	00:06:15.955
73	and grissom mimics squeezing lemons on his own head to demonstrate what he means	N	00:06:30.996
74	reconstruction guys can give us a more precise angle measurement but i 'm thinking five-four maybe three hmm	N	00:06:34.156
75	we got ourselves a shorty nick leaves	N	00:06:38.455
76	that 's dennisfram 's locker he 's standing inside what appears to be a large file room	N	00:07:41.098
77	and was this a first or has the deceased spray-painted his locker before the entire wall is filled from floor to ceiling with little file drawers	N	00:07:43.798
78	look i 'm the school counselor i do n't know every move these kids make the coroner climbs the ladder and places the box in a file cabinet drawer with the following label	Y	00:07:47.077
79	well that 's obvious or a young man would n't be dead close up of tag on the jacket sara 's working on	N	00:07:50.096
80	tell me what stick means she 's removing the guck from it	N	00:07:54.678
81	is that a polymer sensor proboscis i found this	N	00:08:01.875
82	cyranose 320 nick puts on a pair of latex gloves to assist sara	N	00:08:04.898
83	company sent it to me gratis for a week you know sara a lot of homeless guys get these army jackets cheap at salvage stores	N	00:08:06.937
84	they figure if it helps csi will buy one well it 's a start	N	00:08:09.416
85	electronic noses run like ten grand i 'm going to get homicide to check the va medical database for a w	N	00:08:11.858
86	yeah well what if the shooter chews a certain kind of tobacco or has a unique halitosis and the e-nose picks up on it cartsen with plates or pins	N	00:08:16.374
87	if that thing ran out of here and bit the shooter in the ass the county would not approve a 10,000 purchase order okay	N	00:08:22.575
88	i thought it was our job to speak for the victim no matter what it took and to hell with the budgets what do you got	N	00:08:29.655
89	our job is to think warrick nick holds it up for a closer look	N	00:08:34.056
90	machinery should never matter more than our mind i do n't know	N	00:08:36.514
91	try this i ca n't read an address or a phone number	N	00:08:40.174
92	glass tube should be able to uh to bring something up	N	00:08:44.137
93	air pump sara turns around and empties her stomach in the trash can behind her	N	00:08:46.652
94	air pump she 's more than a little embarrassed that it happened in front of nick	N	00:08:47.638
95	cost about ten bucks she wipes her mouth and looks at him	N	00:08:48.624
96	absorption agent about what	N	00:08:51.253
97	fresh out emergency services hankpeddigrew looks in	N	00:08:52.834
98	improvise sara	N	00:08:54.579
99	and miss barrett says that a dennisfram had been bullied by the deceased all year i 'll be right out	Y	00:09:02.218
100	he spray-painted his locker many times always something to do with his build the door closes	N	00:09:06.915
101	skinny shorty that kind of thing give me a mint	N	00:09:10.047
102	dennis is slight and barry always picks on him for it you 're going to need more than one	N	00:09:11.742
103	can you arrange for us to meet with dennis just give me	Y	00:09:13.828
104	of course but he would never hurt barry hankpeddigrew waits for sara out in the hallway taking deep breaths of fresh air	N	00:09:16.126
105	he 's a good kid sara comes out of the room	N	00:09:18.227
106	he 's totally nonviolent she smiles at hank	N	00:09:19.962
107	well then this will be brief this is a nice surprise	N	00:09:21.738
108	we can call him from my office i 'm on break	Y	00:09:26.418
109	you coming hankpeddigrew does n't say anything	N	00:09:29.899
110	oh i 'll catch up to you he does n't seem to be smiling	N	00:09:31.777
111	hey no well not that bad	N	00:09:37.636
112	i need to talk to you i changed clothes tho the problem is that it 's human fat reduced and it 's attached itself to my follicles and my pores so	N	00:09:39.127
113	i did n't clean anything once again hank does n't seem to be breathing	N	00:09:40.981
114	it 's not about that he shifts his weight uncomfortably	N	00:09:42.557
115	how tall are you dennis hank turns to leave	N	00:09:45.178
116	five-three and one quarter ok	N	00:09:49.554
117	have you washed your hands in the last hour she moves to follow	N	00:09:53.515
118	yeah hank turns around to stop her	N	00:09:55.088
119	why uh no you-you stay	N	00:09:55.907
120	changed your shirt uh you 've got that johndoe to worry about and uh well i can always stop by another time	N	00:09:57.218
121	no right	N	00:09:59.018
122	i 'd like to do a test on your shirt if i may hank peals it out of there	N	00:10:00.816
123	what kind of test okay	N	00:10:02.635
124	forensic she lifts her hand up in a wave to his retreating back	N	00:10:04.275
125	what is that the then turns to stare at the empty hallway in the direction that peddigrew just left	N	00:10:25.538
126	g.s.r she sighs	N	00:10:27.316
127	when someone fires a weapon gunshot residue plumes back onto their hands and clothing shut up	N	00:10:30.816
128	this means that you fired a gun within the last three to six hours i saw her in action	N	00:10:39.116
129	dennis really	N	00:10:41.747
130	the police are going to want to talk to you yeah she was	N	00:10:43.163
131	so you admit you fired a gun i was just telling nick how you were a big bully in high school	N	00:10:47.898
132	i was over at the shooting range on desert way a bully	N	00:10:50.096
133	so the same night that barryschickel was shot and killed you were out taking target practice all right i guess i was	N	00:10:53.476
134	i go every monday night but i mean not the kind that people want to take a gun out and shoot	N	00:10:56.236
135	you can ask my sister no	N	00:10:57.351
136	she goes with me no no	N	00:10:58.509
137	where 's your gun you were the kind that guys fall all over themselves trying to impress	N	00:10:59.527
138	i rent different ones there like you nick huh	N	00:11:00.907
139	did you ever rent a 44 caliber catherine puts a hand on nick 's shoulder for emphasis	N	00:11:02.483
140	sometimes oh yeah	N	00:11:04.839
141	i 'm going to see my brother oh nick what were you in high school	N	00:11:07.098
142	get out of the way me	N	00:11:08.497
143	denny are you okay i was dependable	N	00:11:10.679
144	got your call dependable	N	00:11:11.638
145	i 'm fine i 'm fine mm-hmm	N	00:11:12.597
146	we 're conducting a police investigation here dependable jock dependable stoner	N	00:11:14.154
147	my dad 's back in town tonight and you 'll be sorry you harassed my little brother no	N	00:11:17.054
148	questioned never a strap never a smoker	N	00:11:19.787
149	a student was shot and killed in this building tonight just all-around dependable guy i guess	N	00:11:21.442
150	you know what what nick 's trying to say he was unpopular	N	00:11:24.018
151	dennis has explained to you about the gunpowder catherine laughs	N	00:11:26.319
152	and i am sure his sister will vouch for his whereabouts i was popular with the right people i can tell you that	Y	00:11:28.777
153	and he 's a minor i can also tell you what i was n't	N	00:11:30.575
154	jim i was n't a mac daddy wannabe with a members only jacket putting his swerve on all the ladies	N	00:11:32.036
155	we 'll be in touch what was wrong with those members only jackets	N	00:11:34.459
156	so how 's your new toy working out ronnie 's got something on liquid man says it 's hot	N	00:14:18.195
157	it 's been downsized good	N	00:14:19.297
158	bummer nick gets up to leave	N	00:14:21.148
159	i know how you wanted to see that thing work hey sara	N	00:14:22.484
160	well it 's the same difference really what were you in high school	N	00:14:25.696
161	air is drawn into the last tube the chalk absorbs the chemicals from the air so that leaves you warrick	N	00:14:30.819
162	and mass spec will break it down at the lab what were you	N	00:14:36.760
163	so why did you need the expensive one in the first place oh i was short i had big feet thick glasses	N	00:14:41.334
164	cause it was cool you	N	00:14:44.098
165	i 'll see you in homeroom the girls did n't even notice your eyes	N	00:14:47.467
166	all right close up of the match book cover	N	00:14:48.565
167	barryschickel from the high school i wanted to hold off on this matchbook until it dried out but then i realized	N	00:14:50.098
168	dug three of these 44 's from his back human fat never dries out it just gets waxy	N	00:14:52.877
169	first one cracked his infraspinous fossa ronnie works on the machine while sara and nick watch the screen	N	00:14:56.636
170	second one entered past the interior angle of the scapula punctured a lung roman	N	00:15:00.898
171	and the last one entered just right of the right anterior sarratus muscle pierced the heart nightclub for boomers off the strip	N	00:15:05.218
172	the heart thanks man	N	00:15:07.837
173	that makes no sense you bet	N	00:15:09.593
174	this is a special case nick and sara leave	N	00:15:11.994
175	see the scar hey stokes	N	00:15:15.777
176	this guy was attacked before your w	N	00:15:17.716
177	i 'd say in the last six months cartsen	N	00:15:20.294
178	but not with a knife it looks like prongs yeah	N	00:15:23.115
179	whatever it was it would 've killed him det o'riley hands nick a file	N	00:15:25.218
180	if his heart had been there nick opens it to reveal a young photograph of williamcartsen	N	00:15:27.016
181	where was his heart got sent stateside after they put him back together	N	00:15:31.356
182	barry 's upper body they put a pin in his spine and a plate in his head 31 years ago	N	00:15:33.036
183	all his internal organs are on the opposite side of typical placement walked out of the hospital has n't been heard of since	N	00:15:36.497
184	dextrocardia okay	N	00:15:42.078
185	like dr no come with us	N	00:15:44.497
186	that only presents in 01 of the population how can i help you people	Y	00:15:46.374
187	which was good for this guy until his luck ran out valet guy said you 're the manager	Y	00:15:48.394
188	how long ago did you say he was stabbed stokes and sidle from the crime lab	N	00:15:55.696
189	six months hand-to-hand combat crime lab	N	00:15:58.009
190	sounds like something your suspect would do what 's going on	N	00:16:00.108
191	no this man a patron of your establishment	Y	00:16:03.957
192	have you talked to barry 's parents det o'riley holds out the old black and white photograph of williamcartsen for the manager to look at	Y	00:18:45.907
193	i did they had no idea he 'd been stabbed not that i recognize	Y	00:18:47.801
194	the older kids get the less they talk to their parents no	N	00:18:50.414
195	they talk to you though right are you sure you have n't seen him around here	Y	00:18:52.568
196	the guidance counselor wore an army jacket might 've been down on his luck	Y	00:18:53.546
197	who else may have had it in for barryschickel oh you mean moses	N	00:18:55.814
198	look he was very popular and he was a bully yeah	N	00:18:59.254
199	so there was probably a dozen kids who wanted to see him dead guy had a beard down to here wore a robe the army jacket	N	00:19:02.695
200	really flash to white	N	00:19:05.957
201	i 'd be walking by and he would punch me close up of williamcartsen speaking to the group of patrons	Y	00:19:08.293
202	everybody started calling me flinch flash to white	N	00:19:13.674
203	even the teachers end of flashback	N	00:19:16.436
204	move so what 'd you do	Y	00:19:18.138
205	he was the meanest guy i 've ever known hey buddy you 've g t to leave my customers alone okay	Y	00:19:20.097
206	but the way he put you down it sounded funny he holds out a gambling chip for moses	Y	00:19:22.758
207	if it was n't you here	N	00:19:25.796
208	he 'd wait for me every day cash that and move on	N	00:19:27.678
209	lunch time fourth period moses takes the chip	N	00:19:30.256
210	take my food flash to white	N	00:19:31.996
211	yo that 's the last i saw of him	Y	00:19:32.526
212	hungry when was that	N	00:19:32.548
213	ha i do n't know	Y	00:19:33.418
214	thanks for the sandwich about two months ago	N	00:19:35.035
215	until i fixed him so you did n't hurt him	Y	00:19:37.194
216	it was about half a year ago i went at him you just put him in your car	Y	00:19:38.377
217	with a fork is that what you 're saying	Y	00:19:40.674
218	stabbed him above his left pectoral back seat	N	00:19:43.114
219	yeah then i drove him out of town	Y	00:19:45.704
220	it still did n't stop him i left him on the side of the road out by red rock	Y	00:19:48.394
221	i mean today was the first day i could come to school and not feel like a moving target you did n't maybe zip him up in a bag because he was giving you trouble anything like that	Y	00:19:51.084
222	where were you last night about 6:00 no	N	00:19:53.178
223	when barry was shot sara pulls out two photographs	N	00:19:54.498
224	boxing practice photo 1 of the handle contains the following writing ss 1 2001-14794	N	00:20:02.196
225	okay photo 2 has a measuring guide on it along side the handle	N	00:20:04.757
226	thanks you see these prints here	Y	00:20:06.877
227	i can protect them from being called a derogatory word for homosexual or the n-word nick brings out a finger print machine	Y	00:20:14.274
228	everything else falls under free speech manager of romanini 's starts to look nervous	Y	00:20:18.753
229	no one 's blaming you look he was drunk	Y	00:20:21.034
230	i am he was rolling all over my backseat	Y	00:20:24.117
231	you know who did this do n't you so i put him in a bag from my trunk	Y	00:20:26.136
232	you have no idea what these kids go through once we got out of town i just tipped him down the hill	Y	00:20:31.114
233	i listen to them every day flash to white	Y	00:20:33.877
234	divorce working parents cliques quick flashback of body in bag rolling down the hill	N	00:20:36.696
235	and all they need is just one person to believe in them flash to white	N	00:20:41.535
236	yeah bag bouncing down the hill and landing on the bottom	N	00:20:46.658
237	but where does that leave barryschickel flash to white	N	00:20:48.577
238	that 's your job the manager of romanini 's calmly standing at the top of the hill looking around	Y	00:20:50.920
239	no they used to tease me about my eyes resume to present	N	00:22:31.808
240	called me names i figured he 'd get out once he slept it off	Y	00:22:33.025
241	aww well what do they know the guy always shows up	N	00:22:35.438
242	they 're your best feature what am i looking at	Y	00:22:37.854
243	i did n't have a best feature in high school homicide	N	00:22:39.617
244	looking back on it now i can say i could see both sides of it thinking about this guy barryschickel and how he was shot and whichever kid did it look i was just doing my job	Y	00:22:46.935
245	i 'm not saying it was right but i kind understand you know hey treating another human being like garbage is not a job	N	00:22:53.617
246	what 's the matter you do n't trust me	N	00:25:02.057
247	i trust you	N	00:25:03.934
248	i got a boatload of chemical components here	N	00:25:13.634
249	marijuana bubble gum cigars	N	00:25:15.938
250	it 's like every guy 's bathroom in america	N	00:25:20.057
251	what does n't belong	N	00:25:21.934
252	i checked out those kids you talked to	N	00:26:55.218
253	none of them was even near the school when barryschickel was killed	N	00:26:58.378
254	the only one who does n't check out is dennisfram	N	00:27:01.457
255	there 's a reason	N	00:27:03.255
256	i can put him at the crime scene	N	00:27:04.899
257	jim can you call them from the car	N	00:27:06.219
258	sure let 's go	N	00:27:08.114
259	put him there how	N	00:27:09.325
260	oh well	N	00:27:09.347
261	i 'll explain on the way	N	00:27:09.987
262	no no	N	00:27:11.244
263	i 'm going stay here with this close to warrick	N	00:27:13.057
264	okay	N	00:27:14.999
265	but you 'll miss all the fireworks	N	00:27:16.517
266	i know i must sound like the typical parent but my son had nothing to do with the death of the schickel boy	N	00:27:27.099
267	we 've placed him at the murder	N	00:27:30.955
268	what	N	00:27:32.494
269	here 's the fingerprint that i recovered from dennis locker	N	00:27:34.853
270	these are dennis prints on file at school the missing kids prevention drive	N	00:27:40.277
271	there 's a match	N	00:27:44.835
272	well his own fingerprints on his own locker that does n't prove anything	N	00:27:47.494
273	proves a timeline	N	00:27:50.099
274	the alkyd particles in the victim 's spray paint adhere and dry in 30 seconds	N	00:27:54.237
275	oxidation	N	00:28:01.298
276	dennis had to have swiped the paint within seconds of barry putting it on his locker for his print to take	N	00:28:05.336
277	well how do you know	N	00:28:07.997
278	the janitor	N	00:28:09.112
279	he keeps timed records of graffiti	N	00:28:11.454
280	job security	N	00:28:13.774
281	and dennis left paint on the door jamb in the bathroom where barry was shot	N	00:28:16.578
282	that 's the timeline of the murder mr fram	N	00:28:22.157
283	we know every move your son made up until the gun	N	00:28:24.896
284	that 's why we want to see your collection	N	00:28:27.092
285	you 're registered as having two dozen weapons	N	00:28:29.894
286	denny	N	00:28:31.565
287	ow	N	00:28:32.216
288	it 's okay it 's okay	N	00:28:33.450
289	come on	N	00:28:34.797
290	we 'll fix it	N	00:28:37.917
291	this does not belong in a guy 's bathroom	N	00:28:47.074
292	can we prove this	N	00:28:50.048
293	i mean there 's got to be a thousand different brands of this stuff out there	N	00:28:51.265
294	you still got that 10,000 e-nose you were using	N	00:28:52.688
295	oh	N	00:28:54.144
296	now you want my tricked-out toy	N	00:28:56.194
297	i just want the software	N	00:28:58.514
298	come on drink up	N	00:29:05.836
299	here you go	N	00:29:06.889
300	good	N	00:29:07.867
301	just hold this to your face okay	N	00:29:13.259
302	i 'll be right back	N	00:29:14.977
303	he 's got a bleeding ulcer from being bullied by barryschickel	N	00:29:21.139
304	hey shrimp want to go for a ride	N	00:29:28.257
305	you do n't know how hard it was for him every morning trying to work up the courage just to go to school	N	00:29:33.436
306	i thought my little brother was going to kill himself	N	00:29:44.215
307	and then someone killed barry	N	00:29:46.635
308	yeah	N	00:29:50.054
309	how tall are you	N	00:29:51.874
310	five-four with heels	N	00:29:54.774
311	why	N	00:29:59.077
312	no reason	N	00:30:00.697
313	you grabbed a top note of floral and now we ask the software to break it into ingredients	N	00:30:05.259
314	do you recognize any of these	N	00:30:08.835
315	that 's all from one perfume	N	00:30:10.754
316	some of these perfumes have like 750 ingredients	N	00:30:13.295
317	chanteuse	N	00:30:19.355
318	we can narrow it down to one brand	N	00:30:22.698
319	yeah the original application for this program was perfume companies	N	00:30:25.414
320	you know testing new brands stealing from the competition	N	00:30:28.973
321	grissom	N	00:30:33.276
322	grissom we got a suspect	N	00:30:34.999
323	but it 's not who you think	N	00:30:36.677
324	let me guess	N	00:30:38.358
325	dennyfram 's sister	N	00:30:39.876
326	how did you know	N	00:30:41.439
327	vapor molecules	N	00:30:42.878
328	see if you can get a warrant for her perfume and have brass bring her in	N	00:30:45.318
329	her perfume	N	00:30:47.755
330	let 's get back to my first question miss fram	N	00:30:49.895
331	where were you the night barryschickel was killed	N	00:30:52.473
332	i told you i was out driving around	N	00:30:55.574
333	so what your perfume just wafted into the boys room all the way from highway 10	N	00:30:59.475
334	yes	N	00:31:02.548
335	i wear chanteuse	N	00:31:04.607
336	what 's that got to do with anything	N	00:31:06.627
337	my mom used to wear it and after her car accident i started to wear it	N	00:31:08.441
338	well aromas have fingerprints	N	00:31:12.819
339	they 're like a unique combination of vapor molecules that linger in the air long after the source has gone	N	00:31:19.018
340	we isolated a combination in the restroom where barryschickel was shot	N	00:31:24.438
341	it matches your perfume	N	00:31:27.875
342	a high-end woman 's perfume	N	00:31:29.857
343	it 's doubtful that any other girl at the school wears it	N	00:31:32.495
344	wait wait wait she has no reason to hurt barryschickel	N	00:31:35.439
345	what about revenge for her little brother	N	00:31:38.075
346	i ca n't believe this	N	00:31:40.876
347	that bastard schickel dogged my family now he 's doing it from the grave	N	00:31:44.071
348	come on kelsey	N	00:31:46.555
349	you come near us again you do it through my lawyer	N	00:31:49.799
350	wears her dead mother 's perfume	N	00:31:57.776
351	nice touch	N	00:32:01.647
352	might be true	N	00:32:02.785
353	scent triggers memory more acutely than any of the five senses	N	00:32:04.776
354	yeah	N	00:32:06.677
355	well i smell a rat in the fram family	N	00:32:10.757
356	paperwork	N	00:33:31.517
357	later	N	00:33:31.995
358	dennis	N	00:33:32.933
359	i need to talk to you	N	00:33:36.355
360	you have to understand anything my sister did was to protect me	N	00:33:40.738
361	you said that you went back to the high school that night after target practice	N	00:33:44.494
362	i forgot a book i needed for homework	N	00:33:47.797
363	and i knew barry had been there	N	00:33:50.378
364	i was n't looking for him	N	00:33:55.419
365	i had to go to the bathroom	N	00:33:56.977
366	my dad 's freaking out	N	00:34:12.458
367	my sister wo n't come out of her room	N	00:34:14.594
368	i figure if you can get the police to make some kind of deal for her	N	00:34:18.595
369	well dennis you have n't told us that you explicitly saw kelsey shoot the victim	N	00:34:24.135
370	she was in a stall	N	00:34:27.236
371	i could n't see her	N	00:34:28.271
372	can i uh can i talk to you for a minute	N	00:34:31.278
373	excuse us	N	00:34:32.717
374	he copping to anything	N	00:34:39.875
375	he says that his sister did it	N	00:34:41.657
376	i do n't think so	N	00:34:43.613
377	kelsey was otherwise indisposed she got a parking ticket the same time the vic was shot in an alley behind a motel off fremont street	N	00:34:49.273
378	in fact a lot of cars got tickets that night	N	00:34:55.956
379	who 's jeremyspencer	N	00:35:01.537
380	football coach	N	00:35:03.458
381	oh	N	00:35:05.139
382	at a motel with the high school coach	N	00:35:07.057
383	no wonder she would n't talk	N	00:35:09.393
384	well i paid coach a visit	N	00:35:11.438
385	the guy 's 23 just got engaged	N	00:35:13.036
386	i mean he 'll testify to anything as long as his fiancé does n't find out	N	00:35:15.217
387	he says that kelsey gave him a roll in the hay asked him to intercede with barry-the-bully and get the kid to leave her little brother alone	N	00:35:20.354
388	she did n't kill anyone	N	00:35:25.956
389	so why is he saying she did	N	00:35:27.896
390	do you ever smell a fart and end up blaming the wrong guy	N	00:35:30.797
391	why do you think your sister shot barry	N	00:35:37.978
392	because	N	00:35:40.637
393	because why	N	00:35:42.378
394	cause of the last time he beat me up	N	00:35:45.736
395	i 'll protect you	N	00:35:53.517
396	i 'll fix things so he never comes near you again	N	00:35:55.832
397	she always keeps her word	N	00:35:58.216
398	she asked barry 's coach to help you	N	00:36:00.307
399	that was her protection plan	N	00:36:02.042
400	she was nowhere near the high school that night	N	00:36:03.978
401	i smelled her perfume	N	00:36:05.898
402	i saw barry	N	00:36:07.755
403	i saw the gun	N	00:36:10.176
404	and i smelled my sister 's perfume	N	00:36:12.326
405	no	N	00:36:15.017
406	you smelled her brand of perfume	N	00:36:17.233
407	but then who was it	N	00:36:19.634
408	we recovered this from your townhouse on a warrant	Y	00:36:28.654
409	chanteuse	N	00:36:31.719
410	we also found the gun	N	00:36:37.556
411	it has n't been cleaned	N	00:36:43.818
412	well i do n't know how to clean a gun	Y	00:36:48.188
413	that was my husband s	Y	00:36:50.406
414	you know how to shoot one	Y	00:36:52.816
415	do you know how many kids go to school and kill just to get relief from the bullying	N	00:36:57.033
416	you talked to them	N	00:37:01.057
417	boxing lessons and target practice	N	00:37:03.093
418	how long before one of them came in here and opened fire on a hallway full of kids huh	N	00:37:06.895
419	i just thought that one life was better than 20 or 30	Y	00:37:14.475
420	or eleven	N	00:37:18.459
421	captain brass ran a search on you	Y	00:37:27.213
422	tetrick high school tetrick arizona	N	00:37:33.273
423	eleven kids shot a few days after columbine	N	00:37:35.594
424	you were the assistant principal	Y	00:37:38.818
425	i watched them die at my feet	Y	00:37:44.395
426	just because some sophomore could n't take the jokes about his glasses	N	00:37:51.819
427	it says that you were left with post traumatic stress disorder	Y	00:37:59.837
428	you might want to mention that to your lawyer	Y	00:38:02.915
429	i did this for my kids	Y	00:38:07.038
430	you know miss barrett as difficult as high school can be for kids eventually it 's over but too soon for barryschickel	Y	00:38:19.697
