	sentence	killer_gold	medion_time
99	i 'll meet you there	N	00:05:34.561
100	you see anybody get out of the car	N	00:05:56.585
101	no sir	N	00:05:57.503
102	saw it on patrol	N	00:05:58.421
103	you checked the bar	N	00:05:59.755
104	i waited for you	N	00:06:01.171
105	no one 's exited since we got here	N	00:06:02.595
106	okay i 'll see you inside	N	00:06:03.693
107	can you open it up	N	00:06:10.104
108	uh yes ma'am	N	00:06:13.721
109	thank you	N	00:06:19.026
110	i found a gun under the seat	N	00:06:38.161
111	22 beretta	N	00:06:40.616
112	well that 's small enough to be the weapon	N	00:06:42.715
113	so he shoots her takes her car and stops off for a drink	Y	00:06:46.384
114	he could still be in there	Y	00:06:50.486
115	let 's find out	N	00:06:59.165
116	did you hear the one about the cop and the monkey who walk into a bar	N	00:07:00.985
117	i 'm not in the mood	N	00:07:01.735
118	neither was the monkey	N	00:07:03.111
119	except for the saturn all the cars in the lot are accounted for	N	00:07:23.083
120	okay	N	00:07:25.975
121	thanks	N	00:07:27.192
122	hi	N	00:07:56.475
123	you recognize this girl	N	00:07:57.732
124	yeah	N	00:07:59.807
125	she 's been in a few times	N	00:08:03.283
126	how about last night	N	00:08:06.584
127	throwing them back pretty good too	N	00:08:09.586
128	you see anybody hassle her	N	00:08:10.906
129	she was getting a lot of attention	N	00:08:12.625
130	she did n't really seem to mind	N	00:08:14.423
131	did you see her leave with anyone	N	00:08:16.012
132	no	N	00:08:17.062
133	she was wasted	N	00:08:18.112
134	had me call her a cab	N	00:08:19.447
135	around what time	N	00:08:20.727
136	we were really slammed	N	00:08:22.346
137	maybe 2:00 2:30	N	00:08:23.984
138	which cab company	N	00:08:25.436
139	lucky cab	N	00:08:26.374
140	well that would explain why her car 's still here	N	00:08:28.104
141	does n't explain the gun	N	00:08:30.300
142	thank you	N	00:08:34.646
143	why	N	00:08:35.685
144	do i know you	N	00:08:36.724
145	i dug it out of the right frontal cortex	N	00:08:41.206
146	the bullet lacerated the right occipital lobe	N	00:08:44.302
147	it crossed the mid-line destroying the vital structures of the brain and bounced off the left frontal calvarium	N	00:08:50.304
148	hmm	N	00:08:55.345
149	this is a 25 caliber	N	00:08:56.694
150	what disappointed	N	00:08:58.310
151	we found a 22 in the victim 's car	N	00:09:00.185
152	this just ruled that out as the murder weapon	N	00:09:01.983
153	so shoot me	N	00:09:03.985
154	stellate tear means close contact	N	00:09:06.583
155	see the muzzle impression around the entrance wound	N	00:09:09.885
156	this could help identify the firearm	N	00:09:16.902
157	this is an unusual point of entry	N	00:09:23.346
158	yeah i measured the trajectory	N	00:09:25.086
159	ten to 15 degrees left of vertical	N	00:09:26.604
160	shooter would have to be standing over her	Y	00:09:28.386
161	which would make him a giant except for this	Y	00:09:31.284
162	abrasions on her knees	N	00:09:34.783
163	so maybe she was kneeling	N	00:09:39.165
164	begging for her life	N	00:09:42.224
165	so judge wilson tells me i 'd have better luck with a blue suit than a gray suit	N	00:09:45.974
166	what is that	N	00:09:47.828
167	do you think he meant that	N	00:09:49.945
168	do you think he was flirting with me or	N	00:09:52.486
169	i thought judges were supposed to be color blind	N	00:09:54.831
170	yeah right	N	00:09:56.481
171	that 's cute	N	00:09:58.131
172	i found some particulate on the jacket	N	00:10:06.618
173	not sure what it is	N	00:10:08.241
174	i 'll get it to hodges	N	00:10:09.864
175	pocket contents credit card car keys lipstick and one matchbook	N	00:10:13.304
176	can i see that	N	00:10:20.022
177	there 's no name just a phone number	N	00:10:22.721
178	give me a call	N	00:10:25.664
179	i 'll have vartann run it down	N	00:10:29.423
180	you know i 've got to go pick up lindsey	N	00:10:31.814
181	could you cover for me	N	00:10:33.509
182	sure	N	00:10:35.545
183	thanks	N	00:10:36.686
184	tell her i said hey	N	00:10:37.426
185	lindsey	N	00:10:56.885
186	yeah	N	00:10:57.761
187	what happened to the trash	N	00:10:59.305
188	i took it out like you always tell me to	N	00:11:01.182
189	it 's thursday	N	00:11:03.402
190	uh hello mom you okay	N	00:11:04.644
191	yeah i 'm great	N	00:11:06.302
192	are you sure about that	N	00:11:08.044
193	you want me to be the babysitter but you want me to be deaf and blind too	N	00:11:09.685
194	ca n't get into this now mother	N	00:11:11.865
195	i 'm in a jam	N	00:11:12.701
196	you have n't seen your daughter all week	N	00:11:15.005
197	save the sermon	N	00:11:16.846
198	i was a working mother too you know	N	00:11:18.016
199	there but for the grace of god	N	00:11:20.274
200	do n't just assume that my time means nothing to me	N	00:11:23.762
201	damn it	N	00:11:26.008
202	catherine	N	00:11:26.076
203	i threw something away	N	00:11:27.384
204	it 's gone	N	00:11:29.674
205	you 're throwing more than you know away	N	00:11:31.409
206	yeah	N	00:11:36.185
207	uh yeah just wait till i get there	N	00:11:38.305
208	yeah	N	00:11:40.182
209	mom	N	00:11:43.498
210	go	N	00:11:44.320
211	go	N	00:11:44.320
212	i 'll be here when you get back	N	00:11:47.143
213	results from alicegranger 's jacket	N	00:12:05.505
214	found trace elements of iron chromium manganese and carbon	N	00:12:07.967
215	metals	N	00:12:10.106
216	more specific automotive sheet metal	N	00:12:11.505
217	the metallic balls would 've been released into the air during the welding process	N	00:12:14.983
218	so you 're saying our killer has metal balls	Y	00:12:20.422
219	yes maybe	N	00:12:24.275
220	turns out that the victim worked in a car dealership so she could 've gotten metal balls on the job	N	00:12:28.493
221	and just in case you 're wondering working here i 'm developing them too	N	00:12:33.565
222	yo	N	00:12:43.620
223	oh	N	00:12:44.606
224	what do you have for me	N	00:12:45.592
225	bullet is a 25 auto caliber winchester full metal jacket	N	00:12:48.084
226	you ca n't shoot 25s from a 22 caliber pistol	N	00:12:50.934
227	i know	N	00:12:52.629
228	which means the semi-automatic you found in alicegranger 's car is n't the murder weapon	N	00:12:56.143
229	okay well did you know that the gun is registered to a douglasgranger	N	00:13:01.202
230	were you jealous mr granger	N	00:13:07.743
231	i mean she was a beautiful girl	N	00:13:11.284
232	i do n't understand why you 're asking me this	N	00:13:14.567
233	i 'm her brother not her husband	N	00:13:16.905
234	you still own a lot of guns	N	00:13:18.914
235	a 22 pistol colt 25 among others	N	00:13:20.808
236	that 's right	N	00:13:22.786
237	we found the 22 in alice 's car	N	00:13:25.206
238	if she carried it in her purse instead of leaving it in the car she might still be alive	N	00:13:29.241
239	i do n't follow	N	00:13:35.074
240	i gave her the gun last week	N	00:13:36.650
241	then what	N	00:13:38.153
242	you shot her with your 25	N	00:13:39.245
243	are you insane	N	00:13:40.337
244	it 's no mystery who killed her	N	00:13:41.985
245	jeffsimon her ex-boyfriend	Y	00:13:43.914
246	guy was stalking her	Y	00:13:45.569
247	she changed her phone number changed jobs moved a half dozen times	N	00:13:48.085
248	no matter where she went there he was	Y	00:13:51.541
249	last week i was over at her new apartment	N	00:13:54.516
250	jerk sitting in his truck in front of the building	Y	00:13:56.575
251	is that when you gave her the gun	N	00:13:58.961
252	taught her how to shoot it	N	00:14:02.156
253	helped her get a restraining order	N	00:14:04.136
254	got zero help from you guys	N	00:14:06.154
255	catch him in the act that 's all we heard	Y	00:14:07.889
256	you know where we can find jeffsimon	Y	00:14:09.865
257	yeah	N	00:14:11.742
258	we used to be friends	N	00:14:14.144
259	excuse me i 'm looking for jeffsimon	Y	00:14:35.166
260	jeffsimon	Y	00:14:46.866
261	are you jeffsimon	Y	00:14:48.404
262	yeah	N	00:14:49.598
263	when 's the last time you saw alicegranger	Y	00:14:53.265
264	before the restraining order kicked in	N	00:14:55.301
265	come on	N	00:14:57.146
266	this is just a big misunderstanding officer	N	00:14:58.466
267	well i 'm glad you feel that way	Y	00:14:59.904
268	you mind if we take a look in your truck	Y	00:15:01.138
269	what did alice say i did now	Y	00:15:02.936
270	where is it	N	00:15:04.956
271	i do n't get a break for another half hour	Y	00:15:12.335
272	look we can get a court order	N	00:15:14.912
273	you can look anywhere you want	N	00:15:17.564
274	just give alice a message for me	Y	00:15:19.959
275	i love her and i want her back	Y	00:15:22.424
276	look buddy she 's dead	Y	00:15:28.041
277	what the	N	00:15:47.404
278	i swear i have n't been	Y	00:15:48.598
279	i have n't been anywhere near her since her brother broke us up	Y	00:15:52.522
280	i 'm gon na check out his truck	Y	00:15:56.326
281	gil the suspect has a laptop in his vehicle that has a gps unit that 's honed in on the lab	Y	00:16:55.063
282	well you ca n't track a static location	N	00:16:59.596
283	it has to be something mobile	N	00:17:01.576
284	i know	N	00:17:03.344
285	that 's why i 'm calling	N	00:17:04.578
286	yeah	N	00:17:50.476
287	you were right	N	00:17:51.335
288	we found a gps transmitter under the rear bumper of the girl 's car	N	00:17:54.083
289	thanks	N	00:17:57.544
290	he was tracking her car	Y	00:18:01.685
291	let 's bring him in	Y	00:18:03.443
292	get up	N	00:18:07.305
293	you are a real prize	Y	00:18:14.376
294	jeff your prints are all over that box which means one count felony stalking	Y	00:18:16.396
295	that 's seven to ten	N	00:18:19.341
296	murder two adds a quarter	N	00:18:22.322
297	now you plead out now you 'll live to see parole	Y	00:18:25.226
298	i did n't kill alice	Y	00:18:26.944
299	i loved her	Y	00:18:29.286
300	is that your idea of love	Y	00:18:31.395
301	stalking her with a gps unit	N	00:18:32.652
302	i was n't stalking her	Y	00:18:34.325
303	i wo-worried about her	Y	00:18:36.083
304	so that restraining order she filed against you was because you 're a nice guy	Y	00:18:38.446
305	let me tell you about alice	Y	00:18:41.081
306	she liked to party	N	00:18:43.601
307	barely ate hardly slept	N	00:18:48.824
308	did n't want to admit she had a drinking problem	N	00:18:53.759
309	she needed me to look out for her	Y	00:18:57.527
310	well there 's a problem with your story	Y	00:19:00.201
311	she called a cab	N	00:19:02.736
312	i 'm telling you alice got into a chrysler or a buick	Y	00:19:04.994
313	it was blue maybe black	N	00:19:07.265
314	and the guy she was with maniac driver	N	00:19:09.556
315	complete moron	N	00:19:11.854
316	wait wait	N	00:19:13.704
317	you you followed them	Y	00:19:14.779
318	i had to	Y	00:19:18.905
319	but i was pulled over by the cops	Y	00:19:21.566
320	they kept me on-on the side of the road for over an hour	N	00:19:25.044
321	what time was this	N	00:19:27.695
322	it was around 2:00	N	00:19:28.912
323	it was a buck-fifty ticket	N	00:19:30.180
324	i 'm innocent	Y	00:19:31.166
325	cut the crap	N	00:19:32.152
326	we found trace amounts of automotive sheet metal on her clothing	N	00:19:34.445
327	you work around cars	Y	00:19:37.106
328	if alice picked it up from you you were in violation of the t.r.o	Y	00:19:38.824
329	lady until we broke up we spent every waking minute together	Y	00:19:41.246
330	she 'd come over to my shop on her lunch break just to get some	Y	00:19:44.064
331	it was over jeff	Y	00:19:46.402
332	she did n't want you to be her lover her protector	Y	00:19:48.664
333	she did n't want you within a hundred yards	Y	00:19:51.019
334	whatever trace from you we found on her was fresh	Y	00:19:52.944
335	she worked around cars too	N	00:19:54.098
336	i 'm telling you i 'm innocent	Y	00:19:56.786
337	you were living a fantasy thinking you still had a chance	Y	00:20:00.796
338	when reality set in you killed her	Y	00:20:02.935
339	i only did one thing wrong	Y	00:20:06.842
340	i did n't protect her from that guy	Y	00:20:09.384
341	what did this guy look like	N	00:20:11.686
342	sleazy bastard	N	00:20:13.446
343	slight build dark hair	N	00:20:15.206
344	i think he had a leather jacket	Y	00:20:18.503
345	okay	N	00:20:38.083
346	do you have a minute	N	00:20:39.464
347	i got a problem in dna	N	00:20:40.460
348	okay uh it really is only gon na take a minute	N	00:20:42.375
349	um i just need to have a conversation with you	N	00:20:44.872
350	first things first	N	00:20:47.305
351	i processed the swabs from the wife who found her husband in the hooker case	N	00:20:51.855
352	right	N	00:20:53.311
353	two contributions	N	00:20:54.656
354	two	N	00:20:55.554
355	one was a match to the wife 's dna	N	00:20:57.216
356	the other was from an unknown male	N	00:20:59.315
357	i found the same unknown male contribution on the swabs from the alicegranger homicide	N	00:21:02.165
358	well it 's unlikely that they 're connected	N	00:21:04.524
359	they 're not	N	00:21:05.639
360	i also matched that unknown male contribution to a rape kit from the day shift	N	00:21:07.942
361	cross contamination	N	00:21:10.366
362	that 's why i raised the alarm	N	00:21:11.726
363	i was able to narrow the time frame to the last 48 hours	N	00:21:14.046
364	are you saying that all the dna evidence from the last two days has to be resubmitted and retested	N	00:21:17.706
365	we do n't have any choice	N	00:21:20.666
366	it 's potentially all contaminated	N	00:21:22.224
367	document everything	N	00:21:25.521
368	hey	N	00:21:31.949
369	your suspect jeffsimon just got released from custody	Y	00:21:34.762
370	how the hell did that happen	N	00:21:40.302
371	his alibi checked out	Y	00:21:42.004
372	i talked to the cop who pulled him over for speeding at 2:15 a.m right around t.o.d	Y	00:21:44.766
373	it 's proof he lost track of her	Y	00:21:49.586
374	they jammed him for over an hour	Y	00:21:51.646
375	i mean made him walk the line gave him a breathalyzer the whole nine	Y	00:21:53.103
376	guy confessed to stalking	Y	00:21:55.824
377	at least you got him on that	Y	00:21:57.855
378	which they 'll probably kick down to a misdemeanor because she 's dead	N	00:21:59.311
379	hey	N	00:22:00.866
380	phone number on the matchbook panned out	N	00:22:02.186
381	guy 's on his way to p.d	N	00:22:04.201
382	you got a name	N	00:22:06.386
383	was it necessary to show up at my office	N	00:22:10.226
384	try the phone	N	00:22:11.864
385	i 'm an officer of the court	N	00:22:13.502
386	mr novak do you recognize this telephone number	N	00:22:17.001
387	that 's my work number	N	00:22:20.554
388	did you write it on the matchbook	N	00:22:22.289
389	i may have	N	00:22:23.852
390	what 's this about	N	00:22:24.902
391	a homicide	N	00:22:25.952
392	that matchbook was found in a dead woman 's pocket	N	00:22:28.382
393	this the only evidence linking me to the victim	N	00:22:31.424
394	this will go much easier if you just answer our questions	N	00:22:33.264
395	oh yeah	N	00:22:34.339
396	easier for whom	N	00:22:36.184
397	why did n't you write your name on it	N	00:22:38.235
398	i 'm a memorable guy	N	00:22:39.731
399	why not your home number	N	00:22:41.255
400	this is getting tedious	N	00:22:42.472
401	at bars i give out my work number to weed out the crazies	N	00:22:45.442
402	this is alicegranger	N	00:22:50.295
403	do you know her	N	00:22:51.831
404	i bought her a drink last night	N	00:22:56.944
405	okay why do n't you uh walk us through your evening	N	00:23:01.704
406	start with i left the office	N	00:23:05.252
407	i was deposing a witness	N	00:23:08.476
408	left the office late	N	00:23:09.981
409	stopped at the peppermill for a burger	N	00:23:11.051
410	medium rare	N	00:23:12.120
411	no onions	N	00:23:13.190
412	got to the highball around 11:00	N	00:23:15.881
413	met this redhead	N	00:23:17.906
414	bought her a drink and	N	00:23:19.305
415	mr novak	N	00:23:27.111
416	i 'm catherinewillows csi	N	00:23:29.884
417	you want to know what happened next	N	00:23:36.305
418	ask the redhead	N	00:23:38.261
419	at a bar that time of night we 're all after the same thing are n't we	N	00:23:49.043
420	i came onto her	N	00:23:52.034
421	she was into me	N	00:23:53.610
422	i know when a woman is going to give way and believe me she was there	N	00:23:56.944
423	and then what	N	00:24:00.863
424	i walked her out	N	00:24:03.687
425	i put my arm around her waist	N	00:24:05.855
426	she moved in one minute she 's got her tongue down my throat	N	00:24:07.311
427	the next she puts the brakes	N	00:24:11.704
428	she 's a bitch and a tease	N	00:24:15.245
429	she told me to get lost	N	00:24:17.003
430	we should ask for his clothes	N	00:24:19.565
431	black leather jacket black t-shirt jeans	N	00:24:23.505
432	what else should we ask him catherine	N	00:24:28.623
433	this is what i was trying to tell you	N	00:24:31.486
434	yeah but you did n't so now i 'm way behind	N	00:24:34.126
435	is he telling the truth	N	00:24:38.022
436	he 's not lying about anything that pertains to me	N	00:24:42.222
437	he hit you	N	00:24:47.454
438	no it was an accident	N	00:24:49.070
439	but by the time it happened he was n't who i thought he was and that scared me	N	00:24:56.303
440	eyewitness claimed that a man matching your description left the bar with the victim	N	00:25:06.666
441	drove off in a dark-colored four-door sedan	N	00:25:10.541
442	what do you drive mr novak	N	00:25:13.681
443	look i 'm innocent but it 's in my best interest to retain counsel	N	00:25:16.406
444	we 're done here	N	00:25:21.025
445	you have to recuse yourself from processing evidence	N	00:25:31.106
446	this guy 's a lawyer	N	00:25:32.824
447	he could claim prejudicial treatment	N	00:25:34.666
448	your whole life will become public record	N	00:25:36.304
449	i have nothing to be ashamed of	N	00:25:38.185
450	we all live in glass houses catherine	N	00:25:40.575
451	you got ta be careful where you take your shower	N	00:25:43.231
452	catherine	N	00:25:47.025
453	just walk me through your interaction with the suspect	N	00:25:52.643
454	i met adamnovak in a bar called the highball	N	00:25:56.582
455	were you drinking	N	00:25:59.445
456	i had one cocktail on his tab	N	00:26:01.441
457	he walked me out to my car	N	00:26:03.625
458	things got physical	N	00:26:05.745
459	could you define physical	N	00:26:07.984
460	i believe that i outlined the specifics in my memo	N	00:26:10.646
461	catherine you know what i 'm asking and it 's not in the memo	N	00:26:14.163
462	i did n't have sex with him though he clearly wanted it	N	00:26:17.584
463	and you did n't	N	00:26:20.042
464	i went out after shift to unwind	N	00:26:23.021
465	i even invited warrick and nick to come along	N	00:26:25.675
466	they had other plans	N	00:26:27.091
467	all right	N	00:26:29.042
468	so when you put on the brakes mr novak got angry	N	00:26:31.265
469	yeah	N	00:26:33.221
470	i got into my car	N	00:26:36.776
471	he went back inside	N	00:26:39.114
472	hey al will you do me a favor and call me a cab	N	00:26:52.002
473	sure	N	00:26:54.225
474	thanks	N	00:26:56.684
475	this is just a theory but she was drunk probably more compliant than i was	N	00:27:01.926
476	he walked her outside	N	00:27:07.266
477	he waited with her for the taxi offered her a ride	N	00:27:10.025
478	i hate to break up the party	N	00:27:11.540
479	catherine you got a 4-19 in seven hills	N	00:27:13.666
480	i 'll grab the kits and meet you outside	N	00:27:17.423
481	we 'll finish this later	N	00:27:21.255
482	guess we 'll have to	N	00:27:22.631
483	look familiar	N	00:27:36.042
484	yeah	N	00:27:37.955
485	like the other night	N	00:27:39.212
486	you got an id on the vic	N	00:27:41.706
487	yeah	N	00:27:43.026
488	hollypearson 31 single	N	00:27:44.346
489	she lived across the street	N	00:27:45.764
490	car was locked	N	00:27:46.958
491	keys and purse were accounted for	N	00:27:48.844
492	found them in the mailbox along with her mail	N	00:27:51.080
493	any indication of sexual assault	N	00:27:53.163
494	well her clothes and underwear are undisturbed	N	00:27:55.446
495	can you remove the jacket	N	00:27:57.436
496	sure	N	00:27:58.454
497	looks like a small-caliber gunshot wound like the first victim	N	00:28:09.906
498	location of the entry wound is different	N	00:28:13.703
499	slug 's still inside her	N	00:28:18.824
500	grave is working a case with similarities	N	00:28:24.384
501	that victim left a bar called the highball shortly before she was killed	N	00:28:28.582
502	i 'm wondering if holly went out last night	N	00:28:33.006
503	i 'm on it	N	00:28:35.522
504	thanks	N	00:28:48.143
505	there 's two sets of shoe prints with a bit of distance between the strides	N	00:28:52.984
506	which means they were both running	Y	00:28:55.343
507	got some shell casings	N	00:29:01.686
508	well there 's only one shot fired in grissom 's case	N	00:29:04.583
509	it was close contact	N	00:29:08.121
510	he could n't miss	Y	00:29:10.704
511	i 'm thinking that she was attacked near her house and then made a run for it	N	00:29:13.218
512	got a courthouse keycard	N	00:29:37.285
513	for the parking lot	N	00:29:39.441
514	i wonder where hollypearson works	N	00:29:42.444
515	adamnovak 's a public defender	N	00:29:45.496
516	let 's run his prints against this	N	00:29:47.754
517	guys	N	00:29:49.854
518	i found a couple of the victim 's coworkers	N	00:29:51.470
519	they said she was at the highball last night	N	00:29:53.576
520	got them coming into pd	N	00:29:55.834
521	holly was just promoted	N	00:29:58.543
522	youngest systems analyst at the bank and we were celebrating	N	00:30:03.083
523	she was n't exactly a party animal	N	00:30:08.064
524	we practically forced her to go out	N	00:30:10.340
525	any guys come on strong	N	00:30:13.222
526	yeah	N	00:30:17.055
527	we collected numbers all night	N	00:30:18.511
528	anyone write their number on a matchbook	N	00:30:20.863
529	i got uh business cards	N	00:30:23.863
530	so you 're having a good time and holly had had enough	N	00:30:28.302
531	we carpooled so she took a cab home	N	00:30:34.504
532	i 'd like to show you some pictures	N	00:30:38.506
533	see if you recognize anyone	N	00:30:41.265
534	he bought us a round	N	00:30:56.424
535	he tried to get friendly	N	00:30:58.683
536	when holly left did you see that man again	N	00:31:01.484
537	actually no	N	00:31:05.703
538	hell of a backlog here doc	N	00:31:12.562
539	yeah	N	00:31:14.586
540	traffic pile-up on i-15	N	00:31:16.304
541	hollypearson	N	00:31:17.944
542	mm	N	00:31:19.178
543	c.o.d 's a one shot to the back of the head	N	00:31:24.183
544	absence of gun powder and stippling suggests a non-contact wound	N	00:31:27.826
545	i dug this out	N	00:31:31.162
546	25 caliber	N	00:31:36.782
547	it 's the same as the first victim	N	00:31:40.442
548	you know i got something you might find interesting	N	00:31:41.644
549	i emptied the stomach and she had n't eaten for hours	N	00:31:43.245
550	a small amount of white zinfandel less than a glass vintage undetermined and a tiny scrap of meat	N	00:31:47.265
551	take a look	N	00:31:51.405
552	surface tissue of a human tongue	N	00:31:57.125
553	those are the taste buds	N	00:31:59.042
554	she bit her attacker when he tried to kiss her	N	00:32:02.044
555	this woman did not go gently into that good night	N	00:32:05.725
556	hey	N	00:32:20.201
557	heard you may be looking at a second victim	N	00:32:22.857
558	yeah	N	00:32:24.044
559	bullets from both homicides are from the same gun	N	00:32:26.359
560	i just got off the phone with courthouse security	N	00:32:29.134
561	that keycard that you and catherine found belongs a guy named adamnovak	N	00:32:32.030
562	only prints i found on the card were his	N	00:32:34.736
563	well let 's call pd and bring him in	N	00:32:36.914
564	9-1-1	N	00:33:06.169
565	what is the nature of your	N	00:33:09.765
566	i see that beauty runs in the family	N	00:33:11.606
567	no	N	00:33:12.944
568	mom lindsey go inside the house	N	00:33:14.378
569	believe it or not catherine does know how to say hello how are you	N	00:33:17.023
570	would you like a cup of coffee	N	00:33:20.364
571	i was talking to your mother about the case we 're working	N	00:33:22.164
572	mom we 're fine	N	00:33:22.975
573	take lindsey inside	N	00:33:24.511
574	let 's go	N	00:33:29.164
575	i do n't i do n't want to	N	00:33:30.358
576	lindsey	N	00:33:31.855
577	are you going to go out again	N	00:33:33.311
578	no	N	00:33:35.165
579	i 'm coming in i want to hear about your day	N	00:33:37.082
580	it was a pleasure meeting you	N	00:33:39.242
581	what the hell are you doing here	N	00:33:44.555
582	i want to know why you 're setting me up manipulating evidence to make me look guilty	N	00:33:45.891
583	all because i came on too strong	N	00:33:48.263
584	i want you out of here	N	00:33:50.505
585	i did n't get my signals crossed	N	00:33:51.582
586	you changed the play and you 're screaming foul	N	00:33:52.659
587	that 's some power trip babe	N	00:33:54.254
588	who 's the guilty one here	N	00:33:56.028
589	you want to talk to me call your lawyer	N	00:33:57.954
590	set up an appointment down at pd	N	00:33:59.689
591	you think i killed her	N	00:34:01.625
592	back off	N	00:34:02.646
593	you going to shoot me	N	00:34:03.335
594	if you take one more step	N	00:34:04.632
595	you bitch	N	00:34:11.135
596	you came to my house	N	00:34:12.432
597	mr novak would you stick out your tongue please	N	00:34:16.874
598	what is this about	N	00:34:18.529
599	well right now it 's about his tongue	N	00:34:20.886
600	and two dead women	N	00:34:23.083
601	we believe the second victim hollypearson bit her attacker 's tongue	N	00:34:25.463
602	open up please	N	00:34:28.361
603	uh-uh	N	00:34:34.924
604	once more	N	00:34:35.880
605	thank you	N	00:34:42.474
606	that 's all i need	N	00:34:44.050
607	have a seat	N	00:34:49.142
608	you comfortable	N	00:34:53.896
609	we 're going to be a while	N	00:34:54.794
610	i know how this looks	N	00:34:56.035
611	adam i	N	00:34:57.292
612	i advise some of the stupidest guys that come through this room	N	00:34:59.275
613	and it 's my job is to keep their mouths shut	N	00:35:01.653
614	and i know what you 're thinking that i killed alicegranger	N	00:35:04.781
615	you 're a mind reader	Y	00:35:14.559
616	i already admitted that i picked her up at a bar the other night	N	00:35:17.204
617	what i did n't mention and you did n't ask was that i gave her a ride home	N	00:35:21.886
618	it got hot and heavy	N	00:35:25.585
619	we both got what we needed	N	00:35:28.681
620	then she said good night and got out of the car	N	00:35:31.662
621	i drove off	N	00:35:34.243
