	sentence	killer_gold	medion_time
78	she did a walk out and by all eyewitness accounts she was standing in front the house facing away north when she was shot so this line represents the 1,800 feet our bullet traveled	Y	00:11:28.391
79	a walk out nick calculates the 1800 feet away from the house	N	00:11:29.174
80	it had to have come from somewhere on that arc	N	00:25:47.534
81	yeah my girlfriend does it all the time a red line in an arc appears on the monitor	N	00:11:32.297
82	she finds something she likes rips the tags off in the dressing room hands them to the clerk and walks out wearing the new stuff good luck knocking on doors	N	00:11:36.012
83	you go shopping with your girlfriend they both smile	N	00:11:38.627
84	that 's nice nick and det samvega interview a young mother in the community	N	00:11:39.961
85	well you can get her prints from the receipts joe in his backyard	Y	00:11:42.242
86	dna from the sweater i screamed out my window	N	00:11:43.370
87	and you 've got a face i got kids you know	N	00:11:44.498
88	you 're close why do you want to know	N	00:11:45.626
89	well look at her just curious	Y	00:11:46.702
90	she 's a minor nick and det samvega interview johnnie	Y	00:11:47.550
91	she paid in cash she called you guys right	Y	00:11:48.397
92	she 's not going to be in any database it 's like having a wife	Y	00:11:49.245
93	without a name we do n't have much gun 's brand-new	N	00:11:50.734
94	okay one of our hammers had blood on it she told me to stop i stopped	Y	00:11:52.616
95	it matches the victim s sir you 're going to have to tell us where that gun is	Y	00:11:54.252
96	did greg analyze the clothes from the dumpster yet johnnie turns and heads back into the house to get the gun	Y	00:11:55.737
97	yeah nick has the gun in his hand	N	00:11:56.893
98	okay and this is the gun that you fired	Y	00:12:01.007
99	so the question is what is the connection between this girl and a construction worker yeah	Y	00:12:05.582
100	mr curtwell where were you this weekend empty ten-round magazine	N	00:12:07.937
101	i was fishing in tahoe it was full when you started	N	00:12:08.934
102	catch anything yeah	N	00:12:10.437
103	no nick walks over to the target board johnnie set up at the end of the yard	Y	00:12:11.312
104	nothing was biting he checks out the holes	N	00:12:12.554
105	anyone go with you i uh only count nine holes in your target	Y	00:12:14.134
106	how long were you gone i must have missed one	Y	00:12:16.776
107	friday to sunday oh you did n't miss	Y	00:12:18.252
108	look i thought i was just here to pick up my hammer quick flashback to [_ext_._	N	00:12:20.614
109	do you ever leave your tools at the job site backyard day johnnie is out in his back yard firing his gun at the board	Y	00:12:23.334
110	no way the young mother next door leans out and shouts	N	00:12:25.286
111	that hammer it 's perfectly balanced hey	N	00:12:26.822
112	then how do you explain the blood on it you want to kill someone	Y	00:12:28.934
113	and your injuries	N	00:12:31.274
114	well a construction site the bullet goes high into the air	N	00:12:34.955
115	people get hurt cc young mother put that thing away	N	00:12:36.754
116	the blood that we found on your hammer matches this kid right here i have kids	N	00:12:41.195
117	is that the dead kid from the house samvega puts the handcuffs on johnnie	Y	00:12:54.254
118	yeah just nice and easy	N	00:12:55.874
119	i never got a look at him you see your neighbor did n't lose her kid but six blocks away a guy lost his wife	Y	00:12:57.386
120	i-i i did n't go inside it was just a little target practice	N	00:12:59.122
121	what about her nick turns and leads vega and johnnie out the backyard	Y	00:13:03.614
122	that 's my kid sisterashley	Y	00:13:10.159
123	why	N	00:13:13.926
124	what 's she got to do with it	Y	00:13:14.741
125	you tell us	N	00:13:17.535
126	my parents died in a car accident four years ago	Y	00:13:25.894
127	i 'm very sorry	N	00:13:28.294
128	your brother gregory is your guardian right	Y	00:13:30.969
129	yeah	N	00:13:33.369
130	and he left you alone all weekend	Y	00:13:35.754
131	he goes away a lot	N	00:13:38.657
132	okay	N	00:13:39.731
133	why do n't you tell me what happened last night	Y	00:13:43.054
134	i was on my way to the mall to get something to eat	Y	00:13:46.907
135	i always cut through the construction site	Y	00:13:49.762
136	my brother tells me not to but it saves me like ten minutes	Y	00:13:54.834
137	that makes sense	N	00:13:58.174
138	what happened after that	N	00:14:01.875
139	well this guy from school brian comes out of nowhere	N	00:14:03.814
140	do you know brian 's last name	Y	00:14:09.647
141	yeah	N	00:14:10.702
142	it 's um haddick	N	00:14:12.994
143	we were in homeroom together freshman year	Y	00:14:16.715
144	so anyway he says his cat ran away and will i help him find it	Y	00:14:23.354
145	and you did	Y	00:14:28.595
146	a cat	N	00:14:32.714
147	i 'm so stupid	Y	00:14:34.394
148	you 're not stupid ashley	Y	00:14:36.434
149	i know this is hard	N	00:14:40.574
150	if we could just go over it from start to finish just one time	N	00:14:44.154
151	so we walked into the house	Y	00:14:52.494
152	come on	N	00:14:57.737
153	hurry up	N	00:14:58.492
154	i think i saw him come in here	N	00:15:01.454
155	what color is he	N	00:15:02.967
156	gray	N	00:15:03.941
157	here kitty kitty	N	00:15:05.274
158	you 're going to like it you dirty bitch	Y	00:15:09.829
159	you 're going to like it	Y	00:15:19.095
160	it was like the more i shouted the more he liked it	Y	00:15:23.610
161	rape is not about sex	N	00:15:28.654
162	it 's about violence	N	00:15:30.595
163	you were against the wall	Y	00:15:38.174
164	no	N	00:15:41.401
165	did you see who hit brian	Y	00:15:49.234
166	ashley after all that had happened you went shopping	Y	00:15:55.554
167	he was all over me	Y	00:15:59.534
168	i just had to get him off me	Y	00:16:01.775
169	and you got some coffee and some earrings	Y	00:16:05.914
170	what	N	00:16:10.114
171	i bought that stuff	Y	00:16:14.414
172	all i remember is getting new clothes and going home	Y	00:16:19.095
173	why does all this bad stuff keep happening to my family	Y	00:16:27.434
174	she 's covering for her brother	Y	00:16:31.434
175	he 's got a non-confirmable alibi	N	00:16:33.814
176	i 'm sure she does n't want to lose the only guardian she 's got	Y	00:16:42.155
177	it 's pretty obvious the initial blows were to the head	N	00:16:49.297
178	well according to sara that 's consistent with the girl 's story	Y	00:16:50.955
179	whoever attacked him just kept going	N	00:16:53.829
180	used some real force	N	00:16:55.854
181	severed his spinal cord at c-l c-2	N	00:16:58.994
182	well that would have rendered him immobile	N	00:17:01.186
183	right so why keep hitting	N	00:17:02.761
184	the epidermis was disturbed leaving areas of exposed derma which we 'd normally see as red or purple abrasions	N	00:17:07.594
185	but in this case no blood rushed to the area	N	00:17:13.035
186	he was beaten postmortem	N	00:17:16.324
187	right	N	00:17:18.075
188	so gregorycurtwell sees brian attacking his sister	Y	00:17:20.704
189	his adrenaline starts going and he ca n't stop	N	00:17:24.675
190	well brian may have gotten off a punch of his own	N	00:17:28.674
191	i ca n't identify the pattern but i sent blood and skin transfer to greg	N	00:17:33.254
192	and you 're going to need these	N	00:17:38.494
193	thanks	N	00:17:40.274
194	that 's our son	N	00:17:48.884
195	who could have done this to my baby	N	00:17:52.195
196	do you recognize this girl	Y	00:17:56.494
197	did brian ever mention the name ashleycurtwell	Y	00:18:02.704
198	he got a little out of hand for a while	N	00:18:06.614
199	we could n't keep track of his friends	N	00:18:09.259
200	out of hand	N	00:18:11.454
201	i found some marijuana in his room	N	00:18:13.555
202	broke curfew	N	00:18:16.555
203	the nipple piercing was the last straw	N	00:18:18.614
204	i told him he could do anything he wanted to the body god gave him once he moved out	N	00:18:22.554
205	until then	N	00:18:25.937
206	he was grounded	N	00:18:27.011
207	but he was doing so much better	N	00:18:28.775
208	his grades were up	N	00:18:31.715
209	he got a job	N	00:18:34.234
210	where did he work	N	00:18:35.876
211	my brother owns a restaurant	N	00:18:37.552
212	got him a job bussing and waiting tables	N	00:18:39.654
213	five hundred bucks every two weeks	N	00:18:44.294
214	cash under the table	N	00:18:46.657
215	pretty good for a kid who ca n't drive	N	00:18:47.935
216	no gsr on either the husband 's or ex-husband 's hands	N	00:18:54.607
217	that 's not definitive	N	00:18:56.061
218	one of them still could have fired the gun and washed his hands	N	00:18:58.935
219	yeah	N	00:19:01.554
220	well you know you asked me to check marlenemitchell 's bullet for trace	N	00:19:03.744
221	hmm	N	00:19:06.025
222	well there is n't any	N	00:19:07.115
223	it 's in pristine condition	N	00:19:08.205
224	the only reason for shallow penetration is loss of momentum	N	00:19:10.639
225	yeah and it was a standard full metal jacket not a pre-fragmented so assuming that the bullet did n't come in contact with any intervening object what slowed it down	N	00:19:18.049
226	hey sanders you got anything on that knuckle sludge	N	00:19:26.586
227	grissom 's asking	N	00:19:28.162
228	yeah a skin sample taken from brianhaddick 's defensive wounds hair samples from ashleycurtwell and buccal swab collected from gregorycurtwell	Y	00:19:32.694
229	no match to the brother or sister	Y	00:19:37.374
230	construction worker did n't do it	N	00:19:39.374
231	or he did n't do it alone	N	00:19:41.315
232	seventy-two-degree impact angle puts brian here for the initial blows	N	00:19:49.619
233	width is three millimeters	N	00:19:57.874
234	length is six	N	00:20:00.144
235	arcsine gives us 30 degrees	N	00:20:05.095
236	so brian was crawling	N	00:20:08.355
237	that must be when his neck was exposed	N	00:20:12.229
238	he ended up here on the floor with his spinal cord severed	N	00:20:18.355
239	well if he was laying down this looks too high to be a spatter	N	00:20:23.534
240	must be cast-off	N	00:20:26.884
241	on three walls	N	00:20:28.734
242	assailants tend to move only in reaction to a target brian was stationary	Y	00:20:32.484
243	why would the attacker keep moving	Y	00:20:35.307
244	it does n't make sense	N	00:20:38.001
245	it does if there were three hammers and three attackers	Y	00:20:41.455
246	here i 'm looking for three guys but you only found one hammer with blood on it so who do you want me to follow	Y	00:26:00.774
247	me	N	00:26:03.754
248	what 's up	N	00:26:06.907
249	the shoe tread i found at the scene it 's a world industries diablo	N	00:26:08.242
250	it 's a skate shoe	N	00:26:10.967
251	size 11	N	00:26:12.982
252	on a construction worker	N	00:26:14.706
253	screams teenager i know	N	00:26:15.961
254	why is gregorycurtwell hanging out with teenage boys	N	00:26:18.195
255	well he has a teenage sister	Y	00:26:20.814
256	and the sister and brianhaddick were both students at mckinley high	Y	00:26:23.655
257	i bet the shoe also goes to school there	N	00:26:26.815
258	nice kicks	N	00:26:36.751
259	i like those	N	00:26:37.454
260	thank you	N	00:26:38.157
261	you guys play ball	N	00:26:38.952
262	yeah	N	00:26:39.660
263	yeah	N	00:26:40.368
264	uh-huh	N	00:26:41.076
265	nice backpack	N	00:26:42.494
266	thanks	N	00:26:46.289
267	we 're treading a razor-thin line of illegal search and seizure here	N	00:26:48.143
268	now i 'm not a with you but shoes are a plain-view item	N	00:26:51.275
269	anyway here 's the guy who 's going to be investigating	N	00:26:54.783
270	tyler come on we 're going	N	00:26:56.234
271	are you crazy	N	00:26:58.727
272	do you know what my law firm does	N	00:26:59.862
273	you ca n't question these kids without a parent present	Y	00:27:01.066
274	we 're not questioning them which is why you 're here so we can	Y	00:27:02.162
275	oh	N	00:27:03.816
276	and i 'm holding you responsible	N	00:27:05.851
277	clark county law enforcement and i have taken every precaution to make sure that these students rights were not violated	Y	00:27:09.935
278	you are sequestering these kids without probable cause	Y	00:27:14.335
279	i hate that i 've been called out of work to come down here and i 'm going to be so far up your ass you 're not going to be able to sit down straight	N	00:27:18.574
280	you know what i hate	N	00:27:22.287
281	people who hurt kids	N	00:27:23.902
282	and you know who those people sometimes are	N	00:27:27.114
283	cops	N	00:27:28.609
284	other kids	Y	00:27:29.915
285	if it had been your son whose skull was smashed in with a hammer you 'd be asking me where i was when i should 've been protecting him	N	00:27:33.654
286	kids bring guns to school to shoot other kids so who are you protecting	N	00:27:39.014
287	let 's discuss it in court	N	00:27:42.415
288	excuse me	N	00:27:44.115
289	well way to clear a room	N	00:27:47.754
290	those of you with parents here are dismissed and the rest of you please wait here	Y	00:27:50.774
291	brass	N	00:28:03.555
292	check this out	N	00:28:09.034
293	hey bud	Y	00:28:12.689
294	what 's your name	Y	00:28:15.377
295	benny	Y	00:28:16.691
296	benny where 's your father	Y	00:28:17.817
297	is he around	Y	00:28:18.572
298	uh he 's at home	N	00:28:19.606
299	probably called in drunk	N	00:28:20.741
300	well lucky for you we make house calls	Y	00:28:22.954
301	you good for nothing little bastard	Y	00:28:27.715
302	i knew you stole that game thing	Y	00:28:44.707
303	a hundred and twenty-five bucks my ass	N	00:28:46.362
304	i told you	Y	00:28:47.895
305	i bought that with my own money	Y	00:28:49.129
306	you talkin back to me	Y	00:28:50.363
307	huh	N	00:28:52.974
308	hey let 's sit down	N	00:28:54.245
309	let 's all sit down	Y	00:28:54.267
310	come on	N	00:28:54.994
311	look i 'll take this	N	00:29:02.494
312	let em argue diminished capacity after the fact	N	00:29:04.734
313	you think they know how a dna test works	Y	00:29:07.007
314	i do n't know	N	00:29:08.622
315	let 's find out	N	00:29:10.414
316	mr lizzio do you mind if we test benny 's sneaker for dna	Y	00:29:12.994
317	you do what you got to do officers	N	00:29:15.854
318	lift your right shoe please	Y	00:29:19.735
319	we got a problem	N	00:29:46.315
320	the blood on your shoe is a match to brianhaddick s	Y	00:29:48.694
321	dna does n't lie	N	00:29:53.754
322	so do you want to tell us how a dead kid 's blood ended up on the bottom of your sneaker benny	Y	00:29:57.854
323	yeah benny	Y	00:30:00.626
324	why do n't you tell us that	Y	00:30:01.802
325	sometimes i go to the construction site just to hang out	Y	00:30:08.489
326	so you just uh happened upon it	Y	00:30:19.188
327	did n't report it to anybody	N	00:30:24.427
328	i was trespassing	Y	00:30:25.922
329	i did n't want to get in trouble	Y	00:30:27.634
330	mr lizzio would you mind if i took a look around	N	00:30:31.614
331	be my guest	N	00:30:33.814
332	mr lizzio why do n't you sit down	N	00:30:37.698
333	we 're going to be a while okay	N	00:30:38.694
334	you been drinking today mr lizzio	N	00:30:39.691
335	couple of beers	N	00:31:30.515
336	practice makes perfect	N	00:31:37.294
337	so benny for the record you 've waived your right to have your parent or an advocate present	Y	00:31:40.395
338	yep	N	00:31:43.394
339	so how do you know brian	Y	00:31:45.035
340	we hung out a few times when we were freshmen	Y	00:31:47.495
341	you know gregorycurtwell	Y	00:31:49.834
342	ashley 's brother	Y	00:31:51.131
343	yeah	N	00:31:52.034
344	he bought me beer a couple times	Y	00:31:52.937
345	oh so you know ashley too	Y	00:31:54.177
346	yeah	N	00:31:55.571
347	i 'm a friendly guy	Y	00:31:56.896
348	well that 's good benny because	Y	00:31:57.971
349	you 're looking at murder	Y	00:32:00.874
350	and if you 're friendly and you cooperate and you tell me what happened to brianhaddick maybe i can cut you a deal	Y	00:32:04.594
351	ai n't gon na happen	N	00:32:08.855
352	i 'm no snitch	Y	00:32:10.914
353	you want to tell me about those melons at your house	Y	00:32:12.104
354	you looking to be another gallagher	Y	00:32:13.674
355	you know who that is	N	00:32:15.454
356	since when is whacking fruit a crime	N	00:32:17.446
357	when it 's practice for whacking people	N	00:32:19.622
358	your hammer had brian 's blood all over it	Y	00:32:23.414
359	understand something benny i 'm talking about months versus years of juvenile detention	Y	00:32:27.594
360	it 's your call	Y	00:32:31.395
361	they got cable	N	00:32:36.115
362	food	N	00:32:37.814
363	my dad locked on the outside	Y	00:32:39.614
364	sounds good to me	Y	00:32:44.014
365	besides i 'm a minor	Y	00:32:47.795
366	by the time i 'm 21 it 's like it never happened	Y	00:32:50.014
367	did he roll	Y	00:32:58.247
368	brass says the kid is looking forward to going to jail	Y	00:32:59.862
369	hmm	N	00:33:02.815
370	so what do we got here	N	00:33:04.045
371	it 's hard to tell what 's relevant and what 's trash	N	00:33:06.454
372	this is everything we brought back from benny 's party room	Y	00:33:11.494
373	are these	N	00:33:18.195
374	spaghetti-oh s	N	00:33:19.296
375	i do n't think so	N	00:33:20.154
376	nah	N	00:33:21.736
377	nah those would be orthodontic rubber bands	N	00:33:23.052
378	hook em to your braces uh upper to lower	N	00:33:24.806
379	helps pull the jaw in the right direction	N	00:33:26.821
380	also great for flinging	N	00:33:29.354
381	yeah i had it all palate expander braces retainer head gear	N	00:33:32.494
382	ah five years of misery but worth every penny do n't you think	N	00:33:35.774
383	um there might be some saliva residue on them	N	00:33:41.599
384	i can see what i can pull off if you want	N	00:33:44.159
385	yeah	N	00:33:45.844
386	would you	N	00:33:46.494
387	well you 're going to need something	N	00:33:47.144
388	strike three on the knuckles	N	00:33:49.374
389	benny 's dna does n't match	Y	00:33:50.937
390	gregory 's does n't match	N	00:33:52.254
391	ashley 's does n't match	Y	00:33:53.571
392	who did this guy hit	N	00:33:55.154
393	greg test both of these	N	00:33:58.814
394	if a third guy has braces it may explain the strange pattern on brian 's hand	Y	00:34:01.617
395	it 's probably another student but benny 's not talking	Y	00:34:03.315
396	benny has a party room right	Y	00:34:05.876
397	you ca n't have a party without the music	N	00:34:07.471
398	i found some new cd 's in his room	Y	00:34:09.549
399	what 's c and d	N	00:34:15.194
400	it 's like a music club twelve cds for the price of one	N	00:34:17.434
401	and aarongilbert was	Y	00:34:23.345
402	the deejay maybe	N	00:34:26.269
403	you know at this time of year watermelon is n't cheap particularly organic	N	00:34:29.254
404	maybe the music is n't the only thing that aarongilbert brought to the party	Y	00:34:32.929
405	aarongilbert	Y	00:36:20.904
406	yeah	N	00:36:22.221
407	i 'm detective brasslas vegas police	N	00:36:23.244
408	we need to talk	Y	00:36:24.267
409	oh dude i got to get home	Y	00:36:26.087
410	my mom 's waiting for me and my brother	Y	00:36:28.502
411	oh we talked to your mom	Y	00:36:30.447
412	yeah she gave us your hammer and this	Y	00:36:31.741
413	yo dawg we going or what	Y	00:36:36.774
414	or what dawg	N	00:36:41.694
415	that 's a nice walkman you had	Y	00:36:45.054
416	what 'd that cost	N	00:36:46.714
417	125 bucks	N	00:36:47.904
418	same as benny 's gameboy	Y	00:36:49.574
419	same as your brother 's secret stash	Y	00:36:51.754
420	speaking of benny he 's not too smart is he	Y	00:36:57.074
421	he would n't give up you and your brother for a lesser sentence	Y	00:37:00.374
422	you know what	Y	00:37:04.850
423	there 's an opportunity here and i think you got more on the ball than benny	Y	00:37:08.090
424	tell me what happened	N	00:37:14.554
425	jared ai n't braces a bitch	Y	00:37:17.195
426	i see that cut on your lip	Y	00:37:20.426
427	is that where brian hit you	Y	00:37:22.081
428	they do make for a good impression though	N	00:37:26.914
429	see all these grooves here	N	00:37:30.094
430	it 's perfect for storing dna	N	00:37:33.494
431	that would be your dna	Y	00:37:36.354
432	look jared i 'm not a cop but if you tell me what happened i will put in a good word for you	Y	00:37:44.849
433	we have a problem	N	00:37:52.376
434	we have three hammers and four suspects	Y	00:37:53.932
435	well the gilbert brothers both seem ready to go down for it	Y	00:37:56.394
436	and benny ca n't wait to go to jail	Y	00:37:59.054
437	if they were defending ashley against an attacker why not say so	Y	00:38:01.794
438	they were n't	Y	00:38:04.536
439	the smashed watermelon suggests the whole thing was premeditated	N	00:38:06.491
440	making the motive robbery	N	00:38:08.454
441	well bennyaaron and jared each had about 125 worth of cash and assorted prizes	Y	00:38:11.894
442	375	N	00:38:15.315
443	brian 's parents said that he was being paid 500 every two weeks	N	00:38:20.424
444	cash under the table	N	00:38:24.634
445	it was payday so who got the other 125	N	00:38:26.484
446	well gregorycurtwell makes good money	N	00:38:28.696
447	hundred twenty-five bucks is a spit in the ocean for a construction worker	N	00:38:31.052
448	if he was n't defending his sister then he has no motive	Y	00:38:33.794
449	well if he did n't do it how did his hammer end up with brian 's blood on it	N	00:38:37.394
450	clothing 85 earrings 30 coffee four dollars	N	00:38:42.855
451	getting away with murder	N	00:38:46.394
452	priceless	N	00:38:48.574
453	that hand that holds the wallet is the hand that rules the world	N	00:38:51.864
454	huh ashley	Y	00:38:58.554
455	your fingerprint in brian 's blood on jared 's money	Y	00:39:01.847
456	this is what we call completing the triangle	N	00:39:03.894
457	okay	N	00:39:06.556
458	so he attacked me and i did see who defended me	Y	00:39:08.632
459	but i did n't want to get my friends in trouble and the money was for like like pain and suffering	Y	00:39:12.834
460	you were n't attacked ashley	Y	00:39:18.506
461	brian was	N	00:39:19.441
462	we figured none of the boys wore cotton candy so we had it tested	Y	00:39:21.615
463	turns out you were at benny 's house too	Y	00:39:24.275
464	let 's do it	N	00:39:28.114
465	come on guys	Y	00:39:29.934
466	whoo	N	00:39:32.169
467	at the mall you were n't in shock you were celebrating	Y	00:39:41.265
468	your brother was up in tahoe this past weekend was n't he	Y	00:39:49.704
469	he goes away almost every weekend	N	00:39:53.134
470	you know i 'm done with the ashley pity party	Y	00:39:55.694
471	my guess is aaron and jared only had one hammer but you had access to your brother 's tools	Y	00:40:00.910
472	why brian	N	00:40:04.765
473	before he went straight we were buds but then he got too good for us but he was n't too good to want to get with this	Y	00:40:11.215
474	where do you want to do it at	Y	00:40:16.026
475	ashleycurtwell right here	Y	00:40:16.881
476	brianhaddick in here	N	00:40:17.967
477	ashleycurtwell yeah	Y	00:40:19.102
478	stop	N	00:40:24.644
479	you set me up	Y	00:40:28.974
480	get him	N	00:40:30.754
481	get him	N	00:40:32.194
482	you 're not a victim you were a lure	Y	00:40:42.265
483	do you know how many people do n't report a rape because they 're afraid that no one will believe them	Y	00:40:46.605
484	of course	N	00:40:49.914
485	it 's what i was counting on	Y	00:40:51.814
486	i 'm going to do everything in my power to make sure that you 're tried as an adult	Y	00:40:55.094
487	good luck	N	00:41:00.035
488	i dress up real nice couple barrettes little lace collar two dead parents	Y	00:41:07.094
