	sentence	killer_gold	medion_time
61	yes	N	00:08:05.074
62	what do you remember most about the face	N	00:08:12.915
63	he had bright eyes	Y	00:08:15.634
64	what about the shape of the eyes	N	00:08:18.189
65	almond	N	00:08:20.994
66	tiny pupils	N	00:08:24.415
67	what about the rest of the face	N	00:08:26.294
68	he had a baby face	Y	00:08:29.494
69	high forehead thin lips clean-shaven	N	00:08:31.494
70	like a crewcut	N	00:08:40.215
71	no like he had a regular haircut	Y	00:08:44.435
72	what	N	00:08:47.595
73	how many vacation days do you have on the books	N	00:08:48.906
74	about	N	00:08:50.401
75	ten weeks i guess	N	00:08:53.157
76	why	N	00:08:55.231
77	i think you should take a week or two	N	00:08:58.234
78	i-i 'm still on the case	N	00:09:00.470
79	i just did n't do the interview for once in my life	N	00:09:03.324
80	when was the last time you took vacation	N	00:09:09.549
81	never right	N	00:09:12.174
82	okay	N	00:09:17.854
83	grissom i have some information that will be of use to you	N	00:09:54.595
84	but before you get it i need a decision	N	00:09:58.124
85	what	N	00:10:00.566
86	i 'm tired of being on the fence here	N	00:10:02.121
87	either i 'm in the lab or i 'm in the field	N	00:10:04.435
88	which is it	N	00:10:07.769
89	well as soon as you can find and train a replacement you can be in the field	N	00:10:10.774
90	until then i need you in the lab	N	00:10:13.887
91	now give	N	00:10:15.182
92	i got a codis hit off the semen from your victim	N	00:10:17.679
93	dna matches a rape-murder case from a year ago	N	00:10:20.984
94	still open	N	00:10:23.114
95	warrick 's pulling the file	N	00:10:24.304
96	thanks	N	00:10:25.387
97	no thank you	N	00:10:26.161
98	victim was a 32-year-old caucasian female emmadobbins	N	00:10:32.595
99	sexually assaulted	N	00:10:35.334
100	cause of death strangulation	N	00:10:37.394
101	they used her pantyhose	Y	00:10:39.294
102	where 'd they find the body	N	00:10:41.234
103	off of blue diamond road southern highlands	N	00:10:43.814
104	that 's not far from where linleyparker was assaulted	N	00:10:46.874
105	other than the semen the only evidence at the scene was a shoe print man 's size nine	N	00:10:50.474
106	i talked to nick	N	00:10:53.326
107	they also found a print size nine	N	00:10:54.701
108	did she have a car	N	00:10:57.397
109	a vintage pontiac	N	00:10:59.311
110	registered in her name never recovered	N	00:11:01.535
111	so apart from geography and age what else did they have in common	N	00:11:04.914
112	emmadobbins ran a movie memorabilia place downtown	N	00:11:09.095
113	my vic was a pit boss at the palms	N	00:11:12.234
114	emma was married	N	00:11:14.116
115	linleyparker was single	N	00:11:15.551
116	blonde	N	00:11:16.897
117	she was brunette	N	00:11:17.971
118	the only thing in common the guy who raped them	Y	00:11:20.215
119	there 's something wrong with the nose	N	00:11:32.775
120	which one looks right	N	00:11:36.254
121	that one	N	00:11:38.874
122	this one	N	00:11:40.026
123	yeah	N	00:11:41.041
124	now close your eyes and tell me everything up until the time he raped you	Y	00:11:51.374
125	i 'm so sorry	Y	00:11:55.934
126	look at me	Y	00:12:00.854
127	yeah look at me	Y	00:12:05.434
128	open your eyes	N	00:12:07.154
129	my husband keeps dropping hints about my anniversary present	N	00:12:22.294
130	says he hopes i like calypso music	N	00:12:25.310
131	i think it 's a cruise	N	00:12:27.879
132	you do n't like cruises	N	00:12:30.254
133	i feel guilty	N	00:12:32.415
134	because you do n't love him anymore or because you think he ca n't handle knowing	N	00:12:35.634
135	sir	Y	00:12:38.914
136	dr toddcoombs	Y	00:12:40.689
137	excuse me i 'm with a patient	Y	00:12:41.934
138	honey i told him to wait	Y	00:12:43.084
139	crystal what 's going on here	N	00:12:45.214
140	lasvegas police	N	00:12:46.736
141	sir we need to talk	Y	00:12:47.654
142	this is insane you 've got the wrong guy	Y	00:12:52.734
143	well if that 's true you got nothing to worry about	Y	00:12:54.546
144	i-i 'm going with him	Y	00:12:56.121
145	no you 're not	N	00:12:57.757
146	this is where he 'll be	Y	00:12:59.271
147	i 'm gon na need a lawyer	Y	00:13:02.667
148	who do i call	N	00:13:04.001
149	i do n't know call roger he 'll know what to do	Y	00:13:05.399
150	roger	N	00:13:06.679
151	the victim said the car was black	N	00:13:10.109
152	well blue looks black at night	N	00:13:12.454
153	single file stop at your number on the floor	Y	00:13:28.175
154	when i tell you to turn you 're gon na face the mirror	Y	00:13:30.874
155	when you hear your number called step forward	Y	00:13:33.549
156	number one step forward	N	00:13:36.287
157	step back	N	00:13:43.334
158	number two step forward	N	00:13:46.254
159	step back	N	00:13:50.075
160	number three step forward	N	00:13:53.335
161	it 's number three	N	00:14:01.834
162	that 's the guy who raped me	Y	00:14:08.314
163	he 's been like that since the lineup	Y	00:14:21.096
164	you know the guilty ones always fall asleep	N	00:14:23.772
165	dr coombs my name 's gilgrissom	Y	00:14:31.597
166	i 'm with the crime lab	N	00:14:33.352
167	i 'm here to collect a dna sample so if you 'd open your mouth	Y	00:14:35.914
168	dna	N	00:14:38.314
169	i-i think i should talk to my lawyer	Y	00:14:40.475
170	well we have a warrant so we can compel a sample	N	00:14:42.686
171	either way i 'm gon na get it	N	00:14:44.222
172	i have n't done anything	Y	00:14:45.567
173	the good news if you 're innocent this 'll prove it	Y	00:14:46.541
174	thank you	N	00:14:56.355
175	i compared the eight pairs of shoes we collected at toddcoombs house to the shoe print at the crime scene	Y	00:16:39.814
176	mm-hmm	N	00:16:42.535
177	no matches	N	00:16:44.376
178	well he could 've ditched the shoes anywhere	Y	00:16:45.772
179	yeah true	N	00:16:47.314
180	so uh what do you got greg	N	00:16:49.714
181	well according to the dna results toddcoombs is not your rapist	Y	00:16:52.409
182	you 're kidding	N	00:16:55.376
183	there 's only seven out of thirteen which means we 're looking for a sibling	N	00:16:57.571
184	i believe the semen would indicate a brother	N	00:16:59.734
185	could explain why she picked todd out of a lineup strong family resemblance	Y	00:17:02.714
186	she was so sure	N	00:17:06.894
187	dr coombs	Y	00:17:11.414
188	you 're free to go	Y	00:17:13.199
189	so that 's it	N	00:17:14.437
190	yeah	N	00:17:15.472
191	you people think you can do whatever you want come into our homes turn our lives upside down	Y	00:17:18.574
192	who 's gon na explain this to our neighbors our friends	Y	00:17:23.009
193	come on honey let 's get out of here	N	00:17:26.254
194	you 're letting him go	Y	00:17:30.746
195	why	N	00:17:31.542
196	he 's not the man that assaulted you	Y	00:17:32.854
197	yes he is	Y	00:17:34.296
198	i identified him	Y	00:17:35.372
199	dna ruled him out	Y	00:17:36.735
200	then you made a mistake	N	00:17:39.094
201	that man raped me	Y	00:17:41.527
202	we have some additional leads and we 're working on them	N	00:17:43.142
203	i promise to keep you informed	N	00:17:44.894
204	i saw him	Y	00:17:46.726
205	he wanted me to see his face	Y	00:17:48.522
206	linley it was dark	N	00:17:50.669
207	you were under attack	N	00:17:53.354
208	under those conditions	N	00:17:58.174
209	pupils dilate it 's hard to focus	N	00:18:01.344
210	look at me	Y	00:18:02.295
211	you ca n't always trust your eyes	N	00:18:03.225
212	he wanted me to see his face because he was going to kill me and now you 're letting him go	Y	00:18:06.054
213	this is my cell phone number	N	00:18:10.109
214	call me if you need anything	N	00:18:12.344
215	this is n't gon na keep him away from me	Y	00:18:14.335
216	what i need is protection	N	00:18:16.794
217	i need a gun	N	00:18:19.336
218	if you do n't feel safe in your home stay with a friend	N	00:18:21.311
219	i hear you 're looking for toddcoombs brother	Y	00:18:30.239
220	or brothers	N	00:18:33.894
221	i 'll work out the family tree	N	00:18:36.595
222	yeah i read all about it in the paper	N	00:19:33.014
223	i 'm just sorry our parents were n't alive to see it	N	00:19:35.804
224	hey your brother 's being hauled in on a rape charge	Y	00:19:38.526
225	does that seem funny to you	N	00:19:40.401
226	a little	N	00:19:42.067
227	todd was due	Y	00:19:43.322
228	due for what	N	00:19:44.694
229	a reality check	N	00:19:46.297
230	most people go through life suffer the ups and downs	N	00:19:48.011
231	todd only got the ups till now	Y	00:19:49.815
232	i 'm rogercoombs	N	00:19:51.546
233	what 's going on here	N	00:19:53.122
234	they 're cops they want our dna	N	00:19:54.914
235	i 'm gon na need the may hustler and a cup	N	00:19:56.955
236	that wo n't be necessary	N	00:19:59.934
237	we 're not giving you anything until our lawyer looks this over	N	00:20:02.214
238	let me tell you how this works	N	00:20:04.256
239	first things first	N	00:20:05.591
240	we do the test and then the lawyers come in	N	00:20:07.804
241	so you two are fraternal twins huh	N	00:20:15.934
242	accident of birth	N	00:20:17.795
243	you want a sample of my dna	N	00:20:23.318
244	what for	N	00:20:24.674
245	it 's an ongoing investigation sir a rape	N	00:20:26.031
246	ca n't discuss it any further than that	N	00:20:27.314
247	does your route include the southern highlands	N	00:20:29.295
248	no i work this side of the 15 seven hills	N	00:20:31.814
249	were you working two nights ago	N	00:20:33.727
250	you talked to my supervisor you know i was	N	00:20:35.261
251	look i heard about what happened to that lady and i know what you guys put todd and crystal through	Y	00:20:38.995
252	you got something against my family	Y	00:20:41.696
253	you got something against cooperating	N	00:20:43.431
254	hey how 'd it go with brother number four	N	00:20:58.627
255	nowhere	N	00:20:59.962
256	no kevincoombs at the address you gave me no forwarding address	N	00:21:02.394
257	pd 's following up	N	00:21:05.014
258	willows	N	00:21:17.874
259	i ca n't wait 72 hours for a gun	N	00:21:19.064
260	i need it today	N	00:21:20.346
261	i need it now	N	00:21:21.521
262	linley	N	00:21:22.807
263	hold on	N	00:21:24.022
264	linley i can barely hear you	N	00:21:27.315
265	where are you	N	00:21:28.995
266	fremont street	N	00:21:30.025
267	i-i know you can help me	N	00:21:31.055
268	just- just give me a name	N	00:21:32.085
269	tell me where to go	N	00:21:33.115
270	linley	N	00:21:36.314
271	stop	N	00:21:37.435
272	linley	N	00:21:38.554
273	where is she	N	00:22:05.486
274	i do n't know	N	00:22:06.691
275	we just rolled up	N	00:22:07.896
276	hey	N	00:22:13.889
277	there 's no new damage except for the window	N	00:22:17.895
278	blood is probably from whoever broke the glass not the victim	N	00:22:20.894
279	okay the pawn shop owner id 'd her she was looking to buy a gun and she was n't in the mood to wait	N	00:22:29.575
280	anybody see what happened here	N	00:22:34.034
281	well the problem is that when the light show starts everyone 's looking up	N	00:22:36.634
282	i mean what 's the chance that this crime is unrelated to the first attack	N	00:22:40.494
283	it 's the same guy	Y	00:22:43.211
284	he 's getting rid of the witness	Y	00:22:44.354
285	who identified the wrong man	Y	00:22:45.497
286	soon as the dna comes back we 'll know which brother it is	Y	00:22:47.415
287	and until then we wait	N	00:22:49.289
288	well i got every police officer downtown looking for her	N	00:22:51.070
289	yeah you should have had eyes on the brothers	N	00:22:52.966
290	yeah in a perfect world yeah	N	00:22:54.262
291	did n't you say that you were on the phone with her and you heard the window break	N	00:22:56.835
292	yes	N	00:22:59.286
293	did you find her phone	N	00:23:00.341
294	i looked everywhere	N	00:23:01.835
295	so where 's her phone	N	00:23:06.854
296	the is dispatch	N	00:23:08.815
297	we have 20 's confirmed on rogercoombs	N	00:23:10.974
298	monaco casino last four hours	N	00:23:13.335
299	suspect larrycoombs at his place of employment	N	00:23:17.894
300	and baileycoombs on shift seven hills	N	00:23:21.254
301	all right fine fine	N	00:23:24.447
302	search the whole house if you want to	N	00:23:25.982
303	i 'm telling you todd 's not here	Y	00:23:27.696
304	his car was in the driveway	Y	00:23:29.411
305	that 's because he took my car to the house company	Y	00:23:31.046
306	you going to arrest him for that too	Y	00:23:32.421
307	i 'm going to need your license number and a full description of your vehicle	N	00:23:34.955
308	how 'd you guys know linleyparker 's cell was e-911 capable	N	00:23:38.569
309	we just took a shot	N	00:23:41.857
310	she 's got a lot of new gadgets in her car most new cell phones are imbedded with a gps chip	N	00:23:44.691
311	her carrier accepted the attorney general waiver	N	00:23:47.479
312	i 'm accessing her site now	N	00:23:49.954
313	if her phone 's on it should show up	N	00:23:52.275
314	okay	N	00:23:54.254
315	okay got it	N	00:24:00.609
316	nearest cross streets uh warm springs and durango	N	00:24:03.454
317	that 's the middle of nowhere	N	00:24:06.514
318	hey catherine	N	00:24:08.217
319	she 's moving	N	00:24:09.852
320	we got a location	N	00:24:11.834
321	put out a bolo on a beige 2004 ford taurus	N	00:24:14.995
322	registration nevada 3-9-6-r-g-f	N	00:24:19.549
323	the driver 's name is toddcoombs	Y	00:24:23.814
324	he 's a white male 38 years old	Y	00:24:26.434
325	i 'm on my way to the house company in green valley	N	00:24:28.914
326	you make a mess	Y	00:24:43.709
327	that 's your job	N	00:25:01.394
328	unless you 've got a warrant you ca n't even touch this car	N	00:25:05.575
329	i 'm just looking	N	00:25:07.850
330	for what	N	00:25:09.354
331	so how was wal-mart	N	00:25:12.294
332	i was at the house company buying some plants for my wife to cheer her up	Y	00:25:15.114
333	oh you think that 's going to work	Y	00:25:18.430
334	a gesture goes a long way	N	00:25:20.634
335	never worked for me	N	00:25:22.226
336	hey do you mind turning that thing off	Y	00:25:23.481
337	when the quarters run out	N	00:25:25.095
338	so when were you at the store	Y	00:25:26.714
339	why do n't you ask my brothers	Y	00:25:30.054
340	i 've got a cousin in phoenix maybe he knows	Y	00:25:32.394
341	last time i cooperated with you guys you put me in a lineup and i spent the night in jail	Y	00:25:39.175
342	that 's right that 's right	N	00:25:42.634
343	hey let me tell you something	Y	00:25:45.354
344	twelve hours after linleyparker id 'd you as her rapist she gets dragged out of her car on fremont street	Y	00:25:47.474
345	now she 's missing	N	00:25:50.810
346	then why are you wasting time talking to me	Y	00:25:54.254
347	drive safely	N	00:26:01.994
348	crime lab	N	00:26:16.515
349	yeah this is jimbrass	N	00:26:18.154
350	can you send a csi to my location for evidence recovery	N	00:26:21.014
351	two hundred fifty feet	N	00:26:24.175
352	two hundred still moving	N	00:26:27.654
353	linley	N	00:26:30.175
354	one hundred fifty feet	N	00:26:32.315
355	eighty	N	00:26:36.935
356	nick seventy sixty still moving	N	00:26:39.079
357	nick fifty	N	00:26:41.234
358	okay okay she stopped	N	00:26:45.054
359	nick thirty feet she 's right here	N	00:27:01.474
360	over here	N	00:27:06.970
361	checked with county records	N	00:28:41.887
362	crime scenes on a 20-acre plot	N	00:28:43.902
363	guess who owns the property	N	00:28:45.777
364	one of the coombs brothers	Y	00:28:47.331
365	coombs brother 's company	N	00:28:49.055
366	guy 's an artist	N	00:28:53.347
367	you call that art	N	00:28:54.762
368	black suv	N	00:28:59.535
369	you 're on my property	N	00:29:01.255
370	put the weapon down	N	00:29:04.816
371	you 're on my property	N	00:29:05.892
372	lasvegas police drop it or we shoot	N	00:29:07.454
373	turn around	N	00:29:10.055
374	are you kevincoombs	N	00:29:16.584
375	i can see the family resemblance	N	00:29:17.674
376	come on	N	00:29:18.764
377	cause of death asphyxia due to strangulation	N	00:29:25.074
378	victim has a hairline fracture of the right third metacarpal with some soft tissue swelling	N	00:29:30.175
379	defensive wounds	N	00:29:34.574
380	she was a fighter	N	00:29:36.697
381	there 's also fresh contusions of the right labia	N	00:29:38.652
382	she was raped again	N	00:29:40.975
383	i did a wet mount of the vaginal secretion with a christmas tree stain slide 's under the scope	N	00:29:44.154
384	sperm	N	00:29:54.634
385	if he was trying to silence a witness why not just kill her why rape her again	Y	00:29:57.194
386	maybe rape was just foreplay for this guy	Y	00:30:00.534
387	maybe what he really gets off on is killing	Y	00:30:03.514
388	what do you got	N	00:30:15.075
389	maybe a missing pontiac tempest	N	00:30:17.190
390	so you were home last night	N	00:30:30.015
391	okay well does n't really matter	N	00:30:34.596
392	your dna will do the talking	N	00:30:36.591
393	you know what happens when the government gets your dna	N	00:30:41.374
394	enlighten me	N	00:30:43.574
395	they put it in the database	N	00:30:46.477
396	then they look at your driver 's license picture and then all those cameras traffic lights parking lots grocery stores	N	00:30:50.472
397	they can find you	N	00:30:52.472
398	whenever they want	N	00:30:55.455
399	dr coombs	Y	00:31:05.634
400	mr grissom	N	00:31:07.794
401	i suppose you 're compelling a dna sample from my brother now	Y	00:31:09.994
402	we are	N	00:31:13.494
403	why are you here	Y	00:31:15.929
404	are you an only child	N	00:31:17.614
405	i am	N	00:31:18.977
406	why	N	00:31:19.492
407	you 've got my brother in that room he 's family	Y	00:31:20.616
408	i did n't want him to be alone	Y	00:31:22.172
409	well what about your other brothers	N	00:31:24.694
410	bailey only looks out for number one	N	00:31:27.670
411	roger and larry they do their best to avoid kevin they do n't understand him	N	00:31:30.934
412	and you do	Y	00:31:33.477
413	he 's harmless	N	00:31:34.511
414	he chooses to live alone	N	00:31:35.814
415	he lives off the grid	N	00:31:37.316
416	he spends all his time turning junk into art	N	00:31:38.752
417	where does he get his junk	N	00:31:40.366
418	mostly from my brother 's garage	N	00:31:41.981
419	every once in a while roger lets kevin take his pick of the wrecks	N	00:31:44.895
420	beats inviting him over for thanksgiving you know	N	00:31:48.495
421	dr coombs we found a 1968 pontiac outside your brother 's house	Y	00:31:53.355
422	the vin matched a car belonging to a victim who was raped and murdered by the same person who raped linleyparker	Y	00:31:59.174
423	and we found linleyparker 's dead body on your brother 's property	Y	00:32:05.735
424	you guys have been wrong before	N	00:32:10.394
425	whew man	N	00:32:54.835
426	guys like brass have it easy	N	00:32:58.515
427	all they got to do is call it in	N	00:33:00.514
428	hey check this out	N	00:33:02.655
429	i just found it in the hose	N	00:33:04.516
430	it 's from a potted plant purchased at the house company	N	00:33:06.031
431	confirms toddcoombs alibi	Y	00:33:07.994
432	you saw this	N	00:33:12.435
433	a pin from the palms linleyparker worked at the palms	N	00:33:15.474
434	a lot of people work at the palms and it does n't nail toddcoombs	Y	00:33:22.030
435	according to the dna the blood from linleyparker 's smashed window matches the semen from all the rapes	N	00:33:27.235
436	which means it does n't match toddcoombs	Y	00:33:31.987
437	or kevincoombs	N	00:33:33.642
438	or any of the rest of the brothers grimm	N	00:33:35.554
439	linley was absolutely certain that toddcoombs raped her	Y	00:33:39.394
440	well maybe the evidence is wrong	N	00:33:43.322
441	you can be wrong i can be wrong the evidence is just the evidence	N	00:33:45.994
442	deep down tell me you do n't think this guy is good for this	Y	00:33:49.514
443	i got the dna on the hair you lifted off linleyparker 's body	N	00:33:53.954
444	get this	N	00:33:56.147
445	it 's toddcoombs	Y	00:33:57.162
446	puts him with the body	Y	00:33:58.554
447	it does n't prove rape	N	00:34:00.095
448	i 'll have brass bring him in	Y	00:34:01.874
449	would you strip down to your shorts please doctor	Y	00:34:17.374
450	why	N	00:34:19.305
451	i 'm going to examine your clothing for any trace evidence and we 're going to document your body for any injuries that may have been sustained during a recent struggle	Y	00:34:23.554
452	i do n't have any injuries	Y	00:34:28.274
453	if you 'd like this officer will assist you	Y	00:34:30.595
454	i did not rape that woman	Y	00:34:32.507
455	i did not kill her	Y	00:34:33.922
456	you guys proved that and you let me go	Y	00:34:35.765
457	that 's from moving boxes	N	00:34:37.450
458	thank you	Y	00:34:43.054
459	turn around please	N	00:34:58.229
460	that 's an old scar	N	00:35:05.195
461	i was a bone marrow donor	Y	00:35:07.157
462	my youngest brother joss had leukemia	Y	00:35:09.091
463	hold still please	N	00:35:13.689
464	turn off the lights would you please officer	N	00:35:32.894
465	what are you looking at	N	00:35:52.314
466	this is harassment	N	00:37:03.057
467	i 've already given you guys a dna sample	Y	00:37:04.531
468	you know that bone marrow donation you gave your brother	Y	00:37:09.295
469	i checked your medical records	Y	00:37:14.314
470	his body rejected it and he died	N	00:37:16.634
471	my guess is that 's when you first found out about your unique condition	Y	00:37:22.069
472	the doctors explained it	N	00:37:35.415
473	i 'm a creature of myth	Y	00:37:39.860
474	a chimera	N	00:37:41.854
475	head of a lion body of a goat tail of a dragon	N	00:37:45.765
476	you 're a genetic anomaly	Y	00:37:53.854
477	one person two completely different sets of dna	Y	00:37:58.005
478	state your name for the record	Y	00:38:05.954
479	my name is toddcoombs	Y	00:38:09.815
480	i raped and murdered emmadobbins and linleyparker	Y	00:38:12.554
481	there are more but we 'll talk about those later	Y	00:38:16.964
482	how 'd you pick your victims	Y	00:38:19.854
483	they picked me	Y	00:38:22.115
484	sometimes fraternal twins two separately fertilized eggs develop into only one person	N	00:38:25.475
485	in effect one twin dies in embryo but its dna survives in the other	N	00:38:31.874
486	that 's why the dna from his buccal swab matched his hair but not his semen	Y	00:38:37.924
487	so he had two strains of dna in his body	Y	00:38:42.380
488	yeah and the dna in his semen was evidently from his dead twin brother	Y	00:38:46.085
489	you never met emmadobbins or linleyparker	Y	00:38:49.934
490	i did n't have to meet em	Y	00:38:52.590
491	you go to a bar you see an attractive woman make your move she shoots you down	N	00:38:55.295
492	you go home you masturbate	N	00:38:57.727
493	you get on with it	N	00:38:59.662
494	but when i see a woman who arouses me the whole world disappears except for her	Y	00:39:09.074
